SA1_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50503110101,9,3,12,17,17,32,0,0,0,0,3,4,0,0,0,22,25,41,0,0,0,0,0,0,9,6,10,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,47,61,111,0,0,0,4,4,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,75,154,0,0,0,0,0,0,81,75,154,3,3,6,0,0,0,139,154,293
50503110102,0,0,3,17,17,36,0,0,0,7,4,6,0,0,0,22,24,49,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,61,57,116,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,74,65,139,0,0,0,0,0,0,74,66,138,15,12,26,0,0,0,154,142,294
50503110103,3,6,6,76,131,206,0,0,0,16,19,32,0,0,0,151,209,358,0,0,0,3,11,9,4,0,9,11,3,18,0,0,3,0,3,6,7,13,19,20,29,44,13,17,32,0,0,0,0,4,3,15,9,18,52,64,122,0,0,3,372,505,879,31,34,59,22,18,42,0,0,0,0,0,0,18,13,30,0,4,4,18,23,34,511,519,1027,0,0,0,0,4,5,511,522,1039,40,38,77,0,0,0,990,1142,2135
50503110104,7,0,9,18,30,55,0,0,0,9,9,13,0,0,0,29,34,59,0,0,0,3,3,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,9,7,9,13,0,0,0,70,98,175,5,0,5,3,3,9,0,0,0,0,0,0,0,0,0,4,4,7,4,4,7,108,92,200,0,0,0,0,0,0,109,95,199,15,12,24,0,0,0,206,213,426
50503110105,3,5,14,13,11,23,0,0,0,3,9,10,0,0,0,23,35,57,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,4,6,8,0,0,5,0,0,0,0,0,0,0,4,6,8,6,10,0,3,3,52,76,126,0,5,8,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,4,0,11,113,71,189,0,0,0,0,0,0,114,70,187,15,20,29,0,0,0,188,180,373
50503110108,4,9,13,24,33,53,0,0,0,5,9,14,0,0,0,43,37,79,0,0,0,7,5,11,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,8,4,5,13,0,0,0,0,0,0,0,0,0,14,7,22,0,0,0,103,105,213,5,0,8,0,4,4,0,0,0,0,0,0,0,3,4,0,0,0,0,3,7,106,106,211,0,0,4,0,0,0,104,108,216,9,17,27,0,0,3,232,247,486
50503110109,9,12,25,14,8,23,0,0,0,3,7,10,0,0,0,31,41,67,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,6,0,0,0,0,0,0,0,0,3,7,8,15,0,0,0,68,69,134,7,5,16,0,3,4,0,0,0,0,0,0,0,0,0,5,0,9,9,7,13,144,129,269,0,0,0,0,4,0,150,128,275,19,13,35,0,0,0,253,240,496
50503110110,15,13,24,29,27,58,0,0,0,0,3,0,0,0,0,37,46,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,3,0,9,0,0,0,0,0,0,3,0,3,18,21,43,0,0,0,96,115,208,14,12,22,9,10,15,0,0,0,0,0,0,4,0,3,0,0,0,4,5,6,133,129,263,7,0,0,0,0,0,133,129,266,8,7,16,0,0,0,273,291,561
50503110111,0,0,3,11,19,31,0,0,0,3,3,7,0,0,0,54,69,126,0,0,0,5,0,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,12,23,0,0,0,0,0,0,0,0,3,12,12,30,0,4,4,112,141,249,9,10,14,25,30,52,0,0,0,0,0,0,6,4,5,0,0,0,6,3,8,142,135,275,0,0,0,0,0,0,141,135,271,12,10,22,0,0,0,294,328,622
50503110115,0,3,3,7,14,23,0,0,0,0,4,0,0,0,0,38,46,87,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,12,8,8,9,0,6,8,0,0,0,0,0,0,3,5,4,10,10,20,0,0,0,83,96,173,0,4,3,7,7,15,0,0,0,0,0,0,0,0,0,0,4,4,0,3,8,102,114,215,0,0,0,0,0,3,105,121,220,14,8,26,0,0,0,206,247,455
50503110116,5,6,9,18,26,41,0,0,0,7,10,12,0,0,0,56,63,123,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,8,0,0,0,0,0,0,3,6,6,22,18,38,0,0,0,115,132,246,0,4,3,10,12,27,0,0,0,0,0,0,0,0,0,0,8,6,0,8,6,143,130,277,0,0,0,0,0,0,147,130,278,16,15,32,0,0,0,296,297,597
50503110117,0,5,4,16,30,44,0,0,0,0,4,4,0,0,0,29,26,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,5,4,0,0,0,0,0,0,3,4,12,7,6,13,0,0,0,70,79,146,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,80,186,0,0,0,0,0,0,107,80,188,16,8,24,0,0,0,194,178,379
50503110118,5,7,12,15,12,28,0,0,0,5,5,4,0,0,0,28,31,54,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,5,10,3,4,6,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,59,67,119,7,10,13,7,8,17,0,0,0,0,0,0,7,3,14,0,0,0,7,3,14,87,98,189,0,0,0,0,0,0,91,98,186,10,10,21,0,0,0,182,207,387
50503110119,0,0,5,10,17,26,0,0,0,0,0,3,0,0,0,25,27,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,3,3,7,0,6,0,0,0,52,55,107,0,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,63,131,0,0,0,0,0,0,72,63,134,21,10,30,0,0,0,151,140,289
50503110120,3,0,3,20,18,43,0,0,0,3,0,5,0,0,0,30,37,70,0,0,0,7,9,11,0,3,3,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,13,7,23,0,0,0,81,89,171,0,0,0,4,4,14,0,0,0,0,0,0,0,6,3,0,0,0,0,4,7,81,80,161,0,0,0,0,0,0,81,80,161,12,12,31,0,0,0,186,197,375
50503110121,0,4,7,7,11,23,0,0,0,0,0,5,0,0,0,19,13,35,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,3,0,7,0,0,0,37,40,76,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,49,49,104,0,0,0,0,0,0,49,49,104,12,5,18,0,0,0,112,113,226
50503110122,5,5,9,22,24,44,0,0,0,6,4,9,0,0,0,39,36,68,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,8,9,3,0,0,0,0,0,0,0,0,3,0,3,3,11,16,0,0,0,81,81,161,0,0,3,0,0,0,0,0,0,0,0,0,8,5,13,0,3,3,8,10,15,106,100,201,0,0,0,0,0,0,106,100,203,23,17,39,0,0,0,220,212,428
50503110123,0,4,5,27,43,64,0,0,0,6,0,3,0,0,0,36,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,15,9,22,0,0,0,84,110,196,0,5,0,18,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,116,232,0,0,0,0,0,0,118,119,236,7,6,13,0,0,0,229,251,482
50503110124,6,0,7,10,17,29,0,0,0,5,0,3,0,0,0,33,30,61,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,0,0,3,0,5,0,6,9,0,0,0,52,62,122,5,0,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,61,127,0,0,0,0,0,0,71,59,133,13,10,25,0,0,0,157,149,300
50503110125,9,14,26,13,19,32,0,0,0,0,4,3,0,0,0,17,26,37,0,0,0,4,3,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,5,14,0,0,0,48,58,109,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,64,140,0,0,0,0,0,0,75,64,140,4,10,9,0,0,0,136,148,291
50503110126,3,3,8,18,17,39,0,0,0,0,4,6,0,0,0,22,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,10,9,17,0,3,4,57,58,116,3,5,9,8,5,9,0,0,0,0,0,0,8,3,6,0,0,0,7,3,7,72,66,139,4,0,4,0,0,0,73,66,139,8,4,15,0,0,0,156,141,299
50503110127,8,4,10,10,14,20,0,0,0,0,0,5,0,0,0,14,25,40,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,0,0,0,0,0,0,6,0,3,4,6,9,0,0,0,37,57,96,3,9,17,9,8,15,0,0,0,0,0,0,5,0,7,0,0,0,5,0,7,61,64,126,0,0,0,0,0,0,68,64,125,6,6,6,0,0,0,133,143,276
50503110128,5,3,6,14,15,27,0,0,0,3,4,4,0,0,0,35,42,77,3,0,3,4,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,6,8,0,5,3,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,67,80,142,3,0,7,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,74,139,0,0,0,0,5,5,67,75,139,9,10,10,0,0,0,156,170,323
50503110129,3,3,12,11,18,31,0,0,0,4,3,10,0,0,0,38,44,87,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,6,9,0,0,0,0,0,0,0,0,0,3,6,17,0,0,0,80,98,185,4,6,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,107,194,0,0,0,0,0,0,90,108,197,6,9,18,0,0,3,189,236,428
50503110130,0,0,4,8,14,17,0,0,0,0,3,3,0,0,0,25,22,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,37,50,90,5,3,15,13,10,29,0,0,0,0,0,0,5,0,10,0,0,0,5,4,7,78,66,137,0,0,0,0,0,0,78,66,137,3,5,10,0,0,0,143,143,287
50503110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,4,10,14,6,3,4,0,0,0,16,14,28
50503110132,0,7,12,12,13,27,0,0,0,0,3,8,0,0,0,28,32,64,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,8,8,0,0,0,0,0,0,4,0,3,10,7,14,0,0,0,64,71,141,5,3,13,9,13,21,0,0,0,0,0,0,4,3,6,4,4,0,10,9,12,83,74,158,0,0,0,0,0,0,83,74,158,17,9,28,0,0,0,195,186,383
50503110133,0,9,8,13,15,21,0,0,0,0,0,0,0,0,0,21,27,53,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,7,8,19,0,0,0,60,67,121,3,5,9,4,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,61,133,0,0,0,0,0,0,72,61,133,13,16,28,0,0,0,151,166,319
50503110134,3,9,11,12,23,36,0,0,0,0,6,4,0,0,0,43,37,81,0,0,0,0,5,5,5,0,7,0,0,7,0,0,0,0,0,3,0,4,9,0,3,3,0,4,7,0,0,0,0,0,0,0,0,0,13,13,22,0,0,0,88,96,183,0,0,0,14,14,20,0,0,0,0,0,0,0,3,8,0,0,0,3,0,4,113,98,214,0,0,0,0,0,0,113,98,214,21,19,33,0,0,0,237,233,467
50503110135,4,7,6,23,23,48,0,0,0,10,3,15,0,0,0,40,37,75,0,0,0,0,0,0,4,5,7,9,8,12,0,0,0,0,0,3,0,0,0,0,0,0,5,5,5,0,0,0,0,3,5,0,3,3,3,7,12,3,3,5,91,99,191,14,11,19,3,4,6,0,3,3,0,0,0,3,0,8,0,0,0,3,0,8,99,92,189,0,0,0,0,0,0,99,93,190,22,11,33,0,0,0,238,227,463
50503110136,0,0,0,18,21,40,0,0,0,0,6,9,0,0,0,14,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,9,13,26,0,0,0,53,81,135,8,7,11,13,13,28,0,0,0,0,0,0,5,3,12,0,0,3,8,5,12,97,88,185,0,0,0,0,0,0,97,88,185,4,11,15,0,0,0,178,198,381
50503110201,12,12,27,6,12,18,0,0,0,12,8,19,0,0,0,25,40,63,0,0,0,5,0,8,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,3,0,0,7,5,14,0,0,0,72,83,156,3,0,3,7,3,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,102,70,170,0,0,0,0,0,0,102,69,170,11,14,25,0,0,0,208,191,395
50503110202,21,30,50,20,24,44,0,0,0,6,16,21,0,0,0,72,67,135,0,0,0,4,0,7,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,0,0,0,4,0,4,13,24,35,0,0,0,136,147,277,0,8,13,18,21,47,0,0,4,0,0,0,3,0,12,0,4,9,9,13,12,146,113,265,0,0,6,0,0,0,154,118,266,13,9,20,0,5,3,354,343,701
50503110203,14,13,26,4,9,16,0,0,0,0,0,0,0,0,0,20,27,52,0,0,0,0,4,6,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,42,49,88,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,40,100,0,0,0,0,0,0,59,40,100,12,15,24,0,0,0,127,120,250
50503110204,23,20,44,12,14,22,0,0,0,0,11,9,0,0,0,34,40,71,0,0,0,10,7,11,0,0,0,0,7,5,0,0,6,0,0,0,0,3,3,0,4,7,0,4,9,0,0,0,0,0,0,0,3,3,14,15,28,0,0,0,73,98,171,0,0,0,15,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,65,146,0,0,0,0,0,0,83,65,150,26,24,47,0,0,0,216,222,439
50503110205,19,16,32,5,13,21,0,0,0,0,0,0,0,0,0,22,19,48,0,0,0,5,3,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,45,52,99,3,6,3,11,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,88,0,0,0,0,0,0,52,38,92,11,5,17,0,0,0,143,126,267
50503110206,8,3,15,6,8,14,0,0,0,3,7,11,0,0,0,47,25,71,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,73,50,122,0,0,0,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,87,0,0,0,0,0,0,40,39,87,13,8,21,0,0,0,149,109,259
50503110207,13,10,25,9,20,31,0,0,0,8,10,18,0,0,0,49,37,86,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,14,11,23,0,0,0,84,93,177,0,3,5,15,3,18,0,0,0,0,0,0,0,4,12,0,0,0,4,8,8,47,44,88,0,0,0,0,0,0,47,44,88,12,13,21,0,0,0,178,173,349
50503110208,0,12,11,11,12,20,0,0,0,19,20,39,0,0,0,38,39,78,0,0,0,0,5,9,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,6,10,16,0,0,0,80,93,178,0,0,5,36,29,62,0,0,0,0,0,0,0,6,4,0,0,0,0,6,3,74,76,152,0,0,0,0,0,0,74,75,152,33,28,58,0,0,0,228,231,463
50503110209,15,13,26,15,18,31,0,0,0,7,4,8,0,0,0,20,15,35,0,0,0,13,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,13,26,0,0,0,63,73,138,0,0,0,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,87,0,0,0,0,0,0,44,43,87,3,5,7,0,0,0,132,145,269
50503110210,4,6,12,7,11,21,0,0,0,0,3,6,0,0,0,8,17,25,0,0,0,6,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,0,0,33,50,86,7,9,9,9,8,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,62,52,108,0,0,0,0,0,0,62,52,108,13,11,23,0,0,0,126,135,260
50503110211,13,10,26,7,8,18,0,0,0,8,4,6,0,0,0,44,35,72,0,0,0,7,8,10,0,0,0,0,0,0,0,0,0,4,4,3,6,7,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,15,0,0,0,78,66,144,3,3,5,15,19,33,0,0,0,0,0,0,3,0,6,0,0,0,3,3,12,64,55,122,0,5,0,0,0,0,63,59,128,22,21,40,0,0,0,201,183,387
50503110212,6,15,21,8,11,20,0,0,0,7,4,7,0,0,0,41,41,83,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,3,9,11,3,16,0,0,0,79,66,146,0,0,0,30,31,65,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,76,79,156,4,3,6,0,0,0,79,80,161,13,18,34,0,0,0,218,213,427
50503110213,15,17,27,9,13,21,0,0,0,23,24,48,0,0,0,48,60,105,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,8,10,16,0,0,0,3,4,11,0,4,10,0,0,0,0,0,0,0,3,3,14,20,34,0,4,4,112,140,254,0,0,0,32,19,50,0,0,0,0,0,0,4,3,9,0,0,0,4,3,9,54,49,104,0,0,0,0,0,0,54,49,104,12,18,26,0,0,0,225,245,467
50503110214,11,11,21,9,10,22,0,0,0,4,11,18,3,3,7,30,47,77,0,0,0,15,10,24,11,3,13,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,5,4,27,18,50,0,0,0,114,121,239,0,0,0,9,12,20,0,0,0,0,0,0,5,0,3,0,3,5,5,3,3,80,71,149,0,0,0,0,0,0,80,71,149,14,7,15,0,0,0,224,228,455
50503110215,10,12,20,4,7,13,0,0,0,0,0,3,0,0,0,35,61,95,0,3,3,0,3,7,0,0,0,0,0,0,5,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,15,0,0,0,54,94,147,0,0,0,12,10,21,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,71,58,131,0,0,0,0,0,0,74,58,133,11,14,23,0,0,0,174,183,350
50503110216,9,16,25,12,13,24,0,0,0,15,10,24,0,0,0,41,48,88,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,22,0,0,0,0,0,0,0,0,5,0,3,5,6,11,25,0,0,0,97,107,200,0,0,0,15,14,35,0,0,0,0,0,0,4,3,7,4,0,4,6,3,7,77,82,159,4,0,4,0,0,0,82,82,159,20,24,43,0,0,0,225,239,470
50503110217,3,6,4,13,12,25,0,0,0,21,14,31,0,0,0,52,50,103,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,19,17,33,0,0,0,111,108,224,6,0,3,11,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,139,3,0,3,0,0,0,67,72,140,11,11,19,0,0,0,205,204,414
50503110218,21,20,36,12,16,24,0,0,0,18,18,39,0,0,0,25,47,73,0,4,3,5,6,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,82,99,187,0,0,3,32,26,61,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,91,89,173,3,0,4,0,4,3,91,87,181,18,20,37,0,0,4,254,260,513
50503110219,12,10,19,18,19,33,0,0,0,12,20,22,0,0,0,36,56,88,0,6,3,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,6,0,6,0,0,0,0,0,0,0,3,0,15,16,29,0,0,0,100,114,210,0,3,0,14,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,90,193,0,0,0,0,0,0,102,90,195,27,22,53,0,0,0,259,255,512
50503110220,13,8,17,17,24,37,0,0,0,26,22,47,0,0,0,38,46,84,0,0,0,3,4,8,3,3,9,0,0,0,0,0,0,0,0,3,3,0,4,7,13,16,4,8,5,0,0,0,0,0,0,0,0,3,14,19,34,0,0,0,115,141,257,0,0,0,21,5,26,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,56,61,118,0,0,0,0,0,0,56,60,119,11,13,26,0,3,3,217,237,450
50503110221,4,4,9,7,9,18,0,0,0,15,16,37,0,0,0,22,19,46,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,12,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,62,68,129,0,0,0,3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,45,97,0,0,0,0,0,0,57,46,101,24,16,37,0,0,0,155,141,298
50503110222,14,20,29,9,11,17,0,0,0,14,12,27,0,0,0,36,36,64,0,3,3,3,4,3,7,7,6,0,0,0,0,0,0,0,0,0,11,3,12,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,0,0,0,81,85,164,0,3,5,11,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,72,78,149,0,0,5,0,0,0,75,80,155,18,19,28,0,0,0,199,214,412
50503110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110402,3,5,6,6,9,17,0,0,0,0,0,0,0,0,0,22,28,47,0,0,6,5,5,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,5,9,0,0,4,0,0,0,0,0,0,0,0,0,7,7,13,5,0,6,53,55,112,0,5,11,8,15,21,0,0,0,0,0,0,0,0,0,5,5,7,5,5,7,58,40,97,0,0,4,0,0,0,59,46,107,9,8,10,0,0,6,137,138,271
50503110403,14,15,30,18,21,34,0,0,0,0,6,4,0,0,0,52,43,95,0,0,0,19,23,40,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,10,15,0,0,0,4,0,5,0,0,0,0,5,3,6,11,13,0,0,0,116,121,240,0,0,0,10,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,74,166,0,0,0,0,0,0,85,74,166,16,26,38,0,0,0,241,250,494
50503110404,3,8,9,7,6,18,0,0,0,6,3,9,0,0,0,50,51,100,0,0,0,11,6,16,3,3,10,0,0,0,0,0,0,0,0,0,3,0,3,5,4,3,0,5,5,0,0,0,0,0,0,0,3,7,15,7,21,0,0,0,87,97,188,0,4,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,56,127,0,0,0,0,0,0,74,56,126,7,3,15,0,0,0,181,171,348
