SA1_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
50503110012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
50503110013,0,11,12,20,3,23,19,0,19,19,0,19,4,0,4,0,0,0,69,14,82
50503110014,9,30,34,62,9,63,37,0,37,33,0,34,18,0,18,13,0,13,163,36,205
50503110015,10,15,19,34,0,39,23,0,24,35,0,35,4,0,10,5,0,5,109,17,125
50503110016,8,22,28,57,6,60,45,0,48,36,0,36,10,0,10,7,0,7,156,25,184
50503110017,0,10,10,45,0,48,36,0,36,38,0,38,9,0,9,5,0,5,133,15,142
50503110018,9,8,18,44,6,42,28,0,28,40,0,47,6,0,6,9,0,9,133,16,150
50503110019,5,8,9,35,0,36,19,0,19,37,0,37,20,0,20,3,0,4,124,9,128
50503110020,0,13,19,53,0,54,35,0,36,59,0,59,17,0,17,10,0,10,177,22,190
50503110024,12,35,49,53,5,59,46,4,50,36,4,37,20,0,25,6,0,6,176,48,226
50503110025,11,13,24,37,0,39,28,0,31,39,0,45,21,0,21,11,0,11,154,19,166
50503110026,9,12,18,28,3,31,19,3,24,25,0,25,12,0,12,3,0,3,94,18,117
50503110028,4,13,15,26,0,34,36,0,35,42,0,42,11,0,13,6,0,6,129,12,139
50503110029,9,16,31,41,6,45,27,0,27,32,0,32,8,0,8,0,0,0,122,20,141
50503110030,4,73,77,52,3,59,39,0,39,26,0,26,10,0,10,3,0,4,132,81,212
50503110031,12,28,36,74,6,85,53,3,58,89,3,86,22,0,22,8,0,8,255,38,295
50503110032,7,40,50,61,5,63,39,0,44,39,0,39,5,0,4,11,0,11,158,46,210
50503110033,3,28,38,46,12,52,49,4,55,39,0,43,17,0,17,9,0,9,165,37,205
50503110034,6,20,27,20,0,27,30,0,30,11,0,14,10,0,10,0,0,0,85,24,109
50503110035,0,14,15,19,0,27,47,0,49,32,0,39,18,0,18,4,0,4,131,16,147
50503110036,7,13,22,38,0,44,29,0,29,30,0,32,19,0,19,9,0,9,133,22,158
50503110037,3,17,23,62,8,67,36,0,36,29,0,33,17,0,23,14,4,18,166,31,196
50503110038,0,23,23,32,9,38,25,0,25,24,0,24,15,0,15,0,0,0,97,28,123
50503110039,3,17,23,38,3,38,42,0,42,54,0,56,16,0,16,9,0,9,162,25,182
50503110040,4,16,23,22,0,22,35,0,37,40,0,38,11,0,11,10,0,9,116,24,144
50503110041,7,10,12,22,3,24,20,0,20,18,0,18,8,0,8,3,0,3,73,12,91
50503110042,0,26,23,31,11,44,31,0,31,20,8,28,15,0,15,7,0,7,110,31,144
50503110043,5,22,29,34,4,34,26,0,26,17,0,17,7,0,7,4,0,4,90,26,117
50503110044,7,22,28,36,5,46,36,0,35,28,0,28,16,0,16,0,0,0,123,37,159
50503110045,0,55,57,63,10,78,42,5,44,21,0,21,10,0,10,9,0,9,148,68,211
50503110046,3,14,20,17,8,29,15,0,15,13,0,13,0,0,0,0,0,0,53,21,72
50503110101,0,19,19,27,4,32,17,0,17,17,0,17,13,0,13,8,0,8,76,18,97
50503110102,4,29,31,27,5,36,20,0,18,14,0,21,0,0,0,7,0,7,73,40,117
50503110103,28,187,212,299,24,324,159,7,168,129,6,138,33,3,32,11,0,11,657,229,881
50503110104,0,34,36,49,10,57,40,5,38,22,0,25,8,0,8,6,0,6,122,45,168
50503110105,7,42,45,29,7,32,28,0,28,22,3,24,12,0,14,7,0,7,95,53,141
50503110108,7,29,42,36,3,36,28,0,34,32,0,36,12,0,12,11,0,11,130,45,167
50503110109,5,34,45,48,8,56,39,5,41,22,0,22,16,0,17,3,0,3,135,50,185
50503110110,6,31,38,64,13,68,37,0,40,38,0,38,16,0,16,5,0,5,166,44,208
50503110111,7,29,36,45,5,52,56,4,59,37,0,39,17,0,17,9,0,13,171,42,211
50503110115,5,26,33,36,8,45,27,5,33,36,0,36,9,0,9,10,0,10,127,35,163
50503110116,4,45,45,55,15,72,35,3,41,34,0,37,19,0,17,7,0,7,154,61,216
50503110117,0,26,26,40,7,48,18,4,23,24,0,29,11,0,11,9,0,9,103,41,139
50503110118,8,67,75,44,6,45,28,8,37,9,0,9,6,0,6,3,0,3,100,77,177
50503110119,0,44,45,32,10,43,13,0,13,13,4,19,9,0,9,6,0,5,74,56,125
50503110120,4,34,39,35,0,36,28,0,31,17,0,20,8,0,8,7,0,7,99,38,141
50503110121,0,20,20,22,5,22,15,0,20,6,5,13,3,0,6,0,0,0,58,32,88
50503110122,0,19,27,30,6,30,34,7,43,23,4,23,14,0,14,7,0,7,111,39,149
50503110123,5,25,31,35,6,46,29,4,34,33,0,33,14,0,14,9,0,9,131,36,162
50503110124,0,20,20,30,4,30,20,0,18,22,0,22,8,0,7,3,0,3,80,30,109
50503110125,0,20,22,40,4,40,16,4,18,17,0,17,8,0,8,4,0,4,86,22,108
50503110126,0,11,11,30,0,35,29,0,27,19,0,19,8,0,13,7,0,7,87,16,105
50503110127,8,67,74,52,18,64,9,0,14,3,0,3,0,0,0,0,0,0,79,83,160
50503110128,0,32,38,33,7,42,23,0,17,14,0,14,8,0,8,6,0,4,85,47,131
50503110129,6,36,41,57,0,57,31,0,31,26,0,28,15,0,15,0,0,0,135,39,167
50503110130,0,20,18,19,0,23,22,0,24,15,0,18,8,0,8,4,0,4,76,22,105
50503110131,0,7,7,3,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,18,18
50503110132,4,51,55,46,6,58,24,5,28,11,0,19,13,0,12,0,0,0,99,69,165
50503110133,0,44,50,34,5,37,21,3,24,14,0,18,10,0,10,0,0,0,78,57,143
50503110134,3,25,25,46,9,53,36,0,37,29,0,31,13,0,17,5,0,3,131,34,168
50503110135,3,46,47,59,7,64,33,0,31,22,0,30,14,0,11,6,0,6,130,55,186
50503110136,6,22,24,35,3,36,30,0,33,29,0,29,4,0,4,4,0,4,112,27,137
50503110201,0,43,38,38,7,47,18,3,19,16,0,13,15,0,15,7,0,7,98,48,146
50503110202,0,87,94,64,15,80,38,3,44,44,4,49,17,0,11,12,0,12,173,111,287
50503110203,5,23,25,28,0,33,15,4,21,19,0,19,0,0,0,6,0,6,70,30,96
50503110204,0,50,52,44,6,53,14,4,19,22,3,20,13,0,17,7,0,10,105,65,169
50503110205,0,13,17,18,0,28,13,0,16,19,0,19,7,0,7,9,0,9,67,19,88
50503110206,0,42,42,19,11,31,9,0,14,15,0,17,3,0,3,3,0,3,60,55,111
50503110207,0,38,45,34,8,38,26,0,28,13,0,14,5,0,5,10,0,10,88,49,146
50503110208,4,46,45,35,4,43,30,4,35,19,4,23,6,5,15,16,0,16,107,61,167
50503110209,4,29,30,29,4,29,19,4,20,8,0,8,6,0,6,4,0,4,72,40,110
50503110210,5,22,35,30,6,34,15,5,18,13,0,13,6,0,6,3,0,3,73,38,107
50503110211,4,34,34,34,11,43,16,6,20,10,5,17,16,0,18,6,0,6,90,53,142
50503110212,3,53,61,17,17,36,24,4,28,22,4,21,9,0,8,11,0,11,85,80,166
50503110213,4,44,41,30,0,32,18,0,23,29,0,26,17,0,17,11,4,14,113,48,158
50503110214,0,38,38,35,7,49,24,0,24,19,0,17,13,0,13,10,0,10,111,50,153
50503110215,0,47,48,50,12,60,19,8,20,21,0,21,3,0,3,0,0,0,92,67,160
50503110216,0,49,50,35,7,37,25,6,30,23,3,29,12,0,12,10,3,18,107,62,169
50503110217,5,61,67,45,7,49,22,8,29,17,0,17,11,0,11,5,0,5,105,72,176
50503110218,0,48,51,47,5,52,32,0,31,20,6,20,12,4,14,16,0,17,123,59,185
50503110219,0,72,72,64,14,72,27,7,30,18,4,20,7,0,6,9,0,9,129,92,220
50503110220,4,84,91,50,6,56,21,0,18,14,3,21,9,0,11,8,0,8,111,99,207
50503110221,0,39,39,32,5,36,15,0,16,7,4,12,12,0,10,5,0,9,68,52,119
50503110222,0,55,55,40,6,43,19,4,25,18,0,19,9,0,9,13,0,16,98,66,160
50503110401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110402,4,31,36,35,6,41,12,0,12,16,0,16,7,0,7,3,0,3,82,33,111
50503110403,3,33,42,63,6,74,34,0,30,29,0,29,10,0,10,6,0,6,139,47,184
50503110404,3,44,49,44,3,48,21,0,21,21,0,19,3,0,3,0,0,0,100,51,153
50503110405,0,63,63,73,11,78,23,5,28,18,0,18,13,0,13,9,0,9,131,78,205
50503110406,3,45,50,40,8,46,11,4,14,12,0,11,5,0,7,3,0,3,72,60,130
50503110407,0,25,30,32,4,36,24,0,24,27,3,29,15,0,15,5,0,5,110,32,139
50503110408,3,16,16,38,6,38,19,0,19,24,0,24,7,0,7,3,0,7,91,19,111
50503110409,4,25,29,38,3,37,26,0,25,7,0,7,12,0,12,7,0,7,96,29,121
50503110410,0,51,51,40,5,43,33,0,33,24,0,22,6,0,6,10,0,10,114,59,172
50503110411,0,44,44,38,5,39,20,0,21,28,0,28,13,3,22,10,0,5,108,50,161
50503110412,3,39,41,29,13,39,14,0,17,18,0,18,11,0,11,13,0,13,87,53,145
50503110413,0,42,43,41,0,41,30,0,33,26,3,23,13,0,13,5,0,5,116,44,157
50503110414,3,30,33,28,7,39,27,0,27,26,0,26,11,0,11,5,0,5,89,40,132
50503110415,3,24,25,22,0,22,40,0,42,40,0,40,23,0,23,16,0,16,141,21,166
50503110416,0,36,37,51,7,61,28,0,31,19,0,24,16,0,18,12,0,12,133,53,180
50503110417,3,16,18,29,0,27,30,3,34,22,0,22,5,0,5,7,0,7,99,17,123
50503110418,5,16,23,30,3,34,28,0,30,23,0,23,11,0,10,6,0,6,103,22,130
50503110419,0,7,15,18,0,18,9,0,10,4,0,5,8,0,8,3,0,3,52,15,61
50503110420,5,16,19,38,7,46,34,5,35,29,0,30,20,0,18,16,0,14,138,28,163
50503110421,4,29,35,48,4,52,26,0,26,22,0,24,20,0,20,6,0,6,119,35,151
50503110422,3,25,26,44,0,44,19,4,26,37,0,38,14,0,14,6,0,6,132,28,164
50503110423,0,31,31,30,0,32,25,0,25,28,0,28,13,0,19,3,0,3,112,36,146
50503110424,4,38,40,48,6,58,23,4,23,30,0,32,3,0,3,11,0,11,109,48,164
50503110425,3,9,15,22,5,26,15,0,15,16,0,16,7,0,7,3,0,3,68,16,81
50503110426,0,32,32,51,0,54,31,0,35,40,0,40,14,0,14,17,0,17,155,39,193
50503110501,9,37,40,56,3,57,23,4,25,20,0,20,18,0,17,8,0,6,126,44,169
50503110502,0,22,29,38,4,41,22,0,24,25,0,25,3,0,3,3,0,3,93,29,124
50503110503,0,13,10,15,0,23,16,0,21,16,0,16,8,0,8,0,0,0,55,12,67
50503110504,0,8,15,21,0,21,23,0,23,23,0,23,3,0,3,0,0,0,81,8,90
50503110505,0,23,22,65,0,64,35,0,35,35,0,38,13,0,15,0,0,0,156,32,184
50503110506,3,23,25,58,9,65,36,0,34,24,0,24,16,0,14,4,0,4,146,27,175
50503110507,4,20,27,59,5,59,37,0,37,44,5,48,9,0,8,3,0,3,164,27,190
50503110508,0,13,16,49,0,49,29,0,29,28,0,28,4,0,4,3,0,3,122,13,132
50503110509,3,12,19,27,0,34,13,0,13,24,0,24,13,0,13,10,0,10,94,15,108
50503110510,4,15,16,48,0,46,39,0,39,50,0,50,15,0,15,7,0,7,166,17,184
50503110512,0,13,8,26,3,30,24,3,25,29,0,29,8,0,8,0,0,0,89,14,100
50503110513,4,23,24,30,11,42,14,0,14,19,4,23,0,0,0,5,0,5,73,38,111
50503110514,16,43,60,88,4,96,37,0,40,23,0,21,12,5,18,0,5,7,177,51,232
50503110515,0,12,15,26,9,34,20,0,21,13,0,17,9,0,6,0,0,0,71,21,89
50503110517,9,68,69,110,8,113,18,0,18,34,0,34,11,0,11,8,0,3,183,74,255
50503110518,8,19,19,42,3,49,46,0,46,46,0,46,15,0,15,4,0,4,162,19,176
50503110519,3,10,14,43,4,45,23,0,20,46,0,46,18,0,18,9,0,9,129,12,147
50503110520,0,11,11,37,0,37,26,3,26,38,0,38,6,0,6,8,0,8,114,14,129
50503110522,10,61,63,61,13,73,41,0,41,45,0,43,10,0,15,3,0,3,170,74,240
50503110523,11,16,19,54,0,54,34,0,34,42,0,42,12,0,12,5,0,5,161,13,176
50503110524,3,25,30,47,3,49,17,0,16,18,0,17,5,0,6,0,0,0,90,29,128
50503110526,4,15,19,36,0,37,31,0,31,39,0,41,15,0,15,0,0,0,116,17,134
50503110528,6,40,54,89,8,94,49,5,51,27,0,27,11,0,11,5,0,5,196,52,249
50503110530,3,56,57,71,7,79,29,0,29,39,3,41,14,4,15,8,0,8,161,68,232
50503110531,3,46,53,52,3,55,36,3,39,24,0,24,6,0,11,5,0,5,127,51,183
50503110532,0,7,4,19,0,22,13,0,13,9,0,9,5,0,5,0,0,0,40,7,43
50503110533,30,104,132,238,12,250,143,6,148,139,5,139,39,0,47,18,0,18,612,122,728
50503110534,7,45,51,28,6,37,31,3,36,24,0,21,11,0,9,4,0,3,99,59,162
50503110536,4,20,18,31,0,29,23,0,23,23,4,20,7,0,7,3,0,3,76,27,103
50503110537,4,30,28,30,0,31,25,3,30,30,0,30,6,0,6,10,0,10,108,32,151
50503110538,5,15,17,39,8,47,20,0,20,18,3,22,10,0,12,10,0,10,98,25,125
50503110539,3,6,11,26,4,33,18,0,17,25,0,25,4,0,4,0,0,0,79,14,97
50503110540,4,11,17,24,3,25,11,0,11,14,0,14,4,0,4,0,0,0,66,17,79
50503110541,0,33,39,68,9,75,20,3,23,15,0,15,9,0,9,6,0,6,117,44,162
50503110542,3,11,12,45,0,45,17,0,17,37,0,37,13,0,13,8,0,8,121,11,130
50503110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503110544,3,11,11,36,0,37,28,0,28,32,0,32,9,0,9,3,0,3,110,12,120
50503110545,10,34,43,58,6,69,47,4,50,40,0,40,17,0,16,11,0,11,184,42,231
50503110546,0,7,8,31,0,31,24,0,24,22,0,22,23,0,23,4,0,4,99,15,112
50503110547,10,32,36,88,0,92,45,0,50,79,0,81,33,0,33,5,0,5,262,33,295
50503110548,5,24,27,45,0,45,31,0,31,28,0,24,5,0,5,4,0,4,115,27,138
50503110549,5,15,17,46,0,46,18,0,14,15,0,17,12,0,12,4,0,4,104,11,117
50503110550,0,3,0,20,0,20,10,0,8,27,0,27,11,0,11,8,0,8,78,4,86
50503110551,3,27,28,31,3,36,36,3,40,11,0,10,11,0,11,0,0,0,91,36,129
50503110552,0,11,11,35,0,38,22,0,23,24,0,24,4,0,4,0,0,0,83,14,98
50503110553,0,13,18,47,0,47,17,0,17,23,0,23,12,0,12,3,0,3,98,14,114
50503110602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50503110701,3,36,41,56,6,64,37,0,33,43,0,44,10,0,10,11,0,11,155,42,199
50503110703,0,18,17,37,7,46,10,0,10,15,0,17,9,0,9,4,0,4,80,26,108
50503110704,0,6,7,26,0,27,13,0,14,8,0,8,7,0,10,6,0,6,59,15,76
50503110705,0,11,11,27,0,28,16,3,18,16,0,13,14,0,14,13,0,13,90,15,105
50503110706,3,11,15,25,0,31,12,3,16,10,0,11,10,3,10,5,0,5,66,20,85
50503110707,5,17,21,53,3,56,40,3,40,35,0,35,12,3,15,10,0,10,153,26,184
50503110708,6,25,35,46,3,46,41,0,41,41,6,41,16,0,16,3,0,3,157,36,191
50503110709,0,199,198,87,5,93,5,0,5,0,0,0,0,0,0,0,0,0,91,198,296
50503110710,8,14,20,23,4,27,34,3,38,30,0,34,15,0,15,3,0,3,112,21,132
50503110711,11,77,88,85,9,92,51,0,53,49,0,52,18,0,18,5,0,5,215,84,301
50503110712,6,8,13,40,0,40,19,0,19,26,0,23,7,0,7,0,0,0,97,11,107
50503110713,3,8,13,33,0,30,23,0,23,30,0,30,16,0,16,4,0,7,108,7,122
50503110714,5,6,12,39,0,37,24,0,24,24,0,24,11,0,11,6,0,6,103,10,116
50503110719,4,14,20,45,0,45,39,0,43,44,0,47,13,0,13,7,0,7,158,20,178
50503110720,0,116,122,87,0,87,7,0,7,0,0,0,0,0,0,0,0,0,98,116,219
50503110721,9,30,37,67,9,67,36,3,43,43,4,42,17,0,17,11,0,11,173,40,212
50503110722,7,21,29,50,0,49,43,0,44,58,0,56,18,0,18,9,0,9,182,25,208
50503110723,10,58,59,62,7,67,34,3,39,34,0,34,13,0,13,4,0,4,157,60,221
50503110724,3,7,10,17,4,20,26,0,26,23,0,23,7,0,7,5,0,5,71,13,86
50503110726,0,9,13,21,4,26,17,3,21,23,0,23,13,0,13,3,0,3,86,12,100
50503110727,4,12,13,18,3,21,28,0,27,23,0,23,7,0,7,3,0,3,88,10,103
50503110728,3,4,7,23,0,26,24,0,24,51,0,54,12,0,12,7,0,7,125,7,133
50503110729,4,8,10,27,0,25,27,0,26,44,0,47,21,0,21,9,0,9,130,8,140
50503110730,3,8,18,30,0,32,41,0,42,47,0,47,22,0,22,10,3,12,156,13,170
50503110731,3,16,23,47,4,46,27,0,27,37,0,37,14,0,14,4,0,4,127,22,146
50503110732,3,18,25,32,5,39,25,0,25,39,0,37,22,0,18,5,0,5,124,24,155
50503110733,3,10,15,38,0,38,25,0,25,32,0,31,25,0,25,3,0,3,129,10,140
50503110734,0,5,7,24,0,24,26,0,26,27,0,27,14,0,14,9,0,9,94,5,100
50503110735,0,9,9,16,0,16,26,0,30,24,0,24,14,0,14,4,0,4,85,5,99
50503110736,0,18,22,33,0,36,31,0,31,23,0,23,17,0,15,7,0,7,108,20,129
50503110737,7,10,23,29,0,29,28,3,26,31,5,33,15,0,15,4,0,4,107,14,125
50503125501,0,10,12,20,3,21,20,0,20,24,0,24,5,0,5,3,0,3,77,10,83
50503125505,0,30,35,30,5,31,12,0,14,23,0,23,0,0,0,5,0,5,68,37,105
50503125510,7,47,48,54,6,58,41,4,43,42,9,47,14,0,13,5,0,5,158,61,220
50503125512,3,28,33,41,4,47,41,0,38,34,0,34,10,0,10,6,0,6,135,33,168
50503125513,4,43,42,34,0,40,15,0,15,3,0,4,0,0,0,0,0,0,61,46,108
50503125514,0,30,27,45,7,52,33,0,31,20,0,22,11,0,11,0,0,0,114,33,151
50503125515,0,15,16,22,3,24,20,0,20,21,0,21,14,0,14,9,0,9,88,16,98
50503125516,11,16,26,32,3,36,26,0,28,36,8,42,10,0,8,5,0,5,114,22,138
50503125517,9,28,35,55,0,61,41,0,42,27,0,27,15,0,15,4,0,4,155,35,189
50503125518,3,11,19,30,0,32,27,5,32,25,0,25,13,0,15,3,0,3,106,21,125
50503125519,0,27,31,24,6,34,16,0,12,21,0,21,6,0,6,3,0,3,68,30,104
50503125520,7,23,29,40,4,39,24,0,20,35,0,33,15,0,19,4,0,4,115,31,141
50503125521,8,15,21,26,0,23,15,0,15,7,0,7,0,0,0,0,0,0,54,23,69
50503125522,6,14,20,29,0,29,29,0,29,30,0,30,12,0,12,0,0,0,101,14,119
50503125523,0,37,39,29,12,39,25,0,21,25,0,25,3,0,3,5,0,5,87,44,130
50503125524,0,21,25,20,4,25,24,0,24,26,0,26,9,0,10,0,0,0,85,25,106
50503125525,4,29,31,58,3,64,33,3,38,35,0,35,14,3,16,15,0,15,158,32,191
50503125526,10,20,33,46,0,47,45,0,51,25,0,31,14,0,17,5,0,5,141,29,174
50503125527,7,35,42,52,0,54,33,0,33,29,0,29,14,0,14,5,0,5,137,40,178
50503125528,3,20,23,37,0,37,17,0,22,24,0,24,5,0,5,0,0,0,95,18,114
50503125529,10,27,38,41,3,44,26,0,25,27,3,25,5,0,5,0,0,0,103,34,141
50503125530,3,30,37,32,0,34,25,3,28,17,0,17,5,0,5,0,0,0,93,35,128
50503125531,3,10,12,26,3,32,8,0,8,6,0,6,9,0,9,0,0,0,48,12,60
50503125532,5,8,11,27,4,28,32,0,32,21,0,18,12,0,13,3,0,3,98,12,113
50503125533,0,24,24,24,0,24,34,0,34,25,0,22,5,0,5,5,0,5,89,25,119
50503125534,6,23,25,23,3,26,21,0,21,21,0,21,7,0,7,0,0,0,78,24,101
50503125535,3,25,30,44,0,45,45,4,46,29,0,29,15,0,15,7,0,7,144,28,169
50503125536,3,13,22,19,3,24,30,0,30,27,0,29,12,0,10,5,0,10,102,26,125
50503125537,6,46,56,43,7,53,42,5,52,45,3,49,11,0,11,0,0,0,154,67,219
50503125538,6,20,24,33,4,40,16,0,16,21,0,22,0,0,0,3,0,3,76,25,98
50503125539,4,20,27,47,5,55,36,6,36,22,0,21,15,0,15,5,0,5,133,33,158
50503125540,4,34,40,47,5,55,27,4,29,25,0,25,13,0,12,3,0,3,121,47,169
50503125541,3,13,18,38,0,41,18,0,18,44,0,44,9,0,9,4,0,5,125,17,144
50503125542,10,35,45,47,3,44,45,4,47,35,0,37,8,0,11,8,0,8,148,39,193
50503125543,0,25,24,34,4,40,29,0,29,19,0,24,10,0,10,6,0,6,106,30,134
50503125544,0,18,21,39,4,46,23,0,23,25,0,25,9,0,9,3,0,3,101,23,123
50503125601,0,8,8,4,5,8,6,5,10,3,0,3,0,0,0,3,0,5,18,12,32
50503125602,4,20,22,39,4,41,18,0,18,28,0,33,15,0,14,11,0,10,113,29,143
50503125603,0,15,15,25,9,27,15,0,15,13,0,13,4,0,4,0,0,0,49,22,73
50503125702,0,40,47,41,10,50,15,3,15,7,0,7,6,0,6,5,0,8,77,56,130
50503125703,5,40,45,55,7,60,21,0,22,13,0,13,7,0,7,3,0,3,104,41,151
50503125704,9,54,57,36,4,41,29,0,29,15,0,15,10,0,15,4,0,0,97,59,155
50503125706,9,41,43,38,0,43,15,0,18,13,0,13,6,0,6,0,0,0,81,45,122
50503125707,0,22,28,37,4,39,21,0,15,6,0,6,9,0,9,6,0,6,73,31,99
50503125708,5,28,33,36,6,42,15,0,15,18,0,18,9,4,14,7,0,11,91,32,124
50503125709,8,46,56,39,4,41,23,0,20,33,0,33,11,0,13,4,0,6,117,57,174
50503125710,13,33,39,88,17,103,48,10,54,61,4,65,22,0,24,21,3,20,246,64,310
50503125711,9,50,61,41,4,45,21,0,19,22,0,19,10,0,10,9,0,9,102,56,159
50503125801,6,51,52,70,10,77,29,4,28,32,6,33,15,0,15,8,0,8,157,57,218
50503125802,3,37,45,57,7,62,47,0,47,42,3,45,20,0,21,10,0,12,173,52,230
50503125803,10,59,70,145,15,162,113,4,118,69,3,73,24,4,31,20,0,20,393,83,475
50503125804,0,36,39,52,4,61,15,3,18,14,0,14,4,0,4,4,0,4,91,39,132
50503125805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503125806,5,54,60,72,12,76,24,4,25,22,0,15,6,0,8,4,0,4,126,70,191
50503125807,0,35,38,30,7,35,22,0,28,19,0,19,11,0,11,0,0,0,80,44,122
50503125808,21,66,88,106,12,119,85,12,91,75,5,86,40,5,45,28,0,28,351,101,450
50503125809,10,25,32,84,11,91,52,3,62,65,0,70,22,0,23,8,0,8,252,39,290
50503125810,3,36,40,28,0,31,11,0,5,3,0,8,4,0,7,4,0,4,45,41,87
50503125811,3,37,40,44,5,48,25,0,25,20,0,20,8,0,5,4,0,9,101,46,145
50503125812,3,35,39,55,3,59,18,0,17,18,4,22,9,0,12,8,0,8,118,46,162
50503125813,0,41,44,38,13,48,21,3,24,20,0,20,8,0,8,3,0,3,90,53,144
50503125814,12,61,71,64,11,78,46,0,46,42,0,50,27,3,27,11,0,11,205,79,285
50503125815,26,82,114,167,9,179,83,6,85,85,6,91,42,0,45,12,0,12,423,104,518
50503125816,11,60,68,71,4,76,52,8,52,40,0,44,27,0,27,15,0,15,209,78,282
50503125817,4,11,15,14,3,14,13,0,16,3,4,7,4,0,4,5,0,5,46,17,63
50503125818,0,19,19,19,3,18,20,0,21,17,0,17,11,0,11,3,0,3,63,20,80
50503130301,0,21,23,51,0,55,39,0,39,39,4,39,14,0,14,7,0,7,151,27,178
50503130302,7,3,10,38,6,44,38,0,38,40,0,40,17,0,17,7,0,7,139,9,152
50503130303,0,29,28,56,8,58,36,3,40,31,0,31,10,0,10,3,0,7,131,37,177
50503130304,3,43,49,37,5,46,46,3,46,52,0,52,27,0,27,9,0,7,171,53,223
50503130305,5,9,10,36,4,33,24,0,19,32,0,32,11,0,11,3,0,3,102,15,122
50503130306,4,31,38,46,3,49,30,0,30,13,0,13,10,0,10,0,0,0,102,33,134
50503130307,4,16,19,35,0,35,29,0,29,25,0,25,6,0,6,0,0,0,102,16,114
50503130308,9,38,44,63,6,62,42,0,44,56,0,56,25,0,25,5,0,5,207,46,252
50503130309,3,13,21,40,3,49,20,0,18,42,0,43,16,0,16,0,0,0,123,16,143
50503130310,0,8,8,36,4,38,19,0,16,16,0,16,13,0,10,11,0,11,93,14,111
50503130311,9,14,20,29,5,31,13,0,13,13,0,14,12,0,12,4,0,4,70,20,86
50503130312,4,90,91,105,4,111,11,0,11,6,0,6,6,0,6,0,0,0,135,95,229
50503130313,7,53,58,47,12,54,30,4,30,23,3,22,7,0,7,0,0,4,113,72,184
50503130314,3,36,41,57,0,56,29,3,29,41,0,41,7,0,7,4,0,4,145,37,180
50503130315,0,11,13,20,3,25,9,0,9,16,0,16,9,0,9,3,0,3,61,11,78
50503130316,7,49,53,51,9,57,28,0,28,36,0,36,10,0,10,5,0,5,132,54,189
50503130317,6,12,13,32,4,37,23,0,21,17,0,16,9,0,9,9,0,9,85,17,105
50503130318,5,45,45,56,4,65,72,6,77,38,0,41,20,0,20,4,0,4,196,54,252
50503130319,0,13,14,25,0,27,28,0,31,31,0,31,9,0,9,4,0,4,95,18,111
50503130320,6,12,22,32,0,31,29,0,30,22,0,22,9,6,15,6,0,6,100,19,124
50503130321,5,40,46,38,0,38,31,0,33,59,0,59,27,0,27,9,0,15,173,38,218
50503130322,0,44,43,62,10,75,32,0,36,24,0,27,11,0,11,5,0,5,148,53,196
50503130323,5,47,49,57,9,60,30,0,30,33,0,33,5,0,5,0,0,0,123,54,180
50503130324,3,4,12,30,4,34,13,0,16,16,0,16,7,3,5,0,0,0,68,11,83
50503130325,0,17,18,38,3,41,31,0,31,27,0,27,16,0,16,0,0,0,108,21,133
50503130326,4,17,24,51,4,56,19,0,20,25,0,27,9,0,9,4,0,4,98,29,131
50503130327,3,6,13,41,4,47,24,0,24,33,3,35,18,0,18,0,0,0,119,18,136
50503130328,7,50,48,53,7,63,33,4,32,31,4,35,9,0,9,5,0,5,137,56,194
50503130329,3,19,20,51,0,48,24,0,24,33,0,33,9,0,9,3,0,3,121,23,143
50503130330,3,34,39,42,0,46,25,0,25,18,0,18,5,0,5,4,0,4,97,36,133
50503130401,0,10,10,32,6,39,40,0,40,55,0,57,12,0,12,10,0,12,149,21,164
50503130402,0,18,17,25,0,27,29,0,29,32,0,32,11,0,11,7,0,7,104,14,125
