SA1_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
50603112907,0,13,0,0,13,0,12,0,0,11,0,5,0,0,5,0,19,0,0,18,0,12,0,0,12,3,17,5,0,24,9,15,0,0,21,0,7,0,0,7,0,7,0,0,11,13,103,7,0,124,0,5,0,0,10,0,15,0,0,15,0,11,0,0,11,0,19,3,0,21,4,21,0,0,23,7,13,0,0,22,7,15,3,0,17,0,17,0,0,21,0,7,0,0,8,18,118,11,0,142,0,23,0,0,23,0,20,0,0,24,0,12,0,0,12,0,39,4,0,37,4,34,0,0,40,12,27,6,0,44,11,23,0,0,39,0,29,3,0,25,0,16,0,0,15,33,220,14,0,266
50603112908,4,4,0,0,7,0,5,0,0,6,0,8,0,0,8,0,15,0,0,13,0,6,0,0,6,0,10,3,0,15,0,11,0,0,17,0,18,0,0,27,4,27,3,0,34,8,108,9,0,127,0,6,0,0,6,0,5,0,0,5,0,5,0,0,5,3,12,0,0,15,7,8,0,0,13,8,6,0,0,15,6,18,0,0,26,3,39,3,0,46,3,58,7,0,67,28,161,12,0,195,4,15,0,0,13,0,9,0,0,7,0,6,0,0,6,3,29,0,0,33,5,11,0,0,15,9,17,3,0,27,8,31,0,0,45,9,62,6,0,71,3,88,8,0,102,34,269,19,0,323
50603112909,0,19,0,0,20,0,10,0,0,10,0,8,0,0,14,4,27,0,0,32,4,34,0,0,38,4,18,0,0,24,5,18,0,0,23,0,13,0,0,16,0,3,0,0,3,14,159,5,0,179,0,20,0,0,18,0,11,0,0,19,0,10,0,0,10,4,34,4,0,43,11,26,0,0,39,0,19,0,0,22,4,24,0,0,29,3,20,0,0,19,0,5,0,0,9,27,172,9,0,209,0,41,0,0,41,0,25,0,0,30,0,21,0,0,29,5,67,6,0,72,15,66,0,0,74,3,39,0,0,41,7,44,0,0,54,3,30,0,0,32,0,14,0,0,10,43,330,11,0,385
50603112910,0,13,0,0,13,0,7,0,0,7,0,5,0,0,5,4,13,0,0,15,0,12,0,0,14,6,0,0,0,8,0,0,0,0,4,5,5,0,0,8,0,0,0,0,0,9,53,0,0,67,0,6,0,0,6,0,8,0,0,4,0,6,0,0,12,4,17,0,0,19,0,9,0,0,17,0,5,0,0,6,0,4,0,0,4,0,3,3,0,5,0,0,0,0,0,7,61,0,0,71,0,16,0,0,16,0,11,0,0,11,0,13,0,0,13,6,30,0,0,32,0,24,0,0,29,5,12,0,0,14,0,5,0,0,5,7,8,4,0,11,0,0,0,0,0,18,111,4,0,135
50603112911,0,20,0,0,21,0,17,0,0,19,0,20,0,0,28,0,28,0,0,37,0,36,0,0,35,3,23,0,0,29,0,7,0,0,7,0,3,0,0,8,0,0,0,0,0,11,163,5,0,176,0,28,4,0,33,0,4,0,0,5,3,18,0,0,18,9,38,0,0,49,0,21,0,0,29,4,21,0,0,22,0,8,4,0,10,0,10,0,0,10,0,3,0,0,3,23,154,3,4,183,3,48,4,0,56,0,25,0,0,25,6,45,0,0,45,11,67,4,0,79,9,57,0,0,64,4,42,0,4,51,0,18,4,0,22,0,11,0,0,13,0,4,0,0,4,30,317,6,0,356
50603112912,0,25,0,0,31,0,24,0,0,24,6,23,3,0,30,6,41,0,0,45,8,29,4,0,40,0,31,0,0,30,3,18,0,0,25,0,17,0,0,20,0,4,0,0,4,19,209,9,0,244,0,25,0,0,25,0,17,0,0,17,3,35,0,0,34,5,50,4,0,58,6,40,0,0,48,0,23,0,0,26,4,29,0,0,29,3,11,0,0,19,0,0,0,0,0,27,226,9,0,260,0,49,3,0,59,0,34,0,0,34,6,55,3,0,67,13,90,4,0,105,14,69,0,0,90,4,57,6,0,60,7,44,0,0,56,5,27,0,0,30,0,4,0,0,4,48,435,19,0,500
50603112913,0,24,0,0,29,0,15,0,0,14,3,28,0,0,30,4,48,0,0,56,12,47,3,0,64,3,21,0,0,22,3,24,4,0,28,4,21,0,0,20,0,5,0,0,10,23,237,11,0,272,7,25,0,0,32,0,24,0,0,23,3,28,0,0,33,8,55,6,0,66,10,40,3,0,58,13,24,0,0,39,8,19,4,0,28,0,23,0,0,28,6,3,0,0,3,54,248,10,0,315,7,50,3,0,61,0,43,0,0,43,7,57,0,0,59,13,104,3,0,118,20,89,4,0,121,17,50,0,6,63,11,43,0,0,59,7,41,0,0,49,0,9,0,0,15,77,486,18,3,590
50603112914,4,17,0,0,21,0,17,0,0,20,0,18,0,3,20,0,39,0,0,43,8,19,0,0,28,0,16,0,0,19,0,11,0,0,11,0,9,0,0,13,0,0,0,0,0,21,149,4,3,178,0,10,0,0,10,5,5,0,0,12,0,15,0,0,19,9,31,0,0,41,3,28,0,0,32,0,14,0,0,16,5,11,0,0,18,0,11,0,0,13,0,0,0,0,4,24,136,7,6,173,6,28,0,0,31,0,23,0,0,29,0,35,0,3,43,9,67,5,0,80,15,48,0,0,59,3,33,0,0,40,4,25,0,0,30,5,21,4,0,27,0,4,0,0,4,47,280,12,5,345
50603112915,0,21,0,0,22,3,11,0,0,14,0,7,0,0,8,0,12,0,0,16,11,18,0,0,28,8,17,0,0,27,4,21,0,0,25,0,13,4,0,11,0,4,0,0,4,26,123,4,0,156,0,10,0,0,11,4,12,0,0,13,0,5,0,0,3,0,23,0,0,22,7,20,0,0,27,9,25,0,0,32,9,13,0,0,25,0,6,0,0,7,0,8,0,0,10,27,126,4,0,162,4,34,0,0,40,5,26,0,0,27,0,12,0,0,17,4,32,0,0,32,17,44,0,0,57,14,43,0,0,55,12,38,0,0,52,3,16,3,0,23,0,11,0,0,14,56,249,4,0,312
50603112916,0,11,0,0,8,0,10,0,0,15,0,7,0,0,7,0,19,0,0,17,3,20,0,0,24,0,12,0,0,13,4,11,0,0,11,0,5,0,0,7,0,0,0,0,0,13,91,3,0,108,0,17,0,0,17,0,3,0,0,4,0,8,0,0,6,0,22,0,0,23,7,19,0,0,19,3,3,0,0,10,0,9,0,0,8,4,7,0,0,13,0,5,0,0,5,20,86,5,0,109,0,26,0,0,25,0,13,0,0,16,0,13,0,0,16,0,40,5,0,42,11,36,0,0,46,3,21,0,0,21,6,19,0,0,22,4,18,4,0,19,0,3,0,0,4,25,183,5,0,215
50603112917,0,9,0,0,14,0,12,0,0,10,0,13,0,0,13,0,22,0,0,23,5,28,0,0,31,10,20,0,0,32,4,19,0,0,28,3,39,0,0,48,5,26,0,0,28,31,186,4,0,227,4,14,0,0,18,0,19,0,0,22,0,11,0,0,11,8,29,0,0,38,12,30,0,0,36,8,21,0,0,31,5,21,0,0,33,16,66,12,0,91,0,43,0,0,48,47,258,10,0,322,4,24,0,0,27,5,28,0,0,35,0,22,0,0,22,3,52,0,0,57,13,59,0,0,69,20,43,3,0,63,15,42,4,0,59,20,104,12,0,131,7,69,0,0,79,84,444,20,0,546
50603112918,0,4,0,0,6,0,5,0,0,5,3,8,0,0,12,0,12,0,0,17,3,14,0,0,16,9,19,0,0,20,4,14,0,0,16,0,9,0,0,9,0,0,0,0,0,18,81,4,0,102,3,6,0,0,11,0,7,0,0,7,0,12,0,0,15,7,15,0,0,20,4,16,0,0,20,8,13,0,0,23,9,17,0,0,25,0,12,0,0,13,0,4,0,0,4,29,99,4,0,132,4,12,0,0,21,0,16,0,0,16,4,18,0,0,19,8,26,0,0,33,4,27,5,0,33,10,28,0,0,41,8,26,0,0,38,0,19,0,0,20,0,4,0,0,4,46,179,0,0,232
50603112919,0,9,0,0,9,0,6,0,0,4,0,10,0,0,10,3,11,0,0,17,0,15,0,0,15,0,7,0,0,11,0,12,0,0,12,0,8,0,0,8,0,0,0,0,0,3,69,0,0,79,0,3,0,0,3,0,6,0,0,6,0,7,0,0,7,0,16,0,0,18,0,7,0,0,10,0,9,0,0,7,0,13,0,0,14,0,3,0,0,3,0,0,0,0,0,3,70,0,0,77,0,8,0,0,8,0,12,0,0,12,0,20,0,0,22,4,34,0,0,34,0,23,0,0,24,0,13,0,0,19,0,23,0,0,26,0,13,0,0,11,0,0,0,0,0,12,142,0,0,151
50603112920,4,17,0,0,23,0,20,0,0,15,3,12,0,0,13,0,27,0,0,28,4,25,0,0,32,5,23,0,0,29,3,25,0,0,33,3,12,0,0,12,0,4,0,0,5,29,159,0,0,190,0,17,0,0,17,0,21,0,0,21,0,24,0,0,20,0,29,0,0,29,0,33,0,0,35,11,25,0,0,34,8,24,0,0,32,0,10,0,0,14,0,5,0,0,5,20,185,0,0,210,6,36,0,0,43,0,40,0,0,38,3,37,0,0,39,4,57,0,0,54,9,61,0,0,69,11,48,0,0,63,12,49,0,0,60,3,21,0,0,25,0,10,0,0,10,52,349,0,0,398
50603112921,0,17,0,0,17,0,17,0,0,17,0,21,0,0,19,0,23,0,0,28,0,34,0,0,34,0,23,0,0,22,3,23,0,0,24,0,11,0,0,10,0,3,0,0,5,8,171,0,0,182,0,11,0,0,11,0,15,0,0,14,0,19,0,0,19,5,28,0,0,32,0,31,0,0,40,3,17,0,0,21,6,18,0,0,24,5,11,0,0,15,0,4,0,0,4,30,157,0,0,185,0,30,0,0,30,0,30,0,0,32,5,39,0,0,44,3,55,0,0,63,3,64,0,0,70,6,41,0,0,47,13,38,0,0,50,5,17,0,0,29,0,11,0,0,11,39,324,0,0,368
50603112922,0,3,0,0,3,0,11,0,0,9,0,24,0,0,28,0,30,0,0,30,0,20,0,0,22,5,15,0,0,18,7,24,0,0,27,4,6,0,0,11,0,0,0,0,0,11,137,0,0,150,0,12,5,0,12,0,10,0,0,8,0,17,0,0,18,3,34,0,0,38,0,14,0,0,20,0,15,0,0,24,7,20,0,0,27,0,4,0,0,4,0,3,0,0,3,20,129,7,0,156,0,18,5,0,21,5,18,0,0,21,0,44,3,0,43,4,64,0,0,68,8,39,0,0,41,6,33,0,0,42,14,45,0,0,51,4,13,0,0,15,0,3,0,0,3,34,265,7,0,305
50603112923,0,27,0,0,27,0,14,0,0,17,0,14,0,0,16,0,35,0,0,43,5,47,0,0,55,0,24,0,0,32,3,14,0,0,20,0,13,0,0,13,0,6,0,0,8,17,204,3,3,231,0,23,0,0,26,0,15,0,0,23,0,23,0,0,31,8,43,0,0,46,9,43,0,0,51,8,25,0,0,31,9,23,0,0,29,11,19,0,0,25,0,7,0,0,8,42,227,8,0,273,0,57,0,0,56,7,33,0,0,41,0,39,0,0,42,7,80,0,0,91,17,92,0,0,112,11,49,0,0,55,12,41,0,0,48,9,33,4,0,43,0,10,3,0,16,62,427,9,3,504
50603112924,0,19,0,0,16,0,14,0,0,14,5,21,5,0,26,0,29,3,0,33,0,28,0,0,29,0,15,0,0,19,0,16,0,0,20,0,0,0,0,3,0,3,0,0,3,14,147,8,0,168,0,20,0,0,20,0,15,0,0,15,5,14,0,0,17,8,39,0,0,42,0,32,0,0,30,0,19,0,0,19,0,19,0,0,23,4,12,0,0,15,0,8,0,0,8,13,172,0,0,185,0,36,0,0,42,0,27,0,0,27,3,33,3,0,40,11,68,3,0,80,3,60,0,0,64,4,35,0,0,37,4,29,0,0,35,4,18,0,0,17,0,10,0,0,10,28,310,9,0,355
50603112925,0,38,0,0,41,0,19,0,0,19,0,35,0,0,36,0,58,0,0,58,3,61,0,0,62,5,36,0,0,41,4,21,0,0,22,0,7,0,0,15,0,3,0,0,6,15,276,6,5,295,0,29,0,0,29,0,16,0,0,16,4,29,0,0,29,4,58,0,0,64,8,56,0,0,62,8,38,0,0,45,5,17,0,0,27,5,11,0,0,19,0,0,0,0,4,35,266,5,0,298,0,73,0,0,73,0,39,0,0,39,0,64,0,0,66,4,116,0,0,124,4,112,0,0,124,15,69,0,0,94,6,40,0,0,53,3,23,0,0,29,0,6,0,0,10,49,539,3,3,598
50603112926,3,22,0,0,24,0,19,0,0,19,0,19,0,0,20,5,28,0,0,34,6,32,0,0,38,7,30,0,0,32,3,31,0,0,37,6,19,0,0,20,0,6,0,0,4,31,209,3,0,242,0,18,0,0,18,0,20,0,0,20,0,11,3,0,19,4,31,0,0,39,3,32,0,0,38,14,34,0,0,49,8,43,0,0,43,4,7,0,0,13,0,7,0,0,9,30,201,9,0,242,3,39,0,0,41,0,38,0,0,38,6,34,4,0,37,8,60,0,0,73,12,64,0,0,80,18,62,0,0,83,13,68,0,0,80,6,28,0,0,35,0,12,0,0,15,63,406,10,0,485
50603112927,0,18,0,0,18,0,23,4,0,26,4,32,0,0,38,6,47,8,0,53,6,28,0,0,29,3,36,0,0,38,8,22,0,0,31,3,11,0,0,18,0,3,0,0,3,29,221,11,0,266,0,22,0,0,18,0,22,4,0,22,3,40,0,0,49,8,57,4,0,63,11,37,0,0,48,6,32,0,0,44,9,31,0,0,34,3,18,3,0,21,0,5,0,0,4,39,257,16,0,307,0,37,0,0,44,0,43,3,0,50,6,73,5,0,84,14,102,7,0,118,13,64,5,0,85,11,68,0,0,84,15,52,0,0,67,5,30,3,0,39,0,5,0,0,9,66,475,22,0,575
50603112928,0,10,0,0,13,0,7,0,0,8,0,10,0,0,10,3,16,0,0,17,0,21,0,0,21,10,30,0,0,37,0,19,0,0,22,0,13,0,0,12,0,4,0,0,4,18,127,5,0,142,0,13,0,0,11,0,16,0,0,16,0,7,0,0,7,0,11,0,0,18,5,27,0,0,34,7,17,0,0,30,6,21,0,0,27,0,13,0,0,13,0,0,0,0,7,21,125,3,3,159,0,28,0,0,29,0,27,0,0,27,0,21,0,0,21,3,27,0,0,33,5,43,0,0,52,20,46,0,0,62,5,38,4,0,43,0,21,0,0,24,0,0,0,0,6,34,252,9,4,299
50603112929,0,16,0,0,14,0,4,0,0,11,0,23,0,0,23,4,19,0,0,26,3,29,0,0,34,0,16,0,0,18,0,4,0,0,6,0,3,0,0,3,0,0,0,0,4,11,126,3,0,137,0,12,5,0,19,0,13,0,0,13,0,20,0,0,21,0,24,0,0,20,3,26,0,0,29,0,9,0,0,7,3,8,0,0,11,0,9,0,0,7,0,4,0,0,4,9,119,5,3,145,0,31,4,0,35,3,19,0,0,23,0,42,0,0,46,4,41,0,0,47,7,56,0,0,66,4,20,0,0,27,0,15,0,0,22,0,13,0,0,11,0,7,0,0,11,23,246,11,3,279
50603112930,0,7,0,0,7,0,8,0,0,8,0,11,0,0,11,0,17,0,0,17,4,18,0,0,17,0,15,0,0,14,4,12,0,0,14,0,10,0,0,10,0,0,0,0,0,4,96,0,0,99,4,14,0,0,17,0,4,0,0,4,0,11,0,0,11,0,23,0,0,25,8,17,0,0,20,7,6,0,0,16,0,10,0,0,10,0,3,0,0,9,0,3,0,0,3,16,93,0,0,113,4,25,0,0,27,0,14,0,0,14,0,22,0,0,22,0,41,0,0,41,7,34,0,0,40,9,21,0,0,35,3,21,0,0,26,0,11,0,0,16,0,3,0,0,3,25,193,0,0,214
50603112931,0,3,0,0,3,0,3,0,0,4,0,5,0,0,5,0,5,0,0,7,0,7,0,0,7,5,20,0,0,24,3,12,0,0,13,0,11,0,0,8,0,3,0,0,3,7,68,0,0,82,0,4,0,0,4,0,0,0,0,0,0,8,0,0,8,0,10,0,0,13,3,13,0,0,10,7,9,0,0,20,4,15,0,0,23,3,12,0,0,11,0,0,0,0,0,15,69,4,0,89,0,11,0,0,11,0,10,0,0,6,0,7,0,0,7,5,19,0,0,20,3,15,0,0,18,8,30,4,0,43,8,28,0,0,35,5,16,0,0,27,0,5,0,0,5,22,140,9,0,167
50603112932,0,13,0,0,14,0,9,0,0,11,0,17,0,0,16,4,26,0,0,26,6,33,0,0,39,0,29,0,0,27,4,20,0,0,23,0,16,0,0,20,3,0,0,0,4,20,151,3,0,178,0,24,0,0,25,0,7,0,0,7,0,24,0,0,24,6,29,3,0,36,15,21,0,0,33,9,25,0,0,42,8,25,0,0,34,6,9,0,0,13,0,6,0,0,7,40,174,5,0,221,0,32,0,0,34,0,18,0,0,21,0,33,0,0,38,9,55,3,0,65,18,54,0,0,71,10,52,0,0,65,12,47,0,0,55,3,26,0,0,31,3,5,0,0,9,61,324,5,3,393
50603112933,0,8,0,0,8,0,5,0,0,5,0,3,0,0,3,0,6,0,0,3,0,13,0,0,16,0,7,0,0,8,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,5,51,0,0,59,0,13,0,0,13,0,7,0,0,7,0,3,0,0,3,0,10,0,0,5,0,12,0,0,14,0,9,0,0,9,0,9,0,0,9,0,3,0,0,3,0,0,0,0,0,4,63,0,0,58,0,20,0,0,20,0,6,0,0,10,0,12,0,0,12,4,13,0,0,16,0,21,0,0,25,0,11,0,0,18,0,13,0,0,8,0,10,0,0,10,0,0,0,0,0,5,106,0,0,118
50603113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,8,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,7,0,24
50603113101,0,11,0,0,13,0,17,0,0,16,0,14,0,0,20,0,23,0,0,26,0,26,0,0,22,3,24,0,0,24,0,16,0,0,21,4,5,0,0,8,0,4,0,0,4,9,141,6,0,154,0,18,0,0,18,3,15,0,0,19,0,12,0,0,16,7,25,0,0,34,3,25,0,0,27,9,19,0,0,24,5,10,0,0,19,0,10,0,0,12,0,0,0,0,0,21,133,0,0,159,0,30,0,0,34,6,32,0,0,34,4,29,0,0,34,9,45,0,0,52,3,47,0,0,53,9,42,0,0,49,3,30,0,3,38,3,17,0,0,21,0,8,0,0,8,33,270,0,4,310
50603113102,0,21,0,0,22,0,13,0,0,17,4,14,0,0,18,4,42,0,0,45,6,44,0,0,49,4,24,0,0,32,0,15,0,0,20,0,8,0,0,7,0,4,0,0,4,23,181,5,0,212,0,20,0,0,22,0,14,0,0,20,4,20,5,0,28,5,47,0,0,51,15,33,0,0,50,11,16,6,0,26,0,23,0,0,22,0,4,0,0,7,0,3,0,0,3,32,182,7,0,230,0,40,0,0,43,3,33,0,0,32,9,36,5,0,45,7,84,3,0,94,20,79,0,0,100,12,41,0,0,57,4,33,0,0,42,3,10,0,0,16,0,5,0,0,5,62,367,12,3,439
50603113103,0,14,4,0,17,0,6,0,0,7,0,9,0,0,9,0,16,0,0,15,0,16,0,0,25,0,9,0,0,6,0,16,0,0,16,0,13,3,0,19,6,9,0,0,16,7,113,8,0,128,0,11,0,0,14,0,5,0,0,7,0,6,0,0,6,0,23,0,0,22,10,14,0,0,22,4,6,0,0,7,5,18,0,0,20,6,18,3,0,25,0,20,0,0,20,23,123,12,0,152,0,25,4,0,29,3,10,0,0,18,0,16,0,0,16,3,34,0,0,37,10,35,3,0,44,6,16,0,0,19,5,33,0,0,36,6,30,7,0,40,6,31,0,0,31,27,234,11,0,278
50603113104,0,12,0,0,11,0,11,0,0,11,0,16,0,0,16,0,21,0,0,23,0,14,0,0,21,3,10,0,0,13,0,17,0,0,18,0,7,0,0,8,0,0,0,0,0,8,120,5,0,130,0,16,0,0,16,0,5,0,0,7,0,4,0,0,4,5,23,0,0,25,3,15,6,0,22,9,16,0,0,22,7,17,0,0,19,0,7,0,0,7,0,9,0,0,9,19,116,3,0,137,0,27,0,0,29,0,15,0,0,15,0,24,0,0,24,5,46,0,0,49,3,34,3,0,43,12,25,0,0,40,9,34,0,0,42,0,17,0,0,17,0,11,0,0,11,30,234,7,0,267
50603113105,0,23,0,0,23,0,17,0,0,17,3,21,0,0,25,4,26,0,0,29,4,28,0,0,33,6,16,0,0,24,4,20,0,0,22,0,3,0,0,5,0,0,0,0,0,22,159,0,0,186,0,15,0,0,20,4,16,0,0,20,0,10,0,0,14,6,40,0,0,43,4,27,0,0,36,0,30,0,0,33,9,16,0,0,30,0,4,0,0,4,0,3,0,0,3,25,166,4,0,192,0,41,0,0,38,0,29,0,0,34,3,34,0,0,38,10,66,0,0,71,10,58,0,0,70,10,44,4,0,61,12,34,0,0,49,0,14,0,0,15,0,3,0,0,4,46,325,4,4,375
50603113106,0,15,0,0,15,0,17,0,0,16,0,11,0,0,13,7,20,0,0,26,0,22,0,0,24,4,12,0,0,15,6,15,0,0,16,0,9,0,0,9,0,4,0,0,3,13,124,3,4,149,0,5,0,0,4,0,11,0,0,11,3,22,0,0,26,0,24,0,0,27,3,20,0,0,22,9,12,0,0,22,4,9,0,0,17,0,10,0,0,10,0,3,0,0,3,20,123,4,0,146,0,22,0,0,20,0,27,0,0,29,4,37,0,0,42,8,45,0,0,58,6,45,0,0,54,7,24,0,3,35,9,20,0,0,30,0,16,0,0,16,0,7,3,0,10,37,247,9,0,297
50603113107,0,13,0,0,15,0,9,0,0,9,0,25,0,0,25,0,25,0,0,30,0,22,5,0,28,0,12,0,0,12,0,11,0,0,13,0,7,3,0,14,0,0,0,0,0,5,123,11,0,136,0,17,5,0,21,0,16,0,0,15,0,24,0,0,24,0,33,4,0,34,3,25,0,0,27,6,11,0,0,16,4,16,0,0,18,4,10,0,0,11,0,3,0,0,3,17,142,16,0,174,0,29,8,0,37,0,22,0,0,19,0,40,0,0,45,0,62,3,0,69,9,47,5,0,56,6,19,0,0,25,3,22,0,0,31,5,15,4,0,26,0,9,0,0,6,25,263,19,0,309
50603113108,0,29,0,0,33,0,26,0,0,28,0,45,0,0,48,3,70,0,0,77,3,40,0,0,48,5,34,0,0,38,3,22,0,0,27,0,4,0,0,6,0,0,0,0,0,19,270,4,3,299,0,22,0,0,28,0,23,0,0,28,0,46,4,0,49,15,90,3,0,102,3,34,0,0,44,11,43,0,0,53,0,10,0,0,12,0,9,0,0,9,0,0,0,0,0,31,274,7,5,320,0,50,3,0,55,0,52,0,0,54,5,92,3,0,93,16,162,4,0,179,7,83,0,0,91,17,74,0,0,97,6,31,0,0,42,3,11,0,0,12,0,0,0,0,0,55,549,16,4,621
50603113109,0,17,0,0,17,0,8,0,0,8,0,18,0,0,23,8,31,0,0,41,9,29,0,0,35,3,19,0,0,27,6,23,0,0,27,3,14,0,0,17,0,4,0,0,4,25,159,3,0,189,0,17,0,0,20,0,8,0,0,8,0,20,0,0,20,10,39,0,0,52,4,26,0,0,27,10,27,0,0,34,10,29,0,0,38,3,12,0,0,16,0,0,0,0,0,35,171,6,0,213,0,30,0,0,35,0,15,0,0,15,0,36,0,0,43,18,73,3,0,88,8,50,0,0,60,16,45,5,0,64,18,51,0,0,64,8,24,0,0,33,0,7,0,0,9,61,336,12,0,409
