SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50604113437,0,0,0,9,12,18,0,0,0,12,12,20,0,0,5,15,6,22,0,0,0,16,7,24,4,0,4,13,14,30,0,0,0,22,14,33,0,8,8,5,11,19,0,0,0,5,19,27,0,0,5,11,7,16,0,0,0,10,8,23,0,0,0,6,9,19,0,0,0,8,9,21,0,0,0,6,0,12,0,0,0,12,4,13,0,5,5,5,7,16,0,0,0,5,12,19,0,0,4,11,11,20,0,0,0,13,10,26,0,0,0,14,11,22,0,0,0,15,11,23,0,0,0,8,9,21,0,0,0,8,9,21,0,0,0,9,8,14,0,0,0,12,8,20,0,0,0,3,3,12,0,0,0,3,3,12,0,0,0,18,21,40,0,0,0,18,21,40,15,10,23,150,131,286,0,0,5,163,145,306
50604113438,0,3,3,14,17,35,0,0,4,14,21,37,4,0,0,27,15,45,0,3,3,32,19,50,0,0,0,27,16,46,0,0,0,27,19,45,0,5,5,20,8,31,0,5,5,20,17,36,4,0,4,18,15,32,0,0,0,19,15,37,0,0,0,19,22,47,0,0,0,19,22,46,0,0,0,15,15,32,0,0,0,17,16,35,0,0,0,23,19,38,0,0,0,23,21,42,0,3,3,15,22,37,0,3,0,22,26,44,0,0,0,7,21,27,0,0,0,9,21,24,0,0,0,19,14,39,0,0,0,21,14,39,0,4,4,21,29,47,0,0,3,19,32,51,0,0,0,20,20,39,0,0,0,19,20,41,0,0,0,34,20,54,0,3,3,34,23,53,12,19,27,276,255,533,3,14,22,293,285,581
50604113439,0,0,0,9,21,28,0,0,0,11,21,27,0,4,3,6,15,24,0,0,0,10,23,30,0,0,4,23,11,31,0,0,0,20,11,35,0,0,0,11,15,20,0,0,0,11,15,24,0,0,0,7,13,21,0,0,0,7,14,23,0,0,0,10,18,25,0,0,0,10,16,32,0,0,0,11,18,30,0,0,0,11,19,31,0,0,0,24,18,41,0,0,0,22,16,45,0,0,0,17,14,29,0,0,0,17,15,33,0,0,0,8,9,20,0,0,0,8,9,20,0,0,0,5,13,26,0,0,0,5,18,29,3,0,3,17,20,36,0,0,0,18,20,39,0,0,0,17,10,29,0,0,0,17,15,34,0,0,0,29,35,61,0,0,3,31,35,64,8,9,17,201,227,431,6,10,16,208,242,453
50604113440,0,0,0,15,11,21,0,0,0,15,10,27,0,0,0,6,12,24,0,0,0,6,12,24,0,0,0,13,10,28,0,0,0,13,12,30,0,3,3,19,11,25,0,0,0,19,13,32,0,0,0,3,8,18,0,0,0,7,8,18,0,0,0,14,11,25,0,0,0,15,11,28,0,0,3,19,16,34,0,0,0,19,15,33,0,0,0,17,12,28,0,0,4,16,12,30,0,0,0,11,10,23,0,0,0,11,10,26,0,0,0,19,8,28,0,0,0,19,8,28,0,0,0,7,8,22,0,0,0,10,8,20,0,0,0,12,14,25,0,0,0,12,16,31,0,0,0,8,11,10,0,0,0,8,6,18,0,0,0,28,26,53,0,4,7,32,28,58,4,7,11,198,175,375,4,6,9,204,190,393
50604113442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,3,3,11,0,0,0,7,0,8,3,0,3,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,4,0,0,0,7,3,6,4,0,4,8,3,7,0,0,0,4,5,8,0,0,0,4,7,10,0,0,0,15,17,23,0,0,0,16,17,29,0,0,4,161,270,425,18,26,49,181,295,474,5,6,11,204,297,498,29,33,62,237,328,565
50604113443,0,0,4,15,11,33,0,0,0,19,13,35,0,0,0,10,11,25,0,0,0,10,18,26,0,0,0,16,14,32,0,0,0,16,21,33,0,0,0,6,11,17,0,0,0,6,11,17,0,0,0,26,20,39,0,0,0,26,19,41,0,0,4,15,19,35,0,0,0,19,15,37,0,3,3,17,17,36,0,0,0,17,25,37,0,0,0,18,19,38,3,5,6,23,17,42,0,0,0,14,10,26,0,0,0,15,10,21,0,0,0,10,10,20,4,0,4,14,13,26,0,0,0,18,21,35,0,0,4,20,19,38,0,0,0,8,17,24,0,0,0,8,17,24,3,0,3,13,7,21,0,0,0,18,7,20,0,0,0,37,46,77,3,3,8,43,44,87,5,7,10,222,234,458,7,14,22,240,249,490
50604113444,0,0,0,18,11,29,0,0,0,17,11,31,0,0,0,18,18,34,0,0,0,17,18,39,0,0,0,14,6,19,0,0,0,14,5,28,0,0,0,12,14,28,0,0,0,12,14,28,0,0,0,9,11,23,0,0,0,9,17,30,0,0,0,15,12,26,0,0,0,15,15,31,0,0,0,18,11,28,0,0,0,18,11,28,0,0,0,9,14,26,0,0,0,9,14,26,0,0,0,15,17,30,0,0,0,15,16,27,0,0,0,8,15,22,0,0,0,8,17,25,0,0,0,11,15,21,0,0,0,11,15,19,0,0,0,10,12,19,0,0,0,10,12,19,0,0,0,15,16,25,0,0,0,15,14,23,0,0,0,36,28,66,0,0,0,36,35,69,3,3,5,209,195,402,4,12,12,211,205,421
50604113445,0,0,0,9,19,27,0,0,5,14,19,28,0,0,0,16,12,22,0,0,0,16,12,22,0,0,0,19,13,29,0,4,6,17,13,29,0,0,0,7,15,16,0,0,0,8,13,20,4,0,3,12,14,31,0,0,0,19,21,37,0,0,4,12,7,20,0,0,0,12,11,21,0,0,0,16,17,30,0,0,0,21,15,37,0,0,0,14,12,32,0,0,4,15,15,34,0,0,0,11,11,25,0,0,0,11,15,26,0,0,0,13,12,23,3,0,3,11,11,21,0,0,0,13,16,26,0,0,0,13,16,26,0,0,0,8,12,21,0,0,0,8,13,21,0,0,0,10,9,20,0,0,0,11,7,19,0,0,0,18,36,53,0,4,4,18,40,55,8,6,8,177,203,383,6,13,24,193,220,421
50604113446,0,0,0,19,19,37,0,0,5,21,21,39,0,0,0,13,13,24,0,0,3,16,11,29,0,0,4,9,5,15,3,0,3,8,7,23,0,0,0,4,7,14,0,0,3,4,14,16,0,0,0,17,11,31,0,0,4,19,15,31,4,0,3,12,17,33,0,3,7,16,21,40,0,0,4,12,15,30,0,0,0,10,16,33,0,0,0,11,15,29,0,0,0,11,17,32,0,0,0,15,10,27,0,0,0,15,10,27,0,0,0,11,10,23,0,3,3,11,19,29,0,0,0,13,9,23,0,0,0,13,9,25,3,0,4,14,6,18,0,0,0,13,6,23,0,0,0,11,8,15,0,0,0,11,8,15,0,0,3,32,35,71,0,0,0,38,36,75,14,8,19,193,195,383,13,11,24,217,211,428
50604113447,0,0,0,10,13,27,0,0,0,10,13,27,0,0,0,15,14,32,0,0,0,15,14,32,0,0,0,20,13,27,0,0,0,16,13,28,0,0,0,16,20,38,0,0,0,16,20,38,0,0,0,16,19,35,0,0,0,16,19,35,0,0,0,11,9,26,0,0,0,11,9,26,0,0,0,10,11,18,0,0,0,13,9,21,0,0,0,16,19,41,0,0,0,16,22,40,0,0,0,21,16,37,0,0,0,21,16,37,0,0,0,12,15,30,0,0,0,12,15,30,0,0,0,16,9,21,0,0,0,16,9,21,0,0,0,6,5,15,0,0,0,6,5,15,0,0,0,4,6,13,0,0,0,4,6,13,0,0,0,7,10,20,0,0,0,7,8,24,0,0,0,181,194,373,0,0,5,183,192,379
50604113448,0,0,0,22,17,40,0,0,0,21,17,43,0,0,0,25,23,50,0,0,0,27,23,50,0,0,0,16,17,28,0,0,0,16,17,28,0,0,0,9,17,29,0,0,0,11,17,30,0,0,0,18,18,40,0,3,3,18,18,39,0,0,0,12,20,29,0,0,0,12,19,31,0,0,0,21,24,49,3,0,5,21,30,49,0,0,0,16,22,41,0,0,0,16,22,41,0,0,0,24,26,51,0,0,0,24,27,54,0,0,0,19,12,35,0,0,0,21,12,35,0,0,0,17,15,32,0,0,0,17,15,32,0,0,0,9,10,23,0,0,3,16,14,26,0,0,0,10,19,27,3,0,3,11,19,28,0,0,0,20,28,49,3,0,5,16,27,54,0,0,0,246,277,529,8,7,18,257,286,542
50604113449,0,3,3,7,15,23,0,0,0,7,16,24,4,0,3,5,12,22,0,3,3,11,13,28,0,0,0,9,8,16,0,0,0,6,9,15,0,0,0,14,4,20,0,0,0,14,11,21,0,0,0,11,3,19,0,0,0,15,3,21,0,0,0,8,15,25,0,0,4,9,16,25,0,0,0,7,10,18,0,0,0,7,10,18,0,0,0,11,14,25,0,0,0,9,14,28,0,0,0,11,12,19,0,0,0,11,12,21,0,0,0,7,11,18,0,0,0,8,9,14,0,0,0,16,15,28,0,0,0,16,15,28,0,0,0,8,11,18,0,0,0,8,11,18,0,0,0,4,6,12,0,0,0,5,6,13,0,0,0,15,13,33,0,0,0,18,13,31,5,5,15,142,151,293,0,5,7,154,164,317
50604113450,0,0,0,10,7,19,0,0,0,14,7,21,0,0,0,5,10,15,0,0,0,5,10,14,0,3,3,10,6,18,0,0,0,10,6,17,0,0,0,10,3,12,0,0,0,7,5,14,0,0,0,10,10,16,0,0,0,10,10,16,0,0,0,17,8,20,0,0,0,12,8,20,0,0,0,10,16,20,0,0,0,10,16,20,0,0,0,13,10,29,0,0,0,15,10,24,0,0,0,11,8,17,0,0,0,13,7,26,0,0,0,5,10,14,0,0,0,5,10,14,0,0,0,15,13,26,0,0,0,13,16,23,0,0,0,13,6,17,0,0,5,15,13,25,0,0,0,6,7,15,0,0,0,6,7,15,0,0,0,31,37,65,0,0,0,32,35,66,5,10,14,153,146,306,9,0,10,170,157,324
50604113451,3,3,4,17,16,35,0,0,5,21,20,42,0,0,0,20,20,35,0,3,4,25,20,42,0,0,0,14,9,28,0,0,0,17,10,25,0,0,0,12,8,26,0,3,3,12,13,29,0,0,0,18,13,37,3,0,6,24,15,45,0,0,0,14,21,34,3,0,6,18,26,38,0,0,0,7,12,26,6,3,10,14,16,34,0,0,0,17,17,39,4,3,7,19,24,43,0,0,0,16,23,37,0,6,8,19,25,43,0,0,0,14,9,23,0,0,0,12,17,31,0,0,0,7,9,20,0,0,0,7,9,20,0,0,0,11,17,26,0,0,0,11,17,28,0,0,0,12,10,24,0,0,0,10,11,23,0,0,0,24,41,65,0,0,3,24,43,68,8,15,20,212,230,448,19,20,42,239,267,510
50604113452,6,0,5,9,9,21,0,0,0,14,6,24,0,0,0,13,10,23,0,0,0,11,13,25,0,0,0,12,16,27,0,6,6,13,15,29,0,0,0,18,9,29,0,0,0,18,9,29,0,0,0,5,8,14,0,0,0,11,8,18,0,0,0,6,8,13,0,0,0,4,9,12,0,0,0,3,15,13,0,0,0,6,10,20,0,0,0,13,9,22,0,0,0,10,9,20,0,0,0,14,14,24,0,0,0,14,14,27,0,0,0,18,15,28,3,0,4,17,14,35,0,0,0,3,12,19,0,0,0,7,17,27,0,0,0,6,7,14,0,0,0,6,7,14,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,8,9,19,0,0,0,8,9,19,11,0,17,130,136,266,5,9,12,143,147,290
50604113453,3,5,5,17,15,33,0,0,0,20,15,37,0,4,4,25,18,42,0,0,0,26,21,45,0,0,4,30,20,46,0,3,3,33,22,52,0,0,0,9,14,29,0,0,0,14,14,28,0,0,0,14,13,24,0,0,0,13,13,25,0,3,3,14,14,22,0,0,0,14,17,31,0,0,0,16,21,38,0,0,0,17,21,36,0,3,3,16,24,44,0,0,0,16,28,45,0,0,0,28,10,42,0,3,3,28,16,40,0,0,0,10,19,30,0,0,0,10,19,31,0,0,0,11,14,29,0,0,0,17,14,29,0,0,0,6,5,17,0,0,0,5,8,18,0,0,0,9,10,22,0,0,5,13,11,22,0,0,0,8,13,18,0,4,0,8,16,18,7,17,25,222,201,421,8,7,19,236,230,467
50604113454,0,0,0,24,22,46,5,0,5,23,22,54,0,0,3,24,21,47,0,0,0,23,22,47,5,0,0,18,19,40,0,0,0,17,21,43,0,0,0,15,21,39,0,0,0,20,21,43,0,0,0,21,19,43,0,0,0,21,21,46,0,0,6,19,22,37,0,0,3,22,26,48,0,0,0,18,25,43,0,0,0,18,25,43,0,0,0,17,18,36,0,0,0,17,18,36,0,0,0,12,20,34,0,0,0,11,19,32,0,0,3,19,15,31,0,0,0,22,18,39,0,0,0,12,15,33,0,0,0,12,15,33,0,0,0,15,14,22,0,0,0,17,14,26,0,0,0,9,11,22,0,0,0,6,16,24,0,0,0,17,15,29,0,0,0,19,12,34,11,11,19,238,261,502,7,6,14,255,276,533
50604113501,4,3,4,16,18,35,4,3,4,25,19,43,0,0,0,20,15,33,0,0,0,25,14,33,0,0,0,16,14,32,0,0,0,19,14,29,4,4,4,16,9,24,0,0,0,18,12,29,0,4,4,17,5,20,0,0,0,18,11,28,0,4,5,10,7,18,3,0,6,15,13,23,0,0,0,8,18,29,0,3,4,13,26,33,0,0,0,24,28,54,3,0,6,28,32,57,0,0,0,18,17,29,0,0,0,23,19,32,0,0,0,14,13,24,0,0,0,14,13,24,0,0,0,10,12,23,0,0,0,11,12,27,0,0,0,14,9,25,0,0,0,17,11,28,0,0,0,6,13,24,0,0,0,10,13,21,0,0,0,34,32,70,0,0,0,34,31,70,9,9,22,229,211,442,15,11,24,254,236,487
50604113502,0,0,0,24,17,43,0,0,0,24,18,40,4,0,3,22,19,43,0,0,0,25,21,47,5,3,6,32,27,52,0,0,0,33,26,65,0,0,0,22,16,37,0,0,3,23,19,38,0,0,3,18,21,36,0,0,0,17,16,39,0,0,0,17,28,40,0,0,0,17,28,40,0,0,0,17,17,35,0,0,0,17,17,35,0,0,0,24,27,51,0,0,0,24,29,56,0,0,0,19,23,39,0,0,0,20,19,40,0,0,0,17,23,40,0,0,0,17,25,37,0,0,0,20,20,37,0,0,3,17,23,44,0,0,0,18,14,24,0,0,0,18,14,24,0,0,0,3,8,15,3,0,3,6,8,17,0,0,0,24,22,43,0,0,0,24,22,43,5,8,18,269,270,541,4,9,14,283,288,569
50604113503,0,0,0,50,33,81,0,0,0,50,33,81,0,0,0,43,33,76,0,0,4,47,34,79,0,0,0,31,22,52,0,0,0,31,22,50,0,0,0,30,32,66,0,0,0,30,34,66,0,0,0,34,40,77,0,0,3,40,39,77,0,3,3,41,34,72,3,3,5,40,37,78,0,0,0,41,39,81,0,6,6,41,47,84,0,0,0,39,50,90,0,0,6,41,49,93,0,0,0,26,28,53,0,0,0,26,29,58,0,0,0,21,27,54,0,0,0,21,27,54,0,0,0,28,30,58,0,0,3,25,32,62,0,0,0,21,27,44,0,0,0,21,27,44,0,0,0,9,26,32,0,0,0,11,26,37,0,0,0,32,38,71,0,6,6,32,39,72,0,0,0,441,464,906,8,16,23,450,484,933
50604113504,0,0,0,35,36,69,0,0,0,30,36,72,0,0,0,29,28,59,0,0,3,33,31,62,0,0,0,37,25,60,0,5,3,38,21,60,0,0,0,34,28,61,0,3,0,36,35,66,0,0,0,31,37,67,0,0,3,29,38,68,0,3,3,26,31,54,0,0,0,26,30,55,0,0,0,38,35,79,0,5,3,40,43,77,0,0,0,36,21,59,4,0,5,37,22,61,0,0,0,18,35,54,0,0,0,18,39,56,0,0,0,22,24,44,3,0,3,26,24,50,0,0,0,31,28,61,0,0,0,32,25,62,0,0,0,31,24,55,0,0,0,33,26,55,0,0,0,19,17,32,0,0,0,19,17,32,0,0,0,32,43,76,0,0,0,31,46,81,0,3,4,404,416,825,13,13,31,423,437,855
50604113505,0,4,4,12,14,23,0,0,0,12,15,25,0,0,0,32,30,58,0,0,0,36,30,62,0,0,0,32,35,65,0,0,0,32,33,64,0,0,0,28,31,59,0,0,3,33,28,64,0,0,0,34,21,55,0,0,0,35,21,55,0,0,0,13,14,26,0,0,0,13,12,24,0,0,0,10,17,32,0,0,0,13,17,30,0,0,0,19,29,43,0,0,0,19,29,43,0,0,0,26,26,57,0,0,0,26,26,57,0,0,0,22,34,56,0,0,0,22,34,56,0,0,0,22,24,45,0,0,0,19,24,45,0,0,0,26,23,45,0,0,0,27,23,48,0,0,0,20,21,33,0,0,0,20,21,33,0,0,0,41,30,74,0,0,0,41,35,75,3,3,10,326,344,671,7,3,9,335,352,687
50604113507,0,0,0,6,20,26,0,0,0,10,20,28,0,0,3,19,24,43,0,0,0,23,22,40,0,0,0,24,18,44,0,0,0,24,19,41,0,0,0,22,15,43,0,0,0,20,19,45,0,0,0,21,15,35,0,0,0,21,15,35,0,0,0,10,12,22,0,0,0,10,14,29,0,0,0,13,18,29,0,0,0,13,18,29,0,0,0,21,18,36,0,0,0,19,18,44,0,0,0,13,18,32,0,0,0,14,18,34,0,0,0,16,26,43,0,0,0,16,26,43,0,0,0,18,28,48,0,0,0,18,24,47,0,0,0,15,19,32,0,0,0,15,17,36,0,0,0,17,8,25,0,0,0,17,8,27,0,0,0,24,32,55,0,0,0,24,30,59,6,4,15,250,271,519,5,5,3,257,278,533
50604113508,0,0,0,13,11,29,0,0,0,13,18,33,0,0,0,14,26,35,3,3,7,17,25,39,0,0,0,21,13,38,0,0,0,21,17,39,0,0,0,18,17,35,0,0,0,22,20,39,0,0,0,19,13,37,0,0,0,19,13,37,0,0,0,15,16,26,0,0,0,15,13,30,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,9,25,29,0,0,0,9,26,33,0,0,0,16,27,44,0,0,0,20,27,46,0,0,0,30,21,41,0,0,0,30,15,44,0,0,0,20,28,51,0,0,0,20,29,52,0,0,0,14,22,38,0,0,0,14,22,38,0,0,0,13,7,29,0,0,0,13,7,29,0,0,0,17,21,42,0,5,3,20,26,45,0,4,4,231,255,483,10,9,21,235,267,505
50604113509,0,0,0,10,14,24,0,0,0,10,14,24,0,0,0,23,17,39,0,0,0,25,17,39,0,0,0,31,19,48,0,0,0,34,19,50,0,0,0,27,28,56,0,0,0,27,31,58,0,0,0,16,30,46,0,0,0,18,30,44,0,0,0,12,10,27,0,0,0,15,15,33,0,0,0,8,13,24,3,3,4,5,15,27,0,0,0,20,24,41,0,0,0,23,24,45,0,0,0,25,30,52,0,0,0,25,30,52,0,0,0,18,19,35,0,0,0,19,19,33,0,0,0,26,19,48,0,0,0,26,19,48,0,0,0,16,20,33,0,0,0,16,19,30,0,0,0,10,22,35,0,0,0,19,22,35,0,0,0,22,16,41,0,0,0,22,16,41,0,0,0,259,282,539,10,10,12,266,292,560
50604113510,0,0,0,3,9,19,0,3,6,7,16,20,0,0,0,14,11,25,0,3,4,17,14,25,0,0,4,15,12,27,0,0,0,16,13,26,0,0,6,7,9,13,0,0,0,7,11,19,0,0,0,15,8,29,0,0,0,15,8,29,0,0,0,13,14,25,0,0,0,12,14,28,0,0,0,8,23,31,0,4,4,14,21,30,0,3,3,13,9,29,0,0,7,17,20,34,0,0,0,15,13,34,0,0,0,18,13,34,0,0,0,5,7,11,0,0,0,5,7,11,0,0,0,11,13,28,0,0,0,11,13,28,0,0,0,13,16,26,0,0,0,13,16,26,0,0,0,22,24,41,0,0,0,22,24,41,0,0,0,31,32,61,0,0,0,30,37,62,10,7,14,188,207,391,4,10,18,203,223,421
50604113511,3,0,4,17,29,43,0,3,0,23,30,53,0,0,0,23,13,34,0,3,3,20,22,45,0,0,0,21,18,44,0,0,0,21,23,40,0,0,0,14,14,21,0,0,0,10,14,24,0,0,0,12,12,26,0,0,3,17,14,30,0,0,0,13,17,29,0,4,0,11,17,34,0,0,0,14,16,27,0,0,0,17,14,24,0,0,0,23,22,42,0,0,0,25,22,46,3,0,3,29,18,45,0,0,6,29,23,50,0,0,0,12,14,28,0,0,4,17,11,34,0,0,0,11,12,22,0,0,0,11,14,24,0,0,0,0,11,16,0,0,0,0,11,16,0,0,0,14,14,27,0,0,0,14,14,27,0,0,0,35,34,74,0,3,9,39,45,82,10,7,19,236,241,477,10,20,32,255,264,525
50604113512,0,0,4,19,16,39,0,0,0,28,17,46,3,0,5,24,17,39,0,0,0,26,15,40,3,0,4,22,15,38,3,0,3,28,16,44,0,0,0,18,15,36,0,0,0,19,15,39,3,0,3,15,14,27,0,0,0,19,14,33,4,0,3,23,20,43,0,0,3,24,22,47,0,0,0,17,20,35,0,0,0,16,25,41,0,3,0,20,17,40,3,0,0,28,17,45,0,0,0,22,24,44,0,0,3,20,23,46,3,0,4,24,16,37,0,0,0,28,16,45,0,4,4,14,24,39,0,0,0,12,30,40,0,0,0,10,18,25,0,3,3,10,21,29,0,0,0,19,11,31,0,0,0,19,11,31,0,0,0,48,52,104,5,0,11,54,53,114,22,13,32,297,288,579,22,10,30,333,307,639
50604113513,0,0,0,20,19,34,0,0,0,18,20,39,4,5,8,15,25,44,0,0,0,18,33,51,0,0,0,23,13,35,0,3,3,25,18,40,0,0,0,25,20,46,0,0,0,27,21,47,0,0,0,30,25,52,0,0,0,32,25,50,0,0,3,11,13,25,3,3,0,14,12,31,0,3,3,14,20,39,0,0,0,19,21,38,0,0,0,30,20,52,0,0,0,30,20,52,0,0,0,21,18,41,0,0,0,21,18,41,0,0,0,15,21,36,0,0,0,17,21,37,0,0,0,20,30,49,0,0,0,20,30,49,0,0,0,14,9,32,0,0,0,18,13,38,0,0,0,13,19,28,0,0,0,13,17,31,0,0,0,43,38,87,0,0,0,50,40,92,13,7,24,296,301,597,11,12,20,315,320,644
50604113514,0,3,6,26,27,57,0,0,0,27,34,62,4,0,4,21,17,38,0,0,5,18,24,39,0,3,4,30,17,39,4,0,6,32,19,49,5,0,5,7,23,35,0,0,3,10,31,39,0,0,3,22,13,31,0,0,0,21,15,37,0,0,4,22,25,51,0,0,0,24,25,53,0,3,4,35,27,63,5,4,5,36,34,74,0,0,0,24,25,56,0,0,0,28,30,60,0,0,0,22,18,40,0,0,0,21,23,42,0,0,0,19,19,38,0,3,3,19,25,45,0,0,0,14,16,27,0,0,0,15,18,29,0,0,0,15,18,29,0,0,0,17,14,32,0,0,0,8,9,20,0,0,0,11,9,19,0,0,0,59,61,119,0,3,5,59,61,123,13,14,29,318,323,645,11,23,34,350,359,714
50604113515,0,0,0,28,20,47,0,0,0,28,22,51,0,0,0,25,23,44,0,0,5,23,27,54,0,0,3,23,17,42,0,0,0,25,16,40,0,0,0,17,19,33,0,0,0,17,19,33,4,0,4,15,9,25,0,0,0,18,13,30,0,0,0,22,27,50,0,0,0,22,29,55,0,0,5,26,27,52,0,0,0,27,27,55,0,0,0,25,21,41,0,0,0,18,20,43,0,0,0,22,20,38,0,0,0,22,20,38,0,0,0,22,20,39,0,0,0,22,23,42,0,0,0,29,29,63,0,0,0,33,34,66,0,0,0,17,20,34,0,0,0,17,20,34,0,0,0,12,17,30,0,0,0,12,17,30,0,0,0,39,32,79,0,0,0,42,39,82,9,4,17,319,303,622,3,16,17,332,327,657
