SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50503130501,50,0,0,0,0,49,82,0,0,0,0,82,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,141
50503130502,19,0,0,0,0,19,79,0,0,0,0,79,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109
50503130503,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
50503130504,41,0,0,0,0,40,90,0,0,0,0,93,45,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,56,7,0,0,0,58,0,0,0,0,0,0,8,0,0,0,0,10,194,9,0,0,0,201
50503130505,40,0,0,0,0,40,107,0,0,0,0,107,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,164
50503130506,59,4,0,0,0,62,110,12,0,0,0,127,10,12,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,20,3,0,0,0,0,4,5,0,0,0,0,5,186,29,0,0,0,214
50503130507,14,3,0,0,0,20,52,3,0,0,0,55,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,88,6,0,0,0,94
50503130508,41,0,0,0,0,41,97,0,0,0,0,102,29,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,33,7,0,0,0,40,0,0,0,0,0,0,8,0,0,0,0,11,179,9,0,0,0,188
50503130509,35,0,0,0,0,35,150,0,0,0,0,150,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62,0,0,0,0,0,0,4,0,0,0,0,4,251,0,0,0,0,251
50503130510,50,5,0,0,0,54,78,11,0,0,0,92,17,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,9,163,34,0,0,0,199
50503130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130512,40,0,0,0,0,40,86,0,0,0,0,86,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,136
50503130513,18,0,0,0,0,18,54,0,0,0,0,54,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
50503130514,48,0,0,0,0,48,75,0,0,0,0,75,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,7,149,0,0,0,0,152
50503130515,33,14,0,0,0,48,88,17,0,0,0,105,17,15,0,0,0,37,0,12,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,0,0,58,0,4,0,0,0,3,5,0,0,0,0,4,149,64,0,0,0,217
50503130516,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18
50503130517,59,0,0,0,0,62,70,0,0,0,0,69,9,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,148,6,0,0,0,156
50503130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10
50503130519,20,0,0,0,0,24,96,8,0,0,0,108,36,16,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,61,0,0,0,0,0,0,4,0,0,0,0,4,164,19,0,0,0,185
50503130520,37,3,0,0,0,44,79,15,0,0,0,96,14,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,4,135,28,0,0,0,164
50503130521,35,0,0,0,0,35,55,0,0,0,0,55,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,7,111,0,0,0,0,111
50503130522,32,0,0,0,0,32,87,0,0,0,0,87,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,124
50503130523,44,13,0,0,0,58,96,8,0,0,0,102,16,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,21,16,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,166,34,0,0,0,196
50503130524,31,48,0,0,0,82,23,3,0,0,0,30,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,11,66,61,0,0,0,126
50503130525,21,0,0,0,0,21,74,0,0,0,0,74,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,113,0,0,0,0,116
50503130526,48,10,0,0,0,58,87,8,0,0,0,93,36,10,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,0,0,50,0,0,0,0,0,0,6,0,0,0,0,5,182,34,0,0,0,212
50503130527,14,0,0,0,0,14,72,0,0,0,0,72,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101
50503130528,77,0,0,32,0,114,98,0,0,0,0,96,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,10,0,18,0,0,0,0,0,0,24,0,0,10,0,36,0,0,0,3,0,4,0,0,0,6,0,6,203,0,0,55,0,258
50503130529,28,0,0,0,0,27,121,5,0,0,0,118,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,26,3,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,175,11,0,0,0,177
50503130530,53,0,0,0,0,53,93,3,0,0,0,101,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,4,166,3,0,0,0,174
50503130531,31,0,0,0,0,31,69,0,0,0,0,71,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,115,3,0,0,0,115
50503130532,55,0,0,0,0,60,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,107,0,0,0,0,107,9,0,0,0,0,9,213,0,0,0,0,213
50503130601,24,0,0,0,0,24,110,0,0,0,0,110,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,159
50503130602,47,11,0,0,0,57,65,9,0,0,0,76,27,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,57,0,0,0,0,0,0,10,0,0,0,0,10,178,22,0,0,0,202
50503130603,31,0,0,0,0,31,130,8,0,0,0,137,64,15,0,0,0,80,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,89,16,0,0,0,107,0,0,0,0,0,0,5,0,0,0,0,5,258,25,0,0,0,279
50503130604,21,0,0,0,0,20,41,4,0,0,0,47,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,26,3,0,0,0,0,3,4,0,0,0,0,4,90,7,0,0,0,97
50503130605,51,10,0,0,0,58,80,14,0,0,0,97,27,7,0,0,0,32,4,0,0,0,0,4,0,0,0,0,0,0,15,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,62,0,0,0,0,0,0,13,0,0,0,0,13,192,36,0,0,0,230
50503130606,19,0,0,0,0,19,150,0,0,0,0,150,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,3,217,0,0,0,0,217
50503130607,54,3,0,0,0,56,90,5,0,0,0,94,28,6,0,0,0,27,5,0,0,0,0,5,4,0,0,0,0,4,12,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,0,56,0,0,0,0,0,0,5,0,0,0,0,6,187,22,0,0,0,210
50503130608,27,3,0,0,0,32,25,4,0,0,0,36,15,4,0,0,0,22,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,28,0,0,0,0,0,0,5,4,0,0,0,9,86,12,0,0,0,104
50503130609,15,0,0,0,0,15,146,0,0,0,0,146,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,184
50503130610,70,6,0,0,0,80,89,5,0,0,0,89,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,29,0,0,0,0,0,0,9,0,0,0,0,7,194,17,0,0,0,209
50503130611,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
50503130612,47,0,0,0,0,47,64,0,0,0,0,61,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,31,6,0,0,0,0,6,5,0,0,0,0,0,141,3,0,0,0,150
50503130613,0,16,0,0,0,13,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,33,0,0,0,33,0,9,0,0,0,9,7,58,0,0,0,66
50503130614,29,0,0,0,0,29,53,0,0,0,0,53,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,102
50503130615,73,0,0,19,0,93,37,0,0,0,0,37,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,0,8,0,0,5,0,16,0,0,0,0,0,0,0,0,0,7,0,11,116,0,6,36,0,158
50503130616,72,0,3,0,0,80,128,0,0,0,0,130,19,0,0,0,0,19,3,13,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,0,49,3,0,0,0,0,6,7,0,0,0,0,8,252,12,3,0,0,270
50503130617,28,0,0,49,0,75,81,0,0,0,0,78,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,11,0,0,0,11,0,19,0,0,0,0,0,0,7,0,0,25,0,35,0,0,0,3,0,3,6,0,0,12,0,14,115,0,0,86,0,205
50503130618,47,12,0,0,0,54,85,11,0,0,0,90,17,3,0,0,0,24,0,7,0,0,0,7,0,0,0,0,0,0,18,4,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,39,7,0,0,0,48,0,0,0,0,0,0,8,0,0,0,0,10,177,31,0,0,0,203
50503130619,21,3,0,0,0,25,44,0,0,0,0,50,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,31,5,0,0,0,0,5,5,0,0,0,0,5,104,5,0,0,0,108
50503130620,54,0,0,3,0,54,25,0,0,0,0,25,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,22,3,0,0,0,0,3,4,0,0,0,0,3,109,0,0,7,0,116
50503130621,50,0,0,0,0,50,98,0,0,0,0,101,18,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,187
50503130622,25,0,0,0,0,25,136,0,0,0,0,135,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,5,0,0,0,0,5,191,0,0,0,0,193
50503130623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130624,22,3,0,0,0,27,37,3,0,0,0,43,11,0,0,0,0,11,0,10,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,29,5,0,0,0,0,5,3,5,0,0,0,8,93,23,0,0,0,117
50503130625,50,0,0,0,0,50,85,0,0,0,0,85,17,0,0,0,0,17,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,11,0,0,0,0,11,179,0,0,0,0,179
50503130626,30,3,0,0,0,34,35,0,0,0,0,41,31,7,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,16,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,56,10,0,0,0,62,3,0,0,0,0,0,10,0,0,0,0,8,127,28,0,0,0,152
50503130627,0,49,0,0,0,53,22,5,0,0,0,27,8,0,0,0,0,8,5,21,0,0,0,27,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,29,0,0,0,42,0,86,0,0,0,86,0,5,0,0,0,10,46,175,0,0,0,218
50503130628,18,0,0,0,0,18,120,0,0,0,0,120,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,5,0,0,0,0,5,4,0,0,0,0,4,173,0,0,0,0,173
50503130629,56,0,0,0,0,58,108,0,0,0,0,112,18,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,3,0,0,0,0,3,9,0,0,0,0,9,216,3,0,0,0,220
50503130630,69,0,0,0,0,69,105,8,0,0,0,112,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,210,8,0,0,0,218
50503130631,21,0,0,0,0,21,76,0,0,0,0,76,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,25,0,0,0,0,0,0,10,0,0,0,0,10,126,0,0,0,0,129
50503130632,38,4,0,0,0,38,63,0,0,0,0,67,20,5,0,0,0,25,11,7,0,0,0,15,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,59,5,0,0,0,0,5,6,0,0,0,0,6,161,14,0,0,0,174
50503130633,22,0,0,0,0,22,97,0,0,0,0,96,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,6,134,0,0,0,0,141
50503130634,93,0,0,0,0,93,100,0,0,0,0,100,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,202,0,0,0,0,202
50601111001,6,39,7,0,0,44,3,31,7,0,0,49,7,73,12,0,0,99,0,59,0,0,0,59,0,11,0,0,0,11,6,8,3,0,0,14,0,4,0,0,0,7,0,0,0,0,0,0,14,159,15,0,0,193,0,9,0,0,0,9,8,37,0,0,0,44,29,270,33,0,0,333
50601111002,64,0,0,0,0,64,176,0,0,0,0,176,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,261
50601111003,52,3,0,0,0,55,58,11,0,0,0,70,21,28,0,0,0,50,3,0,0,0,0,3,0,0,0,0,0,0,9,6,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,37,34,0,0,0,70,3,0,0,0,0,6,9,4,0,0,0,9,157,50,0,0,0,213
50601111004,30,0,0,0,0,30,97,0,0,0,0,97,23,0,0,0,0,23,12,0,0,0,0,12,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,13,0,0,0,0,13,179,0,0,0,0,183
50601111006,17,0,0,0,0,17,27,0,0,0,0,27,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
50601111007,21,0,0,0,0,21,21,0,0,0,0,21,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,10,71,0,0,0,0,71
50601111009,33,3,0,0,0,35,68,6,0,0,0,75,27,13,0,0,0,35,3,15,0,0,0,23,0,5,0,0,0,5,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,33,0,0,0,76,7,0,0,0,0,7,12,6,0,0,0,18,163,51,0,0,0,213
50601111010,29,3,0,0,0,28,50,3,0,0,0,50,12,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,27,0,0,0,0,0,0,7,3,0,0,0,9,102,13,0,0,0,121
50601111011,28,0,0,0,0,28,88,0,0,0,0,88,40,0,0,0,0,40,8,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63,4,0,0,0,0,4,14,0,0,0,0,14,205,0,0,0,0,205
50601111013,27,0,0,0,0,27,66,0,0,0,0,66,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,7,0,0,0,0,7,133,0,0,0,0,133
50601111015,61,0,0,0,0,63,86,0,0,0,0,86,33,0,0,0,0,33,0,13,0,0,0,14,0,13,0,0,0,13,19,4,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,61,26,0,0,0,88,3,0,0,0,0,3,19,0,0,0,0,19,227,34,0,0,0,263
50601111016,29,0,0,0,0,33,43,5,0,0,0,48,18,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,28,4,0,0,0,38,0,0,0,0,0,0,11,0,0,0,0,19,119,7,0,0,0,132
50601111018,67,0,0,0,0,66,81,3,0,0,0,79,43,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,61,0,0,0,0,0,0,10,0,0,0,0,10,221,3,0,0,0,224
50601111019,22,18,4,0,0,40,35,33,3,0,0,70,18,38,11,0,0,64,9,0,0,0,0,7,0,0,0,0,0,0,9,15,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,29,56,12,0,0,103,0,27,0,0,0,29,3,14,4,0,0,25,94,147,21,0,0,261
50601111020,60,3,0,0,0,62,58,0,0,0,0,58,18,3,0,0,0,22,11,11,0,0,0,21,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,64,0,0,0,0,0,0,12,0,0,0,0,14,174,22,0,0,0,197
50601111021,25,0,0,0,0,25,65,0,0,0,0,65,22,0,0,0,0,22,15,5,0,0,0,18,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,57,0,0,0,0,0,0,14,0,0,0,0,14,155,9,0,0,0,161
50601111022,32,4,0,0,0,37,76,0,0,0,0,82,16,3,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,43,0,0,0,0,0,0,7,0,0,0,0,7,154,7,0,0,0,162
50601111023,30,5,0,0,0,37,61,5,0,0,0,68,22,0,0,0,0,25,4,0,0,0,0,9,0,7,0,0,0,7,16,7,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,49,17,0,0,0,65,6,3,0,0,0,0,15,4,0,0,0,14,149,33,0,0,0,188
50601111024,42,3,0,0,0,45,67,0,0,0,0,63,17,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,39,8,0,0,0,43,0,0,0,0,0,0,14,4,0,0,0,14,153,12,0,0,0,168
