SA1_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
50502108924,6,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,8,10,0,4,4,0,0,0,0,16,7,8,9,0,0,0,0,0,27,8,8,14,0,0,0,0,4,30,0,0,5,0,4,0,0,0,12,5,3,10,0,0,0,0,0,19,0,3,10,0,0,0,0,0,19,0,3,0,6,0,0,0,0,13,0,5,0,5,0,3,0,0,14,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,52,34,64,27,10,5,0,8,198
50502108925,11,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,17,5,0,0,0,0,16,0,4,9,0,0,0,0,0,16,0,3,14,0,0,0,0,0,20,0,3,14,4,0,0,0,0,21,0,3,5,3,0,0,0,0,11,0,0,13,5,0,0,0,0,15,5,0,5,3,0,0,0,0,15,6,0,6,0,0,0,0,0,17,0,0,9,8,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,94,24,7,0,0,3,193
50502108926,40,0,0,0,0,0,0,0,38,22,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,11,4,7,9,4,0,0,0,0,20,3,7,16,5,0,0,0,0,32,0,4,22,9,0,0,0,0,37,4,6,27,4,0,0,0,0,47,8,10,17,10,0,0,0,0,44,4,0,7,0,0,0,0,0,13,0,7,5,4,0,0,0,0,16,0,3,8,4,0,0,0,0,12,0,0,3,0,3,0,0,0,8,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,87,39,122,55,9,0,0,3,317
50502108927,11,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,4,0,4,3,0,0,0,0,10,4,3,4,0,0,0,0,0,14,0,0,4,0,0,0,0,0,6,3,6,5,0,0,0,0,0,10,4,0,4,4,0,0,0,0,8,0,0,3,6,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,3,3,7,5,0,0,0,19,3,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,6,0,0,4,6,4,0,6,25,7,4,6,12,6,4,6,6,43,50,17,45,32,14,4,7,6,173
50502108928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108929,7,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,13,5,4,6,6,0,0,0,0,21,5,6,10,0,0,0,0,0,17,0,0,14,3,0,0,0,0,24,0,0,11,5,0,0,0,0,15,7,0,7,8,0,0,0,0,24,16,0,8,4,0,0,0,0,29,8,0,13,0,0,0,0,11,35,6,0,3,13,3,0,0,16,34,0,0,13,7,3,4,0,8,36,4,0,19,9,7,0,0,29,62,75,22,115,60,12,3,0,65,347
50502108930,11,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,6,15,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,6,0,10,5,0,0,0,0,20,6,4,12,8,0,0,0,0,31,0,5,11,8,0,0,0,5,19,0,4,6,4,0,0,0,0,22,0,3,17,3,0,0,0,0,26,0,0,3,5,0,0,0,0,14,0,0,9,5,0,0,0,0,11,3,0,9,3,0,0,0,5,20,0,0,6,8,0,0,0,0,14,0,0,5,4,6,0,0,0,14,0,0,0,3,0,0,0,0,9,51,21,98,48,9,5,0,11,238
50502108931,8,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,3,0,0,0,0,11,0,4,4,0,0,0,0,0,12,0,4,7,0,0,0,0,0,11,0,0,6,0,0,0,0,0,12,0,0,3,3,0,0,0,0,7,0,0,8,0,0,0,0,0,13,0,0,5,10,0,0,0,0,15,0,0,9,3,0,0,0,0,17,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,14,63,28,3,0,0,0,135
50502108932,19,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,9,5,3,0,0,0,0,21,0,0,9,3,0,0,0,0,14,0,6,13,3,0,0,0,0,18,0,0,8,4,0,0,0,0,18,0,0,11,0,0,0,0,0,16,0,0,0,3,0,0,0,0,12,0,4,3,4,0,0,0,0,9,0,0,4,4,0,0,0,0,15,0,0,11,4,0,0,0,0,16,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,7,45,21,69,39,9,5,0,4,185
50502108933,24,0,0,0,0,0,0,0,23,15,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,11,0,3,4,0,0,0,0,0,18,10,0,9,9,0,0,0,5,33,0,5,14,5,0,0,0,0,26,0,3,4,5,0,0,0,0,19,0,0,4,3,0,0,0,0,11,0,5,3,3,0,0,0,0,20,0,0,8,0,0,0,0,0,11,3,0,8,8,0,0,0,0,20,0,0,9,4,4,0,0,0,8,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,73,19,71,47,17,0,0,7,228
50502108934,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,3,0,0,0,0,0,7,0,0,3,4,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,16,6,30,17,5,3,0,0,76
50502108935,7,0,0,0,0,0,0,4,14,10,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,16,4,6,13,5,3,0,0,0,30,3,5,11,0,0,0,0,0,25,3,0,12,4,5,0,0,0,18,0,4,8,4,6,0,0,0,20,0,3,4,0,0,0,0,0,10,0,0,3,5,0,0,0,0,11,6,0,6,4,0,0,0,0,19,3,3,11,0,4,0,0,0,20,0,0,3,8,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,50,35,75,30,19,4,0,4,216
50502108937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108938,13,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,10,3,6,7,0,0,0,0,0,14,0,5,10,0,0,0,0,0,19,0,0,12,0,0,0,0,0,16,3,6,6,8,4,0,0,0,23,5,3,5,3,0,0,0,0,16,0,6,5,6,0,0,0,0,23,0,0,4,0,0,0,0,0,11,0,0,5,5,0,0,0,0,18,0,0,11,3,0,0,0,0,12,0,0,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,46,28,76,34,7,0,0,3,199
50502108939,3,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,9,3,6,0,0,0,0,0,12,0,0,5,3,0,0,0,0,11,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,9,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,4,8,0,0,0,0,0,9,0,0,4,0,0,0,0,0,10,3,0,4,0,0,0,0,0,4,0,0,5,5,0,0,0,0,4,0,0,3,0,0,0,0,0,5,26,14,53,20,3,0,0,3,115
50502108940,12,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,7,0,0,0,0,0,9,0,4,8,3,0,0,0,0,13,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,4,3,0,0,0,0,7,0,3,3,3,0,0,0,0,8,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,42,18,0,0,0,0,98
50502108941,19,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,10,0,6,11,3,0,0,0,0,23,0,4,14,9,0,0,0,4,29,0,4,11,5,0,0,0,0,27,3,3,14,0,0,0,0,0,20,3,3,6,5,0,0,0,0,22,0,0,11,4,0,0,0,0,16,7,0,12,5,0,0,0,0,24,0,0,16,0,0,0,0,0,23,0,0,3,3,0,0,0,0,13,0,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,3,56,24,98,42,7,0,0,5,232
50502108942,10,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,12,0,0,19,3,0,0,0,0,25,0,3,10,0,0,0,0,0,13,0,0,6,0,0,0,0,0,8,0,7,12,6,0,0,0,0,21,0,0,4,5,0,0,0,0,9,0,0,4,11,3,0,0,0,20,0,5,10,3,0,0,0,0,19,0,4,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,17,75,31,14,0,0,0,168
50502108943,17,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,10,0,0,8,8,0,0,0,0,14,0,0,10,7,0,0,0,0,21,0,0,5,6,0,0,0,0,19,0,4,12,3,0,0,0,0,21,0,3,10,0,0,0,0,0,10,0,5,13,3,0,0,0,0,20,0,4,12,4,8,0,0,0,29,0,0,5,0,0,0,0,0,12,0,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,51,17,83,39,11,0,0,4,204
50502108944,14,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,10,0,0,9,0,0,0,0,0,16,0,0,6,3,0,0,0,0,21,0,3,5,4,0,0,0,0,16,0,0,3,4,0,0,0,0,10,0,0,0,6,0,0,0,0,13,5,0,7,5,0,0,0,0,20,0,0,3,4,0,0,0,0,12,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34,11,63,35,3,0,0,3,149
50502108945,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,11,0,0,4,0,4,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,29,10,13,0,0,0,59
50502108947,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,6,5,0,0,0,0,8,0,0,3,8,0,0,0,0,11,0,0,7,0,3,0,0,0,10,0,0,0,4,0,0,0,0,9,0,0,6,4,0,0,0,0,15,0,3,8,3,0,0,0,0,17,0,0,7,0,0,0,0,0,5,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,44,28,9,0,0,4,107
50502108948,14,0,0,0,0,0,0,6,13,19,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,0,3,10,0,0,0,0,0,14,0,3,16,11,3,0,0,0,29,0,5,9,4,0,0,0,0,15,0,0,8,0,0,0,0,0,17,0,0,6,7,0,0,0,0,22,0,3,7,3,0,0,0,0,10,5,4,10,4,0,0,0,0,20,0,4,5,10,0,0,0,0,23,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,44,21,82,48,11,0,0,6,206
50502108949,9,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,15,0,3,15,3,0,0,0,0,19,0,0,5,0,0,0,0,0,14,0,3,4,0,5,0,0,0,16,0,0,4,0,4,0,0,0,5,0,0,5,3,0,0,0,0,6,4,0,3,4,0,0,0,0,11,0,3,5,3,0,0,0,0,19,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,36,12,47,36,8,6,0,0,140
50502108950,6,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,6,4,0,0,0,0,12,4,0,11,0,0,0,0,0,15,0,0,10,3,3,0,0,0,19,0,0,8,0,3,0,0,0,18,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,8,4,0,0,0,0,13,0,3,5,0,5,0,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,39,12,71,30,11,0,0,0,156
50502108951,19,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,4,8,0,3,4,4,0,0,0,0,17,5,0,19,8,0,0,0,0,39,3,9,15,7,0,0,0,0,31,0,7,19,6,0,0,0,0,29,0,7,10,0,0,0,0,0,22,0,0,4,0,4,0,0,0,14,0,0,3,0,0,0,0,0,14,0,0,4,4,0,0,0,0,6,0,0,10,3,4,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,11,0,4,3,17,8,6,0,9,51,47,35,81,70,19,6,0,20,280
50502108952,12,0,0,0,0,0,0,5,12,14,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,3,4,0,0,0,0,8,0,5,10,8,0,0,0,0,19,0,0,11,3,0,0,0,0,11,0,4,7,4,0,0,0,0,21,0,0,10,5,0,0,0,0,17,0,0,8,0,0,0,0,0,12,0,0,4,5,0,0,0,0,10,0,0,7,7,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,35,9,68,30,5,0,0,6,161
50502108953,23,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,10,0,0,9,0,0,0,0,0,8,0,4,9,3,0,0,0,0,14,3,5,10,4,0,0,0,0,25,0,0,12,0,0,0,0,0,17,4,0,14,0,0,0,0,0,19,0,0,6,0,4,0,0,0,13,0,0,10,0,0,0,0,0,10,0,4,6,6,0,0,0,0,17,0,0,12,3,0,0,0,0,16,0,0,7,9,0,0,0,0,10,0,0,4,7,3,0,0,0,17,49,26,95,36,11,0,0,0,214
50502108954,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,8,6,0,6,0,0,0,0,0,16,0,0,5,0,0,0,0,0,14,0,0,0,3,0,0,0,0,8,0,4,9,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,30,13,0,0,0,4,91
50502108955,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,5,8,6,6,4,0,0,0,0,6,17,7,3,4,6,0,0,0,0,17,0,0,3,0,0,0,0,0,4,5,0,10,5,0,0,0,0,14,0,4,6,0,0,0,0,0,17,0,0,7,0,0,0,0,0,9,4,0,9,8,4,0,0,3,27,0,0,4,7,0,0,0,0,15,3,0,7,4,0,0,0,0,14,0,0,0,0,6,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,15,63,26,12,3,0,18,176
50502108956,3,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,7,0,4,6,0,0,0,0,0,9,3,7,9,0,0,0,0,0,23,0,8,5,3,0,0,0,0,13,0,4,3,0,0,0,0,0,8,3,0,5,0,0,0,0,0,9,0,0,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,25,23,35,10,3,0,0,0,107
50502108957,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,0,11,6,3,3,0,0,0,0,0,15,0,7,7,0,0,0,0,0,13,0,0,7,4,0,0,0,0,8,0,0,4,3,0,0,0,0,10,0,0,7,0,0,0,0,0,8,0,3,3,7,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,40,16,43,22,3,0,0,3,121
50502108958,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,7,3,0,0,0,0,10,3,0,14,6,0,0,0,0,15,0,0,22,7,0,0,0,3,32,0,3,6,6,3,0,0,3,23,0,4,8,6,3,0,0,12,42,0,4,12,9,4,0,0,37,71,27,18,77,44,15,6,0,62,248
50502108959,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,0,0,4,4,0,4,4,0,0,0,0,13,0,0,7,0,0,0,0,0,12,0,0,7,4,4,0,0,0,15,0,0,3,0,0,0,0,0,7,0,0,5,3,3,0,0,0,9,32,10,48,26,6,5,4,4,132
50502108960,4,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,7,0,3,4,0,0,0,0,3,11,0,0,7,0,0,0,0,0,11,0,0,6,0,0,0,0,0,7,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,42,12,3,0,0,3,95
50502109002,10,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,11,14,0,5,0,0,0,0,3,25,13,8,3,3,0,0,0,0,27,7,7,6,0,5,0,0,0,31,6,3,8,3,4,0,0,0,23,4,4,0,0,0,0,0,6,11,0,0,4,0,0,0,0,0,8,4,0,3,0,7,0,0,0,12,6,0,4,0,0,0,0,0,11,0,7,0,0,5,0,0,0,8,0,0,3,3,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,76,37,39,18,19,5,3,7,195
50502109003,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,9,4,3,0,0,0,0,0,0,7,5,3,7,0,0,0,0,0,14,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,4,8,0,3,4,3,5,0,0,0,15,0,0,7,4,0,0,0,0,7,0,0,9,5,4,6,0,0,25,4,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,35,16,37,20,10,8,3,6,129
