SA1_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50503130406,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,7,16,4,3,0,0,0,34,0,0,5,0,7,6,3,0,30,6,3,5,4,12,10,7,0,49,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,6,3,3,7,15,13,10,0,59,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,5,17,10,11,29,21,35,16,19,8,156
50503130407,6,6,0,0,0,0,15,0,0,0,9,0,0,0,0,8,9,14,11,9,8,3,0,0,59,3,9,10,11,10,8,0,0,43,10,11,8,19,17,0,4,4,75,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,16,11,11,23,16,0,4,4,88,0,3,0,0,0,0,0,0,4,7,5,0,0,3,0,3,0,22,34,37,32,64,48,13,8,4,243
50503130408,14,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,29,21,7,4,4,5,0,74,0,6,9,5,0,3,0,0,26,6,24,10,7,6,0,0,0,49,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,11,23,5,7,8,0,0,0,55,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,12,17,65,52,24,13,7,8,0,190
50503130409,16,3,3,0,0,0,30,0,0,3,0,0,0,0,0,5,7,16,53,19,8,3,0,0,101,0,3,6,10,7,0,0,0,37,7,19,22,9,8,3,4,0,75,0,4,5,0,0,0,0,0,6,0,0,3,3,4,3,0,0,14,7,20,35,9,13,6,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,13,52,114,46,32,16,3,0,282
50503130410,20,5,0,0,0,0,35,0,4,7,6,0,0,0,0,21,5,27,58,13,3,0,0,0,116,5,13,19,15,3,0,0,0,56,0,20,37,8,4,0,0,0,82,0,0,0,5,0,0,0,0,4,0,5,6,0,0,0,0,0,8,10,25,38,14,9,3,0,0,101,0,0,0,0,0,0,0,0,3,0,5,11,0,0,3,0,0,18,21,92,150,51,21,9,0,0,340
50503130411,7,0,0,0,0,0,15,0,0,5,0,5,0,0,0,9,5,12,15,14,10,0,0,0,59,0,4,7,7,11,0,0,0,28,14,13,8,11,18,8,4,0,70,6,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,7,15,14,11,10,18,8,6,0,80,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,12,29,35,47,34,41,18,6,0,205
50503130412,18,3,0,0,0,0,31,0,3,0,0,0,0,0,0,4,6,25,41,4,0,0,0,0,76,0,16,14,10,7,0,0,0,44,3,29,15,9,8,0,0,0,67,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,6,31,18,9,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,9,92,88,26,16,4,0,0,237
50503130413,17,4,3,0,0,0,29,0,6,3,5,0,0,0,0,11,6,21,40,21,0,10,0,0,99,0,8,24,19,4,0,0,0,62,6,23,23,18,4,8,0,0,81,3,0,0,0,0,0,0,0,3,6,0,3,0,3,0,0,0,11,14,23,26,18,7,13,0,0,95,0,3,0,0,0,0,0,0,7,5,4,3,6,0,0,0,0,27,23,71,107,67,26,16,6,0,322
50503130414,9,7,0,0,0,0,14,0,0,0,7,0,0,0,0,3,8,12,21,4,5,0,0,0,52,4,0,0,8,8,4,0,0,30,13,4,17,21,11,6,0,0,79,6,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,0,6,17,5,21,24,19,5,0,0,95,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,8,30,27,49,51,36,18,6,0,206
50503130415,10,0,0,0,0,0,17,0,6,4,3,0,0,0,0,11,7,38,47,17,0,3,0,0,109,3,16,21,7,4,3,0,0,58,7,24,30,16,12,7,0,0,95,6,4,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,10,13,29,33,19,14,4,0,0,108,0,0,0,0,0,0,0,0,7,3,5,4,5,3,0,0,0,24,23,100,116,57,22,12,0,0,332
50503130416,11,4,0,0,0,0,28,0,3,6,3,0,0,0,0,9,5,36,42,12,11,5,0,0,102,3,13,34,4,7,0,0,0,52,11,23,12,6,4,5,0,0,62,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,9,24,15,12,3,5,0,0,70,0,0,0,0,3,0,0,0,3,0,3,4,0,4,0,0,0,14,22,90,109,40,22,8,0,0,283
50503130417,11,0,0,0,0,0,19,0,0,8,0,0,0,0,0,8,4,27,13,10,6,0,0,0,59,0,9,10,4,12,5,0,0,45,11,17,23,12,7,0,0,0,78,4,4,0,0,0,0,0,0,16,3,0,3,0,4,0,0,0,8,17,24,23,11,12,4,0,0,96,0,0,0,4,0,0,0,0,3,0,12,3,0,0,0,0,0,18,27,76,72,31,29,9,3,0,247
50503130418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130419,3,0,5,0,0,0,22,0,4,3,0,0,0,0,0,11,13,21,30,9,8,0,0,0,84,7,23,12,16,15,0,0,0,81,21,31,21,19,10,4,0,0,113,10,0,5,0,0,0,0,0,17,0,0,0,0,5,0,0,0,12,29,35,27,20,12,4,0,0,135,0,0,0,7,4,0,0,0,9,5,3,5,5,9,0,0,0,29,61,98,90,57,48,13,3,0,376
50503130420,13,4,0,0,0,0,21,0,6,0,0,0,0,0,0,6,0,20,29,11,0,7,0,0,70,0,10,19,4,5,8,0,0,42,4,17,17,9,7,4,0,0,56,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,10,3,17,20,10,7,4,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,58,90,30,7,9,0,0,201
50503130421,6,4,0,3,0,0,24,0,0,0,0,4,0,0,0,5,8,5,10,7,10,0,0,0,47,3,6,3,10,3,4,0,0,42,9,13,8,20,20,10,3,0,84,3,0,0,0,5,0,0,0,12,0,0,0,4,3,0,0,0,10,16,15,11,26,28,10,3,0,106,0,0,0,0,0,0,0,0,3,6,7,0,0,3,0,0,0,19,30,37,37,53,53,17,5,0,241
50503130422,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,7,8,11,11,13,8,0,0,0,57,0,6,0,12,0,3,0,0,26,6,7,8,15,13,3,4,0,61,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,11,14,10,15,14,5,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,26,33,31,59,28,9,4,0,181
50503130423,18,0,0,0,0,0,37,0,6,0,0,0,0,0,0,7,0,41,42,11,0,0,0,0,97,6,14,11,0,3,0,0,0,38,0,29,18,3,5,0,0,0,64,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,38,24,3,3,0,0,0,76,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,10,105,102,17,15,4,0,0,259
50503130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130426,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,3,6,4,12,0,5,0,0,25,0,0,7,10,3,0,0,0,22,5,3,6,17,13,4,0,0,43,9,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,7,15,3,6,17,13,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,16,40,19,11,0,0,119
50503130427,12,0,0,0,0,0,29,0,3,0,0,0,0,0,0,7,10,41,47,11,7,0,0,0,107,0,17,28,6,3,4,0,0,62,16,34,30,4,3,7,0,0,102,0,3,0,0,4,0,0,0,13,0,0,3,0,0,0,0,0,6,18,42,43,4,9,7,0,0,120,0,0,0,0,0,0,0,0,7,0,5,3,0,6,0,0,0,17,22,122,131,29,22,13,0,0,352
50503130428,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,3,0,4,6,4,5,7,0,0,23,3,0,4,9,15,0,0,0,30,7,4,8,12,12,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,4,4,10,11,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,14,11,26,23,31,14,5,0,122
50503130429,9,9,0,0,0,0,18,0,4,0,0,3,0,0,0,7,3,27,35,5,3,0,0,0,67,0,16,10,3,3,0,0,0,31,8,16,30,11,9,0,6,0,79,6,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,22,36,12,10,0,6,0,89,0,0,0,0,0,0,0,0,7,0,6,4,8,0,4,0,0,18,17,75,92,37,19,3,0,0,248
50503130430,0,0,3,0,0,0,7,0,4,0,4,0,0,0,0,10,4,11,13,12,4,0,0,0,47,3,0,8,3,9,3,0,0,27,8,4,7,6,13,0,4,0,38,3,0,0,5,0,0,0,0,3,0,0,0,8,0,0,0,0,9,12,4,7,20,13,4,4,0,54,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,6,18,21,27,47,20,7,3,0,156
50503130431,12,4,0,0,0,0,20,0,0,6,0,0,0,0,0,13,0,17,24,10,0,0,0,0,55,5,12,21,8,8,3,0,0,57,4,21,22,9,4,0,0,0,63,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,17,26,12,5,5,0,0,68,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,0,8,13,56,92,31,17,9,4,0,214
50503130432,6,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,6,23,11,19,10,3,0,0,72,6,9,9,16,12,0,0,0,56,14,13,19,12,7,7,3,0,73,6,0,3,3,0,0,0,0,11,3,0,0,6,0,0,0,0,13,25,19,25,23,10,7,3,0,101,0,0,7,0,0,0,3,0,9,4,0,7,4,3,0,0,0,19,41,61,57,58,29,13,6,0,271
50503130501,10,6,0,0,0,0,21,0,0,0,4,0,0,0,0,7,3,8,32,20,3,0,0,0,70,3,5,14,14,6,8,0,0,41,8,8,13,19,5,6,4,0,59,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,10,12,20,4,6,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,24,67,70,16,20,10,0,220
50503130502,0,4,0,0,0,0,17,0,0,0,3,0,0,0,0,8,8,10,22,18,12,0,0,0,72,0,0,9,18,4,0,0,0,36,6,0,3,16,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,7,0,3,22,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,41,69,17,7,0,0,171
50503130503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,11
50503130504,13,10,0,0,0,0,25,0,0,0,0,0,0,0,0,12,9,26,17,9,8,5,0,0,72,0,3,12,9,6,8,0,0,45,9,15,14,9,7,10,0,0,65,5,0,0,0,0,0,0,0,6,0,0,0,3,4,5,0,0,9,15,17,16,10,12,10,0,0,86,0,0,0,0,0,0,0,0,7,4,5,6,8,0,3,0,0,27,32,66,59,54,33,28,3,0,266
50503130505,10,5,0,4,0,0,22,0,0,0,4,0,0,0,0,6,6,13,34,20,10,0,0,0,85,4,5,14,18,3,0,0,0,51,4,3,28,18,15,4,0,0,81,0,0,0,0,0,0,0,0,6,0,0,4,8,5,0,0,0,14,10,6,34,26,13,4,0,0,97,0,0,0,0,0,0,0,0,3,5,0,5,0,3,3,0,0,14,18,32,91,82,37,12,3,0,275
50503130506,3,11,4,0,0,0,22,0,0,0,5,0,3,0,0,7,10,26,39,15,9,4,0,0,106,0,0,9,21,11,7,0,0,52,5,6,19,18,7,9,0,0,73,0,0,0,0,0,0,0,0,0,3,0,4,3,0,7,0,0,19,11,10,22,26,7,16,0,0,92,0,0,4,0,4,0,0,0,7,0,3,3,0,6,4,0,0,16,22,46,87,86,33,35,7,5,319
50503130507,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,5,4,6,12,16,3,0,0,0,47,0,3,4,11,0,4,0,0,20,4,9,6,5,7,9,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,6,4,7,9,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,29,33,32,14,10,0,0,133
50503130508,7,4,0,0,0,0,14,0,0,6,5,3,0,0,0,12,3,22,18,7,8,0,3,0,67,3,6,18,5,7,0,0,0,44,10,17,17,14,4,5,3,0,74,4,5,3,0,3,0,0,0,12,0,0,0,7,0,0,0,0,10,18,18,21,13,13,9,3,0,98,0,0,0,3,0,0,0,0,3,4,3,9,0,4,0,0,4,23,37,52,74,40,30,17,7,6,258
50503130509,15,5,0,3,0,0,23,0,7,4,0,0,0,0,0,13,10,32,45,21,4,5,0,0,113,0,16,29,14,3,0,0,0,64,9,28,22,14,10,3,3,0,97,6,0,0,0,0,0,0,0,12,0,0,0,4,0,3,0,0,6,14,35,26,16,8,7,4,0,115,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,13,33,93,117,62,21,20,3,0,350
50503130510,3,6,0,0,0,0,11,0,0,6,0,0,3,0,0,6,7,14,30,19,4,7,0,0,86,0,8,10,14,4,7,0,0,50,9,6,12,21,3,8,0,0,57,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,5,0,6,11,6,17,22,5,9,5,0,72,4,0,0,0,0,0,0,0,4,3,11,8,3,7,3,0,0,27,23,36,75,70,24,24,8,0,257
50503130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130512,11,5,0,0,0,0,17,0,3,4,0,0,0,0,0,9,7,11,11,18,4,0,0,0,56,3,3,10,15,0,3,0,0,36,9,0,13,21,12,4,0,0,58,6,0,0,3,0,0,0,0,9,3,0,4,0,4,0,0,0,13,13,0,21,18,20,4,0,0,76,0,0,3,0,0,0,0,0,0,0,0,11,4,0,0,0,0,17,26,17,61,65,28,8,0,0,209
50503130513,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,8,9,5,4,0,0,0,35,0,0,4,0,0,0,0,0,14,4,3,7,10,3,6,0,0,38,0,0,0,4,0,0,0,0,3,0,0,3,4,0,0,0,0,5,8,3,11,17,3,6,0,0,44,0,0,0,0,0,0,0,0,3,6,5,4,0,0,0,4,0,16,12,19,35,28,7,9,4,0,121
50503130514,8,0,4,0,0,0,11,0,0,0,3,0,0,0,0,12,3,14,15,13,6,0,0,0,56,4,7,5,11,9,3,3,0,44,4,8,13,12,14,9,0,0,57,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,8,13,13,16,16,9,0,0,69,0,0,0,0,0,0,0,0,4,9,0,6,5,8,0,0,0,19,25,36,49,57,38,15,3,0,222
50503130515,8,0,9,0,0,0,20,0,0,0,0,0,0,0,0,3,0,33,31,22,6,7,0,0,95,0,11,22,6,11,9,4,0,61,5,16,21,16,15,7,6,0,77,4,0,0,0,0,0,0,0,9,0,0,0,5,0,5,0,0,14,9,13,22,17,12,10,6,0,94,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,4,0,11,15,66,85,50,33,24,6,0,284
50503130516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,7,0,0,0,0,19
50503130517,3,6,4,0,0,0,17,0,0,0,0,3,0,0,0,8,6,12,19,14,8,3,0,0,60,0,0,3,11,7,3,0,0,35,6,10,7,10,14,8,5,0,61,3,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,0,12,12,10,7,15,17,7,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,18,32,36,49,35,20,12,0,205
50503130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
50503130519,3,3,4,0,0,0,19,0,5,4,0,0,0,0,0,9,3,37,21,8,3,0,0,0,78,0,10,10,8,3,0,0,0,43,14,25,19,8,5,3,3,0,62,5,3,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,13,18,22,25,9,7,4,3,0,86,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,20,29,97,66,32,19,5,8,0,249
50503130520,9,8,0,0,0,0,14,0,4,3,3,0,0,0,0,9,4,21,18,14,4,0,0,0,72,3,9,11,10,3,0,0,0,34,7,14,13,21,16,3,0,0,72,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,17,10,13,18,12,8,3,0,87,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,16,23,41,57,56,29,12,10,3,236
50503130521,3,0,0,0,0,0,9,0,0,6,0,0,0,0,0,8,3,13,17,11,9,0,0,0,52,0,6,3,14,8,0,0,0,36,3,7,9,8,4,3,0,0,38,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,16,9,9,16,4,3,0,0,53,0,5,0,0,0,0,0,0,5,7,0,4,3,5,4,0,0,23,21,29,54,38,22,11,0,0,179
50503130522,3,3,6,0,0,0,20,0,0,4,0,0,0,0,0,3,5,12,14,17,3,6,0,0,62,6,0,11,11,7,5,0,0,30,7,0,18,16,13,6,0,0,59,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,11,0,16,22,11,6,0,0,70,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,20,17,48,58,35,6,0,0,201
50503130523,7,6,5,0,0,0,18,0,0,3,9,0,0,0,0,12,8,20,30,20,8,0,0,0,86,0,7,16,21,8,4,5,0,57,3,7,12,18,11,4,0,0,62,4,0,0,3,0,0,0,0,12,3,0,3,0,0,0,0,0,9,12,12,15,22,11,4,3,0,81,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,15,24,38,68,86,36,11,8,0,268
50503130524,0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,3,16,3,0,5,3,0,27,0,0,4,5,0,3,10,0,30,3,0,11,0,4,4,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,6,5,8,0,40,0,0,0,0,0,0,0,0,4,3,3,0,0,4,4,10,0,27,12,6,34,12,13,18,30,7,136
50503130525,9,0,0,5,0,0,14,0,3,0,4,0,0,0,0,0,0,18,19,24,3,6,0,0,68,0,0,15,23,0,0,0,0,34,3,6,5,17,0,0,0,0,32,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,6,7,18,0,0,0,0,46,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,0,0,13,13,27,49,71,9,10,5,0,183
50503130526,5,12,0,0,0,0,24,0,0,6,7,3,0,0,0,14,3,15,30,16,8,6,0,0,81,3,11,19,12,6,4,0,0,49,11,13,20,22,8,11,0,0,79,4,0,0,0,4,0,0,0,3,0,0,0,4,0,4,0,0,6,11,9,20,31,13,7,0,0,91,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,14,23,45,82,78,26,21,6,0,284
50503130527,5,3,0,0,0,0,14,0,4,4,0,0,0,0,0,5,3,14,26,10,0,0,0,0,56,3,0,13,10,7,0,0,0,23,7,4,13,9,5,0,0,0,43,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,5,13,4,13,9,10,3,0,0,49,0,0,5,0,0,0,0,0,7,3,4,5,0,0,0,0,0,11,17,23,62,34,24,3,0,0,165
50503130528,5,6,0,0,0,0,12,0,0,3,3,0,0,0,0,7,4,21,26,25,10,7,0,0,105,6,6,11,19,8,3,0,0,49,8,12,12,21,15,9,5,5,87,0,0,0,0,0,0,0,0,3,0,0,4,7,3,0,0,0,16,8,16,12,30,20,9,13,5,104,0,0,0,0,0,0,0,0,5,4,0,0,8,3,9,0,0,29,18,46,62,88,42,28,15,5,311
50503130529,17,10,0,0,0,0,35,0,0,6,4,0,0,0,0,14,10,24,40,10,8,3,3,0,100,8,0,14,5,5,0,0,0,39,3,17,11,13,6,6,0,0,67,0,0,0,6,0,0,0,0,5,3,0,0,0,0,5,0,0,12,12,17,14,17,9,8,0,0,77,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,6,28,55,97,55,23,11,5,0,277
50503130530,10,3,0,0,0,0,23,0,0,0,0,0,0,0,0,8,5,24,29,13,9,5,4,0,85,4,4,16,14,3,4,0,0,53,3,12,15,10,10,8,3,0,57,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,10,15,18,10,10,3,0,71,0,0,3,0,0,5,0,0,7,0,0,4,0,0,0,0,0,8,14,47,81,55,26,25,5,0,250
50503130531,3,0,3,0,0,0,12,0,0,0,5,0,0,0,0,8,3,13,3,14,8,3,0,0,49,0,5,8,12,3,0,0,0,31,10,0,9,10,6,8,0,0,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,10,10,6,3,0,0,42,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,6,14,25,27,50,21,7,5,0,152
50503130532,0,0,3,0,0,0,11,0,0,5,0,0,0,0,0,9,0,3,9,8,4,5,22,9,57,0,0,8,7,7,3,17,12,52,4,3,0,3,4,8,15,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,8,3,4,12,17,25,68,0,0,0,0,0,0,5,4,7,0,0,0,3,0,3,14,30,51,9,8,23,21,17,27,74,79,251
50503130601,0,0,0,0,0,0,4,0,5,3,0,3,0,0,0,5,0,13,11,10,5,5,0,0,41,0,5,10,8,4,0,0,0,31,15,20,17,22,14,0,5,0,91,8,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,20,26,18,22,11,5,4,0,105,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,14,22,51,39,43,24,14,8,0,210
50503130602,0,0,3,4,0,0,3,0,0,3,0,0,0,0,0,4,0,5,7,8,6,3,4,0,38,4,3,3,13,9,5,3,0,38,12,22,14,13,13,15,8,0,95,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,23,18,18,13,15,8,0,104,0,0,0,0,0,0,0,0,0,3,4,3,0,4,4,0,0,20,21,40,41,37,32,25,15,7,213
50503130603,8,0,4,0,0,0,11,0,0,0,4,0,0,0,0,9,3,30,16,3,0,0,0,0,62,4,22,11,11,10,3,3,0,68,24,54,24,19,17,7,3,0,143,8,0,0,0,3,0,0,0,16,0,0,0,3,4,0,0,0,15,35,57,26,23,17,13,3,0,171,0,0,0,0,0,0,0,0,0,3,7,0,8,3,0,4,0,22,50,118,62,43,31,19,9,0,344
