SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
505011075,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,43,18,28,25,0,0,0,5,0,0,0,131,8,21,14,7,8,0,10,3,0,0,0,0,7,0,0,73,0,0,0,0,3,4,4,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,14,11,9,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,3,3,8,5,3,0,0,0,0,9,0,0,0,40,0,0,3,34,55,30,37,30,0,0,4,0,0,0,12,217,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
505011076,3,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,50,16,49,33,0,0,6,0,0,0,3,166,0,5,5,6,4,0,3,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,15,30,8,0,0,0,3,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,0,5,0,0,0,0,0,0,0,0,33,0,0,5,29,45,46,30,23,0,6,3,5,0,4,0,194,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10
505011077,3,8,0,7,3,0,0,71,0,0,0,0,0,4,13,7,0,6,0,0,0,0,0,21,0,8,3,19,56,17,64,56,4,0,0,3,0,0,4,243,0,8,6,0,0,9,5,0,3,5,0,10,4,0,6,47,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,11,3,0,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,11,15,6,3,5,6,12,3,0,3,104,0,0,0,0,0,0,0,3,5,0,0,4,4,0,4,24,0,28,7,8,20,7,3,4,0,0,3,0,0,0,0,86,0,6,8,37,106,79,91,62,4,0,3,12,0,3,12,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,11,3,10,11,5,3,0,0,49
505011078,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,41,11,37,61,0,0,0,0,0,0,0,166,5,23,25,6,0,0,0,11,0,0,0,0,0,0,3,79,0,0,0,0,0,7,14,3,0,0,0,0,0,0,0,30,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,22,5,18,3,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,13,3,4,3,9,8,0,0,0,0,0,0,0,63,0,0,13,56,90,50,74,58,0,4,5,3,0,0,12,365,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3
505011079,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,45,17,58,30,0,0,3,0,0,0,4,191,0,17,9,10,0,4,3,11,0,0,0,4,0,0,7,65,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,9,6,3,0,0,0,0,0,4,0,0,50,0,0,5,43,89,53,61,29,3,6,0,3,0,0,5,301,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011080,0,0,0,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,34,11,45,22,0,4,0,3,0,3,0,134,3,11,12,9,0,6,5,0,3,0,0,0,0,0,0,57,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,26,12,6,15,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,4,0,0,0,8,0,0,0,0,0,25,0,0,0,31,53,33,43,34,4,0,0,3,0,0,3,206,0,0,3,10,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505011081,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,26,12,34,59,0,0,0,0,0,0,5,154,5,11,4,5,0,0,4,13,0,0,0,0,0,0,0,42,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,8,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,5,3,0,0,0,0,0,0,0,0,38,0,0,11,21,59,42,60,43,4,3,0,3,5,0,7,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12
505011082,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,4,0,3,8,17,26,10,41,15,0,0,10,3,0,0,3,131,3,36,14,20,9,0,6,0,0,0,0,0,0,0,4,91,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,14,10,9,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,4,0,0,10,0,0,0,0,0,0,0,0,56,0,0,9,34,61,30,24,15,0,0,0,0,0,0,3,180,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505011083,3,0,8,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,21,53,65,0,5,0,0,0,0,0,175,3,14,11,5,6,0,4,4,0,0,0,0,0,0,0,41,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,19,4,23,8,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,3,6,3,11,0,0,0,0,0,0,0,36,0,0,3,34,56,29,41,26,0,0,0,0,0,0,0,189,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505021084,8,0,6,0,0,0,0,69,0,0,0,0,0,6,8,6,0,0,0,0,0,0,0,24,0,0,8,10,14,3,36,92,3,9,15,3,5,0,3,198,18,207,174,37,19,6,19,53,4,6,3,0,0,0,60,606,0,0,0,0,3,13,15,7,3,0,0,0,0,0,0,44,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,12,0,4,6,14,36,9,18,12,0,5,3,0,0,0,3,115,0,0,0,0,0,0,10,11,5,4,5,0,3,0,0,39,3,19,0,0,0,4,0,4,0,0,0,0,0,0,0,40,0,4,16,29,68,50,86,64,0,0,3,0,0,0,12,332,12,22,52,52,44,24,10,9,0,0,0,0,0,0,19,249,0,0,0,0,0,5,3,23,6,7,3,4,0,0,0,49
505021085,4,15,0,3,3,0,4,137,0,0,0,0,0,96,136,40,19,16,14,10,5,0,9,351,0,0,9,3,6,0,7,19,0,0,0,3,0,0,0,50,0,28,32,8,3,5,18,16,0,0,4,0,0,0,8,125,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,10,3,0,6,0,0,0,0,0,21,0,0,0,0,8,3,8,0,0,0,0,0,0,4,0,28,0,3,7,14,59,18,59,35,19,18,23,34,8,0,15,312,0,0,0,0,0,0,3,6,0,0,5,8,0,0,0,24,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,5,23,80,49,107,95,6,14,11,8,7,6,21,429,0,0,24,38,48,41,36,19,6,3,9,7,3,0,7,248,0,0,0,0,8,3,46,74,10,25,22,41,15,0,3,241
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,3,0,0,9,0,0,0,103,0,0,0,0,0,8,9,0,5,0,0,0,0,0,0,20,0,4,4,7,33,5,55,114,0,4,3,18,4,0,0,265,10,48,29,10,8,8,24,47,3,4,0,3,0,0,9,199,0,0,0,0,5,24,26,9,3,0,6,3,3,0,0,85,0,0,0,0,4,0,21,10,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,9,31,26,40,45,5,15,7,4,0,0,5,196,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,10,0,14,3,3,3,5,11,0,0,0,0,3,5,0,0,47,0,0,16,38,93,60,110,93,3,9,13,10,5,0,13,469,0,0,4,3,5,5,0,0,0,0,0,0,0,0,3,28,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,10
505021089,10,0,9,5,0,0,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,20,53,16,53,35,6,0,0,5,0,0,4,210,19,79,45,14,3,9,11,16,0,0,4,0,4,0,11,227,0,0,0,3,20,10,5,4,0,0,0,4,5,0,0,54,0,0,0,0,7,3,14,7,0,0,0,3,0,0,0,35,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,9,17,28,62,21,42,17,10,0,9,0,0,0,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,14,5,8,6,8,14,6,5,4,0,0,0,4,114,0,0,27,74,116,58,89,61,0,0,9,5,9,0,8,454,0,0,9,3,8,8,4,0,0,0,0,0,0,0,0,30,0,0,0,3,0,4,10,0,0,4,0,0,0,0,0,15
505021090,11,7,7,17,0,0,0,166,0,0,0,0,0,36,40,76,34,13,13,27,3,0,0,228,3,0,7,9,19,3,44,130,15,21,20,31,10,0,6,313,7,66,56,17,5,12,13,59,14,7,8,4,3,0,4,281,0,0,0,0,4,9,22,8,4,0,0,3,0,0,0,53,0,0,0,6,10,0,40,25,0,3,0,5,0,0,0,89,0,0,0,6,0,0,3,0,4,0,0,0,0,0,3,15,0,0,7,14,54,25,73,39,17,15,14,9,3,0,4,287,0,0,0,0,0,6,31,17,6,7,9,6,0,0,4,86,6,17,0,0,0,0,0,7,0,0,0,0,0,0,0,35,0,0,8,35,54,58,103,106,4,0,11,10,7,5,10,420,0,8,38,38,49,39,28,8,3,3,0,6,0,0,7,229,0,0,0,5,0,0,26,86,37,20,20,39,29,4,4,267
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,9,40,18,58,88,3,11,10,26,11,6,6,293,4,19,10,9,6,9,21,40,3,4,9,11,3,0,0,150,0,0,0,4,3,17,34,8,3,3,0,0,8,4,4,75,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,15,14,12,0,0,0,4,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,3,0,6,9,6,3,0,4,0,0,0,61,0,0,25,71,88,82,121,136,7,8,7,16,10,6,13,590,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
505021093,3,0,3,4,0,0,0,89,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,18,0,0,3,3,18,8,22,51,3,3,3,16,3,0,0,145,22,199,215,50,11,7,22,31,6,8,4,3,3,0,24,599,0,0,0,0,8,14,18,3,0,0,0,0,0,0,0,50,0,0,0,0,6,3,5,7,0,6,4,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,23,65,49,85,26,9,9,5,0,5,0,0,275,0,0,0,0,0,0,11,22,5,0,14,3,3,0,0,65,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,11,24,43,33,47,46,0,0,6,0,0,0,0,215,4,20,50,50,19,10,0,0,0,0,0,4,0,0,3,160,0,0,0,0,0,11,10,28,5,4,5,5,5,0,0,72
505021094,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21,11,15,8,0,0,0,0,0,0,0,71,5,24,11,3,4,0,0,3,0,0,0,3,0,0,6,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,0,4,0,0,0,0,0,0,0,0,29,0,0,14,21,41,24,32,25,0,0,0,0,0,4,5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021095,0,0,0,0,0,0,0,83,0,0,0,0,0,3,8,14,0,0,0,0,3,0,0,32,0,0,3,6,17,8,27,86,5,6,13,7,6,0,0,185,18,126,78,19,3,3,10,45,8,0,3,0,0,0,4,328,0,0,0,0,0,11,17,14,6,0,0,10,0,0,3,64,0,0,0,0,3,0,15,12,0,0,0,0,0,0,0,34,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0,0,9,20,42,19,30,9,0,6,3,10,0,0,3,157,0,0,0,0,0,6,5,15,4,16,5,9,8,0,0,67,4,4,0,0,0,3,4,3,0,0,0,0,0,0,0,20,0,0,9,23,60,40,59,40,0,3,7,9,0,0,7,267,0,0,18,12,14,4,8,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,12,19,7,5,6,3,8,0,0,54
505021096,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,29,9,23,19,0,3,0,0,8,4,0,106,6,41,11,4,8,6,16,13,0,3,0,5,0,3,0,124,0,0,0,0,4,19,22,10,8,4,3,12,0,0,0,76,0,0,0,0,0,0,7,6,0,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,21,81,46,67,40,12,16,14,6,4,0,0,316,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,7,24,3,0,9,4,11,4,0,3,0,0,0,0,0,72,3,0,10,37,42,31,44,22,0,0,0,4,5,0,11,215,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,19
505021097,0,0,0,0,0,0,8,79,0,0,0,0,0,14,9,6,0,0,0,0,0,0,0,40,0,3,15,9,28,10,35,93,3,7,15,10,0,0,3,239,25,150,98,36,3,3,18,27,9,0,9,3,0,0,15,398,0,0,0,4,0,9,22,14,0,0,4,4,0,0,3,71,0,0,0,5,8,3,33,23,0,6,0,0,0,0,0,73,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,24,58,19,44,18,9,4,7,4,0,0,8,211,0,0,0,0,0,0,7,14,0,7,17,8,0,4,0,64,5,23,3,0,0,6,5,3,0,0,0,0,0,0,0,51,0,4,10,41,77,50,56,30,4,4,0,0,5,0,3,280,5,8,18,11,25,18,0,0,0,0,0,0,0,0,0,87,0,0,4,0,0,6,4,7,0,7,3,4,0,0,0,36
505021301,0,3,0,0,0,4,3,93,0,0,0,0,3,25,20,3,0,3,0,0,0,0,0,52,0,0,5,8,15,0,14,19,0,0,0,3,0,0,0,69,13,175,129,32,8,8,5,12,9,0,0,0,0,0,13,403,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,8,0,0,0,0,5,0,0,0,24,0,0,5,0,9,3,0,3,0,0,0,0,0,0,0,19,0,4,10,23,93,26,27,8,8,6,5,8,6,0,3,226,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,10,3,14,0,3,4,0,4,0,0,0,0,0,0,0,0,29,0,0,7,19,40,32,25,24,0,0,0,6,7,0,5,151,0,8,41,74,62,39,3,11,0,0,0,0,0,0,7,263,0,0,0,4,4,8,13,30,3,7,0,9,0,0,0,74
505021302,0,8,3,0,0,0,0,58,0,0,0,0,0,9,6,8,0,0,0,0,0,0,0,30,0,0,9,6,16,5,20,38,4,4,0,0,0,0,0,105,12,97,60,20,9,3,5,23,0,0,3,0,0,0,4,243,0,0,0,4,0,6,15,5,0,0,0,3,0,0,0,43,0,0,0,0,3,4,16,16,0,0,0,0,0,0,0,39,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,17,21,40,25,46,28,12,15,3,9,7,0,3,231,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,24,5,22,4,4,0,0,5,0,0,0,0,0,0,0,0,47,0,0,13,20,36,31,58,40,4,4,0,3,0,4,3,226,0,4,4,8,3,4,0,0,0,0,0,0,0,0,0,32,0,0,3,0,3,3,29,43,14,11,10,11,4,0,0,121
505031098,0,0,0,0,0,0,0,65,0,0,0,0,0,25,39,21,0,0,0,0,0,0,3,90,0,0,5,4,6,0,11,13,0,0,0,4,0,0,0,58,4,28,31,12,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,14,0,3,3,19,32,16,16,16,7,13,9,9,0,3,6,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,0,5,0,0,4,0,0,0,0,0,24,0,0,4,24,59,31,57,38,0,5,3,3,0,0,8,229,0,0,21,24,25,34,19,11,0,0,0,0,0,0,0,132,0,0,0,0,0,20,12,18,4,7,0,20,0,0,5,82
505031099,0,0,0,4,0,0,0,42,0,0,0,0,0,4,13,8,0,0,5,0,0,0,0,29,0,3,7,6,25,15,80,53,0,0,5,5,0,0,7,209,4,3,9,0,6,0,6,12,0,0,0,0,0,0,0,49,0,0,0,0,0,6,17,9,0,0,0,0,0,0,0,30,0,0,0,0,6,4,6,4,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,13,14,32,17,5,0,8,5,9,0,5,121,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,15,0,22,14,0,9,15,13,7,0,0,0,0,0,0,0,83,0,3,7,64,139,200,372,279,16,16,14,18,27,14,31,1198,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,18,5,0,0,0,0,0,0,0,34
505031100,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,3,0,28,17,79,91,4,3,3,0,0,0,0,227,0,8,3,0,0,0,9,14,0,0,0,0,0,0,0,37,0,0,0,0,0,9,11,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,37,4,8,3,0,11,3,0,0,92,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,12,0,10,0,0,7,5,3,4,0,0,0,0,0,0,0,32,0,0,0,25,106,117,207,174,12,5,4,17,9,3,13,679,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,7,8,0,3,0,0,0,0,0,24
505031101,0,0,0,9,0,0,0,33,0,0,0,0,0,0,9,4,9,0,3,0,0,0,0,23,0,0,4,8,25,17,54,81,0,3,0,0,0,0,0,196,0,4,3,0,3,0,15,14,0,0,0,0,0,0,0,43,0,0,0,0,4,7,8,9,0,0,0,0,5,0,0,21,0,0,0,0,0,7,6,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,7,17,9,25,3,7,7,14,3,10,0,5,114,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,17,0,8,5,0,5,0,3,0,0,0,0,0,0,0,3,20,0,0,10,35,93,79,187,128,8,4,5,16,0,5,17,598,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,13,7,0,0,0,0,0,0,0,38
505031102,0,0,0,0,0,0,0,23,0,0,0,0,0,12,16,9,0,0,0,0,0,0,4,45,0,0,5,0,0,3,3,19,0,0,0,0,0,0,0,34,3,6,19,9,0,3,0,12,0,0,0,0,0,0,3,61,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,7,20,4,17,18,8,7,25,18,4,0,4,135,0,0,0,0,0,0,5,6,0,0,0,0,4,0,0,7,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,13,38,41,51,17,0,0,11,0,0,4,11,194,0,0,22,21,16,14,9,3,0,0,0,0,0,0,4,78,0,0,0,0,0,0,16,7,4,0,5,0,0,0,0,37
