SA1_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
50502108532,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,47,36,84,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,49,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,61,52,114
50502108533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108535,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,75,46,120,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,57,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,13,17,3,6,12,0,0,0,100,74,173
50502108536,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,44,89,6,3,11,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,55,53,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,3,63,64,130
50502108537,0,0,0,7,8,8,0,0,0,0,0,0,0,3,3,78,68,142,10,6,14,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,91,84,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3,0,11,8,12,13,19,0,0,0,109,106,212
50502108538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108539,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,122,79,198,5,8,17,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,138,97,233,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,7,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,12,6,20,0,0,0,161,104,270
50502108540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,19,84,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,30,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,0,0,0,73,46,121
50502108541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,106,6,9,14,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,53,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,7,11,0,3,3,79,65,150
50502108542,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,53,42,99,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,10,3,0,3,86,57,137
50502108543,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,65,51,116,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,144,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,5,0,5,0,0,0,0,3,10,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,10,0,0,0,90,82,167
50502108544,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,43,38,83,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,42,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,11,0,0,0,62,52,122
50502108701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108801,7,3,7,0,4,4,0,0,0,0,0,0,0,0,0,73,81,159,4,9,10,0,0,0,0,0,0,0,3,7,5,0,5,3,6,5,92,102,196,3,5,7,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,0,3,0,0,0,0,0,0,0,0,3,12,17,25,14,15,29,0,0,0,117,140,263
50502108802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
50502108803,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,98,114,214,7,0,15,0,0,0,0,0,0,5,4,4,6,0,8,0,0,0,122,130,249,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,7,13,0,0,5,0,0,0,0,0,0,0,0,5,12,21,33,7,20,32,0,0,0,151,181,333
50502108804,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,72,80,143,5,9,13,0,0,0,0,0,0,0,0,0,7,0,7,4,0,8,88,91,186,3,6,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,8,12,23,13,18,35,0,0,0,125,136,259
50502108805,4,0,4,7,0,6,0,0,0,0,0,0,0,0,0,79,101,179,3,3,4,0,0,0,0,0,0,0,3,4,7,0,7,0,0,4,106,104,208,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,13,17,32,14,20,33,0,0,0,135,153,292
50502108806,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,76,72,149,0,4,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,93,79,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,16,12,25,12,13,29,0,0,0,117,108,229
50502108807,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,56,58,112,4,4,9,6,0,6,0,0,0,0,0,0,3,0,4,0,0,0,70,64,135,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,6,11,22,3,9,15,0,0,0,87,88,179
50502108808,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,86,67,157,3,4,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,95,77,176,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22,16,16,26,0,0,0,128,113,241
50502108809,0,0,3,4,4,12,0,0,0,0,0,0,0,0,0,77,82,166,0,4,7,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,97,93,191,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,13,12,22,18,26,47,0,0,0,141,134,276
50502108810,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,100,106,208,4,6,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,113,118,233,5,4,16,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,10,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,9,23,0,0,0,0,0,0,0,0,0,0,0,0,14,24,35,10,34,49,0,0,0,157,184,349
50502108811,0,3,8,3,0,5,0,0,0,0,0,0,0,0,0,99,102,202,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,115,113,235,4,4,7,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,3,0,3,0,0,0,0,0,0,3,0,3,17,24,40,16,27,41,0,0,0,156,177,330
50502108812,0,0,3,4,3,6,0,0,0,0,0,0,0,0,0,80,86,164,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,94,195,3,0,8,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,19,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,12,12,23,0,0,0,127,123,254
50502108813,7,11,17,6,0,6,0,0,0,0,0,0,0,0,0,76,99,179,4,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,95,112,210,10,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,13,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14,0,0,0,0,0,0,0,0,0,0,0,0,13,16,28,23,23,43,0,0,0,136,158,297
50502108814,0,3,8,5,6,9,0,0,0,0,0,0,0,0,4,121,106,224,9,15,16,0,0,0,4,0,4,7,0,7,3,4,7,4,0,7,148,137,279,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,19,5,0,4,0,0,0,0,0,0,5,0,4,19,17,31,21,26,50,0,0,0,193,189,385
50502108815,8,3,8,6,3,8,0,0,0,0,0,0,0,0,0,105,106,211,0,4,9,0,0,0,0,0,0,0,0,0,8,0,7,4,4,4,124,123,251,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,14,0,0,0,0,0,0,0,0,0,0,0,0,11,13,25,16,30,37,0,0,0,167,170,332
50502108816,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,103,89,190,5,10,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,123,101,221,0,3,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36,17,25,48,0,0,0,164,148,318
50502108817,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,64,69,133,6,5,14,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76,78,152,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,18,24,11,17,25,0,0,0,110,113,216
50502108818,12,10,26,4,3,10,0,0,0,0,0,0,6,3,7,130,118,248,6,11,17,0,0,0,0,0,0,3,0,3,6,0,4,4,0,4,170,148,318,8,0,13,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,19,0,0,0,0,0,0,0,0,0,0,0,0,24,19,44,26,35,64,0,0,0,229,211,448
50502108819,9,8,11,4,3,5,0,0,0,0,0,0,0,0,4,149,178,327,14,21,37,0,0,0,0,0,0,5,0,5,15,0,17,4,7,12,198,219,415,13,9,18,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,7,25,0,0,0,0,0,0,0,0,0,0,0,0,16,25,39,13,39,58,0,0,3,258,290,543
50502108820,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,97,96,192,4,4,10,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,111,111,221,14,4,11,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,17,8,22,0,0,0,0,0,0,0,0,0,0,0,3,11,9,19,13,20,33,0,0,3,146,149,299
50502108821,8,3,6,6,0,4,0,0,0,0,0,0,0,0,0,100,112,210,4,4,4,0,0,0,5,0,5,6,0,6,3,0,3,0,3,4,119,130,248,5,0,3,0,0,0,0,0,0,3,3,8,0,4,4,0,0,0,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,13,20,0,0,0,0,0,0,0,0,0,0,0,0,14,17,28,12,28,47,0,0,0,155,186,341
50502108822,10,4,11,7,4,6,0,0,0,0,0,0,0,0,0,127,139,268,4,4,13,5,0,5,0,0,0,5,0,5,5,0,8,4,3,8,158,153,318,3,0,3,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,5,15,21,18,43,59,0,0,0,188,216,407
50502108823,4,4,4,0,0,6,0,0,0,0,0,0,0,0,0,88,73,167,4,6,15,0,0,0,5,0,5,0,0,3,4,0,4,3,4,4,111,94,204,8,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,15,9,28,9,26,36,0,0,0,140,143,282
50502108824,14,8,21,4,7,13,0,0,0,0,0,0,0,0,0,117,135,253,5,13,10,4,0,5,0,0,0,4,0,3,3,3,6,3,0,0,154,161,315,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,9,17,0,0,4,0,0,0,0,0,0,0,0,4,5,10,19,11,20,29,0,0,0,188,201,391
50502108825,3,7,6,3,4,10,0,0,0,0,0,0,0,0,0,113,111,228,9,6,17,0,0,0,4,0,4,0,0,4,3,0,3,0,5,3,145,132,274,10,4,14,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,12,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,12,21,0,0,0,0,0,0,0,0,0,0,0,0,5,13,17,15,25,38,0,0,0,176,176,352
50502108826,3,0,4,0,4,4,0,0,0,0,0,0,0,0,0,85,91,176,4,13,16,0,0,0,0,0,0,3,0,5,0,3,4,0,0,7,104,113,212,5,4,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,18,19,34,0,0,0,139,148,284
50502108827,4,4,13,4,0,4,0,0,0,0,0,0,0,0,0,44,44,84,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,49,108,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,7,12,16,0,0,0,72,73,147
50502108828,10,9,13,4,0,4,0,0,0,0,0,0,0,0,0,94,107,204,5,9,16,0,0,0,0,0,4,0,0,0,8,0,9,0,0,4,129,133,257,5,5,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,0,0,0,0,0,0,0,0,0,3,0,3,15,17,31,14,18,35,0,0,0,169,176,345
50502108829,4,0,4,0,5,5,0,0,0,0,0,0,0,0,0,83,85,169,3,9,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,93,105,197,6,7,13,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,13,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,16,9,27,0,0,0,0,0,0,0,0,0,0,0,0,6,12,15,13,15,33,3,0,3,130,152,284
50502108830,4,4,10,7,0,7,0,0,0,0,0,0,3,0,0,99,98,198,6,4,10,0,0,0,0,0,0,5,0,5,6,0,6,0,0,4,122,115,237,3,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,12,5,0,5,0,0,0,0,0,0,3,0,3,5,12,15,16,27,45,0,0,0,156,157,314
50502108831,10,7,12,0,4,9,0,0,0,0,0,0,0,0,0,86,104,189,6,4,17,4,0,4,0,0,0,0,0,0,0,0,0,3,7,5,119,117,241,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,10,6,19,0,0,0,0,0,0,0,0,0,0,0,0,8,13,19,18,25,42,0,0,0,149,171,319
50502108832,5,3,13,0,0,3,0,0,0,0,0,0,0,5,5,46,41,91,0,10,7,0,0,0,0,0,0,0,0,0,5,0,4,0,7,7,60,70,133,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,13,20,9,11,20,0,0,0,85,99,180
50502108833,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,79,71,142,3,9,13,0,0,0,0,0,0,9,0,4,0,0,0,4,0,4,89,81,172,3,0,3,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,14,18,28,7,9,12,0,0,0,122,112,232
50502108834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,160,7,10,12,0,0,0,4,0,4,3,0,7,5,3,8,0,0,0,93,96,190,0,6,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,10,3,0,3,0,0,0,0,0,0,3,0,3,7,19,24,18,22,44,0,0,0,132,144,271
50502108835,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,92,92,185,8,5,11,3,0,3,3,0,3,6,0,9,0,0,0,0,0,3,119,98,220,4,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,14,16,31,0,0,0,166,141,301
50502108901,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,100,94,195,7,4,8,0,0,0,0,0,0,0,0,0,4,0,3,6,0,3,113,101,218,8,0,10,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,5,23,0,0,0,0,0,0,0,0,0,0,0,0,27,13,36,10,24,36,0,0,0,166,148,308
50502108903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,70,0,3,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,44,39,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,7,15,0,0,0,61,50,107
50502108904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108905,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,37,77,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,89,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,9,6,13,0,0,0,63,60,120
50502108906,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,54,61,116,5,4,8,0,0,0,5,0,5,0,0,0,5,0,3,0,0,0,63,70,137,5,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,4,13,20,0,0,0,80,96,182
50502108907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,127,0,3,4,3,0,3,0,0,0,3,0,3,0,0,0,0,5,5,79,67,143,4,4,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,15,15,31,5,18,29,0,0,0,104,109,210
