SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
50604113355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,23,33,39,28,11,3,0,186,0,0,3,0,0,0,0,0,5,47,23,38,41,33,14,3,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,42,46,27,14,4,0,203,0,0,0,0,0,0,0,0,6,47,28,42,46,27,17,4,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,95,54,76,80,54,32,6,0,391,0,0,3,0,0,3,0,0,5,97,54,75,87,56,35,6,0,404
50604113356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,33,30,28,30,31,17,3,0,178,0,0,3,0,0,0,0,0,4,38,30,31,34,31,23,4,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,35,38,24,23,9,0,183,0,3,0,0,0,0,0,0,4,17,39,37,38,23,23,9,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,50,60,62,70,58,45,12,4,368,0,3,6,0,0,0,0,0,7,54,68,67,71,55,45,16,4,375
50604113357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,4,4,0,0,0,5,54,35,57,49,27,13,0,0,238,0,3,0,0,0,0,0,0,3,54,37,61,52,29,13,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,59,55,23,5,3,0,255,0,0,0,0,0,0,0,0,0,67,41,58,50,23,5,3,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,4,4,0,0,0,10,117,79,118,100,53,21,3,0,488,0,3,0,0,0,0,0,0,9,120,84,118,105,53,21,3,0,512
50604113358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11,0,0,0,0,0,3,5,9,11,21,40,73,23,18,23,26,12,244,3,7,6,0,0,0,6,5,22,24,49,80,23,18,31,36,19,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,59,70,34,20,36,62,59,362,0,10,7,0,3,6,10,3,33,31,61,76,34,25,43,67,65,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,18,0,0,0,0,0,3,5,8,18,46,100,138,59,39,66,87,70,602,7,15,16,0,3,4,9,9,57,52,115,157,54,41,73,105,87,674
50604113359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,31,24,33,26,19,8,3,0,151,0,0,0,3,0,0,0,0,3,32,29,36,28,23,12,4,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,37,35,17,12,5,0,175,5,0,0,0,0,0,0,0,8,35,30,37,34,20,12,5,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,63,59,74,61,35,16,9,0,326,6,0,0,4,0,0,0,0,14,70,62,75,67,42,16,10,0,340
50604113360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,50,32,21,10,6,0,181,0,3,0,0,0,0,0,0,14,37,25,56,31,21,10,7,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,57,41,19,10,7,0,201,0,4,0,0,0,0,0,0,5,42,31,60,41,19,10,7,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,45,110,75,39,26,15,0,379,3,11,0,3,0,0,0,0,18,84,54,117,76,41,26,15,0,405
50604113361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,34,32,41,40,16,11,0,0,167,0,4,0,3,0,0,0,0,13,35,36,44,39,17,11,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,51,33,20,0,0,0,152,0,0,0,4,0,0,0,0,4,27,24,49,35,20,0,3,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,58,56,91,68,31,8,4,0,320,0,0,3,6,0,0,0,0,17,63,64,92,74,33,8,5,0,342
50604113401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,3,15,13,15,15,12,8,6,0,83,0,0,4,0,0,0,0,0,10,15,13,17,21,8,10,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,13,16,12,9,4,0,83,5,5,3,0,0,0,0,0,9,15,18,16,16,12,9,4,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,3,33,26,23,29,20,19,10,5,170,5,5,7,0,0,0,0,0,13,30,30,33,29,21,22,10,3,191
50604113402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,0,0,3,0,5,0,0,10,22,19,17,14,17,17,5,0,128,3,0,0,0,0,0,0,0,10,25,19,23,21,18,23,5,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,23,15,27,23,7,4,129,0,0,0,3,0,0,0,0,9,13,20,25,15,25,23,7,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,0,0,3,0,5,0,0,10,36,37,38,35,38,40,14,8,250,5,7,0,0,0,0,0,0,14,37,38,44,41,42,44,14,6,274
50604113403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,4,29,29,47,30,31,19,12,0,195,7,0,3,5,0,0,0,0,17,31,29,56,34,35,20,12,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,46,29,32,29,9,3,196,0,0,0,3,3,5,0,0,11,26,26,46,37,39,29,4,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,3,0,3,0,0,4,51,57,97,57,63,46,17,3,391,4,5,3,3,5,4,0,0,27,54,63,105,65,71,51,19,3,428
50604113404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,12,19,19,24,11,11,5,0,99,0,0,0,3,5,0,0,0,12,12,24,16,24,18,11,7,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,19,17,15,19,9,3,0,94,0,0,0,0,0,0,0,0,4,19,15,13,15,19,8,9,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,4,0,0,0,0,5,0,5,30,31,34,37,32,15,8,0,191,0,0,3,3,5,0,0,0,9,30,38,34,40,35,19,11,3,210
50604113405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,0,0,0,0,0,6,4,12,5,0,0,6,3,11,24,18,74,0,0,0,0,0,0,3,14,20,5,0,0,6,3,12,35,36,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,6,10,3,0,5,9,10,24,75,82,212,0,0,0,4,0,3,19,19,44,3,0,5,11,10,32,98,110,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,25,0,0,0,0,0,0,8,13,25,4,3,3,12,10,38,104,103,282,0,0,0,6,0,3,26,27,64,4,3,3,11,11,41,132,144,367
50604113406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,29,34,58,30,18,7,0,0,180,0,3,0,4,0,0,0,0,11,29,33,61,32,20,9,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,47,56,22,17,6,0,0,181,0,0,0,0,0,0,0,0,0,33,47,59,22,16,6,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,6,0,0,0,5,62,76,116,53,29,15,3,0,359,0,5,6,4,0,0,0,0,11,62,87,120,57,36,18,3,0,377
50604113407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,11,28,13,17,10,11,6,0,98,0,0,5,0,0,0,0,0,5,11,31,19,17,14,17,7,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,22,13,15,16,9,0,102,0,0,4,0,0,0,0,0,10,12,22,24,13,15,21,13,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,21,52,36,29,28,28,12,0,200,0,4,4,0,0,4,0,0,11,21,56,36,31,30,30,18,0,222
50604113408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,17,0,0,0,0,0,3,6,4,17,28,38,21,21,14,14,21,16,168,5,3,4,9,0,3,17,22,60,29,39,28,30,18,27,39,42,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,18,28,18,15,15,27,38,17,175,4,4,0,3,0,10,21,22,66,24,32,18,16,19,31,63,44,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,4,23,0,0,0,4,0,3,9,4,23,42,63,36,31,32,39,59,35,337,6,7,7,9,6,18,35,43,125,47,73,47,45,40,60,100,81,486
50604113409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,32,35,40,35,27,22,3,0,188,0,0,0,0,4,0,0,0,6,28,39,43,35,29,23,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,32,32,27,9,3,8,192,3,0,4,0,0,0,0,0,19,46,44,41,33,31,12,8,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,5,69,77,71,61,57,35,8,9,383,5,0,7,4,0,0,0,0,27,74,77,82,67,59,37,12,4,414
50604113410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,3,5,0,0,6,15,21,16,28,19,13,0,0,120,5,5,0,6,0,0,0,0,9,20,23,22,28,25,19,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,21,19,19,11,0,0,109,0,3,3,0,0,3,0,0,7,13,20,28,21,19,17,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,3,5,0,0,6,35,37,43,45,40,25,4,3,232,5,7,5,4,0,3,0,0,17,34,39,48,54,42,36,3,3,254
50604113411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0,0,5,4,0,0,9,34,31,30,22,36,22,9,0,187,0,4,0,3,0,6,0,0,10,34,31,31,33,39,26,11,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,26,38,37,23,7,5,188,0,0,0,0,0,0,0,0,4,22,32,31,37,37,26,12,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,9,0,0,0,0,5,4,5,0,9,60,55,59,58,76,47,17,5,376,0,3,4,3,0,3,3,0,15,56,66,60,63,76,49,22,4,400
50604113412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,15,0,0,0,0,6,8,0,0,15,19,16,28,27,26,27,9,3,142,0,0,0,0,0,0,0,0,0,17,16,26,27,32,25,7,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,17,22,34,18,7,4,147,0,0,0,0,0,0,0,0,0,20,22,20,22,38,19,7,4,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,12,0,0,0,0,4,7,0,0,12,43,39,47,44,60,46,16,8,290,0,0,0,0,0,0,0,0,9,41,37,46,41,68,47,16,8,309
50604113413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,14,0,0,0,0,5,4,0,0,14,30,31,26,29,14,18,11,0,161,0,3,0,5,3,0,0,0,16,32,31,32,37,22,20,11,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,32,21,15,11,10,0,143,8,7,0,3,0,0,0,0,22,26,29,29,24,20,11,10,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,14,0,0,0,0,5,4,0,0,14,49,53,60,50,32,33,19,4,305,5,11,3,8,3,0,0,0,36,61,67,62,63,39,38,18,8,349
50604113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604113417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,3,0,0,10,17,19,19,22,16,14,6,0,111,0,0,4,0,0,0,0,0,7,17,19,22,22,21,13,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,29,23,20,11,0,0,127,0,0,0,0,0,0,0,0,0,21,17,25,23,20,11,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,3,0,0,10,35,37,49,46,36,21,3,0,235,0,0,3,0,0,0,0,0,9,38,37,49,48,47,28,4,0,252
50604113418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,9,27,20,45,26,20,23,9,3,176,0,0,7,0,0,0,0,0,7,26,20,44,31,18,26,20,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,25,20,29,23,14,0,162,3,0,0,0,0,5,0,0,6,30,28,25,22,34,27,13,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,10,54,47,66,48,48,51,24,5,337,0,0,6,0,0,6,5,0,23,57,50,67,49,46,58,31,5,367
50604113419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,13,23,9,9,9,6,4,70,0,3,0,0,0,0,0,0,7,6,14,25,8,9,9,6,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,17,6,24,17,15,0,98,0,0,0,0,0,0,0,0,0,9,14,17,6,24,17,15,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,13,27,39,15,34,23,19,7,167,0,3,0,0,0,0,0,0,8,14,32,46,15,34,26,19,5,181
50604113420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,15,0,0,0,3,3,6,4,0,15,32,30,36,33,35,16,11,0,184,0,5,3,3,0,0,0,0,14,32,31,37,39,37,20,10,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,30,38,36,16,18,3,203,7,0,0,3,0,0,0,0,19,37,31,29,43,36,22,17,3,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,17,0,0,0,3,3,6,4,0,17,65,58,63,74,69,32,26,3,389,3,3,7,8,6,0,0,0,30,68,66,70,84,72,41,30,0,429
50604113421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,12,0,0,0,0,4,5,0,0,12,46,54,57,38,30,22,11,0,255,3,3,9,3,3,5,0,0,30,53,62,66,48,35,28,11,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,51,72,56,48,43,27,19,12,326,0,5,5,4,3,0,0,4,29,54,75,59,51,47,25,21,16,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,11,0,0,0,0,10,5,0,0,11,103,122,108,87,72,45,24,14,584,6,11,16,9,4,6,0,4,52,102,136,128,96,88,56,30,19,654
50604113422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,0,0,0,3,0,0,5,15,22,31,21,30,20,18,0,4,138,9,0,0,0,0,0,0,0,7,23,31,26,28,24,20,8,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,36,23,17,20,6,0,157,0,0,3,0,3,0,0,0,8,25,27,37,23,24,22,6,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,13,0,0,4,0,3,0,0,5,16,42,56,54,47,42,38,14,4,298,4,0,3,0,0,5,0,0,17,52,56,57,52,48,42,14,8,329
50604113423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,11,4,11,5,0,56,0,0,0,0,0,0,0,0,3,3,12,7,11,4,13,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,9,7,6,7,0,57,0,0,0,0,3,0,0,0,4,8,7,7,12,13,6,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,19,18,16,26,6,0,111,0,0,0,0,3,0,0,0,6,12,19,18,19,15,29,6,3,121
50604113424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,0,0,0,0,4,0,5,0,13,34,41,43,37,18,16,7,3,211,5,3,3,4,0,4,0,0,17,43,51,46,49,24,17,15,10,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,46,30,23,19,16,5,245,8,4,0,0,0,0,0,0,14,53,62,54,30,20,19,16,5,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,0,0,0,0,4,0,5,0,13,84,98,95,76,40,34,22,8,457,10,16,5,4,3,4,0,0,34,94,110,99,78,41,40,27,10,504
