SA1_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
50601111511,5,0,12,4,0,25,62,26,12,0,36,15,0,11,44,0,27,289,19,472,0,0,0,0,0,0,0,0,0,0,0,0,31,31,72,32,23,4,39,21,5,10,54,7,37,294,49,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,10,0,0,0,0,0,3,0,0,6,0,0,0,0,10,67,25,23,4,35,20,5,8,45,7,37,231,14,408,0,0,0,0,0,0,0,0,0,0,0,4,27,27,71,26,23,4,39,21,5,10,47,7,37,236,32,450
50601111512,8,0,6,0,0,16,32,23,11,0,22,16,4,6,24,3,21,247,14,377,0,0,0,0,0,0,0,0,0,0,0,0,4,4,42,26,14,0,27,19,4,6,34,8,24,243,17,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,13,0,0,8,0,0,0,0,0,0,0,0,9,0,13,40,21,16,0,26,19,4,6,33,8,24,186,13,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,14,0,27,19,4,6,33,8,24,194,15,336
50601111513,9,3,7,0,0,11,25,29,11,0,12,15,0,3,32,0,33,175,9,294,0,0,0,0,0,0,0,0,0,0,0,0,11,11,35,30,14,3,11,19,0,8,40,3,37,175,16,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,24,13,3,13,17,0,3,39,3,26,139,9,254,0,0,0,0,0,0,0,0,0,0,0,0,4,12,35,25,14,3,11,21,0,8,38,3,27,132,15,269
50601111514,0,0,8,7,0,21,46,43,15,0,28,35,5,7,50,5,36,313,24,506,0,0,0,0,0,0,0,0,3,0,0,0,15,15,58,43,22,4,30,43,4,12,53,8,41,318,40,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,3,0,13,0,3,0,0,0,5,0,0,3,0,0,5,0,11,53,34,22,4,29,42,4,13,51,8,41,233,19,425,4,0,0,0,0,0,0,0,0,0,0,4,16,24,58,36,22,4,30,43,4,12,55,8,41,240,32,460
50601111515,6,0,0,5,0,22,43,26,11,0,20,17,3,8,37,0,36,218,17,371,0,0,0,0,0,0,0,0,0,0,0,3,10,13,47,25,16,7,32,25,3,15,38,0,32,228,29,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,6,0,10,0,0,0,0,3,5,0,0,8,0,0,6,0,10,49,27,16,9,29,23,3,10,37,0,34,179,8,326,0,0,0,0,0,0,0,0,0,0,0,0,14,10,47,27,16,7,32,25,3,15,38,0,33,182,21,354
50601111516,0,0,9,6,0,26,22,22,13,0,13,11,3,10,34,7,34,238,13,371,0,0,0,0,0,0,0,0,0,0,0,0,21,22,28,23,17,6,21,16,3,16,34,9,41,245,37,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,5,26,18,17,6,16,16,3,14,26,9,39,190,8,325,0,0,0,0,0,0,0,0,0,0,0,0,26,25,28,18,17,6,16,16,3,16,33,9,39,195,34,354
50601111517,0,0,7,3,0,12,48,47,16,0,22,16,6,12,39,3,49,465,25,690,3,0,0,0,0,0,0,0,0,0,0,0,10,14,51,48,16,0,21,16,6,15,42,3,54,463,39,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,0,0,0,0,0,0,3,0,11,53,41,16,0,21,16,6,15,41,0,48,344,19,550,0,0,0,0,0,0,0,0,0,0,0,0,12,12,51,43,16,0,21,16,6,16,41,3,49,347,34,572
50601111518,0,0,3,0,0,8,11,13,0,0,6,5,0,0,13,0,12,95,0,133,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,14,4,0,5,5,0,0,12,0,9,97,14,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,4,0,5,5,0,0,14,0,16,75,0,115,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14,12,4,0,5,5,0,0,14,0,9,75,14,132
50601111519,5,0,3,0,0,21,30,34,14,0,18,20,0,10,45,0,28,190,9,337,0,0,0,0,0,0,0,0,0,0,0,0,16,14,35,36,16,3,19,23,3,15,48,3,33,195,28,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,0,0,3,0,0,5,0,8,36,31,16,3,18,19,0,15,46,3,28,135,8,276,0,0,0,0,0,0,0,0,0,0,5,0,15,15,35,30,16,3,19,20,3,15,48,3,26,135,27,304
50601111520,7,0,11,6,0,34,61,72,22,0,21,19,3,5,49,4,61,576,33,844,0,0,0,0,0,0,0,0,0,0,0,5,31,32,71,74,22,0,18,20,8,5,55,4,75,584,69,909,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,6,0,0,15,0,30,4,0,0,0,0,0,0,0,5,0,0,19,0,32,63,61,13,0,23,18,8,5,53,9,64,398,30,651,0,0,0,0,0,0,0,0,0,0,0,6,18,22,71,64,22,0,18,18,8,5,54,4,64,417,52,704
50601111521,11,4,8,0,0,32,70,27,26,0,37,28,6,21,36,3,26,127,7,300,0,0,0,0,0,0,0,0,0,0,0,0,20,25,94,32,29,7,49,50,11,30,42,15,37,131,33,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,3,0,0,4,10,0,22,10,0,4,0,0,0,0,3,0,0,4,10,0,22,79,26,25,3,38,43,6,27,40,9,31,97,7,280,0,0,0,0,0,3,0,0,0,0,0,3,19,29,94,29,29,7,44,50,11,30,42,15,37,110,27,334
50601111601,0,0,6,0,0,17,21,13,4,0,7,7,4,5,13,4,9,135,3,200,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,19,4,5,7,7,4,6,10,4,17,134,9,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,10,17,13,4,5,7,7,4,6,13,4,17,105,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,19,4,5,7,7,4,6,10,4,17,104,8,188
50601111602,5,0,0,0,0,7,17,14,3,0,7,8,0,5,21,0,16,145,8,220,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19,14,3,0,3,4,0,8,20,0,20,147,17,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,0,0,0,0,5,0,8,19,10,4,0,3,3,0,6,17,0,20,124,3,189,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,10,3,0,3,4,0,8,20,0,20,121,13,206
50601111603,8,0,4,0,0,20,54,39,17,0,24,20,0,4,36,6,29,302,16,461,0,0,0,0,0,0,0,0,0,0,0,6,9,14,65,39,22,0,23,23,3,4,44,6,36,304,20,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,12,0,0,0,0,0,0,0,0,0,5,4,10,0,12,64,30,23,0,20,21,3,4,35,5,31,214,12,376,0,0,0,0,0,0,0,0,0,0,0,0,5,10,61,29,22,0,23,23,3,4,36,6,33,225,18,399
50601111604,3,0,4,0,0,11,29,24,9,0,10,4,3,0,19,4,20,186,10,283,0,0,0,0,0,0,0,0,0,0,0,0,17,21,29,24,14,0,8,6,3,0,21,5,22,189,24,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,8,0,16,0,3,6,0,0,0,0,0,7,0,0,8,0,16,30,20,5,0,8,6,3,0,14,5,17,130,10,218,0,0,0,0,0,0,0,0,0,0,0,4,9,17,29,18,13,0,8,6,3,0,20,5,20,136,18,248
50601111605,4,0,4,0,0,13,21,11,13,4,13,11,4,0,27,0,31,170,13,278,0,0,0,0,0,0,0,0,0,0,0,0,19,19,26,11,15,4,13,13,4,0,30,3,33,170,32,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,4,0,9,6,0,0,0,0,4,0,0,0,0,0,4,0,9,18,11,15,4,8,6,4,0,25,0,31,143,15,248,0,0,0,0,0,0,0,0,0,0,0,0,13,20,26,11,15,4,13,13,4,0,26,3,31,146,26,275
50601111606,7,0,5,4,0,12,36,26,21,0,16,7,0,7,40,8,32,245,21,408,0,0,0,0,0,0,3,0,0,0,0,3,18,23,44,36,25,0,15,9,5,7,46,8,33,250,38,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,15,39,30,19,0,19,6,4,7,36,8,30,191,16,343,0,0,0,0,0,0,0,0,0,0,0,0,10,12,44,30,25,0,19,9,4,7,39,8,37,193,31,375
50601111607,0,0,0,5,0,7,17,15,3,0,8,3,0,8,22,0,23,202,5,281,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,15,3,0,8,4,0,7,21,0,27,202,7,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,3,0,8,3,0,7,22,0,22,150,5,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,0,8,4,0,7,21,0,23,153,5,230
50601111608,8,0,6,3,0,25,34,29,12,0,19,21,4,3,30,3,28,301,15,444,0,0,0,0,0,0,0,0,0,0,0,3,5,7,35,29,21,3,17,29,7,8,33,3,40,309,20,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,15,3,0,0,0,0,0,0,0,0,0,0,10,0,15,37,25,13,0,17,29,7,9,37,3,35,222,13,375,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,25,21,3,17,29,7,8,37,3,35,233,18,390
50601111609,9,0,4,0,0,12,18,13,9,0,15,13,0,6,18,0,12,138,5,218,0,0,0,0,0,0,0,0,0,0,0,0,8,11,26,15,10,0,13,12,0,10,19,0,17,141,17,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,9,24,12,10,0,13,8,0,12,20,0,17,99,3,180,0,0,0,0,0,0,0,0,0,0,0,0,8,6,26,15,10,0,13,12,0,10,20,0,17,110,12,197
50601111610,0,0,4,4,0,11,50,27,18,0,20,9,0,4,33,4,48,357,10,527,0,0,0,0,0,0,0,0,0,0,0,0,13,12,49,32,15,0,20,10,4,5,31,4,53,358,26,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,11,49,30,15,0,16,13,4,5,35,4,45,264,9,429,0,0,0,0,0,0,0,0,0,0,0,0,13,14,49,29,15,0,20,10,4,5,35,4,48,266,20,454
50601111611,0,7,0,0,0,13,41,30,7,0,15,22,3,0,34,5,29,259,12,395,0,0,0,0,0,0,0,0,0,0,0,0,13,13,39,30,9,0,15,20,3,7,32,6,31,261,28,424,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,0,12,3,0,0,0,0,0,0,0,0,0,0,8,0,14,34,27,9,0,13,19,3,3,30,6,17,185,8,318,0,0,0,0,0,0,0,0,0,0,0,0,15,18,39,31,9,0,15,20,3,7,30,6,21,192,26,346
50601111612,7,5,16,3,0,27,64,27,28,0,33,23,6,5,41,4,45,284,19,494,0,0,0,0,0,0,0,0,0,0,0,0,29,33,74,45,27,4,43,29,6,14,55,8,58,286,45,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,0,19,3,0,0,0,3,0,0,0,0,0,3,6,0,19,74,36,28,4,37,23,7,13,49,7,57,217,15,436,0,0,0,0,0,0,0,0,0,0,0,4,20,22,74,37,27,4,43,29,7,14,55,8,57,224,39,478
50601111613,5,3,9,8,0,28,41,24,15,0,14,11,4,3,27,0,33,280,9,415,0,0,0,0,0,0,0,0,0,0,0,0,3,11,45,26,19,3,18,18,3,3,32,5,42,289,21,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,5,0,5,41,20,17,4,17,11,3,3,30,0,36,221,11,355,0,0,0,0,0,0,0,0,0,0,0,8,3,17,45,22,19,3,14,18,3,3,30,5,36,227,15,376
50601111614,5,0,8,0,0,11,34,22,12,0,8,17,4,0,13,3,14,152,24,268,0,0,0,0,0,0,0,0,0,0,0,0,12,12,35,25,9,0,8,17,5,0,17,3,21,152,39,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,5,35,21,9,0,8,17,5,0,17,3,18,119,21,231,0,0,0,0,0,0,0,0,0,0,0,0,6,6,35,21,9,0,8,17,5,0,17,3,23,124,27,250
50601111615,5,7,16,6,0,29,45,47,25,0,30,17,7,7,56,3,47,524,21,764,0,0,0,0,0,0,0,0,0,0,0,3,24,29,56,53,27,3,26,25,8,10,61,9,66,533,46,828,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,3,0,0,0,0,0,8,0,9,3,0,6,0,0,3,0,0,0,0,0,3,0,14,52,43,23,3,27,23,9,9,64,8,53,361,18,596,0,0,0,0,0,0,0,0,0,0,0,3,24,22,56,42,27,3,27,27,8,10,64,9,53,371,41,640
50601111616,4,0,5,0,0,19,32,23,4,0,25,10,3,7,45,0,29,296,28,449,0,0,0,0,0,0,0,0,0,0,0,0,9,14,39,28,10,0,24,11,3,8,42,4,41,299,40,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,4,16,5,3,0,0,0,0,0,0,0,0,0,8,4,20,41,22,3,0,21,9,3,8,37,4,32,209,19,348,0,0,0,0,0,0,0,0,0,0,0,0,4,8,39,24,10,0,24,11,3,8,43,4,38,213,27,376
50601111617,0,0,3,0,0,3,17,30,3,0,11,9,0,6,27,0,19,188,11,291,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,30,3,0,11,9,0,6,27,0,22,188,17,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,8,17,27,3,0,11,10,0,4,27,0,19,131,14,233,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,27,3,0,11,9,0,4,27,0,19,141,20,242
50601111618,4,0,11,0,0,18,37,28,8,0,17,8,5,0,46,0,17,194,5,312,0,3,0,0,0,3,0,0,0,0,0,0,9,10,42,33,11,0,23,14,5,3,50,4,27,198,10,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,15,0,3,0,0,0,3,0,0,0,0,0,6,0,15,40,22,11,0,22,12,5,7,44,4,22,153,5,269,0,0,0,0,0,0,0,0,0,0,0,0,7,7,42,24,11,0,23,14,5,3,44,4,24,155,10,287
50601111701,10,0,20,4,0,32,18,45,7,0,16,11,0,0,47,0,28,335,13,483,0,0,0,0,0,0,0,0,0,0,0,3,16,23,23,50,4,0,17,14,4,3,49,4,50,341,29,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,6,23,36,7,0,17,13,4,4,47,4,41,207,9,343,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,36,4,0,17,14,4,3,47,4,36,205,18,367
50601111703,8,0,4,0,0,16,24,42,9,0,16,12,0,9,50,3,36,236,16,379,0,0,0,0,0,0,0,0,0,0,0,0,21,22,30,44,3,0,17,15,3,6,49,4,34,238,44,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,6,0,0,6,0,13,4,0,0,0,4,0,0,3,6,0,0,6,0,13,31,32,3,0,13,11,0,7,44,0,31,160,16,280,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,3,0,17,15,3,6,47,4,25,160,28,312
50601111704,4,0,15,0,0,19,28,30,3,0,22,6,0,4,41,0,25,160,3,262,0,0,0,0,0,0,0,0,0,0,0,0,34,37,28,43,3,0,26,12,0,3,44,4,38,161,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8,27,32,3,0,22,12,0,3,38,0,31,111,6,213,0,0,0,0,0,0,0,0,0,0,0,0,17,26,28,29,3,0,26,12,0,3,41,4,31,109,27,240
50601111706,4,0,13,6,0,27,25,55,9,0,28,6,5,4,36,0,36,406,29,573,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,54,13,0,29,9,5,9,40,0,55,406,53,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,24,39,13,0,29,4,5,3,36,0,41,261,15,407,0,0,0,0,0,0,0,0,0,0,0,0,22,22,24,39,13,0,29,9,5,3,38,0,45,268,47,438
50601111708,10,0,10,6,0,39,28,52,16,0,33,20,0,0,58,4,30,389,19,568,0,0,0,0,0,0,0,0,0,0,0,4,41,42,42,58,16,0,43,31,9,5,69,4,41,402,56,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,13,3,0,0,0,3,0,0,0,0,0,0,5,0,13,37,59,16,0,39,30,13,5,66,4,34,263,15,454,0,0,0,0,0,0,0,0,0,0,0,3,32,37,43,58,16,0,43,31,9,5,66,4,31,263,46,500
50601111709,6,0,3,4,0,21,34,54,12,0,30,10,6,7,45,3,38,332,25,523,0,0,0,0,0,0,0,0,0,0,0,3,27,33,35,63,14,0,30,18,6,13,50,3,41,338,50,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,5,32,40,13,0,33,18,3,6,44,3,34,220,14,388,0,0,0,0,0,0,0,0,0,0,0,0,18,25,35,40,14,0,30,18,6,13,49,3,34,230,35,427
50601111710,6,0,12,5,0,17,36,48,9,0,21,23,4,4,40,6,35,223,10,367,0,0,0,0,0,0,0,0,0,0,0,0,32,36,45,50,12,0,21,20,5,6,46,5,46,220,45,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,3,6,0,17,4,0,0,0,3,5,0,0,0,0,3,7,0,15,37,40,9,0,21,19,4,7,39,5,39,167,10,297,0,0,0,0,0,0,0,0,0,0,0,0,19,19,45,37,12,0,21,20,5,6,44,5,36,172,32,338
50601111711,7,0,0,0,0,16,12,22,8,0,12,8,0,6,12,0,13,112,6,186,0,0,0,0,0,0,0,0,0,0,0,0,22,22,20,30,8,0,12,9,0,6,20,3,15,113,23,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,18,8,0,9,8,0,6,19,0,12,86,4,161,3,3,0,0,0,0,0,0,0,0,0,0,8,16,20,25,8,0,17,9,0,6,19,0,18,91,12,175
50601111712,6,0,7,0,0,13,34,38,8,0,29,10,9,5,40,0,26,221,9,356,0,0,0,0,0,0,0,0,0,0,0,3,19,25,38,40,9,0,29,12,7,9,50,5,35,221,29,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,3,4,0,13,4,0,0,0,4,0,0,0,3,0,3,6,0,14,35,27,9,0,27,14,5,6,45,5,24,147,5,271,0,0,0,0,0,0,0,0,0,0,0,3,17,18,38,31,9,0,29,12,7,9,46,5,26,151,25,301
50601111713,15,0,23,9,0,46,33,40,10,0,25,16,8,8,66,4,38,360,16,546,0,0,0,0,0,0,0,0,0,0,0,0,37,46,45,55,11,3,30,19,11,5,76,7,61,370,58,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,4,3,0,12,37,42,8,3,26,20,10,5,71,5,49,258,12,445,0,0,0,0,0,0,0,0,0,0,0,4,22,26,45,42,11,3,29,19,10,5,69,7,49,261,30,483
50601111714,13,3,22,0,4,41,28,66,3,0,25,19,5,10,61,3,32,303,35,495,0,0,0,0,0,0,0,0,0,0,0,5,41,47,40,72,7,0,39,24,7,17,68,4,48,302,77,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,12,0,0,0,0,0,0,0,5,0,0,3,6,0,9,38,62,7,0,38,27,7,15,61,4,34,198,26,391,0,0,0,0,0,0,0,0,0,0,0,4,25,31,40,64,7,0,39,24,7,17,61,4,41,200,49,433
50601111715,8,0,12,0,0,23,23,38,8,0,13,14,3,3,38,0,21,245,17,374,0,0,0,0,0,0,0,0,0,0,0,3,30,34,34,43,10,0,15,11,3,10,49,0,29,250,41,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,0,0,3,0,10,31,30,9,0,14,9,3,6,48,0,25,173,13,298,0,0,0,0,0,0,0,0,0,0,0,0,20,23,34,28,10,0,12,15,3,3,51,0,28,180,31,326
50601111716,9,3,9,3,0,24,23,31,3,0,10,12,0,4,31,0,31,182,12,294,0,0,0,0,0,0,0,0,0,0,0,0,24,19,26,37,3,0,16,17,0,9,38,3,40,186,28,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,28,23,3,0,13,16,0,9,35,0,25,119,5,226,0,0,0,0,0,0,0,0,0,0,0,4,17,18,26,29,3,0,16,17,0,9,33,0,33,124,22,253
50601111717,5,0,6,4,0,18,20,21,5,0,17,7,0,4,38,5,20,182,12,297,0,0,0,0,0,0,0,0,0,0,0,3,19,28,27,24,6,0,23,7,5,8,46,5,24,186,36,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,18,4,0,22,7,5,8,38,5,20,111,7,224,0,0,0,0,0,0,0,0,0,0,0,3,13,14,25,18,6,0,23,7,5,8,38,5,20,118,21,244
