SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
50601130816,242,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,829,6,..,248,829
50601130817,193,650,7,8,0,0,7,8,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,201,664,8,..,209,664
50601130818,136,381,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,383,5,..,134,383
50601130819,185,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,583,5,..,193,583
50601130820,48,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,140,3,..,53,140
50601130821,217,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,751,9,..,222,751
50601130822,146,479,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,482,7,..,157,482
50601130823,143,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,428,0,..,147,428
50601130824,192,664,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,674,5,..,201,674
50601130825,155,551,5,12,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,562,3,..,168,562
50601130826,87,309,20,41,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,349,3,..,108,349
50601130827,111,380,6,19,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,397,8,..,128,397
50601130828,163,577,9,21,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,593,4,..,185,593
50601130829,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,3,4
50601130830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50601130831,152,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,452,3,..,155,452
50601130832,101,298,6,9,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,306,7,..,113,306
50601130833,114,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,305,3,..,116,305
50601130834,180,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,614,5,..,186,614
50601130835,120,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,391,4,..,123,391
50601130836,183,615,0,0,4,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,622,11,..,194,622
50601130837,122,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,397,8,..,127,397
50602111801,111,256,15,23,7,3,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,284,21,..,146,284
50602111802,117,322,10,21,6,7,18,24,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,349,8,..,142,349
50602111803,197,497,10,30,65,148,79,179,3,7,8,9,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,289,691,27,..,313,691
50602111804,220,518,5,8,13,19,16,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,549,22,..,256,549
50602111805,102,156,0,0,0,0,0,0,53,114,0,0,0,0,0,0,0,0,53,114,0,0,0,0,0,0,0,0,0,0,0,0,156,266,20,..,176,266
50602111806,146,408,18,20,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,427,16,..,176,427
50602111807,160,360,9,17,32,66,43,82,38,47,0,0,19,37,0,0,0,0,53,83,0,0,0,0,0,0,0,0,0,0,0,3,258,539,56,..,316,539
50602111808,164,411,4,5,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,419,15,..,179,419
50602111809,158,414,16,38,0,0,16,38,9,7,0,0,0,0,0,0,0,0,9,7,4,5,3,3,0,0,0,0,8,12,3,3,192,475,13,..,213,475
50602111810,210,530,16,26,32,52,43,77,0,0,10,23,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,3,6,274,637,30,..,298,637
50602111812,170,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,465,13,..,182,465
50602111813,160,466,13,21,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,490,12,..,177,490
50602111814,199,470,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,203,488,20,..,226,488
50602111815,204,604,10,20,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,625,3,..,217,625
50602111816,115,223,67,94,28,52,91,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,372,27,..,234,372
50602111818,207,491,120,209,12,14,128,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,713,42,..,378,713
50602111819,143,336,35,48,16,31,51,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,411,18,..,210,411
50602111821,191,413,0,0,36,59,36,59,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,232,488,47,..,275,488
50602111822,155,329,43,50,10,31,55,84,15,22,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,216,430,16,..,236,430
50602111823,212,516,0,0,19,36,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,551,29,..,259,551
50602111824,198,510,0,0,13,27,13,27,4,5,0,0,0,0,0,0,0,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,215,548,41,..,257,548
50602111825,293,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,294,669,21,..,315,669
50602111826,103,258,25,41,7,19,32,63,4,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,146,325,15,..,158,325
50602111827,68,154,56,102,20,32,74,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,292,28,..,176,292
50602111828,43,104,0,0,41,82,41,82,27,43,0,0,67,99,67,122,0,0,160,261,0,0,0,0,0,0,0,0,0,0,0,0,247,444,69,..,317,444
50602111829,154,356,0,0,10,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,375,13,..,175,375
50602111830,91,220,0,0,30,67,33,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,289,14,..,137,289
50602111831,106,288,25,57,20,36,45,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,383,32,..,183,383
50602111832,45,127,120,220,45,85,166,306,23,35,0,0,0,0,0,0,0,0,23,35,0,0,0,0,0,0,0,0,0,0,0,0,229,470,34,..,262,470
50602111901,77,200,9,5,0,0,9,5,40,111,0,0,0,0,0,0,0,0,40,111,0,0,0,0,0,0,0,0,0,0,0,0,121,314,4,..,126,314
50602111902,124,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,375,7,..,129,375
50602111903,102,219,31,50,4,8,33,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,270,17,..,151,270
50602111904,173,499,14,28,0,0,14,28,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,187,526,15,..,198,526
50602111905,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
50602111906,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,..,3,4
50602111907,114,253,3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,264,16,..,139,264
50602111908,145,389,12,23,0,0,12,23,16,31,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,170,449,11,..,182,449
50602111909,100,210,39,80,0,0,35,81,100,144,77,120,0,0,0,0,0,0,178,263,0,0,0,0,0,0,0,0,0,0,0,0,313,555,36,..,349,555
50602111910,116,282,24,39,5,10,25,52,40,88,0,0,0,0,0,0,0,0,40,88,0,0,0,0,0,0,0,0,0,0,0,0,178,427,8,..,193,427
50602111911,163,418,22,41,0,4,26,47,50,108,0,0,0,0,0,0,0,0,50,108,0,0,0,0,0,0,0,0,0,0,5,0,237,572,9,..,246,572
50602111912,115,292,4,5,8,10,4,15,19,20,15,17,0,0,0,0,0,0,33,41,0,0,0,0,0,0,0,6,0,6,0,0,149,352,16,..,170,352
50602111913,94,240,7,17,0,0,7,17,34,86,0,0,0,0,0,0,0,0,34,86,0,0,0,0,0,0,0,0,0,0,0,3,136,346,12,..,149,346
50602111914,94,274,6,5,4,0,7,13,30,74,0,0,0,0,0,0,0,0,30,74,0,0,0,0,0,0,0,0,0,0,0,0,130,358,17,..,151,358
50602111915,74,195,7,21,0,0,7,21,51,133,0,0,0,0,0,0,0,0,51,133,0,0,0,0,0,0,0,0,0,0,0,0,130,350,3,..,140,350
50602111916,155,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,424,7,..,159,424
50602111917,154,389,3,10,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,400,18,..,169,400
50602111918,199,510,7,24,4,14,12,35,0,0,20,36,0,0,0,0,0,0,23,37,0,0,0,0,0,0,0,0,0,0,0,8,231,577,12,..,245,577
50602111919,94,227,113,202,0,0,113,202,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,430,21,..,229,430
50602111920,133,352,39,78,0,0,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,426,14,..,186,426
50602111921,63,176,47,85,0,3,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,264,13,..,126,264
50602111922,117,289,58,115,0,0,64,117,0,0,34,36,0,0,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,205,442,20,..,227,442
50602111923,124,269,59,114,0,4,64,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,387,19,..,208,387
50602111924,102,229,50,113,26,49,71,155,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,180,391,19,..,203,391
50602111925,92,235,95,197,0,7,102,211,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,191,452,4,..,196,452
50602111926,179,424,75,152,0,4,78,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,584,22,..,276,584
50602111927,108,231,57,108,8,18,64,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,354,8,..,184,354
50602111928,74,129,88,163,3,5,88,164,24,43,0,0,0,0,0,0,0,0,24,43,0,0,0,0,0,0,0,0,0,0,0,0,186,335,15,..,201,335
50602111929,109,259,35,67,0,0,35,67,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,150,332,13,..,160,332
50602111930,194,437,33,68,0,0,33,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,503,21,..,253,503
50602111931,160,389,29,58,0,0,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,188,444,9,..,199,444
50602111932,96,219,94,175,28,53,123,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,440,24,..,237,440
50602111933,177,434,8,9,0,0,8,9,23,35,0,0,0,0,0,0,0,0,23,35,0,0,0,0,0,0,0,0,0,0,0,0,203,487,22,..,223,487
50602111934,167,373,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,381,12,..,183,381
50602111935,153,346,148,314,18,34,163,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,320,696,33,..,353,696
50602111936,115,271,50,102,16,32,68,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,407,16,..,201,407
50602111937,101,210,57,119,10,24,67,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,356,17,..,183,356
50602111938,138,279,35,63,14,35,50,102,14,27,90,159,0,0,0,0,0,0,104,189,0,0,0,0,0,0,0,0,0,0,0,0,294,569,43,..,342,569
50602111939,22,55,0,0,3,8,3,8,27,45,42,95,46,67,0,0,0,0,120,209,0,0,0,0,0,0,0,0,0,0,0,0,145,269,24,..,170,269
50602111940,124,306,9,15,3,7,13,20,0,0,18,31,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,158,351,10,..,167,351
50602112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50602112102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50602112301,91,216,18,56,8,12,25,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,290,7,..,127,290
50602112302,73,168,16,37,38,75,57,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,131,280,9,..,144,280
50602112303,196,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,547,16,..,213,547
50602112304,118,273,55,103,19,42,68,152,0,0,0,7,3,3,0,0,0,0,7,12,0,0,0,0,0,0,0,5,0,5,0,0,196,440,22,..,212,440
50602112305,88,199,25,60,20,61,49,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,321,9,..,148,321
50602112306,72,183,27,55,60,151,92,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,389,17,..,184,389
50602112307,85,178,33,72,116,173,148,246,0,0,0,0,28,63,0,0,0,0,28,63,0,0,0,0,0,0,0,0,0,0,0,0,262,487,44,..,305,487
50602112309,24,54,9,14,24,58,34,72,19,24,30,46,3,10,116,208,0,0,171,293,0,0,0,0,0,0,0,0,0,0,0,0,228,422,41,..,266,422
50602112311,155,392,29,57,73,153,100,214,0,0,4,8,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,254,607,30,..,284,607
50602112312,158,391,7,14,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,406,17,..,189,406
50602112313,117,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,304,3,..,125,304
50602112314,188,483,9,12,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,490,13,..,202,490
50602112315,159,422,3,5,3,18,5,20,4,9,3,3,41,73,0,0,0,0,50,87,0,0,0,0,0,0,0,0,0,0,0,0,216,525,37,..,252,525
50602112316,158,392,3,13,3,10,9,21,6,9,18,20,121,190,0,0,0,0,144,218,0,0,0,0,0,0,0,0,0,0,0,0,317,630,32,..,344,630
50602112317,114,283,0,0,16,38,16,38,12,16,0,0,94,154,0,0,0,0,101,166,0,0,0,0,0,0,0,0,0,0,0,0,237,491,30,..,267,491
50602112318,225,521,47,86,22,56,65,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,667,27,..,321,667
50602112319,41,90,32,70,59,136,92,206,4,9,11,24,0,0,0,0,0,0,19,33,0,0,0,0,0,0,0,0,0,0,0,0,148,324,16,..,171,324
50602112320,114,247,53,113,18,34,68,142,0,0,12,22,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,192,414,24,..,216,414
50602112321,121,271,5,8,6,13,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,289,15,..,138,289
50602112322,83,235,60,128,9,30,68,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,393,14,..,166,393
50602112323,120,290,71,153,10,27,84,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,472,16,..,218,472
50602112324,78,167,46,88,6,24,54,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,277,12,..,141,277
50602112326,35,76,7,18,61,114,69,129,54,81,46,74,37,61,0,0,0,0,135,215,0,0,0,0,0,0,0,0,0,0,0,0,238,426,42,..,284,426
50602112327,13,34,21,47,64,131,85,181,49,84,15,33,37,41,0,0,0,0,93,156,0,0,0,0,0,0,0,0,0,0,0,0,194,366,38,..,231,366
50602112328,20,47,51,121,77,132,131,258,0,0,0,0,101,145,0,0,0,0,100,147,0,0,0,0,0,0,0,0,0,0,0,0,251,451,32,..,286,451
50602112329,0,0,0,0,13,18,13,18,0,0,46,74,114,179,0,0,0,0,157,247,0,0,0,0,0,0,0,0,0,0,0,0,167,269,23,..,193,269
50602112330,0,0,4,11,16,31,22,34,5,8,29,38,114,162,0,0,0,0,151,206,0,0,0,0,0,0,0,0,0,0,0,0,172,247,24,..,195,247
50602112331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50602112332,78,189,65,132,97,180,156,315,0,0,18,27,25,55,0,0,0,0,37,80,0,0,0,0,0,0,0,0,0,0,0,0,273,589,48,..,324,589
50602112333,15,46,0,0,13,26,13,26,0,0,0,0,45,85,177,346,0,0,224,427,0,0,0,0,0,0,0,0,0,0,0,0,251,504,65,..,320,504
50602112334,3,9,0,0,0,0,0,0,0,0,0,0,71,102,140,240,0,0,207,345,0,0,0,0,0,0,0,0,0,0,0,0,212,346,74,..,283,346
50602112335,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,..,8,8
50602112336,48,124,0,0,27,56,27,56,0,0,0,0,0,0,174,326,0,0,174,326,0,0,0,0,0,0,0,0,0,0,0,0,246,505,61,..,306,505
50602112337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50602112338,10,26,0,0,88,178,88,178,21,26,80,113,71,117,0,0,0,0,165,264,0,0,0,0,0,0,0,0,0,0,0,0,272,465,52,..,320,465
50602112339,26,57,18,31,20,38,37,73,0,0,0,0,29,45,0,0,0,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,97,170,25,..,115,170
50602112340,30,72,18,35,57,130,74,166,4,10,13,19,0,0,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,0,0,119,269,16,..,135,269
50602112341,109,245,29,53,94,196,128,250,0,0,4,13,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,236,509,30,..,267,509
50602130901,163,409,16,39,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,448,16,..,194,448
50602130902,129,328,23,33,64,114,84,150,4,11,0,0,0,0,0,0,0,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0,224,490,44,..,263,490
50602130903,62,169,41,83,21,57,66,140,0,0,23,32,24,40,0,0,0,0,48,73,0,0,0,0,0,0,0,0,0,0,0,0,182,381,39,..,218,381
50602130904,139,312,26,59,4,12,33,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,380,16,..,179,380
50602130905,156,401,6,11,34,52,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,457,23,..,218,457
50602130906,67,184,31,51,11,19,37,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,255,13,..,114,255
50602130907,200,542,19,41,0,0,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,224,590,19,..,245,590
50602130908,169,453,22,52,0,0,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,190,514,22,..,206,514
50602130909,168,424,11,30,12,24,21,54,21,43,0,0,0,0,0,0,0,0,21,43,0,0,0,0,0,0,0,0,0,0,0,0,216,527,15,..,232,527
50602130910,150,429,7,20,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,457,12,..,168,457
50602130911,125,335,8,28,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,366,13,..,145,366
50602130912,140,367,14,43,0,0,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,155,410,7,..,164,410
50602130913,113,244,19,35,33,60,51,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,340,17,..,179,340
50602130914,79,183,34,84,29,47,63,131,0,0,5,12,5,13,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,152,346,36,..,186,346
50602130915,78,192,4,11,20,38,22,44,8,12,20,32,0,0,0,0,0,0,33,42,0,0,0,0,0,0,0,0,0,0,0,0,132,282,20,..,149,282
50602130916,193,462,10,21,21,32,31,49,14,17,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,230,535,27,..,259,535
50602130917,145,375,11,28,33,58,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,462,34,..,221,462
50602130918,131,346,3,12,51,107,54,117,24,27,0,0,0,0,0,0,0,0,22,34,0,0,0,0,0,0,0,0,0,0,0,4,211,498,16,..,229,498
50602130919,52,113,5,13,8,22,17,36,33,40,0,4,0,0,0,0,0,0,36,49,6,7,0,0,0,0,0,0,11,6,5,7,121,200,39,..,161,200
50602130920,68,185,7,11,11,20,15,27,6,14,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,90,227,10,..,106,227
50602131001,114,283,48,101,0,0,48,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,381,16,..,178,381
50602131002,169,413,13,41,3,11,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,462,7,..,196,462
50602131003,126,360,45,109,15,32,54,136,9,6,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,187,506,22,..,203,506
50602131004,131,342,28,64,0,0,28,64,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,164,411,19,..,184,411
50602131005,137,345,82,191,4,11,89,203,16,24,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,240,573,11,..,251,573
50602131006,66,154,10,17,20,41,34,62,17,25,0,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,114,242,14,..,126,242
50602131007,69,165,23,52,33,73,59,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,294,17,..,141,294
50602131008,162,333,16,26,9,26,28,57,0,0,0,0,10,13,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,199,407,21,..,222,407
50602131009,94,232,54,110,0,4,55,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,347,16,..,173,347
50602131010,135,327,28,49,9,14,33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,386,13,..,187,386
