SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50503130415,8,16,37,59,28,11,9,0,0,165,0,0,5,5,3,4,0,0,0,21,0,0,3,5,3,9,5,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,8,19,45,73,36,23,13,5,0,228,0,15,73,59,26,10,10,0,0,189,0,0,4,5,4,4,5,0,0,21,0,0,5,4,9,10,3,0,0,25,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,20,86,79,37,20,25,4,0,260,6,29,106,122,54,12,23,0,0,358,0,0,8,7,7,5,5,0,0,43,0,3,5,13,10,13,8,0,0,53,0,0,0,0,3,0,0,0,0,10
50503130416,3,12,41,53,28,10,0,0,0,149,0,0,0,8,0,0,0,0,0,10,0,0,0,4,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,5,3,0,0,0,0,0,10,5,16,50,70,31,21,10,0,0,205,5,9,53,54,16,13,0,0,0,151,0,0,0,9,0,0,0,0,0,14,3,0,0,6,3,3,3,6,0,26,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,9,11,57,70,24,24,4,6,0,208,8,25,98,110,42,24,0,0,0,299,0,0,6,13,3,0,0,0,0,25,4,5,0,11,3,10,8,6,0,40,0,0,3,0,0,3,0,4,0,12
50503130417,5,14,35,36,22,13,7,0,0,136,0,0,4,6,0,3,0,0,0,18,0,5,0,5,4,8,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,6,20,48,57,30,23,13,3,0,198,3,22,45,33,16,13,4,0,0,140,0,0,0,6,0,0,0,0,0,8,0,0,4,10,13,4,0,0,0,32,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,11,6,19,51,55,33,23,11,0,0,209,6,31,79,74,41,26,11,3,0,275,0,0,4,13,6,3,3,0,0,25,5,3,4,18,15,13,0,0,0,61,0,0,0,0,0,3,0,0,0,10
50503130418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130419,12,29,57,40,35,26,9,0,0,210,0,5,5,9,0,3,0,0,0,21,4,6,6,4,4,9,0,0,0,35,0,0,0,4,4,0,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,12,14,42,73,67,55,43,12,3,0,306,6,29,47,56,25,23,5,0,0,196,0,0,6,4,0,3,0,0,0,20,0,0,5,4,10,10,4,4,0,35,0,0,0,0,3,3,4,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,3,0,0,0,15,12,36,58,69,45,40,12,11,0,290,20,62,107,101,66,46,15,0,0,411,0,8,5,15,4,8,0,0,0,39,7,16,7,11,12,15,4,0,0,69,0,0,0,9,11,3,4,0,0,24
50503130420,0,4,31,39,19,6,11,0,0,110,0,0,0,6,0,0,0,0,0,13,0,0,0,0,6,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,29,54,29,14,13,0,0,143,3,12,44,45,20,5,4,0,0,127,0,0,0,10,0,0,0,0,0,15,0,4,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,48,57,23,12,17,3,0,171,3,15,67,87,43,14,14,0,0,242,0,0,0,12,0,0,5,0,0,24,0,4,0,3,11,11,0,0,0,31,0,0,0,0,3,0,0,0,0,7
50503130421,11,19,16,14,19,24,15,8,0,114,0,0,0,6,3,5,0,0,0,21,0,0,7,0,5,13,9,5,0,47,0,0,5,0,4,5,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,15,24,21,22,38,49,21,8,3,208,4,21,20,28,26,15,12,0,0,134,0,0,0,4,14,8,0,0,0,27,3,0,3,0,7,17,4,5,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,22,28,31,52,50,20,7,5,221,12,38,35,39,49,42,23,3,0,248,0,0,0,7,20,13,0,0,0,46,0,0,6,3,18,32,7,7,0,85,0,0,5,0,4,4,0,0,0,19
50503130422,11,13,7,12,23,12,6,0,0,87,0,0,3,0,5,0,0,0,0,15,0,0,3,6,4,17,3,0,0,37,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,14,10,15,17,14,40,31,14,0,0,158,8,13,13,14,24,12,7,0,0,100,0,4,0,0,9,4,0,0,0,16,0,0,0,3,13,8,4,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,22,17,22,52,30,12,3,0,161,20,32,28,25,45,30,14,0,0,184,0,6,5,0,14,3,3,0,0,30,0,0,3,11,18,19,7,0,0,68,0,0,0,0,0,0,0,4,0,6
50503130423,4,13,48,61,19,6,0,0,0,141,0,0,0,0,0,0,0,0,0,6,0,0,3,5,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,54,63,18,13,0,0,0,171,4,8,60,46,10,10,7,0,0,145,0,0,8,4,3,0,0,0,0,12,0,0,5,5,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,74,53,17,11,6,0,0,180,4,20,112,106,26,16,4,0,0,288,0,0,8,8,0,0,0,0,0,14,0,0,8,6,0,6,5,0,0,35,0,0,0,0,0,0,0,0,0,0
50503130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130426,7,11,10,9,15,6,3,0,0,66,0,0,0,3,8,6,0,0,0,16,0,0,0,4,3,12,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,15,28,23,9,4,0,107,7,15,12,8,20,10,0,0,0,75,0,0,0,0,6,3,5,0,0,12,0,0,0,0,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,12,17,30,19,6,6,0,111,13,21,23,18,35,13,9,0,0,142,0,0,0,3,10,10,0,0,0,29,0,0,0,4,11,16,3,5,0,40,0,0,0,0,0,0,0,0,0,3
50503130427,0,16,49,65,21,15,8,0,0,175,0,0,8,8,0,0,0,0,0,12,3,4,9,6,3,5,0,4,0,35,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,3,4,18,64,79,23,25,12,5,0,237,3,16,89,67,16,16,5,0,0,206,0,0,0,0,10,0,0,0,0,10,0,0,4,9,3,5,4,0,0,20,0,0,0,5,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,4,3,17,96,77,30,18,15,3,0,264,9,33,134,131,37,31,8,0,0,382,0,0,7,8,7,0,0,0,0,27,3,3,14,10,3,7,5,5,4,56,0,0,0,3,5,6,3,0,0,13
50503130428,3,11,3,12,10,6,7,0,0,59,0,0,0,0,5,0,6,0,0,7,0,0,0,3,10,9,3,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,11,10,17,21,24,18,5,0,106,4,10,4,12,12,17,4,0,0,59,0,0,0,0,3,5,3,0,0,13,0,5,0,0,4,6,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,4,16,18,33,12,0,0,105,3,15,13,24,16,19,9,0,0,115,0,0,0,0,3,10,3,0,0,20,0,5,0,4,11,25,4,0,0,47,0,0,0,0,0,3,4,0,0,5
50503130429,9,14,31,51,17,7,5,0,0,134,0,0,6,4,5,3,0,0,0,15,3,4,4,5,3,8,0,0,0,37,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,3,6,0,11,0,0,0,4,0,0,0,0,0,8,0,4,0,7,6,0,0,0,0,11,12,20,42,68,40,13,10,5,0,216,3,18,49,44,15,5,0,0,0,138,0,0,4,3,0,3,0,0,0,15,0,0,6,5,8,5,4,5,0,36,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,4,9,15,64,62,30,24,16,5,0,217,9,30,82,96,34,16,8,0,0,264,0,0,9,8,3,5,0,0,0,30,5,4,7,17,13,11,8,4,0,73,0,0,0,0,5,0,4,0,0,12
50503130430,4,5,14,10,23,9,3,0,0,75,0,0,0,0,3,4,0,0,0,12,4,0,0,3,7,3,4,0,0,24,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,15,10,12,16,37,26,15,0,0,131,7,24,13,16,31,12,0,0,0,103,0,0,0,0,3,0,0,0,0,9,0,0,0,0,5,10,7,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,21,8,18,46,26,4,8,0,152,10,31,24,29,49,21,4,0,0,183,0,0,0,0,6,4,0,0,0,20,4,0,0,3,18,10,4,0,0,45,0,0,0,0,0,4,0,3,0,10
50503130431,0,3,23,48,12,6,4,0,0,102,0,3,4,0,0,0,0,0,0,15,0,0,9,3,4,4,0,0,0,16,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,12,43,51,21,9,7,3,0,147,0,4,31,53,21,4,4,0,0,120,0,0,5,0,0,5,0,0,0,14,0,0,5,4,5,0,5,0,0,26,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,46,56,22,19,11,0,3,168,0,15,60,96,34,12,4,0,0,222,0,4,8,5,6,5,0,0,0,31,0,0,15,10,6,3,3,0,0,36,0,0,3,6,0,4,0,0,0,13
50503130432,7,29,20,29,26,15,4,0,0,125,0,3,5,5,8,0,0,0,0,17,0,0,0,4,17,8,0,0,0,37,0,0,0,0,3,0,5,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,15,11,37,32,39,56,26,10,5,0,210,3,16,39,28,23,11,0,4,0,128,0,0,0,3,5,4,3,0,0,19,0,0,6,4,10,3,0,3,0,25,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,22,46,35,47,23,11,7,0,194,10,47,62,56,50,25,8,4,0,257,0,4,5,9,12,5,5,0,0,40,3,0,6,8,26,11,0,3,0,63,0,0,0,0,5,3,6,5,0,17
50503130501,0,7,12,33,35,13,6,3,0,116,0,5,5,0,4,0,0,0,0,18,0,0,0,0,8,0,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,42,45,21,16,8,0,161,5,12,12,37,37,13,8,0,0,126,0,0,3,0,4,3,3,0,0,7,0,0,0,9,5,7,5,0,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,40,45,24,14,4,0,164,8,18,30,67,65,24,16,3,0,241,0,5,3,3,13,3,5,0,0,31,0,0,0,8,9,5,8,6,0,45,0,0,0,0,4,4,0,0,0,7
50503130502,7,23,7,20,43,12,4,0,0,114,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,10,22,7,22,51,21,11,4,0,147,4,16,13,27,33,8,3,0,0,104,0,0,0,0,3,3,0,0,0,9,0,0,4,0,10,6,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,25,43,16,11,0,0,136,9,32,17,50,71,21,6,0,0,217,0,4,0,0,3,0,0,0,0,16,0,0,4,0,15,6,5,0,0,36,0,0,0,0,0,0,0,0,0,4
50503130503,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,6,0,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,12,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4
50503130504,5,21,36,27,22,20,7,3,0,142,0,5,0,3,5,4,0,0,0,17,0,0,4,4,7,7,10,0,0,28,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,4,4,0,0,9,0,0,7,0,0,5,0,0,0,8,3,27,45,38,41,35,24,5,0,218,7,20,36,38,29,12,7,3,0,145,0,0,0,0,0,6,0,0,0,17,0,0,0,3,7,7,9,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,3,6,0,0,0,0,17,9,18,49,48,47,30,19,6,0,226,14,39,76,62,50,29,15,3,0,290,0,5,6,10,9,8,4,0,0,33,0,0,3,6,13,20,13,0,0,63,0,0,0,0,0,3,0,0,0,9
50503130505,6,16,17,46,37,16,4,0,0,143,0,0,0,4,3,0,0,0,0,15,0,0,0,15,7,4,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,10,12,15,18,69,55,31,10,5,0,211,15,15,23,46,35,14,7,0,0,157,0,0,4,0,7,0,4,0,0,21,0,0,0,3,8,4,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,12,15,30,58,52,22,14,4,0,215,19,29,38,91,72,29,10,3,0,302,0,0,6,7,11,4,0,0,0,32,0,0,0,17,19,15,4,0,0,55,0,0,0,0,0,3,0,0,0,7
50503130506,7,14,22,38,37,16,14,4,0,151,0,0,0,8,5,4,7,0,0,23,0,0,3,0,15,8,6,0,0,39,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,10,19,28,43,62,30,31,13,0,230,12,21,31,48,41,17,16,0,4,185,0,0,0,0,3,8,0,0,0,18,0,0,4,0,3,11,15,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,21,35,52,51,34,37,5,4,253,19,37,52,84,82,34,26,3,4,339,4,0,0,4,10,10,7,0,0,39,0,0,6,6,20,16,19,5,0,73,0,0,0,0,0,0,3,0,0,11
50503130507,11,13,14,13,16,7,6,0,0,84,0,0,0,0,0,4,0,0,0,5,0,0,5,5,8,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,17,16,24,17,8,5,3,112,4,5,14,18,23,7,0,6,0,74,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,5,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,19,20,29,16,6,6,0,101,14,18,32,34,33,17,7,5,0,159,0,0,0,0,0,6,0,0,0,9,0,0,4,4,6,4,6,6,0,25,0,0,0,0,0,0,0,0,0,3
50503130508,9,20,31,38,26,18,10,3,0,152,0,0,0,4,6,0,3,0,0,15,3,0,3,9,5,0,9,3,0,38,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,4,0,0,4,5,0,0,0,0,0,13,12,25,41,58,49,27,17,4,5,234,10,17,36,36,32,16,6,3,3,161,0,0,0,5,4,0,0,0,0,17,0,0,4,0,8,5,4,5,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,9,10,23,43,50,56,24,13,5,8,234,16,43,68,70,59,32,15,3,5,314,0,0,6,11,9,0,3,0,0,33,3,4,7,9,17,9,12,10,0,64,0,0,4,0,4,0,0,0,0,8
50503130509,8,19,41,72,29,6,10,0,0,189,0,3,7,5,4,0,0,0,0,22,3,0,4,10,4,10,3,0,0,23,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,7,3,0,0,0,0,15,17,27,57,87,45,17,13,8,0,268,5,16,57,68,32,12,7,3,0,202,0,0,5,5,3,0,0,0,0,12,0,0,4,6,4,5,9,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,11,6,24,70,78,42,19,24,4,5,269,15,38,102,135,62,26,17,5,0,394,3,4,11,13,4,0,0,0,0,40,5,0,5,9,10,12,5,0,4,49,0,0,0,3,0,0,3,6,0,16
50503130510,7,12,14,30,29,3,8,0,0,115,0,0,3,4,3,0,0,0,0,16,0,0,0,8,3,5,10,6,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,3,0,3,4,4,0,0,0,0,9,12,10,25,41,45,17,19,7,3,185,0,18,14,42,32,10,8,0,0,137,0,0,6,0,10,0,0,6,0,17,0,0,4,0,7,3,7,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,4,18,28,47,52,24,20,13,0,203,10,27,34,76,65,19,22,0,0,247,0,0,4,5,13,4,0,3,0,30,0,0,3,8,12,9,17,3,0,62,0,0,0,0,0,0,0,0,0,4
