SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50502108916,0,14,0,12,0,9,0,9,0,10,0,13,5,20,0,25,0,26,0,37,8,25,0,32,0,23,0,21,3,15,0,19,0,0,0,0,16,146,6,167,0,16,0,16,0,3,0,3,0,16,4,20,0,34,0,32,3,31,0,38,5,13,0,24,9,21,0,27,0,8,0,8,0,0,0,0,20,146,3,170,0,29,0,27,0,18,0,18,0,24,5,30,3,53,0,58,7,63,3,71,13,35,0,53,5,42,0,48,5,24,0,30,0,0,0,0,39,289,6,337
50502108917,0,9,0,9,0,7,0,7,0,22,0,16,3,21,0,23,0,26,0,30,4,17,6,24,0,20,0,17,7,19,0,19,0,3,0,3,15,145,3,166,0,13,0,12,0,14,0,12,0,18,0,20,0,29,0,29,6,22,0,25,12,17,0,22,4,14,0,18,0,14,0,15,0,3,0,3,22,149,0,172,0,18,0,20,0,19,0,27,4,35,0,39,3,51,0,57,7,53,0,58,14,31,3,51,6,37,0,42,4,27,0,37,0,10,0,10,44,293,4,337
50502108918,0,19,0,20,0,16,0,17,0,23,0,26,0,30,3,31,8,27,0,38,6,23,0,27,3,14,0,24,0,7,0,10,3,0,0,3,34,159,5,195,0,22,0,22,0,9,0,9,0,25,3,33,5,30,0,32,12,36,0,46,5,12,0,24,7,20,0,32,4,15,0,19,0,9,0,7,38,176,8,221,0,38,0,39,0,22,0,26,3,48,6,54,5,58,3,66,20,64,0,89,14,40,0,51,18,37,0,54,5,18,3,31,4,4,0,11,66,335,15,420
50502108919,0,3,0,3,0,3,0,4,0,15,0,15,0,17,0,20,0,8,0,9,4,12,0,13,0,4,0,4,0,0,0,0,0,0,0,0,5,58,0,66,0,5,0,8,0,3,0,3,0,9,0,7,0,22,0,22,4,3,0,8,7,4,0,10,0,6,0,6,0,0,0,0,0,0,0,4,10,49,7,66,0,4,0,8,0,11,0,11,0,21,0,28,0,36,0,38,8,11,0,17,12,9,0,19,0,10,0,10,0,0,0,0,0,3,0,6,17,109,4,133
50502108920,0,16,0,16,0,10,0,9,0,15,0,19,4,29,5,32,0,23,6,25,3,14,0,21,3,9,0,9,0,4,0,10,0,0,0,0,18,117,10,147,0,9,0,12,0,6,0,10,0,20,0,26,10,27,4,28,4,28,4,32,4,15,0,24,8,10,0,12,0,8,0,8,0,3,0,3,24,122,11,157,0,22,0,25,0,16,0,20,4,36,6,41,8,54,4,69,5,45,6,61,14,31,0,46,8,19,0,28,0,13,3,20,0,0,0,0,45,237,20,301
50502108921,0,19,0,18,0,16,0,17,0,32,0,31,5,40,0,44,8,48,4,54,6,28,0,34,6,17,0,23,0,13,3,17,0,0,0,7,15,207,16,237,0,9,0,14,4,17,0,21,5,33,3,40,9,52,0,60,5,34,0,36,10,19,3,27,3,16,0,22,0,10,5,16,0,9,0,9,36,191,15,246,0,25,0,31,4,28,0,33,5,62,7,71,10,95,3,104,8,78,6,93,15,46,3,62,8,32,0,45,0,26,3,34,0,14,0,13,57,398,33,483
50502108923,0,11,0,11,0,10,0,13,0,17,0,20,3,34,0,42,5,40,3,47,3,19,0,20,0,20,0,20,0,7,0,11,0,0,0,0,19,161,7,189,0,8,0,8,0,8,0,7,0,14,0,14,5,42,0,46,5,29,0,37,10,16,0,27,4,25,0,30,0,10,0,14,0,0,0,0,28,154,0,187,0,20,0,20,5,20,0,25,0,31,0,32,8,74,0,90,16,70,3,87,9,36,4,49,4,43,0,47,4,18,0,18,0,0,0,0,46,319,6,374
50502108924,0,11,0,9,0,5,0,10,0,21,0,24,0,48,0,52,3,25,0,34,8,17,4,30,0,15,0,15,0,3,0,7,0,0,0,0,18,149,11,175,0,6,0,6,0,9,0,11,4,23,0,26,0,47,3,55,5,22,4,34,9,27,0,35,7,15,0,23,0,15,0,13,0,3,0,3,22,161,12,200,0,16,0,21,0,13,0,17,6,48,0,56,4,92,10,103,12,46,8,67,13,46,3,64,7,30,0,38,0,15,0,20,0,4,0,3,42,312,23,374
50502108925,0,22,0,21,5,9,0,15,0,13,0,12,0,23,0,24,3,32,0,41,9,27,0,37,3,21,0,30,0,16,0,17,0,0,0,0,29,174,5,200,0,13,0,13,0,16,0,18,0,10,0,12,5,34,0,34,4,34,0,40,10,26,0,28,8,24,4,31,3,15,0,21,0,0,0,0,29,167,9,201,0,29,0,38,7,26,0,36,0,23,0,29,7,58,0,61,11,67,0,82,14,55,0,67,8,46,3,64,8,31,0,38,0,0,0,3,55,340,13,402
50502108926,0,22,0,22,0,14,0,14,0,19,0,20,8,68,6,73,6,72,3,83,3,33,0,40,0,21,0,22,0,11,0,10,0,4,0,4,17,263,7,288,0,40,0,38,0,17,0,20,0,30,0,37,0,66,0,64,18,75,0,87,10,21,0,32,0,20,0,22,0,11,0,11,0,0,0,0,32,280,0,316,0,64,0,62,0,28,0,29,0,51,0,57,10,131,6,141,21,148,3,170,12,58,0,70,3,43,0,42,0,21,0,21,0,4,0,3,55,545,7,604
50502108927,0,7,0,8,0,0,0,4,0,3,0,12,0,15,0,17,3,11,0,13,4,15,0,16,3,12,0,16,0,22,0,24,0,5,4,11,19,101,5,124,0,11,0,11,0,5,0,5,0,11,0,14,0,17,0,20,3,21,0,19,0,6,0,9,12,16,0,26,7,19,5,27,0,37,3,38,24,147,9,181,0,18,0,23,0,6,0,10,0,19,0,22,0,36,0,36,10,31,6,39,6,23,0,29,13,30,0,38,3,42,5,49,3,41,8,51,38,248,16,300
50502108928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108929,0,25,0,25,0,20,0,20,4,26,0,28,0,27,0,27,5,27,0,34,9,20,0,30,6,21,5,30,7,25,7,44,0,9,22,36,32,198,43,273,0,7,0,7,0,12,0,12,0,24,0,22,3,31,0,36,3,35,0,42,15,30,5,43,3,45,14,64,6,45,17,73,4,26,35,61,38,248,78,357,0,33,0,33,0,29,0,29,4,45,3,51,4,56,0,60,13,64,0,74,20,50,0,70,11,65,23,96,13,72,32,117,6,30,57,101,69,438,116,630
50502108930,4,20,0,24,0,13,4,18,0,20,0,20,0,32,0,32,8,41,5,47,9,28,0,38,4,15,0,21,6,24,4,32,0,4,0,5,21,207,15,240,0,11,0,11,0,12,3,20,3,12,0,18,4,40,0,42,13,30,5,44,12,29,5,41,6,24,3,34,4,24,0,29,0,3,0,5,37,191,12,242,4,36,0,37,0,30,5,31,3,37,0,35,4,71,0,72,18,73,7,89,17,61,4,81,8,41,3,53,5,49,7,58,0,11,0,15,62,398,24,482
50502108931,0,8,0,8,0,7,0,5,0,6,0,6,3,13,0,14,5,17,0,25,7,15,0,27,5,23,0,27,0,13,0,9,0,0,0,0,26,100,3,129,0,8,0,8,0,6,0,6,0,7,0,10,7,19,0,24,0,23,0,22,7,11,0,25,10,28,0,34,0,11,0,11,0,3,0,3,27,107,4,140,0,14,0,14,0,8,0,10,0,11,0,15,9,33,0,42,5,36,0,47,21,22,3,47,17,50,0,66,0,19,0,19,0,6,0,10,54,209,7,271
50502108932,0,11,0,11,0,12,0,12,0,20,0,22,4,36,4,38,8,33,4,37,5,11,0,13,4,23,5,25,3,18,4,22,0,0,0,4,15,175,14,201,0,22,0,22,0,9,0,13,0,14,0,11,9,25,0,35,4,33,0,38,10,18,0,20,8,16,0,28,5,14,0,18,0,7,0,7,33,149,6,191,0,35,0,36,0,24,0,27,0,34,0,37,11,55,4,70,13,65,3,78,7,29,0,41,7,47,5,55,3,30,4,45,0,3,0,5,46,326,19,388
50502108933,0,22,0,20,0,19,0,19,4,17,0,20,8,34,0,40,3,36,0,41,8,22,0,29,3,24,0,31,3,27,0,29,0,8,0,8,24,210,4,232,0,25,0,29,3,9,0,16,0,14,0,10,0,49,0,49,9,34,0,39,11,22,0,32,13,26,0,34,5,13,0,12,0,0,0,0,36,197,0,234,4,46,0,51,3,32,0,33,3,28,0,35,7,82,3,91,10,72,0,87,12,43,0,60,15,45,0,63,3,36,0,44,0,4,0,4,58,402,0,463
50502108934,0,7,0,7,0,7,0,7,0,4,0,4,0,7,0,11,0,8,3,9,3,14,0,11,0,6,0,6,0,12,0,12,0,0,0,0,5,61,3,66,0,4,0,4,0,5,0,5,0,5,0,3,0,6,0,6,0,8,0,10,7,15,0,18,0,9,0,13,7,8,0,9,0,5,0,3,11,67,0,74,0,8,0,8,0,13,0,13,0,8,0,12,0,12,0,13,0,18,3,18,7,27,0,35,0,14,0,20,7,12,0,16,5,4,0,8,16,127,0,142
50502108935,0,14,0,14,0,17,0,22,0,27,0,26,4,41,5,49,4,28,4,35,0,22,0,26,5,25,0,24,0,15,0,20,0,4,0,4,12,197,11,222,0,14,0,14,0,9,0,10,0,27,0,25,8,49,0,56,8,35,3,43,3,14,0,21,9,28,0,39,0,10,0,11,0,3,0,3,31,186,10,220,0,26,0,26,0,24,0,28,0,51,0,55,10,92,3,104,9,64,10,80,5,34,0,42,14,53,0,65,0,26,0,29,0,6,0,6,39,377,19,440
50502108937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50502108938,0,12,0,16,0,9,0,18,4,20,0,23,6,25,0,26,3,32,0,35,6,20,0,22,5,26,3,35,5,3,0,11,0,3,0,3,30,156,4,192,0,10,0,10,0,15,0,15,0,21,0,23,0,36,0,40,8,32,0,43,9,21,0,31,8,22,0,34,0,15,0,18,0,3,0,3,32,174,0,206,0,26,0,27,0,22,0,25,0,49,0,50,9,55,0,66,15,62,0,75,18,38,4,56,18,47,7,62,3,16,0,24,0,3,0,3,61,330,5,398
50502108939,0,8,0,8,0,4,0,4,0,9,0,12,0,31,0,33,0,17,0,16,0,7,0,7,6,20,0,24,0,10,0,9,0,0,0,0,8,101,4,112,0,8,0,5,0,5,0,5,0,15,0,18,4,21,0,23,0,12,0,13,0,17,0,18,8,11,0,24,0,7,0,8,0,4,0,4,16,103,4,120,0,12,0,11,0,7,0,7,6,24,0,30,4,50,0,61,3,30,0,29,0,24,0,23,8,33,0,44,3,20,0,25,0,5,0,5,23,208,9,234
50502108940,0,8,0,9,0,0,0,3,0,7,0,7,0,14,0,12,3,15,0,17,5,11,0,17,6,13,0,20,0,5,0,5,0,4,0,4,11,75,3,92,0,9,0,10,0,3,0,3,0,7,0,9,0,9,0,17,3,18,0,21,0,13,0,13,7,15,0,21,7,10,0,11,0,0,0,0,20,81,0,98,3,13,0,14,0,8,0,10,0,10,0,16,0,22,0,25,12,35,0,44,3,26,0,28,9,28,3,41,7,13,0,17,0,6,0,6,27,159,6,190
50502108941,0,17,0,18,0,15,0,20,0,12,0,13,5,37,0,44,4,43,4,49,0,20,0,28,10,28,0,36,8,17,0,26,3,3,0,6,27,202,4,232,0,13,0,16,0,10,0,10,0,14,0,19,7,37,4,50,8,33,0,40,10,28,0,36,4,36,0,44,3,12,0,19,0,3,0,3,39,199,3,239,3,36,0,36,0,25,0,29,0,27,0,26,10,82,4,91,14,73,4,89,14,51,0,65,17,64,0,75,5,36,0,44,3,10,0,13,66,398,9,472
50502108942,0,12,0,12,0,6,0,6,0,10,0,13,0,23,0,26,6,30,0,36,4,24,0,27,9,32,0,39,3,15,0,11,0,0,0,0,18,144,0,167,0,10,0,10,0,9,0,9,0,6,0,4,8,31,0,36,0,24,0,22,8,18,0,31,10,28,0,39,0,10,0,13,0,0,0,0,33,136,0,172,0,21,0,21,0,10,0,10,3,14,0,16,5,50,0,59,9,56,0,60,14,44,0,59,14,61,0,76,5,23,0,31,0,0,0,0,47,286,0,335
50502108943,0,15,0,16,0,16,0,16,0,18,0,23,4,20,0,30,3,30,0,33,4,26,3,35,0,34,5,37,5,14,0,14,0,3,0,3,17,178,6,208,0,18,0,18,0,12,0,12,0,14,0,16,6,27,0,39,12,30,0,35,11,28,0,40,5,28,3,35,0,14,0,8,0,4,0,4,36,167,5,215,0,34,0,40,0,28,0,28,0,36,0,34,13,53,0,65,17,58,0,73,15,57,7,77,10,62,4,72,0,20,0,25,0,6,0,6,51,352,14,418
50502108944,0,17,0,17,0,5,0,4,0,9,0,9,0,22,0,22,4,30,0,36,0,17,0,19,7,25,0,31,0,10,0,10,0,0,0,0,11,135,3,144,0,14,0,19,0,3,0,3,0,8,0,8,0,24,0,26,7,23,0,33,6,13,0,15,9,21,0,30,5,7,0,13,0,0,0,0,27,113,3,147,0,28,0,30,0,7,0,9,0,18,0,18,0,45,0,53,13,52,0,69,7,31,0,40,16,45,0,61,5,19,0,22,0,0,0,0,42,253,7,295
50502108945,0,4,0,4,0,0,0,3,0,5,0,5,0,12,0,12,0,0,0,4,6,11,0,11,5,15,0,18,0,3,0,6,0,0,0,0,14,61,5,72,0,5,0,6,0,0,0,0,0,3,0,3,3,11,0,14,5,4,0,10,4,11,0,14,0,10,0,14,0,5,0,3,0,0,0,0,9,46,0,60,0,8,0,14,0,3,0,0,0,13,0,14,3,20,0,29,7,6,0,17,7,20,0,27,7,23,0,30,4,7,0,7,0,0,0,0,21,107,5,136
50502108947,0,11,0,11,0,5,0,8,0,7,4,10,0,12,0,18,0,16,3,24,0,15,0,13,5,32,0,39,0,3,0,4,0,0,0,0,12,106,4,119,0,9,0,9,0,9,0,9,0,5,0,5,4,15,0,15,3,15,0,23,5,19,0,27,4,16,0,21,0,4,0,4,0,0,0,0,18,98,0,112,0,16,0,16,0,14,0,9,0,14,4,16,0,30,0,29,3,39,3,42,9,31,0,45,7,44,0,58,0,8,0,11,0,0,0,0,26,200,6,230
50502108948,0,33,0,30,0,14,0,14,0,14,0,14,0,34,0,39,9,29,0,36,0,29,0,31,16,25,0,35,0,15,0,16,0,0,0,3,32,198,4,230,0,13,0,13,0,19,0,19,0,9,0,9,3,41,0,48,0,28,0,34,11,23,0,33,13,30,0,44,4,10,0,11,0,4,0,4,32,174,5,212,0,48,0,52,0,32,0,32,0,28,0,28,8,77,5,81,10,56,0,70,10,50,0,63,24,53,0,81,4,25,0,27,0,6,0,7,61,372,8,441
50502108949,0,13,0,13,0,8,0,9,0,6,0,8,5,17,4,27,3,23,7,29,4,13,0,22,5,13,0,21,0,13,0,13,0,0,0,0,23,110,5,137,0,5,0,9,0,11,0,11,3,11,0,10,9,22,0,30,6,25,0,30,6,5,0,14,10,21,0,29,0,15,0,15,0,5,0,10,27,117,6,150,0,11,0,13,0,16,0,19,5,18,0,15,13,44,4,55,10,47,3,62,12,21,4,37,12,35,0,48,0,24,0,24,0,5,0,9,48,227,14,287
50502108950,0,9,0,9,0,14,4,13,0,6,0,6,4,19,0,24,10,27,0,37,0,17,0,17,6,16,0,22,0,7,0,12,0,3,0,3,17,129,7,155,5,9,0,6,0,9,0,9,0,11,0,11,7,23,0,29,8,24,0,37,4,14,0,14,5,22,0,31,0,9,0,13,0,0,0,0,27,127,3,160,5,17,0,23,0,22,4,22,0,19,0,19,12,48,0,55,18,57,3,78,4,30,0,34,11,44,0,55,3,17,0,22,0,3,0,3,51,257,9,316
50502108951,0,21,0,21,0,10,0,7,0,27,0,30,3,65,0,65,3,48,0,50,0,11,0,20,5,12,0,15,0,25,0,26,0,33,0,30,12,243,3,266,0,19,0,19,0,11,0,11,0,19,5,27,3,67,0,74,11,36,0,46,0,18,0,24,0,18,0,22,0,15,0,15,0,46,0,50,16,263,8,284,0,41,0,41,0,17,0,18,0,48,6,54,7,131,5,137,7,80,0,93,8,34,0,41,3,35,0,34,0,43,0,43,0,81,0,81,30,501,11,545
50502108952,0,21,3,25,0,9,0,14,0,14,0,16,0,24,0,24,0,22,4,27,5,29,3,39,0,22,0,24,0,6,0,5,0,0,0,0,15,153,13,181,0,8,0,12,0,20,0,15,0,13,3,14,0,23,0,27,5,21,0,30,7,23,0,27,4,25,0,30,3,3,0,5,0,5,0,6,19,141,7,167,0,34,4,30,0,27,4,31,0,26,4,31,0,54,0,51,8,46,0,60,6,48,3,66,9,41,4,54,3,13,0,13,0,4,0,8,33,292,20,347
50502108953,0,24,0,23,3,11,0,15,0,19,0,18,5,22,0,29,5,30,0,33,6,24,0,26,0,21,0,24,4,15,0,22,3,7,0,13,21,181,0,205,0,28,0,28,0,5,0,10,0,8,0,8,4,26,0,27,6,34,0,42,7,25,0,31,8,27,0,32,4,24,0,31,0,12,0,16,29,189,6,227,0,49,0,50,3,20,0,20,0,28,0,28,6,45,0,56,8,64,0,75,12,46,0,63,8,47,0,55,9,43,0,54,4,24,0,27,52,369,7,427
50502108954,0,0,0,0,0,9,0,10,0,13,0,13,5,15,0,23,3,10,0,12,4,7,0,11,4,9,0,13,0,5,0,8,0,0,0,0,9,66,0,82,0,7,0,7,0,3,0,3,0,13,0,11,0,18,0,22,3,19,0,20,0,7,0,6,6,6,0,11,0,6,0,6,0,0,0,0,17,80,4,95,0,7,0,7,0,11,0,12,0,26,0,26,5,38,0,45,5,27,0,34,0,18,0,22,7,14,0,23,0,10,0,13,0,4,0,4,29,148,5,180
50502108955,0,14,0,10,0,13,0,10,0,17,3,17,5,26,3,33,0,23,4,22,0,22,0,24,3,12,4,21,0,5,0,8,0,0,0,0,10,131,16,159,0,3,0,3,0,9,0,9,5,15,0,21,4,14,0,19,3,22,3,27,9,18,0,26,3,15,0,14,0,3,0,4,0,0,0,4,19,93,8,122,0,9,0,13,0,15,0,13,5,34,0,40,3,41,5,48,5,41,8,51,3,36,3,42,6,28,4,35,3,13,0,17,0,4,0,3,29,225,24,278
50502108956,0,9,0,9,0,3,0,3,0,16,0,16,0,28,0,30,0,24,0,23,0,9,0,9,0,10,0,10,0,0,0,0,0,0,0,0,6,96,0,98,0,9,0,9,0,10,0,10,0,20,0,18,3,28,0,34,5,15,0,17,4,11,0,13,0,6,0,6,4,0,0,7,0,0,0,0,17,95,0,113,0,16,0,16,0,9,0,10,3,35,0,41,3,60,0,56,4,43,0,41,4,17,0,25,0,11,0,11,4,5,0,5,0,0,0,0,22,187,3,211
50502108957,0,8,0,8,0,10,0,16,0,24,5,21,0,24,3,30,4,15,0,16,4,17,0,21,0,12,0,10,0,4,0,4,0,0,0,0,12,118,4,135,0,4,0,7,0,7,0,7,0,18,0,19,0,28,0,32,0,12,0,17,0,24,0,24,0,6,0,8,0,9,0,5,0,0,0,4,12,109,3,126,0,17,0,19,0,19,0,24,0,43,3,42,4,55,3,61,5,28,0,36,9,37,0,45,3,19,0,21,0,9,0,12,0,3,0,4,25,227,12,259
50502108958,0,3,0,3,0,4,0,4,0,6,0,6,0,18,0,20,0,5,0,5,0,10,0,12,6,23,5,33,7,47,0,52,0,26,0,20,12,147,8,162,0,5,0,5,0,0,0,0,0,13,0,14,0,15,0,22,0,9,0,9,4,14,0,18,7,46,7,58,0,60,4,61,0,67,0,71,16,231,14,260,0,8,0,8,0,4,0,4,0,18,0,22,0,35,3,37,0,17,0,17,3,25,0,27,15,71,13,94,7,105,7,116,0,90,0,93,27,371,20,419
50502108959,0,5,0,5,0,4,0,4,0,17,0,19,0,11,0,18,0,7,0,8,3,15,3,18,5,9,0,11,0,3,0,7,0,4,0,4,10,77,3,93,0,4,0,4,0,3,0,0,0,15,0,17,3,10,0,12,5,7,0,7,5,12,0,18,8,15,0,23,3,18,0,25,0,9,0,9,25,104,0,132,0,5,0,5,0,7,0,5,0,32,0,35,3,27,0,26,7,17,0,18,8,25,3,38,4,30,0,34,4,26,0,37,0,17,0,17,32,180,4,218
50502108960,0,9,0,9,0,8,0,8,0,6,0,9,0,13,0,13,3,15,3,20,4,12,0,13,0,9,0,9,0,6,3,8,0,0,0,5,8,90,6,102,0,4,0,4,0,8,0,8,0,4,0,5,0,16,0,16,7,10,0,16,3,16,0,16,4,11,0,17,0,8,0,8,0,0,0,0,15,78,4,97,0,19,0,19,0,21,0,21,0,10,3,19,0,29,0,29,8,22,3,36,3,26,6,35,4,22,0,30,0,14,3,13,0,0,0,3,23,164,10,202
50502109002,0,0,0,0,0,13,0,20,0,37,3,45,7,45,3,55,0,21,3,25,4,13,6,18,3,8,0,12,0,3,0,3,0,0,0,0,15,147,13,175,0,10,0,10,0,9,0,9,0,44,6,46,6,47,0,50,0,18,3,16,7,17,0,24,4,12,0,19,0,6,0,4,0,6,0,5,14,163,10,187,0,15,0,8,0,21,0,28,6,85,4,92,11,92,5,108,5,35,7,44,6,30,6,36,3,24,0,29,0,11,0,10,0,7,0,5,38,310,21,370
50502109003,0,8,0,8,0,13,0,17,5,21,0,24,5,12,0,19,0,12,0,21,5,16,0,19,7,23,4,31,0,8,0,10,0,3,0,3,20,119,8,151,0,6,0,6,0,7,0,5,0,14,0,17,6,16,0,20,0,15,3,15,6,18,0,25,5,30,0,32,0,8,0,14,0,6,0,6,21,110,7,134,0,11,0,12,0,18,0,19,5,34,0,34,9,35,6,40,4,28,9,38,11,26,0,43,10,48,3,59,5,20,0,22,0,7,0,7,47,221,17,281
50502109004,0,9,0,9,0,21,0,22,5,93,9,109,6,61,10,79,8,34,0,43,6,23,3,31,3,13,0,22,0,5,0,8,0,0,3,5,30,263,33,322,0,10,0,16,3,27,0,32,8,79,12,99,10,73,8,93,3,35,0,39,3,29,0,36,5,26,0,35,0,15,0,14,0,6,4,12,35,291,30,359,0,22,0,21,0,42,5,58,14,167,21,205,11,137,18,170,16,64,0,80,4,51,5,65,11,39,5,49,0,19,4,23,0,8,7,17,62,559,64,679
50502109005,0,12,0,12,0,13,3,13,3,73,6,85,10,65,8,75,0,29,0,32,5,25,0,32,3,13,0,19,4,3,3,11,0,5,0,6,26,237,26,290,0,17,0,16,0,23,0,28,7,79,3,97,9,63,4,78,6,30,0,37,8,21,0,34,0,16,0,24,5,9,5,24,0,7,0,9,51,262,23,334,0,30,0,31,0,33,9,41,10,153,15,182,22,122,6,154,11,52,3,68,14,47,0,61,4,25,6,36,10,18,6,33,0,11,0,10,76,499,44,620
50502109006,0,4,0,4,0,13,0,12,0,38,4,48,0,34,7,44,9,13,5,15,0,14,0,19,0,9,0,11,0,3,0,3,0,8,0,3,12,137,16,165,0,4,0,7,0,8,0,8,5,44,7,55,0,35,4,45,0,13,4,19,4,16,3,20,3,12,0,17,0,7,0,7,3,9,0,9,24,158,10,198,0,10,0,12,0,19,6,26,7,85,8,101,3,70,6,88,6,26,0,39,6,29,0,38,5,24,0,30,0,13,0,12,6,11,0,13,34,296,29,360
50502109007,0,6,0,6,0,12,0,15,3,66,9,76,6,51,4,58,3,23,4,32,9,19,0,29,0,11,0,19,0,13,0,13,0,3,0,7,23,214,19,253,0,3,0,3,6,21,0,26,0,90,6,97,5,51,5,66,6,25,0,36,6,29,0,32,4,34,5,37,5,17,0,16,0,4,0,7,26,270,19,316,0,5,0,5,5,33,0,41,3,155,12,171,13,106,11,126,15,54,4,68,13,51,0,62,5,49,4,55,5,26,0,28,0,11,0,13,55,484,29,575
