SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50502109219,0,0,0,16,28,44,0,0,0,17,31,45,0,0,0,27,25,50,0,0,0,30,24,57,0,0,0,25,26,52,0,4,4,25,29,54,0,0,0,20,8,31,0,0,0,23,13,34,0,0,0,13,17,29,0,0,0,13,15,29,0,0,0,21,30,48,0,0,0,21,30,52,0,0,0,23,42,65,0,7,4,26,44,75,0,0,0,29,42,71,0,4,4,37,44,79,0,0,0,22,21,49,0,0,0,25,27,49,0,0,0,26,32,62,0,0,3,25,33,63,0,0,0,14,19,33,0,0,0,12,20,30,0,0,0,19,16,32,0,0,0,16,16,32,0,0,0,11,18,22,0,0,0,13,18,25,0,0,0,39,60,92,0,0,0,39,57,94,3,0,3,310,374,688,13,13,26,329,393,720
50502109220,0,0,0,8,8,17,0,0,0,8,7,19,0,0,0,5,0,8,0,0,0,5,0,8,0,0,0,5,3,12,0,0,0,5,3,12,0,0,0,3,6,11,0,0,0,3,6,11,0,0,0,8,16,23,0,0,0,8,18,24,0,0,0,18,18,37,0,0,0,19,18,40,0,0,0,25,24,45,3,3,9,28,28,48,0,0,0,15,21,31,3,0,5,15,25,37,0,0,0,21,12,34,0,0,0,23,15,35,0,0,0,10,8,23,0,0,0,10,8,23,0,0,0,12,14,25,0,0,0,15,14,25,0,0,0,13,6,22,0,0,0,13,6,22,0,0,0,7,7,16,0,0,0,7,10,15,0,0,0,32,29,57,3,5,5,33,30,65,0,3,4,186,170,355,10,13,24,196,182,378
50502109221,0,0,0,12,21,35,0,0,0,18,21,39,0,0,0,18,13,31,0,0,0,18,17,30,0,0,0,16,3,18,4,0,4,19,5,27,0,0,0,12,10,13,0,3,3,12,8,20,0,0,0,14,23,34,5,0,5,19,18,34,0,0,0,31,31,66,5,8,11,35,40,70,0,0,0,43,34,77,3,3,3,47,35,82,0,0,0,24,42,62,0,0,0,29,37,67,0,0,0,25,20,48,3,0,4,32,21,55,0,0,0,20,17,33,0,0,0,20,16,39,0,0,0,19,21,41,4,0,4,18,21,43,0,0,0,21,5,23,0,0,0,21,5,23,0,0,0,11,12,23,0,0,0,15,12,26,0,0,0,27,27,54,4,0,4,31,27,58,5,7,4,294,275,567,20,18,36,318,291,609
50502109222,0,0,0,14,19,33,0,0,0,19,19,35,0,0,0,12,13,22,0,0,0,18,11,25,0,0,0,9,9,18,0,0,0,8,9,20,0,0,0,13,11,24,0,0,0,13,10,28,0,0,0,17,22,35,0,0,3,16,23,35,0,0,0,16,31,50,0,6,6,22,33,53,0,0,0,34,42,74,3,9,11,33,52,90,0,0,0,36,39,74,4,6,14,42,41,81,0,0,0,25,28,51,0,5,3,27,35,57,0,0,0,15,14,36,0,0,0,22,14,35,0,0,0,19,22,39,0,0,3,23,20,39,0,0,0,17,11,30,0,0,0,17,11,30,0,0,0,4,9,11,4,0,4,8,9,15,0,0,0,25,28,55,0,0,0,25,31,57,8,6,5,255,293,554,21,22,43,283,320,599
50502109223,0,0,0,14,9,26,3,0,3,20,9,32,0,0,0,14,19,26,0,0,0,14,16,28,0,0,0,14,3,18,3,0,3,16,3,22,0,0,0,10,8,17,0,0,0,10,12,14,0,0,0,8,0,13,0,0,0,8,0,13,0,4,4,22,36,53,0,0,0,22,36,55,0,0,0,22,23,52,4,0,4,24,30,49,0,0,0,18,21,40,3,5,9,19,25,43,0,0,0,16,24,38,0,4,4,16,29,47,0,0,0,8,16,25,0,0,0,8,12,25,0,0,0,15,12,30,0,5,0,19,14,32,0,0,0,15,11,21,0,0,0,12,11,21,0,0,0,9,13,18,0,0,0,9,13,18,0,0,0,25,32,56,0,6,6,25,34,57,0,4,0,207,234,441,12,16,28,219,250,467
50502109224,0,0,0,23,19,51,0,0,0,23,24,50,0,0,0,7,10,22,0,0,0,9,13,23,0,0,0,14,11,23,0,3,3,14,17,30,0,0,0,14,14,31,0,0,0,14,14,31,0,0,0,13,14,28,0,0,0,13,14,29,0,0,0,20,40,63,4,0,4,25,40,67,0,0,0,42,59,107,0,5,5,48,66,111,0,0,0,27,38,71,0,0,0,37,43,73,0,0,0,25,19,44,0,0,0,23,19,47,0,0,0,18,25,41,0,0,0,18,25,41,0,0,0,13,15,32,0,0,0,13,15,32,0,0,0,14,12,27,0,0,0,19,12,31,0,0,0,3,22,25,0,0,0,3,22,25,0,0,0,24,50,72,0,4,0,28,47,75,0,0,0,277,355,640,10,12,23,291,369,660
50502109225,0,0,0,21,11,35,0,3,3,22,20,41,4,0,4,5,9,22,0,0,0,10,9,23,0,0,0,17,5,27,0,0,0,17,5,27,0,0,0,7,8,17,0,0,0,14,8,18,0,0,0,5,3,10,0,0,0,5,3,10,0,0,0,13,19,35,5,0,5,17,19,38,0,4,4,32,36,63,5,0,8,35,33,68,0,0,0,37,21,63,0,0,5,41,22,62,0,0,0,5,27,34,0,0,0,5,23,34,0,5,5,23,19,41,0,0,0,23,22,42,0,0,0,10,16,19,0,0,0,10,16,19,0,0,0,7,12,19,0,0,0,11,12,17,0,0,0,9,11,26,0,0,0,9,11,26,0,0,0,22,41,63,0,4,4,22,43,68,4,3,11,227,245,470,11,8,23,241,261,503
50502109226,0,0,0,16,27,41,0,0,0,21,25,46,5,0,5,15,8,23,0,0,0,23,8,32,0,6,3,15,13,24,0,0,0,17,16,26,0,0,0,11,7,16,0,0,0,10,10,18,0,0,0,9,7,23,0,0,0,9,11,20,0,0,0,17,23,38,0,0,0,19,30,41,0,0,0,35,32,69,0,0,0,35,42,72,0,0,0,23,27,50,6,0,6,25,27,52,0,0,0,16,19,32,4,0,4,20,19,38,0,0,0,11,12,24,0,0,0,15,12,24,0,0,5,13,22,34,0,0,0,17,23,38,0,0,0,4,9,18,0,0,0,4,9,18,0,0,0,10,4,12,0,0,0,8,4,14,0,3,3,22,57,85,0,3,3,26,63,87,9,11,15,228,271,492,17,7,20,246,284,533
50502109227,0,0,0,8,5,15,0,0,0,8,5,15,0,0,0,7,6,14,0,0,0,7,6,14,0,0,0,7,3,7,0,0,0,7,4,12,0,0,0,7,8,17,0,0,0,7,8,17,0,0,0,8,9,16,0,0,5,6,12,21,0,0,0,18,24,41,7,6,3,21,26,46,0,0,0,28,33,54,3,0,3,28,33,55,0,0,0,19,18,37,3,0,3,20,18,37,0,0,0,20,14,31,0,0,0,22,14,27,0,0,0,13,15,27,0,0,0,13,15,27,0,0,0,4,11,14,4,0,5,8,10,23,0,0,0,5,15,25,0,0,0,5,15,25,0,0,0,10,14,18,0,0,0,10,14,18,0,0,0,23,41,62,0,0,3,28,43,68,0,0,0,174,205,381,12,6,22,195,210,402
50502109228,3,0,3,21,16,35,0,0,0,23,16,41,0,0,0,11,11,25,0,0,0,14,11,26,0,0,0,15,12,28,0,0,0,15,19,28,0,0,0,7,11,23,0,0,0,9,11,24,0,0,0,7,8,17,0,0,0,7,8,17,0,0,0,19,25,49,3,0,5,21,32,50,0,0,0,23,30,59,0,0,0,28,35,62,0,0,0,22,23,45,0,0,0,22,28,47,0,0,0,20,26,47,3,0,8,26,28,54,0,0,0,29,21,45,0,0,0,26,21,51,0,0,0,16,10,25,0,0,0,21,10,30,0,0,0,14,22,31,0,0,0,14,22,31,0,0,0,15,11,23,0,0,0,15,11,23,0,0,0,21,36,60,0,7,3,25,35,63,6,0,3,243,280,518,10,11,22,256,291,549
50502109229,0,0,0,7,4,10,0,0,0,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,5,7,0,0,0,3,4,13,0,0,0,3,7,10,0,0,0,7,17,25,0,0,0,7,17,25,0,0,0,13,25,32,4,0,0,12,27,41,0,0,0,20,17,31,0,6,6,20,16,37,0,0,0,6,12,17,4,0,0,7,14,21,0,0,0,5,9,14,0,0,0,13,6,19,0,0,0,7,7,17,0,0,0,7,7,17,0,0,0,7,0,11,0,0,0,7,0,11,0,0,0,15,7,29,0,0,0,15,16,28,0,0,0,7,8,16,0,0,0,7,6,16,0,0,0,14,11,30,0,0,4,17,13,34,0,3,3,124,128,254,8,10,13,130,139,268
50502109230,0,0,0,25,14,36,0,0,0,25,14,36,0,0,0,25,20,46,0,0,0,25,20,46,0,0,0,18,15,30,0,0,0,18,15,30,0,0,0,33,16,55,0,0,0,32,16,54,0,0,0,11,10,22,0,0,0,11,10,22,0,0,0,14,6,24,0,0,0,18,6,28,0,0,0,11,14,26,0,0,0,16,14,31,0,0,0,13,24,36,0,0,0,13,23,36,0,0,0,16,20,32,0,0,0,13,20,37,0,0,0,22,16,39,0,0,0,22,18,42,0,0,0,16,22,40,0,0,0,16,22,40,0,0,0,18,27,43,0,0,0,18,23,47,0,0,0,13,10,30,3,0,0,20,12,29,0,0,0,28,34,68,0,0,0,32,34,68,0,0,0,270,253,519,7,3,13,277,251,533
50502109231,0,0,0,14,19,35,0,0,0,14,19,35,0,0,0,16,15,28,0,0,0,16,15,28,0,0,0,7,11,19,0,0,0,7,11,19,0,0,0,6,10,23,0,0,0,6,10,23,0,0,0,9,20,30,0,0,0,9,19,27,0,0,0,21,28,43,0,0,0,20,26,47,0,0,0,32,44,83,0,0,0,32,44,83,0,0,0,21,23,51,0,0,0,21,23,51,0,0,0,10,12,26,0,0,0,10,16,32,0,0,0,9,21,31,0,0,0,9,21,31,0,0,0,15,18,34,0,0,0,15,19,34,0,0,0,12,14,28,0,0,0,12,14,28,0,0,0,5,12,12,0,0,0,5,12,12,0,0,0,24,42,64,0,5,0,26,41,67,0,0,0,214,286,498,0,6,9,220,296,506
50502109232,0,0,0,14,13,23,0,0,0,15,14,29,0,3,3,25,21,41,0,0,0,25,20,44,0,0,0,17,17,32,0,0,3,22,13,33,3,0,3,3,17,20,3,0,3,9,19,25,0,0,0,19,12,36,0,0,0,21,19,38,0,0,0,24,32,55,7,0,3,33,28,62,0,0,0,34,30,64,4,0,0,37,29,67,0,0,0,21,30,49,0,0,5,29,28,57,0,0,5,16,23,31,0,0,0,14,20,35,0,0,0,17,21,38,0,5,3,17,22,46,0,4,4,12,23,41,0,0,0,16,24,43,0,0,0,17,24,33,0,0,0,17,24,33,0,0,0,13,23,41,0,0,0,13,23,41,0,0,0,34,57,91,0,3,3,38,60,100,5,9,12,284,328,612,17,16,30,308,352,655
50502109301,0,0,0,17,11,31,0,0,0,17,11,31,0,0,0,0,3,9,0,0,0,4,3,8,0,0,0,5,8,14,0,0,0,5,8,14,0,0,0,5,6,13,0,0,0,5,3,13,0,0,0,28,33,59,0,0,0,29,33,64,0,0,0,46,49,98,0,3,0,48,51,105,0,0,0,45,51,97,0,3,3,51,54,103,0,0,0,39,31,71,0,0,0,45,31,72,0,0,0,22,7,36,0,0,7,24,13,36,0,0,0,15,10,22,0,0,0,14,10,26,0,0,0,7,7,19,0,0,0,7,7,19,0,0,0,9,7,15,0,0,0,15,9,22,0,0,0,5,18,26,0,0,0,6,18,24,0,0,0,22,22,43,0,0,0,22,22,44,0,0,3,281,266,539,12,10,26,291,276,573
50502109302,3,0,3,12,16,31,0,0,0,12,16,31,0,0,0,11,10,24,0,0,0,11,10,24,0,0,0,7,7,12,0,0,0,6,7,15,0,0,0,6,7,17,0,0,0,8,7,17,0,0,0,17,24,44,0,0,0,23,30,50,0,0,0,31,51,86,0,0,0,37,52,90,0,0,0,58,51,106,0,0,7,61,53,120,0,0,0,29,34,67,5,0,3,35,37,70,0,0,0,29,22,55,0,0,5,31,22,57,0,0,0,23,19,44,0,4,4,19,23,45,0,0,0,14,19,32,0,0,0,14,16,35,0,0,0,16,17,33,0,0,3,18,18,35,0,0,0,11,18,31,0,0,0,11,18,31,0,0,0,25,44,72,0,3,6,30,44,73,4,6,7,297,345,644,20,10,30,322,366,682
50502109303,0,0,0,5,9,13,0,0,0,5,9,13,0,0,0,9,22,35,0,0,0,9,22,35,0,0,0,16,21,33,0,0,0,16,21,33,0,0,0,22,18,36,0,0,0,22,21,41,0,0,0,17,14,28,0,0,0,17,14,28,0,0,0,6,7,12,0,0,0,4,7,16,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,14,18,31,0,0,0,14,18,31,0,0,0,18,15,32,0,0,0,18,15,32,0,0,0,24,20,40,0,0,0,24,20,40,0,0,0,9,21,29,0,0,0,9,21,29,0,0,0,18,16,30,0,0,0,18,16,30,0,0,0,14,27,40,0,0,0,14,27,40,0,0,0,51,58,106,0,0,0,50,58,108,0,0,0,215,265,473,0,0,0,211,265,475
50502109304,0,0,0,7,20,32,0,0,0,7,20,32,0,0,0,5,12,26,0,0,0,5,12,26,0,0,0,7,9,20,0,0,0,7,9,20,0,0,0,5,9,17,0,0,0,5,13,18,0,0,0,11,7,16,0,0,0,11,7,16,0,0,0,9,18,27,0,0,0,9,18,27,0,0,0,22,17,32,0,0,0,19,17,38,0,0,0,16,17,30,0,0,0,16,20,36,0,0,0,12,15,27,0,0,0,14,15,32,0,0,0,10,9,17,0,0,0,12,9,19,0,0,0,10,10,20,0,0,0,10,14,22,0,0,0,10,11,21,0,0,0,10,15,21,0,0,0,12,7,19,0,0,0,11,7,21,0,0,0,21,31,49,0,0,0,21,31,50,0,0,0,151,195,346,7,3,8,159,202,357
50502109305,0,0,0,11,7,17,0,0,0,11,7,17,0,0,0,6,11,19,0,0,0,6,11,19,0,0,0,14,15,28,0,0,0,14,15,28,0,0,0,10,21,32,3,0,3,16,21,34,0,0,0,9,5,18,0,0,3,5,7,15,0,0,0,11,14,29,0,0,0,11,14,27,0,0,0,24,14,32,0,0,4,19,14,36,0,0,0,6,19,28,0,0,0,6,19,28,0,0,0,8,11,20,0,0,0,8,11,20,0,0,0,15,18,27,0,4,3,16,18,28,0,0,0,13,24,38,3,3,5,14,28,37,0,0,0,16,19,32,0,0,0,16,20,30,0,0,0,15,17,31,0,0,0,15,23,37,0,0,0,43,48,89,5,5,10,44,59,102,0,0,3,199,238,438,8,18,23,206,259,463
50502109306,0,0,0,18,14,30,0,0,0,21,19,34,0,0,0,8,20,28,0,0,3,12,21,32,0,0,0,9,14,24,0,0,0,9,14,24,0,0,0,5,14,15,0,0,0,5,14,15,0,0,0,14,7,22,0,0,0,14,10,24,0,0,0,0,11,12,0,0,0,0,8,16,0,0,0,19,12,29,0,0,0,16,12,31,0,0,0,26,28,49,0,0,0,26,25,53,0,0,0,15,12,23,4,0,4,11,11,30,0,0,0,15,13,26,0,0,0,15,13,26,0,0,0,11,17,28,0,0,0,12,17,31,0,0,0,11,4,14,0,4,4,11,6,19,0,0,0,14,28,39,0,0,0,14,28,39,0,0,0,70,85,151,5,3,6,70,88,162,3,5,3,224,271,497,12,9,17,237,287,523
50502109307,0,0,0,11,4,21,0,0,0,11,4,21,0,0,3,3,14,19,0,0,0,11,14,18,0,0,0,11,9,15,0,0,0,15,9,18,0,0,0,23,11,33,0,0,0,27,11,36,0,0,0,16,12,25,0,0,0,16,13,28,0,0,0,16,21,34,0,0,0,17,26,37,0,0,0,16,16,31,0,0,0,16,16,31,0,0,0,13,7,18,0,0,0,13,7,18,0,0,0,5,10,19,0,0,0,5,10,19,0,0,0,10,15,25,0,0,0,10,18,28,0,0,0,16,18,40,0,0,0,16,18,40,0,0,0,12,15,29,3,0,3,22,15,35,0,0,0,16,16,32,0,0,0,16,16,32,0,0,0,67,77,143,0,0,0,67,77,143,4,0,10,245,243,496,6,0,6,260,248,507
50502109308,0,0,0,22,16,36,0,0,0,22,16,36,0,0,0,29,25,52,0,0,0,29,25,52,0,0,0,20,27,47,0,3,0,20,23,46,0,0,0,20,25,50,0,0,0,25,25,50,0,0,0,23,24,49,0,0,0,23,24,50,0,0,0,13,15,33,0,0,3,19,14,32,0,0,0,16,22,38,0,0,0,16,22,38,0,0,0,18,24,48,0,0,0,18,24,48,0,0,0,26,25,53,0,0,0,26,25,53,0,0,0,32,31,61,3,0,4,33,33,68,0,0,0,26,38,65,0,0,0,26,38,65,0,0,0,26,26,55,0,0,0,26,26,55,0,0,0,20,16,40,0,0,0,20,16,40,0,0,0,39,42,79,0,0,0,39,42,79,0,0,0,345,347,690,5,3,14,351,351,703
50502109309,0,0,0,13,14,21,0,0,0,16,14,22,0,0,0,3,4,3,0,0,0,3,4,4,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,3,0,6,0,0,0,6,0,4,0,0,0,18,5,23,10,0,7,22,7,32,0,0,0,17,32,54,3,4,8,23,36,62,0,0,0,33,31,56,3,4,12,38,33,69,0,0,0,19,22,40,0,5,3,20,23,43,0,0,0,16,13,25,0,0,4,12,14,28,0,0,0,8,6,12,0,0,0,8,6,10,0,0,0,4,5,15,4,0,4,11,13,21,0,0,0,0,7,7,0,0,0,4,7,10,0,0,0,9,10,20,0,0,0,9,10,20,0,0,0,20,13,31,0,0,0,19,13,29,0,0,0,159,163,323,20,18,41,183,179,364
50502109310,0,0,0,13,11,24,0,3,7,8,16,28,0,0,0,15,12,21,4,0,4,13,13,26,0,0,0,8,4,12,0,0,0,8,4,12,0,0,0,0,0,7,0,0,3,3,8,13,0,0,0,17,20,38,0,0,4,22,18,45,0,0,0,29,41,66,5,7,10,27,45,82,0,0,0,44,42,86,11,10,22,58,51,108,0,0,0,40,33,73,14,5,15,52,42,96,0,0,0,24,14,39,3,0,8,28,14,47,0,0,0,11,14,27,0,3,3,13,20,33,0,0,0,5,10,15,0,0,0,12,10,18,0,0,0,9,9,12,0,0,4,11,10,16,0,0,0,4,3,7,0,0,0,4,6,8,0,0,0,14,14,28,0,5,4,13,23,35,5,5,11,228,232,462,40,44,82,274,280,553
50502109311,0,0,0,15,3,20,0,0,0,15,3,20,0,0,0,5,17,24,0,0,0,5,17,24,0,0,0,5,3,19,0,0,0,5,11,14,0,0,0,5,5,9,0,0,0,5,5,9,0,0,5,16,16,25,0,0,0,14,17,29,0,0,0,16,30,45,0,0,0,16,30,45,0,0,0,29,39,63,0,0,0,29,38,65,0,0,0,27,28,52,4,0,4,26,28,53,0,0,0,29,14,46,0,0,0,32,14,48,3,0,3,9,10,20,3,0,3,16,10,20,0,0,0,13,6,16,0,0,0,11,6,15,0,0,0,4,7,11,0,0,0,4,7,11,0,0,0,10,9,20,0,0,0,10,9,20,0,0,0,22,13,37,0,0,0,22,16,38,5,3,7,207,205,412,5,3,7,213,211,425
50502109312,0,4,4,13,22,32,0,0,0,13,23,34,0,0,0,4,5,11,0,0,0,4,5,11,0,0,0,3,4,6,0,0,0,3,4,6,0,0,0,5,6,9,0,0,0,5,6,9,0,0,0,15,16,33,0,3,0,17,24,37,0,0,3,39,41,80,0,3,3,36,42,79,0,0,0,43,41,83,4,0,0,46,39,86,0,0,0,23,22,46,0,0,0,23,25,53,0,0,0,19,19,38,0,0,0,21,19,37,0,0,0,15,11,27,4,4,6,20,13,34,0,0,0,10,14,23,0,0,0,13,14,27,0,0,0,8,13,27,0,0,0,8,18,30,0,0,3,4,13,20,0,0,0,10,15,25,0,0,0,41,54,92,0,3,0,41,52,94,4,3,9,249,282,531,11,13,27,266,297,557
50502109313,0,0,0,4,14,22,0,0,0,4,14,22,0,0,0,11,6,17,0,0,0,11,13,20,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,4,6,14,0,0,0,4,6,14,0,0,0,16,19,36,0,0,0,16,19,36,0,0,0,33,34,67,3,10,8,41,42,80,0,0,0,44,36,78,5,0,4,52,35,88,0,0,0,32,24,58,0,0,0,34,24,61,0,0,0,16,3,20,0,0,0,16,3,20,0,0,0,14,8,23,0,0,3,10,10,27,0,0,0,10,8,19,0,0,0,11,8,20,0,0,0,7,12,14,0,0,4,9,12,16,0,0,0,3,8,12,0,0,0,4,5,9,0,0,0,28,24,52,0,0,0,28,24,55,0,0,0,243,218,456,15,13,26,253,232,487
50502109314,0,0,0,11,10,21,0,0,0,10,10,24,0,0,0,7,11,15,0,0,0,7,11,15,0,0,0,11,5,16,0,0,0,11,5,16,0,0,0,0,4,7,0,0,0,0,10,8,0,0,0,8,16,19,0,0,0,9,16,23,0,0,0,19,16,41,0,0,6,25,21,42,0,0,0,23,22,47,0,0,0,24,22,46,0,0,0,18,14,34,0,0,0,18,14,34,0,0,0,8,17,27,0,0,3,11,20,33,0,0,0,10,7,19,0,0,0,10,7,19,0,0,5,9,9,20,6,0,6,12,12,21,0,0,0,13,11,20,0,0,0,12,9,20,0,0,0,6,8,15,0,0,0,6,8,15,0,0,0,22,38,62,0,0,0,22,38,62,4,0,3,172,196,364,5,3,15,180,202,375
50502109315,0,0,0,10,13,17,0,0,0,10,10,18,0,0,0,3,7,10,0,0,0,7,7,17,0,0,0,4,3,13,0,0,0,6,3,9,0,0,0,12,0,16,0,0,0,12,0,16,0,0,0,0,15,15,0,0,0,7,13,21,0,0,0,15,14,34,0,0,3,16,15,35,0,0,0,24,25,48,0,0,0,24,28,54,0,0,0,15,17,31,3,3,4,19,17,36,0,0,0,14,12,23,0,0,4,15,14,24,0,0,0,9,5,12,0,0,0,12,8,18,0,0,0,9,6,15,0,0,0,9,8,15,0,0,0,16,5,20,3,0,6,17,9,25,0,0,0,11,13,24,0,0,0,10,13,24,0,0,0,51,66,112,0,0,5,54,67,118,0,0,3,190,205,397,14,8,26,215,215,428
50502109316,0,0,0,13,14,29,0,0,0,13,14,29,0,0,0,21,22,40,0,0,0,21,22,40,0,0,0,19,29,43,0,0,0,14,29,44,0,0,0,13,17,33,0,0,0,13,15,30,0,0,0,20,25,41,0,0,0,20,25,41,0,0,0,4,9,14,0,0,0,11,9,18,0,0,0,5,8,13,0,0,0,10,8,17,0,0,0,18,26,46,0,0,0,18,28,44,0,0,0,13,23,40,0,0,4,17,29,45,0,0,0,29,26,56,0,0,0,29,26,56,0,0,0,27,25,54,0,0,0,27,25,54,0,0,0,14,10,29,0,0,0,14,10,27,0,0,0,5,8,14,0,0,0,5,8,14,0,0,0,35,42,75,0,0,0,31,42,69,0,0,0,239,279,524,5,3,13,252,282,530
