SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50603112825,31,26,25,29,20,21,17,3,0,176,4,8,9,5,0,5,18,5,0,55,0,0,5,3,0,4,7,0,0,17,0,0,0,0,0,0,0,5,0,13,4,8,12,10,0,11,22,16,0,88,0,0,0,3,0,3,4,0,0,18,35,28,41,41,21,35,46,18,6,274,37,14,23,23,20,27,16,0,0,172,3,11,3,3,5,17,4,0,3,55,0,0,0,0,0,0,5,8,0,21,0,0,0,0,0,7,7,0,0,12,3,11,6,3,8,22,15,7,4,84,0,0,0,0,0,3,6,0,0,15,42,18,33,34,28,54,36,8,4,267,69,31,56,51,43,49,30,10,6,340,4,14,13,14,8,22,21,9,3,110,0,0,4,7,0,9,14,7,4,38,0,0,0,0,0,6,11,5,0,21,4,14,15,21,14,32,41,24,5,172,0,0,4,3,0,4,11,0,4,32
50603112826,36,29,21,28,29,19,14,4,0,166,0,3,4,0,3,12,9,7,0,42,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,9,0,3,3,5,3,10,13,13,0,58,0,0,0,4,3,0,3,0,0,13,38,27,24,32,40,28,29,20,0,242,28,25,20,25,26,15,13,3,0,164,6,0,7,4,4,11,10,6,0,49,0,0,0,5,0,4,6,0,0,17,0,0,0,0,0,0,3,0,4,8,7,0,7,7,4,13,20,10,6,73,5,0,4,0,0,0,3,0,0,16,39,25,33,34,35,32,36,10,7,251,64,53,41,49,56,36,27,7,0,331,8,7,9,3,10,17,23,11,0,91,0,0,0,3,0,0,12,3,0,28,0,0,0,0,0,3,0,4,3,17,7,7,7,13,13,23,31,24,9,134,0,0,4,4,9,0,6,0,0,29
50603112827,17,17,15,13,4,15,15,0,0,106,3,0,5,4,3,11,4,3,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,8,3,0,5,4,4,11,3,6,0,42,0,0,0,0,0,0,0,0,0,13,25,17,19,22,16,30,18,11,0,154,27,11,15,9,18,20,9,3,0,108,0,6,0,8,5,5,6,0,0,33,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,8,4,8,7,4,3,50,0,0,3,0,0,0,0,0,0,10,27,14,17,25,24,32,19,10,3,166,43,30,27,22,24,32,28,7,0,216,10,6,5,8,12,14,7,5,0,70,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,0,0,5,0,12,10,6,5,8,11,22,16,13,3,90,0,0,6,4,0,0,0,6,0,18
50603112828,14,12,18,9,5,13,0,0,0,78,4,0,0,0,0,0,5,3,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,4,0,4,0,5,4,8,9,0,26,0,0,5,0,0,0,0,0,0,9,21,11,22,12,14,15,12,7,0,116,14,5,11,14,11,13,5,0,0,73,0,0,4,0,0,4,3,3,0,20,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,4,3,3,4,5,4,0,28,5,0,4,0,0,0,0,0,0,6,15,5,19,15,11,16,13,8,0,109,28,19,30,28,14,25,7,7,0,156,7,0,3,0,3,9,4,5,0,35,0,0,5,0,4,0,3,0,0,12,0,0,0,0,0,0,0,4,0,3,7,0,8,4,10,12,15,12,0,56,3,0,5,0,0,0,0,0,0,17
50603112829,19,20,9,16,17,19,4,7,0,114,0,4,5,0,7,10,3,0,0,25,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,4,0,0,0,7,0,4,0,5,7,7,9,0,0,40,0,0,0,0,0,0,0,0,0,0,24,28,17,21,18,26,11,5,5,151,19,16,13,16,22,12,10,0,0,100,0,3,0,6,4,5,5,0,0,27,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,3,3,6,8,13,10,7,0,41,0,0,0,0,0,0,0,0,0,4,21,17,12,21,29,21,17,6,4,149,47,40,21,35,37,26,12,8,0,216,0,9,5,6,11,12,10,3,0,52,0,0,0,0,0,7,7,6,0,19,0,0,0,0,0,0,3,0,0,8,0,9,3,9,8,21,16,9,3,81,0,0,0,0,0,0,0,0,0,8
50603112830,51,19,23,25,24,18,14,3,0,170,0,3,11,10,5,3,5,4,0,43,0,0,3,0,0,3,7,4,0,18,0,0,0,0,5,0,0,0,0,9,0,3,11,11,6,8,14,11,0,63,3,0,3,6,0,4,0,3,0,28,55,17,32,41,33,28,35,12,3,265,41,15,22,26,24,17,12,8,0,159,0,0,10,11,6,5,15,6,0,55,0,0,0,3,0,9,9,3,0,25,0,0,0,0,0,0,6,3,0,12,0,4,11,11,7,12,25,13,3,88,9,0,5,3,3,4,3,4,0,27,40,18,31,44,30,33,40,26,3,276,84,33,39,51,42,37,26,8,0,327,0,6,18,17,13,9,18,15,4,97,0,0,3,3,0,12,13,3,0,41,0,0,0,0,3,0,3,3,0,19,0,6,19,23,13,19,38,22,3,156,13,0,6,9,3,4,5,3,0,50
50603112831,35,18,21,32,18,29,25,3,0,188,3,3,8,0,0,11,11,4,0,49,0,0,0,0,0,0,13,5,0,15,0,0,0,0,0,0,3,4,0,7,3,3,8,0,4,11,18,13,4,73,5,0,7,3,0,0,0,5,0,15,44,23,36,35,22,48,46,19,6,273,27,19,20,20,18,43,21,0,3,175,3,4,4,3,4,11,15,6,3,54,0,0,3,0,0,6,7,0,0,17,0,0,0,0,0,0,0,3,0,14,3,3,6,9,4,10,29,8,6,84,4,5,0,5,0,0,0,0,0,21,33,24,25,31,25,58,52,9,10,274,61,35,44,58,31,76,47,8,5,364,5,8,15,4,4,17,29,10,3,105,0,0,5,0,0,4,22,5,0,34,0,0,0,0,0,0,3,10,0,17,5,9,15,10,11,25,50,19,4,149,10,5,8,4,5,6,0,5,0,34
50603112832,40,25,22,22,24,14,13,0,0,165,3,10,9,5,9,3,12,0,0,46,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,4,3,0,14,4,4,9,4,8,10,16,14,0,71,6,3,4,4,3,5,0,0,0,22,43,33,35,30,35,24,32,13,6,254,35,18,18,28,21,20,13,4,0,162,0,6,10,4,6,8,10,6,0,44,0,0,0,0,3,0,7,0,0,18,0,0,0,0,3,0,0,0,0,8,0,4,10,7,10,11,15,6,3,72,0,0,3,0,0,7,0,0,0,12,36,25,30,39,29,32,29,14,8,242,71,45,40,52,48,33,28,9,0,326,5,11,16,7,15,16,20,9,0,92,0,0,0,0,7,0,6,4,0,24,0,0,0,0,6,3,5,3,5,18,5,12,16,14,21,20,27,16,6,140,4,3,6,4,0,8,0,3,0,35
50603112833,14,4,23,15,16,5,9,0,0,78,3,0,0,4,0,5,9,6,0,23,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,6,0,4,4,8,3,0,0,4,0,8,12,8,8,38,4,0,0,0,0,0,0,0,0,12,15,7,25,17,14,13,21,10,5,132,22,9,11,17,16,9,5,3,0,86,0,0,0,4,0,0,3,13,0,28,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,3,14,15,6,42,0,0,0,0,5,0,0,0,0,8,19,10,15,22,17,14,18,15,6,139,33,15,32,27,25,11,17,3,0,171,4,3,0,8,0,4,10,10,6,49,0,0,0,4,0,6,4,6,0,18,0,0,0,0,0,6,4,4,3,16,4,3,0,9,3,8,17,22,11,80,5,5,5,0,9,3,0,3,0,21
50603112834,32,20,12,26,23,12,7,3,0,143,0,0,3,10,9,8,5,4,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,3,7,9,7,11,5,3,44,4,0,0,4,0,4,0,0,0,9,38,21,16,32,31,26,18,10,3,202,36,13,26,24,19,11,6,7,0,128,6,0,4,8,3,5,7,4,0,38,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,4,8,9,5,15,8,0,52,0,0,0,0,0,0,0,4,0,9,35,15,25,33,26,18,15,16,0,189,68,31,39,45,39,24,15,8,0,272,3,0,10,13,9,17,15,6,0,77,0,0,0,4,0,4,10,0,0,17,0,0,0,0,0,4,6,0,0,5,7,0,10,18,12,19,27,8,3,96,5,0,0,5,0,5,0,4,0,21
50603112835,27,18,22,9,18,19,12,3,0,143,5,5,4,8,0,4,7,3,0,38,0,0,0,0,0,3,6,0,0,8,0,0,0,0,0,0,4,0,0,7,5,5,9,8,3,6,15,8,0,50,0,0,0,0,0,0,0,0,0,10,35,26,34,22,19,32,30,10,3,202,24,16,29,25,15,26,17,5,0,158,0,6,0,4,0,4,11,7,3,45,0,0,0,0,0,4,3,3,0,13,0,0,0,0,0,0,0,0,0,4,0,7,5,3,0,11,22,16,6,65,0,0,0,0,0,0,3,0,0,5,29,23,38,28,17,34,33,17,8,229,51,33,49,34,34,43,32,7,4,298,5,9,6,13,0,13,23,13,8,89,0,0,0,0,0,6,4,0,0,22,0,0,0,0,0,0,4,5,0,8,5,11,11,9,3,17,30,16,7,118,4,0,8,0,0,3,5,0,0,13
50603112836,22,8,11,16,6,11,5,4,0,88,0,3,3,4,6,7,3,6,0,36,0,0,0,0,5,0,3,3,0,10,0,0,0,0,0,0,0,0,0,7,0,8,3,4,9,11,7,4,4,58,3,0,0,0,0,0,0,0,0,5,22,16,11,25,18,26,16,10,4,144,26,12,18,4,12,13,4,5,0,100,0,0,4,6,0,6,7,0,4,36,0,0,0,0,4,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,7,4,4,6,49,4,0,0,0,4,0,0,0,0,8,28,19,20,11,23,20,18,11,5,155,46,20,27,28,20,24,8,11,0,181,0,6,6,9,9,18,11,5,0,71,0,0,0,0,4,3,4,8,3,24,0,0,0,0,0,0,0,0,0,9,0,7,6,5,19,22,17,13,8,102,8,0,0,0,4,0,0,0,0,15
50603112837,36,14,5,22,11,7,7,9,4,107,0,4,8,10,6,0,8,10,5,44,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,4,8,7,3,5,9,16,7,57,4,4,0,3,0,0,6,7,16,44,37,18,15,29,13,9,27,30,29,218,12,11,13,15,18,14,4,8,4,96,0,0,3,0,4,4,8,9,10,53,0,0,3,0,0,7,13,16,6,46,0,0,0,0,0,0,7,4,0,11,0,4,3,5,7,13,22,27,21,107,0,0,0,0,0,0,4,19,24,63,17,18,18,23,29,27,27,47,55,268,45,25,20,33,32,16,16,12,12,212,3,5,8,6,9,7,14,19,14,93,0,0,3,9,0,4,10,15,9,52,0,0,0,0,0,7,8,0,3,18,3,5,12,14,9,16,33,41,25,167,5,5,0,8,3,3,7,24,44,110
50603112901,54,40,15,34,27,21,7,4,0,198,3,6,4,7,6,10,5,6,3,50,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,5,0,8,3,3,4,7,3,10,12,16,4,63,0,3,0,0,0,3,0,0,0,17,54,45,17,46,35,29,17,16,0,270,46,33,25,44,32,17,15,9,0,210,0,4,0,3,8,8,8,12,0,43,0,0,0,0,0,0,6,9,6,17,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,10,6,17,5,60,4,0,0,4,0,5,0,0,0,12,46,38,21,49,41,26,24,29,3,284,95,70,41,78,60,36,21,13,3,408,3,13,4,14,9,14,11,20,0,87,0,0,0,0,0,0,6,5,5,22,0,0,0,0,0,0,0,9,0,11,3,14,7,11,12,19,19,32,5,116,3,0,0,6,4,3,3,0,0,26
50603112902,26,22,11,8,14,13,11,7,0,108,0,6,0,0,4,10,6,3,0,30,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,15,10,6,0,41,0,0,0,0,0,0,0,0,0,4,25,25,11,12,19,23,25,14,0,158,27,16,12,16,10,21,7,11,0,118,4,4,5,0,4,7,3,3,0,39,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,4,4,5,0,6,6,11,9,0,46,0,0,0,0,4,0,0,0,0,0,26,22,14,19,20,27,14,15,0,166,50,38,22,24,23,35,25,13,0,228,4,10,3,5,14,15,11,9,0,66,0,0,0,0,0,0,4,5,0,14,0,0,0,0,0,0,0,0,0,3,4,10,3,5,16,20,16,15,0,86,4,0,0,0,6,0,0,0,0,6
50603112903,34,23,17,12,19,20,14,5,0,147,4,3,0,0,13,0,7,5,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,3,3,0,0,16,4,9,6,0,44,6,3,0,0,0,0,0,0,0,8,40,28,15,19,38,26,22,11,0,201,37,16,13,20,29,15,6,5,0,145,7,10,0,6,3,4,6,3,0,41,0,0,0,4,0,3,4,3,0,13,0,0,0,0,0,0,0,0,0,4,7,10,0,5,4,11,11,7,0,56,6,0,0,0,4,0,0,3,0,11,47,19,12,30,33,28,21,14,3,212,74,38,32,34,53,32,21,10,3,294,7,10,0,7,17,7,15,11,0,68,0,0,0,4,0,8,9,4,0,18,0,0,0,0,0,6,0,0,0,4,5,10,0,10,20,15,21,17,0,97,5,3,0,0,0,3,0,3,0,21
50603112904,27,12,10,16,25,19,12,4,0,129,3,0,0,0,5,5,8,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,5,10,3,0,34,0,0,0,0,0,0,0,0,0,6,34,19,10,20,36,24,21,7,3,172,27,30,8,18,30,15,10,7,0,136,4,0,4,3,0,9,6,3,0,28,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,4,4,0,4,3,4,8,10,8,0,44,0,0,0,0,0,3,0,0,0,6,36,34,11,21,30,31,20,8,4,193,57,44,14,35,52,40,20,6,0,266,3,8,4,0,9,6,11,4,0,57,0,0,0,0,0,5,5,3,0,19,0,0,0,0,0,0,0,0,0,6,3,8,4,0,14,14,17,13,0,82,0,3,0,0,4,4,0,0,0,16
50603112905,37,15,14,10,13,12,15,5,0,119,6,4,0,9,0,4,7,4,0,29,0,0,0,0,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,5,8,5,0,46,0,0,0,0,0,0,0,5,0,4,44,16,8,18,20,23,22,16,0,167,24,8,7,16,16,15,11,4,0,106,9,4,0,5,7,6,10,3,0,43,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,9,6,0,5,7,9,8,4,0,48,0,0,4,0,0,0,5,0,4,9,24,19,15,20,24,30,20,11,3,166,58,28,22,28,30,30,22,9,4,227,13,8,0,10,15,8,19,5,0,77,0,3,0,0,0,6,5,3,0,16,0,0,0,0,0,0,0,0,0,3,13,12,0,10,13,14,23,9,0,94,0,0,4,0,0,0,3,3,4,12
50603112906,54,36,9,20,34,30,14,6,0,204,0,3,4,0,4,14,7,3,4,48,0,0,0,0,0,0,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,15,14,7,0,65,0,3,0,0,0,5,3,0,0,14,54,40,14,26,39,51,35,18,3,284,51,36,11,25,42,29,19,13,4,229,0,3,3,7,7,9,12,9,3,64,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,3,3,8,0,3,3,7,12,9,17,17,8,79,0,0,0,0,0,0,4,3,5,12,50,44,19,33,50,44,37,30,10,316,105,65,19,49,78,62,33,18,3,429,0,10,8,11,15,22,18,17,5,108,0,0,0,0,0,0,7,9,0,24,0,0,0,0,0,0,3,3,3,11,0,8,8,11,18,27,32,26,9,142,0,9,0,0,0,5,5,4,5,27
50603112907,26,22,0,14,5,14,13,3,0,100,0,4,0,0,6,12,9,0,0,35,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,12,9,5,6,45,4,0,0,4,0,4,5,4,0,18,33,27,0,18,13,30,21,9,11,165,22,14,4,17,20,16,13,7,8,118,0,3,0,5,6,0,0,10,3,31,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,4,0,4,0,3,0,5,5,0,6,14,0,35,7,5,0,3,0,0,7,0,0,27,28,20,11,21,23,25,17,23,8,179,53,41,7,28,27,33,21,9,5,220,5,3,0,5,12,11,10,13,4,66,0,0,0,0,0,0,3,5,0,11,0,0,0,0,0,0,0,7,0,5,5,3,0,5,9,11,15,19,9,79,10,5,0,6,0,5,5,0,0,44
50603112908,23,9,8,11,6,6,0,6,4,78,0,3,0,0,0,7,5,5,8,29,0,0,0,0,0,0,0,3,15,23,0,0,0,0,0,0,4,5,7,16,0,3,0,0,0,3,7,16,35,69,0,0,0,0,0,0,0,0,3,4,23,12,8,11,7,15,17,27,35,151,16,6,0,12,6,4,10,11,12,87,0,4,0,0,4,0,14,9,16,52,0,0,0,0,0,0,3,19,16,40,0,0,0,0,0,0,3,12,19,33,0,4,0,0,3,3,16,40,52,124,0,0,0,0,0,0,0,4,0,7,19,12,5,17,15,14,27,51,70,219,39,15,8,28,14,13,14,16,16,164,0,5,0,0,5,8,19,12,26,80,0,0,0,0,0,0,3,23,31,62,0,0,0,0,0,0,6,17,29,53,0,5,0,0,8,7,26,55,82,194,0,0,0,0,0,0,0,0,4,16
50603112909,56,26,11,26,27,10,11,3,0,182,4,7,5,3,8,4,4,7,0,39,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,7,4,7,5,3,7,9,6,6,6,59,0,0,0,0,0,0,0,0,0,6,56,35,13,33,35,23,26,16,3,238,49,27,12,35,31,16,17,10,5,200,0,8,0,4,4,5,8,5,0,44,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,6,0,0,11,0,8,3,4,9,6,13,10,4,64,0,0,0,4,0,0,0,0,0,12,50,38,12,44,39,23,28,19,5,271,104,52,19,64,59,30,28,14,5,379,5,18,5,13,12,10,13,15,3,87,0,0,0,0,0,3,3,6,0,19,0,0,0,0,0,0,6,0,4,16,5,18,6,13,13,15,20,24,8,120,0,4,0,4,0,0,0,0,0,12
50603112910,29,14,5,12,5,4,0,3,0,74,0,4,0,5,0,0,3,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,5,4,0,3,3,0,20,0,0,0,0,3,0,0,0,0,0,23,16,5,15,17,8,4,7,0,97,24,8,7,14,13,3,0,0,0,76,0,0,5,3,0,0,5,4,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,5,3,0,26,0,0,0,0,0,0,0,0,0,0,24,8,13,19,20,6,3,5,0,101,51,20,13,26,19,7,5,6,0,147,0,6,9,4,3,3,6,4,0,35,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,6,3,6,9,4,9,3,6,7,0,45,0,0,0,0,3,0,0,0,0,9
50603112911,52,41,28,27,22,9,8,0,0,184,0,0,7,3,8,14,0,0,0,30,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,10,0,0,0,40,0,0,0,0,3,0,0,3,0,8,54,42,31,32,36,24,7,8,0,232,46,28,15,40,29,14,5,5,0,182,0,5,0,0,0,5,3,6,6,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,6,0,4,0,0,0,6,8,3,6,29,3,0,0,0,0,0,4,0,0,3,52,33,14,43,31,24,10,10,3,221,94,66,43,66,52,28,10,9,0,370,4,6,7,4,7,18,3,3,6,53,0,0,0,4,0,0,4,0,0,10,0,0,0,0,0,0,3,0,0,8,4,8,7,13,10,17,9,7,6,65,3,0,0,0,3,0,4,3,0,16
50603112912,66,41,29,41,31,23,11,7,0,251,0,0,0,3,4,9,13,0,5,33,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,3,0,9,0,0,0,3,4,5,11,12,5,53,4,9,3,0,5,0,0,0,0,19,74,50,35,45,40,30,23,19,4,319,60,34,30,53,35,17,19,4,0,249,0,4,9,0,3,9,9,3,0,42,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,4,9,5,7,8,12,10,0,61,0,0,0,3,0,3,0,3,0,15,62,41,40,58,48,26,29,18,0,320,120,75,60,95,68,36,30,12,4,495,3,10,4,9,12,11,18,9,5,76,0,0,0,0,0,5,4,13,0,22,0,0,0,0,0,0,4,4,0,9,3,8,4,10,16,20,26,20,4,111,3,9,6,3,7,5,0,5,0,34
50603112913,76,38,22,45,40,21,8,12,3,268,6,5,0,5,15,5,8,5,4,56,0,0,0,0,4,0,3,7,3,17,0,0,0,0,0,0,5,0,0,3,6,7,4,6,15,3,16,6,11,75,6,0,0,0,11,0,0,0,0,26,91,44,33,56,64,25,27,23,11,371,72,49,23,50,35,27,12,15,3,292,3,5,9,11,18,10,7,10,0,64,0,0,0,0,0,4,7,5,0,14,0,0,0,0,0,0,0,5,0,6,3,0,5,10,17,15,17,17,3,85,4,5,3,6,0,4,0,0,0,20,85,58,37,64,58,38,31,31,3,403,150,86,48,95,79,41,26,26,4,559,11,7,5,18,29,11,14,15,9,118,0,0,3,0,0,3,11,6,7,35,0,0,0,0,0,0,3,5,0,10,11,12,9,18,32,18,33,24,11,163,13,4,5,3,8,4,3,6,0,49
50603112914,53,30,16,32,14,7,9,5,0,167,6,3,0,3,5,3,8,4,0,35,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6,3,0,3,6,8,9,8,0,45,0,5,0,0,8,4,0,0,0,14,55,37,21,39,24,19,10,13,0,230,45,17,13,32,23,14,10,0,0,156,0,3,0,0,8,0,7,7,3,30,0,3,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,7,5,9,9,11,3,52,0,0,3,3,0,0,0,0,3,13,49,22,16,41,37,17,16,13,5,218,100,45,30,63,41,18,16,9,0,324,3,4,6,7,14,13,12,13,4,72,0,3,0,0,0,3,3,7,0,24,0,0,0,0,0,0,0,0,0,7,3,7,6,10,13,17,20,20,3,99,0,3,3,0,9,0,0,0,3,25
50603112915,22,31,11,15,21,20,7,4,0,133,0,3,0,0,4,3,20,5,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,5,19,5,0,42,0,0,0,0,0,0,0,0,0,12,22,35,9,13,33,31,27,11,6,188,23,22,4,16,22,16,14,4,5,124,0,5,0,0,7,13,10,7,0,37,0,0,0,0,4,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,13,12,11,9,51,0,0,0,3,6,0,0,0,0,6,23,28,9,16,27,31,24,11,13,186,47,56,17,24,44,39,21,11,3,260,0,4,0,6,10,14,27,12,5,77,0,0,0,0,4,0,6,5,6,12,0,0,0,0,0,0,0,0,0,6,0,4,0,4,8,21,33,11,9,91,0,4,0,3,5,5,0,0,0,21
