LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA54280,6,0,7,18,26,10,7,11,6,7,94,0,0,0,3,0,4,10,14,5,15,6,7,58,0,0,0,0,0,0,3,9,7,10,8,10,39,3,3,7,16,16,18,20,4,3,6,7,17,124,0,0,0,0,0,0,3,0,0,0,0,335,341,10,3,9,24,40,122,521,587,484,688,576,543,3604,0,0,0,16,21,77,110,69,24,20,12,45,376,0,0,16,27,20,45,31,9,6,5,0,21,185,0,0,0,7,0,9,6,0,0,0,0,6,27,4,8,14,13,10,13,0,3,0,4,0,3,67,21,10,49,73,34,51,41,15,3,0,5,27,328,0,0,0,0,0,0,0,0,0,0,0,13,18,24,17,78,132,83,187,182,94,30,32,14,117,1000,62,31,112,226,265,496,1099,1043,831,1152,862,960,7127,0,0,0,0,0,0,37,118,170,316,337,9,994,0,0,0,0,0,11,15
LGA54310,0,0,3,9,6,11,0,4,17,5,63,0,0,0,4,0,0,3,12,4,13,5,14,59,0,0,0,0,0,0,5,8,3,13,6,3,35,8,0,11,17,17,17,8,8,0,3,3,20,113,0,0,0,0,0,0,0,4,0,3,0,175,185,10,3,12,28,22,73,201,400,269,555,704,363,2648,0,0,0,0,8,32,65,45,16,29,18,17,226,0,0,7,8,10,4,15,4,0,3,0,5,51,0,0,5,0,3,5,3,5,0,0,0,3,21,5,0,12,11,0,0,0,0,0,0,0,3,41,6,4,25,50,19,20,11,4,4,9,0,24,185,0,0,0,0,0,0,0,0,0,0,0,3,6,15,10,46,72,43,66,91,57,20,43,16,63,534,28,10,68,121,89,184,468,660,491,924,1122,598,4751,0,0,0,0,0,8,18,81,85,219,332,5,739,0,0,0,0,0,4,11
LGA54340,0,3,0,3,7,3,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,12,13,4,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,27,27,0,3,4,13,16,50,90,46,31,25,22,66,378,0,0,0,0,3,11,9,0,0,0,0,3,29,0,0,0,3,4,5,4,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,10,4,0,8,12,16,3,4,0,0,0,0,17,62,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,12,24,24,21,18,3,0,0,0,31,147,10,10,21,66,118,135,198,101,65,52,37,147,958,0,0,0,0,0,0,18,31,18,22,12,0,105,0,0,0,3,0,6,6
LGA54410,0,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,3,24,28,12,3,0,13,20,114,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,6,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,12,9,4,5,0,0,0,7,48,5,0,5,33,34,59,59,27,25,19,13,51,320,0,0,0,0,0,0,6,8,3,4,0,0,21,0,0,0,0,0,3,5
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,16,14,9,4,4,9,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,11,0,0,7,9,7,25,27,10,6,9,9,30,141,0,0,0,0,0,0,3,3,6,4,0,0,15,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,6,3,21,54,27,16,16,21,41,205,0,0,0,3,4,5,3,0,0,0,0,5,14,0,0,0,6,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,4,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,3,12,6,0,3,0,0,6,61,0,4,13,31,40,73,133,54,38,37,38,72,528,0,0,0,0,0,3,14,14,12,3,11,4,63,0,0,0,0,0,3,5
LGA54620,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,5,21,19,7,4,5,21,92,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,7,0,3,0,0,0,0,25,0,3,6,15,13,27,52,32,12,11,15,37,218,0,0,0,0,3,0,7,3,5,4,5,0,33,0,0,0,0,3,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,4,8,3,5,6,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,15,3,0,4,13,15,11,20,10,9,6,4,22,119,0,0,0,0,0,0,4,0,7,0,0,0,15,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,6,15,12,11,6,7,4,19,85,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,5,0,3,6,17,36,40,27,9,15,13,35,201,0,0,0,0,0,0,0,9,0,7,12,0,36,0,0,0,0,0,0,3
LGA54830,4,21,12,77,72,17,20,7,6,19,270,0,0,0,6,3,15,22,20,12,0,5,12,90,0,0,0,0,0,6,8,4,3,5,5,9,34,14,4,5,41,39,85,82,29,7,13,10,53,381,0,0,0,0,0,0,5,0,0,0,0,399,408,16,10,14,98,87,523,1208,785,520,475,250,686,4668,3,0,3,12,15,138,155,74,24,11,12,50,491,0,0,20,78,59,82,72,18,5,4,0,26,369,0,0,0,7,10,5,4,7,0,0,0,4,41,11,0,37,62,31,31,13,5,0,0,0,12,204,27,12,106,204,94,128,68,20,9,6,0,61,730,0,0,0,6,4,0,0,0,0,0,0,15,20,42,11,167,370,201,384,312,121,43,24,15,175,1858,107,41,226,666,652,1376,2191,1414,895,750,374,1203,9886,0,0,0,0,0,13,79,207,202,244,119,5,877,0,0,0,8,5,31,66
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,7,18,26,16,13,12,13,32,138,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,4,26,3,0,4,8,19,43,50,50,22,20,31,54,304,3,0,0,0,0,5,11,8,10,7,7,4,61,0,0,0,0,0,0,7
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,14,0,0,0,0,5,44,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,5,4,0,0,0,0,6,34,0,3,8,20,11,14,20,11,7,3,0,17,123,0,0,0,0,0,0,4,0,4,4,6,0,16,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,12,18,13,5,15,5,17,85,0,0,0,0,0,0,9,5,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,7,3,0,5,0,8,39,0,0,11,6,6,19,38,31,10,33,12,33,201,0,0,0,0,0,0,3,3,0,5,6,0,29,0,0,0,0,0,0,0
LGA55110,12,32,33,128,116,40,18,24,13,48,474,0,0,0,0,3,25,46,39,8,21,15,18,180,0,0,0,0,0,0,3,12,9,12,9,15,64,27,10,16,85,60,167,117,41,24,15,20,74,655,0,0,0,0,0,0,3,0,0,0,0,1075,1082,40,17,41,158,137,694,1568,1187,891,987,883,1661,8261,0,0,9,29,41,187,254,104,43,49,16,101,829,0,8,59,189,137,210,122,25,9,6,0,66,831,0,0,9,17,16,18,26,8,4,7,0,14,106,19,6,65,93,30,36,20,4,0,0,0,26,299,66,20,148,412,193,274,131,35,9,13,15,155,1465,0,0,0,0,0,5,3,0,0,0,0,26,32,90,40,285,732,417,712,546,181,70,77,29,388,3564,282,149,488,1624,2339,3317,3870,2232,1484,1658,1346,3186,21975,3,0,0,3,0,20,106,219,226,367,303,9,1253,0,0,0,17,8,81,120
LGA55180,0,3,0,14,7,0,0,0,0,0,40,0,0,0,0,0,9,3,4,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,3,19,0,0,0,10,14,16,14,4,3,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,79,79,5,5,3,24,27,124,229,120,90,73,40,159,891,0,0,4,3,4,17,31,6,7,3,0,11,82,0,0,10,21,10,18,9,4,0,0,0,7,89,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,8,9,4,0,0,0,0,0,0,5,28,8,0,18,37,18,24,6,0,0,0,0,12,129,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,41,73,36,66,46,13,5,4,0,41,341,30,19,62,192,231,385,533,274,157,134,74,336,2413,0,0,4,0,4,13,38,47,33,34,27,4,211,0,0,0,7,8,24,31
LGA55250,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,15,6,3,5,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,7,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,11,4,3,5,3,0,0,0,10,42,0,0,9,13,14,16,30,13,4,4,11,27,136,0,0,0,0,0,0,5,4,3,9,4,0,28,0,0,0,0,0,0,0
LGA55320,17,40,30,114,115,65,56,64,77,41,629,0,0,3,3,8,13,23,18,12,14,31,14,140,0,0,0,0,0,0,3,6,7,11,24,5,68,41,17,30,62,46,120,189,81,67,84,73,103,918,0,0,0,0,0,0,0,4,0,0,0,1097,1114,62,24,65,150,112,572,1430,1432,1341,2215,3395,1929,12724,6,0,8,26,38,156,355,212,67,105,67,140,1171,0,10,38,119,75,214,178,62,22,21,12,86,850,0,0,5,10,3,10,22,5,7,5,0,15,86,14,9,24,34,8,23,18,3,0,3,4,15,152,79,23,99,163,116,237,188,67,37,16,21,120,1167,0,0,0,0,0,0,0,0,0,0,0,14,25,100,32,174,354,247,644,766,350,134,154,98,390,3443,323,151,348,1015,1209,2813,3948,2826,2280,3431,4705,3218,26270,0,0,0,0,0,15,79,233,270,536,781,12,1928,4,0,5,15,19,82,137
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,3,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,14,0,0,0,16,7,11,9,4,4,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
LGA55460,0,0,0,3,5,5,0,0,0,6,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,10,4,4,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,4,11,12,29,72,50,36,30,25,49,312,0,0,0,3,4,5,13,0,0,0,0,0,31,0,0,0,5,5,14,0,0,0,0,0,4,28,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,6,12,0,0,3,11,5,3,3,0,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,24,9,28,10,5,0,3,4,30,119,9,7,18,51,60,110,164,104,68,70,54,118,820,0,0,0,0,0,0,9,24,13,5,14,0,65,0,0,0,0,0,5,3
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,9,9,6,6,0,4,16,53,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,13,0,0,4,0,11,21,25,7,9,5,9,35,124,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
LGA55600,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,3,10,7,29,57,43,26,25,14,46,256,0,0,0,5,4,0,9,0,0,0,0,0,11,0,0,0,5,0,9,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,8,8,7,7,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,18,13,16,3,0,0,0,12,82,3,0,7,46,43,65,151,86,54,44,26,79,605,0,0,0,0,0,3,16,15,11,14,8,0,59,0,0,0,0,4,0,4
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,4,0,14,13,8,5,5,0,14,70,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,5,0,0,0,0,0,31,4,3,3,15,10,29,30,14,11,9,9,20,169,0,0,0,0,0,0,7,0,7,5,0,0,22,0,0,0,0,0,0,5
LGA55740,4,3,0,7,8,3,5,12,13,3,61,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,4,6,3,6,3,5,4,5,4,48,0,0,0,0,0,0,0,0,0,0,0,66,68,4,0,3,9,10,32,67,59,71,157,418,151,988,0,0,0,5,0,12,13,13,4,15,6,14,86,0,0,4,3,15,21,14,4,4,3,0,10,73,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,0,0,0,4,16,11,0,0,8,10,13,14,10,0,3,5,12,86,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,7,26,18,50,45,15,13,22,13,35,266,28,15,19,61,75,166,251,175,149,271,629,279,2127,0,0,0,0,0,0,3,16,18,28,68,0,141,0,0,0,0,0,7,12
LGA55810,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,7,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,4,13,6,13,19,10,10,6,0,9,86,0,0,0,0,0,0,0,3,3,3,6,0,8,0,0,0,0,0,0,0
LGA55880,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,9,16,6,3,5,6,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,4,0,4,11,10,20,30,9,11,16,6,19,142,0,0,0,0,0,0,11,0,0,0,5,0,25,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,11,14,9,6,0,3,17,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,0,8,13,30,33,23,13,6,7,22,155,0,0,0,0,0,4,4,6,0,5,0,0,24,0,0,0,0,0,0,0
