LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA54170,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,35,442,99,11,0,0,558,341,118,65,17,5,551,6,8,0,0,0,19,827,233,85,21,5,1167,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,15,60,17,0,0,0,81,14,11,14,6,3,49,0,0,0,0,0,9,91,32,16,13,3,151,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,56,20,22,5,0,0,46,0,4,0,0,0,9,0,0,0,0,0,0,73,32,6,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,993,297,102,37,10,1439,0,0,0,0,0,0,5,0,0,0,0,5,24,3,0,0,0,33,353,67
LGA54200,5,0,0,0,0,3,8,0,0,0,0,8,28,0,0,0,0,30,187,28,3,0,0,226,133,38,20,3,0,200,6,4,0,0,0,14,372,68,25,7,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,75,25,7,0,492,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,25,188,19
LGA54280,0,0,0,0,0,0,4,0,0,0,0,7,43,4,0,0,0,45,146,35,0,0,0,185,54,23,19,3,4,101,5,0,0,0,0,14,255,65,19,7,4,350,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,23,13,4,0,0,41,3,0,0,0,0,9,0,0,0,0,0,3,40,14,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,18,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,48,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,341,88,31,10,4,467,0,0,0,0,0,0,0,0,0,0,0,0,27,4,4,0,0,38,128,25
LGA54310,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,58,20,4,0,0,83,41,21,9,0,3,79,8,0,0,0,0,8,123,43,12,7,5,187,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,22,13,0,3,0,0,18,0,3,0,0,0,6,0,0,0,0,0,0,31,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,7,0,0,0,0,0,0,9,7,0,0,0,14,0,0,0,0,0,0,171,59,10,11,5,258,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,54,18
LGA54340,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,12,7,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,3,30,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,15,0
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,126,11,0,0,0,139,96,22,6,0,4,132,0,4,0,0,0,5,248,41,6,3,7,302,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,17,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,49,6,3,7,343,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,149,13
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,3,0,0,0,0,3,6,0,0,0,0,6,56,4,0,0,0,62,206,23,0,0,0,227,214,36,8,3,0,255,15,0,0,0,0,16,494,59,12,3,0,569,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,0,26,58,10,0,0,0,69,5,0,0,0,0,11,13,0,0,0,0,15,108,9,0,5,0,124,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,22,33,3,0,0,0,38,4,0,0,0,0,3,0,0,0,0,0,0,58,5,0,0,0,69,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,667,76,14,7,0,761,0,0,0,0,0,0,6,0,0,0,0,6,46,7,0,0,0,56,254,29
LGA55180,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,32,0,0,0,0,35,11,0,0,0,0,18,0,0,0,0,0,0,51,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,33,3
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA55320,0,0,0,0,0,0,3,0,0,0,0,7,80,8,0,0,0,87,289,108,10,3,0,409,156,91,82,40,13,387,15,8,3,0,0,23,550,215,98,42,13,917,0,0,0,0,0,4,0,0,0,0,0,0,66,3,0,0,0,69,98,31,5,0,0,131,9,4,9,0,0,28,7,0,0,0,0,7,172,43,19,0,0,232,0,5,0,0,0,4,3,0,0,0,0,3,73,9,0,0,0,77,26,15,3,0,0,51,18,26,34,21,8,104,4,5,7,0,0,8,126,58,42,22,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,853,307,156,62,19,1402,3,0,0,0,0,5,3,0,0,0,0,3,41,7,5,0,0,53,184,78
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,3,0,0,0,15,9,0,0,0,0,10,0,0,0,0,0,0,23,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,10,3
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,12,3,3,0,0,0,13,0,0,0,0,0,0,19,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA55740,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,20,13,4,0,0,33,9,8,6,0,0,22,0,0,0,0,0,4,42,18,12,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,9,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,22,0,0,0,0,0,0,13,0,0,0,0,13,45,7,0,0,0,55,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,69,4,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,30,16,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,13,5
