LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA54280,0,0,0,0,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,13,0,28,0,0,0,0,0,0,0,8,0,11,0,28,0,0,0,3,0,12,0,11,3,82,4,111,0,8,0,0,0,16,0,8,3,47,0,67,0,3,0,5,0,24,0,12,3,28,0,87,15,8,3,18,0,27,0,20,7,36,0,127,6,4,0,13,3,26,3,0,3,3,0,68,21,6,0,20,0,35,0,6,4,13,0,102,118,13,0,78,7,74,4,11,9,12,0,324,170,7,8,86,11,15,6,5,0,5,0,319,164,10,0,71,13,36,0,0,0,4,0,303,149,3,0,26,15,7,3,0,0,0,0,203,337,6,7,67,17,35,3,0
LGA54310,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,10,0,21,5,0,0,0,0,9,0,4,0,10,0,31,3,0,0,3,0,13,0,4,0,13,0,31,5,3,0,3,0,8,0,3,0,5,0,24,10,4,0,4,0,15,0,3,0,3,0,44,81,3,0,31,3,27,0,7,4,4,0,168,85,3,3,40,0,13,0,3,0,0,0,152,115,5,0,36,10,17,7,6,4,0,0,200,103,0,6,32,8,5,0,0,0,0,0,157,332,8,16,74,39,46,9,4
LGA54340,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,5,0,9,0,45,3,67,0,0,0,0,0,4,0,8,0,24,0,35,0,6,0,0,0,5,0,3,0,10,0,30,4,3,0,9,0,4,0,5,0,15,0,38,7,3,0,8,0,4,0,0,0,0,0,31,3,0,0,9,0,0,0,0,0,5,0,30,31,0,5,16,3,5,3,0,0,9,4,64,18,5,0,10,3,0,0,0,0,0,0,39,15,0,0,8,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,10,12,4,0,0,0,4,0,0
LGA54410,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,24,0,29,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,7,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,3,0,13,8,0,0,7,0,0,0,0,0,0,0,23,3,5,0,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,13,0,19,0,3,5,0,0,3,0,3,0,6,0,19,4,0,0,0,0,3,0,3,0,0,0,13,8,5,0,3,0,0,0,0,0,3,0,21,0,0,0,0,0,5,0,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,14,14,4,0,6,8,0,0,0,0,3,0,40,12,0,0,4,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,5,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,0,0,12,4,0,0,3,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,5,9,0,0,4,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,7,4,0,0,0,0,7,0,0,0,0,0,6,12,0,0,0,0,0,0,0
LGA54830,0,0,0,0,0,0,0,0,0,65,3,72,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,8,0,17,0,24,0,0,0,0,0,0,0,8,0,58,0,73,0,5,0,0,0,9,0,11,3,48,0,75,0,5,0,0,0,11,0,26,4,303,0,352,0,13,0,4,3,27,0,52,4,125,0,230,12,18,0,8,0,59,4,36,4,77,0,209,15,35,0,42,0,51,5,22,0,74,6,260,18,24,0,55,3,62,0,16,5,24,0,203,42,12,8,71,4,40,6,13,6,15,0,216,207,26,0,128,12,83,6,14,6,14,0,504,202,22,3,112,10,27,3,8,4,3,0,396,153,9,7,65,15,15,3,8,0,4,0,277,94,3,0,23,8,5,3,0,0,0,0,139,119,7,0,32,4,20,0,0
LGA54900,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,14,0,0,0,5,0,0,0,0,0,0,0,10,8,4,0,0,0,0,0,0,0,0,0,13,8,4,4,4,0,0,0,0,0,0,0,24,10,0,0,0,0,3,0,0,0,0,0,20,3,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,8,0,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0
LGA55110,3,0,0,0,0,0,0,0,0,237,0,247,0,0,0,0,0,0,0,11,0,79,4,103,0,4,0,0,0,0,0,11,5,59,0,74,0,0,0,0,0,0,0,9,0,49,0,64,0,11,0,0,0,0,0,33,5,298,4,348,3,9,0,0,0,6,0,54,3,181,4,259,0,8,0,0,0,13,0,93,5,1580,10,1724,6,31,0,14,4,42,5,126,19,899,9,1162,13,46,4,28,3,77,7,129,16,763,5,1095,33,59,0,100,5,119,7,83,18,626,9,1054,23,34,4,94,6,98,4,42,10,164,6,475,48,27,4,109,13,98,5,34,9,169,0,516,219,54,8,247,19,220,19,56,30,169,0,1055,226,36,12,222,24,58,20,19,9,68,0,690,220,11,10,147,22,65,6,16,18,45,4,561,144,3,6,66,20,11,10,6,4,25,0,295,303,20,15,134,29,118,10,29
LGA55180,0,0,0,0,0,6,0,0,0,13,3,18,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,6,0,25,0,41,0,3,0,0,0,0,0,3,0,17,0,29,4,8,0,3,0,3,3,14,0,111,0,148,0,3,3,0,0,7,0,11,0,49,3,88,13,14,4,13,0,9,0,7,0,38,0,99,13,12,0,33,5,9,0,3,0,34,0,108,5,10,0,16,0,10,0,0,0,7,0,51,22,6,0,17,5,8,0,0,0,7,0,72,47,9,0,41,3,18,10,4,0,9,0,139,33,5,3,29,3,3,0,0,0,0,0,96,25,5,0,22,0,4,0,0,0,9,0,60,17,0,0,6,0,0,0,0,0,0,0,18,27,5,0,10,0,4,5,0
LGA55250,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA55320,0,4,0,0,0,5,0,5,0,232,3,249,0,0,0,0,0,0,0,10,0,130,0,146,0,5,0,0,0,0,0,17,0,63,0,85,0,0,0,0,0,0,0,7,0,27,0,40,0,3,0,0,0,4,0,17,0,241,3,277,0,8,0,6,0,5,0,40,0,108,0,170,0,19,0,8,0,20,0,73,5,681,4,814,0,31,0,10,0,22,4,100,7,505,0,693,10,58,0,18,0,51,3,114,14,602,4,871,18,57,0,66,6,60,0,102,14,600,7,928,25,32,0,84,5,58,0,70,5,197,0,483,34,46,3,113,3,73,5,57,10,259,0,606,233,65,9,218,23,164,8,120,18,286,6,1139,270,50,13,240,27,74,12,57,13,117,0,867,281,46,7,161,21,70,4,47,10,93,0,749,249,18,8,125,17,30,4,13,7,40,0,514,781,67,19,335,37,242,21,91
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,28,0,43,0,0,0,0,0,0,0,0,0,10,0,15,0,5,0,4,0,4,0,0,0,12,0,32,0,7,0,10,0,0,0,3,0,14,0,28,0,0,0,6,0,7,0,0,0,3,0,17,7,0,0,5,0,4,0,0,0,4,0,17,24,0,0,10,0,7,0,0,0,4,0,47,13,0,0,9,0,0,0,4,0,0,0,32,3,3,0,9,0,0,0,0,0,0,0,18,0,0,0,7,5,0,0,0,0,0,0,17,14,0,0,7,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,4,0,0,0,0,0,17,0,25,0,0,0,0,0,4,0,5,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,15,3,6,0,11,0,0,0,0,0,5,0,25,3,0,0,6,0,0,0,0,0,0,0,19,4,5,0,6,0,0,0,0,0,0,0,16,15,0,0,10,0,5,0,0,0,4,0,28,11,0,0,12,0,0,0,0,0,0,0,24,13,0,0,9,0,0,0,0,0,0,0,17,3,0,0,6,0,0,0,0,0,0,0,11,8,0,0,9,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
LGA55740,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,7,0,4,0,13,0,0,0,0,0,0,0,5,0,26,0,30,0,0,0,4,0,0,0,10,0,22,0,42,0,5,0,0,0,3,0,14,0,29,0,53,0,6,0,11,3,5,0,3,0,20,0,52,0,6,0,4,0,10,0,0,0,9,0,31,0,0,0,8,0,9,0,3,0,14,0,49,16,9,0,16,0,14,0,3,0,24,0,87,18,5,0,22,3,4,0,11,0,8,0,64,16,3,0,13,3,10,0,7,0,18,0,64,14,0,0,4,0,0,0,3,0,8,0,35,68,14,0,48,3,38,0,35
LGA55810,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,4,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,4,0,0,0,0,0,0,0,6,6,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
