Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
NOV19,Total,Health,Medical issues,1639.0,2623.0,1126.0,545.0,516.0,336.0,201.0,166.0,7148.0
NOV19,Total,Health,Problematic drug or substance use,1567.0,1911.0,538.0,507.0,342.0,175.0,126.0,98.0,5260.0
NOV19,Total,Health,Problematic alcohol use,666.0,655.0,295.0,252.0,142.0,80.0,57.0,147.0,2292.0
NOV19,Total,Other,Other,7410.0,8839.0,3982.0,2431.0,1524.0,1131.0,787.0,1182.0,27256.0
NOV19,Total,Other,Transition from custodial arrangements,574.0,1151.0,167.0,99.0,205.0,102.0,55.0,63.0,2416.0
NOV19,Total,Other,Transition from foster care and child safety residential placements,71.0,194.0,45.0,45.0,16.0,8.0,11.0,27.0,416.0
NOV19,Total,Other,Transition from other care arrangements,248.0,320.0,85.0,83.0,56.0,69.0,37.0,25.0,923.0
NOV19,Total,Other,Discrimination including racial discrimination,181.0,174.0,53.0,26.0,60.0,3.0,17.0,2.0,516.0
NOV19,Total,Other,Itinerant,812.0,933.0,286.0,276.0,328.0,229.0,25.0,165.0,3049.0
NOV19,Total,Other,Unable to return home due to environmental reasons,599.0,461.0,172.0,180.0,123.0,66.0,84.0,47.0,1732.0
NOV19,Total,Other,Disengagement with school or other education and training,670.0,503.0,102.0,104.0,269.0,28.0,36.0,52.0,1764.0
NOV19,Total,Other,Lack of family and/or community support,4559.0,5174.0,2640.0,1463.0,629.0,824.0,502.0,511.0,16289.0
NOV19,Total,Other,Other (not elsewhere classified),1923.0,2155.0,1152.0,678.0,189.0,89.0,198.0,464.0,6847.0
NOV19,Total,Not stated,Not stated,496.0,147.0,15.0,27.0,0.0,5.0,4.0,204.0,895.0
NOV19,Total,Total,Total Clients,23345.0,33240.0,12248.0,6585.0,6197.0,2369.0,1735.0,3271.0,88778.0
OCT19,Female,Accommodation,Accommodation,6606.0,9102.0,4006.0,1448.0,2461.0,977.0,630.0,828.0,26017.0
OCT19,Female,Accommodation,Housing crisis (e.g. eviction),4242.0,5607.0,2458.0,795.0,1593.0,607.0,354.0,415.0,16050.0
OCT19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2551.0,4684.0,1902.0,702.0,847.0,455.0,315.0,476.0,11920.0
OCT19,Female,Accommodation,Previous accommodation ended,1840.0,2565.0,1058.0,466.0,265.0,411.0,247.0,116.0,6965.0
OCT19,Female,Financial,Financial,6331.0,9175.0,3577.0,1528.0,971.0,717.0,581.0,571.0,23419.0
OCT19,Female,Financial,Financial difficulties,4597.0,7352.0,2772.0,1157.0,677.0,508.0,436.0,398.0,17881.0
OCT19,Female,Financial,Housing affordability stress,3814.0,5525.0,2256.0,759.0,326.0,530.0,374.0,295.0,13872.0
OCT19,Female,Financial,Employment difficulties,647.0,888.0,319.0,106.0,76.0,36.0,78.0,57.0,2207.0
OCT19,Female,Financial,Unemployment,1313.0,1636.0,767.0,408.0,283.0,103.0,138.0,118.0,4762.0
OCT19,Female,Financial,Problematic gambling,30.0,26.0,23.0,3.0,9.0,2.0,1.0,7.0,101.0
OCT19,Female,Interpersonal,Interpersonal Relationships,7577.0,13130.0,3609.0,2574.0,1863.0,709.0,601.0,1062.0,31070.0
OCT19,Female,Interpersonal,Time out from family/other situation,1361.0,1323.0,741.0,493.0,136.0,251.0,148.0,309.0,4759.0
OCT19,Female,Interpersonal,Relationship/family breakdown,3703.0,3566.0,1507.0,1069.0,420.0,391.0,431.0,231.0,11308.0
OCT19,Female,Interpersonal,Sexual abuse,311.0,493.0,132.0,194.0,53.0,32.0,35.0,38.0,1288.0
OCT19,Female,Interpersonal,Family and domestic violence,5332.0,11116.0,2549.0,2047.0,1432.0,366.0,396.0,784.0,23982.0
OCT19,Female,Interpersonal,Non-family violence,247.0,453.0,112.0,124.0,25.0,62.0,36.0,49.0,1108.0
OCT19,Female,Health,Health,3151.0,4221.0,1479.0,913.0,931.0,527.0,332.0,214.0,11755.0
OCT19,Female,Health,Mental health issues,2486.0,3222.0,1007.0,563.0,729.0,443.0,249.0,77.0,8769.0
OCT19,Female,Health,Medical issues,853.0,1483.0,615.0,295.0,291.0,171.0,120.0,93.0,3917.0
OCT19,Female,Health,Problematic drug or substance use,709.0,889.0,255.0,277.0,149.0,54.0,66.0,48.0,2445.0
OCT19,Female,Health,Problematic alcohol use,263.0,309.0,134.0,112.0,51.0,22.0,26.0,61.0,977.0
OCT19,Female,Other,Other,4126.0,4857.0,2321.0,1364.0,812.0,630.0,445.0,698.0,15227.0
OCT19,Female,Other,Transition from custodial arrangements,181.0,284.0,54.0,45.0,49.0,25.0,22.0,11.0,670.0
OCT19,Female,Other,Transition from foster care and child safety residential placements,47.0,112.0,26.0,30.0,10.0,5.0,3.0,20.0,251.0
OCT19,Female,Other,Transition from other care arrangements,123.0,157.0,49.0,44.0,20.0,22.0,8.0,18.0,441.0
OCT19,Female,Other,Discrimination including racial discrimination,102.0,96.0,32.0,13.0,33.0,2.0,13.0,0.0,291.0
OCT19,Female,Other,Itinerant,356.0,375.0,161.0,122.0,143.0,107.0,10.0,53.0,1326.0
OCT19,Female,Other,Unable to return home due to environmental reasons,316.0,284.0,100.0,124.0,74.0,37.0,49.0,28.0,1012.0
OCT19,Female,Other,Disengagement with school or other education and training,368.0,285.0,77.0,47.0,163.0,16.0,22.0,36.0,1014.0
OCT19,Female,Other,Lack of family and/or community support,2752.0,3110.0,1585.0,869.0,394.0,495.0,343.0,318.0,9855.0
OCT19,Female,Other,Other (not elsewhere classified),1059.0,1274.0,679.0,362.0,125.0,47.0,88.0,322.0,3955.0
OCT19,Female,Not stated,Not stated,176.0,96.0,9.0,15.0,0.0,2.0,0.0,65.0,362.0
OCT19,Female,Total,Total Clients,13643.0,21078.0,7223.0,4107.0,3930.0,1336.0,986.0,2064.0,54253.0
OCT19,Male,Accommodation,Accommodation,5031.0,7214.0,3189.0,1095.0,1758.0,790.0,452.0,586.0,20080.0
OCT19,Male,Accommodation,Housing crisis (e.g. eviction),3187.0,4410.0,1882.0,555.0,1065.0,461.0,280.0,260.0,12088.0
OCT19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1934.0,3805.0,1590.0,537.0,681.0,412.0,228.0,336.0,9517.0
OCT19,Male,Accommodation,Previous accommodation ended,1474.0,2144.0,941.0,393.0,174.0,361.0,160.0,108.0,5749.0
OCT19,Male,Financial,Financial,4701.0,6632.0,2738.0,1162.0,738.0,607.0,403.0,421.0,17368.0
OCT19,Male,Financial,Financial difficulties,3336.0,5224.0,2129.0,875.0,435.0,407.0,279.0,311.0,12973.0
OCT19,Male,Financial,Housing affordability stress,2620.0,3833.0,1632.0,494.0,229.0,431.0,279.0,228.0,9734.0
OCT19,Male,Financial,Employment difficulties,669.0,900.0,286.0,120.0,83.0,41.0,47.0,108.0,2252.0
OCT19,Male,Financial,Unemployment,1298.0,1530.0,741.0,381.0,301.0,138.0,131.0,151.0,4666.0
OCT19,Male,Financial,Problematic gambling,69.0,42.0,19.0,6.0,7.0,5.0,0.0,4.0,152.0
OCT19,Male,Interpersonal,Interpersonal Relationships,3586.0,5024.0,1605.0,997.0,565.0,421.0,330.0,488.0,13005.0
OCT19,Male,Interpersonal,Time out from family/other situation,781.0,848.0,501.0,288.0,51.0,189.0,84.0,251.0,2993.0
OCT19,Male,Interpersonal,Relationship/family breakdown,2098.0,2176.0,909.0,486.0,243.0,258.0,266.0,121.0,6556.0
OCT19,Male,Interpersonal,Sexual abuse,76.0,103.0,26.0,13.0,9.0,7.0,7.0,5.0,246.0
OCT19,Male,Interpersonal,Family and domestic violence,1919.0,3214.0,745.0,559.0,303.0,100.0,170.0,236.0,7241.0
OCT19,Male,Interpersonal,Non-family violence,169.0,298.0,55.0,52.0,13.0,45.0,16.0,13.0,661.0
OCT19,Male,Health,Health,2723.0,3633.0,1202.0,642.0,720.0,473.0,219.0,217.0,9812.0
OCT19,Male,Health,Mental health issues,1912.0,2521.0,740.0,351.0,464.0,368.0,148.0,74.0,6568.0
OCT19,Male,Health,Medical issues,834.0,1241.0,469.0,220.0,229.0,152.0,77.0,81.0,3299.0
OCT19,Male,Health,Problematic drug or substance use,868.0,1155.0,298.0,241.0,199.0,100.0,53.0,50.0,2960.0
OCT19,Male,Health,Problematic alcohol use,422.0,482.0,175.0,119.0,101.0,57.0,30.0,79.0,1465.0
OCT19,Male,Other,Other,3286.0,4207.0,1746.0,975.0,696.0,553.0,358.0,503.0,12306.0
OCT19,Male,Other,Transition from custodial arrangements,433.0,969.0,120.0,70.0,160.0,70.0,34.0,53.0,1908.0
OCT19,Male,Other,Transition from foster care and child safety residential placements,26.0,64.0,21.0,25.0,5.0,4.0,4.0,10.0,159.0
OCT19,Male,Other,Transition from other care arrangements,129.0,150.0,40.0,44.0,39.0,47.0,21.0,10.0,480.0
OCT19,Male,Other,Discrimination including racial discrimination,74.0,83.0,19.0,12.0,22.0,4.0,4.0,1.0,219.0
OCT19,Male,Other,Itinerant,481.0,602.0,198.0,145.0,164.0,124.0,13.0,98.0,1822.0
OCT19,Male,Other,Unable to return home due to environmental reasons,255.0,175.0,67.0,65.0,43.0,28.0,25.0,13.0,671.0
OCT19,Male,Other,Disengagement with school or other education and training,317.0,234.0,41.0,45.0,95.0,15.0,12.0,15.0,774.0
OCT19,Male,Other,Lack of family and/or community support,1839.0,2131.0,1040.0,541.0,256.0,383.0,174.0,193.0,6549.0
OCT19,Male,Other,Other (not elsewhere classified),792.0,905.0,519.0,260.0,49.0,37.0,118.0,182.0,2862.0
OCT19,Male,Not stated,Not stated,339.0,45.0,7.0,7.0,0.0,3.0,4.0,60.0,461.0
OCT19,Male,Total,Total Clients,9580.0,12934.0,4945.0,2407.0,2504.0,1056.0,748.0,1308.0,35386.0
OCT19,Total,Accommodation,Accommodation,11637.0,16316.0,7195.0,2543.0,4219.0,1767.0,1082.0,1414.0,46097.0
OCT19,Total,Accommodation,Housing crisis (e.g. eviction),7429.0,10017.0,4340.0,1350.0,2658.0,1068.0,634.0,675.0,28138.0
OCT19,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4485.0,8489.0,3492.0,1239.0,1528.0,867.0,543.0,812.0,21437.0
OCT19,Total,Accommodation,Previous accommodation ended,3314.0,4709.0,1999.0,859.0,439.0,772.0,407.0,224.0,12714.0
OCT19,Total,Financial,Financial,11032.0,15807.0,6315.0,2690.0,1709.0,1324.0,984.0,992.0,40787.0
OCT19,Total,Financial,Financial difficulties,7933.0,12576.0,4901.0,2032.0,1112.0,915.0,715.0,709.0,30854.0
OCT19,Total,Financial,Housing affordability stress,6434.0,9358.0,3888.0,1253.0,555.0,961.0,653.0,523.0,23606.0
OCT19,Total,Financial,Employment difficulties,1316.0,1788.0,605.0,226.0,159.0,77.0,125.0,165.0,4459.0
OCT19,Total,Financial,Unemployment,2611.0,3166.0,1508.0,789.0,584.0,241.0,269.0,269.0,9428.0
OCT19,Total,Financial,Problematic gambling,99.0,68.0,42.0,9.0,16.0,7.0,1.0,11.0,253.0
OCT19,Total,Interpersonal,Interpersonal Relationships,11163.0,18154.0,5214.0,3571.0,2428.0,1130.0,931.0,1550.0,44075.0
OCT19,Total,Interpersonal,Time out from family/other situation,2142.0,2171.0,1242.0,781.0,187.0,440.0,232.0,560.0,7752.0
OCT19,Total,Interpersonal,Relationship/family breakdown,5801.0,5742.0,2416.0,1555.0,663.0,649.0,697.0,352.0,17864.0
OCT19,Total,Interpersonal,Sexual abuse,387.0,596.0,158.0,207.0,62.0,39.0,42.0,43.0,1534.0
OCT19,Total,Interpersonal,Family and domestic violence,7251.0,14330.0,3294.0,2606.0,1735.0,466.0,566.0,1020.0,31223.0
OCT19,Total,Interpersonal,Non-family violence,416.0,751.0,167.0,176.0,38.0,107.0,52.0,62.0,1769.0
OCT19,Total,Health,Health,5874.0,7854.0,2681.0,1555.0,1651.0,1000.0,551.0,431.0,21567.0
OCT19,Total,Health,Mental health issues,4398.0,5743.0,1747.0,914.0,1193.0,811.0,397.0,151.0,15337.0
OCT19,Total,Health,Medical issues,1687.0,2724.0,1084.0,515.0,520.0,323.0,197.0,174.0,7216.0
OCT19,Total,Health,Problematic drug or substance use,1577.0,2044.0,553.0,518.0,348.0,154.0,119.0,98.0,5405.0
OCT19,Total,Health,Problematic alcohol use,685.0,791.0,309.0,231.0,152.0,79.0,56.0,140.0,2442.0
OCT19,Total,Other,Other,7412.0,9064.0,4067.0,2339.0,1508.0,1183.0,803.0,1201.0,27533.0
OCT19,Total,Other,Transition from custodial arrangements,614.0,1253.0,174.0,115.0,209.0,95.0,56.0,64.0,2578.0
OCT19,Total,Other,Transition from foster care and child safety residential placements,73.0,176.0,47.0,55.0,15.0,9.0,7.0,30.0,410.0
OCT19,Total,Other,Transition from other care arrangements,252.0,307.0,89.0,88.0,59.0,69.0,29.0,28.0,921.0
OCT19,Total,Other,Discrimination including racial discrimination,176.0,179.0,51.0,25.0,55.0,6.0,17.0,1.0,510.0
OCT19,Total,Other,Itinerant,837.0,977.0,359.0,267.0,307.0,231.0,23.0,151.0,3148.0
OCT19,Total,Other,Unable to return home due to environmental reasons,571.0,459.0,167.0,189.0,117.0,65.0,74.0,41.0,1683.0
OCT19,Total,Other,Disengagement with school or other education and training,685.0,519.0,118.0,92.0,258.0,31.0,34.0,51.0,1788.0
OCT19,Total,Other,Lack of family and/or community support,4591.0,5241.0,2625.0,1410.0,650.0,878.0,517.0,511.0,16404.0
OCT19,Total,Other,Other (not elsewhere classified),1851.0,2179.0,1198.0,622.0,174.0,84.0,206.0,504.0,6817.0
OCT19,Total,Not stated,Not stated,515.0,141.0,16.0,22.0,0.0,5.0,4.0,125.0,823.0
OCT19,Total,Total,Total Clients,23223.0,34012.0,12168.0,6514.0,6434.0,2392.0,1734.0,3372.0,89639.0
SEP19,Female,Accommodation,Accommodation,6705.0,8823.0,3872.0,1427.0,2436.0,972.0,609.0,787.0,25595.0
SEP19,Female,Accommodation,Housing crisis (e.g. eviction),4356.0,5420.0,2392.0,776.0,1533.0,590.0,341.0,409.0,15802.0
SEP19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2577.0,4559.0,1869.0,696.0,843.0,460.0,292.0,447.0,11725.0
SEP19,Female,Accommodation,Previous accommodation ended,1868.0,2520.0,991.0,438.0,274.0,426.0,223.0,102.0,6837.0
SEP19,Female,Financial,Financial,6258.0,8747.0,3473.0,1476.0,941.0,740.0,542.0,533.0,22681.0
SEP19,Female,Financial,Financial difficulties,4596.0,6943.0,2652.0,1116.0,651.0,528.0,400.0,366.0,17237.0
SEP19,Female,Financial,Housing affordability stress,3753.0,5241.0,2190.0,782.0,307.0,557.0,356.0,277.0,13454.0
SEP19,Female,Financial,Employment difficulties,640.0,785.0,255.0,113.0,73.0,44.0,68.0,54.0,2032.0
SEP19,Female,Financial,Unemployment,1352.0,1591.0,668.0,387.0,262.0,99.0,126.0,115.0,4600.0
SEP19,Female,Financial,Problematic gambling,34.0,29.0,23.0,3.0,9.0,2.0,1.0,8.0,109.0
SEP19,Female,Interpersonal,Interpersonal Relationships,7521.0,12628.0,3441.0,2493.0,1807.0,754.0,546.0,986.0,30125.0
SEP19,Female,Interpersonal,Time out from family/other situation,1314.0,1336.0,683.0,497.0,129.0,296.0,136.0,268.0,4658.0
SEP19,Female,Interpersonal,Relationship/family breakdown,3682.0,3453.0,1438.0,1023.0,380.0,413.0,384.0,198.0,10964.0
SEP19,Female,Interpersonal,Sexual abuse,326.0,473.0,134.0,197.0,50.0,33.0,27.0,41.0,1280.0
SEP19,Female,Interpersonal,Family and domestic violence,5267.0,10612.0,2437.0,2012.0,1418.0,373.0,363.0,728.0,23171.0
SEP19,Female,Interpersonal,Non-family violence,257.0,465.0,111.0,107.0,21.0,75.0,35.0,38.0,1108.0
SEP19,Female,Health,Health,3245.0,4029.0,1395.0,923.0,928.0,517.0,292.0,214.0,11527.0
SEP19,Female,Health,Mental health issues,2549.0,3125.0,950.0,551.0,725.0,413.0,223.0,79.0,8606.0
SEP19,Female,Health,Medical issues,893.0,1398.0,566.0,307.0,297.0,175.0,111.0,93.0,3836.0
SEP19,Female,Health,Problematic drug or substance use,750.0,857.0,231.0,270.0,146.0,62.0,63.0,43.0,2420.0
SEP19,Female,Health,Problematic alcohol use,281.0,245.0,121.0,126.0,59.0,28.0,26.0,63.0,948.0
SEP19,Female,Other,Other,4082.0,4778.0,2217.0,1274.0,785.0,631.0,410.0,667.0,14831.0
SEP19,Female,Other,Transition from custodial arrangements,187.0,279.0,49.0,41.0,52.0,25.0,19.0,17.0,668.0
SEP19,Female,Other,Transition from foster care and child safety residential placements,41.0,106.0,22.0,28.0,9.0,4.0,2.0,22.0,232.0
SEP19,Female,Other,Transition from other care arrangements,121.0,156.0,43.0,39.0,24.0,19.0,8.0,18.0,428.0
SEP19,Female,Other,Discrimination including racial discrimination,105.0,96.0,29.0,13.0,35.0,3.0,11.0,0.0,292.0
SEP19,Female,Other,Itinerant,343.0,410.0,148.0,105.0,146.0,98.0,7.0,42.0,1299.0
SEP19,Female,Other,Unable to return home due to environmental reasons,327.0,260.0,103.0,109.0,72.0,35.0,44.0,19.0,969.0
SEP19,Female,Other,Disengagement with school or other education and training,375.0,281.0,79.0,40.0,150.0,13.0,17.0,36.0,991.0
SEP19,Female,Other,Lack of family and/or community support,2727.0,3084.0,1501.0,827.0,358.0,493.0,323.0,290.0,9594.0
SEP19,Female,Other,Other (not elsewhere classified),1064.0,1197.0,646.0,324.0,126.0,51.0,70.0,318.0,3796.0
SEP19,Female,Not stated,Not stated,187.0,91.0,9.0,14.0,0.0,2.0,0.0,82.0,384.0
SEP19,Female,Total,Total Clients,13596.0,20262.0,6979.0,3966.0,3900.0,1355.0,932.0,1979.0,52855.0
SEP19,Male,Accommodation,Accommodation,5113.0,6989.0,3201.0,1029.0,1746.0,803.0,425.0,555.0,19826.0
SEP19,Male,Accommodation,Housing crisis (e.g. eviction),3289.0,4232.0,1897.0,549.0,1027.0,458.0,266.0,264.0,11973.0
SEP19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1950.0,3663.0,1604.0,482.0,690.0,416.0,208.0,307.0,9312.0
SEP19,Male,Accommodation,Previous accommodation ended,1488.0,2026.0,917.0,354.0,171.0,378.0,139.0,98.0,5567.0
SEP19,Male,Financial,Financial,4707.0,6242.0,2755.0,1095.0,688.0,604.0,380.0,377.0,16830.0
SEP19,Male,Financial,Financial difficulties,3371.0,4852.0,2140.0,814.0,407.0,423.0,257.0,277.0,12527.0
SEP19,Male,Financial,Housing affordability stress,2577.0,3619.0,1630.0,483.0,207.0,426.0,254.0,199.0,9389.0
SEP19,Male,Financial,Employment difficulties,660.0,850.0,260.0,131.0,77.0,47.0,46.0,95.0,2166.0
SEP19,Male,Financial,Unemployment,1320.0,1440.0,713.0,368.0,277.0,129.0,111.0,130.0,4484.0
SEP19,Male,Financial,Problematic gambling,65.0,38.0,29.0,5.0,6.0,3.0,0.0,3.0,149.0
SEP19,Male,Interpersonal,Interpersonal Relationships,3544.0,4740.0,1612.0,966.0,515.0,423.0,303.0,425.0,12522.0
SEP19,Male,Interpersonal,Time out from family/other situation,771.0,777.0,491.0,289.0,51.0,198.0,82.0,199.0,2856.0
SEP19,Male,Interpersonal,Relationship/family breakdown,2093.0,2065.0,912.0,469.0,217.0,260.0,246.0,100.0,6360.0
SEP19,Male,Interpersonal,Sexual abuse,85.0,104.0,27.0,17.0,7.0,8.0,7.0,7.0,262.0
SEP19,Male,Interpersonal,Family and domestic violence,1876.0,3021.0,750.0,555.0,275.0,101.0,157.0,209.0,6942.0
SEP19,Male,Interpersonal,Non-family violence,156.0,297.0,60.0,50.0,12.0,44.0,17.0,9.0,644.0
SEP19,Male,Health,Health,2711.0,3427.0,1185.0,626.0,708.0,475.0,201.0,207.0,9529.0
SEP19,Male,Health,Mental health issues,1900.0,2394.0,731.0,341.0,443.0,363.0,142.0,74.0,6381.0
SEP19,Male,Health,Medical issues,834.0,1184.0,459.0,228.0,228.0,162.0,65.0,75.0,3233.0
SEP19,Male,Health,Problematic drug or substance use,893.0,1096.0,279.0,227.0,205.0,101.0,47.0,45.0,2888.0
SEP19,Male,Health,Problematic alcohol use,409.0,402.0,167.0,124.0,110.0,56.0,30.0,75.0,1373.0
SEP19,Male,Other,Other,3152.0,4058.0,1782.0,965.0,700.0,561.0,336.0,472.0,12013.0
SEP19,Male,Other,Transition from custodial arrangements,415.0,881.0,124.0,73.0,176.0,69.0,31.0,55.0,1823.0
SEP19,Male,Other,Transition from foster care and child safety residential placements,26.0,62.0,22.0,27.0,4.0,4.0,3.0,11.0,159.0
SEP19,Male,Other,Transition from other care arrangements,121.0,138.0,39.0,43.0,38.0,52.0,20.0,8.0,459.0
SEP19,Male,Other,Discrimination including racial discrimination,70.0,76.0,15.0,13.0,19.0,2.0,4.0,0.0,199.0
SEP19,Male,Other,Itinerant,372.0,571.0,196.0,139.0,175.0,122.0,13.0,77.0,1664.0
SEP19,Male,Other,Unable to return home due to environmental reasons,237.0,148.0,78.0,61.0,38.0,31.0,23.0,13.0,629.0
SEP19,Male,Other,Disengagement with school or other education and training,305.0,245.0,40.0,38.0,91.0,12.0,11.0,14.0,756.0
SEP19,Male,Other,Lack of family and/or community support,1807.0,2065.0,1072.0,499.0,227.0,379.0,162.0,170.0,6377.0
SEP19,Male,Other,Other (not elsewhere classified),790.0,896.0,522.0,289.0,56.0,43.0,112.0,180.0,2887.0
SEP19,Male,Not stated,Not stated,376.0,61.0,6.0,9.0,0.0,3.0,4.0,75.0,531.0
SEP19,Male,Total,Total Clients,9608.0,12417.0,4971.0,2338.0,2493.0,1053.0,718.0,1229.0,34759.0
SEP19,Total,Accommodation,Accommodation,11818.0,15812.0,7073.0,2456.0,4182.0,1775.0,1034.0,1342.0,45421.0
SEP19,Total,Accommodation,Housing crisis (e.g. eviction),7645.0,9652.0,4289.0,1325.0,2560.0,1048.0,607.0,673.0,27775.0
SEP19,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4527.0,8222.0,3473.0,1178.0,1533.0,876.0,500.0,754.0,21037.0
SEP19,Total,Accommodation,Previous accommodation ended,3356.0,4546.0,1908.0,792.0,445.0,804.0,362.0,200.0,12404.0
SEP19,Total,Financial,Financial,10965.0,14989.0,6228.0,2571.0,1629.0,1344.0,922.0,910.0,39511.0
SEP19,Total,Financial,Financial difficulties,7967.0,11795.0,4792.0,1930.0,1058.0,951.0,657.0,643.0,29764.0
SEP19,Total,Financial,Housing affordability stress,6330.0,8860.0,3820.0,1265.0,514.0,983.0,610.0,476.0,22843.0
SEP19,Total,Financial,Employment difficulties,1300.0,1635.0,515.0,244.0,150.0,91.0,114.0,149.0,4198.0
SEP19,Total,Financial,Unemployment,2672.0,3031.0,1381.0,755.0,539.0,228.0,237.0,245.0,9084.0
SEP19,Total,Financial,Problematic gambling,99.0,67.0,52.0,8.0,15.0,5.0,1.0,11.0,258.0
SEP19,Total,Interpersonal,Interpersonal Relationships,11065.0,17368.0,5053.0,3459.0,2322.0,1177.0,849.0,1411.0,42647.0
SEP19,Total,Interpersonal,Time out from family/other situation,2085.0,2113.0,1174.0,786.0,180.0,494.0,218.0,467.0,7514.0
SEP19,Total,Interpersonal,Relationship/family breakdown,5775.0,5518.0,2350.0,1492.0,597.0,673.0,630.0,298.0,17324.0
SEP19,Total,Interpersonal,Sexual abuse,411.0,577.0,161.0,214.0,57.0,41.0,34.0,48.0,1542.0
SEP19,Total,Interpersonal,Family and domestic violence,7143.0,13633.0,3187.0,2567.0,1693.0,474.0,520.0,937.0,30113.0
SEP19,Total,Interpersonal,Non-family violence,413.0,762.0,171.0,157.0,33.0,119.0,52.0,47.0,1752.0
SEP19,Total,Health,Health,5956.0,7456.0,2580.0,1549.0,1636.0,992.0,493.0,421.0,21056.0
SEP19,Total,Health,Mental health issues,4449.0,5519.0,1681.0,892.0,1168.0,776.0,365.0,153.0,14987.0
SEP19,Total,Health,Medical issues,1727.0,2582.0,1025.0,535.0,525.0,337.0,176.0,168.0,7069.0
SEP19,Total,Health,Problematic drug or substance use,1643.0,1953.0,510.0,497.0,351.0,163.0,110.0,88.0,5308.0
SEP19,Total,Health,Problematic alcohol use,690.0,647.0,288.0,250.0,169.0,84.0,56.0,138.0,2321.0
SEP19,Total,Other,Other,7234.0,8836.0,3999.0,2239.0,1485.0,1192.0,746.0,1139.0,26844.0
SEP19,Total,Other,Transition from custodial arrangements,602.0,1160.0,173.0,114.0,228.0,94.0,50.0,72.0,2491.0
SEP19,Total,Other,Transition from foster care and child safety residential placements,67.0,168.0,44.0,55.0,13.0,8.0,5.0,33.0,391.0
SEP19,Total,Other,Transition from other care arrangements,242.0,294.0,82.0,82.0,62.0,71.0,28.0,26.0,887.0
SEP19,Total,Other,Discrimination including racial discrimination,175.0,172.0,44.0,26.0,54.0,5.0,15.0,0.0,491.0
SEP19,Total,Other,Itinerant,715.0,981.0,344.0,244.0,321.0,220.0,20.0,119.0,2963.0
SEP19,Total,Other,Unable to return home due to environmental reasons,564.0,408.0,181.0,170.0,110.0,66.0,67.0,32.0,1598.0
SEP19,Total,Other,Disengagement with school or other education and training,680.0,526.0,119.0,78.0,241.0,25.0,28.0,50.0,1747.0
SEP19,Total,Other,Lack of family and/or community support,4534.0,5149.0,2573.0,1326.0,585.0,872.0,485.0,460.0,15971.0
SEP19,Total,Other,Other (not elsewhere classified),1854.0,2093.0,1168.0,613.0,182.0,94.0,182.0,498.0,6683.0
SEP19,Total,Not stated,Not stated,563.0,152.0,15.0,23.0,0.0,5.0,4.0,157.0,915.0
SEP19,Total,Total,Total Clients,23204.0,32679.0,11950.0,6304.0,6393.0,2408.0,1650.0,3208.0,87614.0
AUG19,Female,Accommodation,Accommodation,6883.0,8910.0,3921.0,1450.0,2414.0,1020.0,627.0,785.0,25967.0
AUG19,Female,Accommodation,Housing crisis (e.g. eviction),4470.0,5573.0,2459.0,819.0,1505.0,615.0,353.0,413.0,16191.0
AUG19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2620.0,4595.0,1828.0,687.0,809.0,478.0,304.0,450.0,11757.0
AUG19,Female,Accommodation,Previous accommodation ended,1999.0,2489.0,1031.0,443.0,290.0,448.0,232.0,94.0,7023.0
AUG19,Female,Financial,Financial,6293.0,8967.0,3489.0,1496.0,884.0,758.0,557.0,500.0,22914.0
AUG19,Female,Financial,Financial difficulties,4611.0,7146.0,2728.0,1146.0,592.0,551.0,411.0,334.0,17506.0
AUG19,Female,Financial,Housing affordability stress,3785.0,5434.0,2195.0,832.0,291.0,568.0,366.0,261.0,13723.0
AUG19,Female,Financial,Employment difficulties,659.0,745.0,244.0,109.0,71.0,43.0,72.0,54.0,1997.0
AUG19,Female,Financial,Unemployment,1352.0,1701.0,663.0,371.0,242.0,105.0,125.0,105.0,4662.0
AUG19,Female,Financial,Problematic gambling,33.0,21.0,12.0,3.0,11.0,2.0,1.0,5.0,88.0
AUG19,Female,Interpersonal,Interpersonal Relationships,7607.0,12837.0,3381.0,2710.0,1781.0,751.0,565.0,921.0,30497.0
AUG19,Female,Interpersonal,Time out from family/other situation,1341.0,1355.0,680.0,505.0,132.0,284.0,156.0,234.0,4685.0
AUG19,Female,Interpersonal,Relationship/family breakdown,3782.0,3485.0,1418.0,1019.0,367.0,424.0,381.0,215.0,11080.0
AUG19,Female,Interpersonal,Sexual abuse,318.0,457.0,132.0,184.0,47.0,30.0,38.0,38.0,1243.0
AUG19,Female,Interpersonal,Family and domestic violence,5332.0,10850.0,2417.0,2198.0,1398.0,376.0,380.0,712.0,23618.0
AUG19,Female,Interpersonal,Non-family violence,265.0,461.0,109.0,100.0,21.0,76.0,35.0,38.0,1103.0
