DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2021-03-31,Mar21,Total,60-64,proportion of national per 10k,88.8
2021-03-31,Mar21,Female,20-24,proportion of national per 10k,70.5
2021-03-31,Mar21,Female,25-29,proportion of national per 10k,87.1
2021-03-31,Mar21,Male,15-19,proportion of national per 10k,61.9
2021-03-31,Mar21,Male,10-14,proportion of national per 10k,81.7
2021-03-31,Mar21,Male,0-4,proportion of national per 10k,63.7
2021-03-31,Mar21,Female,65+,proportion of national per 10k,82.4
2021-03-31,Mar21,Female,60-64,proportion of national per 10k,92.1
2021-03-31,Mar21,Female,55-59,proportion of national per 10k,83.7
2021-03-31,Mar21,Female,50-54,proportion of national per 10k,83.6
2021-03-31,Mar21,Female,5-9,proportion of national per 10k,59.8
2021-03-31,Mar21,Female,45-49,proportion of national per 10k,76.0
2021-03-31,Mar21,Female,40-44,proportion of national per 10k,84.8
2021-03-31,Mar21,Female,35-39,proportion of national per 10k,85.5
2021-03-31,Mar21,Female,30-34,proportion of national per 10k,85.8
2021-03-31,Mar21,Female,0-4,proportion of national per 10k,70.2
2021-03-31,Mar21,Female,10-14,proportion of national per 10k,59.2
2021-03-31,Mar21,Female,15-19,proportion of national per 10k,69.9
2021-03-31,Mar21,Male,20-24,proportion of national per 10k,49.9
2021-03-31,Mar21,Male,25-29,proportion of national per 10k,64.2
2021-03-31,Mar21,Male,30-34,proportion of national per 10k,50.1
2021-03-31,Mar21,Male,35-39,proportion of national per 10k,58.2
2021-03-31,Mar21,Total,45-49,proportion of national per 10k,67.9
2021-03-31,Mar21,Total,40-44,proportion of national per 10k,76.5
2021-03-31,Mar21,Total,35-39,proportion of national per 10k,76.3
2021-03-31,Mar21,Total,30-34,proportion of national per 10k,76.1
2021-03-31,Mar21,Total,25-29,proportion of national per 10k,81.0
2021-03-31,Mar21,Total,20-24,proportion of national per 10k,64.0
2021-03-31,Mar21,Total,15-19,proportion of national per 10k,66.8
2021-03-31,Mar21,Total,50-54,proportion of national per 10k,76.3
2021-03-31,Mar21,Total,10-14,proportion of national per 10k,70.1
2021-03-31,Mar21,Male,65+,proportion of national per 10k,69.2
2021-03-31,Mar21,Male,60-64,proportion of national per 10k,85.3
2021-03-31,Mar21,Male,55-59,proportion of national per 10k,74.9
2021-03-31,Mar21,Male,50-54,proportion of national per 10k,67.8
2021-03-31,Mar21,Male,5-9,proportion of national per 10k,60.6
2021-03-31,Mar21,Male,45-49,proportion of national per 10k,56.9
2021-03-31,Mar21,Male,40-44,proportion of national per 10k,62.7
2021-03-31,Mar21,Total,0-4,proportion of national per 10k,66.9
2021-03-31,Mar21,Total,5-9,proportion of national per 10k,60.2
2021-03-31,Mar21,Total,All ages,proportion of national per 10k,72.4
2021-03-31,Mar21,Total,65+,proportion of national per 10k,76.2
2021-04-30,Apr21,Male,0-4,proportion of national per 10k,
2021-04-30,Apr21,Male,35-39,proportion of national per 10k,
2021-04-30,Apr21,Male,25-29,proportion of national per 10k,
2021-04-30,Apr21,Male,20-24,proportion of national per 10k,
2021-04-30,Apr21,Male,15-19,proportion of national per 10k,
2021-04-30,Apr21,Male,10-14,proportion of national per 10k,
2021-04-30,Apr21,Female,65+,proportion of national per 10k,
2021-04-30,Apr21,Female,60-64,proportion of national per 10k,
2021-04-30,Apr21,Female,55-59,proportion of national per 10k,
2021-04-30,Apr21,Female,50-54,proportion of national per 10k,
2021-04-30,Apr21,Female,5-9,proportion of national per 10k,
2021-04-30,Apr21,Female,45-49,proportion of national per 10k,
2021-04-30,Apr21,Female,40-44,proportion of national per 10k,
2021-04-30,Apr21,Female,35-39,proportion of national per 10k,
2021-04-30,Apr21,Female,30-34,proportion of national per 10k,
2021-04-30,Apr21,Female,25-29,proportion of national per 10k,
2021-04-30,Apr21,Female,20-24,proportion of national per 10k,
2021-04-30,Apr21,Female,15-19,proportion of national per 10k,
2021-04-30,Apr21,Female,0-4,proportion of national per 10k,
2021-04-30,Apr21,Female,10-14,proportion of national per 10k,
2021-04-30,Apr21,Male,40-44,proportion of national per 10k,
2021-04-30,Apr21,Male,45-49,proportion of national per 10k,
2021-04-30,Apr21,Male,30-34,proportion of national per 10k,
2021-04-30,Apr21,Male,50-54,proportion of national per 10k,
2021-04-30,Apr21,Total,All ages,proportion of national per 10k,69.1
2021-04-30,Apr21,Total,65+,proportion of national per 10k,
2021-04-30,Apr21,Total,60-64,proportion of national per 10k,
2021-04-30,Apr21,Total,55-59,proportion of national per 10k,
2021-04-30,Apr21,Total,50-54,proportion of national per 10k,
2021-04-30,Apr21,Total,5-9,proportion of national per 10k,
2021-04-30,Apr21,Male,5-9,proportion of national per 10k,
2021-04-30,Apr21,Total,40-44,proportion of national per 10k,
2021-04-30,Apr21,Total,35-39,proportion of national per 10k,
2021-04-30,Apr21,Total,30-34,proportion of national per 10k,
2021-04-30,Apr21,Total,45-49,proportion of national per 10k,
2021-04-30,Apr21,Total,20-24,proportion of national per 10k,
2021-04-30,Apr21,Total,25-29,proportion of national per 10k,
2021-04-30,Apr21,Male,60-64,proportion of national per 10k,
2021-04-30,Apr21,Male,65+,proportion of national per 10k,
2021-04-30,Apr21,Male,55-59,proportion of national per 10k,
2021-04-30,Apr21,Total,10-14,proportion of national per 10k,
2021-04-30,Apr21,Total,15-19,proportion of national per 10k,
2021-04-30,Apr21,Total,0-4,proportion of national per 10k,
2021-05-31,May21,Male,0-4,proportion of national per 10k,
2021-05-31,May21,Female,5-9,proportion of national per 10k,
2021-05-31,May21,Male,10-14,proportion of national per 10k,
2021-05-31,May21,Female,65+,proportion of national per 10k,
2021-05-31,May21,Male,15-19,proportion of national per 10k,
2021-05-31,May21,Female,60-64,proportion of national per 10k,
2021-05-31,May21,Female,55-59,proportion of national per 10k,
2021-05-31,May21,Female,50-54,proportion of national per 10k,
2021-05-31,May21,Female,45-49,proportion of national per 10k,
2021-05-31,May21,Total,65+,proportion of national per 10k,
2021-05-31,May21,Female,35-39,proportion of national per 10k,
2021-05-31,May21,Female,30-34,proportion of national per 10k,
2021-05-31,May21,Female,25-29,proportion of national per 10k,
2021-05-31,May21,Female,20-24,proportion of national per 10k,
2021-05-31,May21,Female,0-4,proportion of national per 10k,
2021-05-31,May21,Male,20-24,proportion of national per 10k,
2021-05-31,May21,Female,15-19,proportion of national per 10k,
2021-05-31,May21,Female,10-14,proportion of national per 10k,
2021-05-31,May21,Female,40-44,proportion of national per 10k,
2021-05-31,May21,Male,25-29,proportion of national per 10k,
2021-05-31,May21,Male,30-34,proportion of national per 10k,
2021-05-31,May21,Male,35-39,proportion of national per 10k,
2021-05-31,May21,Total,All ages,proportion of national per 10k,69.0
2021-05-31,May21,Total,60-64,proportion of national per 10k,
2021-05-31,May21,Total,55-59,proportion of national per 10k,
2021-05-31,May21,Total,5-9,proportion of national per 10k,
2021-05-31,May21,Total,45-49,proportion of national per 10k,
2021-05-31,May21,Total,40-44,proportion of national per 10k,
2021-05-31,May21,Total,35-39,proportion of national per 10k,
2021-05-31,May21,Total,30-34,proportion of national per 10k,
2021-05-31,May21,Total,25-29,proportion of national per 10k,
2021-05-31,May21,Total,20-24,proportion of national per 10k,
2021-05-31,May21,Total,50-54,proportion of national per 10k,
2021-05-31,May21,Total,10-14,proportion of national per 10k,
2021-05-31,May21,Total,0-4,proportion of national per 10k,
2021-05-31,May21,Male,65+,proportion of national per 10k,
2021-05-31,May21,Male,60-64,proportion of national per 10k,
2021-05-31,May21,Male,55-59,proportion of national per 10k,
2021-05-31,May21,Male,50-54,proportion of national per 10k,
2021-05-31,May21,Total,15-19,proportion of national per 10k,
2021-05-31,May21,Male,40-44,proportion of national per 10k,
2021-05-31,May21,Male,5-9,proportion of national per 10k,
2021-05-31,May21,Male,45-49,proportion of national per 10k,
2021-06-30,Jun21,Total,10-14,proportion of national per 10k,70.3
2021-06-30,Jun21,Total,0-4,proportion of national per 10k,66.3
2021-06-30,Jun21,Male,55-59,proportion of national per 10k,71.6
2021-06-30,Jun21,Male,60-64,proportion of national per 10k,74.7
2021-06-30,Jun21,Male,50-54,proportion of national per 10k,58.6
2021-06-30,Jun21,Male,5-9,proportion of national per 10k,61.4
2021-06-30,Jun21,Male,65+,proportion of national per 10k,74.4
2021-06-30,Jun21,Total,15-19,proportion of national per 10k,61.5
2021-06-30,Jun21,Total,40-44,proportion of national per 10k,71.8
2021-06-30,Jun21,Total,25-29,proportion of national per 10k,71.6
2021-06-30,Jun21,Total,30-34,proportion of national per 10k,77.2
2021-06-30,Jun21,Total,35-39,proportion of national per 10k,77.2
2021-06-30,Jun21,Total,45-49,proportion of national per 10k,64.6
2021-06-30,Jun21,Total,5-9,proportion of national per 10k,59.3
2021-06-30,Jun21,Total,50-54,proportion of national per 10k,69.1
2021-06-30,Jun21,Male,45-49,proportion of national per 10k,58.9
2021-06-30,Jun21,Total,55-59,proportion of national per 10k,75.6
2021-06-30,Jun21,Total,60-64,proportion of national per 10k,86.0
2021-06-30,Jun21,Total,20-24,proportion of national per 10k,59.6
2021-06-30,Jun21,Male,40-44,proportion of national per 10k,53.4
2021-06-30,Jun21,Female,50-54,proportion of national per 10k,78.3
2021-06-30,Jun21,Male,30-34,proportion of national per 10k,55.4
2021-06-30,Jun21,Female,0-4,proportion of national per 10k,69.6
2021-06-30,Jun21,Female,10-14,proportion of national per 10k,64.7
2021-06-30,Jun21,Female,15-19,proportion of national per 10k,65.0
2021-06-30,Jun21,Total,All ages,proportion of national per 10k,69.7
2021-06-30,Jun21,Female,20-24,proportion of national per 10k,63.7
2021-06-30,Jun21,Female,25-29,proportion of national per 10k,78.8
2021-06-30,Jun21,Female,30-34,proportion of national per 10k,85.2
2021-06-30,Jun21,Female,35-39,proportion of national per 10k,85.2
2021-06-30,Jun21,Female,40-44,proportion of national per 10k,82.9
2021-06-30,Jun21,Female,45-49,proportion of national per 10k,69.0
2021-06-30,Jun21,Female,5-9,proportion of national per 10k,57.2
2021-06-30,Jun21,Female,55-59,proportion of national per 10k,79.3
2021-06-30,Jun21,Female,60-64,proportion of national per 10k,95.7
2021-06-30,Jun21,Female,65+,proportion of national per 10k,83.4
2021-06-30,Jun21,Male,0-4,proportion of national per 10k,63.1
2021-06-30,Jun21,Male,10-14,proportion of national per 10k,75.9
2021-06-30,Jun21,Male,15-19,proportion of national per 10k,56.0
2021-06-30,Jun21,Male,20-24,proportion of national per 10k,50.7
2021-06-30,Jun21,Male,25-29,proportion of national per 10k,52.1
2021-06-30,Jun21,Male,35-39,proportion of national per 10k,60.6
2021-06-30,Jun21,Total,65+,proportion of national per 10k,79.2
2021-07-31,Jul21,Total,All ages,proportion of national per 10k,68.8
2021-07-31,Jul21,Female,0-4,proportion of national per 10k,
2021-07-31,Jul21,Male,50-54,proportion of national per 10k,
2021-07-31,Jul21,Male,55-59,proportion of national per 10k,
2021-07-31,Jul21,Male,60-64,proportion of national per 10k,
2021-07-31,Jul21,Male,65+,proportion of national per 10k,
2021-07-31,Jul21,Total,0-4,proportion of national per 10k,
2021-07-31,Jul21,Total,10-14,proportion of national per 10k,
2021-07-31,Jul21,Total,15-19,proportion of national per 10k,
2021-07-31,Jul21,Total,20-24,proportion of national per 10k,
2021-07-31,Jul21,Total,25-29,proportion of national per 10k,
2021-07-31,Jul21,Total,30-34,proportion of national per 10k,
2021-07-31,Jul21,Total,35-39,proportion of national per 10k,
2021-07-31,Jul21,Total,40-44,proportion of national per 10k,
2021-07-31,Jul21,Total,45-49,proportion of national per 10k,
2021-07-31,Jul21,Total,5-9,proportion of national per 10k,
2021-07-31,Jul21,Total,50-54,proportion of national per 10k,
2021-07-31,Jul21,Total,55-59,proportion of national per 10k,
2021-07-31,Jul21,Total,60-64,proportion of national per 10k,
2021-07-31,Jul21,Male,5-9,proportion of national per 10k,
2021-07-31,Jul21,Male,45-49,proportion of national per 10k,
2021-07-31,Jul21,Total,65+,proportion of national per 10k,
2021-07-31,Jul21,Male,35-39,proportion of national per 10k,
2021-07-31,Jul21,Male,40-44,proportion of national per 10k,
2021-07-31,Jul21,Female,10-14,proportion of national per 10k,
2021-07-31,Jul21,Female,15-19,proportion of national per 10k,
2021-07-31,Jul21,Female,20-24,proportion of national per 10k,
2021-07-31,Jul21,Female,25-29,proportion of national per 10k,
2021-07-31,Jul21,Female,30-34,proportion of national per 10k,
2021-07-31,Jul21,Female,35-39,proportion of national per 10k,
2021-07-31,Jul21,Female,40-44,proportion of national per 10k,
2021-07-31,Jul21,Female,45-49,proportion of national per 10k,
2021-07-31,Jul21,Male,30-34,proportion of national per 10k,
2021-07-31,Jul21,Female,50-54,proportion of national per 10k,
2021-07-31,Jul21,Female,55-59,proportion of national per 10k,
2021-07-31,Jul21,Female,60-64,proportion of national per 10k,
2021-07-31,Jul21,Female,65+,proportion of national per 10k,
2021-07-31,Jul21,Male,0-4,proportion of national per 10k,
2021-07-31,Jul21,Male,10-14,proportion of national per 10k,
2021-07-31,Jul21,Male,15-19,proportion of national per 10k,
2021-07-31,Jul21,Male,20-24,proportion of national per 10k,
2021-07-31,Jul21,Male,25-29,proportion of national per 10k,
2021-07-31,Jul21,Female,5-9,proportion of national per 10k,
2021-08-31,Aug21,Female,65+,proportion of national per 10k,
2021-08-31,Aug21,Male,0-4,proportion of national per 10k,
2021-08-31,Aug21,Male,25-29,proportion of national per 10k,
2021-08-31,Aug21,Male,15-19,proportion of national per 10k,
2021-08-31,Aug21,Male,20-24,proportion of national per 10k,
2021-08-31,Aug21,Female,60-64,proportion of national per 10k,
2021-08-31,Aug21,Male,10-14,proportion of national per 10k,
2021-08-31,Aug21,Female,55-59,proportion of national per 10k,
2021-08-31,Aug21,Female,40-44,proportion of national per 10k,
2021-08-31,Aug21,Female,5-9,proportion of national per 10k,
2021-08-31,Aug21,Female,45-49,proportion of national per 10k,
2021-08-31,Aug21,Male,30-34,proportion of national per 10k,
2021-08-31,Aug21,Female,35-39,proportion of national per 10k,
2021-08-31,Aug21,Female,30-34,proportion of national per 10k,
2021-08-31,Aug21,Female,25-29,proportion of national per 10k,
2021-08-31,Aug21,Female,20-24,proportion of national per 10k,
2021-08-31,Aug21,Female,15-19,proportion of national per 10k,
2021-08-31,Aug21,Female,10-14,proportion of national per 10k,
2021-08-31,Aug21,Female,0-4,proportion of national per 10k,
2021-08-31,Aug21,Female,50-54,proportion of national per 10k,
2021-08-31,Aug21,Male,35-39,proportion of national per 10k,
2021-08-31,Aug21,Male,55-59,proportion of national per 10k,
2021-08-31,Aug21,Male,45-49,proportion of national per 10k,
2021-08-31,Aug21,Total,All ages,proportion of national per 10k,68.5
2021-08-31,Aug21,Total,65+,proportion of national per 10k,
2021-08-31,Aug21,Total,60-64,proportion of national per 10k,
2021-08-31,Aug21,Total,55-59,proportion of national per 10k,
2021-08-31,Aug21,Total,50-54,proportion of national per 10k,
2021-08-31,Aug21,Total,5-9,proportion of national per 10k,
2021-08-31,Aug21,Total,45-49,proportion of national per 10k,
2021-08-31,Aug21,Total,40-44,proportion of national per 10k,
2021-08-31,Aug21,Male,40-44,proportion of national per 10k,
2021-08-31,Aug21,Total,35-39,proportion of national per 10k,
2021-08-31,Aug21,Total,25-29,proportion of national per 10k,
2021-08-31,Aug21,Total,20-24,proportion of national per 10k,
2021-08-31,Aug21,Total,10-14,proportion of national per 10k,
2021-08-31,Aug21,Total,0-4,proportion of national per 10k,
2021-08-31,Aug21,Male,65+,proportion of national per 10k,
2021-08-31,Aug21,Male,60-64,proportion of national per 10k,
2021-08-31,Aug21,Male,50-54,proportion of national per 10k,
2021-08-31,Aug21,Male,5-9,proportion of national per 10k,
2021-08-31,Aug21,Total,30-34,proportion of national per 10k,
2021-08-31,Aug21,Total,15-19,proportion of national per 10k,
2021-09-30,Sep21,Female,0-4,proportion of national per 10k,72.7
2021-09-30,Sep21,Female,10-14,proportion of national per 10k,69.1
2021-09-30,Sep21,Total,60-64,proportion of national per 10k,81.0
2021-09-30,Sep21,Male,50-54,proportion of national per 10k,63.0
2021-09-30,Sep21,Male,55-59,proportion of national per 10k,70.8
2021-09-30,Sep21,Male,60-64,proportion of national per 10k,81.2
2021-09-30,Sep21,Male,65+,proportion of national per 10k,75.4
2021-09-30,Sep21,Total,0-4,proportion of national per 10k,67.5
2021-09-30,Sep21,Total,10-14,proportion of national per 10k,75.5
2021-09-30,Sep21,Total,20-24,proportion of national per 10k,63.1
2021-09-30,Sep21,Total,25-29,proportion of national per 10k,71.4
2021-09-30,Sep21,Total,30-34,proportion of national per 10k,75.0
2021-09-30,Sep21,Total,35-39,proportion of national per 10k,73.9
2021-09-30,Sep21,Total,40-44,proportion of national per 10k,72.1
2021-09-30,Sep21,Total,45-49,proportion of national per 10k,66.3
2021-09-30,Sep21,Total,5-9,proportion of national per 10k,63.0
2021-09-30,Sep21,Total,50-54,proportion of national per 10k,75.6
2021-09-30,Sep21,Total,55-59,proportion of national per 10k,76.7
2021-09-30,Sep21,Total,All ages,proportion of national per 10k,70.7
2021-09-30,Sep21,Total,65+,proportion of national per 10k,81.1
2021-09-30,Sep21,Male,5-9,proportion of national per 10k,64.8
2021-09-30,Sep21,Male,45-49,proportion of national per 10k,58.2
2021-09-30,Sep21,Total,15-19,proportion of national per 10k,60.9
2021-09-30,Sep21,Male,35-39,proportion of national per 10k,53.9
2021-09-30,Sep21,Female,15-19,proportion of national per 10k,64.2
2021-09-30,Sep21,Male,40-44,proportion of national per 10k,50.5
2021-09-30,Sep21,Female,25-29,proportion of national per 10k,78.4
2021-09-30,Sep21,Female,30-34,proportion of national per 10k,84.6
2021-09-30,Sep21,Female,35-39,proportion of national per 10k,84.1
2021-09-30,Sep21,Female,40-44,proportion of national per 10k,85.5
2021-09-30,Sep21,Female,45-49,proportion of national per 10k,73.1
2021-09-30,Sep21,Female,5-9,proportion of national per 10k,61.2
2021-09-30,Sep21,Female,50-54,proportion of national per 10k,87.0
2021-09-30,Sep21,Female,20-24,proportion of national per 10k,66.7
2021-09-30,Sep21,Female,60-64,proportion of national per 10k,81.0
2021-09-30,Sep21,Female,55-59,proportion of national per 10k,82.2
2021-09-30,Sep21,Male,25-29,proportion of national per 10k,52.9
2021-09-30,Sep21,Male,20-24,proportion of national per 10k,55.7
2021-09-30,Sep21,Male,15-19,proportion of national per 10k,55.2
2021-09-30,Sep21,Male,30-34,proportion of national per 10k,50.7
2021-09-30,Sep21,Male,0-4,proportion of national per 10k,62.4
2021-09-30,Sep21,Female,65+,proportion of national per 10k,86.4
2021-09-30,Sep21,Male,10-14,proportion of national per 10k,81.7
2021-10-31,Oct21,Female,45-49,proportion of national per 10k,
2021-10-31,Oct21,Female,65+,proportion of national per 10k,
2021-10-31,Oct21,Female,60-64,proportion of national per 10k,
2021-10-31,Oct21,Female,55-59,proportion of national per 10k,
2021-10-31,Oct21,Female,50-54,proportion of national per 10k,
2021-10-31,Oct21,Male,0-4,proportion of national per 10k,
2021-10-31,Oct21,Female,5-9,proportion of national per 10k,
2021-10-31,Oct21,Female,40-44,proportion of national per 10k,
2021-10-31,Oct21,Female,20-24,proportion of national per 10k,
2021-10-31,Oct21,Female,30-34,proportion of national per 10k,
2021-10-31,Oct21,Female,25-29,proportion of national per 10k,
2021-10-31,Oct21,Female,15-19,proportion of national per 10k,
2021-10-31,Oct21,Female,10-14,proportion of national per 10k,
2021-10-31,Oct21,Female,0-4,proportion of national per 10k,
2021-10-31,Oct21,Total,55-59,proportion of national per 10k,
2021-10-31,Oct21,Male,10-14,proportion of national per 10k,
2021-10-31,Oct21,Female,35-39,proportion of national per 10k,
2021-10-31,Oct21,Male,15-19,proportion of national per 10k,
2021-10-31,Oct21,Total,50-54,proportion of national per 10k,
2021-10-31,Oct21,Male,25-29,proportion of national per 10k,
2021-10-31,Oct21,Total,60-64,proportion of national per 10k,
2021-10-31,Oct21,Total,40-44,proportion of national per 10k,
2021-10-31,Oct21,Total,35-39,proportion of national per 10k,
2021-10-31,Oct21,Total,30-34,proportion of national per 10k,
2021-10-31,Oct21,Total,25-29,proportion of national per 10k,
2021-10-31,Oct21,Total,20-24,proportion of national per 10k,
2021-10-31,Oct21,Total,15-19,proportion of national per 10k,
2021-10-31,Oct21,Total,10-14,proportion of national per 10k,
2021-10-31,Oct21,Male,20-24,proportion of national per 10k,
2021-10-31,Oct21,Total,0-4,proportion of national per 10k,
2021-10-31,Oct21,Male,60-64,proportion of national per 10k,
2021-10-31,Oct21,Male,55-59,proportion of national per 10k,
2021-10-31,Oct21,Male,50-54,proportion of national per 10k,
2021-10-31,Oct21,Male,5-9,proportion of national per 10k,
2021-10-31,Oct21,Male,45-49,proportion of national per 10k,
2021-10-31,Oct21,Male,40-44,proportion of national per 10k,
2021-10-31,Oct21,Male,35-39,proportion of national per 10k,
2021-10-31,Oct21,Male,30-34,proportion of national per 10k,
2021-10-31,Oct21,Male,65+,proportion of national per 10k,
2021-10-31,Oct21,Total,45-49,proportion of national per 10k,
2021-10-31,Oct21,Total,5-9,proportion of national per 10k,
2021-10-31,Oct21,Total,All ages,proportion of national per 10k,70.8
2021-10-31,Oct21,Total,65+,proportion of national per 10k,
2021-11-30,Nov21,Male,45-49,proportion of national per 10k,
2021-11-30,Nov21,Total,0-4,proportion of national per 10k,
2021-11-30,Nov21,Total,10-14,proportion of national per 10k,
2021-11-30,Nov21,Total,15-19,proportion of national per 10k,
2021-11-30,Nov21,Total,20-24,proportion of national per 10k,
2021-11-30,Nov21,Total,25-29,proportion of national per 10k,
2021-11-30,Nov21,Total,30-34,proportion of national per 10k,
2021-11-30,Nov21,Total,35-39,proportion of national per 10k,
2021-11-30,Nov21,Total,40-44,proportion of national per 10k,
2021-11-30,Nov21,Total,45-49,proportion of national per 10k,
2021-11-30,Nov21,Total,5-9,proportion of national per 10k,
2021-11-30,Nov21,Total,55-59,proportion of national per 10k,
2021-11-30,Nov21,Total,60-64,proportion of national per 10k,
2021-11-30,Nov21,Female,0-4,proportion of national per 10k,
2021-11-30,Nov21,Female,10-14,proportion of national per 10k,
2021-11-30,Nov21,Female,15-19,proportion of national per 10k,
2021-11-30,Nov21,Total,65+,proportion of national per 10k,
2021-11-30,Nov21,Female,35-39,proportion of national per 10k,
2021-11-30,Nov21,Total,All ages,proportion of national per 10k,69.9
2021-11-30,Nov21,Total,50-54,proportion of national per 10k,
2021-11-30,Nov21,Male,65+,proportion of national per 10k,
2021-11-30,Nov21,Male,60-64,proportion of national per 10k,
2021-11-30,Nov21,Male,55-59,proportion of national per 10k,
2021-11-30,Nov21,Female,40-44,proportion of national per 10k,
2021-11-30,Nov21,Female,45-49,proportion of national per 10k,
2021-11-30,Nov21,Female,5-9,proportion of national per 10k,
2021-11-30,Nov21,Female,50-54,proportion of national per 10k,
2021-11-30,Nov21,Female,55-59,proportion of national per 10k,
2021-11-30,Nov21,Female,60-64,proportion of national per 10k,
2021-11-30,Nov21,Female,65+,proportion of national per 10k,
2021-11-30,Nov21,Male,0-4,proportion of national per 10k,
2021-11-30,Nov21,Male,10-14,proportion of national per 10k,
2021-11-30,Nov21,Male,15-19,proportion of national per 10k,
2021-11-30,Nov21,Male,20-24,proportion of national per 10k,
2021-11-30,Nov21,Male,25-29,proportion of national per 10k,
2021-11-30,Nov21,Male,30-34,proportion of national per 10k,
2021-11-30,Nov21,Male,35-39,proportion of national per 10k,
2021-11-30,Nov21,Female,30-34,proportion of national per 10k,
2021-11-30,Nov21,Male,40-44,proportion of national per 10k,
2021-11-30,Nov21,Male,5-9,proportion of national per 10k,
2021-11-30,Nov21,Male,50-54,proportion of national per 10k,
2021-11-30,Nov21,Female,20-24,proportion of national per 10k,
2021-11-30,Nov21,Female,25-29,proportion of national per 10k,
2021-12-31,Dec21,Total,60-64,proportion of national per 10k,73.8
2021-12-31,Dec21,Total,55-59,proportion of national per 10k,73.5
2021-12-31,Dec21,Female,0-4,proportion of national per 10k,79.4
2021-12-31,Dec21,Male,40-44,proportion of national per 10k,51.0
2021-12-31,Dec21,Male,45-49,proportion of national per 10k,59.4
2021-12-31,Dec21,Male,5-9,proportion of national per 10k,61.9
2021-12-31,Dec21,Male,50-54,proportion of national per 10k,66.8
2021-12-31,Dec21,Male,55-59,proportion of national per 10k,55.3
2021-12-31,Dec21,Male,60-64,proportion of national per 10k,75.8
2021-12-31,Dec21,Male,65+,proportion of national per 10k,84.9
2021-12-31,Dec21,Total,0-4,proportion of national per 10k,73.8
2021-12-31,Dec21,Total,10-14,proportion of national per 10k,69.4
2021-12-31,Dec21,Total,15-19,proportion of national per 10k,57.7
2021-12-31,Dec21,Total,20-24,proportion of national per 10k,63.7
2021-12-31,Dec21,Total,25-29,proportion of national per 10k,67.9
2021-12-31,Dec21,Total,30-34,proportion of national per 10k,71.7
2021-12-31,Dec21,Total,35-39,proportion of national per 10k,72.9
2021-12-31,Dec21,Total,40-44,proportion of national per 10k,70.9
2021-12-31,Dec21,Male,35-39,proportion of national per 10k,53.5
2021-12-31,Dec21,Total,50-54,proportion of national per 10k,77.7
2021-12-31,Dec21,Male,30-34,proportion of national per 10k,50.3
2021-12-31,Dec21,Male,20-24,proportion of national per 10k,52.5
2021-12-31,Dec21,Female,10-14,proportion of national per 10k,67.8
2021-12-31,Dec21,Female,15-19,proportion of national per 10k,62.6
2021-12-31,Dec21,Female,20-24,proportion of national per 10k,68.9
2021-12-31,Dec21,Female,25-29,proportion of national per 10k,75.7
2021-12-31,Dec21,Female,30-34,proportion of national per 10k,80.3
2021-12-31,Dec21,Female,35-39,proportion of national per 10k,82.0
2021-12-31,Dec21,Female,40-44,proportion of national per 10k,83.2
2021-12-31,Dec21,Female,45-49,proportion of national per 10k,82.4
2021-12-31,Dec21,Female,5-9,proportion of national per 10k,67.9
2021-12-31,Dec21,Female,50-54,proportion of national per 10k,87.7
2021-12-31,Dec21,Female,55-59,proportion of national per 10k,90.9
2021-12-31,Dec21,Female,60-64,proportion of national per 10k,72.2
2021-12-31,Dec21,Female,65+,proportion of national per 10k,81.9
2021-12-31,Dec21,Male,0-4,proportion of national per 10k,68.6
2021-12-31,Dec21,Male,15-19,proportion of national per 10k,49.3
2021-12-31,Dec21,Male,25-29,proportion of national per 10k,48.2
2021-12-31,Dec21,Total,65+,proportion of national per 10k,83.4
2021-12-31,Dec21,Male,10-14,proportion of national per 10k,71.0
2021-12-31,Dec21,Total,45-49,proportion of national per 10k,72.5
2021-12-31,Dec21,Total,All ages,proportion of national per 10k,70.3
2021-12-31,Dec21,Total,5-9,proportion of national per 10k,64.8
2022-01-31,Jan22,Female,15-19,proportion of national per 10k,
2022-01-31,Jan22,Male,5-9,proportion of national per 10k,
2022-01-31,Jan22,Male,50-54,proportion of national per 10k,
2022-01-31,Jan22,Male,55-59,proportion of national per 10k,
2022-01-31,Jan22,Male,60-64,proportion of national per 10k,
2022-01-31,Jan22,Male,65+,proportion of national per 10k,
2022-01-31,Jan22,Total,0-4,proportion of national per 10k,
2022-01-31,Jan22,Total,10-14,proportion of national per 10k,
2022-01-31,Jan22,Total,15-19,proportion of national per 10k,
2022-01-31,Jan22,Male,45-49,proportion of national per 10k,
2022-01-31,Jan22,Total,20-24,proportion of national per 10k,
2022-01-31,Jan22,Total,30-34,proportion of national per 10k,
2022-01-31,Jan22,Total,35-39,proportion of national per 10k,
2022-01-31,Jan22,Total,40-44,proportion of national per 10k,
2022-01-31,Jan22,Total,45-49,proportion of national per 10k,
2022-01-31,Jan22,Total,5-9,proportion of national per 10k,
2022-01-31,Jan22,Total,50-54,proportion of national per 10k,
2022-01-31,Jan22,Total,55-59,proportion of national per 10k,
2022-01-31,Jan22,Total,60-64,proportion of national per 10k,
2022-01-31,Jan22,Total,25-29,proportion of national per 10k,
2022-01-31,Jan22,Female,10-14,proportion of national per 10k,
2022-01-31,Jan22,Male,40-44,proportion of national per 10k,
