POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
505031098,13,0,0,13,0,13,0,0,0,3,3,0,0,3,43,0,0,43,0,44,0,4,0,4,7,0,0,9,4,0,0,4,0,23,0,0,0,0,9,0,0,8,0,0,0,0,0,11,6,5,0,15,50,8,0,62,0,0,0,0,0,75,3,0,0,8,5,11,0,12,0,3,0,3,0,21,3,16,0,23,6,20,0,25,5,11,0,10,3,62,17,31,0,48,86,41,0,124,71,7,0,81,3,257
505031099,98,0,0,98,0,100,5,3,0,10,0,0,0,0,113,0,0,113,0,119,11,3,0,14,27,0,0,25,15,0,0,15,0,51,4,5,0,18,31,4,0,30,3,0,0,3,0,48,14,11,0,24,81,24,0,107,0,6,0,0,0,131,4,12,0,18,13,11,0,27,0,3,0,3,0,46,24,51,0,75,27,49,0,77,3,16,0,19,3,174,63,87,0,151,180,84,0,262,305,23,0,328,9,753
505031100,56,0,0,56,0,62,3,0,0,3,0,0,0,0,61,0,0,61,0,65,3,8,0,13,26,6,0,32,15,0,0,15,0,62,4,16,0,20,39,3,0,41,5,0,0,0,0,62,16,29,0,42,83,21,0,103,0,3,0,6,0,145,11,13,0,24,18,7,0,26,0,0,0,3,0,46,10,34,0,50,18,32,0,49,3,10,0,9,7,118,51,100,0,150,179,62,0,244,191,20,0,213,7,618
505031101,112,0,0,112,3,116,0,0,0,0,0,0,0,0,96,0,0,96,0,94,8,11,0,21,44,4,0,45,8,0,0,13,0,83,12,9,0,18,47,5,0,57,0,0,0,0,0,78,17,32,0,44,132,37,0,166,3,7,0,8,0,220,10,10,0,19,23,12,0,30,0,0,0,3,5,58,6,29,0,36,17,30,3,51,3,14,0,20,9,115,51,91,0,146,269,88,3,359,281,24,0,301,12,828
505031102,24,0,0,24,0,28,5,0,0,5,0,0,0,0,25,0,0,25,0,31,3,3,0,7,15,0,0,9,4,0,0,4,0,21,4,0,0,4,5,0,0,5,0,0,0,0,0,13,6,4,0,10,44,3,0,53,0,0,0,3,0,68,6,3,0,6,7,6,0,12,0,0,0,4,0,21,7,14,0,18,7,15,0,25,0,9,0,7,0,58,25,22,0,47,84,23,0,105,97,8,0,105,9,261
505031104,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,0,0,3,4,0,0,4,0,10,0,0,0,0,4,0,0,4,0,0,0,0,0,8,4,8,0,5,13,3,0,16,0,0,0,0,0,22,6,7,0,10,6,0,0,4,0,0,0,4,0,21,3,18,0,23,15,3,0,19,4,13,0,14,0,53,8,29,0,42,38,10,0,53,21,12,0,37,5,135
505031105,67,0,0,67,0,72,0,0,0,0,0,0,0,0,75,0,0,75,0,81,10,6,0,16,32,9,0,34,11,3,0,18,0,64,3,15,0,15,29,5,0,40,0,0,0,0,0,54,15,18,0,33,101,24,0,121,3,3,0,9,3,157,5,15,0,16,15,11,0,27,0,0,0,4,3,47,7,32,0,38,12,28,0,42,8,12,0,19,3,99,46,74,0,119,190,64,0,258,243,17,0,261,10,654
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,3
505031107,17,0,0,17,0,17,0,0,0,0,0,0,0,0,18,0,0,18,0,22,0,0,0,6,5,0,0,5,3,0,0,3,0,13,0,0,0,0,9,3,0,10,0,0,0,0,0,13,0,3,0,9,30,0,0,34,0,3,0,3,0,46,3,0,0,3,4,4,0,8,0,0,0,0,0,7,4,14,0,18,8,23,0,28,0,9,0,12,8,69,10,26,0,37,55,33,0,83,57,11,0,72,8,202
505031255,15,0,0,15,0,18,0,0,0,4,0,0,0,0,25,0,0,25,0,24,6,4,0,7,3,0,0,3,3,0,0,3,0,15,4,6,0,8,17,0,0,17,0,0,0,0,0,22,13,9,0,24,34,7,0,45,0,0,0,0,0,65,7,3,0,8,3,3,0,9,0,0,0,0,0,23,4,21,0,27,17,31,0,45,0,9,0,9,3,87,27,44,0,72,73,45,0,116,49,11,0,58,3,254
505031256,5,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,6,9,7,0,13,0,0,0,0,0,22,5,0,0,0,5,0,0,0,3,0,0,0,0,12,4,6,0,9,3,0,0,3,4,3,0,10,8,29,10,15,0,19,13,8,0,26,22,4,0,26,10,84
505031257,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,3,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,7,0,3,0,5,0,0,0,0,0,14,3,9,0,11,5,11,0,15,15,0,0,15,5,51
505031258,21,0,0,21,0,19,0,3,0,3,0,0,0,0,23,0,0,23,0,25,6,0,0,0,9,0,0,13,3,0,0,3,0,20,0,0,0,7,7,0,0,7,0,0,0,0,0,8,7,15,0,21,28,8,0,37,3,0,0,3,0,63,9,3,0,5,11,6,0,9,0,0,0,0,0,24,4,33,0,37,10,13,0,30,3,12,0,14,0,74,22,49,0,69,69,25,0,97,67,15,0,79,0,253
505031303,16,0,0,16,0,16,0,0,0,3,0,0,0,0,19,0,0,19,0,23,3,0,0,8,12,0,0,12,0,0,0,4,0,24,0,14,0,14,4,0,0,4,0,0,0,3,0,23,12,19,0,29,50,11,0,58,3,5,0,9,0,93,5,12,0,20,8,4,0,14,0,0,0,0,0,32,4,26,0,31,6,22,0,26,6,10,0,21,3,83,27,70,0,97,89,36,0,124,56,15,0,78,3,303
505031304,11,0,0,11,0,11,0,0,0,0,0,0,0,0,22,0,0,22,0,20,0,0,0,0,3,4,0,3,0,0,0,0,0,3,0,0,0,3,10,0,0,10,0,0,0,0,0,12,0,4,0,4,23,3,0,24,0,0,0,0,0,37,0,5,0,7,6,4,0,12,0,0,0,0,0,21,7,11,0,13,5,12,0,13,0,3,0,6,3,41,6,28,0,32,43,22,0,70,38,3,0,45,3,147
505031305,99,0,0,99,0,109,5,20,0,27,0,0,0,0,110,0,0,112,0,139,16,60,0,75,68,9,0,77,10,3,0,15,0,174,8,57,0,66,85,12,0,97,3,0,0,6,0,168,77,172,0,247,280,81,0,367,15,8,0,28,3,643,43,71,0,119,76,46,0,114,8,20,0,25,3,261,69,190,0,257,58,93,0,153,20,71,0,87,32,537,217,583,0,806,568,246,0,814,355,101,0,462,46,2119
505031306,83,0,0,83,0,91,0,3,0,5,0,0,0,0,92,0,0,92,0,95,9,4,0,9,32,8,0,38,14,3,0,13,0,61,6,4,0,7,38,4,0,44,0,0,0,3,0,54,18,16,0,39,119,30,0,141,5,5,0,8,4,190,4,10,0,17,22,16,0,43,0,3,0,3,0,66,20,41,0,61,29,56,5,81,3,21,0,27,4,170,56,83,0,138,241,111,5,355,254,33,0,287,13,787
506011110,105,0,0,105,0,110,7,5,0,15,0,0,0,0,139,0,0,139,0,160,16,19,0,30,41,11,0,48,15,3,0,20,0,99,6,19,0,29,41,6,0,51,0,4,0,0,0,82,26,51,0,79,156,50,0,205,3,0,0,7,0,284,10,20,0,33,39,35,0,68,4,5,0,13,0,119,17,78,0,98,43,79,0,123,10,23,0,29,14,263,95,200,0,291,315,175,4,494,375,37,0,405,19,1213
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,3,0,11,0,0,0,0,0,14,0,0,0,3,3,0,0,12,0,0,0,0,0,6,11,13,0,20,4,12,0,17,0,4,0,4,0,44,13,13,0,25,18,25,0,39,12,4,0,10,0,79
506011114,46,0,0,46,0,47,0,0,0,4,0,0,0,0,48,0,0,48,0,54,5,9,0,16,20,5,0,25,13,0,0,13,0,49,0,4,0,9,18,0,0,21,3,0,0,6,0,31,15,18,0,30,65,16,0,80,3,0,0,4,0,116,3,8,0,10,17,5,0,21,3,3,0,7,0,44,13,31,0,42,14,27,0,39,6,16,0,22,6,116,44,81,0,123,137,53,0,193,157,24,0,181,6,505
506011115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,11,23,8,0,35,0,0,0,0,0,48,0,6,0,9,11,21,0,25,0,0,0,0,0,37,11,21,0,28,22,68,0,83,5,21,0,22,7,142,16,35,0,49,58,95,0,154,13,21,0,31,7,241
506011116,10,0,0,10,0,14,0,5,0,5,0,0,0,0,20,0,0,20,0,23,0,0,0,0,3,0,0,3,3,0,0,3,0,4,0,5,0,5,6,0,0,10,0,0,0,0,0,12,0,3,0,7,23,0,0,22,0,0,0,0,0,28,0,0,0,0,4,0,0,11,0,0,0,0,0,10,6,13,0,15,3,8,0,12,0,6,0,6,0,31,9,25,0,30,36,14,0,57,41,3,0,46,0,132
506011117,9,0,0,9,0,13,0,5,0,7,0,0,0,0,20,0,0,20,0,23,5,0,0,8,11,0,0,6,0,0,0,0,0,18,0,0,0,4,12,0,0,13,0,0,0,0,0,15,4,4,0,8,42,12,0,54,0,0,0,4,0,60,5,0,0,5,4,8,0,7,0,0,0,0,0,13,4,25,0,24,6,16,0,18,0,0,0,0,3,51,16,32,0,51,71,32,0,101,49,7,0,57,6,208
506011307,66,0,0,66,0,65,5,0,0,3,0,0,0,0,48,0,0,48,0,54,3,5,0,7,23,0,0,23,6,0,0,6,0,38,3,0,0,0,32,3,0,33,0,0,0,0,0,34,7,5,0,15,75,8,0,86,3,0,0,9,0,105,9,4,0,12,15,8,0,23,0,4,0,6,0,38,5,15,3,22,11,37,0,45,0,16,0,16,0,86,31,32,3,65,157,54,0,213,168,18,0,186,3,471
506011308,18,0,0,18,0,26,0,3,0,7,0,0,0,0,33,4,0,35,0,43,0,5,0,5,7,0,0,7,0,0,0,0,0,13,5,9,0,16,3,4,0,4,0,0,0,0,0,23,14,31,0,47,39,16,0,60,0,3,0,0,0,103,7,12,0,15,17,18,0,28,0,0,0,4,0,49,9,65,0,77,16,42,0,65,0,16,0,14,4,157,41,119,0,160,85,75,0,163,82,18,0,97,6,428
506021118,96,0,0,96,0,101,0,3,0,10,0,0,0,0,91,0,0,91,0,99,20,17,0,29,53,9,0,62,14,3,0,15,0,110,12,23,0,37,41,5,0,51,0,0,0,3,0,93,44,76,0,123,241,80,0,323,7,14,0,19,4,466,30,58,0,86,100,67,0,167,14,20,0,31,3,294,38,191,0,226,118,209,0,329,17,66,0,89,29,672,151,364,0,517,560,372,0,931,306,104,0,407,39,1900
506021119,48,0,0,48,0,49,0,0,0,4,5,0,0,5,61,0,0,64,0,68,13,10,0,22,42,5,0,51,10,0,0,10,0,75,15,8,0,20,80,15,0,94,4,0,0,4,0,120,48,39,0,85,260,45,0,302,18,6,0,19,3,415,42,25,0,68,74,28,0,106,12,0,0,15,0,185,43,80,0,125,61,81,0,141,21,38,0,62,9,336,153,166,0,326,520,171,0,694,223,52,0,277,11,1303
506021120,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,8,0,10,6,0,0,9,0,0,0,0,0,22,3,6,0,11,17,5,0,24,0,4,0,4,0,34,21,48,0,68,66,23,0,89,5,4,0,8,0,168,17,26,0,43,25,12,0,36,0,9,0,8,0,87,18,68,0,89,28,50,0,78,10,28,0,34,12,218,58,154,0,218,146,89,0,237,27,38,0,63,15,532
506021121,13,0,0,13,0,13,0,0,0,0,0,0,0,0,15,0,0,15,0,18,0,9,0,9,22,0,0,26,0,0,0,0,0,38,4,9,0,19,45,10,0,53,0,0,0,0,0,70,42,54,0,89,250,98,0,347,16,10,0,22,3,463,26,67,0,90,71,51,0,123,5,7,0,19,5,231,50,156,0,202,86,202,0,283,12,46,0,69,14,572,121,291,0,414,467,363,0,828,70,71,0,146,24,1416
506021123,113,0,0,113,0,114,0,4,0,4,0,0,0,0,132,0,0,132,0,140,14,12,0,24,88,3,0,96,17,0,0,17,0,137,18,13,0,32,142,21,0,165,3,0,0,9,0,202,93,76,0,167,614,137,0,750,19,16,0,38,3,961,72,56,0,128,155,79,0,232,14,14,0,29,5,391,112,175,4,293,115,189,0,306,37,49,0,88,30,712,316,332,7,655,1112,428,3,1545,404,76,0,485,42,2729
506021309,66,0,0,66,0,70,3,3,0,9,0,0,0,0,88,0,0,88,0,92,4,0,0,9,44,0,0,47,14,0,0,14,0,67,7,3,0,14,53,0,0,50,0,0,0,0,0,70,23,13,0,45,156,38,0,197,9,0,0,8,0,250,13,10,0,22,44,19,0,61,3,0,0,3,3,87,16,48,0,62,24,26,0,49,3,11,0,17,8,133,68,81,0,149,322,93,3,409,236,10,0,246,8,819
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,6,19,5,0,19,0,0,0,0,0,30,3,5,0,4,11,9,0,17,0,0,0,0,0,28,10,19,0,28,11,11,0,29,3,7,0,9,3,69,20,26,0,47,46,23,0,77,11,14,0,21,3,143
506021311,7,0,0,7,0,7,0,0,0,0,0,0,0,0,10,0,0,10,0,9,0,0,0,3,3,0,0,3,0,0,0,0,0,8,0,0,0,0,15,0,0,8,0,0,0,0,0,13,9,17,0,27,65,28,0,91,0,4,0,6,0,128,9,13,0,21,26,16,0,46,3,4,0,5,0,72,21,42,0,67,25,75,0,92,8,22,0,28,10,197,38,75,0,119,127,118,0,240,30,25,0,59,10,426
506031124,25,0,0,25,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,31,7,10,0,15,22,3,0,29,9,0,0,9,0,50,3,18,0,21,66,13,0,85,0,0,0,0,0,103,43,33,0,78,395,106,0,498,18,0,0,21,0,604,30,33,0,65,208,85,0,302,20,10,0,27,3,390,47,144,0,188,204,365,0,572,30,66,0,96,21,876,138,236,0,371,901,569,4,1475,156,78,0,233,28,2109
506031125,53,0,0,53,0,53,0,0,0,0,0,0,0,0,43,0,0,43,0,46,7,0,0,10,20,0,0,21,3,0,0,3,0,37,0,0,0,0,28,4,0,30,0,0,0,0,0,32,10,6,0,13,59,11,0,75,0,3,0,0,0,94,5,8,0,10,16,9,0,24,4,5,0,9,0,42,5,13,0,16,9,14,0,26,0,12,0,13,0,54,28,27,0,61,138,39,0,176,147,14,0,161,0,399
506031126,23,0,0,23,0,29,0,9,0,12,0,0,0,0,31,0,0,31,0,46,10,15,0,19,45,5,0,53,3,0,0,3,0,75,10,29,0,42,59,12,0,70,0,5,0,0,0,117,51,109,0,162,232,58,0,287,9,10,0,17,0,471,31,65,0,97,63,49,0,111,4,9,0,18,0,234,53,200,0,247,70,134,0,203,27,49,0,83,31,566,148,433,3,583,468,256,0,729,119,79,0,196,41,1552
506031127,123,0,0,123,0,134,6,3,0,8,6,0,0,6,192,0,0,192,0,208,19,17,0,35,149,17,0,166,28,0,0,30,0,234,28,13,0,42,162,16,0,175,0,3,0,3,0,222,81,59,0,144,583,108,0,690,19,7,0,29,4,874,51,25,0,77,106,51,0,156,18,13,0,37,0,274,54,118,0,171,63,138,0,206,25,49,0,71,13,463,251,244,0,492,1067,328,0,1400,513,76,0,594,15,2507
506031128,26,0,0,26,0,27,0,0,0,0,0,0,0,0,33,0,0,33,0,34,3,8,0,7,27,0,0,31,9,0,0,9,0,45,4,0,0,4,41,5,0,42,0,0,0,0,0,42,14,13,0,28,94,17,0,105,0,0,0,0,0,135,3,3,0,8,19,8,0,27,0,0,0,0,0,38,12,21,0,32,18,28,0,43,3,6,0,9,4,91,36,38,0,73,192,57,0,248,90,11,0,103,7,434
506031129,40,0,0,40,0,47,0,0,0,0,0,0,0,0,33,0,0,33,0,34,3,6,0,4,40,0,0,38,3,0,0,3,0,53,0,0,0,3,30,0,0,31,0,0,0,0,0,35,10,3,0,13,87,12,0,102,0,0,0,5,0,122,6,3,0,10,15,8,0,21,0,0,0,0,0,29,7,17,0,25,15,26,0,43,6,9,0,12,0,87,27,32,0,61,188,53,0,238,121,12,0,134,3,442
506031130,24,0,0,24,0,22,3,11,0,17,0,0,0,0,15,0,0,16,0,30,4,26,0,32,25,4,0,31,7,0,0,4,0,64,12,35,0,54,22,9,0,31,0,0,0,0,0,81,83,151,0,233,156,53,0,215,9,6,0,14,12,471,48,69,0,113,53,45,0,96,10,16,0,21,9,245,79,234,0,315,79,137,0,209,35,88,4,120,45,688,235,533,0,770,331,241,0,581,93,106,4,205,55,1611
506031131,84,0,0,84,0,87,0,0,0,5,0,0,0,0,70,0,0,70,0,74,3,0,0,7,67,3,0,74,8,0,0,8,0,88,6,10,0,14,61,4,0,68,0,0,0,0,0,87,16,25,0,47,231,40,0,272,4,3,0,11,0,324,12,11,0,17,36,24,0,56,3,4,0,9,0,83,14,51,0,61,32,45,0,83,8,20,0,32,10,183,57,104,0,158,435,118,0,549,242,31,0,275,11,995
506041132,19,0,0,19,0,20,0,3,0,0,0,0,0,0,23,0,0,23,0,31,10,15,0,26,17,7,0,27,5,0,0,5,0,52,3,8,0,18,21,3,0,20,0,0,0,0,0,41,22,55,0,76,77,22,0,92,6,0,0,8,0,182,9,23,0,36,19,24,0,39,9,9,0,12,0,88,15,46,0,61,30,46,0,68,5,19,0,25,12,161,70,152,0,214,159,89,0,249,90,29,0,115,11,593
506041133,33,0,0,33,0,34,0,0,0,3,0,0,0,0,43,0,0,43,0,46,6,5,0,5,25,3,0,32,4,0,0,4,0,37,3,5,0,9,31,8,0,35,0,0,0,0,0,49,11,25,0,38,115,24,0,145,7,3,0,11,0,187,14,10,0,29,33,14,0,50,3,4,0,4,0,79,9,57,0,70,29,63,0,89,5,18,4,27,6,185,46,109,0,155,232,112,0,347,115,23,4,146,4,649
506041134,46,0,0,46,0,44,0,0,0,0,0,0,0,0,56,0,0,56,0,60,6,3,0,6,10,7,0,15,7,0,0,7,0,34,5,4,0,11,10,9,0,19,0,0,0,0,0,27,13,13,0,26,74,20,0,92,0,0,0,4,4,120,10,11,0,23,19,10,0,33,0,6,0,9,0,62,20,47,0,65,24,42,0,67,8,26,0,28,7,165,48,82,0,132,145,79,0,220,165,34,0,200,12,564
506041135,20,0,0,20,0,19,3,0,0,3,0,0,0,0,34,0,0,34,0,33,0,0,0,3,11,0,0,11,5,0,0,5,0,24,5,4,0,8,18,0,0,13,0,0,0,0,0,25,7,6,0,17,60,16,0,77,0,0,0,0,0,97,10,3,0,11,8,8,0,16,0,3,0,3,0,33,17,32,0,54,18,21,0,39,5,8,0,16,3,114,44,59,0,100,115,43,0,162,79,12,0,100,6,364
506041136,56,0,0,56,0,62,0,13,0,10,0,0,0,0,60,0,0,60,0,74,16,20,0,33,26,4,0,35,4,0,0,4,0,77,10,20,0,26,45,9,0,53,0,4,0,4,0,81,35,86,0,123,139,44,0,185,4,0,0,6,0,318,23,38,0,62,39,18,0,59,8,5,0,14,3,130,33,111,0,151,52,88,0,135,12,26,0,37,17,344,125,291,4,417,303,172,0,469,199,34,0,228,21,1136
506041137,60,0,0,60,0,63,0,0,0,3,0,0,0,0,71,0,0,71,0,79,8,3,0,15,31,5,0,35,7,0,0,7,0,58,9,4,0,10,20,7,0,26,0,0,0,0,0,38,8,14,0,18,86,17,0,102,5,0,0,7,0,134,13,9,0,22,19,13,0,38,7,0,0,13,0,69,20,56,0,76,15,37,0,53,3,11,0,15,3,147,55,96,0,149,176,73,0,252,218,13,0,236,9,646
506051138,49,0,0,49,0,55,5,8,0,13,0,0,0,0,59,0,0,59,0,75,6,6,0,15,24,3,0,23,7,0,0,7,0,48,4,18,0,25,20,5,0,21,0,0,0,0,0,50,24,51,0,81,85,33,0,116,0,3,0,4,0,205,19,34,0,59,30,23,0,52,6,4,0,11,0,121,26,75,0,109,21,74,0,101,7,28,0,36,13,257,96,202,0,303,177,135,0,307,182,35,0,224,15,852
506051139,39,0,0,39,0,41,4,4,0,4,0,0,0,0,35,0,0,35,0,37,4,6,0,4,18,4,0,17,4,0,0,4,0,32,6,3,0,6,14,0,0,12,0,0,0,0,0,26,15,14,0,29,41,18,0,55,0,3,0,0,0,88,6,3,0,12,18,9,0,23,3,0,0,3,0,42,17,17,0,34,17,14,4,33,3,13,3,11,0,90,47,51,0,96,95,39,4,139,120,12,3,132,9,383
506051140,48,0,0,48,0,50,4,0,0,4,0,0,0,0,50,0,0,50,0,53,3,7,0,11,30,0,0,33,8,0,0,8,0,53,0,5,0,11,23,4,0,27,0,0,0,0,0,38,8,19,0,30,74,23,0,97,3,0,0,6,0,128,3,8,0,12,13,11,0,31,0,5,0,5,0,45,12,39,0,48,19,43,0,61,4,11,0,18,3,140,34,81,0,123,167,87,0,249,153,25,0,177,8,551
506051141,23,0,0,23,0,23,0,0,0,0,0,0,0,0,29,0,0,29,0,31,0,0,0,5,10,0,0,10,5,0,0,3,0,18,4,4,0,10,14,0,0,14,0,0,0,0,0,22,0,7,0,17,49,16,0,62,4,0,0,4,0,80,0,4,0,7,11,7,0,19,0,0,0,0,0,27,5,25,0,29,19,39,0,49,5,9,0,10,9,100,21,53,0,70,99,57,0,153,85,7,0,95,9,332
506061142,90,0,0,90,0,94,3,5,0,7,0,0,0,0,64,0,0,64,0,73,8,18,0,25,22,3,0,26,15,0,0,15,0,62,0,5,0,11,22,0,0,22,4,0,0,0,0,31,7,36,0,38,61,16,0,76,0,4,0,4,0,125,11,12,0,25,5,10,0,21,0,5,0,7,0,48,8,48,0,57,17,42,0,59,8,7,0,17,5,134,42,122,0,165,132,72,0,203,249,18,0,268,3,646
506061143,11,0,0,11,0,12,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,5,4,3,0,6,0,0,0,0,0,8,4,10,0,13,20,4,0,22,0,0,0,0,0,37,3,7,0,11,3,3,0,4,0,0,0,0,0,25,0,21,0,27,4,15,0,22,0,4,0,7,7,61,14,54,0,63,36,31,0,60,43,11,0,48,3,178
506061144,3,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,5,6,0,0,6,0,0,0,0,0,5,0,0,0,0,6,0,0,6,0,0,0,0,0,8,4,4,0,7,16,4,0,17,0,0,0,0,0,23,4,0,0,4,5,3,0,3,0,0,0,0,0,9,0,11,0,9,0,6,0,5,0,9,0,6,6,33,10,20,0,22,31,8,0,37,17,11,0,28,6,98
506071145,31,0,0,31,0,26,0,0,0,0,0,0,0,0,24,0,0,24,0,24,4,0,0,11,29,0,0,29,3,0,0,3,0,37,4,5,0,3,34,6,0,36,4,0,0,0,0,45,20,14,0,32,139,19,0,159,3,0,0,4,0,194,4,14,0,19,37,17,0,56,5,6,0,5,0,83,10,56,0,67,35,47,0,85,7,27,0,30,0,189,45,82,0,129,271,91,7,357,83,32,0,117,3,616
506071146,48,0,0,48,0,48,0,0,0,0,0,0,0,0,44,0,0,44,0,45,0,0,0,0,38,3,0,45,5,0,0,5,0,53,0,0,0,0,41,0,0,48,0,0,0,0,0,52,12,13,0,26,132,22,0,151,3,0,0,8,0,184,9,4,0,15,36,18,0,53,4,5,0,5,0,76,11,28,0,41,28,36,0,68,10,15,0,24,6,133,33,54,0,89,282,84,0,366,151,20,0,166,10,625
