POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
505021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,18,0,0,5,0,4,6,0,3,0,13,0,0,0,3,0,10,0,0,0,16,0,0,0,0,8,3,0,3,0,17,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,5,10,8,0,24,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,6,3,8,13,25,32,16,37,0,141,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,11,4,0,0,0,0,0,0,11
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,4,4,0,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,12,0,0,5,9,7,5,0,3,0,30,3,3,8,5,23,14,4,3,0,56,0,4,3,9,27,14,5,5,0,71,0,3,0,4,17,17,3,6,0,58,0,5,7,9,7,9,4,11,0,45,0,0,0,5,0,4,5,6,0,22,0,8,0,4,6,19,10,18,0,59,0,0,0,0,0,5,0,0,0,6,0,0,0,3,0,4,6,11,0,23,0,0,0,0,0,0,0,0,0,5,9,36,38,36,86,100,42,73,4,426,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9,0,16,3,0,0,0,0,0,0,23
505021089,0,0,0,0,0,6,0,5,0,5,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,12,0,3,7,0,0,0,0,0,0,8,0,5,8,3,5,3,0,0,0,29,0,6,9,4,11,0,0,6,0,25,0,0,7,15,47,9,4,4,0,91,0,3,8,4,45,34,0,5,0,99,0,5,0,4,19,29,9,14,0,86,3,0,3,0,17,18,7,17,0,75,0,0,3,0,9,14,12,8,0,49,0,3,8,0,16,28,16,41,0,108,0,0,0,0,0,10,3,11,0,29,0,0,0,0,0,8,3,23,0,37,0,0,0,0,0,0,0,0,0,0,15,36,49,37,167,156,60,137,3,656,0,0,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,24,3,28,0,0,4,0,0,0,0,35
505021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,0,14,0,4,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,4,0,12,0,0,3,3,8,3,0,7,0,19,0,0,0,0,7,11,3,0,0,16,0,0,5,0,4,5,0,3,0,18,0,0,0,0,3,5,0,4,0,14,0,0,0,0,4,9,4,6,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,17,12,7,33,32,14,26,0,151,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5
505021091,0,5,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,0,14,0,6,0,0,0,3,0,0,0,9,0,8,0,3,0,0,0,0,0,16,0,12,12,0,0,3,0,4,0,35,0,18,16,12,8,10,3,14,0,90,3,11,29,17,39,27,4,20,5,151,7,14,23,24,97,84,25,28,7,302,0,6,28,12,97,102,22,51,0,328,11,0,5,39,126,141,48,74,0,441,7,4,14,15,97,127,49,81,3,402,32,16,16,29,232,338,130,317,3,1114,4,5,6,8,45,101,57,115,0,340,17,17,11,16,37,149,86,349,6,685,0,0,0,0,0,0,0,11,3,14,82,131,157,178,775,1100,430,1064,27,3949,5,0,0,0,0,0,0,0,4,14,5,23,0,0,0,0,0,0,0,22,0,30,3,0,0,0,0,0,0,37
505021092,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,14,0,3,9,0,0,0,0,0,0,14,0,0,3,6,0,7,0,0,0,18,0,0,9,4,10,9,0,10,0,40,0,5,10,6,20,15,5,6,0,65,0,3,5,5,10,21,8,3,0,45,0,0,5,0,3,10,5,8,0,45,0,0,0,0,4,4,0,6,0,14,6,3,3,0,13,18,3,19,0,53,0,0,0,0,0,4,3,12,0,16,0,5,7,0,0,9,0,8,0,25,0,0,0,0,0,0,0,3,0,6,10,30,42,24,64,92,24,75,3,369,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,16,0,0,0,5,0,0,0,19
505021093,0,4,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,12,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,4,7,5,7,3,0,0,0,33,0,9,0,6,4,9,3,4,4,40,7,0,7,7,25,27,3,16,0,94,0,0,5,0,28,33,4,15,0,91,9,6,0,4,31,32,7,12,0,113,8,5,3,0,23,24,7,15,0,80,3,4,10,5,30,66,23,56,0,204,0,0,0,5,5,11,0,35,0,61,0,7,4,4,10,31,21,62,0,133,0,0,0,0,0,0,0,0,0,9,22,40,53,50,180,250,73,226,9,898,0,0,0,5,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,11,0,21,5,0,0,0,0,0,0,22
505021094,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,0,0,6,4,5,3,0,6,0,19,0,0,4,3,6,6,0,5,0,24,0,0,0,0,0,8,4,3,0,17,0,0,0,0,3,7,0,0,0,26,0,0,0,0,0,0,0,5,0,10,0,4,0,3,3,12,0,8,0,32,0,4,0,0,0,4,0,3,0,9,0,4,0,0,0,7,5,10,0,21,0,0,0,0,0,0,0,0,0,0,3,23,24,10,17,42,15,44,0,181,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,7,4,0,0,0,0,0,0,9
505021095,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,5,0,0,0,0,9,0,0,9,0,4,6,0,5,0,16,0,3,3,0,12,15,0,12,0,40,0,0,0,0,4,4,0,0,0,16,0,0,0,4,4,3,3,5,0,19,0,0,0,0,9,6,5,5,0,21,0,0,0,3,4,11,6,16,0,37,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,10,12,8,45,56,11,50,0,201,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
505021096,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,4,5,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,16,0,7,4,0,8,0,0,0,0,23,0,3,5,3,3,6,0,7,0,31,0,0,0,3,8,9,5,10,0,32,0,4,0,5,9,12,0,13,0,40,0,0,0,0,3,9,5,4,0,33,5,4,0,4,10,13,7,20,0,57,0,0,0,0,0,6,0,15,0,25,0,6,6,3,3,9,0,14,0,44,0,0,0,0,0,0,0,0,0,3,8,39,29,27,43,66,21,97,3,339,0,8,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,13,0,23,0,3,0,0,0,0,0,25
505021097,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,4,3,0,0,3,0,0,0,13,0,0,3,5,0,0,0,0,0,7,0,4,0,7,10,0,3,3,0,27,0,5,0,5,0,5,0,4,0,26,0,6,0,0,7,10,0,10,0,37,5,0,3,0,9,13,0,10,0,44,0,5,0,4,3,9,3,3,0,22,0,0,9,5,8,17,8,14,0,52,0,0,0,0,3,0,0,4,0,20,0,0,3,0,5,3,5,13,4,23,0,0,0,0,0,0,0,0,0,0,3,34,32,25,45,58,27,67,4,295,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,12
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,9,0,5,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,7,4,9,5,0,0,0,27,0,0,3,5,17,10,0,6,0,46,0,6,4,6,13,14,3,3,0,47,0,0,6,3,12,13,4,7,0,46,0,0,0,5,13,12,5,9,0,40,0,0,0,0,7,0,0,4,0,19,7,0,4,4,14,22,12,13,0,68,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,5,9,28,35,30,90,89,24,54,5,361,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,12
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,7,0,3,3,5,0,19,0,0,3,5,9,4,0,6,0,24,0,0,0,0,0,6,0,3,0,10,0,0,0,0,3,8,0,4,0,15,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,3,9,0,19,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,13,6,14,18,28,13,42,0,137,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,11,0,6,4,0,0,0,0,0,0,12
505031098,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,8,0,9,0,0,0,4,11,0,0,8,0,18,0,0,0,0,4,8,0,0,0,18,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,6,0,4,0,7,0,0,5,0,5,5,6,9,0,29,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,26,32,7,32,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7
505031099,0,0,0,0,0,5,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,0,5,0,0,0,0,0,0,9,0,3,7,0,7,0,0,3,0,30,0,0,6,3,11,11,0,0,0,39,3,0,0,4,8,16,3,0,0,40,0,0,0,0,12,19,4,5,0,43,0,3,0,0,9,7,3,5,0,30,0,0,0,0,4,12,0,6,0,17,0,0,0,0,4,8,3,9,0,33,0,0,0,0,0,3,4,11,0,13,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,10,19,22,15,58,80,32,51,0,284,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,12,3,0,0,0,0,0,0,15
505031100,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,15,0,0,4,3,3,6,0,0,0,22,0,0,7,8,11,5,4,7,0,33,0,0,3,5,11,7,0,8,0,37,0,0,0,0,5,12,3,7,0,31,0,0,0,0,6,9,6,9,0,34,0,0,3,0,5,12,0,8,0,35,0,0,0,0,4,28,11,31,0,73,0,0,0,0,3,6,0,12,0,19,0,0,0,0,9,9,4,7,0,27,0,0,0,0,0,0,0,0,0,0,10,16,35,21,53,94,32,97,3,350,0,3,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,8
505031101,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,5,3,5,4,4,5,0,0,0,0,20,0,0,11,3,3,5,0,5,0,29,0,0,4,8,18,12,3,5,0,58,0,0,0,4,25,18,6,13,0,59,0,0,0,3,11,10,5,5,0,41,0,0,0,0,5,13,4,8,0,33,0,0,0,0,3,8,3,0,0,24,0,0,0,0,8,25,8,12,0,50,0,0,0,0,5,8,0,3,0,8,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,3,0,5,9,21,31,25,80,102,30,72,0,361,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,5,0,0,0,0,14,0,0,0,0,7,8,6,0,0,18,0,0,0,0,3,4,0,4,0,16,0,0,0,0,4,6,8,6,0,13,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,6,5,10,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,9,6,22,28,16,31,6,123,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,5,0,6,12,6,9,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
505031105,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,12,0,0,7,0,4,0,0,0,0,13,0,0,0,3,7,0,0,0,0,18,0,0,5,6,7,5,3,5,0,36,0,0,0,4,5,13,3,7,0,31,0,0,6,5,16,17,0,9,0,44,3,0,0,3,4,3,0,6,0,27,0,7,4,0,4,5,0,10,0,29,0,0,5,0,5,8,12,8,0,37,0,0,0,0,0,4,0,12,0,15,0,0,0,0,0,3,0,16,0,31,0,0,0,0,0,0,0,0,0,6,4,26,38,25,53,69,26,76,8,324,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,7,0,9,0,0,3,0,0,0,0,16
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,3,0,12,0,0,9,0,0,0,0,0,0,9,0,5,6,0,0,0,0,3,0,13,0,0,0,3,0,0,3,9,0,15,0,4,0,5,3,3,0,0,0,18,0,4,3,0,9,3,0,11,0,34,0,0,0,0,3,6,5,6,0,19,0,0,0,0,3,0,0,9,0,16,5,0,0,0,0,8,0,9,0,17,0,3,0,0,3,4,3,15,0,30,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,11,3,0,0,0,0,0,0,0,0,6,4,30,26,12,30,33,20,58,0,218,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4
505031255,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,9,4,0,0,0,4,0,0,4,0,12,0,0,0,3,4,0,4,3,0,13,0,0,0,0,5,0,3,6,0,14,0,0,0,4,0,0,0,0,0,11,0,0,0,4,3,4,0,3,0,10,4,0,0,0,5,8,6,7,0,28,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,8,12,11,18,29,21,16,35,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
505031256,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,3,0,12,0,0,16,0,0,0,0,0,0,21,0,4,4,3,3,0,0,7,0,18,0,0,0,3,9,6,0,9,0,26,0,0,0,0,8,11,0,6,0,34,0,0,0,0,5,3,0,11,0,22,0,0,0,0,0,3,3,5,0,14,0,0,0,0,0,3,5,3,0,11,0,5,0,0,0,4,4,9,0,19,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,4,4,0,16,0,0,0,0,0,0,6,0,0,8,4,10,23,16,29,37,20,67,7,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,9,3,12,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,9,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,6,0,5,0,14,0,0,0,0,8,5,0,4,0,29,0,0,4,0,7,0,0,0,0,14,0,0,0,0,5,0,0,5,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,3,3,0,15,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,7,20,25,16,33,0,133,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,4
