POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
503021297,16,136,31,8,8,9,0,4,7,222,24,159,73,7,4,7,4,4,10,291,30,228,147,36,31,28,3,22,4,535,69,235,238,62,87,72,4,23,11,800,64,228,407,148,278,289,64,43,12,1537,148,247,518,303,945,906,181,184,19,3448,217,175,464,387,1500,1556,290,329,21,4936,278,173,405,489,1914,2039,409,525,20,6249,253,101,255,412,1796,1996,398,529,18,5757,614,261,467,723,3732,5767,1385,2009,43,15004,179,88,110,176,762,2048,601,903,12,4872,357,135,204,328,1102,3800,1424,3229,36,10621,5,6,12,7,27,67,12,30,54,214,2280,2375,3356,3095,12209,18607,4783,7833,274,54821,9,6,0,0,3,0,0,5,5,32,5,18,0,0,0,0,0,0,0,21,8,41,11,4,7,5,0,0,0,69,12,60,26,11,5,11,0,4,4,123,0,56,49,5,14,15,3,6,0,151,7,62,104,39,40,37,8,11,9,309
504011044,0,8,3,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,17,0,10,3,4,0,0,0,0,0,30,3,15,16,3,0,0,0,0,3,41,3,10,18,3,10,9,0,9,0,59,3,10,12,20,22,14,10,3,0,100,8,5,15,16,27,27,12,10,0,125,3,6,13,10,24,30,11,12,0,108,8,5,3,5,35,28,11,16,0,107,4,3,5,13,37,44,22,35,0,163,0,0,0,0,4,3,5,4,0,28,0,0,0,0,0,0,6,7,0,20,0,0,0,0,0,0,0,0,4,8,36,95,109,86,162,173,80,104,11,850,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,5,7,0,0,7,0,0,0,21,4,5,4,6,11,9,0,7,4,38,0,12,13,4,12,17,0,3,0,64
504011045,0,21,4,4,0,0,0,0,0,30,0,18,4,0,0,0,0,0,0,24,0,16,18,6,5,0,0,3,0,53,4,19,22,5,0,10,0,6,0,64,3,14,19,17,11,12,0,8,3,87,4,17,20,14,30,25,5,5,0,124,4,9,12,10,42,39,15,23,6,161,7,10,11,17,39,61,12,18,0,174,7,9,4,13,33,40,14,29,4,140,7,7,10,11,43,69,37,61,0,239,0,5,0,5,9,9,5,14,0,42,0,3,6,9,7,15,10,19,0,65,0,0,0,0,0,6,0,0,4,6,44,183,147,100,218,284,89,178,15,1264,0,3,0,0,0,5,0,0,0,12,0,4,0,0,0,0,0,0,0,7,4,13,3,3,0,0,0,0,0,26,4,16,5,0,4,10,0,10,0,46,0,9,12,6,14,16,0,4,0,61,0,17,17,10,26,23,12,7,7,106
504011046,0,11,0,0,3,0,0,0,0,16,0,15,6,0,0,0,0,0,0,26,0,23,10,0,0,9,0,0,0,45,0,11,17,3,10,3,0,6,0,42,5,16,7,11,8,0,0,6,0,50,3,11,13,8,20,19,4,3,0,80,3,13,12,4,19,23,5,9,0,87,5,4,9,14,24,27,9,11,0,92,0,4,9,8,22,15,5,5,0,67,5,3,12,15,22,27,8,13,0,112,0,0,0,0,3,8,0,10,0,19,0,0,3,0,5,6,0,8,0,26,0,0,3,0,0,0,0,0,0,8,21,134,97,62,147,136,42,67,8,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,3,3,0,0,0,10,0,4,6,0,4,7,0,0,0,21,0,3,7,3,7,5,5,0,0,27
504011047,3,24,0,0,0,0,0,0,0,29,0,12,9,0,0,4,0,0,0,26,3,21,11,4,0,5,0,0,3,48,5,20,25,7,11,13,0,0,0,77,0,24,28,12,18,14,0,4,0,96,4,18,21,21,38,32,6,9,0,145,6,10,20,21,58,42,5,10,0,179,4,7,6,15,51,47,19,16,0,159,6,6,7,4,42,26,13,15,0,128,9,8,8,9,25,59,24,40,0,179,0,0,7,3,3,10,4,9,0,34,0,6,0,12,4,17,9,15,0,66,0,8,0,0,0,0,0,3,0,12,41,161,149,110,260,262,82,127,7,1206,0,5,0,0,0,5,0,4,0,9,0,8,0,0,0,0,0,0,0,13,0,7,5,0,0,0,0,0,0,16,0,20,6,0,6,6,0,3,0,48,3,26,21,4,4,12,0,3,0,72,0,11,25,7,18,15,3,8,0,95
504011048,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,5,6,5,0,0,0,0,0,0,14,0,14,8,0,0,0,0,0,0,20,0,3,5,4,0,0,0,0,0,17,0,0,3,0,3,4,3,5,0,18,0,4,5,5,3,6,0,0,0,22,4,0,3,10,10,10,3,4,0,41,0,0,0,4,0,11,3,7,0,31,4,0,3,0,16,18,8,17,0,71,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,6,0,12,0,0,0,0,0,0,0,0,0,0,12,42,38,26,35,63,13,36,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,3,11,3,0,6,0,0,0,15
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,10,0,0,5,0,0,4,0,0,0,11,0,0,3,0,4,3,0,5,0,19,3,0,0,0,17,8,0,0,0,34,0,0,0,4,15,11,0,5,0,33,6,0,0,0,13,8,5,9,0,39,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,11,18,4,48,45,5,21,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,12
504021050,0,0,0,0,0,0,0,0,0,9,0,7,4,3,0,0,0,0,0,21,0,7,0,3,0,0,0,0,0,15,0,10,10,4,0,5,0,0,0,24,0,8,6,4,4,0,4,0,0,23,0,4,11,4,0,0,0,0,0,29,0,3,9,5,0,4,0,0,0,26,0,0,5,6,4,4,0,6,0,42,0,3,0,0,3,10,4,3,0,30,0,4,7,5,5,25,12,10,0,69,0,0,0,0,0,5,5,6,0,15,0,4,0,4,3,11,4,3,0,31,0,0,0,0,0,0,0,0,0,6,3,69,63,48,25,67,34,51,4,363,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,11,0,4,4,0,3,3,0,0,0,13
504021051,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,12,0,0,8,4,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,3,3,0,0,15,0,0,6,0,0,0,0,8,0,13,0,0,4,0,0,3,0,3,0,20,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,14,26,22,12,22,11,17,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,5,3,0,0,0,0,7
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,5,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,15,0,11,6,3,0,0,0,0,0,27,0,11,7,9,3,6,0,0,0,31,7,13,13,7,3,3,0,8,0,54,6,9,15,10,7,14,0,3,0,65,5,3,14,7,15,18,3,4,0,67,4,0,8,11,20,16,8,11,0,76,7,0,0,12,26,24,10,17,0,91,6,0,7,3,23,28,11,32,0,112,0,0,3,0,4,0,0,3,0,16,4,3,3,0,0,7,0,6,0,29,0,0,3,0,0,0,0,0,0,3,39,84,88,64,111,129,36,78,0,625,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,3,0,0,0,0,0,0,13,0,9,6,0,3,6,0,0,0,24,0,7,10,0,5,6,0,4,0,35
504021054,0,9,3,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,13,0,5,6,0,0,4,0,0,0,17,4,9,5,3,0,3,0,0,0,22,0,5,8,0,3,7,0,0,0,28,0,4,13,7,14,11,4,0,0,51,4,0,3,4,19,17,6,4,0,57,7,0,5,5,19,27,11,10,0,75,4,8,0,3,13,13,4,13,0,60,7,0,5,5,27,17,3,19,0,80,0,0,0,0,0,4,0,0,0,12,0,0,0,3,0,6,6,5,0,19,0,0,0,0,0,0,0,0,0,3,21,69,55,35,93,112,36,67,0,476,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,10,0,17,3,0,0,0,0,0,0,24,0,5,7,4,0,7,0,0,0,25,4,13,9,0,7,5,6,0,0,42
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,3,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,10,9,0,3,0,0,0,0,22,0,4,13,5,4,0,0,3,0,25,0,4,17,5,7,0,0,0,0,34,4,8,8,8,10,8,0,0,0,48,3,0,6,5,11,10,0,3,0,39,0,6,9,4,9,16,6,11,0,64,3,0,5,9,9,22,6,11,0,61,0,0,11,8,23,38,14,20,0,111,0,0,0,0,3,7,3,0,0,14,0,0,3,6,3,11,3,5,0,25,0,0,0,0,0,0,0,0,0,3,15,62,77,52,80,111,42,62,10,491,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,6,0,9,4,0,0,0,0,6,0,13,0,6,0,0,4,0,0,0,0,12,0,8,8,7,0,0,0,0,0,30
504031057,0,6,0,4,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,15,0,7,6,0,0,0,0,0,0,20,0,4,3,3,0,3,0,0,0,17,0,6,7,6,0,6,0,0,0,29,0,7,10,3,7,12,0,3,0,46,4,7,6,5,5,13,0,3,0,44,0,3,6,9,13,9,10,5,0,58,4,0,0,4,21,13,7,9,0,57,3,4,4,0,11,19,11,11,0,66,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,7,6,4,0,16,0,0,0,0,0,0,0,0,0,0,21,71,52,41,69,77,31,36,5,410,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,13,5,0,0,0,0,0,0,16,0,3,8,0,4,0,0,0,0,20,3,3,11,3,0,4,0,0,0,26
504031058,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,5,0,9,0,3,0,0,0,4,0,0,0,13,0,5,6,3,6,6,0,3,0,20,0,0,5,6,3,7,8,5,0,28,0,0,0,0,25,20,8,20,0,76,0,0,3,3,14,15,4,6,0,48,0,4,0,3,25,38,21,24,0,119,0,0,4,0,7,9,7,3,0,33,3,0,0,0,4,10,5,10,0,38,0,0,0,0,0,0,0,0,0,3,4,24,27,20,78,109,57,82,0,416,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,5,0,0,3,0,3,4,0,4,0,12,0,0,3,3,3,6,0,4,0,26
504031060,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,11,0,4,8,5,11,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5
504031061,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,3,0,0,0,18,0,3,9,0,3,3,0,0,0,23,0,0,9,3,7,14,0,4,0,40,0,0,4,0,6,33,3,5,0,64,5,4,6,4,19,42,3,7,0,90,0,0,0,3,9,50,20,10,0,88,4,4,5,3,27,88,30,43,0,199,3,0,0,0,0,15,5,13,0,42,0,0,0,0,0,18,13,19,0,58,0,0,0,0,0,0,0,0,0,0,20,28,30,32,82,268,76,107,7,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,0,0,5,0,0,0,9,0,0,3,0,6,3,0,0,0,15,0,0,5,4,9,9,0,4,0,37
504031062,4,8,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,9,0,3,3,0,3,0,0,0,0,12,0,8,4,0,3,0,0,0,0,17,0,5,11,0,0,9,0,3,0,24,0,3,9,8,8,4,4,0,0,39,0,3,9,14,9,10,3,4,0,48,4,5,5,6,25,13,0,7,0,60,0,3,0,4,14,22,6,3,0,50,6,3,0,6,20,19,3,11,0,69,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,17,57,56,35,73,78,17,41,4,383,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,4,3,5,0,0,0,0,13
504031063,0,11,0,0,5,0,0,0,0,16,0,11,9,7,0,0,0,0,0,26,0,18,15,6,0,3,5,5,0,52,0,12,26,10,13,8,0,6,0,68,0,9,4,9,30,22,4,7,4,95,5,7,16,15,59,59,11,12,4,181,3,7,9,8,83,73,10,10,5,209,3,3,5,9,66,100,14,26,0,231,0,0,6,11,48,67,11,22,0,162,8,6,7,4,77,122,41,77,0,341,0,0,0,0,7,19,8,24,0,65,5,0,4,7,11,24,8,21,0,72,0,0,0,0,0,5,0,0,4,8,33,93,109,81,399,496,111,206,17,1547,0,3,0,0,0,0,0,6,0,17,0,5,0,0,0,0,0,0,0,7,0,11,7,4,0,3,0,0,0,25,5,19,15,4,6,14,0,4,0,72,4,22,9,4,19,24,9,13,5,103,0,17,48,12,52,52,9,19,0,210
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,6,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,12,0,15,4,0,3,4,0,0,0,30,0,10,7,5,0,0,4,0,0,24,0,3,11,9,16,7,3,4,0,53,0,4,13,8,13,15,6,7,0,59,5,3,3,9,20,22,9,6,0,72,4,4,4,3,33,31,8,29,0,114,5,0,0,4,29,46,32,31,0,151,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,19,58,56,34,116,129,54,84,3,559,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,6,0,5,0,0,0,0,0,8,0,4,7,0,4,3,0,0,0,15,0,4,6,0,3,4,0,3,0,19
504031066,5,36,3,0,0,0,0,0,0,45,0,29,18,5,0,3,0,0,3,51,12,47,27,12,3,4,0,0,3,107,3,44,56,14,10,3,0,0,0,137,16,53,74,33,29,20,5,3,0,234,14,33,117,52,105,45,12,21,5,404,29,25,87,76,168,86,14,21,6,507,32,30,53,73,250,138,24,38,3,653,35,10,32,55,213,144,42,40,0,562,54,18,40,47,259,291,74,101,3,888,4,3,4,8,21,47,14,22,0,134,9,7,17,29,37,77,21,61,0,257,0,4,3,4,0,3,0,4,13,27,227,373,554,400,1104,866,208,324,33,4083,3,0,0,0,5,0,0,0,0,8,0,9,3,0,0,0,0,0,0,12,0,22,4,0,0,0,0,0,3,30,0,13,11,3,4,4,5,0,0,43,3,22,20,3,11,9,5,0,0,78,9,12,36,9,23,22,11,6,0,126
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,14,0,0,3,3,0,0,0,0,0,14,0,0,6,4,5,3,0,3,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,5,14,9,10,8,20,11,16,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9
504031068,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,11,0,4,0,3,0,0,0,3,0,19,0,0,3,0,0,0,0,7,0,18,0,0,0,5,6,0,3,0,0,14,0,0,0,0,5,5,0,5,0,16,0,0,3,3,5,4,0,5,0,25,0,0,3,0,6,5,0,9,0,32,3,0,5,0,3,8,5,8,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,26,18,23,29,41,15,34,0,203,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,12,0,9,3,4,0,0,3,0,0,19,0,5,4,7,0,6,0,0,0,17
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,5,3,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,9,0,13,3,0,0,0,0,0,0,16,0,4,3,5,0,0,0,0,0,12,0,6,3,0,7,0,0,0,0,19,0,0,3,0,4,11,0,6,0,33,0,3,4,5,5,12,9,4,0,37,8,4,5,6,16,21,11,17,0,77,6,0,5,3,6,21,11,20,0,72,4,0,3,7,11,18,9,37,0,97,0,0,0,0,0,5,0,0,0,7,0,0,3,0,0,5,0,9,0,13,0,0,0,0,0,0,0,0,0,0,23,51,41,27,47,101,37,97,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,10
