POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
504011046,53,212,139,90,248,356,120,192,27,1447,0,0,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,5,0,4,0,10,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,7,0,4,0,21,0,5,0,0,0,0,0,0,0,5,10,48,26,14,24,5,4,7,0,136,4,83,54,26,23,28,10,6,4,241,0,3,0,4,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,4,0,0,0,12,0,5,3,0,7,4,0,0,0,24,0,19,20,20,8,21,0,12,0,92,0,6,12,0,3,4,0,0,0,27,10,7,19,3,27,29,10,3,0,117,8,70,44,28,28,26,13,13,3,232,9,49,63,32,57,24,7,18,6,265,0,25,14,6,27,20,8,7,0,99,5,21,17,10,6,9,5,8,3,81
504011047,65,599,375,232,614,658,215,492,72,3324,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,4,0,3,0,12,4,35,30,8,46,31,5,12,3,178,0,0,0,0,0,0,0,0,0,0,0,12,7,5,8,4,0,6,0,56,0,8,9,3,5,7,0,0,0,33,53,458,270,127,222,94,29,33,12,1291,15,210,105,34,44,31,7,15,7,466,0,6,6,0,7,3,0,5,0,23,0,16,3,4,0,9,0,0,0,32,9,15,18,17,25,21,5,5,0,120,0,10,11,5,8,11,7,7,4,65,7,25,28,16,49,38,3,11,0,181,8,37,25,10,37,27,4,4,0,159,5,8,26,15,69,18,3,9,0,164,22,101,78,62,85,65,28,40,0,481,25,140,169,125,162,86,17,36,8,772,0,32,16,11,9,5,0,4,0,87,11,81,43,19,45,40,15,13,0,259
504011048,15,100,69,37,66,92,28,54,14,475,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,5,0,0,0,18,0,0,3,0,0,0,0,0,0,5,8,56,34,24,22,5,4,0,3,152,0,34,7,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,5,3,5,4,0,0,0,25,0,6,6,4,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,9,32,22,28,29,28,13,21,0,186,5,39,38,22,21,14,0,3,0,156,0,8,5,0,0,0,0,0,0,18,6,16,11,0,0,0,0,0,0,37
504021049,35,39,23,15,102,236,64,139,6,657,0,0,3,3,0,0,0,0,0,10,0,0,0,0,5,0,0,6,0,9,0,0,0,3,11,24,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,0,3,3,0,0,0,0,0,0,20,0,9,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,9,22,11,11,8,70,78,24,19,0,251,3,10,6,3,0,4,5,5,0,41,3,6,9,0,6,9,0,3,0,32,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,0,0,8
504021050,7,74,53,33,48,84,28,80,7,422,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,4,5,3,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,8,6,0,10,0,0,0,42,0,23,6,5,6,0,0,6,0,44,0,8,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,5,0,8,0,3,0,20,4,17,9,12,5,8,6,0,0,57,0,6,0,0,3,0,0,0,0,15,0,4,7,0,0,0,3,0,0,8,10,53,47,37,32,29,11,23,0,231,0,23,26,16,11,13,0,3,0,107,0,0,0,0,5,0,0,0,0,11,0,14,4,3,3,0,0,0,0,29
504021051,3,33,30,20,24,44,13,55,6,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,22,15,8,4,0,0,0,0,57,0,4,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5,6,6,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,12,0,4,5,0,0,0,0,0,0,12,3,12,14,11,9,8,0,8,0,69,0,20,16,10,19,5,4,5,0,66,0,0,0,0,0,0,0,0,0,4,0,3,3,0,4,0,0,3,3,16
504021052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,46,242,157,95,221,254,81,215,25,1329,0,5,3,0,0,4,0,0,0,12,0,0,0,0,0,3,0,5,0,5,0,15,14,3,8,6,0,0,0,50,0,0,0,3,0,3,0,0,0,7,4,19,17,0,0,4,0,0,0,41,3,8,7,0,0,4,3,0,0,33,14,92,56,30,33,19,6,8,0,261,4,114,42,18,17,9,3,7,0,222,3,10,13,4,0,0,0,4,0,34,0,0,3,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,8,0,6,7,4,6,3,0,0,0,22,0,22,16,18,8,13,4,8,4,85,0,15,9,6,0,0,0,5,0,29,8,17,18,12,46,14,5,4,0,115,27,86,87,48,55,68,31,32,0,440,13,50,58,30,58,29,9,19,0,264,0,18,6,3,0,0,4,3,0,39,10,40,20,6,16,6,0,7,4,98
504021054,82,236,128,110,387,506,208,506,35,2197,0,0,5,0,0,0,0,0,0,7,5,4,6,0,23,8,3,3,0,51,0,26,18,11,22,23,8,5,0,110,0,0,0,0,0,0,0,0,0,8,4,18,6,7,14,11,0,9,0,64,0,10,3,8,9,25,0,0,0,57,6,56,37,23,33,23,7,13,0,199,4,78,27,11,10,4,5,3,3,152,3,15,10,0,10,18,10,13,0,81,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,16,4,13,20,18,19,12,3,3,0,94,0,13,9,0,7,4,0,0,0,26,4,9,9,6,8,8,0,0,0,49,11,58,60,39,50,54,18,37,0,325,10,54,49,35,50,24,9,19,0,250,0,11,0,0,0,3,0,0,0,23,3,25,20,3,19,6,3,6,0,94
504031055,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,33,169,115,77,177,254,65,173,29,1094,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,4,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,10,5,0,9,3,0,0,36,0,3,3,0,3,5,0,0,0,20,6,57,39,21,27,18,0,6,4,180,5,53,18,15,4,4,0,7,0,109,0,4,4,0,0,3,0,0,0,13,0,0,4,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,15,3,4,8,0,9,8,0,5,0,35,0,5,11,0,12,8,3,11,0,52,0,10,9,8,5,6,3,8,0,50,0,12,4,0,3,4,0,0,0,25,15,93,95,77,76,64,21,39,3,481,9,46,54,43,52,19,7,20,0,246,0,11,0,0,0,0,0,6,0,17,0,39,15,7,8,3,0,4,0,78
504031057,45,278,146,89,151,225,58,140,25,1158,0,8,0,0,6,8,0,3,0,32,0,0,0,0,0,0,0,0,0,3,0,6,3,3,8,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,6,0,4,3,0,6,0,37,5,5,4,0,4,9,0,0,0,24,5,79,44,18,25,20,9,8,3,217,12,89,55,16,16,6,4,3,3,197,0,9,4,4,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,5,4,0,0,5,4,0,0,9,0,15,8,3,8,7,3,0,0,54,0,17,3,6,0,4,0,0,0,32,15,23,17,13,36,37,9,10,3,153,17,59,65,51,63,43,23,31,5,348,11,50,38,36,70,20,8,17,3,237,0,17,14,7,9,8,0,4,0,54,0,17,16,8,10,12,0,3,0,59
504031058,51,96,65,61,331,340,137,262,26,1364,5,33,34,19,34,20,0,3,5,150,0,0,0,0,3,0,0,0,0,5,3,5,3,3,17,4,3,0,0,36,0,0,0,0,0,0,0,0,0,6,8,13,13,14,16,14,7,0,0,78,4,7,5,3,10,4,0,0,0,34,6,10,9,4,8,3,3,3,3,50,4,17,8,0,7,5,4,0,0,48,0,10,9,0,0,4,4,0,4,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,15,0,8,3,0,10,6,0,0,0,30,0,4,7,0,0,0,3,0,0,12,3,6,6,9,27,38,13,8,0,117,6,19,18,17,23,23,11,11,0,126,0,15,17,5,22,9,0,4,0,73,0,6,3,6,0,0,0,0,5,24,0,10,0,0,4,4,0,0,0,23
504031060,5,27,30,24,17,55,17,45,7,210,0,6,4,7,3,13,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9,0,3,0,0,0,0,0,0,0,6,0,8,4,0,0,4,0,0,0,15,0,4,0,6,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,5,0,5,0,0,0,3,0,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,8,11,7,10,3,3,3,3,48,0,11,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,8
504031061,212,212,227,151,821,1420,741,2206,79,6075,0,5,0,0,6,4,0,0,0,11,20,3,15,3,36,41,10,33,3,162,3,4,11,3,27,26,16,8,0,89,0,0,0,0,6,11,9,0,0,24,5,8,19,17,34,36,13,8,0,134,20,9,33,27,77,187,26,55,0,435,3,18,13,9,13,10,5,4,0,75,0,15,7,0,0,4,0,0,0,34,18,20,27,23,143,93,42,38,0,407,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,6,4,6,10,0,3,0,30,0,7,6,3,7,9,4,0,0,35,0,3,6,0,8,3,4,0,0,30,0,0,0,0,6,4,0,0,0,8,0,3,0,0,0,0,0,0,0,9,5,12,10,3,15,6,3,3,0,58,0,0,0,0,0,0,0,0,0,12,0,5,3,7,9,7,0,5,0,34
504031062,26,132,86,49,135,180,66,94,20,768,0,9,0,0,0,8,0,0,3,25,0,0,0,0,0,0,0,0,0,3,6,12,8,0,8,6,4,0,0,44,0,0,0,0,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,48,24,14,20,6,0,3,0,118,4,42,30,8,25,7,3,8,3,130,0,4,5,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,10,5,0,3,3,0,0,0,23,0,14,11,3,0,0,0,0,0,29,4,3,3,0,4,7,5,3,0,29,12,58,54,34,42,37,14,30,0,281,9,35,33,35,64,30,8,6,0,223,0,0,4,0,0,0,0,0,0,6,0,12,8,4,4,4,0,7,0,36
504031063,258,773,694,508,2782,3682,1154,2325,202,12373,0,3,8,3,3,3,4,0,0,18,3,11,8,3,18,39,9,17,4,122,20,93,130,81,238,128,26,41,9,761,7,4,15,10,25,36,12,14,0,125,14,59,82,43,130,131,33,38,6,527,18,41,48,28,119,76,10,16,6,353,15,92,103,39,116,74,17,21,3,472,0,99,40,21,19,31,10,15,0,237,11,15,30,17,40,36,13,13,3,180,0,12,10,8,10,27,0,3,0,71,4,11,7,4,10,16,0,5,0,63,0,5,7,6,17,15,3,4,0,58,5,29,41,22,81,99,9,12,4,311,4,61,45,28,38,37,6,10,9,223,5,15,12,11,12,23,5,3,0,82,0,37,17,9,18,6,0,5,3,102,10,25,33,19,59,22,3,9,0,178,0,23,13,11,7,4,0,0,0,66,14,54,65,30,85,64,16,13,8,336
504031064,5,0,0,0,5,0,3,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,29,111,101,50,261,314,124,246,12,1262,0,7,4,0,0,6,4,0,0,22,0,0,0,0,0,0,0,0,0,5,0,17,23,8,15,19,6,7,0,80,0,0,0,0,0,0,0,0,0,0,5,4,10,0,3,9,0,0,0,28,0,0,0,8,0,6,0,5,0,20,0,14,8,3,7,4,0,3,0,48,4,48,20,14,10,10,5,10,0,121,0,9,14,3,8,3,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,0,4,0,0,0,0,0,4,0,10,3,3,10,0,3,0,0,4,0,21,0,0,3,10,18,8,9,0,0,47,28,64,66,59,98,64,28,49,5,455,6,23,35,23,34,14,6,8,0,158,0,9,6,0,0,0,0,3,0,22,6,25,33,21,60,10,0,5,0,158
504031066,212,841,576,401,1496,1652,559,1005,147,6888,0,0,3,5,0,5,0,0,0,17,0,0,0,9,0,3,0,0,0,18,3,31,14,14,22,14,0,13,0,113,0,0,0,0,0,0,0,0,0,0,6,15,13,10,27,28,3,4,0,94,10,16,30,7,26,22,9,8,0,123,76,604,405,170,330,141,39,40,18,1825,23,279,165,72,72,34,11,41,5,693,5,6,12,7,22,13,4,8,0,78,0,14,10,8,3,4,0,0,0,47,6,19,38,3,31,14,6,6,0,130,0,10,13,3,29,14,9,11,0,91,3,26,41,24,52,35,14,22,0,211,4,37,40,19,60,21,9,9,3,208,92,86,162,82,370,267,50,49,7,1169,24,104,83,60,97,82,34,58,0,544,250,537,744,540,1019,515,100,213,34,3954,0,34,16,5,6,8,0,4,3,75,12,60,56,42,73,59,11,22,7,334
504031067,6,17,20,15,34,40,16,40,3,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,19,4,3,6,5,6,4,0,43,0,9,3,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,13,14,9,11,3,7,11,0,73,3,17,14,10,19,5,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,15
504031068,34,87,65,41,99,167,78,187,11,774,0,11,4,9,6,4,0,6,0,34,0,0,0,0,0,7,0,0,0,6,0,11,3,8,3,7,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,10,10,3,3,5,3,3,0,43,0,0,0,4,0,5,0,0,0,10,3,11,10,5,6,3,0,0,4,40,13,44,14,17,16,12,5,4,0,122,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,12,0,3,0,3,0,0,0,5,0,11,0,18,6,0,8,8,3,6,0,45,3,9,6,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,6,5,29,15,22,21,19,6,10,0,140,0,15,17,10,10,14,0,3,0,80,0,4,4,0,5,3,4,0,0,26,0,13,13,4,7,0,7,3,0,50
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,15,110,62,39,72,120,39,92,26,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,4,5,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,12,72,39,22,18,6,0,6,0,180,6,66,34,10,12,4,0,3,3,137,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,6,6,0,8,0,0,0,0,14,0,3,4,0,0,6,0,0,0,22,0,16,3,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,28,49,54,58,84,71,29,71,0,442,10,34,27,12,33,21,5,7,0,142,0,5,3,0,0,4,0,0,0,13,0,15,19,8,8,4,0,8,0,64
504031299,19,138,69,35,66,113,41,114,8,606,0,16,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,39,21,4,14,14,4,10,0,109,6,58,28,17,13,16,5,4,0,141,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,13,0,7,8,4,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,5,0,5,12,6,15,12,6,13,0,69,0,11,6,4,5,5,0,3,0,32,0,3,3,0,8,3,4,0,0,27,3,14,6,0,0,0,0,3,0,29
504031300,32,316,159,93,199,267,91,168,37,1357,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,5,8,8,6,11,6,0,3,0,36,0,0,4,4,4,0,0,0,0,10,33,307,143,57,112,45,12,6,0,716,8,161,54,26,16,10,0,16,7,312,0,13,7,0,6,6,0,0,0,31,0,0,3,0,0,0,0,0,0,6,0,8,4,6,11,11,0,3,0,42,3,5,7,3,12,9,0,9,0,49,3,13,15,11,17,12,4,8,0,69,3,19,0,0,3,0,0,0,0,35,9,11,24,11,21,32,4,9,5,119,37,126,118,73,139,97,48,85,7,727,24,123,148,99,134,48,11,40,8,629,4,19,3,3,5,5,0,0,0,36,4,39,29,19,29,30,4,12,0,172
505011070,33,213,94,75,171,174,57,96,7,916,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,62,38,20,16,13,0,0,0,161,14,105,33,14,21,15,0,3,0,199,0,5,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,7,5,14,11,4,3,7,0,3,0,44,0,17,5,0,4,0,0,0,0,29,4,28,12,5,16,13,0,0,0,81,24,59,81,68,66,51,20,30,0,409,6,55,52,31,55,30,0,9,0,232,0,30,6,5,6,0,0,0,0,50,5,13,15,9,13,0,0,4,0,55
505011071,21,223,118,74,126,173,61,127,21,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,15,3,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,4,0,0,4,27,0,0,0,0,0,0,0,0,0,8,4,98,57,14,40,11,11,0,0,234,4,105,32,21,12,14,0,7,0,196,0,3,0,0,0,0,0,0,0,4,0,18,3,4,0,0,0,0,4,35,0,6,5,5,4,0,0,3,0,19,0,4,0,7,14,9,0,0,0,33,3,16,14,9,14,11,0,0,0,62,0,14,8,6,0,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,14,56,63,37,44,53,21,21,0,310,22,91,98,63,91,38,8,20,3,433,0,7,6,0,0,3,0,0,0,25,0,32,18,3,13,4,3,0,0,90
