POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
501011001,0,0,4,6,0,10,20,0,0,0,0,22,10,0,5,3,0,24,13,6,17,7,0,37,23,0,20,14,0,61,35,6,30,7,0,77,69,9,22,13,0,110,93,23,33,9,0,158,128,20,20,9,0,185,91,15,21,3,0,127,61,17,21,3,4,103,35,17,8,4,0,64,48,25,11,7,4,94,6,3,6,3,0,11,15,10,4,5,0,37,6,4,3,3,6,14,653,143,227,90,24,1135,4,0,4,7,0,16,32,0,13,5,0,56,38,0,8,9,0,54,45,3,13,9,0,67,68,0,23,11,0,100,105,3,23,5,0,132,131,7,18,12,0,165,110,18,18,6,0,154,83,11,20,0,0,118,60,5,4,0,0,68,33,7,5,5,0,54,24,3,8,0,0,31,18,5,7,0,5,36,0,0,0,0,0,6,6,0,3,7,0,13,6,4,5,0,0,10,766,73
501011003,3,4,0,18,0,25,96,3,3,0,0,103,27,4,12,4,0,47,28,7,8,12,0,58,57,5,12,3,0,80,77,13,31,17,0,141,127,20,35,4,4,188,241,36,48,7,0,330,279,40,75,12,7,408,198,41,63,5,10,310,146,41,36,5,5,230,90,48,39,3,3,179,134,53,34,3,3,231,42,19,8,0,0,74,33,49,21,0,4,107,9,3,7,4,0,22,1585,387,431,98,40,2535,7,0,0,15,0,28,111,0,10,4,0,124,80,3,24,11,0,118,80,3,22,6,0,110,144,5,31,0,3,187,214,21,40,14,3,289,283,12,51,8,0,364,288,20,50,0,0,359,264,30,42,5,3,348,162,13,30,9,0,219,72,24,23,10,6,132,49,19,18,3,0,90,51,33,23,6,0,110,9,11,8,5,0,25,3,21,12,8,0,43,14,0,5,5,7,35,1846,222
501011004,3,0,0,3,0,11,72,0,3,0,0,77,37,0,11,0,0,47,30,0,11,0,5,46,59,0,4,6,0,77,79,9,24,3,0,117,126,6,29,0,5,172,147,16,43,0,6,214,270,32,60,0,3,367,141,25,46,0,3,210,104,34,39,0,0,181,69,15,30,6,0,120,103,42,30,7,0,178,14,9,4,0,0,29,17,17,11,4,0,56,12,3,0,0,0,16,1286,221,355,32,21,1918,8,0,4,6,0,14,105,0,17,7,0,128,70,0,20,4,0,93,94,3,31,9,0,128,143,3,33,3,0,176,205,6,39,3,5,258,252,11,24,3,0,291,285,10,36,3,0,336,236,16,41,4,0,292,144,14,25,3,0,195,109,11,24,0,6,151,78,4,10,0,0,94,82,14,8,6,4,113,10,3,4,0,0,23,10,9,7,0,0,24,10,0,0,0,3,14,1827,118
501011293,12,0,4,10,0,16,108,3,4,4,0,119,70,0,4,0,0,76,67,0,3,4,0,71,78,4,12,4,0,100,119,7,19,0,0,145,161,7,26,3,5,203,232,18,26,4,5,286,317,21,38,3,4,381,257,25,35,0,0,313,203,29,20,0,0,257,142,19,18,0,0,173,191,43,30,0,0,254,37,18,7,0,0,64,26,29,23,0,0,82,23,0,4,0,0,34,2027,233,256,41,20,2574,6,0,0,6,0,16,171,0,5,8,0,186,122,0,18,8,0,149,133,0,20,0,0,158,172,8,23,8,0,208,326,6,22,9,3,359,371,11,17,0,0,404,378,24,13,3,7,419,384,12,24,4,3,430,219,16,16,0,0,250,146,19,8,0,0,175,99,7,10,3,0,112,107,13,22,0,0,138,14,7,3,0,0,28,8,14,10,0,0,29,16,0,6,0,3,27,2672,134
501011294,7,0,3,3,0,16,75,0,4,4,0,80,53,0,0,0,0,57,25,0,9,0,0,38,52,0,19,4,0,73,100,4,29,7,0,135,119,5,16,8,0,149,146,16,29,3,0,190,194,18,48,0,0,260,144,22,39,4,3,212,113,28,31,3,0,179,104,17,19,7,4,149,152,22,37,3,0,219,23,7,9,0,0,37,34,19,25,0,0,78,16,0,0,0,0,18,1358,172,308,36,16,1890,13,0,6,6,0,24,98,4,9,5,0,117,110,0,12,0,0,130,135,8,23,6,0,161,160,3,25,3,0,196,290,12,35,5,3,341,426,7,27,0,3,469,390,15,30,0,0,439,392,3,32,3,5,431,241,10,18,0,3,270,185,12,21,0,0,216,144,14,13,5,0,179,147,13,16,3,0,174,24,0,8,0,0,31,26,5,12,0,0,46,23,0,8,0,4,29,2803,102
501021005,3,0,0,5,0,10,49,0,0,0,0,53,38,0,4,0,3,46,28,4,5,0,0,41,29,0,4,0,4,39,45,6,8,3,0,63,55,9,15,5,0,74,96,9,17,0,0,122,126,18,18,0,0,161,90,10,20,0,0,122,104,13,13,0,0,118,109,11,14,0,0,132,191,17,8,0,0,217,35,8,0,0,0,51,42,5,4,0,0,56,10,5,0,0,0,12,1067,108,128,18,11,1330,4,0,0,0,0,7,98,0,8,6,0,115,88,0,9,6,0,105,82,5,21,4,0,115,100,0,20,0,0,125,172,6,24,3,0,205,264,7,11,4,0,281,241,12,18,0,0,269,174,5,14,6,0,198,115,3,13,0,0,128,96,12,9,0,0,109,76,8,3,0,0,89,109,7,3,0,0,121,6,0,6,0,0,13,5,0,6,0,0,11,12,0,0,0,0,14,1646,67
501021007,0,3,0,0,0,8,11,0,0,0,0,17,3,0,0,0,0,13,3,0,4,5,0,11,9,0,10,3,0,20,19,8,5,0,0,30,25,3,11,5,0,48,44,4,11,3,0,64,45,12,9,0,0,67,60,4,14,3,0,83,56,11,6,0,0,72,59,3,15,0,0,70,113,8,11,0,0,139,25,0,6,0,0,28,20,8,3,0,0,36,7,0,3,0,0,12,504,66,107,29,3,716,4,0,0,5,0,14,31,0,3,4,0,30,22,0,10,4,0,37,23,0,8,7,0,41,40,0,9,0,0,51,60,3,4,4,0,69,65,3,10,5,0,76,61,6,13,3,0,78,73,6,11,0,0,90,32,0,9,0,0,47,29,3,0,3,0,37,25,0,3,0,0,31,26,4,6,0,0,33,5,0,0,0,0,5,3,3,0,0,0,8,6,3,3,0,0,7,493,33
501021008,4,0,0,0,0,7,46,0,0,0,0,46,16,0,0,0,0,20,15,0,0,0,0,12,13,0,6,0,0,21,40,0,5,0,0,42,47,0,3,0,0,53,49,0,6,0,0,65,107,5,7,0,0,112,86,3,3,0,0,95,147,0,0,0,0,155,132,3,0,0,0,135,191,0,0,0,0,198,38,0,0,0,0,42,57,8,14,0,0,83,9,0,4,0,0,14,1006,23,55,0,7,1088,10,0,0,0,0,10,64,0,6,0,0,69,68,0,4,0,0,75,53,0,4,0,3,59,101,0,0,0,0,105,186,0,6,0,0,190,262,0,3,7,7,270,288,0,4,0,0,294,368,0,3,0,0,374,335,0,3,0,0,338,308,0,0,0,3,306,183,0,0,0,0,183,229,4,0,0,0,228,16,0,0,0,0,18,27,4,10,0,0,43,16,0,0,0,0,16,2516,16
501021009,8,0,6,3,0,18,42,0,0,0,0,42,25,0,0,3,0,25,28,0,7,5,3,40,31,0,5,0,0,36,34,3,6,6,0,52,67,3,7,0,4,85,97,4,3,6,0,114,167,8,11,0,0,184,190,4,5,0,0,199,277,10,0,0,0,284,375,4,3,0,3,381,1039,11,6,0,0,1053,261,8,3,0,0,269,209,11,3,0,4,223,28,0,0,0,0,33,2874,65,71,17,16,3043,5,0,5,9,0,8,64,0,0,0,0,69,76,0,10,0,0,85,87,0,4,0,4,96,123,3,9,3,0,138,177,0,11,0,0,199,189,0,6,0,6,197,180,0,10,0,0,191,178,3,10,0,0,193,123,0,5,0,0,136,120,10,4,0,0,134,84,0,0,0,0,93,150,0,7,0,0,151,11,3,0,0,0,9,22,3,4,0,0,28,7,0,0,0,0,14,1588,26
501021010,3,0,0,6,0,8,17,0,0,3,0,23,8,0,0,0,0,15,10,0,3,0,0,11,14,6,3,0,0,22,34,5,10,0,0,50,27,0,6,0,0,35,65,9,18,0,0,96,114,8,12,4,4,145,129,5,12,0,0,149,130,10,12,5,0,152,138,4,8,0,0,151,163,22,6,0,0,194,15,3,4,0,0,26,16,7,3,0,0,29,5,0,5,0,0,11,890,80,110,27,14,1117,0,0,3,0,0,7,25,0,6,5,0,41,24,0,6,0,0,33,18,0,4,0,0,22,30,0,5,4,0,30,39,0,6,3,0,54,29,6,4,0,0,41,40,3,7,0,0,53,57,8,3,0,0,71,29,6,4,0,0,38,22,0,3,0,0,29,17,6,3,3,0,23,29,5,0,0,0,28,0,0,0,0,0,8,3,0,0,0,0,4,7,0,0,0,0,7,360,33
501021011,9,0,0,5,0,15,17,0,0,0,0,20,17,0,4,0,0,24,30,0,0,0,0,38,55,3,6,4,0,70,109,5,3,0,0,114,183,5,11,0,7,200,366,10,8,0,0,383,503,15,14,0,0,543,384,11,9,0,3,412,311,30,19,3,0,363,250,17,5,0,4,278,350,42,21,0,0,410,72,8,0,0,0,85,53,23,7,0,0,86,17,0,0,0,0,16,2735,169,113,13,19,3049,6,0,0,3,0,6,30,0,0,0,0,29,26,0,0,0,0,29,35,4,0,0,0,41,44,0,4,5,0,50,91,0,3,4,0,98,154,3,0,0,3,161,231,6,5,0,0,248,243,10,4,3,0,256,126,12,0,0,0,130,71,4,3,0,0,78,26,3,0,0,0,30,23,16,0,0,0,43,5,3,0,0,0,10,9,4,0,0,0,12,12,0,0,0,0,12,1132,62
501021012,3,0,0,0,0,5,73,0,0,0,0,69,30,0,0,0,0,30,22,0,3,5,0,28,14,0,3,0,0,25,39,3,5,0,0,49,46,5,7,0,0,61,49,3,9,0,0,70,49,7,9,0,0,60,39,3,5,0,0,49,31,11,7,0,0,51,34,5,3,0,0,36,44,6,8,0,0,58,5,3,6,0,0,16,15,4,3,0,0,27,13,0,0,0,0,15,495,57,78,15,7,647,6,0,0,5,0,9,104,0,14,8,0,118,94,0,9,4,0,108,92,0,14,0,0,108,117,0,14,0,0,127,175,7,12,0,3,190,227,0,7,0,0,238,215,6,9,6,0,236,138,0,8,0,0,151,81,0,9,0,0,90,64,0,5,0,0,71,34,0,0,0,0,33,44,0,3,0,0,49,8,0,0,0,0,11,9,4,0,0,0,7,7,0,0,0,0,11,1398,26
501021014,10,0,3,11,0,28,31,0,11,5,0,51,11,3,8,7,0,29,20,0,3,8,0,29,29,0,9,8,0,48,62,3,16,5,0,87,110,3,17,3,3,137,208,6,15,7,0,238,316,20,23,3,4,368,270,5,20,0,7,301,309,13,24,0,5,351,314,11,12,0,0,333,651,21,11,0,4,686,150,10,7,0,0,167,128,16,6,3,0,157,27,4,7,4,4,42,2631,133,177,69,28,3037,3,0,0,16,0,20,59,0,5,11,0,72,53,4,6,9,0,72,71,0,10,4,0,86,77,0,7,6,0,95,151,7,23,3,3,183,189,11,19,4,0,218,221,7,13,9,0,245,239,6,12,4,0,262,138,8,6,0,0,153,106,13,8,3,0,128,70,0,3,0,0,81,69,3,3,4,0,81,13,4,0,0,0,19,14,0,3,0,0,21,3,0,0,0,0,4,1475,65
501021015,4,0,0,3,0,13,60,0,0,0,0,67,36,0,4,0,0,43,29,0,11,0,0,41,46,3,6,0,0,50,110,5,6,0,0,124,130,7,8,3,0,148,247,10,14,0,0,273,328,13,18,0,0,367,341,21,19,0,0,382,309,14,14,0,0,345,324,16,9,0,0,351,545,23,12,0,0,578,82,8,3,0,0,94,62,14,3,0,5,85,22,0,0,0,0,26,2683,134,135,14,11,2979,16,0,0,4,0,19,83,0,0,3,0,88,82,0,6,0,0,92,100,3,14,3,3,118,115,0,3,0,4,127,196,7,4,0,0,216,217,5,11,6,0,237,264,5,13,0,0,283,252,9,15,6,0,272,154,6,9,0,0,172,111,3,5,3,0,122,69,8,0,0,0,89,100,7,0,0,0,110,12,0,0,0,0,14,5,4,4,0,0,13,20,3,0,0,0,20,1799,65
501021016,0,0,0,0,0,6,6,0,0,0,0,8,5,0,3,6,0,14,0,0,0,4,0,3,20,0,3,0,0,28,19,0,5,0,0,34,34,6,5,3,3,54,57,0,0,4,0,72,95,6,13,3,0,108,97,9,8,0,3,122,116,6,3,0,0,124,170,4,9,0,0,181,543,8,6,0,0,564,125,3,0,0,0,135,86,5,10,0,4,107,18,0,0,0,0,25,1405,52,73,27,18,1578,7,0,0,0,3,8,20,0,0,0,0,26,14,0,3,5,0,19,28,0,8,4,0,39,48,0,3,0,0,60,70,0,4,4,0,77,65,4,5,0,0,80,67,0,0,0,0,72,73,0,6,0,0,76,54,7,5,0,0,61,48,3,4,0,0,57,38,5,0,0,0,40,85,3,4,0,0,87,18,0,0,0,0,18,11,3,0,0,0,19,4,0,0,0,0,10,650,28
501021251,0,0,3,0,0,5,65,0,0,0,0,61,12,0,4,0,0,19,17,0,0,0,0,24,13,0,0,0,0,11,14,5,4,0,0,19,30,3,8,0,0,40,34,5,4,0,0,42,36,4,12,0,0,53,27,5,11,0,0,47,27,4,7,0,0,35,30,0,3,0,0,34,42,0,6,0,0,55,3,0,0,0,0,9,3,5,0,0,0,13,3,0,0,0,0,3,362,30,69,4,0,469,0,0,0,5,0,9,50,0,3,0,0,59,43,0,12,0,0,46,20,0,9,0,0,33,49,0,0,0,0,55,65,0,10,0,0,75,82,6,7,0,0,95,105,7,10,0,0,123,79,0,0,0,0,82,60,0,3,0,0,62,37,6,3,0,0,51,25,4,0,0,0,32,42,0,3,0,0,45,3,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,674,16
501021252,0,0,0,0,0,5,4,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,9,8,0,0,0,0,11,10,5,5,3,0,16,25,3,0,0,0,27,37,4,0,0,0,41,52,3,11,0,0,61,35,4,4,0,0,44,31,11,5,0,0,45,26,0,0,0,0,29,45,15,7,0,0,61,3,0,0,0,0,6,0,5,0,0,0,4,3,0,0,0,0,4,281,36,46,9,0,373,0,0,0,0,0,0,8,0,3,0,0,10,9,0,0,0,0,11,13,0,0,0,0,12,9,0,4,0,0,20,16,0,3,0,0,24,21,0,3,0,0,23,28,0,3,0,0,27,22,3,9,0,0,33,17,4,5,0,0,28,13,4,4,0,0,23,17,0,0,0,0,17,22,0,0,0,0,24,6,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,200,18
501021253,7,3,0,4,0,13,121,0,5,0,0,127,81,0,3,0,4,90,72,0,4,5,0,89,115,5,17,5,3,145,192,8,16,0,3,222,232,13,24,3,4,273,345,18,27,3,0,391,448,38,41,3,0,529,379,24,33,3,4,434,341,40,43,0,4,435,305,33,21,3,0,369,550,72,33,0,3,656,98,22,15,0,0,135,128,71,55,0,0,250,43,0,0,0,5,55,3452,346,336,44,32,4207,31,0,0,6,0,44,255,0,13,0,5,278,244,4,11,6,0,263,296,7,21,3,5,321,391,5,24,4,0,427,695,14,29,4,3,747,813,20,21,6,5,870,970,22,34,4,3,1028,942,23,29,0,6,1004,686,18,27,0,0,735,472,19,35,0,3,537,296,20,9,0,0,322,369,32,23,0,0,427,30,13,5,3,0,51,43,32,11,0,0,86,39,0,0,0,5,47,6578,220
501021254,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,3,0,7,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,11,6,0,0,0,0,7,20,0,3,0,0,22,15,0,3,0,0,22,9,0,0,0,0,8,8,0,6,0,0,15,7,0,0,0,0,8,4,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,94,8,20,3,3,131,0,0,0,0,0,0,3,0,4,0,0,6,8,0,0,0,0,7,17,0,0,0,0,21,23,0,0,0,0,27,30,0,0,0,0,34,49,4,5,0,0,56,62,0,0,0,0,68,42,0,6,0,0,48,21,0,0,0,0,23,23,0,5,0,0,24,17,0,0,0,0,17,22,0,0,0,0,25,4,0,6,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,334,9
501031017,0,0,0,19,0,23,22,0,4,3,0,33,11,0,8,22,0,40,13,3,13,9,0,41,21,3,10,10,0,48,39,3,15,5,0,61,44,8,22,0,0,74,109,20,34,7,9,182,109,16,39,10,8,175,122,14,13,10,0,152,124,4,15,0,3,151,130,7,17,4,0,162,258,10,15,0,0,290,55,3,4,0,0,61,45,11,15,3,3,78,7,0,0,7,0,20,1105,107,233,123,27,1590,6,3,3,14,0,19,54,0,8,8,4,67,35,0,15,15,0,63,41,5,17,4,0,74,71,0,17,10,0,103,110,0,25,3,0,136,105,6,26,5,0,145,135,3,17,3,0,164,113,10,24,5,0,151,88,4,11,4,0,99,77,10,10,0,0,96,41,3,5,0,0,56,48,3,11,0,0,66,9,3,0,0,0,15,6,5,3,0,0,19,6,0,0,0,0,9,936,59
501031018,5,4,0,15,0,22,23,0,4,6,0,36,16,5,10,4,0,34,13,0,3,3,0,22,19,9,11,8,0,40,41,4,20,8,0,71,64,8,17,6,0,101,76,3,16,6,4,103,83,11,17,7,0,125,65,10,14,3,6,101,49,7,8,5,0,68,38,10,11,0,5,60,53,16,16,4,0,86,11,9,0,0,0,18,10,13,4,8,4,35,5,0,5,5,0,11,578,104,156,80,17,933,3,0,0,8,0,15,31,0,3,0,0,48,46,0,7,5,0,69,37,0,10,4,0,58,51,4,8,5,0,67,78,3,13,9,0,103,105,9,13,6,0,133,101,4,11,8,0,125,75,4,11,7,6,101,41,7,5,3,0,55,29,0,0,0,0,41,23,0,5,0,0,35,38,5,0,0,0,53,5,0,0,0,0,9,6,9,0,0,0,9,0,4,0,7,0,6,674,56
501031019,0,0,7,0,0,12,23,0,0,5,0,29,19,0,0,4,0,19,16,0,3,0,0,31,33,3,3,4,0,47,70,6,13,3,4,95,71,10,13,0,0,98,155,15,15,0,0,188,173,19,20,3,0,211,133,19,15,4,4,170,129,24,15,3,0,167,77,8,4,4,3,93,98,20,8,0,3,130,10,0,3,0,0,13,9,6,11,0,0,23,10,0,0,0,0,15,1027,129,142,27,16,1345,0,0,0,8,0,13,48,0,5,4,0,58,53,5,4,8,0,69,54,0,7,0,0,68,68,0,15,0,0,82,138,9,14,9,0,165,160,6,15,0,0,186,196,5,10,0,0,213,186,3,20,0,0,212,99,8,8,0,0,112,78,9,0,0,0,84,50,0,0,0,0,56,63,0,3,0,0,69,4,4,0,0,0,6,8,0,5,0,0,8,10,0,4,0,0,13,1226,54
501031020,0,0,0,15,0,19,18,0,0,3,0,24,22,4,7,8,0,49,16,3,11,11,0,41,23,0,16,5,0,49,39,14,31,9,0,83,73,6,16,0,3,104,107,11,30,7,4,161,107,11,29,10,0,155,61,15,21,0,4,99,46,7,17,4,0,80,28,16,12,0,0,59,32,13,13,4,0,67,5,6,9,0,0,17,7,10,9,4,0,23,7,0,0,0,4,21,598,123,207,98,21,1040,5,3,3,17,0,24,31,0,0,7,0,34,43,0,9,10,0,60,38,6,12,10,0,71,43,4,8,3,0,63,95,10,22,0,0,133,99,3,12,3,0,120,107,11,8,6,5,133,66,9,20,11,0,101,47,8,7,4,0,59,20,6,7,4,4,37,18,5,3,0,0,33,28,9,8,4,0,41,3,0,0,0,0,9,0,7,7,0,0,11,6,0,0,3,0,11,644,68
502011021,4,0,0,3,0,6,3,0,5,0,0,7,0,0,0,0,0,4,3,0,4,0,0,10,12,0,0,0,0,11,10,5,11,0,0,26,11,7,12,0,0,32,16,0,5,0,0,24,21,3,13,0,0,39,13,6,10,0,0,31,5,4,8,0,0,20,8,3,3,0,0,16,17,5,4,0,4,33,3,3,3,0,0,12,4,3,7,0,0,9,0,0,0,0,0,0,132,42,93,6,8,282,3,0,0,4,0,8,10,0,7,3,0,19,10,0,12,0,0,27,10,3,6,0,0,30,14,0,5,0,0,25,38,0,11,0,0,52,34,0,5,0,0,45,34,0,3,0,0,47,38,0,6,0,0,40,15,0,5,0,0,27,27,7,4,0,0,35,13,4,4,0,0,17,20,0,3,0,0,25,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,9,287,38
502011022,0,0,0,5,0,4,66,0,0,0,0,73,31,0,0,4,0,34,21,0,9,3,0,30,20,3,9,0,0,33,38,0,13,0,0,54,32,7,4,0,0,46,50,7,12,0,0,70,42,9,30,0,3,80,24,9,22,0,0,51,25,14,7,3,0,48,18,6,7,3,0,33,21,18,13,0,0,48,6,4,0,0,0,16,8,16,3,0,0,25,11,0,0,0,0,11,411,90,128,20,6,660,3,0,4,7,0,11,77,0,3,0,0,83,71,4,10,0,0,90,57,0,12,0,0,75,71,5,12,0,0,86,115,6,18,3,0,139,123,8,15,3,0,148,106,9,17,0,0,128,106,6,22,4,0,128,49,9,8,3,0,66,34,9,3,0,0,46,25,8,3,0,0,33,22,6,7,0,0,37,4,0,0,0,0,6,4,8,3,0,0,9,7,0,0,0,0,8,874,63
502011023,5,0,7,7,0,13,42,0,3,0,0,44,45,0,5,0,0,50,50,0,5,0,0,53,72,4,9,3,0,90,111,6,9,0,0,128,138,12,11,4,0,160,217,11,16,0,4,246,226,20,23,0,0,267,157,22,11,3,0,199,126,17,7,0,0,156,82,14,3,0,0,106,160,25,12,0,0,200,21,10,5,0,0,39,47,27,20,0,0,89,14,0,0,5,0,21,1506,169,145,22,11,1852,9,0,0,3,0,12,70,0,3,0,0,76,72,3,7,3,0,87,116,0,16,0,0,139,169,4,11,5,4,186,266,8,17,0,0,289,374,8,12,0,4,394,357,10,14,0,0,385,402,10,14,0,0,430,253,8,8,3,0,268,213,7,8,0,0,230,134,9,0,0,0,143,153,13,3,0,0,168,25,3,4,0,0,30,18,5,4,0,0,31,21,0,0,0,4,28,2647,86
502011024,0,0,0,0,0,8,48,0,3,4,0,56,49,0,7,0,0,59,45,6,13,3,0,63,39,5,12,3,0,54,64,6,14,0,3,82,65,4,12,0,0,83,61,7,21,0,0,89,62,10,29,0,4,111,37,15,15,4,4,76,34,8,16,0,0,68,32,11,11,0,0,58,78,14,24,0,0,115,17,10,4,0,0,33,14,21,16,0,0,52,9,0,0,0,8,12,645,121,203,28,18,1001,10,0,0,6,0,14,93,0,5,3,0,110,118,0,18,4,0,138,113,4,19,3,0,142,144,11,18,4,0,172,245,5,21,0,0,274,259,5,24,4,4,301,235,4,15,0,0,260,164,5,21,0,0,201,89,9,12,0,0,105,62,5,9,0,0,82,39,3,5,0,0,54,84,13,10,0,0,110,3,0,0,0,0,10,9,12,3,3,0,25,18,0,0,0,0,20,1690,87
502011025,19,5,0,3,0,30,187,0,3,3,3,200,140,0,4,0,0,153,98,7,4,4,0,108,149,8,14,3,3,179,220,10,16,3,0,243,247,18,36,0,3,305,321,20,33,3,3,383,465,36,30,7,0,541,297,23,34,4,3,366,306,27,28,0,3,361,201,26,14,0,0,247,303,44,31,0,0,376,50,14,11,0,0,73,55,56,13,5,0,131,30,10,3,0,3,41,3087,299,284,39,26,3732,18,7,0,21,0,43,345,0,3,0,3,360,362,0,17,0,3,386,401,10,28,10,3,451,471,8,20,6,0,511,663,9,30,0,5,713,707,18,33,0,0,761,799,11,24,4,0,842,751,25,32,6,5,811,455,20,11,0,0,486,349,18,5,3,0,378,216,11,13,0,0,234,194,22,8,0,0,227,21,8,10,0,0,38,29,29,9,0,3,67,43,0,4,0,0,47,5819,182
