POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
507021166,66,68,66,51,38,28,7,18,3,338,40,125,60,16,33,13,4,12,0,302,53,78,23,5,10,10,8,12,0,203,75,158,39,8,17,9,3,18,0,332,32,35,7,0,3,5,0,3,0,88,35,76,6,0,5,6,0,0,0,134,0,3,0,9,0,4,3,6,3,30,486,822,586,769,386,473,99,375,45,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021167,84,46,135,13,88,46,78,43,8,540,106,46,114,0,53,35,53,19,4,428,78,31,84,16,23,14,35,10,0,282,147,57,99,16,37,23,24,13,0,404,60,14,11,0,7,4,0,0,0,95,89,13,12,3,8,7,6,0,0,131,3,0,8,0,3,3,0,0,4,23,724,336,1044,185,579,507,524,532,33,4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,7,38,18,16,6,4,7,11,3,118,12,49,18,3,6,0,0,4,0,97,8,41,6,0,0,3,0,3,3,72,12,54,12,0,0,0,3,7,0,95,3,8,5,0,0,0,0,0,0,15,11,15,0,0,4,0,4,3,0,34,0,0,3,0,0,0,0,0,4,7,94,318,182,234,99,190,73,135,17,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031170,7,22,12,28,6,0,4,3,0,91,12,22,11,12,5,5,0,0,0,62,5,16,5,3,0,0,4,7,0,34,10,17,19,5,3,0,5,9,0,74,3,0,5,0,0,0,0,0,0,13,4,5,3,0,0,0,3,0,0,11,0,0,0,4,0,0,0,5,0,11,76,134,152,328,71,70,61,144,12,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
507031172,20,9,44,0,26,4,54,15,0,188,11,14,33,4,21,3,58,13,6,159,23,15,31,0,10,3,48,15,0,128,42,20,40,0,12,3,59,18,10,204,11,3,5,0,0,0,7,0,0,32,35,8,4,0,0,0,0,0,0,53,0,0,3,0,0,0,0,4,3,11,187,84,243,78,154,47,382,176,28,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507031173,44,65,251,22,151,10,188,151,12,900,65,110,356,6,114,20,220,139,18,1046,59,120,332,10,85,6,219,123,20,962,280,349,927,16,147,10,491,141,52,2406,144,141,264,0,35,0,84,14,10,700,332,157,228,0,39,3,33,3,14,813,0,4,16,4,5,0,11,14,6,58,1001,1049,2858,96,883,123,1607,965,168,8755,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,16,33,16,15,17,14,8,11,0,137,22,24,12,9,11,3,5,0,3,87,7,11,9,6,4,3,6,0,0,46,22,18,11,0,3,9,0,4,3,65,3,9,0,0,0,0,5,0,0,19,0,9,7,0,0,4,0,0,0,19,0,0,3,0,0,0,0,4,0,13,152,178,160,302,114,426,77,246,12,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031261,20,11,36,20,15,0,26,17,3,149,9,15,35,12,7,0,6,5,0,88,12,10,13,5,4,0,7,3,4,51,24,12,31,3,5,0,12,3,0,90,8,3,9,0,0,0,0,0,0,23,5,4,8,0,3,0,0,3,0,22,0,0,0,0,0,0,7,0,0,12,145,101,316,111,108,34,134,378,18,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041175,55,107,53,16,80,39,17,4,3,381,48,141,61,8,72,20,16,13,0,381,41,103,54,3,32,18,14,8,0,285,127,279,155,13,58,26,84,19,4,767,58,103,47,0,16,5,25,3,7,272,239,201,51,5,20,21,15,6,4,568,7,3,0,6,6,5,7,5,6,39,763,1268,703,461,644,466,215,292,52,4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041176,5,27,9,0,6,0,0,0,0,60,3,37,0,6,5,0,0,0,0,59,3,28,7,0,0,0,0,0,0,42,13,71,0,0,0,0,0,0,0,90,6,5,3,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,41,249,51,123,54,5,8,35,5,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041177,44,55,57,35,45,27,104,34,0,394,42,57,37,23,29,22,68,17,3,299,27,33,19,4,17,7,27,0,5,147,57,73,29,8,12,15,7,6,0,211,18,22,7,0,10,6,0,0,0,60,37,60,9,0,5,3,5,0,0,120,0,4,0,3,3,3,4,5,4,23,363,478,401,488,340,458,467,581,29,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041178,91,125,86,37,73,51,13,17,4,496,78,119,89,34,64,31,4,20,3,445,43,105,39,15,30,10,9,7,0,262,140,184,61,9,33,17,6,6,4,471,42,74,10,0,11,10,9,3,0,158,164,134,9,3,20,10,5,0,5,362,11,9,9,4,9,10,5,8,6,65,921,1115,770,761,731,1690,191,453,49,6682,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507041179,14,32,9,21,9,9,3,6,0,114,17,37,7,6,9,0,0,5,0,85,4,32,8,3,0,0,0,0,0,56,29,114,7,6,9,3,0,0,3,170,5,10,0,0,0,0,0,0,0,16,4,18,0,0,0,0,0,0,0,23,0,3,0,0,0,3,0,0,3,14,155,391,144,348,154,307,15,151,23,1675,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
507041180,15,29,14,10,12,7,0,5,4,93,10,21,13,0,7,0,0,0,0,62,12,23,4,5,6,0,4,3,0,53,15,50,6,4,5,3,0,0,5,83,3,17,0,0,0,0,0,0,0,27,10,42,0,0,0,0,0,0,5,53,0,0,0,0,4,0,0,0,0,4,123,322,153,205,173,109,39,112,11,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041181,84,133,157,57,90,55,3,33,14,626,90,136,90,30,60,40,5,19,6,468,63,109,60,11,35,33,10,9,0,332,128,204,67,14,38,44,4,9,8,504,40,35,13,4,10,15,0,0,3,116,93,72,9,4,22,30,4,0,5,236,4,11,3,4,7,5,4,6,0,45,762,1153,961,810,761,1007,173,572,67,6263,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,4,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507041182,52,374,95,61,151,21,12,41,13,825,49,434,83,24,90,11,11,23,9,745,39,296,47,17,38,6,6,13,4,463,135,492,65,24,50,3,8,13,8,805,44,123,14,6,11,4,0,0,0,198,96,312,0,0,5,3,0,0,5,422,0,11,8,5,3,0,3,0,3,41,586,2738,662,853,1034,364,175,725,85,7215,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,0,0,4,8,0,0,4,0,0,0,0,3,3,16,0,0,0,0,0,0,5,0,4,13,0,0,0,0,0,0,0,0,4,11,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,9
507041183,9,16,15,9,7,0,3,0,0,60,15,7,7,8,3,0,0,3,0,51,4,9,8,6,3,0,0,0,0,31,14,16,7,6,3,3,0,0,0,45,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,75,136,113,230,59,68,12,80,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041184,5,9,4,0,3,7,0,0,0,41,8,11,6,0,8,4,0,0,0,35,3,18,7,0,0,5,0,0,0,35,5,21,0,0,5,6,0,0,0,34,3,0,0,0,0,0,0,0,0,8,3,22,0,0,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,61,171,77,74,80,90,7,50,7,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051186,8,77,7,18,21,0,0,7,0,145,4,125,3,10,5,0,0,3,0,164,0,102,5,9,3,0,0,0,0,122,10,108,5,14,0,0,0,0,0,136,4,20,0,0,0,0,0,0,0,22,5,62,3,0,0,0,0,0,0,64,0,3,0,0,5,0,0,0,0,14,62,670,90,299,148,88,29,125,6,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051187,34,28,38,27,25,14,14,13,4,196,35,43,36,7,17,7,6,17,0,171,32,31,29,3,12,9,11,9,0,130,30,37,26,7,9,3,9,11,0,144,15,6,6,0,3,0,0,0,0,30,17,24,9,0,0,3,0,0,0,48,0,0,0,3,0,4,0,3,0,20,311,326,423,453,254,389,148,316,35,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
507051188,123,165,221,120,115,74,123,84,14,1047,131,195,229,47,87,58,118,58,6,926,94,154,151,22,38,26,100,24,11,604,231,293,280,41,69,50,184,39,11,1194,48,60,65,6,23,10,22,8,3,240,109,111,30,4,15,21,12,6,3,294,8,6,20,5,4,17,0,9,15,91,1170,1473,1940,1439,1207,1707,1001,1192,126,11254,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,4,0,0,3,0,0,4,12,0,0,3,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,6,13,0,0,0,4,0,0,3,5,8,17,0,3,0,3,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,12
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,4,4,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,9,16,20,12,3,3,3,0,0,74,7,24,18,6,9,10,0,4,0,70,10,18,11,4,3,0,0,8,0,47,12,38,14,0,0,0,0,4,0,73,4,10,0,0,0,4,0,0,0,15,9,12,0,0,0,0,0,0,0,23,0,3,0,5,0,0,0,0,0,9,116,214,200,324,104,146,31,135,16,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051191,23,31,30,15,11,8,9,8,0,139,19,24,29,8,12,5,6,10,0,118,11,19,18,3,10,0,0,3,0,69,20,35,30,8,5,5,5,8,3,131,9,0,5,0,3,0,4,0,0,25,11,18,0,0,7,6,0,3,0,40,0,0,0,0,4,0,0,6,4,19,200,247,296,365,182,343,49,276,17,1982,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051192,10,24,14,14,9,3,5,0,0,76,3,20,9,10,3,0,0,8,0,61,4,32,11,3,0,0,5,0,0,60,18,53,7,7,0,0,3,0,0,93,4,7,0,0,0,0,0,0,0,16,9,6,5,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,13,97,231,151,279,121,175,56,138,16,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051193,9,25,17,25,8,8,0,5,0,87,14,18,12,7,5,8,0,0,0,63,12,34,5,4,4,0,7,0,0,65,18,42,9,4,5,0,0,0,0,78,0,0,5,0,0,0,0,0,0,8,4,14,0,0,0,0,0,0,0,23,0,3,0,5,0,3,0,0,0,9,128,196,174,301,97,464,33,243,8,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051312,39,26,30,13,18,14,6,7,0,159,20,37,18,6,4,4,4,4,0,105,11,18,4,6,3,0,3,3,0,56,19,30,10,3,6,0,8,0,0,76,14,4,6,0,3,0,3,0,0,28,6,17,0,0,3,0,0,0,0,30,9,3,3,5,0,3,4,3,0,28,288,235,325,333,210,768,101,497,20,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
