POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
505021089,3,9,0,0,3,0,0,0,0,17,0,4,0,3,3,4,0,0,0,24,0,25,5,8,6,20,0,0,0,71,7,20,0,10,9,27,0,7,0,81,0,24,5,13,11,24,0,12,0,101,7,32,3,30,14,32,0,6,0,133,4,46,9,44,17,36,0,19,0,169,31,59,9,46,17,27,4,11,5,206,23,96,13,34,21,16,3,10,0,224,34,89,16,14,15,8,19,6,3,191,24,149,4,19,13,3,6,7,0,218,16,141,0,8,7,5,7,0,0,186,60,275,8,5,10,0,6,0,0,362,21,32,4,0,0,0,0,0,0,55,27,68,3,0,13,3,0,0,0,115,0,4,0,0,0,0,0,0,0,5,259,1069,68,245,152,209,49,79,15,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,6,3,16,0,3,0,36
505021090,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,7,0,4,5,0,0,0,0,17,0,6,0,4,3,0,5,4,0,28,0,4,0,8,4,4,5,3,0,32,3,20,4,10,4,11,0,0,0,58,5,10,0,10,3,11,9,7,0,54,7,19,9,23,8,4,10,3,0,86,5,34,3,15,3,4,10,4,0,87,0,33,9,7,3,0,9,3,0,66,6,40,0,5,4,0,0,0,0,52,3,29,0,6,3,0,3,0,0,38,13,36,0,0,5,0,0,0,0,62,4,4,0,0,0,3,0,0,0,9,3,14,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,59,262,32,94,46,51,46,23,5,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
505021091,3,10,6,0,3,0,0,3,0,32,3,12,0,4,6,0,0,0,0,25,0,14,0,14,7,3,0,15,0,66,0,13,8,14,9,8,11,6,0,74,3,26,9,24,30,19,11,9,0,133,11,40,17,31,34,21,10,18,4,186,29,89,43,35,73,42,25,31,4,368,46,165,80,41,118,38,27,58,12,589,86,336,104,49,236,67,28,45,9,969,116,457,77,35,212,41,19,16,5,968,148,464,83,24,116,28,5,14,7,890,140,427,45,12,76,18,6,8,13,745,515,867,55,17,127,38,12,13,9,1655,181,195,7,8,18,5,0,0,0,419,398,267,27,5,22,12,0,3,0,753,5,18,0,0,7,0,0,0,4,40,1694,3390,567,312,1104,354,150,254,83,7908,0,0,0,0,4,4,0,0,0,12,0,0,0,4,0,0,0,3,0,7,0,0,5,6,10,0,0,8,0,27
505021092,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,7,0,13,0,9,0,6,6,0,0,4,0,25,0,8,0,3,5,0,0,7,0,28,4,12,0,14,6,6,0,6,0,45,7,17,9,32,9,3,0,9,0,80,5,19,10,28,6,9,0,8,0,80,19,35,17,32,18,0,0,10,0,138,26,47,10,22,7,5,0,4,0,132,18,35,3,14,8,4,0,0,0,84,22,45,4,5,9,0,0,0,0,92,4,32,0,12,5,6,0,0,0,57,26,84,3,6,13,0,0,0,0,134,4,21,0,4,0,5,0,0,0,32,15,52,0,0,0,0,0,0,0,72,3,4,0,0,0,0,0,0,0,7,152,416,61,186,85,47,6,65,7,1018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,4,0,0,0,16
505021093,0,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13,4,8,0,3,6,4,0,7,3,23,4,10,4,6,6,5,3,11,0,41,0,18,0,9,10,3,5,9,0,57,0,31,0,17,15,4,0,12,0,86,13,55,10,18,21,6,10,13,0,138,8,97,15,12,35,14,4,25,0,217,24,170,14,27,33,6,11,23,4,319,28,206,14,14,46,12,0,9,4,333,36,263,19,20,20,5,3,5,0,370,25,207,16,11,20,3,0,5,0,291,92,298,10,6,22,10,4,3,3,437,24,55,4,0,10,4,0,0,0,97,75,100,0,0,5,0,0,0,4,178,0,5,0,0,0,0,0,0,5,11,337,1536,99,156,244,77,39,122,23,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,4,4,0,0,0,16
505021094,5,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,3,4,0,0,3,0,0,0,0,20,0,10,0,6,0,0,0,0,0,18,0,3,0,0,5,0,0,0,0,12,0,10,0,8,3,0,0,0,0,28,0,12,3,5,4,0,0,4,0,31,4,5,0,10,8,0,0,0,0,37,6,26,8,5,0,0,0,0,0,42,0,36,0,4,3,3,0,0,0,48,6,27,0,0,4,0,0,0,0,35,0,24,4,3,5,0,0,0,0,29,14,43,5,0,0,3,0,0,0,61,6,7,0,0,0,0,0,0,0,18,12,25,0,0,3,7,0,0,0,50,0,4,0,0,0,0,0,0,3,5,74,227,18,50,39,20,0,13,7,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505021095,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,14,4,7,5,8,5,3,0,0,0,29,0,9,3,5,8,5,0,0,0,24,4,15,0,10,7,5,0,5,0,42,5,22,12,14,4,4,0,3,0,60,8,22,0,8,8,0,5,3,0,51,9,20,9,12,5,3,3,0,0,63,11,48,4,6,5,0,5,0,0,77,13,45,4,3,0,0,0,4,0,64,12,45,0,0,4,0,0,0,0,61,19,75,0,0,7,0,0,0,0,109,6,11,0,0,0,0,0,0,0,15,3,22,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,86,345,34,81,43,18,12,20,5,653,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,12
505021096,0,3,0,7,0,0,0,0,0,10,0,8,0,11,0,4,0,0,0,20,6,14,3,9,0,3,0,3,0,39,3,17,0,7,4,6,0,3,0,46,0,29,0,13,5,6,0,8,0,58,7,29,8,30,7,0,0,4,0,87,10,43,0,23,13,9,0,3,0,98,10,57,9,24,15,3,3,6,0,126,11,58,7,21,10,8,3,0,0,120,6,84,5,10,5,3,0,0,0,122,13,112,3,7,6,0,0,0,0,142,15,135,0,4,6,3,0,0,0,167,35,289,6,0,6,0,0,0,3,347,23,28,0,0,0,0,0,0,3,59,35,75,3,0,4,6,0,0,5,120,0,5,0,0,0,0,0,0,0,11,187,979,40,163,83,52,9,41,20,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,3,0,0,0,4,0,0,0,0,14
505021097,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,7,0,12,3,3,5,3,0,35,3,9,5,13,0,6,5,3,0,38,5,14,4,10,6,5,0,4,0,50,6,26,4,26,5,5,0,8,0,78,4,35,0,36,11,7,0,9,0,110,10,39,10,50,7,3,4,7,0,133,8,67,10,56,8,5,3,7,0,173,10,83,3,28,11,3,0,0,0,143,20,78,8,18,14,0,0,0,0,133,15,72,0,4,7,0,0,0,0,106,27,100,0,6,9,4,0,0,0,151,12,22,0,0,4,0,0,0,0,44,15,41,0,0,0,0,0,0,0,61,0,8,0,0,0,0,0,0,0,15,135,607,48,269,87,48,14,39,11,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7
505021301,0,4,0,4,0,0,0,0,0,10,0,3,0,4,0,3,0,0,0,10,0,5,0,5,0,0,0,0,0,14,3,9,0,4,6,0,0,3,0,35,0,13,5,12,10,11,0,5,0,49,0,17,5,15,11,13,4,0,0,72,5,27,0,19,10,21,0,3,4,98,11,49,0,26,10,14,0,4,0,126,16,74,3,31,25,5,0,4,0,161,13,113,4,33,22,5,0,0,4,201,20,94,4,27,12,3,0,0,5,158,7,86,4,9,6,0,0,0,0,110,40,138,0,20,8,4,0,0,0,214,10,13,0,0,4,0,0,0,0,22,3,42,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,4,4,133,690,29,215,121,86,15,31,17,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
505021302,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,3,3,3,0,0,0,0,0,16,0,5,0,4,0,7,0,3,0,24,6,9,0,5,3,3,0,4,0,27,0,17,0,7,9,9,0,3,0,45,5,19,4,4,0,7,0,0,0,44,3,17,3,15,4,10,0,0,0,65,11,38,9,7,8,0,0,5,0,78,4,37,4,3,5,0,0,0,0,55,3,31,0,4,0,0,5,0,0,43,3,38,0,4,3,0,0,0,0,54,10,60,0,7,0,0,0,0,0,76,4,9,0,0,0,0,0,0,0,15,4,23,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,3,49,312,24,65,33,50,8,25,11,577,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,0,0,4,0,5,0,11
505031098,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,3,5,0,0,0,14,0,0,0,5,0,0,3,3,0,9,3,8,0,6,0,0,0,3,0,27,0,9,0,7,0,5,0,0,0,26,4,13,4,8,0,3,4,0,0,41,3,15,3,14,3,5,0,6,0,41,3,22,0,8,0,0,0,0,0,37,0,37,0,3,0,0,0,0,0,45,3,48,0,0,0,0,0,0,0,52,19,73,0,0,0,0,0,0,0,91,0,11,0,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,47,257,14,52,14,22,11,13,3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031099,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,5,0,8,0,4,0,0,0,19,0,6,0,10,3,3,0,0,0,26,0,12,0,8,3,0,0,3,0,29,0,17,0,7,8,5,0,0,4,46,4,12,0,22,3,6,0,5,0,52,5,33,3,23,0,6,0,3,0,78,9,62,0,20,4,4,0,0,0,100,11,75,5,7,3,4,3,0,0,106,10,101,0,0,0,0,3,0,0,122,8,95,0,9,3,0,0,0,0,110,20,146,0,7,3,0,0,0,4,178,11,11,0,0,0,0,0,0,0,24,7,32,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,8,90,613,15,117,33,32,16,18,12,938,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,8,0,3,0,21
505031100,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,6,4,6,0,0,0,0,0,9,0,5,3,3,0,8,3,4,0,28,0,8,4,4,6,6,0,0,0,26,0,13,5,16,7,7,3,8,0,58,3,16,0,10,0,5,0,9,0,54,7,20,3,18,3,9,4,18,3,74,10,23,4,3,14,0,4,8,0,75,4,39,0,8,5,6,3,3,0,65,4,57,0,3,0,4,3,5,0,77,7,67,0,4,0,0,0,0,0,82,34,74,5,0,0,0,0,0,0,122,8,13,0,0,0,0,0,0,0,21,10,10,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,9,105,356,37,74,39,38,26,54,3,732,0,0,0,0,3,0,0,0,0,6,5,6,5,3,0,0,0,5,0,14,0,0,0,3,0,4,0,5,0,11
505031101,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,11,0,3,0,4,0,10,0,4,0,22,3,9,0,7,4,11,3,4,0,37,8,6,3,11,4,9,0,11,0,54,7,11,0,15,4,5,0,6,0,49,14,15,0,15,4,11,0,4,0,70,9,30,10,19,10,6,0,0,0,86,13,22,0,5,6,0,0,0,0,55,10,47,0,11,4,0,0,0,0,72,4,30,5,0,3,0,0,0,0,48,18,54,0,4,0,0,0,0,0,86,4,10,4,0,0,3,0,0,0,19,4,25,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,6,93,263,31,92,50,72,6,45,9,662,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11
505031102,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,8,0,0,0,5,0,0,0,0,0,7,0,4,0,3,0,8,0,0,3,17,0,6,3,6,3,5,3,4,0,35,4,8,0,8,6,7,3,0,0,32,4,15,4,21,5,0,0,0,0,49,6,29,3,13,3,5,0,0,0,55,4,33,0,4,0,0,0,0,0,45,0,51,0,4,0,0,0,0,0,57,0,36,0,0,0,0,0,0,0,39,21,44,0,0,0,0,0,0,0,62,5,4,0,0,3,0,0,0,0,11,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,44,237,15,67,27,27,7,15,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,11,0,4,0,10,4,0,0,3,0,18,0,10,0,18,0,0,0,0,0,34,0,14,0,12,6,0,0,0,0,32,0,23,0,9,0,0,0,0,3,34,0,20,0,4,0,0,0,0,0,22,0,15,0,0,0,0,0,0,0,20,4,19,0,4,0,0,0,0,0,33,0,4,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,128,7,67,15,4,5,8,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
505031105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,9,0,3,0,7,0,0,0,0,0,21,0,7,0,9,0,0,0,0,3,20,4,3,3,3,7,5,0,0,0,22,6,21,0,16,5,0,0,7,0,50,3,17,0,7,3,6,0,0,0,40,8,30,5,10,3,3,4,3,0,61,6,52,5,11,10,0,0,0,0,85,16,56,8,5,12,0,0,0,0,92,5,83,3,3,5,3,0,0,0,108,7,93,0,0,5,0,0,0,0,112,18,181,0,0,0,4,0,0,0,207,10,15,0,0,4,0,0,0,0,27,20,34,0,0,0,0,0,0,0,58,0,6,0,0,0,0,0,0,0,11,100,616,32,82,52,25,6,22,3,932,4,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,15,0,4,0,4,0,4,0,3,0,15
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,11,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,5,0,3,0,14,0,7,0,6,0,4,5,0,0,22,0,15,3,4,0,0,0,4,0,33,5,20,3,4,0,0,0,5,0,35,0,18,0,6,5,0,0,3,0,40,9,28,4,0,0,0,0,0,0,46,0,35,3,6,0,0,0,0,0,46,0,35,4,0,0,0,0,0,0,47,9,58,4,3,4,0,0,0,0,85,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,36,237,26,43,21,13,3,26,0,408,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5
505031255,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,4,0,4,3,0,0,4,0,12,4,10,0,12,0,3,0,3,0,28,5,9,4,10,0,0,0,3,0,33,0,21,4,16,0,0,0,0,0,39,3,30,8,16,5,0,0,0,0,64,6,38,0,0,9,0,0,0,0,55,0,45,0,0,0,4,0,0,0,58,3,49,0,3,0,0,0,0,0,55,18,70,0,0,0,0,0,0,0,94,6,15,0,0,0,0,0,0,0,17,8,21,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,4,51,321,21,64,15,16,6,11,3,504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,6,0,10,3,4,0,0,6,0,0,3,0,16,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,21,4,6,6,5,3,30,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
505031257,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,3,0,6,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,13,0,4,5,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,69,9,7,3,4,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,13,0,0,6,4,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,4,0,4,4,0,0,0,0,13,0,12,5,14,0,0,0,0,0,30,0,11,0,5,0,0,0,0,0,24,0,17,0,6,4,0,0,0,0,35,4,29,0,4,0,0,3,0,0,40,0,33,5,0,4,0,0,3,0,47,0,35,0,3,0,0,0,0,0,42,11,38,0,8,0,0,0,0,0,53,3,6,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,24,203,11,56,19,9,3,8,0,332,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,11
505031303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,16,0,3,0,5,0,0,0,0,0,16,3,5,0,0,4,0,0,7,0,17,4,12,3,6,6,8,0,0,0,38,0,11,4,4,5,4,0,0,0,30,4,12,8,6,10,3,0,0,3,52,4,31,6,11,15,0,4,0,0,74,11,16,3,5,9,3,5,0,0,44,18,23,8,5,5,0,0,0,0,56,6,37,0,0,4,0,0,0,0,48,25,49,4,0,0,0,0,0,0,80,7,4,0,0,0,0,0,0,0,18,9,22,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,94,229,34,47,56,20,17,16,15,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,11
505031304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,14,0,4,0,8,0,4,0,3,0,15,0,12,4,3,4,4,9,0,0,30,0,11,9,9,6,0,0,0,0,31,0,15,4,0,0,0,3,0,0,31,4,18,5,0,0,0,0,0,0,28,3,30,0,3,3,0,0,0,3,46,0,38,0,3,0,0,0,0,0,45,11,31,0,0,0,0,0,0,0,47,5,3,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,36,186,17,36,17,9,11,14,4,336,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
505031305,4,5,0,0,3,0,0,3,0,19,4,8,0,7,5,6,0,4,0,37,4,11,5,16,5,3,0,10,0,51,13,15,3,16,12,0,6,14,0,80,8,16,6,16,17,16,3,13,6,106,11,32,7,26,20,22,8,12,0,149,24,51,21,42,34,15,9,20,5,222,22,68,52,38,66,22,35,28,5,337,49,113,84,27,82,17,36,25,9,441,66,148,45,20,55,10,25,11,8,382,82,185,42,10,42,14,17,7,0,399,68,151,15,11,18,8,6,7,0,280,164,271,13,13,30,15,11,6,0,528,62,46,0,6,3,4,0,6,0,127,155,63,3,0,6,8,0,0,0,237,9,3,0,0,3,0,0,0,0,17,738,1186,314,242,399,174,154,160,34,3407,3,3,0,0,0,0,0,0,0,11,0,0,4,0,6,0,0,0,0,16,0,6,0,8,4,5,6,6,0,32
