DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2018-08-31,Aug18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7230770659011116
2018-08-31,Aug18,Number of clients who are homeless,proportion of national per 10k,0.5713075840577335
2018-08-31,Aug18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8537730368366299
2018-08-31,Aug18,Number of clients with a current mental health issue,proportion of national per 10k,0.6186572222140171
2018-08-31,Aug18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9275464314496956
2018-08-31,Aug18,Number of indigenous clients,proportion of national per 10k,1.0362350686390016
2018-08-31,Aug18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7663089966354381
2019-08-31,Aug19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.420456488987853
2019-08-31,Aug19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.22022275292816576
2019-08-31,Aug19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7994953919377816
2019-08-31,Aug19,Number of clients who are homeless,proportion of national per 10k,0.602258737339024
2019-08-31,Aug19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8604023151433183
2019-08-31,Aug19,Number of clients with a current mental health issue,proportion of national per 10k,0.6001974008347501
2019-08-31,Aug19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9036588371141874
2019-08-31,Aug19,Number of indigenous clients,proportion of national per 10k,1.226816277726777
2019-08-31,Aug19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8214764052129884
2020-08-31,Aug20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0714862093844306
2020-08-31,Aug20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.15056946925423945
2020-08-31,Aug20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7361899081941536
2020-08-31,Aug20,Number of clients who are homeless,proportion of national per 10k,0.5762524383034573
2020-08-31,Aug20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7560359558692712
2020-08-31,Aug20,Number of clients with a current mental health issue,proportion of national per 10k,0.5988695045631933
2020-08-31,Aug20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9090214164967915
2020-08-31,Aug20,Number of indigenous clients,proportion of national per 10k,1.093585355590056
2020-08-31,Aug20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.6792914854611373
2021-08-31,Aug21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.107241117394398
2021-08-31,Aug21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.26705810668461555
2021-08-31,Aug21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7396724987227508
2021-08-31,Aug21,Number of clients who are homeless,proportion of national per 10k,0.6366986039565681
2021-08-31,Aug21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.830940218666046
2021-08-31,Aug21,Number of clients with a current mental health issue,proportion of national per 10k,0.6143518784274106
2021-08-31,Aug21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9461006010201506
2021-08-31,Aug21,Number of indigenous clients,proportion of national per 10k,1.1299829649559336
2021-08-31,Aug21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7438709252353845
2022-08-31,Aug22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1646941166246612
2022-08-31,Aug22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.208631971936471
2022-08-31,Aug22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7205597003901221
2022-08-31,Aug22,Number of clients who are homeless,proportion of national per 10k,0.6873881278927739
2022-08-31,Aug22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.9046738221425247
2022-08-31,Aug22,Number of clients with a current mental health issue,proportion of national per 10k,0.6123138361120591
2022-08-31,Aug22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9977806496247926
2022-08-31,Aug22,Number of indigenous clients,proportion of national per 10k,1.1886209844388327
2022-08-31,Aug22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8348197575943987
2017-12-31,Dec17,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2017-12-31,Dec17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2017-12-31,Dec17,Number of clients who are at risk of homelessness,proportion of national per 10k,
2017-12-31,Dec17,Number of clients who are homeless,proportion of national per 10k,
2017-12-31,Dec17,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2017-12-31,Dec17,Number of clients with a current mental health issue,proportion of national per 10k,
2017-12-31,Dec17,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2017-12-31,Dec17,Number of indigenous clients,proportion of national per 10k,
2017-12-31,Dec17,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2018-12-31,Dec18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2018-12-31,Dec18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2018-12-31,Dec18,Number of clients who are at risk of homelessness,proportion of national per 10k,
2018-12-31,Dec18,Number of clients who are homeless,proportion of national per 10k,
2018-12-31,Dec18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2018-12-31,Dec18,Number of clients with a current mental health issue,proportion of national per 10k,
2018-12-31,Dec18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2018-12-31,Dec18,Number of indigenous clients,proportion of national per 10k,
2018-12-31,Dec18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2019-12-31,Dec19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2019-12-31,Dec19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2019-12-31,Dec19,Number of clients who are at risk of homelessness,proportion of national per 10k,
2019-12-31,Dec19,Number of clients who are homeless,proportion of national per 10k,
2019-12-31,Dec19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2019-12-31,Dec19,Number of clients with a current mental health issue,proportion of national per 10k,
2019-12-31,Dec19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2019-12-31,Dec19,Number of indigenous clients,proportion of national per 10k,
2019-12-31,Dec19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2020-12-31,Dec20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2020-12-31,Dec20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2020-12-31,Dec20,Number of clients who are at risk of homelessness,proportion of national per 10k,
2020-12-31,Dec20,Number of clients who are homeless,proportion of national per 10k,
2020-12-31,Dec20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2020-12-31,Dec20,Number of clients with a current mental health issue,proportion of national per 10k,
2020-12-31,Dec20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2020-12-31,Dec20,Number of indigenous clients,proportion of national per 10k,
2020-12-31,Dec20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2021-12-31,Dec21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2021-12-31,Dec21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2021-12-31,Dec21,Number of clients who are at risk of homelessness,proportion of national per 10k,
2021-12-31,Dec21,Number of clients who are homeless,proportion of national per 10k,
2021-12-31,Dec21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2021-12-31,Dec21,Number of clients with a current mental health issue,proportion of national per 10k,
2021-12-31,Dec21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2021-12-31,Dec21,Number of indigenous clients,proportion of national per 10k,
2021-12-31,Dec21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2022-12-31,Dec22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,
2022-12-31,Dec22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,
2022-12-31,Dec22,Number of clients who are at risk of homelessness,proportion of national per 10k,
2022-12-31,Dec22,Number of clients who are homeless,proportion of national per 10k,
2022-12-31,Dec22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,
2022-12-31,Dec22,Number of clients with a current mental health issue,proportion of national per 10k,
2022-12-31,Dec22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,
2022-12-31,Dec22,Number of indigenous clients,proportion of national per 10k,
2022-12-31,Dec22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,
2018-02-28,Feb18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.057138469343662
2018-02-28,Feb18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2636951532014427
2018-02-28,Feb18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7245631944855477
2018-02-28,Feb18,Number of clients who are homeless,proportion of national per 10k,0.6061541373784011
2018-02-28,Feb18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8218437488812348
2018-02-28,Feb18,Number of clients with a current mental health issue,proportion of national per 10k,0.635337332254411
2018-02-28,Feb18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9108058399475094
2018-02-28,Feb18,Number of indigenous clients,proportion of national per 10k,1.0195926597833485
2018-02-28,Feb18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7796953426461292
2019-02-28,Feb19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.273916200305651
2019-02-28,Feb19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.3689703225509806
2019-02-28,Feb19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7912867896495931
2019-02-28,Feb19,Number of clients who are homeless,proportion of national per 10k,0.5925308923257455
2019-02-28,Feb19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8620185590599502
2019-02-28,Feb19,Number of clients with a current mental health issue,proportion of national per 10k,0.6183870482110504
2019-02-28,Feb19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0296238318925095
2019-02-28,Feb19,Number of indigenous clients,proportion of national per 10k,1.1436232126677521
2019-02-28,Feb19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8588950340512645
2020-02-29,Feb20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2971393958394646
2020-02-29,Feb20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.35279913913779953
2020-02-29,Feb20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7070396241640592
2020-02-29,Feb20,Number of clients who are homeless,proportion of national per 10k,0.6147581607502889
2020-02-29,Feb20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7525772628499245
2020-02-29,Feb20,Number of clients with a current mental health issue,proportion of national per 10k,0.622208398842901
2020-02-29,Feb20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9859426397009696
2020-02-29,Feb20,Number of indigenous clients,proportion of national per 10k,1.1323093419874124
2020-02-29,Feb20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8667696477772917
2021-02-28,Feb21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0917767486694994
2021-02-28,Feb21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2773990002696552
2021-02-28,Feb21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7428165591366888
2021-02-28,Feb21,Number of clients who are homeless,proportion of national per 10k,0.6462500717246786
2021-02-28,Feb21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.84441676813714
2021-02-28,Feb21,Number of clients with a current mental health issue,proportion of national per 10k,0.6543996470237741
2021-02-28,Feb21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0091459483126715
2021-02-28,Feb21,Number of indigenous clients,proportion of national per 10k,1.1038756780063053
2021-02-28,Feb21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8065258807862498
2022-02-28,Feb22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1166164290792184
2022-02-28,Feb22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.35890856012183464
2022-02-28,Feb22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7069178764616023
2022-02-28,Feb22,Number of clients who are homeless,proportion of national per 10k,0.6712246650302389
2022-02-28,Feb22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8451889142849324
2022-02-28,Feb22,Number of clients with a current mental health issue,proportion of national per 10k,0.6070796380767004
2022-02-28,Feb22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9822079497218534
2022-02-28,Feb22,Number of indigenous clients,proportion of national per 10k,1.1321756723126912
2022-02-28,Feb22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8177090878472996
2023-02-28,Feb23,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1145978749147367
2023-02-28,Feb23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.22750147790993433
2023-02-28,Feb23,Number of clients who are at risk of homelessness,proportion of national per 10k,0.769064278612008
2023-02-28,Feb23,Number of clients who are homeless,proportion of national per 10k,0.6658136881671439
2023-02-28,Feb23,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.9393858472223199
2023-02-28,Feb23,Number of clients with a current mental health issue,proportion of national per 10k,0.6253045587173387
2023-02-28,Feb23,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0840133969504517
2023-02-28,Feb23,Number of indigenous clients,proportion of national per 10k,1.1709926980527716
2023-02-28,Feb23,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8094772378965115
2018-01-31,Jan18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.158598230935995
2018-01-31,Jan18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.30893126463367027
2018-01-31,Jan18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7331297379061948
2018-01-31,Jan18,Number of clients who are homeless,proportion of national per 10k,0.6331557439579053
2018-01-31,Jan18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8262639146111225
2018-01-31,Jan18,Number of clients with a current mental health issue,proportion of national per 10k,0.6094376488475681
2018-01-31,Jan18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.8596065683089662
2018-01-31,Jan18,Number of indigenous clients,proportion of national per 10k,1.0783562611526651
2018-01-31,Jan18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8050656353124729
2019-01-31,Jan19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.348491673188392
2019-01-31,Jan19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.3710117947430416
2019-01-31,Jan19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8182129184769538
2019-01-31,Jan19,Number of clients who are homeless,proportion of national per 10k,0.5975702510954174
2019-01-31,Jan19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.883031062149616
2019-01-31,Jan19,Number of clients with a current mental health issue,proportion of national per 10k,0.6242857289760891
2019-01-31,Jan19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.01339935314966
2019-01-31,Jan19,Number of indigenous clients,proportion of national per 10k,1.2373768601026567
2019-01-31,Jan19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.857654080992835
2020-01-31,Jan20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.3654734154392358
2020-01-31,Jan20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.35191824241086367
2020-01-31,Jan20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7161352829930452
2020-01-31,Jan20,Number of clients who are homeless,proportion of national per 10k,0.6448113009911604
2020-01-31,Jan20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7894408132183706
2020-01-31,Jan20,Number of clients with a current mental health issue,proportion of national per 10k,0.6044061337931832
2020-01-31,Jan20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9665340934959684
2020-01-31,Jan20,Number of indigenous clients,proportion of national per 10k,1.228012199282523
2020-01-31,Jan20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8796457169065703
2021-01-31,Jan21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2761393208715266
2021-01-31,Jan21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.24141516210175465
2021-01-31,Jan21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.787504325817252
2021-01-31,Jan21,Number of clients who are homeless,proportion of national per 10k,0.6791236792754901
2021-01-31,Jan21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8619706864850378
2021-01-31,Jan21,Number of clients with a current mental health issue,proportion of national per 10k,0.6547584728776297
2021-01-31,Jan21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0468593003424742
2021-01-31,Jan21,Number of indigenous clients,proportion of national per 10k,1.2254420073830576
2021-01-31,Jan21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8086711712451077
2022-01-31,Jan22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.278491771787208
2022-01-31,Jan22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.33509782789220594
2022-01-31,Jan22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7279542652602445
2022-01-31,Jan22,Number of clients who are homeless,proportion of national per 10k,0.6977641641993917
2022-01-31,Jan22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.888781536768982
2022-01-31,Jan22,Number of clients with a current mental health issue,proportion of national per 10k,0.5955907838335619
2022-01-31,Jan22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9773997063085732
2022-01-31,Jan22,Number of indigenous clients,proportion of national per 10k,1.2113335189960195
2022-01-31,Jan22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8578807720067897
2023-01-31,Jan23,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.024511151167545
2023-01-31,Jan23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.21140515412929856
2023-01-31,Jan23,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7399755284581973
2023-01-31,Jan23,Number of clients who are homeless,proportion of national per 10k,0.662024925394213
2023-01-31,Jan23,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.9347962742785064
2023-01-31,Jan23,Number of clients with a current mental health issue,proportion of national per 10k,0.6036093655191095
2023-01-31,Jan23,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9730505193437018
2023-01-31,Jan23,Number of indigenous clients,proportion of national per 10k,1.126128406600815
2023-01-31,Jan23,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.837939997306162
2017-07-31,Jul17,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0887742689397564
2017-07-31,Jul17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.32693803370047797
2017-07-31,Jul17,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7751540127039812
2017-07-31,Jul17,Number of clients who are homeless,proportion of national per 10k,0.5998936319992475
2017-07-31,Jul17,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8227466052272325
2017-07-31,Jul17,Number of clients with a current mental health issue,proportion of national per 10k,0.6163286757096943
2017-07-31,Jul17,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9053656027232614
2017-07-31,Jul17,Number of indigenous clients,proportion of national per 10k,1.0405694509286338
2017-07-31,Jul17,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.6672166811873275
2018-07-31,Jul18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0528405285898377
2018-07-31,Jul18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2593225528714004
2018-07-31,Jul18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7173966260653967
2018-07-31,Jul18,Number of clients who are homeless,proportion of national per 10k,0.5993322106058494
2018-07-31,Jul18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8118841062391337
2018-07-31,Jul18,Number of clients with a current mental health issue,proportion of national per 10k,0.6187420076596618
2018-07-31,Jul18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9188330936434217
2018-07-31,Jul18,Number of indigenous clients,proportion of national per 10k,1.0311220672453152
2018-07-31,Jul18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7499242539090227
2019-07-31,Jul19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.3454647224419474
2019-07-31,Jul19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.1854483651876141
2019-07-31,Jul19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7988775669146999
2019-07-31,Jul19,Number of clients who are homeless,proportion of national per 10k,0.6009936878567729
2019-07-31,Jul19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8126494526279404
2019-07-31,Jul19,Number of clients with a current mental health issue,proportion of national per 10k,0.5956538305071365
2019-07-31,Jul19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.8748482578685721
2019-07-31,Jul19,Number of indigenous clients,proportion of national per 10k,1.2288521374633579
2019-07-31,Jul19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.8276619815077201
2020-07-31,Jul20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1025798441581176
2020-07-31,Jul20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.1506512609746214
2020-07-31,Jul20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7289706666257926
2020-07-31,Jul20,Number of clients who are homeless,proportion of national per 10k,0.5710042276102597
2020-07-31,Jul20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7410690101293487
2020-07-31,Jul20,Number of clients with a current mental health issue,proportion of national per 10k,0.602037809716615
2020-07-31,Jul20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.8889342517701773
2020-07-31,Jul20,Number of indigenous clients,proportion of national per 10k,1.1069948011282018
2020-07-31,Jul20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7244294102110247
2021-07-31,Jul21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1191746389949002
2021-07-31,Jul21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.28133634913024635
2021-07-31,Jul21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7403950291970998
2021-07-31,Jul21,Number of clients who are homeless,proportion of national per 10k,0.6479640581557119
2021-07-31,Jul21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8280054173793655
2021-07-31,Jul21,Number of clients with a current mental health issue,proportion of national per 10k,0.6183714387233633
2021-07-31,Jul21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9628332065262454
2021-07-31,Jul21,Number of indigenous clients,proportion of national per 10k,1.1262169359370893
2021-07-31,Jul21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7881076814042209
2022-07-31,Jul22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2122585469652274
2022-07-31,Jul22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.32731004850913653
2022-07-31,Jul22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7268335701872082
2022-07-31,Jul22,Number of clients who are homeless,proportion of national per 10k,0.6649797559700411
2022-07-31,Jul22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.878510845541643
2022-07-31,Jul22,Number of clients with a current mental health issue,proportion of national per 10k,0.5994733160890611
2022-07-31,Jul22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.976017945593979
2022-07-31,Jul22,Number of indigenous clients,proportion of national per 10k,1.2085724024041145
2022-07-31,Jul22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7901703615336434
2018-06-30,Jun18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0032173867549123
2018-06-30,Jun18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.28521803041058963
2018-06-30,Jun18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.6951632424212393
2018-06-30,Jun18,Number of clients who are homeless,proportion of national per 10k,0.5868823465712194
2018-06-30,Jun18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7877213083550983
2018-06-30,Jun18,Number of clients with a current mental health issue,proportion of national per 10k,0.6010473082228223
2018-06-30,Jun18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9104455202727034
2018-06-30,Jun18,Number of indigenous clients,proportion of national per 10k,1.0070748141794612
2018-06-30,Jun18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7382235530924546
2019-06-30,Jun19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2180849436092638
2019-06-30,Jun19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.36091284903992293
2019-06-30,Jun19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7890860669960873
2019-06-30,Jun19,Number of clients who are homeless,proportion of national per 10k,0.5961040261212515
2019-06-30,Jun19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8425940316419844
2019-06-30,Jun19,Number of clients with a current mental health issue,proportion of national per 10k,0.6106987594227747
2019-06-30,Jun19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9474886936481859
2019-06-30,Jun19,Number of indigenous clients,proportion of national per 10k,1.173829091368355
2019-06-30,Jun19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7952608865697876
2020-06-30,Jun20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1004577643904174
2020-06-30,Jun20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.20084855127436713
2020-06-30,Jun20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7333164846603429
2020-06-30,Jun20,Number of clients who are homeless,proportion of national per 10k,0.5679330318783247
2020-06-30,Jun20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7345204390097618
2020-06-30,Jun20,Number of clients with a current mental health issue,proportion of national per 10k,0.6091155587729146
2020-06-30,Jun20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9050932705298895
2020-06-30,Jun20,Number of indigenous clients,proportion of national per 10k,1.0901857672809017
2020-06-30,Jun20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7227835515295937
2021-06-30,Jun21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0969646678087155
2021-06-30,Jun21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.25937303928562616
2021-06-30,Jun21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7532190272000006
2021-06-30,Jun21,Number of clients who are homeless,proportion of national per 10k,0.6477683610004596
2021-06-30,Jun21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8229602022456777
2021-06-30,Jun21,Number of clients with a current mental health issue,proportion of national per 10k,0.6198314239196842
2021-06-30,Jun21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0149363686088433
2021-06-30,Jun21,Number of indigenous clients,proportion of national per 10k,1.1155524916767192
2021-06-30,Jun21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7769761466839115
2022-06-30,Jun22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1328305440265787
2022-06-30,Jun22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2877149980649124
2022-06-30,Jun22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7206664751479176
2022-06-30,Jun22,Number of clients who are homeless,proportion of national per 10k,0.6595386766539992
2022-06-30,Jun22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8516020223019074
