DATE,STATE,MONTH,AGE GROUP,MEASURE,VALUE
2019-12-31,Qld,Dec19,15 to 19,proportion of national,0.1387301257404136
2019-12-31,Qld,Dec19,20 to 24,proportion of national,0.1224888695841025
2019-12-31,Qld,Dec19,25 to 29,proportion of national,0.13024035774175516
2019-12-31,Qld,Dec19,30 to 34,proportion of national,0.11654620547237997
2019-12-31,Qld,Dec19,35 to 39,proportion of national,0.12394797245600613
2019-12-31,Qld,Dec19,40 to 44,proportion of national,0.11763850516213466
2019-12-31,Qld,Dec19,45 to 49,proportion of national,0.11902040816326531
2019-12-31,Qld,Dec19,5 to 9,proportion of national,0.18049824239645423
2019-12-31,Qld,Dec19,50 to 54,proportion of national,0.11883924458774758
2019-12-31,Qld,Dec19,55 to 59,proportion of national,0.11305565278263913
2019-12-31,Qld,Dec19,60 to 64,proportion of national,0.12492933860938384
2019-12-31,Qld,Dec19,65+,proportion of national,0.08837209302325581
2020-12-31,Qld,Dec20,0 to 4,proportion of national,0.18387426526961412
2020-12-31,Qld,Dec20,10 to 14,proportion of national,0.166213921901528
2020-12-31,Qld,Dec20,15 to 19,proportion of national,0.1425431711145997
2020-12-31,Qld,Dec20,20 to 24,proportion of national,0.12316348859018443
2020-12-31,Qld,Dec20,25 to 29,proportion of national,0.13034839051530003
2020-12-31,Qld,Dec20,30 to 34,proportion of national,0.12091340154729224
2020-12-31,Qld,Dec20,35 to 39,proportion of national,0.13034598750600673
2020-12-31,Qld,Dec20,40 to 44,proportion of national,0.1341548802688699
2020-12-31,Qld,Dec20,45 to 49,proportion of national,0.12896070975918886
2020-12-31,Qld,Dec20,5 to 9,proportion of national,0.18011571254567602
2020-12-31,Qld,Dec20,50 to 54,proportion of national,0.12370223105809587
2020-12-31,Qld,Dec20,55 to 59,proportion of national,0.11890243902439024
2020-12-31,Qld,Dec20,60 to 64,proportion of national,0.12055109070034443
2020-12-31,Qld,Dec20,65+,proportion of national,0.10177173465183353
2021-12-31,Qld,Dec21,0 to 4,proportion of national,0.1807792207792208
2021-12-31,Qld,Dec21,10 to 14,proportion of national,0.17956916863009087
2021-12-31,Qld,Dec21,15 to 19,proportion of national,0.14710672022581694
2021-12-31,Qld,Dec21,20 to 24,proportion of national,0.14476898566117896
2021-12-31,Qld,Dec21,25 to 29,proportion of national,0.138950966215328
2021-12-31,Qld,Dec21,30 to 34,proportion of national,0.13837797802740404
2021-12-31,Qld,Dec21,35 to 39,proportion of national,0.13979773944080903
2021-12-31,Qld,Dec21,40 to 44,proportion of national,0.13655154020536073
2021-12-31,Qld,Dec21,45 to 49,proportion of national,0.14377098992483608
2021-12-31,Qld,Dec21,5 to 9,proportion of national,0.18954918032786885
2021-12-31,Qld,Dec21,50 to 54,proportion of national,0.12806764281295113
2021-12-31,Qld,Dec21,55 to 59,proportion of national,0.13072733098365907
2021-12-31,Qld,Dec21,60 to 64,proportion of national,0.13592233009708737
2021-12-31,Qld,Dec21,65+,proportion of national,0.1204460966542751
2022-12-31,Qld,Dec22,0 to 4,proportion of national,0.2061414874319772
2022-12-31,Qld,Dec22,10 to 14,proportion of national,0.19411664101248505
2022-12-31,Qld,Dec22,15 to 19,proportion of national,0.1590082644628099
2022-12-31,Qld,Dec22,20 to 24,proportion of national,0.15947697809566383
2022-12-31,Qld,Dec22,25 to 29,proportion of national,0.1455635818454409
2022-12-31,Qld,Dec22,30 to 34,proportion of national,0.15245963199399173
2022-12-31,Qld,Dec22,35 to 39,proportion of national,0.15014720314033367
2022-12-31,Qld,Dec22,40 to 44,proportion of national,0.14150197628458497
2022-12-31,Qld,Dec22,45 to 49,proportion of national,0.15057046440623492
2022-12-31,Qld,Dec22,5 to 9,proportion of national,0.20334220644779652
2022-12-31,Qld,Dec22,50 to 54,proportion of national,0.14578725115624372
2022-12-31,Qld,Dec22,55 to 59,proportion of national,0.14547677261613692
2022-12-31,Qld,Dec22,60 to 64,proportion of national,0.14078578110383536
2022-12-31,Qld,Dec22,65+,proportion of national,0.12265978050355068
2018-02-28,Qld,Feb18,0 to 4,proportion of national,0.18353796041092457
2018-02-28,Qld,Feb18,10 to 14,proportion of national,0.16459914830586928
2018-02-28,Qld,Feb18,15 to 19,proportion of national,0.12734502446982054
2018-02-28,Qld,Feb18,20 to 24,proportion of national,0.1190141606312831
2018-02-28,Qld,Feb18,25 to 29,proportion of national,0.12840633471251248
2018-02-28,Qld,Feb18,30 to 34,proportion of national,0.12909416581371547
2018-02-28,Qld,Feb18,35 to 39,proportion of national,0.12976721149083706
2018-02-28,Qld,Feb18,40 to 44,proportion of national,0.12549295774647887
2018-02-28,Qld,Feb18,45 to 49,proportion of national,0.11917182914900554
2018-02-28,Qld,Feb18,5 to 9,proportion of national,0.17701813513079762
2018-02-28,Qld,Feb18,50 to 54,proportion of national,0.11303095752339813
2018-02-28,Qld,Feb18,55 to 59,proportion of national,0.1182548794489093
2018-02-28,Qld,Feb18,60 to 64,proportion of national,0.10411764705882352
2018-02-28,Qld,Feb18,65+,proportion of national,0.07192374350086655
2019-02-28,Qld,Feb19,0 to 4,proportion of national,0.1819467358001414
2019-02-28,Qld,Feb19,10 to 14,proportion of national,0.1592920353982301
2019-02-28,Qld,Feb19,15 to 19,proportion of national,0.13307416267942584
2019-02-28,Qld,Feb19,20 to 24,proportion of national,0.12982018501195303
2019-02-28,Qld,Feb19,25 to 29,proportion of national,0.13051643192488263
2019-02-28,Qld,Feb19,30 to 34,proportion of national,0.12918540729635183
2019-02-28,Qld,Feb19,35 to 39,proportion of national,0.13116564417177914
2019-02-28,Qld,Feb19,40 to 44,proportion of national,0.13225279215472624
2019-02-28,Qld,Feb19,45 to 49,proportion of national,0.13114754098360656
2019-02-28,Qld,Feb19,5 to 9,proportion of national,0.17726937269372695
2019-02-28,Qld,Feb19,50 to 54,proportion of national,0.12350505979760809
2019-02-28,Qld,Feb19,55 to 59,proportion of national,0.1261516654854713
2019-02-28,Qld,Feb19,60 to 64,proportion of national,0.11824900511654349
2019-02-28,Qld,Feb19,65+,proportion of national,0.10066280033140017
2020-02-29,Qld,Feb20,0 to 4,proportion of national,0.20328939412262667
2020-02-29,Qld,Feb20,10 to 14,proportion of national,0.18898664059954381
2020-02-29,Qld,Feb20,15 to 19,proportion of national,0.14335769346280908
2020-02-29,Qld,Feb20,20 to 24,proportion of national,0.1313120966915907
2020-02-29,Qld,Feb20,25 to 29,proportion of national,0.1313704779508846
2020-02-29,Qld,Feb20,30 to 34,proportion of national,0.13150414040291683
2020-02-29,Qld,Feb20,35 to 39,proportion of national,0.13380867498514556
2020-02-29,Qld,Feb20,40 to 44,proportion of national,0.12458700440528635
2020-02-29,Qld,Feb20,45 to 49,proportion of national,0.12818907497260917
2020-02-29,Qld,Feb20,5 to 9,proportion of national,0.20146137787056367
2020-02-29,Qld,Feb20,50 to 54,proportion of national,0.12635222847252273
2020-02-29,Qld,Feb20,55 to 59,proportion of national,0.1227242076871207
2020-02-29,Qld,Feb20,60 to 64,proportion of national,0.1344997266265719
2020-02-29,Qld,Feb20,65+,proportion of national,0.08313444709626094
2021-02-28,Qld,Feb21,0 to 4,proportion of national,0.1869100062932662
2021-02-28,Qld,Feb21,10 to 14,proportion of national,0.1674088734949695
2021-02-28,Qld,Feb21,15 to 19,proportion of national,0.1450851631438539
2021-02-28,Qld,Feb21,20 to 24,proportion of national,0.12979138834652143
2021-02-28,Qld,Feb21,25 to 29,proportion of national,0.135842667361292
2021-02-28,Qld,Feb21,30 to 34,proportion of national,0.13238886174890083
2021-02-28,Qld,Feb21,35 to 39,proportion of national,0.13632053105737316
2021-02-28,Qld,Feb21,40 to 44,proportion of national,0.1300999729802756
2021-02-28,Qld,Feb21,45 to 49,proportion of national,0.13581027667984188
2021-02-28,Qld,Feb21,5 to 9,proportion of national,0.18267083519428315
2021-02-28,Qld,Feb21,50 to 54,proportion of national,0.12945470158866465
2021-02-28,Qld,Feb21,55 to 59,proportion of national,0.12789927104042412
2021-02-28,Qld,Feb21,60 to 64,proportion of national,0.11950027159152635
2021-02-28,Qld,Feb21,65+,proportion of national,0.10987261146496816
2022-02-28,Qld,Feb22,0 to 4,proportion of national,0.1848578016910069
2022-02-28,Qld,Feb22,10 to 14,proportion of national,0.1821705426356589
2022-02-28,Qld,Feb22,15 to 19,proportion of national,0.1531964934787257
2022-02-28,Qld,Feb22,20 to 24,proportion of national,0.14822259839187474
2022-02-28,Qld,Feb22,25 to 29,proportion of national,0.14176143877281142
2022-02-28,Qld,Feb22,30 to 34,proportion of national,0.13697604790419163
2022-02-28,Qld,Feb22,35 to 39,proportion of national,0.14106844741235391
2022-02-28,Qld,Feb22,40 to 44,proportion of national,0.13797669491525424
2022-02-28,Qld,Feb22,45 to 49,proportion of national,0.14097266369993644
2022-02-28,Qld,Feb22,5 to 9,proportion of national,0.18795355587808418
2022-02-28,Qld,Feb22,50 to 54,proportion of national,0.14024017911662934
2022-02-28,Qld,Feb22,55 to 59,proportion of national,0.13331202046035806
2022-02-28,Qld,Feb22,60 to 64,proportion of national,0.14790174002047082
2022-02-28,Qld,Feb22,65+,proportion of national,0.11747430249632893
2023-02-28,Qld,Feb23,0 to 4,proportion of national,0.20542540073982737
2023-02-28,Qld,Feb23,10 to 14,proportion of national,0.2076326002587322
2023-02-28,Qld,Feb23,15 to 19,proportion of national,0.16972915560276156
2023-02-28,Qld,Feb23,20 to 24,proportion of national,0.1699546365650385
2023-02-28,Qld,Feb23,25 to 29,proportion of national,0.15616473950889956
2023-02-28,Qld,Feb23,30 to 34,proportion of national,0.1534647621296187
2023-02-28,Qld,Feb23,35 to 39,proportion of national,0.15584719943754394
2023-02-28,Qld,Feb23,40 to 44,proportion of national,0.15416028586013272
2023-02-28,Qld,Feb23,45 to 49,proportion of national,0.15141225497762
2023-02-28,Qld,Feb23,5 to 9,proportion of national,0.20771554091158703
2023-02-28,Qld,Feb23,50 to 54,proportion of national,0.15197393637408968
2023-02-28,Qld,Feb23,55 to 59,proportion of national,0.15159420289855072
2023-02-28,Qld,Feb23,60 to 64,proportion of national,0.14829226113272806
2023-02-28,Qld,Feb23,65+,proportion of national,0.1318782662158008
2018-01-31,Qld,Jan18,0 to 4,proportion of national,0.18277230257263535
2018-01-31,Qld,Jan18,10 to 14,proportion of national,0.16486023958927554
2018-01-31,Qld,Jan18,15 to 19,proportion of national,0.12578682333193453
2018-01-31,Qld,Jan18,20 to 24,proportion of national,0.11751277312751386
2018-01-31,Qld,Jan18,25 to 29,proportion of national,0.1257510729613734
2018-01-31,Qld,Jan18,30 to 34,proportion of national,0.12861364512398818
2018-01-31,Qld,Jan18,35 to 39,proportion of national,0.13401292889109895
2018-01-31,Qld,Jan18,40 to 44,proportion of national,0.12767454954954954
2018-01-31,Qld,Jan18,45 to 49,proportion of national,0.12017731078640617
2018-01-31,Qld,Jan18,5 to 9,proportion of national,0.17731526298806066
2018-01-31,Qld,Jan18,50 to 54,proportion of national,0.1139484461575524
2018-01-31,Qld,Jan18,55 to 59,proportion of national,0.1186897880539499
2018-01-31,Qld,Jan18,60 to 64,proportion of national,0.09959700633275763
2018-01-31,Qld,Jan18,65+,proportion of national,0.06987847222222222
2019-01-31,Qld,Jan19,0 to 4,proportion of national,0.1866364935683659
2019-01-31,Qld,Jan19,10 to 14,proportion of national,0.16993018900051082
2019-01-31,Qld,Jan19,15 to 19,proportion of national,0.1390909090909091
2019-01-31,Qld,Jan19,20 to 24,proportion of national,0.12938923175143646
2019-01-31,Qld,Jan19,25 to 29,proportion of national,0.13454301075268818
2019-01-31,Qld,Jan19,30 to 34,proportion of national,0.1315065065065065
2019-01-31,Qld,Jan19,35 to 39,proportion of national,0.13702838884109622
2019-01-31,Qld,Jan19,40 to 44,proportion of national,0.13765910348644161
2019-01-31,Qld,Jan19,45 to 49,proportion of national,0.13602823227462305
2019-01-31,Qld,Jan19,5 to 9,proportion of national,0.18384401114206128
2019-01-31,Qld,Jan19,50 to 54,proportion of national,0.1350407450523865
2019-01-31,Qld,Jan19,55 to 59,proportion of national,0.13059033989266547
2019-01-31,Qld,Jan19,60 to 64,proportion of national,0.11686816350028785
2019-01-31,Qld,Jan19,65+,proportion of national,0.0987551867219917
2020-01-31,Qld,Jan20,0 to 4,proportion of national,0.19627951347483902
2020-01-31,Qld,Jan20,10 to 14,proportion of national,0.17415353670801206
2020-01-31,Qld,Jan20,15 to 19,proportion of national,0.14094302955916949
2020-01-31,Qld,Jan20,20 to 24,proportion of national,0.13583333333333333
2020-01-31,Qld,Jan20,25 to 29,proportion of national,0.13205780037463205
2020-01-31,Qld,Jan20,30 to 34,proportion of national,0.12654398790017646
2020-01-31,Qld,Jan20,35 to 39,proportion of national,0.1326542985327998
2020-01-31,Qld,Jan20,40 to 44,proportion of national,0.12630136986301368
2020-01-31,Qld,Jan20,45 to 49,proportion of national,0.12165713402380585
2020-01-31,Qld,Jan20,5 to 9,proportion of national,0.19687406071535918
2020-01-31,Qld,Jan20,50 to 54,proportion of national,0.12526951272100043
2020-01-31,Qld,Jan20,55 to 59,proportion of national,0.11403209286445885
2020-01-31,Qld,Jan20,60 to 64,proportion of national,0.12445414847161572
2020-01-31,Qld,Jan20,65+,proportion of national,0.08085612366230678
2021-01-31,Qld,Jan21,0 to 4,proportion of national,0.1870577640550624
2021-01-31,Qld,Jan21,10 to 14,proportion of national,0.16966447595987547
2021-01-31,Qld,Jan21,15 to 19,proportion of national,0.14617341530633876
2021-01-31,Qld,Jan21,20 to 24,proportion of national,0.12971279373368147
2021-01-31,Qld,Jan21,25 to 29,proportion of national,0.13601277615118446
2021-01-31,Qld,Jan21,30 to 34,proportion of national,0.1301827347195967
2021-01-31,Qld,Jan21,35 to 39,proportion of national,0.13026540053567082
2021-01-31,Qld,Jan21,40 to 44,proportion of national,0.1341599331290053
2021-01-31,Qld,Jan21,45 to 49,proportion of national,0.13351455068755996
2021-01-31,Qld,Jan21,5 to 9,proportion of national,0.18128923595161536
2021-01-31,Qld,Jan21,50 to 54,proportion of national,0.12837686983701718
2021-01-31,Qld,Jan21,55 to 59,proportion of national,0.12384219554030874
2021-01-31,Qld,Jan21,60 to 64,proportion of national,0.1259259259259259
2021-01-31,Qld,Jan21,65+,proportion of national,0.10626816106268161
2022-01-31,Qld,Jan22,0 to 4,proportion of national,0.18496357960457857
2022-01-31,Qld,Jan22,10 to 14,proportion of national,0.18445922296114806
2022-01-31,Qld,Jan22,15 to 19,proportion of national,0.14893617021276595
2022-01-31,Qld,Jan22,20 to 24,proportion of national,0.14514740692920164
2022-01-31,Qld,Jan22,25 to 29,proportion of national,0.13953177257525085
2022-01-31,Qld,Jan22,30 to 34,proportion of national,0.13657986980470707
2022-01-31,Qld,Jan22,35 to 39,proportion of national,0.14275282949981746
2022-01-31,Qld,Jan22,40 to 44,proportion of national,0.14004024144869215
2022-01-31,Qld,Jan22,45 to 49,proportion of national,0.14257620452310718
2022-01-31,Qld,Jan22,5 to 9,proportion of national,0.18942080378250592
2022-01-31,Qld,Jan22,50 to 54,proportion of national,0.13050741282104825
2022-01-31,Qld,Jan22,55 to 59,proportion of national,0.13513513513513514
2022-01-31,Qld,Jan22,60 to 64,proportion of national,0.15404699738903394
2022-01-31,Qld,Jan22,65+,proportion of national,0.12222222222222222
2023-01-31,Qld,Jan23,0 to 4,proportion of national,0.20747735102717876
2023-01-31,Qld,Jan23,10 to 14,proportion of national,0.20818595250126326
2023-01-31,Qld,Jan23,15 to 19,proportion of national,0.16675906419780465
2023-01-31,Qld,Jan23,20 to 24,proportion of national,0.16566329821543754
2023-01-31,Qld,Jan23,25 to 29,proportion of national,0.1527001862197393
2023-01-31,Qld,Jan23,30 to 34,proportion of national,0.15858977465471286
2023-01-31,Qld,Jan23,35 to 39,proportion of national,0.1632529390376924
2023-01-31,Qld,Jan23,40 to 44,proportion of national,0.1592851592851593
2023-01-31,Qld,Jan23,45 to 49,proportion of national,0.152469917669411
2023-01-31,Qld,Jan23,5 to 9,proportion of national,0.21235632183908046
2023-01-31,Qld,Jan23,50 to 54,proportion of national,0.1506341463414634
2023-01-31,Qld,Jan23,55 to 59,proportion of national,0.1534344335414808
2023-01-31,Qld,Jan23,60 to 64,proportion of national,0.15511702615878845
2023-01-31,Qld,Jan23,65+,proportion of national,0.1306800376057662
2017-07-31,Qld,Jul17,0 to 4,proportion of national,0.1687741935483871
2017-07-31,Qld,Jul17,10 to 14,proportion of national,0.14818430300663804
2017-07-31,Qld,Jul17,15 to 19,proportion of national,0.12075191163976211
2017-07-31,Qld,Jul17,20 to 24,proportion of national,0.10991987360343076
2017-07-31,Qld,Jul17,25 to 29,proportion of national,0.12136573728939913
2017-07-31,Qld,Jul17,30 to 34,proportion of national,0.13028403787171622
2017-07-31,Qld,Jul17,35 to 39,proportion of national,0.11968050281524159
2017-07-31,Qld,Jul17,40 to 44,proportion of national,0.12928257686676428
2017-07-31,Qld,Jul17,45 to 49,proportion of national,0.12521769418321144
2017-07-31,Qld,Jul17,5 to 9,proportion of national,0.16848544973544974
2017-07-31,Qld,Jul17,50 to 54,proportion of national,0.12484173208407191
2017-07-31,Qld,Jul17,55 to 59,proportion of national,0.11310234966148945
2017-07-31,Qld,Jul17,60 to 64,proportion of national,0.10949788263762855
2017-07-31,Qld,Jul17,65+,proportion of national,0.08337028824833703
2018-07-31,Qld,Jul18,0 to 4,proportion of national,0.16985824421785625
2018-07-31,Qld,Jul18,10 to 14,proportion of national,0.16146659615723602
2018-07-31,Qld,Jul18,15 to 19,proportion of national,0.13390575488091588
2018-07-31,Qld,Jul18,20 to 24,proportion of national,0.1197871416159861
2018-07-31,Qld,Jul18,25 to 29,proportion of national,0.11828687967369136
2018-07-31,Qld,Jul18,30 to 34,proportion of national,0.12309480754327047
2018-07-31,Qld,Jul18,35 to 39,proportion of national,0.13067128198788477
2018-07-31,Qld,Jul18,40 to 44,proportion of national,0.13150987705484182
2018-07-31,Qld,Jul18,45 to 49,proportion of national,0.12642022723635782
2018-07-31,Qld,Jul18,5 to 9,proportion of national,0.1692833825586818
2018-07-31,Qld,Jul18,50 to 54,proportion of national,0.12638376383763839
2018-07-31,Qld,Jul18,55 to 59,proportion of national,0.1199281867145422
2018-07-31,Qld,Jul18,60 to 64,proportion of national,0.11332941867293013
2018-07-31,Qld,Jul18,65+,proportion of national,0.08890807078118257
2019-07-31,Qld,Jul19,0 to 4,proportion of national,0.18474784747847478
2019-07-31,Qld,Jul19,10 to 14,proportion of national,0.1567434210526316
2019-07-31,Qld,Jul19,15 to 19,proportion of national,0.1314200890648194
2019-07-31,Qld,Jul19,20 to 24,proportion of national,0.12385946512847404
2019-07-31,Qld,Jul19,25 to 29,proportion of national,0.13490217540019153
2019-07-31,Qld,Jul19,30 to 34,proportion of national,0.12406483790523691
2019-07-31,Qld,Jul19,35 to 39,proportion of national,0.12365526411217212
2019-07-31,Qld,Jul19,40 to 44,proportion of national,0.11887913954146617
2019-07-31,Qld,Jul19,45 to 49,proportion of national,0.12658227848101267
2019-07-31,Qld,Jul19,5 to 9,proportion of national,0.17526865445739367
2019-07-31,Qld,Jul19,50 to 54,proportion of national,0.12341407151095732
2019-07-31,Qld,Jul19,55 to 59,proportion of national,0.12339514978601997
2019-07-31,Qld,Jul19,60 to 64,proportion of national,0.11580086580086581
2019-07-31,Qld,Jul19,65+,proportion of national,0.08958837772397095
2020-07-31,Qld,Jul20,0 to 4,proportion of national,0.17247987734764278
2020-07-31,Qld,Jul20,10 to 14,proportion of national,0.16278636617619668
2020-07-31,Qld,Jul20,15 to 19,proportion of national,0.14020809724940764
2020-07-31,Qld,Jul20,20 to 24,proportion of national,0.1274672761271556
2020-07-31,Qld,Jul20,25 to 29,proportion of national,0.13910761154855644
2020-07-31,Qld,Jul20,30 to 34,proportion of national,0.13053787595157867
2020-07-31,Qld,Jul20,35 to 39,proportion of national,0.14297800338409475
2020-07-31,Qld,Jul20,40 to 44,proportion of national,0.14140570633263744
2020-07-31,Qld,Jul20,45 to 49,proportion of national,0.13539651837524178
2020-07-31,Qld,Jul20,5 to 9,proportion of national,0.16856780735107732
2020-07-31,Qld,Jul20,50 to 54,proportion of national,0.1319324090121317
2020-07-31,Qld,Jul20,55 to 59,proportion of national,0.11781206171107994
2020-07-31,Qld,Jul20,60 to 64,proportion of national,0.12263099219620958
2020-07-31,Qld,Jul20,65+,proportion of national,0.09276206322795341
2021-07-31,Qld,Jul21,0 to 4,proportion of national,0.19359367023991833
2021-07-31,Qld,Jul21,10 to 14,proportion of national,0.1778572589822793
2021-07-31,Qld,Jul21,15 to 19,proportion of national,0.14923993426458504
2021-07-31,Qld,Jul21,20 to 24,proportion of national,0.14035451435679486
2021-07-31,Qld,Jul21,25 to 29,proportion of national,0.1331027414809121
2021-07-31,Qld,Jul21,30 to 34,proportion of national,0.1387989931679252
2021-07-31,Qld,Jul21,35 to 39,proportion of national,0.13734658094681473
2021-07-31,Qld,Jul21,40 to 44,proportion of national,0.13428462224487195
2021-07-31,Qld,Jul21,45 to 49,proportion of national,0.1314889648741063
2021-07-31,Qld,Jul21,5 to 9,proportion of national,0.19138131166569936
2021-07-31,Qld,Jul21,50 to 54,proportion of national,0.13412390104273156
2021-07-31,Qld,Jul21,55 to 59,proportion of national,0.1320049813200498
2021-07-31,Qld,Jul21,60 to 64,proportion of national,0.14314928425357873
2021-07-31,Qld,Jul21,65+,proportion of national,0.11385606874328678
2022-07-31,Qld,Jul22,0 to 4,proportion of national,0.18702390333596008
2022-07-31,Qld,Jul22,10 to 14,proportion of national,0.1810671256454389
2022-07-31,Qld,Jul22,15 to 19,proportion of national,0.15539443783140353
2022-07-31,Qld,Jul22,20 to 24,proportion of national,0.1505237015441097
2022-07-31,Qld,Jul22,25 to 29,proportion of national,0.13721185510428102
2022-07-31,Qld,Jul22,30 to 34,proportion of national,0.1380246913580247
2022-07-31,Qld,Jul22,35 to 39,proportion of national,0.1381946129580199
2022-07-31,Qld,Jul22,40 to 44,proportion of national,0.13977922596089906
2022-07-31,Qld,Jul22,45 to 49,proportion of national,0.14629065854830955
2022-07-31,Qld,Jul22,5 to 9,proportion of national,0.1900726392251816
2022-07-31,Qld,Jul22,50 to 54,proportion of national,0.14385894610298539
2022-07-31,Qld,Jul22,55 to 59,proportion of national,0.14079754601226993
2022-07-31,Qld,Jul22,60 to 64,proportion of national,0.1314312441534144
2022-07-31,Qld,Jul22,65+,proportion of national,0.12466755319148937
2018-06-30,Qld,Jun18,0 to 4,proportion of national,0.17610913112940887
2018-06-30,Qld,Jun18,10 to 14,proportion of national,0.16436439937051933
2018-06-30,Qld,Jun18,15 to 19,proportion of national,0.1284803077857649
2018-06-30,Qld,Jun18,20 to 24,proportion of national,0.1202435312024353
2018-06-30,Qld,Jun18,25 to 29,proportion of national,0.1238029146426093
2018-06-30,Qld,Jun18,30 to 34,proportion of national,0.12906946936682903
2018-06-30,Qld,Jun18,35 to 39,proportion of national,0.1313913470993117
2018-06-30,Qld,Jun18,40 to 44,proportion of national,0.13398512806389423
2018-06-30,Qld,Jun18,45 to 49,proportion of national,0.12724646983311938
2018-06-30,Qld,Jun18,5 to 9,proportion of national,0.17248427672955974
2018-06-30,Qld,Jun18,50 to 54,proportion of national,0.13012895662368112
2018-06-30,Qld,Jun18,55 to 59,proportion of national,0.12770642201834861
2018-06-30,Qld,Jun18,60 to 64,proportion of national,0.11262798634812286
2018-06-30,Qld,Jun18,65+,proportion of national,0.08846830985915492
2019-06-30,Qld,Jun19,0 to 4,proportion of national,0.18521212121212122
2019-06-30,Qld,Jun19,10 to 14,proportion of national,0.1599552572706935
2019-06-30,Qld,Jun19,15 to 19,proportion of national,0.12919664268585132
2019-06-30,Qld,Jun19,20 to 24,proportion of national,0.12671821305841924
2019-06-30,Qld,Jun19,25 to 29,proportion of national,0.13885762521102982
2019-06-30,Qld,Jun19,30 to 34,proportion of national,0.1274102079395085
2019-06-30,Qld,Jun19,35 to 39,proportion of national,0.12812923911703045
2019-06-30,Qld,Jun19,40 to 44,proportion of national,0.1299942922374429
2019-06-30,Qld,Jun19,45 to 49,proportion of national,0.12526470109138296
2019-06-30,Qld,Jun19,5 to 9,proportion of national,0.18027961736571008
2019-06-30,Qld,Jun19,50 to 54,proportion of national,0.12815026153114598
2019-06-30,Qld,Jun19,55 to 59,proportion of national,0.12190616919098633
2019-06-30,Qld,Jun19,60 to 64,proportion of national,0.11591695501730104
2019-06-30,Qld,Jun19,65+,proportion of national,0.08849557522123894
2020-06-30,Qld,Jun20,0 to 4,proportion of national,0.1715076071922545
2020-06-30,Qld,Jun20,10 to 14,proportion of national,0.15504014272970562
2020-06-30,Qld,Jun20,15 to 19,proportion of national,0.13737953660036908
2020-06-30,Qld,Jun20,20 to 24,proportion of national,0.1294154423257268
2020-06-30,Qld,Jun20,25 to 29,proportion of national,0.1384837734857443
2020-06-30,Qld,Jun20,30 to 34,proportion of national,0.1327488268708323
2020-06-30,Qld,Jun20,35 to 39,proportion of national,0.14657238734419942
2020-06-30,Qld,Jun20,40 to 44,proportion of national,0.14401316691811822
2020-06-30,Qld,Jun20,45 to 49,proportion of national,0.13420803035093265
2020-06-30,Qld,Jun20,5 to 9,proportion of national,0.17070909933570214
2020-06-30,Qld,Jun20,50 to 54,proportion of national,0.1331615120274914
2020-06-30,Qld,Jun20,55 to 59,proportion of national,0.1232011232011232
2020-06-30,Qld,Jun20,60 to 64,proportion of national,0.11722222222222223
2020-06-30,Qld,Jun20,65+,proportion of national,0.09570154095701541
2021-06-30,Qld,Jun21,0 to 4,proportion of national,0.19396659187235105
2021-06-30,Qld,Jun21,10 to 14,proportion of national,0.1691371508815728
2021-06-30,Qld,Jun21,15 to 19,proportion of national,0.1459147771696638
2021-06-30,Qld,Jun21,20 to 24,proportion of national,0.14448863057000103
2021-06-30,Qld,Jun21,25 to 29,proportion of national,0.1364432216108054
2021-06-30,Qld,Jun21,30 to 34,proportion of national,0.14483329392291322
2021-06-30,Qld,Jun21,35 to 39,proportion of national,0.13320375028584497
2021-06-30,Qld,Jun21,40 to 44,proportion of national,0.13812507993349532
2021-06-30,Qld,Jun21,45 to 49,proportion of national,0.1348159509202454
2021-06-30,Qld,Jun21,5 to 9,proportion of national,0.19072753209700427
2021-06-30,Qld,Jun21,50 to 54,proportion of national,0.13538710985002025
2021-06-30,Qld,Jun21,55 to 59,proportion of national,0.1279975085643102
2021-06-30,Qld,Jun21,60 to 64,proportion of national,0.12794781736076266
2021-06-30,Qld,Jun21,65+,proportion of national,0.10756543564001435
2022-06-30,Qld,Jun22,0 to 4,proportion of national,0.19134454860665212
2022-06-30,Qld,Jun22,10 to 14,proportion of national,0.17802967161193534
2022-06-30,Qld,Jun22,15 to 19,proportion of national,0.15108065366367948
2022-06-30,Qld,Jun22,20 to 24,proportion of national,0.15012695725772324
2022-06-30,Qld,Jun22,25 to 29,proportion of national,0.13766404199475066
2022-06-30,Qld,Jun22,30 to 34,proportion of national,0.14145573452827903
2022-06-30,Qld,Jun22,35 to 39,proportion of national,0.14017374970650387
2022-06-30,Qld,Jun22,40 to 44,proportion of national,0.13945578231292516
2022-06-30,Qld,Jun22,45 to 49,proportion of national,0.1448554553932235
2022-06-30,Qld,Jun22,5 to 9,proportion of national,0.18754536217157788
2022-06-30,Qld,Jun22,50 to 54,proportion of national,0.14439866588189132
2022-06-30,Qld,Jun22,55 to 59,proportion of national,0.14097051597051596
2022-06-30,Qld,Jun22,60 to 64,proportion of national,0.1365139348134152
2022-06-30,Qld,Jun22,65+,proportion of national,0.11538461538461539
2023-06-30,Qld,Jun23,0 to 4,proportion of national,0.2161487582678148
2023-06-30,Qld,Jun23,10 to 14,proportion of national,0.20122442403737714
2023-06-30,Qld,Jun23,15 to 19,proportion of national,0.16194289326730588
