DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2021-12-31,Dec21,Other,Disengagement with school or other education and training,proportion of national,0.08253500368459837
2021-12-31,Dec21,Other,Itinerant,proportion of national,0.08832565284178187
2021-12-31,Dec21,Other,Lack of family and/or community support,proportion of national,0.08705107493475829
2021-12-31,Dec21,Other,Other,proportion of national,0.09282300280707079
2021-12-31,Dec21,Other,Other (not elsewhere classified),proportion of national,0.1232163840859493
2021-12-31,Dec21,Other,Transition from custodial arrangements,proportion of national,0.03829101168883515
2021-12-31,Dec21,Other,Transition from foster care and child safety residential placements,proportion of national,0.06923076923076923
2021-12-31,Dec21,Other,Transition from other care arrangements,proportion of national,0.06674473067915691
2021-12-31,Dec21,Other,Unable to return home due to environmental reasons,proportion of national,0.08763250883392226
2021-12-31,Dec21,Total,Total clients,proportion of national,0.07536112165390368
2022-12-31,Dec22,Accommodation,Accommodation,proportion of national,0.05961845847258838
2022-12-31,Dec22,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04851743238840013
2022-12-31,Dec22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07479526842584168
2022-12-31,Dec22,Accommodation,Previous accommodation ended,proportion of national,0.07216007562628013
2022-12-31,Dec22,Covid,Covid-19,proportion of national,0.01177536231884058
2022-12-31,Dec22,Financial,Financial,proportion of national,0.06514305394966666
2022-12-31,Dec22,Health,Health,proportion of national,0.0806035338495136
2022-12-31,Dec22,Health,Medical issues,proportion of national,0.08219379503014262
2022-12-31,Dec22,Health,Mental health issues,proportion of national,0.06797095603065752
2022-12-31,Dec22,Health,Problematic alcohol use,proportion of national,0.12720156555772993
2022-12-31,Dec22,Health,Problematic drug or substance use,proportion of national,0.0818278427205101
2022-12-31,Dec22,Interpersonal,Family and domestic violence,proportion of national,0.10134293695937531
2022-12-31,Dec22,Interpersonal,Interpersonal relationships,proportion of national,0.09560444945361886
2022-12-31,Dec22,Interpersonal,Non-family violence,proportion of national,0.05981794538361508
2022-12-31,Dec22,Interpersonal,Relationship/family breakdown,proportion of national,0.0810977489978415
2022-12-31,Dec22,Interpersonal,Sexual abuse,proportion of national,0.14505956552207427
2022-12-31,Dec22,Interpersonal,Time out from family/other situation,proportion of national,0.10290275761973876
2022-12-31,Dec22,Not stated,Not stated,proportion of national,0.018378378378378378
2022-12-31,Dec22,Other,Other,proportion of national,0.08584775616480318
2022-12-31,Dec22,Total,Total clients,proportion of national,0.07614281546643926
2018-02-28,Feb18,Accommodation,Accommodation,proportion of national,0.051166946327006475
2018-02-28,Feb18,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.043516270033997086
2018-02-28,Feb18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.05447667087011349
2018-02-28,Feb18,Accommodation,Previous accommodation ended,proportion of national,0.064440734557596
2018-02-28,Feb18,Financial,Employment difficulties,proportion of national,0.07320480581167924
2018-02-28,Feb18,Financial,Financial,proportion of national,0.06631222557266042
2018-02-28,Feb18,Financial,Financial difficulties,proportion of national,0.06726426714109758
2018-02-28,Feb18,Financial,Housing affordability stress,proportion of national,0.05655015629440182
2018-02-28,Feb18,Financial,Problematic gambling,proportion of national,0.02586206896551724
2018-02-28,Feb18,Financial,Unemployment,proportion of national,0.08773262438283327
2018-02-28,Feb18,Health,Health,proportion of national,0.06663215117784106
2018-02-28,Feb18,Health,Medical issues,proportion of national,0.057049472589511215
2018-02-28,Feb18,Health,Mental health issues,proportion of national,0.05648296364052138
2018-02-28,Feb18,Health,Problematic alcohol use,proportion of national,0.09592906086255543
2018-02-28,Feb18,Health,Problematic drug or substance use,proportion of national,0.09505783385909569
2018-02-28,Feb18,Interpersonal,Family and domestic violence,proportion of national,0.08647382358932573
2018-02-28,Feb18,Interpersonal,Interpersonal relationships,proportion of national,0.08420850255941939
2018-02-28,Feb18,Interpersonal,Non-family violence,proportion of national,0.07264957264957266
2018-02-28,Feb18,Interpersonal,Relationship/family breakdown,proportion of national,0.08471062482004031
2018-02-28,Feb18,Interpersonal,Sexual abuse,proportion of national,0.13117283950617284
2018-02-28,Feb18,Interpersonal,Time out from family/other situation,proportion of national,0.11319099151798771
2018-02-28,Feb18,Not stated,Not stated,proportion of national,0.2980456026058632
2018-02-28,Feb18,Other,Discrimination including racial discrimination,proportion of national,0.047979797979797977
2018-02-28,Feb18,Other,Disengagement with school or other education and training,proportion of national,0.06636415201361316
2018-02-28,Feb18,Other,Itinerant,proportion of national,0.03888888888888889
2018-02-28,Feb18,Other,Lack of family and/or community support,proportion of national,0.07885210294214441
2018-02-28,Feb18,Other,Other,proportion of national,0.07272094641614475
2018-02-28,Feb18,Other,Other (not elsewhere classified),proportion of national,0.06950236308034473
2018-02-28,Feb18,Other,Transition from custodial arrangements,proportion of national,0.0392156862745098
2018-02-28,Feb18,Other,Transition from foster care and child safety residential placements,proportion of national,0.09071729957805907
2018-02-28,Feb18,Other,Transition from other care arrangements,proportion of national,0.09988109393579073
2018-02-28,Feb18,Other,Unable to return home due to environmental reasons,proportion of national,0.10990415335463259
2018-02-28,Feb18,Total,Total clients,proportion of national,0.07111313612785644
2019-02-28,Feb19,Accommodation,Accommodation,proportion of national,0.05483206220390474
2019-02-28,Feb19,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.05241721854304636
2019-02-28,Feb19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.05549182678520218
2019-02-28,Feb19,Accommodation,Previous accommodation ended,proportion of national,0.06770956782807933
2019-02-28,Feb19,Financial,Employment difficulties,proportion of national,0.06956983536909188
2019-02-28,Feb19,Financial,Financial,proportion of national,0.06935089557451479
2019-02-28,Feb19,Financial,Financial difficulties,proportion of national,0.07039135247769747
2019-02-28,Feb19,Financial,Housing affordability stress,proportion of national,0.05831665070937418
2019-02-28,Feb19,Financial,Problematic gambling,proportion of national,0.037037037037037035
2019-02-28,Feb19,Financial,Unemployment,proportion of national,0.09517707362534948
2019-02-28,Feb19,Health,Health,proportion of national,0.08340940758179984
2019-02-28,Feb19,Health,Medical issues,proportion of national,0.084695603156708
2019-02-28,Feb19,Health,Mental health issues,proportion of national,0.06610368934726933
2019-02-28,Feb19,Health,Problematic alcohol use,proportion of national,0.1141025641025641
2019-02-28,Feb19,Health,Problematic drug or substance use,proportion of national,0.11187739463601533
2019-02-28,Feb19,Interpersonal,Family and domestic violence,proportion of national,0.09096502590673575
2019-02-28,Feb19,Interpersonal,Interpersonal relationships,proportion of national,0.08831348976996879
2019-02-28,Feb19,Interpersonal,Non-family violence,proportion of national,0.12043596730245232
2019-02-28,Feb19,Interpersonal,Relationship/family breakdown,proportion of national,0.08842081549898625
2019-02-28,Feb19,Interpersonal,Sexual abuse,proportion of national,0.14951321279554938
2019-02-28,Feb19,Interpersonal,Time out from family/other situation,proportion of national,0.12004817987152035
2019-02-28,Feb19,Not stated,Not stated,proportion of national,0.09349112426035502
2019-02-28,Feb19,Other,Discrimination including racial discrimination,proportion of national,0.05360824742268041
2019-02-28,Feb19,Other,Disengagement with school or other education and training,proportion of national,0.06447761194029851
2019-02-28,Feb19,Other,Itinerant,proportion of national,0.053943452380952384
2019-02-28,Feb19,Other,Lack of family and/or community support,proportion of national,0.08146353901070882
2019-02-28,Feb19,Other,Other,proportion of national,0.07692886714339481
2019-02-28,Feb19,Other,Other (not elsewhere classified),proportion of national,0.08869667204222255
2019-02-28,Feb19,Other,Transition from custodial arrangements,proportion of national,0.044001660440016604
2019-02-28,Feb19,Other,Transition from foster care and child safety residential placements,proportion of national,0.07066381156316917
2019-02-28,Feb19,Other,Transition from other care arrangements,proportion of national,0.09403669724770643
2019-02-28,Feb19,Other,Unable to return home due to environmental reasons,proportion of national,0.10062111801242236
2019-02-28,Feb19,Total,Total clients,proportion of national,0.07316936961086538
2020-02-29,Feb20,Accommodation,Accommodation,proportion of national,0.057281658210083124
2020-02-29,Feb20,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04942455694415025
2020-02-29,Feb20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.0597507672277504
2020-02-29,Feb20,Accommodation,Previous accommodation ended,proportion of national,0.06524602867105773
2020-02-29,Feb20,Financial,Employment difficulties,proportion of national,0.05133735979292493
2020-02-29,Feb20,Financial,Financial,proportion of national,0.0634226485298026
2020-02-29,Feb20,Financial,Financial difficulties,proportion of national,0.06198830409356725
2020-02-29,Feb20,Financial,Housing affordability stress,proportion of national,0.05348494419877869
2020-02-29,Feb20,Financial,Problematic gambling,proportion of national,0.0425531914893617
2020-02-29,Feb20,Financial,Unemployment,proportion of national,0.08653241032095657
2020-02-29,Feb20,Health,Health,proportion of national,0.0784897457707211
2020-02-29,Feb20,Health,Medical issues,proportion of national,0.07772236076475478
2020-02-29,Feb20,Health,Mental health issues,proportion of national,0.06486053650073402
2020-02-29,Feb20,Health,Problematic alcohol use,proportion of national,0.13365681517423908
2020-02-29,Feb20,Health,Problematic drug or substance use,proportion of national,0.10632621951219512
2020-02-29,Feb20,Interpersonal,Family and domestic violence,proportion of national,0.07952121733040461
2020-02-29,Feb20,Interpersonal,Interpersonal relationships,proportion of national,0.07795515531905217
2020-02-29,Feb20,Interpersonal,Non-family violence,proportion of national,0.09186496956281129
2020-02-29,Feb20,Interpersonal,Relationship/family breakdown,proportion of national,0.08323458044128436
2020-02-29,Feb20,Interpersonal,Sexual abuse,proportion of national,0.14534075104311545
2020-02-29,Feb20,Interpersonal,Time out from family/other situation,proportion of national,0.1095066185318893
2020-02-29,Feb20,Not stated,Not stated,proportion of national,0.018218623481781375
2020-02-29,Feb20,Other,Discrimination including racial discrimination,proportion of national,0.05291005291005291
2020-02-29,Feb20,Other,Disengagement with school or other education and training,proportion of national,0.05413271245634459
2020-02-29,Feb20,Other,Itinerant,proportion of national,0.09732824427480916
2020-02-29,Feb20,Other,Lack of family and/or community support,proportion of national,0.08549535416918065
2020-02-29,Feb20,Other,Other,proportion of national,0.08370154829902647
2020-02-29,Feb20,Other,Other (not elsewhere classified),proportion of national,0.08986309350422371
2020-02-29,Feb20,Other,Transition from custodial arrangements,proportion of national,0.03914447134786118
2020-02-29,Feb20,Other,Transition from foster care and child safety residential placements,proportion of national,0.08042895442359249
2020-02-29,Feb20,Other,Transition from other care arrangements,proportion of national,0.08480176211453745
2020-02-29,Feb20,Other,Unable to return home due to environmental reasons,proportion of national,0.088098016336056
2020-02-29,Feb20,Total,Total clients,proportion of national,0.06945840559378763
2021-02-28,Feb21,Accommodation,Accommodation,proportion of national,0.05944063324538259
2021-02-28,Feb21,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04688883379962461
2021-02-28,Feb21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.06993192467509504
2021-02-28,Feb21,Accommodation,Previous accommodation ended,proportion of national,0.06011762143323895
2021-02-28,Feb21,Covid,Covid-19,proportion of national,0.03540587219343696
2021-02-28,Feb21,Financial,Employment difficulties,proportion of national,0.05596646942800789
2021-02-28,Feb21,Financial,Financial,proportion of national,0.06573244015367945
2021-02-28,Feb21,Financial,Financial difficulties,proportion of national,0.06331819396206252
2021-02-28,Feb21,Financial,Housing affordability stress,proportion of national,0.05835665650194244
2021-02-28,Feb21,Financial,Problematic gambling,proportion of national,0.035398230088495575
2021-02-28,Feb21,Financial,Unemployment,proportion of national,0.08567387350979996
2021-02-28,Feb21,Health,Health,proportion of national,0.08166445167499198
2021-02-28,Feb21,Health,Medical issues,proportion of national,0.07876522702104097
2021-02-28,Feb21,Health,Mental health issues,proportion of national,0.06837445846675456
2021-02-28,Feb21,Health,Problematic alcohol use,proportion of national,0.15458515283842794
2021-02-28,Feb21,Health,Problematic drug or substance use,proportion of national,0.1035660091047041
2021-02-28,Feb21,Interpersonal,Family and domestic violence,proportion of national,0.08939567410341306
2021-02-28,Feb21,Interpersonal,Interpersonal relationships,proportion of national,0.0868537797891076
2021-02-28,Feb21,Interpersonal,Non-family violence,proportion of national,0.08159912376779847
2021-02-28,Feb21,Interpersonal,Relationship/family breakdown,proportion of national,0.09020277716552788
2021-02-28,Feb21,Interpersonal,Sexual abuse,proportion of national,0.16781767955801105
2021-02-28,Feb21,Interpersonal,Time out from family/other situation,proportion of national,0.10796274432638069
2021-02-28,Feb21,Not stated,Not stated,proportion of national,0.018156424581005588
2021-02-28,Feb21,Other,Discrimination including racial discrimination,proportion of national,0.03643724696356275
2021-02-28,Feb21,Other,Disengagement with school or other education and training,proportion of national,0.08745476477683957
2021-02-28,Feb21,Other,Itinerant,proportion of national,0.08918406072106262
2021-02-28,Feb21,Other,Lack of family and/or community support,proportion of national,0.09721972017053984
2021-02-28,Feb21,Other,Other,proportion of national,0.09202723479024819
2021-02-28,Feb21,Other,Other (not elsewhere classified),proportion of national,0.09364944961896697
2021-02-28,Feb21,Other,Transition from custodial arrangements,proportion of national,0.047044632086851626
2021-02-28,Feb21,Other,Transition from foster care and child safety residential placements,proportion of national,0.09468822170900693
2021-02-28,Feb21,Other,Transition from other care arrangements,proportion of national,0.08387096774193549
2021-02-28,Feb21,Other,Unable to return home due to environmental reasons,proportion of national,0.11181702668360864
2021-02-28,Feb21,Total,Total clients,proportion of national,0.07338799025038777
2022-02-28,Feb22,Accommodation,Accommodation,proportion of national,0.06057352850093937
2022-02-28,Feb22,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.052303199256604274
2022-02-28,Feb22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.0676786275654556
2022-02-28,Feb22,Accommodation,Previous accommodation ended,proportion of national,0.06861650666071295
2022-02-28,Feb22,Covid,Covid-19,proportion of national,0.017842660178426603
2022-02-28,Feb22,Financial,Employment difficulties,proportion of national,0.07141041931385006
2022-02-28,Feb22,Financial,Financial,proportion of national,0.0635581994653308
2022-02-28,Feb22,Financial,Financial difficulties,proportion of national,0.06055107526881721
2022-02-28,Feb22,Financial,Housing affordability stress,proportion of national,0.06240730176839703
2022-02-28,Feb22,Financial,Problematic gambling,proportion of national,0.011111111111111112
2022-02-28,Feb22,Financial,Unemployment,proportion of national,0.09348133638045489
2022-02-28,Feb22,Health,Health,proportion of national,0.0785276073619632
2022-02-28,Feb22,Health,Medical issues,proportion of national,0.07194147134534616
2022-02-28,Feb22,Health,Mental health issues,proportion of national,0.06242833481972226
2022-02-28,Feb22,Health,Problematic alcohol use,proportion of national,0.1625615763546798
2022-02-28,Feb22,Health,Problematic drug or substance use,proportion of national,0.08231321232587589
2022-02-28,Feb22,Interpersonal,Family and domestic violence,proportion of national,0.09130714745653573
2022-02-28,Feb22,Interpersonal,Interpersonal relationships,proportion of national,0.08764223463165027
2022-02-28,Feb22,Interpersonal,Non-family violence,proportion of national,0.06550218340611354
2022-02-28,Feb22,Interpersonal,Relationship/family breakdown,proportion of national,0.07830619655616727
2022-02-28,Feb22,Interpersonal,Sexual abuse,proportion of national,0.13923132704858593
2022-02-28,Feb22,Interpersonal,Time out from family/other situation,proportion of national,0.11077008928571429
2022-02-28,Feb22,Not stated,Not stated,proportion of national,0.022222222222222223
2022-02-28,Feb22,Other,Discrimination including racial discrimination,proportion of national,0.08447488584474885
2022-02-28,Feb22,Other,Disengagement with school or other education and training,proportion of national,0.06904231625835189
2022-02-28,Feb22,Other,Itinerant,proportion of national,0.11135057471264367
2022-02-28,Feb22,Other,Lack of family and/or community support,proportion of national,0.08520179372197309
2022-02-28,Feb22,Other,Other,proportion of national,0.08346118441239644
2022-02-28,Feb22,Other,Other (not elsewhere classified),proportion of national,0.0735930735930736
2022-02-28,Feb22,Other,Transition from custodial arrangements,proportion of national,0.04151100041511
2022-02-28,Feb22,Other,Transition from foster care and child safety residential placements,proportion of national,0.07073170731707316
2022-02-28,Feb22,Other,Transition from other care arrangements,proportion of national,0.06242774566473988
2022-02-28,Feb22,Other,Unable to return home due to environmental reasons,proportion of national,0.1054519368723099
2022-02-28,Feb22,Total,Total clients,proportion of national,0.07258539621844536
2023-02-28,Feb23,Accommodation,Accommodation,proportion of national,0.06159505361195899
2023-02-28,Feb23,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04899100413323608
2023-02-28,Feb23,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07653150017403411
2023-02-28,Feb23,Accommodation,Previous accommodation ended,proportion of national,0.07425705516880006
2023-02-28,Feb23,Covid,Covid-19,proportion of national,0.007936507936507936
2023-02-28,Feb23,Financial,Financial,proportion of national,0.06930196507545708
2023-02-28,Feb23,Health,Health,proportion of national,0.08572927096743432
2023-02-28,Feb23,Health,Medical issues,proportion of national,0.0854264421749931
2023-02-28,Feb23,Health,Mental health issues,proportion of national,0.06943991654169655
2023-02-28,Feb23,Health,Problematic alcohol use,proportion of national,0.16076294277929154
2023-02-28,Feb23,Health,Problematic drug or substance use,proportion of national,0.08615004122011542
2023-02-28,Feb23,Interpersonal,Family and domestic violence,proportion of national,0.10124328277528698
2023-02-28,Feb23,Interpersonal,Interpersonal relationships,proportion of national,0.09477617135828828
2023-02-28,Feb23,Interpersonal,Non-family violence,proportion of national,0.06796690307328605
2023-02-28,Feb23,Interpersonal,Relationship/family breakdown,proportion of national,0.07873414748708314
2023-02-28,Feb23,Interpersonal,Sexual abuse,proportion of national,0.14218009478672985
2023-02-28,Feb23,Interpersonal,Time out from family/other situation,proportion of national,0.09450311399945843
2023-02-28,Feb23,Not stated,Not stated,proportion of national,0.02214022140221402
2023-02-28,Feb23,Other,Other,proportion of national,0.08790239600176393
2023-02-28,Feb23,Total,Total clients,proportion of national,0.07712087747938073
2018-01-31,Jan18,Accommodation,Accommodation,proportion of national,0.05252409916339123
2018-01-31,Jan18,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04453309980214719
2018-01-31,Jan18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.05508712759977515
2018-01-31,Jan18,Accommodation,Previous accommodation ended,proportion of national,0.06541047563708807
2018-01-31,Jan18,Financial,Employment difficulties,proportion of national,0.07389162561576355
2018-01-31,Jan18,Financial,Financial,proportion of national,0.06555075593952484
2018-01-31,Jan18,Financial,Financial difficulties,proportion of national,0.06596250699496363
2018-01-31,Jan18,Financial,Housing affordability stress,proportion of national,0.054339880111116526
2018-01-31,Jan18,Financial,Problematic gambling,proportion of national,0.028455284552845527
2018-01-31,Jan18,Financial,Unemployment,proportion of national,0.08307731694828469
2018-01-31,Jan18,Health,Health,proportion of national,0.06267791249341065
2018-01-31,Jan18,Health,Medical issues,proportion of national,0.0539716420186004
2018-01-31,Jan18,Health,Mental health issues,proportion of national,0.05467058459635014
2018-01-31,Jan18,Health,Problematic alcohol use,proportion of national,0.09123940250302785
2018-01-31,Jan18,Health,Problematic drug or substance use,proportion of national,0.09109645507007419
2018-01-31,Jan18,Interpersonal,Family and domestic violence,proportion of national,0.08680943198349064
2018-01-31,Jan18,Interpersonal,Interpersonal relationships,proportion of national,0.08320496774814672
2018-01-31,Jan18,Interpersonal,Non-family violence,proportion of national,0.059961315280464215
2018-01-31,Jan18,Interpersonal,Relationship/family breakdown,proportion of national,0.08220937700706486
2018-01-31,Jan18,Interpersonal,Sexual abuse,proportion of national,0.13754045307443366
2018-01-31,Jan18,Interpersonal,Time out from family/other situation,proportion of national,0.10621301775147929
2018-01-31,Jan18,Not stated,Not stated,proportion of national,0.24329159212880144
2018-01-31,Jan18,Other,Discrimination including racial discrimination,proportion of national,0.041666666666666664
2018-01-31,Jan18,Other,Disengagement with school or other education and training,proportion of national,0.06305244549204478
2018-01-31,Jan18,Other,Itinerant,proportion of national,0.04080061585835258
2018-01-31,Jan18,Other,Lack of family and/or community support,proportion of national,0.07315085240779733
2018-01-31,Jan18,Other,Other,proportion of national,0.07270087884494664
2018-01-31,Jan18,Other,Other (not elsewhere classified),proportion of national,0.07942690221171234
2018-01-31,Jan18,Other,Transition from custodial arrangements,proportion of national,0.04118773946360153
2018-01-31,Jan18,Other,Transition from foster care and child safety residential placements,proportion of national,0.08366533864541832
2018-01-31,Jan18,Other,Transition from other care arrangements,proportion of national,0.09758897818599312
2018-01-31,Jan18,Other,Unable to return home due to environmental reasons,proportion of national,0.10456273764258556
2018-01-31,Jan18,Total,Total clients,proportion of national,0.07162735849056603
2019-01-31,Jan19,Accommodation,Accommodation,proportion of national,0.05441185921466978
2019-01-31,Jan19,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04982618771726535
2019-01-31,Jan19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.05947274567449034
2019-01-31,Jan19,Accommodation,Previous accommodation ended,proportion of national,0.06421212363229774
2019-01-31,Jan19,Financial,Employment difficulties,proportion of national,0.07195378151260504
2019-01-31,Jan19,Financial,Financial,proportion of national,0.06980715146645239
2019-01-31,Jan19,Financial,Financial difficulties,proportion of national,0.0712090498921075
2019-01-31,Jan19,Financial,Housing affordability stress,proportion of national,0.05363306487299761
2019-01-31,Jan19,Financial,Problematic gambling,proportion of national,0.0311284046692607
2019-01-31,Jan19,Financial,Unemployment,proportion of national,0.09141569836376572
2019-01-31,Jan19,Health,Health,proportion of national,0.0799556605137597
2019-01-31,Jan19,Health,Medical issues,proportion of national,0.07857041554389449
2019-01-31,Jan19,Health,Mental health issues,proportion of national,0.06239131946859568
2019-01-31,Jan19,Health,Problematic alcohol use,proportion of national,0.11625
2019-01-31,Jan19,Health,Problematic drug or substance use,proportion of national,0.10848694316436253
2019-01-31,Jan19,Interpersonal,Family and domestic violence,proportion of national,0.09273645368032628
2019-01-31,Jan19,Interpersonal,Interpersonal relationships,proportion of national,0.08863683614775116
2019-01-31,Jan19,Interpersonal,Non-family violence,proportion of national,0.11564625850340136
2019-01-31,Jan19,Interpersonal,Relationship/family breakdown,proportion of national,0.08612975391498881
2019-01-31,Jan19,Interpersonal,Sexual abuse,proportion of national,0.14791224345364473
2019-01-31,Jan19,Interpersonal,Time out from family/other situation,proportion of national,0.11598321829746921
2019-01-31,Jan19,Not stated,Not stated,proportion of national,0.13449564134495642
2019-01-31,Jan19,Other,Discrimination including racial discrimination,proportion of national,0.04065040650406504
2019-01-31,Jan19,Other,Disengagement with school or other education and training,proportion of national,0.07014157014157014
2019-01-31,Jan19,Other,Itinerant,proportion of national,0.03575259206292456
2019-01-31,Jan19,Other,Lack of family and/or community support,proportion of national,0.07877571500250878
2019-01-31,Jan19,Other,Other,proportion of national,0.07871653692804254
2019-01-31,Jan19,Other,Other (not elsewhere classified),proportion of national,0.10575451484542393
2019-01-31,Jan19,Other,Transition from custodial arrangements,proportion of national,0.04073918521629567
2019-01-31,Jan19,Other,Transition from foster care and child safety residential placements,proportion of national,0.07709251101321586
2019-01-31,Jan19,Other,Transition from other care arrangements,proportion of national,0.09299655568312284
2019-01-31,Jan19,Other,Unable to return home due to environmental reasons,proportion of national,0.1064372211599745
2019-01-31,Jan19,Total,Total clients,proportion of national,0.07553916260602779
2020-01-31,Jan20,Accommodation,Accommodation,proportion of national,0.059014323653620096
2020-01-31,Jan20,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.048557178482365515
2020-01-31,Jan20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.06430310977894342
2020-01-31,Jan20,Accommodation,Previous accommodation ended,proportion of national,0.06856031128404669
2020-01-31,Jan20,Financial,Employment difficulties,proportion of national,0.048177083333333336
2020-01-31,Jan20,Financial,Financial,proportion of national,0.06518228529483729
2020-01-31,Jan20,Financial,Financial difficulties,proportion of national,0.06397511544381734
2020-01-31,Jan20,Financial,Housing affordability stress,proportion of national,0.05418009157198576
2020-01-31,Jan20,Financial,Problematic gambling,proportion of national,0.03319502074688797
2020-01-31,Jan20,Financial,Unemployment,proportion of national,0.08826013513513513
2020-01-31,Jan20,Health,Health,proportion of national,0.07898009950248756
2020-01-31,Jan20,Health,Medical issues,proportion of national,0.08093396361552786
2020-01-31,Jan20,Health,Mental health issues,proportion of national,0.06360400295520183
2020-01-31,Jan20,Health,Problematic alcohol use,proportion of national,0.13513513513513514
2020-01-31,Jan20,Health,Problematic drug or substance use,proportion of national,0.1037037037037037
2020-01-31,Jan20,Interpersonal,Family and domestic violence,proportion of national,0.08347627215551744
2020-01-31,Jan20,Interpersonal,Interpersonal relationships,proportion of national,0.08117267103347889
2020-01-31,Jan20,Interpersonal,Non-family violence,proportion of national,0.08671171171171171
2020-01-31,Jan20,Interpersonal,Relationship/family breakdown,proportion of national,0.0861120467048389
2020-01-31,Jan20,Interpersonal,Sexual abuse,proportion of national,0.14147018030513175
2020-01-31,Jan20,Interpersonal,Time out from family/other situation,proportion of national,0.12299183565973136
2020-01-31,Jan20,Not stated,Not stated,proportion of national,0.023883696780893044
2020-01-31,Jan20,Other,Discrimination including racial discrimination,proportion of national,0.04963235294117647
2020-01-31,Jan20,Other,Disengagement with school or other education and training,proportion of national,0.05901015228426396
2020-01-31,Jan20,Other,Itinerant,proportion of national,0.10281280310378274
2020-01-31,Jan20,Other,Lack of family and/or community support,proportion of national,0.08857966039355115
2020-01-31,Jan20,Other,Other,proportion of national,0.08737757637772256
2020-01-31,Jan20,Other,Other (not elsewhere classified),proportion of national,0.10012191405059433
2020-01-31,Jan20,Other,Transition from custodial arrangements,proportion of national,0.04205418520016175
2020-01-31,Jan20,Other,Transition from foster care and child safety residential placements,proportion of national,0.0855614973262032
2020-01-31,Jan20,Other,Transition from other care arrangements,proportion of national,0.07469342251950947
2020-01-31,Jan20,Other,Unable to return home due to environmental reasons,proportion of national,0.08076728924785462
2020-01-31,Jan20,Total,Total clients,proportion of national,0.07135931527153985
2021-01-31,Jan21,Accommodation,Accommodation,proportion of national,0.06104008667388949
2021-01-31,Jan21,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.0489200190692728
2021-01-31,Jan21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07104969913082237
2021-01-31,Jan21,Accommodation,Previous accommodation ended,proportion of national,0.06320872046236009
2021-01-31,Jan21,Covid,Covid-19,proportion of national,0.028854314002828854
2021-01-31,Jan21,Financial,Employment difficulties,proportion of national,0.05714285714285714
2021-01-31,Jan21,Financial,Financial,proportion of national,0.06748325065207385
2021-01-31,Jan21,Financial,Financial difficulties,proportion of national,0.06474166258826819
2021-01-31,Jan21,Financial,Housing affordability stress,proportion of national,0.06204918745111671
2021-01-31,Jan21,Financial,Problematic gambling,proportion of national,0.04017857142857143
2021-01-31,Jan21,Financial,Unemployment,proportion of national,0.08705170975813177
2021-01-31,Jan21,Health,Health,proportion of national,0.08362222430431931
2021-01-31,Jan21,Health,Medical issues,proportion of national,0.08059490084985836
2021-01-31,Jan21,Health,Mental health issues,proportion of national,0.06805947193027428
2021-01-31,Jan21,Health,Problematic alcohol use,proportion of national,0.16501507970702284
2021-01-31,Jan21,Health,Problematic drug or substance use,proportion of national,0.10850777799116573
2021-01-31,Jan21,Interpersonal,Family and domestic violence,proportion of national,0.09206219312602291
2021-01-31,Jan21,Interpersonal,Interpersonal relationships,proportion of national,0.0878203674302563
2021-01-31,Jan21,Interpersonal,Non-family violence,proportion of national,0.0879604178119846
2021-01-31,Jan21,Interpersonal,Relationship/family breakdown,proportion of national,0.09053383165058292
2021-01-31,Jan21,Interpersonal,Sexual abuse,proportion of national,0.15902777777777777
2021-01-31,Jan21,Interpersonal,Time out from family/other situation,proportion of national,0.11147627185487051
2021-01-31,Jan21,Not stated,Not stated,proportion of national,0.019099590723055934
2021-01-31,Jan21,Other,Discrimination including racial discrimination,proportion of national,0.04294478527607362
2021-01-31,Jan21,Other,Disengagement with school or other education and training,proportion of national,0.0745874587458746
2021-01-31,Jan21,Other,Itinerant,proportion of national,0.08330733229329174
2021-01-31,Jan21,Other,Lack of family and/or community support,proportion of national,0.09975909568225338
2021-01-31,Jan21,Other,Other,proportion of national,0.09920114015677156
