DATE,MONTH,AGE GROUP,MEASURE,VALUE
2019-12-31,Dec19,15 to 19,proportion of national per 10k,0.6125908010934601
2019-12-31,Dec19,20 to 24,proportion of national per 10k,0.6255683219639296
2019-12-31,Dec19,25 to 29,proportion of national per 10k,0.7624901652785361
2019-12-31,Dec19,30 to 34,proportion of national per 10k,0.791637308205944
2019-12-31,Dec19,35 to 39,proportion of national per 10k,0.7216610732592441
2019-12-31,Dec19,40 to 44,proportion of national per 10k,0.7167120904720422
2019-12-31,Dec19,45 to 49,proportion of national per 10k,0.7041752178946069
2019-12-31,Dec19,5 to 9,proportion of national per 10k,0.6641834442369393
2019-12-31,Dec19,50 to 54,proportion of national per 10k,0.6978367327441726
2019-12-31,Dec19,55 to 59,proportion of national per 10k,0.6888985173766522
2019-12-31,Dec19,60 to 64,proportion of national per 10k,0.72887957239049
2019-12-31,Dec19,65+,proportion of national per 10k,0.7149231807420733
2020-12-31,Dec20,0 to 4,proportion of national per 10k,0.685611243912712
2020-12-31,Dec20,10 to 14,proportion of national per 10k,0.7175951176701413
2020-12-31,Dec20,15 to 19,proportion of national per 10k,0.662732535346719
2020-12-31,Dec20,20 to 24,proportion of national per 10k,0.631759185790059
2020-12-31,Dec20,25 to 29,proportion of national per 10k,0.7428537465942073
2020-12-31,Dec20,30 to 34,proportion of national per 10k,0.7111523721739829
2020-12-31,Dec20,35 to 39,proportion of national per 10k,0.6984732153682538
2020-12-31,Dec20,40 to 44,proportion of national per 10k,0.6978997855763369
2020-12-31,Dec20,45 to 49,proportion of national per 10k,0.6309217724173987
2020-12-31,Dec20,5 to 9,proportion of national per 10k,0.6747486913046558
2020-12-31,Dec20,50 to 54,proportion of national per 10k,0.7192864729667126
2020-12-31,Dec20,55 to 59,proportion of national per 10k,0.7435070136481978
2020-12-31,Dec20,60 to 64,proportion of national per 10k,0.750984965491924
2020-12-31,Dec20,65+,proportion of national per 10k,0.7953874258474484
2021-12-31,Dec21,0 to 4,proportion of national per 10k,0.7376670966148076
2021-12-31,Dec21,10 to 14,proportion of national per 10k,0.6938532639073605
2021-12-31,Dec21,15 to 19,proportion of national per 10k,0.5775147945967295
2021-12-31,Dec21,20 to 24,proportion of national per 10k,0.636842977749763
2021-12-31,Dec21,25 to 29,proportion of national per 10k,0.6791154822576073
2021-12-31,Dec21,30 to 34,proportion of national per 10k,0.7172601709346732
2021-12-31,Dec21,35 to 39,proportion of national per 10k,0.7287885554144313
2021-12-31,Dec21,40 to 44,proportion of national per 10k,0.7090743063462255
2021-12-31,Dec21,45 to 49,proportion of national per 10k,0.7250680510639088
2021-12-31,Dec21,5 to 9,proportion of national per 10k,0.6475394369243047
2021-12-31,Dec21,50 to 54,proportion of national per 10k,0.7787946417488422
2021-12-31,Dec21,55 to 59,proportion of national per 10k,0.7354495849049082
2021-12-31,Dec21,60 to 64,proportion of national per 10k,0.7380505980982283
2021-12-31,Dec21,65+,proportion of national per 10k,0.8404314074080595
2022-12-31,Dec22,0 to 4,proportion of national per 10k,0.702799641017088
2022-12-31,Dec22,10 to 14,proportion of national per 10k,0.6334707260346574
2022-12-31,Dec22,15 to 19,proportion of national per 10k,0.5468840316697188
2022-12-31,Dec22,20 to 24,proportion of national per 10k,0.6299177310697474
2022-12-31,Dec22,25 to 29,proportion of national per 10k,0.7254759272317994
2022-12-31,Dec22,30 to 34,proportion of national per 10k,0.7476649352136071
2022-12-31,Dec22,35 to 39,proportion of national per 10k,0.7777896206982414
2022-12-31,Dec22,40 to 44,proportion of national per 10k,0.7218384687556311
2022-12-31,Dec22,45 to 49,proportion of national per 10k,0.7301603882114743
2022-12-31,Dec22,5 to 9,proportion of national per 10k,0.6640078250495258
2022-12-31,Dec22,50 to 54,proportion of national per 10k,0.8209409744409231
2022-12-31,Dec22,55 to 59,proportion of national per 10k,0.7727608115081122
2022-12-31,Dec22,60 to 64,proportion of national per 10k,0.7247612840490458
2022-12-31,Dec22,65+,proportion of national per 10k,0.7681982709939604
2018-02-28,Feb18,0 to 4,proportion of national per 10k,0.5778107557545047
2018-02-28,Feb18,10 to 14,proportion of national per 10k,0.6010666339633016
2018-02-28,Feb18,15 to 19,proportion of national per 10k,0.618675699094976
2018-02-28,Feb18,20 to 24,proportion of national per 10k,0.608976320286098
2018-02-28,Feb18,25 to 29,proportion of national per 10k,0.7159824026079114
2018-02-28,Feb18,30 to 34,proportion of national per 10k,0.7121091165514121
2018-02-28,Feb18,35 to 39,proportion of national per 10k,0.7135631828627811
2018-02-28,Feb18,40 to 44,proportion of national per 10k,0.7295039580965768
2018-02-28,Feb18,45 to 49,proportion of national per 10k,0.6873862727027454
2018-02-28,Feb18,5 to 9,proportion of national per 10k,0.7092317569700923
2018-02-28,Feb18,50 to 54,proportion of national per 10k,0.6709970967444316
2018-02-28,Feb18,55 to 59,proportion of national per 10k,0.731812883992654
2018-02-28,Feb18,60 to 64,proportion of national per 10k,0.6697822913512023
2018-02-28,Feb18,65+,proportion of national per 10k,0.6778299273165036
2019-02-28,Feb19,0 to 4,proportion of national per 10k,0.6546583934389738
2019-02-28,Feb19,10 to 14,proportion of national per 10k,0.6401730968786129
2019-02-28,Feb19,15 to 19,proportion of national per 10k,0.5831686204672235
2019-02-28,Feb19,20 to 24,proportion of national per 10k,0.6335279368886485
2019-02-28,Feb19,25 to 29,proportion of national per 10k,0.7393556016272297
2019-02-28,Feb19,30 to 34,proportion of national per 10k,0.787521546258686
2019-02-28,Feb19,35 to 39,proportion of national per 10k,0.7375801747960914
2019-02-28,Feb19,40 to 44,proportion of national per 10k,0.7000599279786299
2019-02-28,Feb19,45 to 49,proportion of national per 10k,0.7316344170677843
2019-02-28,Feb19,5 to 9,proportion of national per 10k,0.6593235358807911
2019-02-28,Feb19,50 to 54,proportion of national per 10k,0.6951245370874819
2019-02-28,Feb19,55 to 59,proportion of national per 10k,0.7715425189745885
2019-02-28,Feb19,60 to 64,proportion of national per 10k,0.7271091795757757
2019-02-28,Feb19,65+,proportion of national per 10k,0.7691546093758517
2020-02-29,Feb20,0 to 4,proportion of national per 10k,0.6237205865473383
2020-02-29,Feb20,10 to 14,proportion of national per 10k,0.56773137459199
2020-02-29,Feb20,15 to 19,proportion of national per 10k,0.6035142748089136
2020-02-29,Feb20,20 to 24,proportion of national per 10k,0.6191074025851341
2020-02-29,Feb20,25 to 29,proportion of national per 10k,0.7085125787120586
2020-02-29,Feb20,30 to 34,proportion of national per 10k,0.7023867421015902
2020-02-29,Feb20,35 to 39,proportion of national per 10k,0.7027469015260419
2020-02-29,Feb20,40 to 44,proportion of national per 10k,0.6860954570279547
2020-02-29,Feb20,45 to 49,proportion of national per 10k,0.6852186356186608
2020-02-29,Feb20,5 to 9,proportion of national per 10k,0.574367560250963
2020-02-29,Feb20,50 to 54,proportion of national per 10k,0.6397175018888965
2020-02-29,Feb20,55 to 59,proportion of national per 10k,0.6859136865099258
2020-02-29,Feb20,60 to 64,proportion of national per 10k,0.7154907381245507
2020-02-29,Feb20,65+,proportion of national per 10k,0.7535812893019107
2021-02-28,Feb21,0 to 4,proportion of national per 10k,0.6139474334757004
2021-02-28,Feb21,10 to 14,proportion of national per 10k,0.6400277735895434
2021-02-28,Feb21,15 to 19,proportion of national per 10k,0.6555199526547661
2021-02-28,Feb21,20 to 24,proportion of national per 10k,0.6149679106378023
2021-02-28,Feb21,25 to 29,proportion of national per 10k,0.7394217423182871
2021-02-28,Feb21,30 to 34,proportion of national per 10k,0.7061764541264982
2021-02-28,Feb21,35 to 39,proportion of national per 10k,0.7094705692877411
2021-02-28,Feb21,40 to 44,proportion of national per 10k,0.729705531620797
2021-02-28,Feb21,45 to 49,proportion of national per 10k,0.6557988044078458
2021-02-28,Feb21,5 to 9,proportion of national per 10k,0.6328512243104825
2021-02-28,Feb21,50 to 54,proportion of national per 10k,0.7713064661581334
2021-02-28,Feb21,55 to 59,proportion of national per 10k,0.7643834552394874
2021-02-28,Feb21,60 to 64,proportion of national per 10k,0.7728430505205945
2021-02-28,Feb21,65+,proportion of national per 10k,0.7524635771545961
2022-02-28,Feb22,0 to 4,proportion of national per 10k,0.6686207583984033
2022-02-28,Feb22,10 to 14,proportion of national per 10k,0.5451418962459214
2022-02-28,Feb22,15 to 19,proportion of national per 10k,0.5438742126392346
2022-02-28,Feb22,20 to 24,proportion of national per 10k,0.6374394131839027
2022-02-28,Feb22,25 to 29,proportion of national per 10k,0.6896506528153957
2022-02-28,Feb22,30 to 34,proportion of national per 10k,0.6890271865093787
2022-02-28,Feb22,35 to 39,proportion of national per 10k,0.7453466915532563
2022-02-28,Feb22,40 to 44,proportion of national per 10k,0.7172030560859907
2022-02-28,Feb22,45 to 49,proportion of national per 10k,0.7380070653715841
2022-02-28,Feb22,5 to 9,proportion of national per 10k,0.5927968130980488
2022-02-28,Feb22,50 to 54,proportion of national per 10k,0.7483734185587473
2022-02-28,Feb22,55 to 59,proportion of national per 10k,0.739697763915692
2022-02-28,Feb22,60 to 64,proportion of national per 10k,0.7343206852751883
2022-02-28,Feb22,65+,proportion of national per 10k,0.7860678848713852
2023-02-28,Feb23,0 to 4,proportion of national per 10k,0.7405686902669143
2023-02-28,Feb23,10 to 14,proportion of national per 10k,0.5901843259514544
2023-02-28,Feb23,15 to 19,proportion of national per 10k,0.559528383393024
2023-02-28,Feb23,20 to 24,proportion of national per 10k,0.6362132046139912
2023-02-28,Feb23,25 to 29,proportion of national per 10k,0.7496998186366041
2023-02-28,Feb23,30 to 34,proportion of national per 10k,0.7666288294680684
2023-02-28,Feb23,35 to 39,proportion of national per 10k,0.7502378154609433
2023-02-28,Feb23,40 to 44,proportion of national per 10k,0.7082871866392061
2023-02-28,Feb23,45 to 49,proportion of national per 10k,0.7686358624850509
2023-02-28,Feb23,5 to 9,proportion of national per 10k,0.6588090312496377
2023-02-28,Feb23,50 to 54,proportion of national per 10k,0.8413787006086448
2023-02-28,Feb23,55 to 59,proportion of national per 10k,0.8096194766158009
2023-02-28,Feb23,60 to 64,proportion of national per 10k,0.7516246745716739
2023-02-28,Feb23,65+,proportion of national per 10k,0.8135578256757945
2018-01-31,Jan18,0 to 4,proportion of national per 10k,0.6446037382267727
2018-01-31,Jan18,10 to 14,proportion of national per 10k,0.6172962331309739
2018-01-31,Jan18,15 to 19,proportion of national per 10k,0.6053149112263962
2018-01-31,Jan18,20 to 24,proportion of national per 10k,0.633384420940169
2018-01-31,Jan18,25 to 29,proportion of national per 10k,0.7151935976883
2018-01-31,Jan18,30 to 34,proportion of national per 10k,0.6874906513938165
2018-01-31,Jan18,35 to 39,proportion of national per 10k,0.7084795280311932
2018-01-31,Jan18,40 to 44,proportion of national per 10k,0.6730091089508439
2018-01-31,Jan18,45 to 49,proportion of national per 10k,0.7179896249205057
2018-01-31,Jan18,5 to 9,proportion of national per 10k,0.7070413248505816
2018-01-31,Jan18,50 to 54,proportion of national per 10k,0.6937238192306496
2018-01-31,Jan18,55 to 59,proportion of national per 10k,0.6924535225611963
2018-01-31,Jan18,60 to 64,proportion of national per 10k,0.6947340537857957
2018-01-31,Jan18,65+,proportion of national per 10k,0.7288005411796441
2019-01-31,Jan19,0 to 4,proportion of national per 10k,0.6777620569664298
2019-01-31,Jan19,10 to 14,proportion of national per 10k,0.6557001894283713
2019-01-31,Jan19,15 to 19,proportion of national per 10k,0.5958119467363315
2019-01-31,Jan19,20 to 24,proportion of national per 10k,0.6605912092822009
2019-01-31,Jan19,25 to 29,proportion of national per 10k,0.7501400079305928
2019-01-31,Jan19,30 to 34,proportion of national per 10k,0.8012231223292527
2019-01-31,Jan19,35 to 39,proportion of national per 10k,0.7454847407999757
2019-01-31,Jan19,40 to 44,proportion of national per 10k,0.7162079234738224
2019-01-31,Jan19,45 to 49,proportion of national per 10k,0.7584258610240037
2019-01-31,Jan19,5 to 9,proportion of national per 10k,0.7049400592796249
2019-01-31,Jan19,50 to 54,proportion of national per 10k,0.7251566645082581
2019-01-31,Jan19,55 to 59,proportion of national per 10k,0.806328885065631
2019-01-31,Jan19,60 to 64,proportion of national per 10k,0.7418965616188394
2019-01-31,Jan19,65+,proportion of national per 10k,0.8474743359903055
2020-01-31,Jan20,0 to 4,proportion of national per 10k,0.6278092267471049
2020-01-31,Jan20,10 to 14,proportion of national per 10k,0.5733109811957185
2020-01-31,Jan20,15 to 19,proportion of national per 10k,0.5853803188702598
2020-01-31,Jan20,20 to 24,proportion of national per 10k,0.616963665426371
2020-01-31,Jan20,25 to 29,proportion of national per 10k,0.7246899651878593
2020-01-31,Jan20,30 to 34,proportion of national per 10k,0.7301942098601283
2020-01-31,Jan20,35 to 39,proportion of national per 10k,0.7038448460022441
2020-01-31,Jan20,40 to 44,proportion of national per 10k,0.7253814708687335
2020-01-31,Jan20,45 to 49,proportion of national per 10k,0.7354055126352674
2020-01-31,Jan20,5 to 9,proportion of national per 10k,0.6448540070163528
2020-01-31,Jan20,50 to 54,proportion of national per 10k,0.7046170101488853
2020-01-31,Jan20,55 to 59,proportion of national per 10k,0.671964173487571
2020-01-31,Jan20,60 to 64,proportion of national per 10k,0.7038143905888518
2020-01-31,Jan20,65+,proportion of national per 10k,0.7549301875733267
2021-01-31,Jan21,0 to 4,proportion of national per 10k,0.7028367222488322
2021-01-31,Jan21,10 to 14,proportion of national per 10k,0.656953691138359
2021-01-31,Jan21,15 to 19,proportion of national per 10k,0.6473666569743597
2021-01-31,Jan21,20 to 24,proportion of national per 10k,0.6517136588147643
2021-01-31,Jan21,25 to 29,proportion of national per 10k,0.7542393961397491
2021-01-31,Jan21,30 to 34,proportion of national per 10k,0.7321787907981
2021-01-31,Jan21,35 to 39,proportion of national per 10k,0.7669952100408011
2021-01-31,Jan21,40 to 44,proportion of national per 10k,0.729713049232592
2021-01-31,Jan21,45 to 49,proportion of national per 10k,0.6985384903082237
2021-01-31,Jan21,5 to 9,proportion of national per 10k,0.6924197320298137
2021-01-31,Jan21,50 to 54,proportion of national per 10k,0.7249641225370472
2021-01-31,Jan21,55 to 59,proportion of national per 10k,0.7753724527397602
2021-01-31,Jan21,60 to 64,proportion of national per 10k,0.8977711590714482
2021-01-31,Jan21,65+,proportion of national per 10k,0.8138513346082673
2022-01-31,Jan22,0 to 4,proportion of national per 10k,0.7215294575623041
2022-01-31,Jan22,10 to 14,proportion of national per 10k,0.596261125131531
2022-01-31,Jan22,15 to 19,proportion of national per 10k,0.5495843958004683
2022-01-31,Jan22,20 to 24,proportion of national per 10k,0.6461814290381712
2022-01-31,Jan22,25 to 29,proportion of national per 10k,0.6976773560655548
2022-01-31,Jan22,30 to 34,proportion of national per 10k,0.7471290410922826
2022-01-31,Jan22,35 to 39,proportion of national per 10k,0.7508961999613405
2022-01-31,Jan22,40 to 44,proportion of national per 10k,0.7325692159811072
2022-01-31,Jan22,45 to 49,proportion of national per 10k,0.7490025948827296
2022-01-31,Jan22,5 to 9,proportion of national per 10k,0.6787528263116869
2022-01-31,Jan22,50 to 54,proportion of national per 10k,0.7488406866979302
2022-01-31,Jan22,55 to 59,proportion of national per 10k,0.7474236908134869
2022-01-31,Jan22,60 to 64,proportion of national per 10k,0.7046167133018725
2022-01-31,Jan22,65+,proportion of national per 10k,0.7936911254121854
2023-01-31,Jan23,0 to 4,proportion of national per 10k,0.7206812008645624
2023-01-31,Jan23,10 to 14,proportion of national per 10k,0.5538729069807654
2023-01-31,Jan23,15 to 19,proportion of national per 10k,0.5154388968340903
2023-01-31,Jan23,20 to 24,proportion of national per 10k,0.6377257245006496
2023-01-31,Jan23,25 to 29,proportion of national per 10k,0.7183644973806534
2023-01-31,Jan23,30 to 34,proportion of national per 10k,0.7360598400183286
2023-01-31,Jan23,35 to 39,proportion of national per 10k,0.7426989319813255
2023-01-31,Jan23,40 to 44,proportion of national per 10k,0.7198991772320663
2023-01-31,Jan23,45 to 49,proportion of national per 10k,0.7266032262188734
2023-01-31,Jan23,5 to 9,proportion of national per 10k,0.633711146628629
2023-01-31,Jan23,50 to 54,proportion of national per 10k,0.8301524196508633
2023-01-31,Jan23,55 to 59,proportion of national per 10k,0.7599933284074325
2023-01-31,Jan23,60 to 64,proportion of national per 10k,0.7067880738630055
2023-01-31,Jan23,65+,proportion of national per 10k,0.8757846470709489
2017-07-31,Jul17,0 to 4,proportion of national per 10k,0.6757356628868253
2017-07-31,Jul17,10 to 14,proportion of national per 10k,0.6355910937450784
2017-07-31,Jul17,15 to 19,proportion of national per 10k,0.6041823314426368
2017-07-31,Jul17,20 to 24,proportion of national per 10k,0.629979866437065
2017-07-31,Jul17,25 to 29,proportion of national per 10k,0.693681360727355
2017-07-31,Jul17,30 to 34,proportion of national per 10k,0.6992576995274212
2017-07-31,Jul17,35 to 39,proportion of national per 10k,0.697323968181674
2017-07-31,Jul17,40 to 44,proportion of national per 10k,0.718414985657116
2017-07-31,Jul17,45 to 49,proportion of national per 10k,0.7057601505406769
2017-07-31,Jul17,5 to 9,proportion of national per 10k,0.6938096260505767
2017-07-31,Jul17,50 to 54,proportion of national per 10k,0.718935622475264
2017-07-31,Jul17,55 to 59,proportion of national per 10k,0.6682714243854544
2017-07-31,Jul17,60 to 64,proportion of national per 10k,0.7024830554722612
2017-07-31,Jul17,65+,proportion of national per 10k,0.7586683268452468
2018-07-31,Jul18,0 to 4,proportion of national per 10k,0.6095679747093343
2018-07-31,Jul18,10 to 14,proportion of national per 10k,0.6334720677628763
2018-07-31,Jul18,15 to 19,proportion of national per 10k,0.6170857912677938
2018-07-31,Jul18,20 to 24,proportion of national per 10k,0.5831702872794036
2018-07-31,Jul18,25 to 29,proportion of national per 10k,0.6501735258657648
2018-07-31,Jul18,30 to 34,proportion of national per 10k,0.6916327328204012
2018-07-31,Jul18,35 to 39,proportion of national per 10k,0.650262125073157
2018-07-31,Jul18,40 to 44,proportion of national per 10k,0.7269528823699364
2018-07-31,Jul18,45 to 49,proportion of national per 10k,0.6721480449403233
2018-07-31,Jul18,5 to 9,proportion of national per 10k,0.6778706243952558
2018-07-31,Jul18,50 to 54,proportion of national per 10k,0.709150427512763
2018-07-31,Jul18,55 to 59,proportion of national per 10k,0.667449862418894
2018-07-31,Jul18,60 to 64,proportion of national per 10k,0.7473528679394007
2018-07-31,Jul18,65+,proportion of national per 10k,0.6941588967581035
2019-07-31,Jul19,0 to 4,proportion of national per 10k,0.6876483545146924
2019-07-31,Jul19,10 to 14,proportion of national per 10k,0.6562988511274466
2019-07-31,Jul19,15 to 19,proportion of national per 10k,0.6297942322172173
2019-07-31,Jul19,20 to 24,proportion of national per 10k,0.6483799044562005
2019-07-31,Jul19,25 to 29,proportion of national per 10k,0.6956601709707895
2019-07-31,Jul19,30 to 34,proportion of national per 10k,0.7331116919426335
2019-07-31,Jul19,35 to 39,proportion of national per 10k,0.7384554256281806
2019-07-31,Jul19,40 to 44,proportion of national per 10k,0.7361354428376177
2019-07-31,Jul19,45 to 49,proportion of national per 10k,0.7169408676761686
2019-07-31,Jul19,5 to 9,proportion of national per 10k,0.720777162821531
2019-07-31,Jul19,50 to 54,proportion of national per 10k,0.7153806013744057
2019-07-31,Jul19,55 to 59,proportion of national per 10k,0.7121764247648608
2019-07-31,Jul19,60 to 64,proportion of national per 10k,0.7421696934782256
2019-07-31,Jul19,65+,proportion of national per 10k,0.774295428352121
2020-07-31,Jul20,0 to 4,proportion of national per 10k,0.587189602163141
2020-07-31,Jul20,10 to 14,proportion of national per 10k,0.6311292999513912
2020-07-31,Jul20,15 to 19,proportion of national per 10k,0.5939542354865083
2020-07-31,Jul20,20 to 24,proportion of national per 10k,0.5752015894669578
2020-07-31,Jul20,25 to 29,proportion of national per 10k,0.6883352009312343
2020-07-31,Jul20,30 to 34,proportion of national per 10k,0.699485720621023
2020-07-31,Jul20,35 to 39,proportion of national per 10k,0.684916747718895
2020-07-31,Jul20,40 to 44,proportion of national per 10k,0.6352272659725796
2020-07-31,Jul20,45 to 49,proportion of national per 10k,0.6640537109806903
2020-07-31,Jul20,5 to 9,proportion of national per 10k,0.6043781867152618
2020-07-31,Jul20,50 to 54,proportion of national per 10k,0.6580593811078337
2020-07-31,Jul20,55 to 59,proportion of national per 10k,0.732577870131645
2020-07-31,Jul20,60 to 64,proportion of national per 10k,0.6620683429095272
2020-07-31,Jul20,65+,proportion of national per 10k,0.7956207455148103
2021-07-31,Jul21,0 to 4,proportion of national per 10k,0.6123161610100273
2021-07-31,Jul21,10 to 14,proportion of national per 10k,0.7072217916661598
2021-07-31,Jul21,15 to 19,proportion of national per 10k,0.588409862638677
2021-07-31,Jul21,20 to 24,proportion of national per 10k,0.6161453036071592
2021-07-31,Jul21,25 to 29,proportion of national per 10k,0.7153410591639396
2021-07-31,Jul21,30 to 34,proportion of national per 10k,0.7692211017499104
2021-07-31,Jul21,35 to 39,proportion of national per 10k,0.7720639967502774
2021-07-31,Jul21,40 to 44,proportion of national per 10k,0.7269293179315982
2021-07-31,Jul21,45 to 49,proportion of national per 10k,0.7099745464238544
2021-07-31,Jul21,5 to 9,proportion of national per 10k,0.5774475249409291
2021-07-31,Jul21,50 to 54,proportion of national per 10k,0.706066295828585
2021-07-31,Jul21,55 to 59,proportion of national per 10k,0.7642952119053205
2021-07-31,Jul21,60 to 64,proportion of national per 10k,0.7686977062371092
2021-07-31,Jul21,65+,proportion of national per 10k,0.7975038715050268
2022-07-31,Jul22,0 to 4,proportion of national per 10k,0.6950474856464818
2022-07-31,Jul22,10 to 14,proportion of national per 10k,0.6203457800252299
2022-07-31,Jul22,15 to 19,proportion of national per 10k,0.5877573332104494
2022-07-31,Jul22,20 to 24,proportion of national per 10k,0.5917192813493155
2022-07-31,Jul22,25 to 29,proportion of national per 10k,0.7200460570270618
2022-07-31,Jul22,30 to 34,proportion of national per 10k,0.7195683282265335
2022-07-31,Jul22,35 to 39,proportion of national per 10k,0.7071293604485087
2022-07-31,Jul22,40 to 44,proportion of national per 10k,0.7156467978039073
2022-07-31,Jul22,45 to 49,proportion of national per 10k,0.7270241661483694
2022-07-31,Jul22,5 to 9,proportion of national per 10k,0.6871349406292004
2022-07-31,Jul22,50 to 54,proportion of national per 10k,0.7432799484352831
2022-07-31,Jul22,55 to 59,proportion of national per 10k,0.7090051279900244
2022-07-31,Jul22,60 to 64,proportion of national per 10k,0.7053719712212566
2022-07-31,Jul22,65+,proportion of national per 10k,0.8437234237629968
2018-06-30,Jun18,0 to 4,proportion of national per 10k,0.5636905803328808
2018-06-30,Jun18,10 to 14,proportion of national per 10k,0.597684894196522
2018-06-30,Jun18,15 to 19,proportion of national per 10k,0.6160870553186697
2018-06-30,Jun18,20 to 24,proportion of national per 10k,0.5782230027413083
2018-06-30,Jun18,25 to 29,proportion of national per 10k,0.6785786612704845
2018-06-30,Jun18,30 to 34,proportion of national per 10k,0.6978874341360592
2018-06-30,Jun18,35 to 39,proportion of national per 10k,0.6397829315561524
2018-06-30,Jun18,40 to 44,proportion of national per 10k,0.6928117237910145
2018-06-30,Jun18,45 to 49,proportion of national per 10k,0.6221368321564255
2018-06-30,Jun18,5 to 9,proportion of national per 10k,0.6653141025891707
2018-06-30,Jun18,50 to 54,proportion of national per 10k,0.6471229280083134
2018-06-30,Jun18,55 to 59,proportion of national per 10k,0.636435191331558
2018-06-30,Jun18,60 to 64,proportion of national per 10k,0.685286019976288
2018-06-30,Jun18,65+,proportion of national per 10k,0.7855491258849002
2019-06-30,Jun19,0 to 4,proportion of national per 10k,0.6689444798201735
2019-06-30,Jun19,10 to 14,proportion of national per 10k,0.6818090462232573
2019-06-30,Jun19,15 to 19,proportion of national per 10k,0.6186080654300438
2019-06-30,Jun19,20 to 24,proportion of national per 10k,0.6253077967765771
2019-06-30,Jun19,25 to 29,proportion of national per 10k,0.7321964566875824
2019-06-30,Jun19,30 to 34,proportion of national per 10k,0.742117166103806
2019-06-30,Jun19,35 to 39,proportion of national per 10k,0.7309345286493291
2019-06-30,Jun19,40 to 44,proportion of national per 10k,0.7422278879980888
2019-06-30,Jun19,45 to 49,proportion of national per 10k,0.7650691935211267
2019-06-30,Jun19,5 to 9,proportion of national per 10k,0.7224825481156174
2019-06-30,Jun19,50 to 54,proportion of national per 10k,0.6915117354931822
2019-06-30,Jun19,55 to 59,proportion of national per 10k,0.6604134372396888
2019-06-30,Jun19,60 to 64,proportion of national per 10k,0.7296910861265036
2019-06-30,Jun19,65+,proportion of national per 10k,0.7004605275840776
2020-06-30,Jun20,0 to 4,proportion of national per 10k,0.5577278726747331
2020-06-30,Jun20,10 to 14,proportion of national per 10k,0.6535734429084109
2020-06-30,Jun20,15 to 19,proportion of national per 10k,0.5998419663704547
2020-06-30,Jun20,20 to 24,proportion of national per 10k,0.5832108046892269
2020-06-30,Jun20,25 to 29,proportion of national per 10k,0.6496940522409378
2020-06-30,Jun20,30 to 34,proportion of national per 10k,0.681898078416539
2020-06-30,Jun20,35 to 39,proportion of national per 10k,0.67700092708248
2020-06-30,Jun20,40 to 44,proportion of national per 10k,0.6522836974441819
2020-06-30,Jun20,45 to 49,proportion of national per 10k,0.6731500405359819
2020-06-30,Jun20,5 to 9,proportion of national per 10k,0.5654343583417317
2020-06-30,Jun20,50 to 54,proportion of national per 10k,0.6582834810797289
2020-06-30,Jun20,55 to 59,proportion of national per 10k,0.7168323998282199
2020-06-30,Jun20,60 to 64,proportion of national per 10k,0.8035409573661895
2020-06-30,Jun20,65+,proportion of national per 10k,0.7674097137036007
2021-06-30,Jun21,0 to 4,proportion of national per 10k,0.6631078258270634
2021-06-30,Jun21,10 to 14,proportion of national per 10k,0.7027910804297534
2021-06-30,Jun21,15 to 19,proportion of national per 10k,0.6154199313665256
2021-06-30,Jun21,20 to 24,proportion of national per 10k,0.5961570183791369
2021-06-30,Jun21,25 to 29,proportion of national per 10k,0.7155862523085589
2021-06-30,Jun21,30 to 34,proportion of national per 10k,0.7718444228725929
2021-06-30,Jun21,35 to 39,proportion of national per 10k,0.77259951535103
2021-06-30,Jun21,40 to 44,proportion of national per 10k,0.7181722286812028
2021-06-30,Jun21,45 to 49,proportion of national per 10k,0.6458527689052633
2021-06-30,Jun21,5 to 9,proportion of national per 10k,0.5933583247074978
2021-06-30,Jun21,50 to 54,proportion of national per 10k,0.6907276921981713
2021-06-30,Jun21,55 to 59,proportion of national per 10k,0.7558781427141971
2021-06-30,Jun21,60 to 64,proportion of national per 10k,0.8594736273538441
2021-06-30,Jun21,65+,proportion of national per 10k,0.7986476561898673
2022-06-30,Jun22,0 to 4,proportion of national per 10k,0.681890342719497
2022-06-30,Jun22,10 to 14,proportion of national per 10k,0.5736296975541578
2022-06-30,Jun22,15 to 19,proportion of national per 10k,0.5785105803716851
2022-06-30,Jun22,20 to 24,proportion of national per 10k,0.6203559570167443
2022-06-30,Jun22,25 to 29,proportion of national per 10k,0.7157060340395304
2022-06-30,Jun22,30 to 34,proportion of national per 10k,0.7013758780469203
2022-06-30,Jun22,35 to 39,proportion of national per 10k,0.7270458232886907
2022-06-30,Jun22,40 to 44,proportion of national per 10k,0.6886919230916642
2022-06-30,Jun22,45 to 49,proportion of national per 10k,0.7492029983607212
2022-06-30,Jun22,5 to 9,proportion of national per 10k,0.6242813256665265
2022-06-30,Jun22,50 to 54,proportion of national per 10k,0.7313726447063003
2022-06-30,Jun22,55 to 59,proportion of national per 10k,0.698608266396317
2022-06-30,Jun22,60 to 64,proportion of national per 10k,0.6989281224988585
2022-06-30,Jun22,65+,proportion of national per 10k,0.92037468971494
2023-06-30,Jun23,0 to 4,proportion of national per 10k,
2023-06-30,Jun23,10 to 14,proportion of national per 10k,
2023-06-30,Jun23,15 to 19,proportion of national per 10k,
2023-06-30,Jun23,20 to 24,proportion of national per 10k,
2023-06-30,Jun23,25 to 29,proportion of national per 10k,
2023-06-30,Jun23,30 to 34,proportion of national per 10k,
