DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2020-09-30,Sep20,Male,65+,proportion of national,0.08506787330316742
2020-09-30,Sep20,Male,5 to 9,proportion of national,0.06558823529411764
2020-09-30,Sep20,Male,45 to 49,proportion of national,0.06344199088678584
2020-09-30,Sep20,Male,35 to 39,proportion of national,0.06001348617666891
2020-09-30,Sep20,Male,30 to 34,proportion of national,0.060727127447063524
2020-09-30,Sep20,Male,40 to 44,proportion of national,0.059345156889495224
2020-09-30,Sep20,Female,10 to 14,proportion of national,0.06767955801104972
2020-09-30,Sep20,Female,15 to 19,proportion of national,0.07125347278967152
2020-09-30,Sep20,Female,20 to 24,proportion of national,0.0654430570182037
2020-09-30,Sep20,Female,25 to 29,proportion of national,0.07953941541186892
2020-09-30,Sep20,Female,30 to 34,proportion of national,0.08129803586678053
2020-09-30,Sep20,Female,35 to 39,proportion of national,0.08400988351570773
2020-09-30,Sep20,Female,40 to 44,proportion of national,0.0789239662072032
2020-09-30,Sep20,Female,45 to 49,proportion of national,0.0825405707890319
2020-09-30,Sep20,Female,0 to 4,proportion of national,0.06956521739130435
2020-09-30,Sep20,Female,50 to 54,proportion of national,0.07439310884886452
2020-09-30,Sep20,Female,55 to 59,proportion of national,0.08787684413085312
2020-09-30,Sep20,Female,60 to 64,proportion of national,0.08075772681954138
2020-09-30,Sep20,Female,65+,proportion of national,0.07448494453248812
2020-09-30,Sep20,Male,0 to 4,proportion of national,0.06488360574541853
2020-09-30,Sep20,Male,10 to 14,proportion of national,0.07261778250088559
2020-09-30,Sep20,Male,15 to 19,proportion of national,0.059324288374567706
2020-09-30,Sep20,Male,20 to 24,proportion of national,0.04730139478471801
2020-09-30,Sep20,Male,25 to 29,proportion of national,0.0499776885319054
2020-09-30,Sep20,Female,5 to 9,proportion of national,0.06311139160618491
2020-10-31,Oct20,Male,65+,proportion of national,0.09598603839441536
2020-10-31,Oct20,Male,45 to 49,proportion of national,0.0657062543921293
2020-10-31,Oct20,Male,55 to 59,proportion of national,0.07719054242002782
2020-10-31,Oct20,Male,50 to 54,proportion of national,0.08469817501169864
2020-10-31,Oct20,Male,5 to 9,proportion of national,0.07077014570324115
2020-10-31,Oct20,Male,60 to 64,proportion of national,0.07446808510638298
2020-10-31,Oct20,Male,40 to 44,proportion of national,0.06182326231225987
2020-10-31,Oct20,Male,35 to 39,proportion of national,0.06228842247799594
2020-10-31,Oct20,Female,50 to 54,proportion of national,0.07823267126064046
2020-10-31,Oct20,Male,25 to 29,proportion of national,0.05298607992815447
2020-10-31,Oct20,Female,0 to 4,proportion of national,0.07185473411154344
2020-10-31,Oct20,Female,10 to 14,proportion of national,0.07214428857715431
2020-10-31,Oct20,Female,15 to 19,proportion of national,0.07649467649467649
2020-10-31,Oct20,Female,20 to 24,proportion of national,0.06708501419393396
2020-10-31,Oct20,Female,25 to 29,proportion of national,0.08179702881689636
2020-10-31,Oct20,Female,30 to 34,proportion of national,0.08538867154277939
2020-10-31,Oct20,Female,35 to 39,proportion of national,0.08585140419480981
2020-10-31,Oct20,Male,30 to 34,proportion of national,0.06589785831960461
2020-10-31,Oct20,Female,40 to 44,proportion of national,0.0851063829787234
2020-10-31,Oct20,Female,5 to 9,proportion of national,0.06498756218905473
2020-10-31,Oct20,Female,55 to 59,proportion of national,0.08907672301690507
2020-10-31,Oct20,Female,60 to 64,proportion of national,0.0839231547017189
2020-10-31,Oct20,Female,65+,proportion of national,0.08712715855572999
2020-10-31,Oct20,Male,0 to 4,proportion of national,0.07204539847026893
2020-10-31,Oct20,Male,10 to 14,proportion of national,0.08830631252155915
2020-10-31,Oct20,Male,15 to 19,proportion of national,0.06439790575916231
2020-10-31,Oct20,Male,20 to 24,proportion of national,0.04951397326852977
2020-10-31,Oct20,Female,45 to 49,proportion of national,0.08428056556695315
2020-11-30,Nov20,Male,35 to 39,proportion of national,0.06294658046954746
2020-11-30,Nov20,Male,25 to 29,proportion of national,0.05647382920110193
2020-11-30,Nov20,Male,20 to 24,proportion of national,0.0549282880683552
2020-11-30,Nov20,Male,15 to 19,proportion of national,0.06015625
2020-11-30,Nov20,Male,10 to 14,proportion of national,0.07845789651673994
2020-11-30,Nov20,Male,0 to 4,proportion of national,0.06828904891979141
2020-11-30,Nov20,Female,65+,proportion of national,0.07868601986249045
2020-11-30,Nov20,Female,60 to 64,proportion of national,0.08629441624365482
2020-11-30,Nov20,Female,55 to 59,proportion of national,0.08762886597938144
2020-11-30,Nov20,Female,50 to 54,proportion of national,0.08392715756136183
2020-11-30,Nov20,Female,5 to 9,proportion of national,0.06397306397306397
2020-11-30,Nov20,Female,45 to 49,proportion of national,0.08367402562005996
2020-11-30,Nov20,Female,40 to 44,proportion of national,0.08236836355691501
2020-11-30,Nov20,Female,35 to 39,proportion of national,0.08520257346548427
2020-11-30,Nov20,Female,30 to 34,proportion of national,0.07966244725738397
2020-11-30,Nov20,Female,25 to 29,proportion of national,0.08036029671494171
2020-11-30,Nov20,Female,20 to 24,proportion of national,0.06409289699894435
2020-11-30,Nov20,Male,40 to 44,proportion of national,0.061495457721872815
2020-11-30,Nov20,Female,15 to 19,proportion of national,0.07827502034174125
2020-11-30,Nov20,Male,45 to 49,proportion of national,0.06204379562043796
2020-11-30,Nov20,Male,50 to 54,proportion of national,0.08080336291452592
2020-11-30,Nov20,Male,65+,proportion of national,0.08581436077057793
2020-11-30,Nov20,Male,60 to 64,proportion of national,0.08558030480656506
2020-11-30,Nov20,Male,55 to 59,proportion of national,0.07773109243697479
2020-11-30,Nov20,Male,5 to 9,proportion of national,0.06779661016949153
2020-11-30,Nov20,Female,10 to 14,proportion of national,0.07237276933245208
2020-11-30,Nov20,Male,30 to 34,proportion of national,0.06060606060606061
2020-11-30,Nov20,Female,0 to 4,proportion of national,0.07135497166409067
2020-12-31,Dec20,Male,0 to 4,proportion of national,0.07279029462738301
2020-12-31,Dec20,Female,65+,proportion of national,0.07763259031514219
2020-12-31,Dec20,Female,60 to 64,proportion of national,0.0816542948038176
2020-12-31,Dec20,Female,55 to 59,proportion of national,0.08141025641025641
2020-12-31,Dec20,Female,50 to 54,proportion of national,0.08570284341209451
2020-12-31,Dec20,Female,5 to 9,proportion of national,0.07359849671155654
2020-12-31,Dec20,Female,45 to 49,proportion of national,0.07865168539325842
2020-12-31,Dec20,Male,10 to 14,proportion of national,0.08281358281358281
2020-12-31,Dec20,Female,40 to 44,proportion of national,0.08446927374301676
2020-12-31,Dec20,Female,30 to 34,proportion of national,0.08501742160278745
2020-12-31,Dec20,Female,25 to 29,proportion of national,0.08045140152894066
2020-12-31,Dec20,Female,20 to 24,proportion of national,0.06975662687955356
2020-12-31,Dec20,Female,15 to 19,proportion of national,0.07631401617250674
2020-12-31,Dec20,Female,10 to 14,proportion of national,0.07490013315579228
2020-12-31,Dec20,Female,0 to 4,proportion of national,0.08212305254819117
2020-12-31,Dec20,Female,35 to 39,proportion of national,0.08498379546272956
2020-12-31,Dec20,Male,15 to 19,proportion of national,0.061342912406742195
2020-12-31,Dec20,Male,25 to 29,proportion of national,0.059854014598540145
2020-12-31,Dec20,Male,65+,proportion of national,0.08081705150976909
2020-12-31,Dec20,Male,60 to 64,proportion of national,0.07509386733416772
2020-12-31,Dec20,Male,55 to 59,proportion of national,0.07758620689655173
2020-12-31,Dec20,Male,50 to 54,proportion of national,0.07093596059113301
2020-12-31,Dec20,Male,5 to 9,proportion of national,0.07555555555555556
2020-12-31,Dec20,Male,45 to 49,proportion of national,0.05482538490424334
2020-12-31,Dec20,Male,40 to 44,proportion of national,0.0641410352588147
2020-12-31,Dec20,Male,35 to 39,proportion of national,0.0628158844765343
2020-12-31,Dec20,Male,30 to 34,proportion of national,0.05716798592788039
2020-12-31,Dec20,Male,20 to 24,proportion of national,0.052765416401780035
2021-01-31,Jan21,Female,65+,proportion of national,0.07971586424625099
2021-01-31,Jan21,Female,60 to 64,proportion of national,0.10481283422459893
2021-01-31,Jan21,Female,55 to 59,proportion of national,0.08344198174706649
2021-01-31,Jan21,Female,50 to 54,proportion of national,0.08208045509955303
2021-01-31,Jan21,Female,5 to 9,proportion of national,0.06994981179422835
2021-01-31,Jan21,Female,45 to 49,proportion of national,0.08433734939759036
2021-01-31,Jan21,Female,40 to 44,proportion of national,0.08977777777777778
2021-01-31,Jan21,Female,35 to 39,proportion of national,0.09403711043055306
2021-01-31,Jan21,Female,25 to 29,proportion of national,0.08256046553918894
2021-01-31,Jan21,Female,20 to 24,proportion of national,0.07133995037220843
2021-01-31,Jan21,Female,15 to 19,proportion of national,0.07451385303734297
2021-01-31,Jan21,Female,10 to 14,proportion of national,0.06711635750421585
2021-01-31,Jan21,Male,0 to 4,proportion of national,0.07549043953315122
2021-01-31,Jan21,Female,30 to 34,proportion of national,0.0887366016517308
2021-01-31,Jan21,Male,15 to 19,proportion of national,0.060171128898702735
2021-01-31,Jan21,Male,65+,proportion of national,0.08231173380035026
2021-01-31,Jan21,Male,60 to 64,proportion of national,0.08170731707317073
2021-01-31,Jan21,Male,55 to 59,proportion of national,0.08254887762490949
2021-01-31,Jan21,Male,50 to 54,proportion of national,0.07680872150644202
2021-01-31,Jan21,Male,5 to 9,proportion of national,0.0828597068501346
2021-01-31,Jan21,Male,45 to 49,proportion of national,0.06418139892390469
2021-01-31,Jan21,Male,40 to 44,proportion of national,0.06460044809559373
2021-01-31,Jan21,Male,35 to 39,proportion of national,0.0668419076229816
2021-01-31,Jan21,Male,30 to 34,proportion of national,0.05570409982174688
2021-01-31,Jan21,Male,25 to 29,proportion of national,0.05806451612903226
2021-01-31,Jan21,Male,20 to 24,proportion of national,0.05564438759194116
2021-01-31,Jan21,Male,10 to 14,proportion of national,0.07738729144479943
2021-01-31,Jan21,Female,0 to 4,proportion of national,0.08328884143085959
2021-02-28,Feb21,Male,40 to 44,proportion of national,0.06555555555555556
2021-02-28,Feb21,Male,45 to 49,proportion of national,0.06338297059946545
2021-02-28,Feb21,Male,5 to 9,proportion of national,0.0728862973760933
2021-02-28,Feb21,Male,50 to 54,proportion of national,0.08341511285574092
2021-02-28,Feb21,Male,55 to 59,proportion of national,0.07741477272727272
2021-02-28,Feb21,Male,60 to 64,proportion of national,0.07167630057803469
2021-02-28,Feb21,Male,65+,proportion of national,0.0720949957591179
2021-02-28,Feb21,Male,35 to 39,proportion of national,0.06047197640117994
2021-02-28,Feb21,Male,30 to 34,proportion of national,0.0557570262919311
2021-02-28,Feb21,Male,25 to 29,proportion of national,0.056289769946157614
2021-02-28,Feb21,Female,0 to 4,proportion of national,0.07527159855147439
2021-02-28,Feb21,Female,10 to 14,proportion of national,0.061420345489443376
2021-02-28,Feb21,Female,15 to 19,proportion of national,0.0735392881128274
2021-02-28,Feb21,Female,20 to 24,proportion of national,0.06897076735688185
2021-02-28,Feb21,Female,25 to 29,proportion of national,0.0811002661934339
2021-02-28,Feb21,Female,30 to 34,proportion of national,0.08425275827482448
2021-02-28,Feb21,Female,35 to 39,proportion of national,0.08752620545073375
2021-02-28,Feb21,Female,40 to 44,proportion of national,0.08889834113143344
2021-02-28,Feb21,Female,45 to 49,proportion of national,0.07690232056125203
2021-02-28,Feb21,Female,5 to 9,proportion of national,0.06693033160937024
2021-02-28,Feb21,Female,50 to 54,proportion of national,0.08587786259541985
2021-02-28,Feb21,Female,55 to 59,proportion of national,0.08571428571428572
2021-02-28,Feb21,Female,60 to 64,proportion of national,0.08913934426229508
2021-02-28,Feb21,Female,65+,proportion of national,0.07726931732933233
2021-02-28,Feb21,Male,0 to 4,proportion of national,0.06349595489090464
2021-02-28,Feb21,Male,10 to 14,proportion of national,0.07967313585291114
2021-02-28,Feb21,Male,15 to 19,proportion of national,0.06411609498680738
2021-02-28,Feb21,Male,20 to 24,proportion of national,0.04900411002213089
2021-03-31,Mar21,Male,35 to 39,proportion of national,0.06556789681117879
2021-03-31,Mar21,Male,30 to 34,proportion of national,0.05444250871080139
2021-03-31,Mar21,Male,25 to 29,proportion of national,0.06499535747446611
2021-03-31,Mar21,Male,20 to 24,proportion of national,0.051094890510948905
2021-03-31,Mar21,Male,15 to 19,proportion of national,0.06622516556291391
2021-03-31,Mar21,Male,10 to 14,proportion of national,0.08992805755395683
2021-03-31,Mar21,Male,0 to 4,proportion of national,0.07208073041806824
2021-03-31,Mar21,Female,65+,proportion of national,0.08222066057624737
2021-03-31,Mar21,Female,60 to 64,proportion of national,0.09561752988047809
2021-03-31,Mar21,Female,55 to 59,proportion of national,0.08866995073891626
2021-03-31,Mar21,Female,50 to 54,proportion of national,0.09010665685913939
2021-03-31,Mar21,Female,5 to 9,proportion of national,0.06638880619231914
2021-03-31,Mar21,Female,45 to 49,proportion of national,0.08139534883720931
2021-03-31,Mar21,Female,40 to 44,proportion of national,0.09252450980392157
2021-03-31,Mar21,Female,35 to 39,proportion of national,0.09422237151494793
2021-03-31,Mar21,Female,30 to 34,proportion of national,0.09275547737086198
2021-03-31,Mar21,Female,25 to 29,proportion of national,0.08828058169375534
2021-03-31,Mar21,Female,20 to 24,proportion of national,0.07210262459451489
2021-03-31,Mar21,Female,15 to 19,proportion of national,0.07483766233766234
2021-03-31,Mar21,Male,40 to 44,proportion of national,0.0700985761226725
2021-03-31,Mar21,Male,45 to 49,proportion of national,0.06312165263963275
2021-03-31,Mar21,Male,5 to 9,proportion of national,0.06721991701244813
2021-03-31,Mar21,Male,50 to 54,proportion of national,0.07633949739212897
2021-03-31,Mar21,Female,10 to 14,proportion of national,0.06515058389674247
2021-03-31,Mar21,Male,65+,proportion of national,0.07024793388429752
2021-03-31,Mar21,Male,60 to 64,proportion of national,0.09049773755656108
2021-03-31,Mar21,Male,55 to 59,proportion of national,0.08176943699731903
2021-03-31,Mar21,Female,0 to 4,proportion of national,0.07914385266301642
2021-04-30,Apr21,Female,10 to 14,proportion of national,0.06325208269052761
2021-04-30,Apr21,Male,5 to 9,proportion of national,0.06739679865206402
2021-04-30,Apr21,Male,50 to 54,proportion of national,0.08163265306122448
2021-04-30,Apr21,Male,55 to 59,proportion of national,0.06999306999306999
2021-04-30,Apr21,Male,60 to 64,proportion of national,0.07295173961840629
2021-04-30,Apr21,Male,65+,proportion of national,0.07285828662930344
2021-04-30,Apr21,Male,45 to 49,proportion of national,0.06123244929797192
2021-04-30,Apr21,Female,0 to 4,proportion of national,0.07579157317377212
2021-04-30,Apr21,Male,40 to 44,proportion of national,0.0671417854463616
2021-04-30,Apr21,Female,15 to 19,proportion of national,0.07317476048893294
2021-04-30,Apr21,Male,35 to 39,proportion of national,0.0668716372021522
2021-04-30,Apr21,Female,20 to 24,proportion of national,0.06818869065618385
2021-04-30,Apr21,Female,25 to 29,proportion of national,0.08293713681986266
2021-04-30,Apr21,Female,30 to 34,proportion of national,0.08805346700083543
2021-04-30,Apr21,Female,35 to 39,proportion of national,0.0946060915433044
2021-04-30,Apr21,Female,45 to 49,proportion of national,0.0768409818569904
2021-04-30,Apr21,Female,5 to 9,proportion of national,0.06090133982947625
2021-04-30,Apr21,Female,50 to 54,proportion of national,0.0902339398440401
2021-04-30,Apr21,Female,40 to 44,proportion of national,0.08757594804106432
2021-04-30,Apr21,Female,60 to 64,proportion of national,0.095703125
2021-04-30,Apr21,Male,30 to 34,proportion of national,0.05530371713508613
2021-04-30,Apr21,Female,55 to 59,proportion of national,0.08641202254226675
2021-04-30,Apr21,Male,20 to 24,proportion of national,0.0509020618556701
2021-04-30,Apr21,Male,15 to 19,proportion of national,0.06724181679776707
2021-04-30,Apr21,Male,25 to 29,proportion of national,0.062409288824383166
2021-04-30,Apr21,Male,0 to 4,proportion of national,0.06892322786362522
2021-04-30,Apr21,Female,65+,proportion of national,0.07577903682719547
2021-04-30,Apr21,Male,10 to 14,proportion of national,0.08206485771012574
2021-05-31,May21,Male,0 to 4,proportion of national,0.07358674463937621
2021-05-31,May21,Male,40 to 44,proportion of national,0.06129032258064516
2021-05-31,May21,Male,35 to 39,proportion of national,0.06875477463712758
2021-05-31,May21,Male,30 to 34,proportion of national,0.05083976395823876
2021-05-31,May21,Male,25 to 29,proportion of national,0.059152305542617606
2021-05-31,May21,Male,20 to 24,proportion of national,0.04982090524259199
2021-05-31,May21,Male,15 to 19,proportion of national,0.0644361833952912
2021-05-31,May21,Male,10 to 14,proportion of national,0.0841505852578298
2021-05-31,May21,Female,65+,proportion of national,0.07947019867549669
2021-05-31,May21,Female,20 to 24,proportion of national,0.06448736998514117
2021-05-31,May21,Female,55 to 59,proportion of national,0.07839616995810891
2021-05-31,May21,Female,50 to 54,proportion of national,0.09084302325581395
2021-05-31,May21,Female,5 to 9,proportion of national,0.06533841195429241
2021-05-31,May21,Female,45 to 49,proportion of national,0.07507820646506778
2021-05-31,May21,Female,40 to 44,proportion of national,0.09467696058512799
2021-05-31,May21,Female,35 to 39,proportion of national,0.0946372239747634
2021-05-31,May21,Female,30 to 34,proportion of national,0.08998384491114701
2021-05-31,May21,Male,45 to 49,proportion of national,0.06252354048964219
2021-05-31,May21,Female,60 to 64,proportion of national,0.09906542056074766
2021-05-31,May21,Female,25 to 29,proportion of national,0.08356305995864921
2021-05-31,May21,Male,50 to 54,proportion of national,0.07803065490013934
2021-05-31,May21,Female,15 to 19,proportion of national,0.07193548387096774
2021-05-31,May21,Female,0 to 4,proportion of national,0.07529005183905209
2021-05-31,May21,Male,65+,proportion of national,0.0779423226812159
2021-05-31,May21,Male,60 to 64,proportion of national,0.07551240560949299
2021-05-31,May21,Male,55 to 59,proportion of national,0.06589673913043478
2021-05-31,May21,Male,5 to 9,proportion of national,0.06357103372028745
2021-05-31,May21,Female,10 to 14,proportion of national,0.062157221206581355
2021-06-30,Jun21,Male,40 to 44,proportion of national,0.05986539142755933
2021-06-30,Jun21,Female,60 to 64,proportion of national,0.09935602575896964
2021-06-30,Jun21,Male,30 to 34,proportion of national,0.06025697828976517
2021-06-30,Jun21,Male,25 to 29,proportion of national,0.0529222273354809
2021-06-30,Jun21,Male,15 to 19,proportion of national,0.060140915953699046
2021-06-30,Jun21,Male,10 to 14,proportion of national,0.08385876418663304
2021-06-30,Jun21,Male,0 to 4,proportion of national,0.07155236444664521
2021-06-30,Jun21,Female,65+,proportion of national,0.08349769888231427
2021-06-30,Jun21,Female,55 to 59,proportion of national,0.08436578171091445
2021-06-30,Jun21,Male,35 to 39,proportion of national,0.06843679880329095
2021-06-30,Jun21,Female,50 to 54,proportion of national,0.08447067502766507
2021-06-30,Jun21,Female,45 to 49,proportion of national,0.07409326424870466
2021-06-30,Jun21,Female,40 to 44,proportion of national,0.09067253803042434
2021-06-30,Jun21,Female,35 to 39,proportion of national,0.09420289855072464
2021-06-30,Jun21,Female,30 to 34,proportion of national,0.09224318658280922
2021-06-30,Jun21,Female,25 to 29,proportion of national,0.08002747724540615
2021-06-30,Jun21,Female,20 to 24,proportion of national,0.06527839314724561
2021-06-30,Jun21,Female,15 to 19,proportion of national,0.06983061681048258
2021-06-30,Jun21,Female,10 to 14,proportion of national,0.07136237256719184
2021-06-30,Jun21,Female,5 to 9,proportion of national,0.0636604774535809
2021-06-30,Jun21,Female,0 to 4,proportion of national,0.0785839819231735
2021-06-30,Jun21,Male,20 to 24,proportion of national,0.05204216073781291
2021-06-30,Jun21,Male,5 to 9,proportion of national,0.0682886369919823
2021-06-30,Jun21,Male,45 to 49,proportion of national,0.06541353383458647
2021-06-30,Jun21,Male,55 to 59,proportion of national,0.07849604221635884
2021-06-30,Jun21,Male,60 to 64,proportion of national,0.07947019867549669
2021-06-30,Jun21,Male,50 to 54,proportion of national,0.06612685560053981
2021-06-30,Jun21,Male,65+,proportion of national,0.07570977917981073
2021-07-31,Jul21,Male,55 to 59,proportion of national,0.07580751483190508
2021-07-31,Jul21,Male,60 to 64,proportion of national,0.06777777777777778
2021-07-31,Jul21,Male,65+,proportion of national,0.07446808510638298
2021-07-31,Jul21,Female,0 to 4,proportion of national,0.07257231404958678
2021-07-31,Jul21,Male,5 to 9,proportion of national,0.06471581316826111
2021-07-31,Jul21,Female,20 to 24,proportion of national,0.06748004217502636
2021-07-31,Jul21,Male,40 to 44,proportion of national,0.06006213324128409
2021-07-31,Jul21,Female,15 to 19,proportion of national,0.06747860434496379
2021-07-31,Jul21,Female,10 to 14,proportion of national,0.0696999031945789
2021-07-31,Jul21,Female,25 to 29,proportion of national,0.08047610588026292
2021-07-31,Jul21,Female,30 to 34,proportion of national,0.09276989105315285
2021-07-31,Jul21,Female,35 to 39,proportion of national,0.09256756756756757
2021-07-31,Jul21,Female,40 to 44,proportion of national,0.09248788368336026
2021-07-31,Jul21,Female,45 to 49,proportion of national,0.08150134048257372
2021-07-31,Jul21,Female,5 to 9,proportion of national,0.06381066506890354
2021-07-31,Jul21,Female,50 to 54,proportion of national,0.08694043655197928
2021-07-31,Jul21,Female,55 to 59,proportion of national,0.08849557522123894
2021-07-31,Jul21,Female,60 to 64,proportion of national,0.09185606060606061
2021-07-31,Jul21,Female,65+,proportion of national,0.08463100880162491
2021-07-31,Jul21,Male,0 to 4,proportion of national,0.06609485368314834
2021-07-31,Jul21,Male,10 to 14,proportion of national,0.08650065530799476
2021-07-31,Jul21,Male,15 to 19,proportion of national,0.056010928961748634
2021-07-31,Jul21,Male,20 to 24,proportion of national,0.0538563829787234
2021-07-31,Jul21,Male,25 to 29,proportion of national,0.05236564079007809
2021-07-31,Jul21,Male,30 to 34,proportion of national,0.05864332603938731
2021-07-31,Jul21,Male,35 to 39,proportion of national,0.07210626185958255
2021-07-31,Jul21,Male,45 to 49,proportion of national,0.07211538461538461
2021-07-31,Jul21,Male,50 to 54,proportion of national,0.06672760511882998
2021-08-31,Aug21,Male,45 to 49,proportion of national,0.06404293381037567
2021-08-31,Aug21,Male,40 to 44,proportion of national,0.05844376486578321
2021-08-31,Aug21,Male,30 to 34,proportion of national,0.049124305852199915
2021-08-31,Aug21,Male,25 to 29,proportion of national,0.051965065502183404
2021-08-31,Aug21,Male,20 to 24,proportion of national,0.05573770491803279
2021-08-31,Aug21,Male,15 to 19,proportion of national,0.056222707423580785
2021-08-31,Aug21,Male,10 to 14,proportion of national,0.08249158249158249
2021-08-31,Aug21,Male,0 to 4,proportion of national,0.07340134361781538
2021-08-31,Aug21,Female,65+,proportion of national,0.09047940580688724
2021-08-31,Aug21,Female,60 to 64,proportion of national,0.08363636363636363
2021-08-31,Aug21,Male,35 to 39,proportion of national,0.06478167501789549
2021-08-31,Aug21,Female,55 to 59,proportion of national,0.09184290030211481
2021-08-31,Aug21,Female,5 to 9,proportion of national,0.06084575600851841
2021-08-31,Aug21,Female,45 to 49,proportion of national,0.07850467289719626
2021-08-31,Aug21,Female,40 to 44,proportion of national,0.09267026163371281
2021-08-31,Aug21,Female,35 to 39,proportion of national,0.0897822445561139
2021-08-31,Aug21,Female,30 to 34,proportion of national,0.09351457582705536
2021-08-31,Aug21,Female,25 to 29,proportion of national,0.07802520283100293
2021-08-31,Aug21,Female,20 to 24,proportion of national,0.06663658243080625
2021-08-31,Aug21,Female,15 to 19,proportion of national,0.07048964837331581
2021-08-31,Aug21,Female,50 to 54,proportion of national,0.0882461994809047
2021-08-31,Aug21,Female,10 to 14,proportion of national,0.0658682634730539
2021-08-31,Aug21,Male,5 to 9,proportion of national,0.0676056338028169
2021-08-31,Aug21,Male,50 to 54,proportion of national,0.07630522088353414
2021-08-31,Aug21,Female,0 to 4,proportion of national,0.07503867973182053
2021-08-31,Aug21,Male,65+,proportion of national,0.07476635514018691
2021-08-31,Aug21,Male,60 to 64,proportion of national,0.07868852459016394
2021-08-31,Aug21,Male,55 to 59,proportion of national,0.07813525935653316
2021-09-30,Sep21,Male,65+,proportion of national,0.07686274509803921
2021-09-30,Sep21,Male,40 to 44,proportion of national,0.05667463298053943
2021-09-30,Sep21,Male,5 to 9,proportion of national,0.07230637324949986
2021-09-30,Sep21,Male,50 to 54,proportion of national,0.07111692844677138
2021-09-30,Sep21,Male,55 to 59,proportion of national,0.07784431137724551
2021-09-30,Sep21,Male,60 to 64,proportion of national,0.08633879781420765
2021-09-30,Sep21,Female,0 to 4,proportion of national,0.08204732510288065
2021-09-30,Sep21,Male,35 to 39,proportion of national,0.06097990835389496
2021-09-30,Sep21,Male,30 to 34,proportion of national,0.054977092877967516
2021-09-30,Sep21,Male,45 to 49,proportion of national,0.06466431095406361
2021-09-30,Sep21,Male,25 to 29,proportion of national,0.05384615384615385
2021-09-30,Sep21,Female,10 to 14,proportion of national,0.07617121671722278
2021-09-30,Sep21,Female,15 to 19,proportion of national,0.06906167979002625
2021-09-30,Sep21,Female,20 to 24,proportion of national,0.06853441783401115
2021-09-30,Sep21,Female,25 to 29,proportion of national,0.07976620250988482
2021-09-30,Sep21,Female,30 to 34,proportion of national,0.09126530612244899
2021-09-30,Sep21,Female,35 to 39,proportion of national,0.09297625063163213
2021-09-30,Sep21,Female,45 to 49,proportion of national,0.07846863969590008
2021-09-30,Sep21,Female,5 to 9,proportion of national,0.0683323299217339
2021-09-30,Sep21,Female,40 to 44,proportion of national,0.09364951768488745
2021-09-30,Sep21,Female,55 to 59,proportion of national,0.08760429082240763
2021-09-30,Sep21,Male,20 to 24,proportion of national,0.05738233397807866
2021-09-30,Sep21,Female,50 to 54,proportion of national,0.093796711509716
2021-09-30,Sep21,Male,10 to 14,proportion of national,0.09021304926764315
2021-09-30,Sep21,Male,0 to 4,proportion of national,0.0705765407554672
2021-09-30,Sep21,Male,15 to 19,proportion of national,0.05939494865389953
2021-09-30,Sep21,Female,60 to 64,proportion of national,0.08415398388540735
2021-09-30,Sep21,Female,65+,proportion of national,0.08653175157013258
2021-10-31,Oct21,Female,45 to 49,proportion of national,0.087766675668377
2021-10-31,Oct21,Male,10 to 14,proportion of national,0.08918832210458774
2021-10-31,Oct21,Male,0 to 4,proportion of national,0.07445008460236886
2021-10-31,Oct21,Female,65+,proportion of national,0.09375
2021-10-31,Oct21,Female,60 to 64,proportion of national,0.08727272727272728
2021-10-31,Oct21,Female,55 to 59,proportion of national,0.08670181605155243
2021-10-31,Oct21,Female,50 to 54,proportion of national,0.0967982129560685
2021-10-31,Oct21,Female,5 to 9,proportion of national,0.07591623036649214
2021-10-31,Oct21,Female,40 to 44,proportion of national,0.09591836734693877
2021-10-31,Oct21,Female,30 to 34,proportion of national,0.08933811542223671
2021-10-31,Oct21,Female,25 to 29,proportion of national,0.08019611276483979
2021-10-31,Oct21,Female,20 to 24,proportion of national,0.06898620275944811
2021-10-31,Oct21,Female,15 to 19,proportion of national,0.0714053350683149
2021-10-31,Oct21,Female,10 to 14,proportion of national,0.07394136807817589
2021-10-31,Oct21,Female,0 to 4,proportion of national,0.07996934082779765
2021-10-31,Oct21,Male,15 to 19,proportion of national,0.057795319988722865
2021-10-31,Oct21,Female,35 to 39,proportion of national,0.09052309782608696
2021-10-31,Oct21,Male,20 to 24,proportion of national,0.05803142032702789
2021-10-31,Oct21,Male,30 to 34,proportion of national,0.05179615705931495
2021-10-31,Oct21,Male,25 to 29,proportion of national,0.05036630036630037
2021-10-31,Oct21,Male,65+,proportion of national,0.08208366219415943
2021-10-31,Oct21,Male,60 to 64,proportion of national,0.08240534521158129
2021-10-31,Oct21,Male,55 to 59,proportion of national,0.07450444292549556
2021-10-31,Oct21,Male,50 to 54,proportion of national,0.0724450194049159
2021-10-31,Oct21,Male,5 to 9,proportion of national,0.07237204182718768
2021-10-31,Oct21,Male,45 to 49,proportion of national,0.06576543660942638
2021-10-31,Oct21,Male,40 to 44,proportion of national,0.06108442004118051
2021-10-31,Oct21,Male,35 to 39,proportion of national,0.060530973451327436
2021-11-30,Nov21,Male,40 to 44,proportion of national,0.06477732793522267
2021-11-30,Nov21,Male,45 to 49,proportion of national,0.07119386637458927
2021-11-30,Nov21,Male,5 to 9,proportion of national,0.06757865937072503
