SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
505011080,0,3,19,402,1670,410,72,67,2637,0,17,26,45,8,0,0,0,92,0,0,0,6,12,0,0,0,20,0,17,26,49,20,0,0,4,117,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,5,0,4,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,19,41,445,1693,413,72,77,2766
505011081,0,3,50,1337,1379,168,24,47,3007,0,0,36,190,13,0,0,7,245,0,0,0,0,0,0,0,0,0,0,0,36,190,13,0,0,7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,1534,1394,168,20,56,3266
505011082,8,10,48,602,1714,468,64,54,2960,0,10,72,128,29,3,0,6,253,0,0,15,159,81,13,0,4,263,0,8,90,287,112,16,0,10,512,21,32,33,43,0,0,0,49,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,30,32,43,0,0,0,49,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,167,926,1828,483,64,111,3654
505011083,0,4,19,546,2219,320,25,37,3169,0,0,122,113,7,0,0,11,247,0,0,0,0,0,0,0,0,0,0,0,122,113,7,0,0,11,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,10,0,0,0,0,0,0,0,0,0,0,8,139,658,2225,318,25,52,3428
505021084,5,13,127,2106,1699,229,40,129,4346,4,118,523,1361,60,0,0,121,2194,0,25,56,101,32,0,0,24,244,5,143,581,1461,94,0,0,147,2435,0,0,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,0,4,19,0,0,0,0,3,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,10,154,730,3568,1795,233,40,280,6815
505021085,5,40,249,3844,1090,152,32,475,5884,0,226,404,928,38,0,4,164,1777,0,12,24,92,6,0,0,14,146,0,242,431,1018,43,0,4,179,1920,0,20,99,47,0,0,0,12,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,25,105,53,0,0,0,11,187,0,0,0,0,0,0,0,4,4,0,3,0,4,0,0,0,0,10,9,303,783,4917,1133,153,30,673,8008
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,5,32,438,2297,1044,168,29,148,4151,4,142,473,1650,40,3,0,115,2428,0,66,233,656,147,6,0,47,1147,4,204,709,2304,186,11,0,163,3575,0,60,191,0,0,0,0,40,290,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,199,10,0,0,0,37,309,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,300,1346,4605,1225,178,25,343,8041
505021089,3,21,192,1980,3694,643,68,107,6708,3,55,214,297,45,6,3,28,641,0,14,24,55,81,8,0,9,188,3,66,239,354,127,9,3,36,828,0,27,25,0,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,39,108,8,0,0,0,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,63,134,6,0,0,0,11,217,29,50,6,7,5,0,0,19,113,0,4,0,0,0,0,0,0,0,35,201,570,2344,3820,657,70,176,7880
505021090,3,51,367,3310,445,49,19,279,4529,5,194,500,2533,73,6,0,224,3537,0,27,180,222,44,0,0,36,508,5,222,677,2755,114,7,0,262,4043,0,6,52,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,14,6,280,1095,6074,566,58,16,554,8649
505021091,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,0,0,0,0,14,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,0,0,0,0,14,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,59,0,0,0,0,14,133
505021092,0,17,261,1563,795,99,14,101,2848,0,73,1029,1037,46,0,0,113,2302,0,29,302,904,197,9,0,66,1497,0,99,1331,1938,241,10,3,180,3803,3,106,375,39,0,0,0,70,594,0,51,157,13,0,0,0,20,248,0,59,151,103,0,0,0,32,346,0,30,43,80,6,0,0,10,176,0,0,0,0,0,0,0,0,0,3,252,735,234,7,0,0,141,1366,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,14,3,371,2322,3740,1046,108,16,421,8030
505021093,4,11,85,971,2055,345,36,72,3567,0,45,712,675,53,3,6,90,1589,0,4,32,106,20,0,0,12,170,0,54,746,780,69,3,4,107,1759,0,171,194,23,6,0,0,35,427,0,72,75,11,0,0,0,37,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,246,265,37,6,0,0,73,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,307,1093,1784,2124,350,37,256,5961
505021094,0,11,128,892,926,193,29,53,2236,0,34,209,194,30,9,0,21,493,0,8,114,108,24,11,0,7,273,0,43,325,296,52,12,3,35,762,0,10,8,3,0,0,0,4,29,0,6,70,32,0,0,0,4,111,0,0,10,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,24,84,34,0,0,0,13,160,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,77,540,1227,979,201,33,104,3163
505021095,0,28,233,1242,464,63,14,83,2132,4,92,1242,1270,80,4,0,157,2851,0,38,209,223,70,0,0,32,565,4,130,1450,1495,145,3,0,184,3416,0,145,428,20,0,0,0,38,630,0,33,84,12,0,0,0,9,132,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,507,30,0,0,0,40,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,345,2191,2771,608,69,14,311,6314
505021096,0,8,113,1172,1873,488,70,56,3785,0,16,235,348,91,9,0,35,732,0,7,37,164,73,12,0,7,296,0,23,271,514,164,22,0,40,1029,6,38,365,49,0,0,0,21,482,0,0,84,19,0,0,0,0,104,0,22,46,13,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,62,492,80,0,0,0,25,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,86,881,1765,2047,510,74,122,5491
505021097,0,29,259,1499,1214,286,37,73,3396,3,49,643,963,54,3,0,73,1794,3,6,149,363,159,12,0,22,717,6,62,796,1328,214,12,5,101,2515,5,212,799,194,10,0,4,78,1295,0,22,33,0,0,0,0,21,77,0,7,70,26,0,0,0,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,239,901,219,11,0,4,105,1486,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,9,330,1955,3051,1441,302,42,280,7409
505021301,5,10,51,860,2055,500,79,80,3634,0,59,203,156,16,5,5,22,468,0,47,51,8,0,0,0,9,127,6,108,250,165,18,3,4,29,590,0,36,67,10,0,0,0,3,117,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,7,0,0,0,8,133,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,4,7,158,379,1033,2073,505,85,135,4383
505021302,3,27,234,1880,1076,147,37,126,3516,0,47,547,1018,82,10,0,91,1795,0,0,26,86,33,0,0,7,155,0,46,574,1112,114,10,0,101,1946,0,69,159,47,0,0,0,23,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,159,47,0,0,0,23,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,140,963,3032,1191,158,41,247,5773
505031098,6,11,49,1335,1843,224,35,137,3639,0,89,87,171,18,3,3,32,403,0,0,0,29,6,0,0,5,37,0,89,87,202,18,3,3,35,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,98,140,1540,1862,230,40,174,4079
505031099,0,33,480,2577,3986,357,44,348,7834,0,28,297,280,6,0,0,45,655,0,24,44,4,0,0,0,11,78,0,50,340,286,6,0,0,48,729,0,8,26,6,0,0,0,5,42,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,5,0,0,8,0,18,30,6,0,5,0,3,63,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,6,96,848,2874,3990,361,44,409,8633
505031100,7,10,102,1577,3771,305,46,171,5987,0,16,66,75,12,0,0,19,183,0,0,17,3,0,0,0,0,23,0,16,82,78,12,0,0,17,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,7,29,189,1657,3787,303,48,193,6212
505031101,3,15,52,1774,2443,166,14,182,4654,0,30,110,200,28,0,0,30,396,0,21,74,23,3,0,0,7,125,0,55,179,218,34,0,0,36,522,0,0,0,0,0,0,0,0,5,0,6,23,6,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,6,3,0,0,8,51,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,7,9,80,255,2005,2475,162,18,233,5240
505031102,3,17,83,1719,559,75,23,133,2614,0,69,131,331,11,5,0,52,594,0,0,11,166,0,0,0,16,193,0,69,137,499,11,5,0,65,790,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,14,0,0,0,0,0,21,0,0,0,0,0,0,0,16,16,0,0,0,4,0,0,0,4,6,10,88,235,2221,572,77,23,223,3440
505031104,0,8,39,1158,1733,190,43,108,3283,0,31,41,189,28,4,0,8,316,0,0,15,0,0,0,0,0,11,0,31,58,189,27,4,0,8,326,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,12,4,0,0,0,0,21,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,45,111,1352,1759,191,43,128,3633
505031105,4,19,99,1369,4261,695,83,215,6745,0,13,133,119,30,0,3,15,321,0,0,22,42,0,0,0,7,71,0,13,159,163,29,0,3,18,385,0,0,0,3,0,0,0,0,6,0,14,43,8,0,0,0,7,74,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,0,24,51,8,5,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,9,54,311,1541,4297,696,83,241,7231
505031106,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505031107,3,69,428,595,2928,276,49,104,4457,0,0,3,143,11,0,0,5,161,0,0,0,3,0,0,0,0,3,0,0,3,148,11,0,0,5,170,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,22,18,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,453,746,2935,283,51,113,4669
505031255,4,12,86,1863,2535,128,16,162,4815,0,0,6,34,10,0,0,0,54,0,0,16,24,0,0,0,0,40,0,0,20,61,13,0,0,4,93,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,11,106,1932,2551,130,18,165,4919
505031256,0,4,19,55,96,31,13,20,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,21,55,96,31,13,27,243
505031257,0,8,89,484,614,112,22,98,1426,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,8,94,487,611,112,21,97,1435
505031258,4,10,123,1217,2026,203,24,168,3777,0,0,45,32,0,0,0,6,84,0,0,0,17,0,0,0,0,15,0,0,45,49,6,0,0,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,18,162,1267,2031,203,24,176,3889
505031303,0,13,48,1066,2551,262,76,127,4135,0,4,95,340,39,0,0,26,509,0,0,18,9,0,0,0,0,29,0,4,112,358,42,0,0,28,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,17,163,1423,2592,260,74,157,4687
505031304,0,3,24,634,3421,380,53,92,4599,0,0,0,89,7,0,0,0,109,0,0,0,3,3,0,0,0,10,0,0,0,95,10,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,31,725,3432,382,53,92,4722
505031305,3,13,116,884,2768,292,24,82,4194,0,0,63,173,27,0,0,4,277,0,4,9,59,17,0,0,6,96,0,4,68,233,43,4,0,9,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,10,0,0,0,0,11,59,3,0,0,0,0,0,0,3,9,18,46,200,1122,2817,295,27,112,4629
505031306,7,17,90,1741,2587,278,48,151,4927,0,64,189,207,10,0,0,27,504,0,0,0,3,0,0,0,0,3,0,64,189,213,10,0,0,27,506,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,10,0,3,7,3,0,0,0,5,12,10,54,48,4,3,0,0,18,136,0,0,0,0,0,0,0,0,0,11,138,328,1965,2604,281,48,202,5577
506011110,4,36,291,3561,2586,253,45,466,7239,3,150,474,957,47,4,4,165,1805,0,8,6,8,0,0,0,3,26,3,158,484,960,47,4,4,164,1826,0,15,35,5,0,0,0,10,66,0,0,24,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,18,64,7,0,0,0,10,102,0,0,0,9,0,0,0,29,32,0,0,3,0,0,0,0,4,10,10,217,833,4537,2639,261,49,669,9209
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,7,74,1157,626,99,19,115,2097,0,3,24,38,0,0,0,10,75,0,0,0,5,0,0,0,0,5,0,3,24,43,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,7,6,18,0,0,0,0,0,24,44,0,0,6,0,0,0,0,0,7,7,34,104,1200,626,102,19,148,2239
506011114,7,24,132,1736,1175,194,48,172,3489,0,24,140,439,13,0,0,54,672,0,0,3,3,0,0,0,8,12,0,26,146,442,15,0,0,64,689,0,22,31,0,0,0,0,18,73,0,0,15,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,20,54,9,0,0,0,16,105,8,23,0,0,0,0,0,13,45,0,0,0,5,0,0,0,0,6,16,91,326,2188,1189,201,48,269,4333
506011115,3,18,83,798,1406,343,67,78,2801,0,0,3,38,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,4,49,0,0,3,16,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,3,0,16,0,0,0,8,29,15,34,86,22,0,0,0,14,172,0,0,0,0,0,0,0,0,4,14,56,183,878,1411,343,72,102,3059
506011116,0,11,124,730,1355,256,50,59,2598,0,21,10,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,145,731,1359,260,50,62,2645
506011117,4,8,42,1055,2031,181,29,198,3548,0,38,13,135,0,0,0,20,214,0,0,0,0,0,0,0,0,0,0,38,13,135,0,0,0,20,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,58,1189,2036,181,29,218,3766
506011307,0,3,23,1197,2139,144,16,80,3597,0,0,7,32,15,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,7,32,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1230,2154,144,16,80,3654
506011308,0,10,59,1309,3223,205,43,115,4970,0,0,0,47,6,0,0,0,56,0,0,0,10,0,0,0,0,7,0,0,0,58,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,0,0,0,0,0,0,3,0,10,59,1368,3238,209,41,118,5045
506021118,9,68,482,2104,1579,160,25,248,4673,6,131,158,272,36,4,0,58,662,8,28,176,217,35,3,0,48,508,9,157,336,488,72,10,0,106,1173,3,55,64,57,0,0,0,6,190,0,5,12,0,0,0,0,3,21,0,33,25,25,0,0,0,18,100,0,19,27,30,0,0,0,0,73,0,5,0,0,0,0,0,0,6,5,110,129,114,5,0,0,34,394,12,6,5,0,3,0,0,3,28,8,3,0,6,0,0,0,4,17,33,340,955,2712,1655,167,31,398,6285
506021119,9,73,607,2574,1152,164,50,195,4826,3,135,370,784,65,3,3,90,1448,0,0,28,106,15,0,0,12,171,3,138,402,892,81,3,3,99,1617,3,124,116,175,58,9,0,51,536,4,71,218,13,0,0,0,36,331,0,46,0,0,0,0,0,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,237,330,191,58,9,0,106,932,0,0,0,0,0,0,0,7,9,4,0,0,0,4,0,0,4,13,17,454,1346,3648,1289,179,59,403,7393
