SAL_CODE_2021,M_Agr_fstry_fsh_15_19,M_Agr_fstry_fsh_20_24,M_Agr_fstry_fsh_25_34,M_Agr_fstry_fsh_35_44,M_Agr_fstry_fsh_45_54,M_Agr_fstry_fsh_55_64,M_Agr_fstry_fsh_65_74,M_Agr_fstry_fsh_75_84,M_Agr_fstry_fsh_85_yr_over,M_Agr_fstry_fsh_Tot,M_Min_15_19_yr,M_Min_20_24_yr,M_Min_25_34_yr,M_Min_35_44_yr,M_Min_45_54_yr,M_Min_55_64_yr,M_Min_65_74_yr,M_Min_75_84_yr,M_Min_85_yr_over,M_Min_Tot,M_Manf_15_19_yr,M_Manf_20_24_yr,M_Manf_25_34_yr,M_Manf_35_44_yr,M_Manf_45_54_yr,M_Manf_55_64_yr,M_Manf_65_74_yr,M_Manf_75_84_yr,M_Manf_85_yr_over,M_Manf_Tot,M_Elec_gas_wtr_wst_sv_15_19,M_Elec_gas_wtr_wst_sv_20_24,M_Elec_gas_wtr_wst_sv_25_34,M_Elec_gas_wtr_wst_sv_35_44,M_Elec_gas_wtr_wst_sv_45_54,M_Elec_gas_wtr_wst_sv_55_64,M_Elec_gas_wtr_wst_sv_65_74,M_Elec_gas_wtr_wst_sv_75_84,M_Elec_gas_wtr_wst_sv_85_over,M_Elec_gas_wtr_wst_sv_Tot,M_Con_15_19_yr,M_Con_20_24_yr,M_Con_25_34_yr,M_Con_35_44_yr,M_Con_45_54_yr,M_Con_55_64_yr,M_Con_65_74_yr,M_Con_75_84_yr,M_Con_85_yr_over,M_Con_Tot,M_Whl_trd_15_19_yr,M_Whl_trd_20_24_yr,M_Whl_trd_25_34_yr,M_Whl_trd_35_44_yr,M_Whl_trd_45_54_yr,M_Whl_trd_55_64_yr,M_Whl_trd_65_74_yr,M_Whl_trd_75_84_yr,M_Whl_trd_85_yr_over,M_Whl_trd_Tot,M_Re_trd_15_19_yr,M_Re_trd_20_24_yr,M_Re_trd_25_34_yr,M_Re_trd_35_44_yr,M_Re_trd_45_54_yr,M_Re_trd_55_64_yr,M_Re_trd_65_74_yr,M_Re_trd_75_84_yr,M_Re_trd_85_yr_over,M_Re_trd_Tot,M_Acc_food_svc_15_19,M_Acc_food_svc_20_24,M_Acc_food_svc_25_34,M_Acc_food_svc_35_44,M_Acc_food_svc_45_54,M_Acc_food_svc_55_64,M_Acc_food_svc_65_74,M_Acc_food_svc_75_84,M_Acc_food_svc_85_yr_over,M_Acc_food_svc_Tot,M_Trp_pos_wh_15_19,M_Trp_pos_wh_20_24,M_Trp_pos_wh_25_34,M_Trp_pos_wh_35_44,M_Trp_pos_wh_45_54,M_Trp_pos_wh_55_64,M_Trp_pos_wh_65_74,M_Trp_pos_wh_75_84,M_Trp_pos_wh_85_yr_over,M_Trp_pos_wh_Tot,M_In_med_tcom_15_19,M_In_med_tcom_20_24,M_In_med_tcom_25_34,M_In_med_tcom_35_44,M_In_med_tcom_45_54,M_In_med_tcom_55_64,M_In_med_tcom_65_74,M_In_med_tcom_75_84,M_In_med_tcom_85_yr_over,M_In_med_tcom_Tot,M_Fin_in_svc_15_19,M_Fin_in_svc_20_24,M_Fin_in_svc_25_34,M_Fin_in_svc_35_44,M_Fin_in_svc_45_54,M_Fin_in_svc_55_64,M_Fin_in_svc_65_74,M_Fin_in_svc_75_84,M_Fin_in_svc_85_yr_over,M_Fin_in_svc_Tot,M_Rnt_hrg_rea_est_serv_15_19,M_Rnt_hrg_rea_est_serv_20_24,M_Rnt_hrg_rea_est_serv_25_34,M_Rnt_hrg_rea_est_serv_35_44,M_Rnt_hrg_rea_est_serv_45_54,M_Rnt_hrg_rea_est_serv_55_64,M_Rnt_hrg_rea_est_serv_65_74,M_Rnt_hrg_rea_est_serv_75_84,M_Rnt_hrg_rea_est_serv_85_ov,M_Rnt_hrg_rea_est_serv_Tot,M_Prof_sc_tech_serv_15_19,M_Prof_sc_tech_serv_20_24,M_Prof_sc_tech_serv_25_34,M_Prof_sc_tech_serv_35_44,M_Prof_sc_tech_serv_45_54,M_Prof_sc_tech_serv_55_64,M_Prof_sc_tech_serv_65_74,M_Prof_sc_tech_serv_75_84,M_Prof_sc_tech_serv_85_over,M_Prof_sc_tech_serv_Tot,M_Adm_sup_serv_15_19,M_Adm_sup_serv_20_24,M_Adm_sup_serv_25_34,M_Adm_sup_serv_35_44,M_Adm_sup_serv_45_54,M_Adm_sup_serv_55_64,M_Adm_sup_serv_65_74,M_Adm_sup_serv_75_84,M_Adm_sup_serv_85_over,M_Adm_sup_serv_Tot,M_PubAd_saf_15_19,M_PubAd_saf_20_24,M_PubAd_saf_25_34,M_PubAd_saf_35_44,M_PubAd_saf_45_54,M_PubAd_saf_55_64,M_PubAd_saf_65_74,M_PubAd_saf_75_84,M_PubAd_saf_85_over,M_PubAd_saf_Tot,M_Ed_trng_15_19,M_Ed_trng_20_24,M_Ed_trng_25_34,M_Ed_trng_35_44,M_Ed_trng_45_54,M_Ed_trng_55_64,M_Ed_trng_65_74,M_Ed_trng_75_84,M_Ed_trng_85_over,M_Ed_trng_Tot,M_Hlth_cre_socia_assist_15_19,M_Hlth_cre_socia_assist_20_24,M_Hlth_cre_socia_assist_25_34,M_Hlth_cre_socia_assist_35_44,M_Hlth_cre_socia_assist_45_54,M_Hlth_cre_socia_assist_55_64,M_Hlth_cre_socia_assist_65_74,M_Hlth_cre_socia_assist_75_84,M_Hlth_cre_socia_assist_85_ov,M_Hlth_cre_socia_assist_Tot,M_Arts_rec_svc_15_19,M_Arts_rec_svc_20_24,M_Arts_rec_svc_25_34,M_Arts_rec_svc_35_44,M_Arts_rec_svc_45_54,M_Arts_rec_svc_55_64,M_Arts_rec_svc_65_74,M_Arts_rec_svc_75_84,M_Arts_rec_svc_85_yr_over,M_Arts_rec_svc_Tot,M_Oth_svc_15_19_yr,M_Oth_svc_20_24_yr,M_Oth_svc_25_34_yr,M_Oth_svc_35_44_yr,M_Oth_svc_45_54_yr,M_Oth_svc_55_64_yr,M_Oth_svc_65_74_yr,M_Oth_svc_75_84_yr,M_Oth_svc_85_yr_over,M_Oth_svc_Tot,M_Inad_desc_Ns_15_19,M_Inad_desc_Ns_20_24,M_Inad_desc_Ns_25_34,M_Inad_desc_Ns_35_44,M_Inad_desc_Ns_45_54,M_Inad_desc_Ns_55_64,M_Inad_desc_Ns_65_74,M_Inad_desc_Ns_75_84,M_Inad_desc_Ns_85_yr_over,M_Inad_desc_Ns_Tot
SAL50167,0,0,7,5,4,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50168,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,0,3,0,0,22,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,10,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,4,6,0,3,0,0,14,0,5,0,0,0,0,0,0,0,12,0,0,4,0,6,3,0,0,0,14,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,8,3,0,0,9,0,0,7,8,0,0,0,0,0,13
SAL50169,0,5,3,0,7,7,3,5,0,31,0,3,0,17,7,8,0,0,0,42,0,0,9,4,6,8,0,0,0,34,0,0,0,0,4,0,0,0,0,4,3,5,14,14,10,8,0,0,0,50,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,10,4,0,3,4,0,8,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,3,0,0,0,18,0,0,0,0,4,4,3,0,0,13,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,5,0,0,0,11,0,3,0,3,7,5,0,0,0,19
SAL50170,0,0,7,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50171,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50172,0,8,8,7,8,18,8,5,0,60,0,3,0,4,3,0,0,0,0,17,0,0,0,0,4,4,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,3,4,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,15,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,7,0,0,11
SAL50173,0,3,6,6,3,5,0,0,0,21,3,12,79,66,27,3,0,0,0,197,8,19,78,75,44,14,0,0,0,235,0,0,17,13,5,0,0,0,0,38,8,26,146,92,32,9,0,0,0,308,0,0,39,22,23,5,3,0,0,96,22,25,95,62,21,11,0,0,0,235,35,24,44,35,12,0,0,0,0,154,3,12,110,133,30,18,3,0,0,310,0,3,11,6,5,6,0,0,0,26,0,0,19,14,8,0,0,0,0,31,0,4,9,14,5,0,0,0,0,35,3,6,51,52,11,10,0,0,0,131,0,8,23,21,7,0,0,0,0,60,0,6,69,57,14,11,0,0,0,158,3,5,37,12,4,3,0,0,0,68,0,11,48,60,24,13,0,0,0,152,0,6,10,10,4,0,0,0,0,36,0,18,46,19,8,7,0,0,0,105,5,10,53,56,17,5,0,0,0,153
SAL50174,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50177,0,4,9,8,11,8,10,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50178,0,0,0,0,0,0,0,0,0,0,0,4,7,10,13,3,3,0,0,41,0,5,10,3,6,7,0,0,0,32,0,0,0,0,5,0,0,0,0,11,0,12,20,11,14,7,0,0,0,60,0,3,3,13,5,0,0,0,0,16,7,8,9,3,3,3,0,0,0,39,11,8,4,5,6,0,0,0,0,28,0,5,3,7,8,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,17,0,0,0,0,5,0,0,0,0,10,0,4,17,17,26,4,3,0,0,79,0,5,0,0,0,0,0,0,0,12,0,0,4,6,10,4,4,0,0,35,0,0,3,3,11,5,0,0,0,30,0,0,15,0,15,9,8,0,0,43,0,6,4,3,0,3,0,0,0,12,0,0,5,3,0,0,0,0,0,14,0,3,10,0,5,4,0,0,0,24
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,0,3,6,0,0,7,8,0,0,25,0,8,31,41,38,25,5,0,0,150,5,4,12,7,16,3,3,0,0,43,0,0,3,11,11,10,0,0,0,32,3,10,14,3,18,14,10,0,0,66,0,0,0,5,5,0,6,0,0,8,6,3,11,7,8,9,6,0,0,40,10,0,4,0,4,4,0,0,0,27,0,0,0,0,0,13,7,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,6,0,0,0,0,15,0,0,0,5,4,5,4,0,0,12,0,0,4,7,13,8,0,0,0,44,0,0,0,4,12,5,7,0,0,21,3,0,0,6,9,10,7,0,0,31,0,0,0,0,0,0,5,0,0,9,0,0,6,0,4,9,0,0,0,15,0,4,0,3,6,6,0,0,0,20
SAL50181,0,0,0,0,5,0,0,0,0,10,0,0,9,4,9,4,4,0,0,37,6,0,0,0,0,3,6,0,0,13,0,0,0,0,3,3,0,0,0,10,0,10,10,15,12,10,5,0,0,53,0,0,4,0,5,0,0,0,0,9,6,6,0,0,5,3,0,0,0,16,3,0,3,0,0,4,0,0,0,11,0,0,0,4,6,7,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,4,3,8,0,3,0,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,4,0,0,0,8,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,0,0,5,5,9,3,0,0,25
SAL50182,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50183,0,0,3,8,8,6,6,0,0,32,0,0,13,29,18,9,5,0,0,75,0,3,12,19,19,18,3,0,0,71,0,0,3,0,9,6,0,0,0,16,3,7,31,37,33,30,13,0,0,154,0,0,3,0,3,0,0,0,0,12,17,4,3,12,16,4,9,0,0,66,28,11,14,16,10,12,9,0,0,100,0,0,0,4,9,10,9,4,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,3,0,0,14,0,0,5,9,7,7,9,0,0,29,0,0,4,12,9,5,3,0,0,33,3,5,3,11,13,14,8,0,0,50,0,0,5,12,5,12,3,0,0,40,0,0,6,10,14,8,4,0,0,50,0,0,3,4,0,6,0,0,0,12,6,4,0,9,5,0,3,0,0,22,0,5,0,10,9,5,3,0,0,32
SAL50184,0,0,0,0,0,0,0,0,0,0,6,0,11,23,11,15,0,0,0,72,0,0,5,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,6,5,9,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,25,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,0,0,0,5,5,0,0,0,0,13
SAL50185,0,0,3,4,0,3,0,0,0,20,0,0,10,3,3,3,6,0,0,19,0,3,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,8,5,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,16,0,4,0,0,5,0,0,0,0,10,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,11,0,0,11,5,4,8,5,0,0,33,0,0,0,0,3,0,0,0,0,8,0,0,5,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,4,0,0,0,13
SAL50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50187,0,0,0,0,0,0,0,0,0,3,0,3,3,15,11,9,0,0,0,40,3,10,14,14,17,11,4,0,0,70,0,4,3,3,6,3,0,0,0,14,7,11,20,30,6,13,0,0,0,88,0,0,10,5,7,7,0,0,0,33,12,12,13,17,4,11,3,0,0,69,13,5,7,6,3,0,0,0,0,32,0,5,9,12,13,10,0,0,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,4,5,7,3,4,0,0,0,21,0,6,3,5,5,0,0,0,0,23,0,0,9,5,8,0,3,0,0,26,0,0,7,9,6,0,0,0,0,15,0,4,7,9,4,5,0,0,0,23,0,5,0,0,0,0,0,0,0,8,3,0,13,10,9,0,0,0,0,27,0,4,10,9,14,6,0,0,0,47
SAL50188,0,0,3,0,3,0,0,0,0,10,0,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50189,0,4,11,10,16,17,4,0,0,65,0,0,0,3,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,11,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5
SAL50190,0,4,9,0,5,11,15,8,0,45,0,0,14,16,13,7,0,0,0,45,0,0,3,0,10,9,5,0,0,25,0,0,0,3,3,0,0,0,0,13,0,5,14,22,27,20,10,0,0,114,0,0,0,3,0,3,3,0,0,18,7,5,11,17,14,17,5,0,0,74,3,4,31,22,7,15,8,0,0,100,0,3,17,18,20,19,8,0,0,95,0,0,3,0,3,0,4,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,8,6,0,0,5,0,15,0,0,3,4,7,8,5,0,0,28,3,0,0,5,13,0,3,0,0,30,0,0,7,19,21,14,3,0,0,71,0,0,9,11,13,15,0,0,0,46,0,10,19,25,13,12,17,0,0,91,6,0,5,4,0,4,0,0,0,21,0,3,8,4,6,11,8,0,0,40,0,7,16,20,17,12,3,0,0,78
SAL50191,0,6,6,9,9,6,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50192,0,0,3,0,5,0,6,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
