SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL50747,0,0,5,0,0,3,0,9,7,24,0,0,3,0,0,0,0,0,0,13,3,9,13,11,8,0,6,10,0,54,11,0,10,14,9,6,0,11,0,54,14,8,7,12,8,0,6,13,0,71,13,12,13,17,0,3,13,11,0,90,4,4,0,0,6,0,0,5,0,21,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,37,55,47,23,21,29,64,9,340
SAL50748,3,12,32,39,13,90,16,78,0,285,16,33,81,74,50,69,49,56,7,435,68,161,213,123,110,55,101,84,19,939,84,187,181,105,122,46,87,87,17,923,101,146,126,123,143,46,104,98,22,905,83,136,124,94,123,60,113,83,9,822,16,31,37,34,36,13,24,30,6,214,3,0,6,0,5,0,0,4,0,19,0,0,0,0,0,0,0,0,7,7,386,702,795,594,602,382,490,519,79,4552
SAL50749,0,0,6,0,0,0,0,12,0,28,0,3,0,0,0,0,0,11,0,15,8,0,8,3,3,0,6,8,0,41,19,4,7,6,5,4,9,7,0,52,14,15,10,10,10,8,12,15,0,97,14,11,12,7,7,4,7,9,0,88,22,6,3,6,5,0,0,4,0,46,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,79,42,43,38,36,14,35,71,10,376
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,6,0,15
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,15
SAL50752,0,0,11,35,6,77,4,31,0,171,13,38,19,57,30,42,7,16,8,232,45,189,49,35,48,26,8,27,7,438,130,251,33,31,48,21,12,10,3,533,163,260,37,40,67,20,11,20,10,624,73,130,25,19,43,18,6,12,6,329,16,30,10,6,17,5,0,3,0,88,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,430,909,179,238,264,200,51,117,32,2424
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,0,0,0,5,0,0,0,0,13,4,0,0,0,0,0,0,0,0,12,10,3,0,0,0,0,0,4,0,21,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,5,6,0,6,4,51
SAL50754,0,0,15,11,9,47,5,40,4,124,5,13,46,43,20,42,26,47,6,248,32,88,116,65,59,45,80,67,22,583,43,90,110,74,88,36,64,76,18,601,45,38,104,53,79,41,60,69,7,488,29,35,50,41,43,26,60,47,15,347,12,15,17,6,19,7,5,15,0,93,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,165,284,455,284,313,247,303,364,76,2495
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,5,3,19,28,5,41,13,37,3,146,11,45,43,51,26,60,20,37,13,310,81,239,171,101,129,49,84,91,29,958,101,225,160,89,113,40,64,75,14,890,74,124,94,70,87,36,83,60,11,637,57,56,75,44,115,26,57,52,9,487,18,29,18,11,23,7,20,14,3,134,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,348,715,587,390,501,253,333,373,78,3575
SAL50757,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,3,0,0,0,10,6,4,5,0,4,4,0,4,0,16,3,4,10,4,3,0,0,3,0,28,13,3,0,0,0,0,3,0,0,29,3,0,6,5,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,18,23,14,6,10,6,15,4,121
SAL50758,0,0,3,10,3,11,4,15,0,43,8,7,18,17,9,16,4,9,3,82,19,54,32,23,39,16,13,15,4,214,28,37,25,18,19,6,8,16,0,158,16,28,28,21,33,14,14,22,4,172,15,29,26,23,40,17,16,22,0,191,4,12,3,3,6,3,5,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,159,134,112,144,88,64,102,11,900
SAL50759,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,0,17,4,13,24,0,0,0,16,12,0,65,5,0,13,0,3,0,6,8,3,39,12,7,13,0,0,0,13,6,0,53,3,9,4,0,3,0,12,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,60,0,12,0,58,29,9,217
SAL50760,0,0,0,0,0,0,0,4,0,4,0,11,5,7,4,0,0,9,0,29,6,34,9,12,3,3,0,9,0,81,14,20,8,4,18,4,4,5,0,82,23,17,3,6,9,0,0,5,0,75,14,27,17,8,11,5,3,0,0,84,6,0,0,0,0,5,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,111,41,39,41,17,19,41,4,371
SAL50761,0,0,6,0,0,0,0,0,0,4,0,0,3,3,0,0,0,5,0,11,0,0,3,4,4,0,0,3,0,16,0,0,4,6,0,0,0,0,0,13,4,4,0,0,10,4,5,3,0,34,9,4,3,4,4,0,0,3,0,37,6,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,9,26,16,12,8,12,24,14,142
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,17
SAL50763,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,4,4,8,3,0,0,0,3,0,33,10,6,6,7,6,0,0,0,0,34,10,5,4,0,4,0,6,0,0,32,26,0,9,8,10,7,6,8,0,69,15,11,3,3,4,5,0,0,0,39,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,22,26,23,31,15,15,22,0,220
SAL50764,4,7,44,93,12,148,13,79,0,409,11,71,83,110,50,84,30,49,4,486,67,272,166,105,100,63,40,61,14,893,239,537,217,122,211,64,41,50,17,1505,219,398,173,150,243,74,64,66,19,1397,185,286,178,121,284,84,59,50,11,1254,52,87,54,39,104,35,27,34,0,429,4,3,0,3,3,3,0,8,0,24,0,0,0,0,0,0,0,0,0,5,779,1661,910,739,1016,558,272,395,75,6406
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
SAL50766,4,5,41,43,6,88,19,65,3,276,16,40,66,79,38,57,19,45,11,359,56,146,146,72,89,38,27,31,8,606,98,173,134,90,107,36,34,26,14,711,150,193,174,110,177,50,46,54,12,985,92,137,109,75,135,43,45,54,5,697,10,21,18,13,20,13,15,21,0,135,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,426,719,687,482,573,319,198,308,51,3777
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
SAL50768,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,0,4,0,15,3,0,5,3,4,0,5,3,0,23,4,0,0,0,0,0,0,8,0,11,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,14,10,5,0,6,16,0,70
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,8
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10
SAL50771,0,0,0,6,0,3,0,7,3,15,0,4,4,0,5,3,0,14,0,38,10,14,24,11,7,9,7,19,0,91,27,13,15,11,10,4,7,24,0,112,17,8,12,8,3,8,17,19,0,91,31,14,21,12,19,4,25,23,0,143,21,5,3,6,6,0,8,0,5,48,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,110,57,83,44,49,26,70,106,11,552
SAL50772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,3,0,0,8,4,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,3,0,6,8,3,43
SAL50773,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,5,4,6,3,5,0,0,3,0,22,4,0,4,0,0,0,6,0,0,17,12,0,5,6,0,0,0,6,0,38,25,0,6,6,6,0,3,3,0,48,13,0,0,0,0,0,0,3,0,27,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,62,8,24,20,16,6,12,20,6,173
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,21
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,7,9,0,0,0,4,5,0,41
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,24
SAL50777,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,12,0,8,8,0,0,0,20,0,0,39,3,5,7,0,0,0,20,0,0,30,0,0,13,0,0,0,19,0,0,31,0,4,3,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,33,3,3,0,62,8,0,129
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,11
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,10,3,0,0,24,4,0,40,4,0,8,0,4,0,13,4,3,37,0,0,11,0,0,0,23,6,0,48,4,0,8,0,0,0,18,0,0,29,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,45,10,4,0,77,15,5,169
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,6,0,0,3,0,37
SAL50781,0,0,9,16,0,32,4,31,0,92,5,13,32,35,15,16,9,46,4,180,14,27,69,51,28,16,40,69,6,322,24,29,59,54,20,13,50,69,9,313,20,16,43,40,17,21,46,55,0,264,10,9,33,30,14,5,27,41,8,183,3,3,9,5,5,5,7,12,0,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,108,254,230,104,104,190,317,33,1410
SAL50782,0,0,4,0,5,0,0,4,0,12,0,5,11,8,3,5,3,7,3,46,5,17,23,14,16,12,10,13,3,115,6,15,22,7,13,7,19,7,6,91,6,8,11,6,15,7,8,8,0,68,5,8,5,11,0,10,13,13,0,63,0,4,3,4,6,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,82,41,56,36,50,55,10,418
SAL50783,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,13,7,4,7,4,5,0,5,5,0,24,6,0,0,3,0,0,0,0,0,16,6,0,0,0,0,0,6,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,14,7,9,0,19,17,3,104
SAL50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,4,0,0,3,0,19
SAL50785,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,16,8,6,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,9,9,6,5,3,5,7,0,55
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,5,3,0,28
SAL50787,0,0,0,3,0,0,0,9,0,10,0,0,0,3,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,8,3,5,7,0,4,0,0,3,0,22,10,8,0,9,5,0,0,10,0,41,9,15,5,0,4,6,0,3,0,45,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,10,12,13,10,3,24,0,141
SAL50788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,5,4,0,0,10,0,54
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,5,0,0,0,0,33
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,5,3,0,23
SAL50791,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,8,3,0,4,0,0,0,0,0,0,13,10,0,0,0,4,0,0,0,0,16,6,0,0,0,0,0,4,5,0,16,10,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5,0,9,0,4,9,0,66
SAL50792,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,6,4,0,0,0,10,0,26,5,7,4,0,3,5,4,3,0,34,3,4,3,10,0,4,0,3,0,30,12,0,0,4,0,0,3,9,0,30,3,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,17,21,14,9,10,21,23,4,145
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,9,13,3,0,0,0,0,0,0,0,19,4,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,9,0,0,6,0,0,3,0,43
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,6,17,5,0,0,6,5,0,39,0,4,14,0,3,0,12,3,0,44,10,10,11,0,0,0,14,0,0,49,5,0,10,0,0,0,5,0,0,23,5,0,4,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,54,5,4,5,50,19,0,171
SAL50796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,3,0,23
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,4,0,0,27
SAL50798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,3,0,0,16
SAL50799,0,0,13,20,8,25,4,23,9,100,6,28,25,29,30,15,9,31,3,179,76,227,99,100,70,38,34,88,17,742,114,137,81,88,80,19,27,44,18,606,125,126,75,65,77,25,45,44,12,594,125,104,57,71,93,37,49,47,6,585,44,35,18,21,19,11,26,15,0,192,7,0,0,0,3,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,508,657,366,389,376,168,194,287,68,3017
SAL50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,8,3,6,0,0,0,0,0,3,0,18,4,3,0,0,9,0,0,5,0,20,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,16,11,4,9,4,6,9,0,64
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,4,0,17
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,5,0,0,0,0,0,0,19
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9
SAL50806,0,0,0,0,0,7,5,8,0,21,0,0,9,11,0,0,0,11,0,30,6,11,6,15,6,3,4,9,0,59,0,12,16,8,7,4,13,16,0,82,0,4,18,12,3,5,6,7,4,50,0,3,4,0,8,0,4,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,54,47,24,22,32,41,7,267
