SAL_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
SAL51302,3,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,13,22,23,0,0,0,0,0,0,27,48,15,0,0,0,0,0,0,12,31,5,0,0,0,0,0,0,7,14,0,0,3,0,0,0,0,5,18,0,0,4,3,0,0,0,9,19,0,0,7,0,3,0,0,13,35,3,3,7,0,0,0,0,7,21,0,3,0,0,0,0,0,4,8,0,0,0,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,25,13,6,4,0,113,240
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,14,0,0,0,5,30
SAL51305,27,0,0,0,0,0,0,0,28,26,0,0,0,0,0,0,3,32,11,6,7,0,0,0,0,8,27,16,8,6,0,0,0,0,4,33,8,3,0,4,4,4,0,0,32,5,0,5,5,3,0,3,4,31,8,0,5,0,3,4,0,4,21,5,6,9,7,4,0,4,3,34,0,0,3,10,3,3,0,3,24,0,0,3,0,0,3,0,0,14,0,4,4,6,3,0,9,3,23,0,4,5,0,4,0,5,0,12,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,99,31,48,44,31,15,21,39,335
SAL51306,7,0,0,0,0,0,0,4,10,15,0,0,0,0,0,0,4,27,28,0,7,0,0,0,0,6,38,22,4,9,0,0,0,0,8,51,14,7,16,9,0,0,0,3,62,8,3,17,18,3,0,0,9,58,13,4,19,6,0,0,0,7,41,5,6,23,9,5,0,0,7,53,18,5,34,16,4,0,0,11,100,8,9,65,42,18,4,0,12,164,5,11,68,67,9,0,0,12,180,0,8,43,24,19,5,4,6,112,0,0,10,13,8,3,0,3,34,0,0,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,6,150,66,306,223,73,21,14,99,945
SAL51307,30,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,6,17,10,4,13,5,0,0,0,0,32,0,4,18,3,3,4,0,0,31,6,0,8,12,6,0,0,4,39,3,0,17,9,5,5,0,0,33,8,7,12,8,3,0,0,0,36,4,0,19,9,3,0,0,4,41,0,3,13,3,5,0,3,0,24,0,4,7,7,4,0,0,0,24,5,0,4,7,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,27,108,72,25,6,8,17,338
SAL51308,198,0,0,0,0,0,0,21,221,125,6,4,0,0,0,0,4,140,74,23,17,0,5,0,0,0,113,66,38,53,14,7,0,0,10,189,45,37,94,29,7,0,0,5,227,39,29,81,45,10,7,0,7,222,40,39,104,60,13,0,3,10,264,41,28,122,41,11,3,0,6,263,27,19,104,45,24,7,0,7,235,14,23,98,55,29,4,7,7,228,32,21,89,67,17,3,5,0,239,19,14,88,56,22,0,0,3,208,11,6,51,29,10,0,9,0,117,3,6,16,16,9,4,0,3,49,6,3,13,6,6,5,5,3,40,737,291,923,467,179,31,26,85,2748
SAL51309,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,6,4,0,0,0,0,0,15,5,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,5,4,0,0,3,4,0,0,0,0,11,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,29,20,3,0,0,7,87
SAL51310,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,7,0,3,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,4,0,3,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,11,18,13,8,0,0,12,81
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SAL51312,130,0,0,0,0,0,0,7,132,90,0,0,0,0,0,0,9,95,28,7,5,0,0,0,0,0,37,16,12,13,0,0,0,0,3,44,10,24,51,17,0,0,0,0,107,5,14,57,26,6,0,0,5,117,8,16,53,34,6,0,0,0,118,4,15,60,30,15,0,0,0,133,7,10,50,22,3,3,0,3,104,5,8,43,26,6,0,0,5,96,12,11,45,25,9,3,0,3,107,10,9,37,32,5,4,4,4,100,13,9,43,29,16,0,0,3,117,16,6,26,50,20,8,4,11,130,28,10,34,31,23,10,12,6,157,372,151,507,333,117,35,19,58,1592
SAL51313,3,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,9,15,5,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,0,0,6,0,0,0,0,8,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,8,8,4,3,0,49,96
SAL51314,5,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,4,21,9,0,0,0,0,0,0,0,14,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,15,0,0,5,0,0,0,0,0,6,0,0,3,0,0,0,0,0,11,3,0,9,4,0,0,0,0,21,0,4,12,4,0,0,0,4,29,0,0,5,6,0,0,0,6,19,4,0,9,4,0,0,0,4,18,4,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,68,13,51,31,8,0,0,24,196
SAL51315,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,12,6,0,3,0,0,32
SAL51316,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,5,4,0,0,0,0,7,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9,3,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,33,18,8,4,0,4,88
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,18
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,0,19
SAL51319,179,0,0,0,0,0,0,7,186,129,8,6,0,0,0,0,7,147,116,42,26,11,6,0,0,7,202,60,47,69,26,10,0,0,11,221,43,43,74,51,10,0,0,4,230,34,44,105,33,11,7,0,8,242,25,29,98,41,17,7,5,9,235,26,39,108,42,11,4,0,7,237,30,34,103,58,13,0,0,8,254,35,17,117,68,25,7,0,14,285,27,29,102,66,24,9,3,6,265,8,16,72,71,17,0,6,6,209,12,12,65,52,13,0,7,6,177,3,4,43,36,25,11,6,13,133,4,15,29,31,26,7,4,5,120,740,377,1025,584,211,57,34,122,3141
SAL51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,3,0,0,0,0,10,0,0,4,3,0,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,16,4,6,0,3,49
SAL51321,66,0,0,0,0,0,0,7,69,71,0,0,0,0,0,0,0,76,41,0,0,0,0,0,0,6,45,29,20,10,0,0,0,0,0,55,13,13,30,11,0,0,0,0,64,7,8,33,15,0,0,0,0,64,12,17,41,18,4,0,0,0,88,5,18,56,16,4,0,0,0,106,10,15,50,29,3,0,0,4,109,8,11,41,22,7,0,0,0,100,12,11,34,21,4,0,0,0,72,9,4,27,16,12,0,0,3,75,5,5,25,17,11,0,0,8,75,0,3,27,12,5,0,4,15,69,3,5,25,20,14,3,11,36,122,289,129,400,199,65,13,14,89,1193
SAL51322,41,0,0,0,0,0,0,5,45,33,0,0,0,0,0,0,0,41,34,8,0,0,0,0,0,5,46,24,10,14,3,3,0,0,0,45,12,15,26,9,5,0,0,0,67,12,14,19,6,3,0,0,0,52,6,4,21,13,3,0,0,0,50,7,10,17,15,3,0,0,3,52,10,3,25,16,3,0,0,3,66,3,3,41,15,8,5,0,0,75,6,11,38,24,9,0,0,0,86,4,5,22,19,7,0,0,0,54,0,6,15,13,3,9,0,0,47,3,6,13,6,3,0,0,3,39,9,0,4,3,3,0,0,3,29,202,87,251,146,49,15,4,31,784
SAL51323,30,0,0,0,0,0,0,5,30,20,0,0,0,0,0,0,0,18,7,4,3,0,0,0,0,0,10,4,0,14,3,0,0,0,0,25,0,0,6,6,3,0,0,0,21,6,0,26,8,0,0,0,0,37,4,3,14,7,0,0,0,0,32,6,6,18,3,0,0,0,0,37,3,4,17,8,0,0,0,0,36,0,0,23,11,6,0,0,0,42,4,0,17,14,0,0,0,0,37,0,3,24,11,0,0,0,0,37,0,0,17,0,6,0,0,0,23,0,0,0,3,4,0,0,0,10,0,0,7,0,0,0,0,0,8,91,28,178,75,27,8,6,12,422
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,3,8,0,0,6,0,0,0,0,3,14,7,0,5,3,0,0,0,3,14,0,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,23,16,4,3,0,25,75
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,7,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,6,35
SAL51328,28,0,0,0,0,0,0,8,28,16,0,0,0,0,0,0,0,18,6,8,0,0,0,0,0,0,15,3,6,11,0,0,0,0,3,25,6,6,10,0,0,0,0,0,26,3,5,15,0,5,0,0,0,35,0,3,17,13,4,0,0,0,40,7,4,15,10,5,0,0,0,30,4,9,16,6,6,0,0,0,36,3,5,21,5,3,0,0,0,40,0,4,12,8,4,0,0,0,36,0,0,11,15,5,0,0,0,33,3,0,4,6,3,0,0,0,16,0,0,6,4,0,0,0,0,13,0,0,5,3,3,0,0,0,13,82,50,135,68,26,4,0,17,392
SAL51329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,10,4,0,0,4,33
SAL51330,300,0,0,0,0,0,0,29,329,452,3,0,0,0,0,0,41,498,833,50,12,3,0,0,0,62,968,750,190,101,14,4,0,0,60,1120,372,171,182,66,8,0,0,62,856,204,108,237,69,5,3,0,30,664,127,106,209,68,13,0,0,27,556,110,91,185,79,14,4,0,23,505,105,54,173,83,19,7,4,14,450,70,57,165,79,20,7,0,19,418,53,44,141,82,24,7,3,19,375,28,28,122,61,13,4,3,18,268,31,20,95,51,24,4,7,16,237,26,7,52,38,31,9,5,4,168,11,3,44,47,45,11,7,10,179,3476,935,1720,732,219,45,28,433,7588
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,9,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,16,3,0,3,3,0,0,0,0,12,0,0,3,5,0,0,0,6,21,0,0,9,0,0,0,0,0,18,0,5,0,0,0,0,0,3,13,4,0,13,6,0,0,0,3,27,7,0,10,3,7,0,0,0,34,0,0,9,7,3,0,0,4,25,0,4,3,3,0,0,0,6,20,0,0,6,0,3,0,0,0,11,0,0,3,0,0,0,0,3,5,0,0,0,0,0,3,0,3,8,37,22,59,37,15,5,0,32,206
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,13
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,18
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,11,0,0,0,0,27
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,10,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,6,0,0,0,12,39
SAL51337,488,4,0,0,0,0,0,18,513,297,21,9,0,0,0,0,9,346,161,63,49,18,5,0,0,8,303,79,69,116,62,11,0,0,9,358,43,54,199,111,44,7,3,12,476,40,51,233,140,45,10,0,11,541,35,54,258,123,46,13,6,11,539,34,56,260,125,36,12,4,9,539,32,27,147,94,41,7,4,8,353,12,20,74,60,20,4,0,0,188,3,9,54,53,11,4,6,4,148,8,9,55,32,15,0,4,5,115,8,0,34,17,10,0,0,3,77,0,3,13,10,6,4,0,0,41,0,4,5,4,8,3,6,0,26,1238,447,1515,855,292,66,33,113,4560
