SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,5,0,0,19
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,8
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL51004,6,4,19,18,19,46,80,40,20,242,15,9,20,25,21,28,48,28,13,202,7,12,24,31,26,36,20,10,0,165,5,15,19,31,28,42,23,5,3,169,0,11,39,30,43,44,15,3,6,189,0,12,14,25,26,13,14,4,0,111,0,3,15,13,26,15,8,0,0,79,0,0,8,12,28,14,0,0,0,65,0,0,13,19,31,28,6,0,0,95,0,0,7,3,6,3,0,0,0,21,0,0,4,0,5,12,0,0,0,28,23,13,26,41,37,47,43,29,37,293,0,0,0,0,0,0,0,0,0,3,174,101,250,284,359,429,384,174,95,2259
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,12
SAL51006,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,19,10,27,19,0,0,0,88,0,0,0,0,0,0,0,0,0,0,9,12,42,17,41,26,0,4,0,156
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3
SAL51008,15,21,17,13,26,33,56,54,31,259,10,27,24,15,20,22,55,33,15,229,9,19,10,14,20,33,48,34,11,195,3,20,14,26,24,30,43,39,14,217,0,21,14,20,38,33,33,20,6,192,0,16,32,24,36,32,39,12,11,192,0,10,44,34,51,38,28,4,7,211,0,3,20,28,38,21,20,7,4,147,0,0,55,79,123,91,24,11,3,386,0,0,17,39,58,35,11,0,3,166,0,3,22,141,220,136,47,5,0,589,7,5,27,19,19,18,36,35,48,213,0,0,0,0,0,6,0,0,0,10,397,289,347,514,747,635,554,363,183,4027
SAL51009,0,0,3,10,7,15,4,10,0,50,3,3,5,0,4,11,12,7,5,47,0,3,5,4,11,10,11,5,0,46,0,9,10,4,7,7,9,4,5,46,0,0,5,8,9,4,11,3,0,43,0,0,9,4,14,12,4,0,0,41,0,0,3,9,5,10,8,0,0,38,0,0,7,6,3,4,5,0,0,27,0,0,3,10,20,9,8,5,5,48,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,3,0,0,17,8,0,4,3,0,4,3,4,0,33,0,0,0,0,0,0,0,0,0,0,62,26,60,72,91,114,82,54,14,571
SAL51010,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,12,12,13,13,11,5,0,84
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,21
SAL51013,0,0,0,0,0,6,0,5,0,13,0,0,0,4,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,7,0,0,5,3,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,6,20,12,39,21,7,6,121
SAL51014,0,0,4,9,3,4,9,0,0,23,0,3,3,0,0,0,5,0,0,8,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,13,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,46,52,92,63,54,45,30,9,0,390
SAL51015,16,41,34,31,41,47,63,50,39,353,14,51,28,33,40,54,57,22,15,315,3,30,51,37,44,54,46,8,5,278,6,22,85,62,62,54,40,12,0,347,0,40,87,99,85,72,53,15,4,440,3,28,95,89,75,64,25,6,0,385,0,13,106,89,101,64,14,4,4,402,0,5,96,99,78,49,15,0,0,346,0,5,163,261,267,146,32,3,9,879,0,0,41,113,103,43,10,0,0,310,0,0,44,273,241,88,8,6,0,657,9,16,43,39,31,24,12,8,3,186,0,0,0,5,0,0,4,0,0,17,455,368,965,1359,1289,903,505,222,99,6160
SAL51016,12,14,19,5,12,20,54,33,12,173,14,13,18,14,23,38,33,17,0,174,8,15,25,31,27,17,21,18,5,162,3,20,37,24,24,39,21,10,0,189,0,16,37,37,36,42,21,6,3,193,0,4,32,36,32,34,8,9,0,164,0,10,27,34,43,41,14,0,0,171,0,0,25,26,43,32,9,0,0,134,0,4,34,67,59,53,10,5,0,228,0,0,8,19,22,3,7,0,0,58,0,0,6,12,25,21,0,0,0,61,9,12,21,29,17,14,27,7,3,148,0,0,0,0,0,5,0,0,0,5,213,151,344,416,438,474,330,150,30,2551
SAL51017,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,3,9,6,11,0,0,37
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,10
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,14
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,4,5,0,3,0,0,0,7,0,0,9,4,4,0,0,0,0,18,0,0,7,8,3,6,0,0,0,19,0,6,22,17,26,15,0,0,0,91,0,0,13,17,7,0,0,0,0,39,0,4,3,9,3,7,0,0,0,24,0,3,24,28,14,17,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,14,76,85,62,50,11,0,0,295
SAL51021,20,69,76,38,38,54,105,74,71,540,23,97,113,52,57,59,110,79,54,641,9,99,134,59,51,55,86,33,10,547,4,78,180,83,68,60,78,33,16,595,3,83,246,140,86,104,92,20,4,777,0,41,217,130,90,88,63,9,4,641,6,29,206,139,94,93,41,9,4,621,0,11,157,129,96,93,42,3,3,535,0,9,236,310,237,166,56,12,3,1026,0,6,76,91,108,66,15,3,0,356,0,0,78,257,293,218,56,11,3,919,16,25,86,66,51,40,71,96,96,554,0,3,4,0,5,3,3,4,0,22,606,840,2009,1641,1399,1282,1043,530,322,9680
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,20
SAL51024,0,0,4,3,0,5,15,5,0,30,0,3,0,6,5,4,6,0,0,29,0,0,0,5,0,4,15,0,0,28,0,0,0,3,3,10,3,0,0,24,0,0,4,3,7,9,4,0,0,28,0,0,3,5,3,3,0,0,0,20,0,3,4,0,0,4,0,0,0,17,0,3,9,0,3,4,0,0,0,27,0,0,10,14,15,10,0,0,0,58,0,0,6,4,7,4,0,0,0,27,0,0,6,6,7,7,0,0,0,26,20,20,101,94,101,84,37,12,0,460,0,0,0,0,0,0,0,0,0,0,25,34,154,150,174,174,117,25,3,865
SAL51025,4,5,3,5,8,11,14,6,4,59,5,4,10,10,13,12,14,15,0,77,0,5,9,4,10,13,8,0,0,54,3,9,14,14,25,11,17,5,0,89,0,10,18,17,16,11,6,0,0,78,0,5,13,9,9,15,8,0,0,61,0,4,17,13,19,12,4,0,0,63,0,0,7,10,8,14,3,4,0,47,0,0,13,7,15,14,3,0,0,59,0,0,0,0,4,0,0,0,0,6,0,0,5,3,3,0,0,0,0,11,0,6,8,6,4,11,9,3,0,43,0,0,0,0,0,0,0,0,0,0,43,38,124,112,146,160,143,59,19,833
SAL51026,9,8,7,9,9,23,52,53,11,182,3,14,17,25,16,37,39,23,7,193,9,18,21,22,14,21,26,28,8,164,7,21,34,32,31,42,19,10,5,198,0,18,41,36,47,40,32,3,0,229,4,16,36,44,37,39,14,3,0,187,0,3,25,27,38,32,6,6,0,136,0,0,14,30,36,39,11,0,0,123,0,0,27,44,44,51,15,5,0,191,0,0,3,11,10,10,3,0,0,32,0,0,8,11,11,16,3,3,0,50,3,3,29,26,27,30,23,33,38,212,0,0,0,0,0,0,0,0,0,0,189,147,319,377,365,473,384,245,86,2583
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,13,43,24,29,12,39,68,66,44,340,13,40,29,36,29,48,86,59,39,371,11,29,46,41,36,55,81,50,15,363,3,43,46,52,48,48,70,25,11,345,0,45,75,61,63,77,86,40,9,460,0,27,78,70,58,76,54,20,4,382,0,19,79,81,74,65,44,15,4,382,0,7,62,59,55,46,46,13,5,279,0,5,99,182,182,153,50,11,0,675,0,0,25,82,62,51,17,5,4,244,0,0,41,186,204,169,41,14,4,666,10,19,24,31,33,35,21,9,3,192,0,0,0,13,9,3,9,0,0,32,415,427,715,1051,968,1005,897,455,183,6114
SAL51031,0,8,4,3,10,15,58,39,4,148,9,8,16,12,14,21,31,39,13,163,5,5,17,17,11,27,24,22,0,124,3,14,24,12,20,30,16,9,0,129,0,5,20,15,34,33,18,11,5,138,0,9,21,23,21,24,11,0,5,96,0,0,32,19,17,28,6,0,0,103,0,0,17,18,14,19,9,0,0,75,0,3,13,35,41,35,4,0,0,127,0,0,5,0,5,5,0,0,0,24,0,0,4,9,14,5,0,0,0,36,8,5,9,3,17,14,16,16,8,90,0,0,0,0,0,0,0,0,0,0,100,91,206,201,252,318,284,198,58,1715
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,4,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,6,0,0,0,10,0,0,7,7,9,3,0,0,0,37,0,18,16,15,12,10,0,0,0,69,4,17,32,12,26,19,3,0,0,111,6,19,36,22,28,23,0,0,0,129,4,11,49,36,31,31,6,0,0,173,4,59,237,190,198,112,15,0,0,819,0,4,82,94,82,47,9,0,0,316,3,8,112,108,87,43,5,0,0,370,12,75,344,286,297,176,29,0,0,1218,0,3,6,3,3,0,6,0,0,20,31,210,932,786,778,477,86,3,0,3298
SAL51034,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,7,0,22
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51036,6,11,18,15,18,12,26,37,12,157,11,20,19,27,24,23,22,5,7,155,7,16,35,20,26,26,39,13,4,189,9,22,38,43,33,41,25,4,3,219,5,26,57,44,55,37,30,14,0,253,0,17,47,36,33,30,14,4,0,185,0,12,51,41,45,26,13,4,3,192,0,0,20,27,38,23,7,3,0,119,0,4,33,53,53,54,11,3,0,209,0,0,0,11,16,19,0,5,0,46,0,0,0,11,12,10,0,0,0,36,13,8,19,25,23,10,12,9,4,131,0,0,0,0,0,0,0,0,0,0,219,178,379,378,424,372,314,161,52,2474
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,15,6,0,0,45
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,4,4,5,6,8,8,18,12,3,63,8,0,3,9,7,16,8,5,0,58,5,5,5,5,9,0,9,5,0,44,0,10,3,3,17,9,3,0,0,57,0,3,9,11,18,16,3,0,0,55,0,6,8,9,9,19,4,0,0,48,0,0,11,9,16,14,0,0,0,48,0,0,3,8,13,5,0,0,0,32,0,0,0,7,22,21,0,0,0,56,0,0,10,3,0,4,0,0,0,16,0,0,0,4,4,4,0,0,0,15,0,0,9,6,8,7,0,5,0,47,0,0,0,0,0,0,0,0,0,0,53,46,90,97,151,154,104,47,13,760
SAL51041,0,0,0,0,0,0,3,0,0,3,0,3,13,7,5,3,4,0,0,46,0,0,5,0,5,6,0,0,0,12,0,0,3,4,0,0,5,0,0,11,0,0,4,0,0,0,3,0,0,9,0,0,0,3,0,3,4,0,0,10,0,0,4,0,3,0,0,0,0,5,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,17,0,0,0,0,0,0,0,0,0,5,14,11,42,31,21,39,23,11,0,184
