SAL_CODE_2021,F_Mgmt_Cmrce_35_44_yr,F_Mgmt_Cmrce_45_54_yr,F_Mgmt_Cmrce_55_64_yr,F_Mgmt_Cmrce_65_74_yr,F_Mgmt_Cmrce_75_84_yr,F_Mgmt_Cmrce_85_yr_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24_yr,F_FoodHos_PsnlSvcs_25_34_yr,F_FoodHos_PsnlSvcs_35_44_yr,F_FoodHos_PsnlSvcs_45_54_yr,F_FoodHos_PsnlSvcs_55_64_yr,F_FoodHos_PsnlSvcs_65_74_yr,F_FoodHos_PsnlSvcs_75_84_ye,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24_yr,F_Mix_Fld_Prog_25_34_yr,F_Mix_Fld_Prog_35_44_yr,F_Mix_Fld_Prog_45_54_yr,F_Mix_Fld_Prog_55_64_yr,F_Mix_Fld_Prog_65_74_yr,F_Mix_Fld_Prog_75_84_yr,F_Mix_Fld_Prog_85_yr_over,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85_over,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24_yr,P_Nat_Phy_Sci_25_34_yr,P_Nat_Phy_Sci_35_44_yr,P_Nat_Phy_Sci_45_54_yr,P_Nat_Phy_Sci_55_64_yr,P_Nat_Phy_Sci_65_74_yr,P_Nat_Phy_Sci_75_84_yr,P_Nat_Phy_Sci_85_yr_over,P_Nat_Phy_Sci_Tot,P_IT_15_24_yr,P_IT_25_34_yr,P_IT_35_44_yr,P_IT_45_54_yr,P_IT_55_64_yr,P_IT_65_74_yr,P_IT_75_84_yr,P_IT_85_yr_over,P_IT_Tot,P_Egnr_rel_Tech_15_24_yr,P_Egnr_rel_Tech_25_34_yr,P_Egnr_rel_Tech_35_44_yr,P_Egnr_rel_Tech_45_54_yr,P_Egnr_rel_Tech_55_64_yr,P_Egnr_rel_Tech_65_74_yr,P_Egnr_rel_Tech_75_84_yr,P_Egnr_rel_Tech_85_yr_over,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24_yr,P_Arc_Bld_25_34_yr,P_Arc_Bld_35_44_yr,P_Arc_Bld_45_54_yr,P_Arc_Bld_55_64_yr,P_Arc_Bld_65_74_yr,P_Arc_Bld_75_84_yr,P_Arc_Bld_85_yr_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85_over,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24_yr,P_Mgmt_Cmrce_25_34_yr,P_Mgmt_Cmrce_35_44_yr,P_Mgmt_Cmrce_45_54_yr,P_Mgmt_Cmrce_55_64_yr,P_Mgmt_Cmrce_65_74_yr,P_Mgmt_Cmrce_75_84_yr,P_Mgmt_Cmrce_85_yr_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24_yr,P_Mix_Fld_Prog_25_34_yr,P_Mix_Fld_Prog_35_44_yr,P_Mix_Fld_Prog_45_54_yr,P_Mix_Fld_Prog_55_64_yr,P_Mix_Fld_Prog_65_74_yr,P_Mix_Fld_Prog_75_84_yr,P_Mix_Fld_Prog_85_yr_over,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85_over,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
SAL50011,157,94,47,19,5,0,538,49,150,124,76,38,19,4,0,456,14,23,35,13,3,3,0,0,92,31,117,61,36,22,10,0,0,267,0,3,0,0,0,0,0,0,8,4,13,13,5,0,0,0,0,36,26,46,26,32,13,5,9,0,152,231,798,687,439,196,84,25,3,2466,10,37,28,13,8,0,0,0,93,11,37,44,21,5,3,0,0,119,32,182,208,131,69,48,19,7,687,15,116,87,63,39,16,0,0,334,0,15,28,14,3,3,0,0,63,40,153,170,108,52,14,12,3,553,25,118,100,80,34,13,5,4,382,64,232,259,146,73,34,10,0,815,68,208,167,110,62,28,4,0,654,23,51,54,16,7,9,0,0,162,38,148,97,52,32,10,0,0,379,7,3,0,0,5,0,0,0,12,9,26,25,13,6,3,0,0,71,67,90,54,52,27,12,12,0,309,412,1414,1311,814
SAL50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SAL50013,8,10,9,0,0,0,27,3,3,8,0,7,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,13,15,33,28,30,13,0,0,138,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,7,9,23,20,12,8,0,0,94,0,7,0,4,0,0,0,0,15,0,0,6,0,0,0,0,0,6,0,0,3,5,10,8,0,0,25,0,0,7,5,6,5,0,0,35,4,3,8,11,9,0,0,0,34,3,5,8,0,7,0,0,0,23,0,0,0,0,0,0,0,0,6,0,0,7,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,0,0,19,19,30,56,65
SAL50014,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,9,9,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,18,5,4,11,17
SAL50015,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SAL50016,8,7,3,0,0,0,28,0,4,5,0,0,0,0,0,14,5,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,9,17,34,33,27,10,6,0,129,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,3,6,13,13,3,4,0,47,0,4,6,4,0,7,0,0,18,0,0,3,3,6,0,0,0,17,0,0,8,7,7,0,0,0,22,0,7,9,6,3,5,0,0,26,4,3,7,9,3,8,0,0,42,0,4,10,4,8,0,0,0,25,5,0,0,0,3,3,0,0,8,0,4,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,4,0,0,0,26,17,30,61,63
SAL50017,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,8,11,9
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,5,0,0,3,0,0,15,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,10,15,10,9,3,6,0,59,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,8,3,11,6,3,0,30,0,0,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,5,0,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,4,3,6,0,4,0,0,24,0,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,4,0,8,5,0,20,14,19,31,20
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,7,0,6,6,6
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,146,119,79,76,27,4,574,15,33,58,66,74,54,18,3,335,25,24,19,14,13,3,3,0,101,15,9,19,17,11,3,3,0,76,0,0,0,0,0,0,0,0,3,0,6,9,3,5,6,0,0,32,13,23,20,15,26,8,9,4,124,164,349,444,405,374,303,129,37,2203,19,33,34,33,49,31,18,6,228,4,20,30,25,26,6,0,0,110,28,109,94,93,109,95,52,15,599,5,23,25,21,29,33,13,5,147,6,4,7,11,8,6,5,0,54,35,123,137,126,101,79,47,15,666,10,23,47,42,64,76,35,9,302,60,141,250,229,163,155,61,10,1072,36,61,92,98,98,84,40,3,513,24,38,25,22,18,9,5,6,142,16,12,27,24,15,6,3,0,111,3,0,0,0,0,0,0,0,4,5,11,5,11,10,7,6,0,52,34,51,47,33,43,26,17,7,259,278,656,824,770
SAL50023,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13
SAL50024,101,86,58,31,10,3,358,17,22,39,34,33,25,4,0,178,8,10,9,11,8,3,0,0,53,9,8,12,9,10,10,4,0,51,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,17,14,7,18,11,7,4,4,7,68,95,210,325,272,224,159,69,26,1387,12,25,25,32,26,22,9,0,146,4,11,29,18,10,5,0,0,74,11,48,104,94,56,66,26,11,415,0,15,17,13,14,12,8,5,88,5,8,7,9,5,0,3,0,36,29,77,81,55,60,40,23,10,379,8,22,26,47,40,53,29,4,225,40,90,161,147,114,66,26,11,648,22,39,64,47,47,33,18,0,277,19,15,18,22,16,7,6,0,93,8,8,12,10,12,11,3,0,72,0,0,0,0,0,0,0,0,5,4,0,11,8,7,10,3,0,42,20,14,28,27,20,6,8,11,122,180,376,590,529
SAL50025,5,4,5,0,0,0,26,0,4,3,4,5,0,0,0,22,0,0,0,0,0,0,0,0,5,0,4,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,17,10,20,30,41,30,14,10,0,160,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,0,0,6,5,4,13,21,12,8,0,0,65,0,4,8,3,3,4,0,0,20,0,0,0,9,5,3,0,0,12,0,3,10,5,13,8,3,0,39,0,6,4,8,4,7,0,0,34,7,4,5,9,3,3,0,0,28,0,4,3,8,11,5,0,0,32,0,0,0,0,0,0,0,0,6,0,4,8,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,3,8,11,6,6,0,36,25,30,54,73
SAL50026,107,91,62,35,25,0,514,63,115,112,94,107,66,11,0,574,22,25,22,7,15,0,3,0,102,39,52,42,26,20,19,11,0,205,3,0,0,0,0,0,0,0,6,3,3,0,6,7,0,0,0,18,101,115,86,84,67,75,74,43,642,354,634,522,444,383,299,173,64,2863,0,22,15,27,13,19,0,0,98,10,33,34,7,15,6,0,0,107,65,149,160,132,142,127,67,23,867,28,60,33,34,37,43,18,6,254,16,21,25,12,20,12,3,5,115,24,105,74,69,69,63,35,9,444,24,54,42,67,44,46,18,8,300,90,198,158,131,103,60,45,0,781,85,153,148,125,132,85,21,5,747,33,43,23,19,15,10,8,0,157,49,79,66,48,30,29,19,0,319,9,0,0,0,0,4,0,0,14,14,13,9,7,13,3,3,0,60,212,242,184,164,137,140,128,70,1276,668,1177,969,833
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,5,5,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,5,0,0,0,22,5,5,3,7
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,3
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
SAL50031,40,44,44,19,7,0,205,4,27,19,21,22,12,0,0,106,8,14,11,7,3,0,0,0,41,8,9,7,4,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,11,14,27,17,18,16,19,35,59,194,76,174,156,161,157,98,53,68,939,7,16,21,11,8,7,3,0,74,0,13,12,13,9,0,0,0,49,13,78,74,56,68,44,22,6,366,8,18,6,15,18,6,0,0,75,0,4,3,5,10,0,0,3,35,14,36,41,41,30,19,8,0,188,5,10,17,23,24,33,8,0,119,25,58,68,80,79,41,15,0,372,7,39,30,32,29,15,7,0,155,8,23,14,7,3,0,0,0,63,11,22,10,12,12,4,0,0,73,6,0,0,0,0,0,0,0,6,0,9,6,9,3,0,0,0,33,26,54,38,48,43,27,59,75,369,144,375,329,347
SAL50032,30,22,21,12,10,4,134,13,31,38,17,11,12,3,0,123,3,8,5,0,0,0,0,0,24,5,12,10,6,7,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,12,4,9,8,5,14,20,7,71,57,149,161,106,75,58,56,21,671,4,3,12,4,0,0,0,0,27,0,11,12,5,7,0,0,0,38,13,47,34,35,25,31,23,4,204,3,14,13,17,10,11,10,7,83,0,7,10,11,4,0,0,0,27,8,35,29,22,20,13,7,3,142,4,27,24,20,9,12,6,0,103,15,39,56,38,25,12,15,4,201,18,40,45,27,21,16,8,0,176,11,9,7,3,5,0,0,0,36,6,15,13,10,9,7,3,0,65,0,0,0,0,0,0,0,0,0,3,5,9,3,7,5,0,0,25,15,13,17,16,8,14,32,14,123,98,263,274,216
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,18,16,6,3,0,0,69,5,7,16,16,3,7,5,0,59,3,0,6,3,0,0,0,0,19,9,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,10,4,3,6,3,50,32,75,97,72,34,27,19,10,366,3,12,6,7,6,0,0,0,32,0,5,5,9,0,0,0,0,22,3,25,21,17,21,13,8,3,113,0,10,3,5,4,0,6,0,24,0,4,0,0,0,0,0,0,3,8,23,21,13,8,4,8,0,84,0,11,10,12,4,7,6,0,45,8,23,30,27,12,8,4,0,114,5,15,24,18,4,7,5,0,82,4,5,14,8,0,4,0,0,40,5,10,5,9,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,10,25,21,19,13,11,6,3,110,59,166,161,145
SAL50035,107,129,76,40,26,14,479,15,40,41,56,33,24,17,4,226,16,13,23,16,10,6,3,0,88,4,15,12,19,15,11,4,0,79,0,0,0,0,0,0,0,0,4,0,5,7,0,4,3,0,3,28,7,8,9,15,13,11,9,12,79,126,241,373,431,323,186,131,52,1861,10,7,30,40,29,27,19,9,173,6,6,15,12,12,4,0,0,51,20,51,113,123,99,82,47,16,556,13,32,26,30,33,19,9,9,170,6,3,12,16,12,11,7,3,60,24,81,101,125,107,52,31,15,539,15,39,47,79,80,56,47,5,362,55,99,184,254,161,84,55,16,910,34,60,60,83,60,40,22,11,359,29,22,28,21,14,8,7,0,128,8,13,21,24,17,14,6,3,108,0,0,0,0,0,0,0,0,3,0,4,13,8,8,6,0,4,42,12,12,26,28,32,22,17,19,165,224,430,679,840
