SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL50063,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12,0,24
SAL50064,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,3,0,19
SAL50065,0,0,0,0,0,5,0,4,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,6,0,9,8,8,4,6,0,37
SAL50066,3,0,0,3,0,6,0,12,0,27,0,3,9,4,6,10,0,4,0,29,0,0,0,0,0,8,0,10,0,29,3,0,0,3,0,0,0,0,0,15,0,8,3,4,4,3,0,0,0,19,0,6,0,0,4,5,0,0,0,24,0,0,0,0,0,3,6,5,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,13,24,20,15,21,35,6,40,11,182
SAL50067,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,43,0,57,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,9,3,0,5,0,6,3,79,4,106
SAL50068,4,4,9,4,14,29,12,38,0,115,11,16,18,10,30,28,10,21,3,141,9,9,3,12,22,43,11,36,0,138,0,17,8,14,8,12,0,4,0,68,0,18,15,11,21,19,6,0,0,93,0,23,12,0,7,4,0,4,0,67,5,7,6,4,7,11,0,9,0,46,0,16,7,5,3,13,0,6,0,49,0,3,0,4,0,6,0,0,5,22,28,115,74,52,114,170,49,126,14,742
SAL50069,21,19,20,22,112,156,59,93,8,501,53,71,98,71,230,205,47,92,9,872,39,55,61,37,253,287,95,216,21,1055,40,182,157,108,145,115,23,63,12,841,45,83,107,67,229,151,28,52,8,774,23,177,90,49,101,56,23,22,12,547,28,41,30,20,98,87,32,162,15,509,32,162,101,58,120,109,27,83,22,717,10,5,9,3,16,20,4,13,34,114,278,798,668,441,1293,1189,341,786,132,5924
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,10,0,10,0,39
SAL50072,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL50073,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,12
SAL50074,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,4,0,20
SAL50075,0,3,6,0,8,8,0,15,4,44,0,12,3,3,11,14,0,9,0,52,8,3,4,6,27,23,7,24,0,107,3,12,12,11,6,3,0,8,0,54,4,7,14,8,6,3,0,0,0,46,4,23,4,0,6,0,0,0,0,43,7,4,3,0,6,4,0,23,0,50,0,16,0,4,4,8,0,9,0,44,0,0,0,0,0,0,0,5,0,7,27,80,53,36,81,64,19,85,7,448
SAL50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50077,0,8,3,3,7,8,6,12,0,41,5,8,7,6,3,5,0,7,0,31,0,6,0,0,3,4,3,3,0,18,0,3,0,0,0,3,0,0,0,11,0,4,3,0,6,0,0,4,0,25,0,3,0,0,3,5,0,0,0,11,0,0,0,0,0,3,0,0,0,10,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,5,34,17,11,23,33,10,24,5,164
SAL50078,22,28,50,50,153,180,73,184,4,731,74,151,207,137,284,395,130,198,11,1586,23,62,62,48,149,186,71,153,3,760,12,167,132,75,90,90,18,41,6,635,31,84,103,64,216,157,50,60,0,757,13,114,83,37,53,59,18,29,5,416,16,21,18,22,63,74,28,67,0,304,15,124,73,29,43,39,15,32,0,372,4,8,5,0,21,9,5,3,18,69,216,763,729,471,1067,1181,409,757,47,5641
SAL50079,4,18,12,13,45,67,30,70,0,244,28,59,71,61,136,192,41,93,5,679,4,17,20,14,39,51,20,37,4,204,9,56,29,31,25,17,5,13,0,182,7,59,39,23,54,40,5,17,0,238,3,75,18,6,8,9,7,15,0,139,0,8,7,0,14,11,3,6,0,66,0,50,9,7,12,7,0,3,0,101,4,4,3,4,6,0,0,4,0,21,55,345,216,162,332,390,110,255,17,1877
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,12,8,9,4,35,61,37,139,3,315,30,29,29,32,77,101,50,89,4,455,35,20,18,18,33,98,51,214,9,494,21,53,31,25,41,62,22,33,3,282,11,23,29,11,62,73,28,29,0,266,5,44,17,12,21,9,8,10,0,128,11,3,6,4,17,31,25,73,3,183,9,44,21,14,12,21,17,34,0,173,0,4,0,3,4,11,5,23,11,52,126,232,166,119,308,476,239,644,33,2347
SAL50082,7,13,9,12,24,33,11,33,5,142,11,24,29,24,60,48,19,19,0,230,9,16,20,19,53,57,19,44,0,234,11,48,42,39,37,28,10,7,0,218,8,31,33,21,57,31,7,3,3,191,6,58,27,14,33,18,3,6,0,173,4,8,7,4,13,19,13,45,0,116,10,48,26,14,31,25,4,17,0,180,3,0,0,0,3,3,0,3,0,21,74,242,183,140,305,261,94,185,15,1496
SAL50083,45,52,70,47,228,316,142,290,6,1197,132,259,288,194,538,642,218,349,21,2625,37,59,79,73,183,267,83,200,13,990,50,241,183,80,146,105,24,86,13,922,37,101,136,99,330,215,60,84,8,1080,16,177,85,53,79,58,26,24,9,524,20,35,56,27,77,53,25,88,10,390,20,171,96,46,54,64,21,52,7,529,3,11,10,3,17,17,0,15,25,105,359,1103,998,624,1657,1742,603,1183,109,8368
SAL50084,6,4,4,9,6,25,11,18,0,70,11,21,13,17,31,35,11,25,0,162,11,0,14,10,22,16,11,15,0,99,0,12,22,17,19,7,3,9,0,90,6,4,6,3,22,16,0,3,0,58,0,19,7,4,11,10,0,0,0,48,10,0,0,3,4,7,9,24,0,54,6,18,11,3,13,7,0,5,7,66,3,0,0,0,0,0,0,0,7,13,50,87,81,60,114,117,44,93,8,655
SAL50085,0,0,0,0,0,3,5,24,0,37,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,10,7,31,0,67
SAL50086,16,13,18,29,62,107,45,112,0,395,46,115,132,94,130,190,74,143,3,936,23,36,40,24,62,81,21,69,3,359,20,93,71,30,41,21,9,12,0,309,15,48,48,27,56,44,13,13,0,261,3,77,28,18,11,11,0,11,0,166,11,5,9,3,10,14,3,24,0,84,9,42,29,9,14,19,0,15,4,141,0,4,10,0,0,4,4,6,13,42,141,451,377,239,389,487,176,406,36,2693
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,3,0,0,0,3,0,7,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,5,0,10,4,30
SAL50089,3,7,0,0,0,0,4,11,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,9,4,14,0,40
SAL50090,6,19,18,15,71,105,24,65,0,332,20,62,72,49,209,238,44,60,3,762,22,69,51,46,193,195,52,160,11,799,26,122,131,74,124,74,20,39,12,624,22,46,54,38,168,128,19,37,5,522,22,96,60,19,64,44,4,13,4,324,18,35,59,25,104,102,42,105,18,490,14,129,112,36,118,88,16,38,19,577,7,7,8,5,15,11,5,11,30,92,151,579,559,314,1069,982,228,532,109,4524
SAL50091,15,12,17,25,75,116,65,101,0,437,49,99,90,91,185,222,95,110,0,944,17,39,28,24,66,86,32,65,0,350,21,92,59,35,38,45,16,23,4,331,18,58,72,34,110,79,14,17,4,413,3,73,44,7,26,21,12,14,4,211,3,12,10,3,28,14,14,37,0,115,5,66,33,14,26,24,5,17,0,191,4,3,4,0,12,3,0,5,3,29,135,455,365,224,567,613,249,385,17,2999
SAL50092,11,16,6,14,20,59,27,86,0,244,10,34,28,32,50,62,21,40,0,277,15,22,17,13,48,101,35,83,0,331,9,42,36,19,21,26,4,4,5,163,9,38,35,27,58,45,12,21,0,247,5,45,24,5,18,10,6,6,0,121,4,9,3,4,19,17,0,42,0,107,3,40,22,5,14,19,5,8,6,110,6,5,3,0,8,4,0,6,4,34,65,246,177,120,250,338,119,299,27,1630
SAL50093,13,14,19,17,76,76,21,57,0,297,27,45,28,46,105,128,25,43,0,445,26,48,53,48,187,217,68,142,13,809,21,138,109,74,117,67,8,39,17,594,23,64,72,26,172,102,31,28,7,517,14,108,79,27,72,37,5,21,3,373,22,25,29,22,92,85,40,104,10,431,16,153,94,44,112,78,24,48,9,585,6,11,4,4,13,10,4,15,22,89,158,612,493,314,939,801,235,500,83,4142
SAL50094,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,5,0,16,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,16,4,9,10,9,4,15,0,70
SAL50095,0,0,0,3,0,4,0,4,0,14,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,5,0,19,0,0,0,0,0,0,0,0,3,3,0,0,6,7,9,8,0,6,3,41
SAL50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,12
SAL50097,0,0,0,0,0,0,0,12,5,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6,8,3,0,0,7,0,20,3,58
SAL50098,15,23,25,36,103,142,46,123,6,512,62,66,102,78,171,239,66,118,13,913,34,55,48,27,160,249,71,234,6,881,18,132,105,65,90,73,16,34,6,535,24,79,89,60,158,134,34,57,0,638,11,144,82,32,44,44,10,15,3,395,24,20,23,10,61,62,36,115,7,351,26,120,65,31,72,72,22,54,3,461,0,6,8,3,7,11,4,7,21,68,213,647,542,341,878,1026,297,758,63,4767
SAL50099,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,12
SAL50100,0,0,3,0,0,5,0,13,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,4,7,3,0,8,9,0,22,4,64
SAL50101,0,0,0,0,0,5,0,4,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,7,14,9,4,13,12,0,10,4,69
SAL50102,11,4,4,20,32,57,24,45,3,202,29,38,40,39,95,87,28,60,4,430,16,42,25,24,78,107,41,100,3,437,10,46,58,36,42,25,9,10,0,238,16,37,63,24,81,58,18,24,5,318,4,69,28,19,22,22,4,5,0,179,9,9,6,7,25,27,4,41,0,135,16,62,28,16,32,19,10,23,4,207,3,6,0,3,5,7,0,11,6,41,110,312,255,199,412,416,140,317,28,2182
SAL50103,0,0,0,0,3,5,7,12,0,32,0,3,3,4,4,5,0,0,0,28,0,0,0,0,5,7,0,3,0,17,0,4,0,0,0,5,0,0,0,11,0,4,7,0,3,3,0,0,0,20,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,26,12,11,14,28,9,22,0,133
SAL50104,0,6,6,6,13,19,4,18,0,73,9,15,11,5,25,23,10,8,3,103,3,10,12,7,26,32,14,24,3,144,0,27,24,15,11,10,5,8,0,98,0,12,7,8,24,14,0,4,0,75,0,19,7,9,10,3,0,0,0,56,3,0,3,6,14,12,6,37,3,87,3,23,20,11,20,10,5,10,0,98,0,0,5,0,0,0,0,0,9,15,21,108,86,58,151,137,49,106,24,740
SAL50105,4,21,19,24,75,96,44,74,3,356,27,59,57,46,166,187,64,103,4,713,24,42,53,25,109,149,49,159,11,625,15,91,101,50,63,58,19,23,8,433,10,45,42,33,145,105,22,47,5,443,11,76,51,20,40,26,11,16,5,251,20,27,45,20,71,62,27,99,10,377,11,88,74,28,51,44,14,34,6,350,0,14,4,5,11,9,9,12,17,62,134,458,433,242,725,735,253,558,72,3607
SAL50106,5,0,0,0,3,9,0,11,0,30,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,7,0,12,0,0,0,0,4,0,0,4,0,9,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,0,0,0,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,13,10,8,16,14,9,27,0,101
SAL50107,6,0,0,0,0,0,0,15,0,24,0,0,3,0,0,3,0,3,0,14,0,0,3,0,0,4,0,7,0,20,0,0,0,3,3,3,0,0,0,7,0,4,3,0,0,4,0,0,0,8,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,9,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,5,12,17,6,7,16,4,32,0,103
SAL50108,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,14
SAL50109,0,0,0,0,0,11,0,17,0,29,0,3,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,23,9,29,0,79
SAL50110,8,7,19,17,56,85,27,65,0,293,18,32,34,22,114,121,24,53,3,431,11,34,38,27,107,102,40,91,16,468,6,75,91,45,77,45,10,28,8,386,16,46,45,31,107,64,17,22,7,351,3,99,79,14,50,22,8,19,3,296,15,26,25,14,72,50,29,80,5,318,9,61,54,23,77,48,15,40,12,332,0,12,6,4,13,9,4,4,23,71,91,393,396,203,679,547,173,406,72,2964
SAL50111,0,13,22,12,56,58,26,31,3,229,28,94,69,50,218,210,45,80,4,795,15,33,66,18,115,111,28,64,12,467,24,237,173,81,92,54,20,30,17,729,18,50,58,27,97,66,16,21,9,350,11,158,104,37,38,22,6,8,12,400,9,71,75,37,57,69,20,53,11,399,21,175,185,59,78,55,16,50,16,658,12,10,9,9,7,11,0,6,45,108,141,848,763,324,765,660,181,336,129,4131
SAL50112,3,4,11,0,13,16,8,21,3,87,10,17,18,9,29,27,11,19,0,146,4,5,0,11,15,30,8,27,7,111,4,21,15,13,8,19,5,7,0,102,4,21,3,7,26,18,9,5,0,84,3,20,10,6,11,9,6,5,0,71,9,3,9,3,6,11,0,17,0,50,3,24,11,8,11,4,0,7,0,75,0,3,0,0,0,5,0,4,5,15,41,127,76,56,121,141,45,115,15,736
SAL50113,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,0,0,9,0,31
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,6,9,11,12,58,69,26,42,0,240,17,31,29,32,102,96,22,60,3,389,10,33,34,25,98,150,54,149,5,564,17,74,95,49,59,40,14,32,3,390,12,34,55,36,141,78,27,25,4,413,8,98,44,24,60,26,16,9,5,278,19,13,35,18,67,71,43,114,10,393,11,72,47,46,54,48,17,52,10,351,0,6,5,5,8,6,0,6,18,46,116,372,353,237,635,586,221,498,58,3070
SAL50116,8,10,9,3,6,10,7,28,0,77,8,7,9,3,5,8,0,0,0,44,4,5,8,10,10,14,3,10,0,52,5,6,5,9,5,3,0,11,0,41,3,3,10,0,10,9,0,3,0,34,0,7,3,0,0,3,0,3,0,23,0,3,5,0,0,10,5,17,0,50,0,15,4,5,3,7,4,4,0,45,0,0,0,0,0,0,0,0,0,9,26,56,51,27,44,65,20,79,8,370
SAL50117,9,10,19,14,69,82,25,74,0,316,25,89,77,48,143,165,51,92,3,701,34,33,25,38,88,139,45,92,9,501,7,113,65,33,39,33,5,17,0,309,16,56,71,33,120,91,16,28,0,443,7,112,35,23,22,26,12,14,0,248,14,16,13,6,34,33,15,44,3,178,9,73,31,21,37,32,8,23,6,244,5,0,0,0,4,5,0,5,7,33,129,500,337,220,571,614,175,399,29,2970
SAL50118,0,9,7,3,7,24,3,23,0,72,3,10,13,10,8,27,7,9,0,95,3,0,3,0,11,14,9,5,0,49,3,8,9,3,4,6,0,0,0,39,0,8,7,6,4,3,0,5,0,32,0,9,3,3,3,0,0,0,0,25,0,0,0,0,0,5,5,4,0,20,0,12,5,0,8,4,0,0,0,32,0,0,0,0,0,3,0,0,5,6,13,59,52,30,49,81,30,61,7,373
SAL50119,25,41,35,34,94,150,60,205,9,640,53,135,141,105,191,246,94,144,9,1121,16,36,31,28,49,77,30,76,4,355,9,131,84,27,36,32,8,16,3,347,18,91,73,45,91,91,25,35,0,467,8,135,37,18,22,31,11,21,0,282,3,23,14,0,10,12,10,30,4,108,10,80,34,12,19,15,6,24,6,193,0,5,9,0,4,0,0,7,9,36,157,674,447,267,520,656,242,561,33,3553
SAL50120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50121,3,5,0,0,0,4,0,0,0,15,0,5,0,0,5,0,0,0,0,16,0,0,5,0,0,7,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,14,0,7,5,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,22,14,4,10,21,0,8,0,80
SAL50122,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SAL50123,7,3,3,0,17,32,12,25,0,100,16,14,17,20,43,35,18,23,3,194,0,5,5,3,15,28,13,38,0,104,11,12,15,18,34,36,7,18,0,145,5,10,17,12,34,20,5,13,3,108,0,12,5,3,12,12,5,3,0,57,3,4,0,3,7,4,4,11,0,40,0,13,11,4,7,7,6,11,0,55,0,0,0,5,0,3,0,3,5,29,41,77,79,63,173,174,56,146,27,828
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
