SAL_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
SAL51165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,8,10,14,28,19,14,17,0,0,0,107,0,10,22,13,11,13,0,0,3,74,17,32,59,38,29,33,4,5,4,218,0,0,3,3,6,3,3,0,0,20,0,0,16,12,8,4,0,0,0,40,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,3,0,0,27,0,0,3,0,6,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,3,12,4,12,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,9,3,0,3,31,27,58,159,128,92,58,6,3,0,523
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,6,5,0,0,16,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,5,5,0,0,0,14
SAL51167,0,0,0,0,0,4,0,0,0,13,3,0,0,0,0,3,8,6,0,12,3,4,18,14,13,16,7,0,0,69,0,0,0,0,0,0,0,0,0,4,6,0,0,7,5,11,3,3,3,39,77,44,32,33,29,26,13,5,0,260,36,7,10,18,6,5,5,0,0,94,128,62,70,77,66,65,39,30,9,536,0,0,6,6,10,33,25,14,8,95,16,18,17,14,11,18,10,5,0,117,0,0,0,0,0,3,12,11,0,28,0,0,0,0,0,0,0,4,0,4,0,0,5,8,8,22,10,12,0,69,0,0,4,0,0,9,9,14,0,38,0,0,3,0,0,4,0,4,0,15,3,0,0,0,0,5,6,7,0,23,7,9,24,14,17,26,10,0,0,110,0,0,0,0,0,3,5,0,0,11,15,4,5,5,10,10,7,5,3,70,154,102,66,67,66,47,30,11,3,551
SAL51168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,4,5,0,0,0,24,3,6,0,0,6,3,0,0,0,21,8,9,8,6,13,17,15,4,0,79,0,0,0,0,3,3,11,3,0,20,0,0,0,0,0,8,3,0,0,15,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,8,4,0,13,0,0,0,0,0,3,10,6,3,17,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,4,0,4,0,10,0,0,20,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,5,6,0,0,13,13,3,3,5,3,8,5,0,0,49
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,10,4,4,4,3,5,4,0,55,0,0,0,0,0,0,6,4,0,9,14,10,8,10,12,14,18,10,0,93,0,0,0,3,3,6,7,0,0,22,0,0,0,5,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,4,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,10,30,13,4,8,13,17,15,6,0,105
SAL51171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,23,9,9,13,11,6,3,0,0,75,0,0,0,0,0,3,0,0,0,7,30,10,15,18,22,10,11,4,0,116,0,0,0,0,3,3,7,3,0,20,7,0,5,4,0,5,0,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,4,8,3,0,21,0,0,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,19,55,26,19,36,25,7,11,0,0,175
SAL51172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,8,5,9,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,5,0,3,0,24,20,23,28,28,19,7,12,0,3,140,0,0,0,3,0,6,0,0,0,9,20,34,37,37,33,27,25,13,12,235,0,0,3,4,10,4,11,12,9,46,0,6,6,4,5,6,3,0,0,32,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,10,0,25,0,0,0,0,0,7,3,6,4,20,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,12,0,8,9,14,10,10,8,7,4,55,0,0,0,0,0,0,0,0,0,4,5,7,3,0,13,11,0,4,0,43,57,37,62,51,33,20,18,3,3,287
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,0,0,0,0,0,4,0,0,0,9,4,0,0,5,0,4,9,7,0,25,6,20,16,29,26,20,6,3,0,125,0,0,0,0,0,0,3,0,0,3,12,14,8,23,29,24,4,8,0,122,203,125,87,107,135,114,44,15,4,847,19,10,3,10,23,8,9,0,0,87,251,185,124,181,241,218,132,35,8,1378,0,3,5,11,26,64,76,30,6,235,41,33,25,33,33,38,26,7,0,234,0,0,0,3,13,27,22,14,4,88,0,0,0,0,0,0,3,4,3,10,0,0,5,10,21,27,43,12,5,122,0,0,0,0,11,18,28,16,5,83,0,0,0,0,0,4,3,0,0,11,4,0,0,5,0,8,23,14,0,56,19,36,22,43,38,34,12,9,0,212,0,0,0,0,0,0,9,3,0,21,26,29,13,36,43,45,21,10,0,224,424,273,155,217,257,262,82,30,5,1711
SAL51175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,3,3,10,3,13,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,3,6,16,10,6,4,0,43,71,26,26,46,42,46,33,9,3,292,0,3,6,6,9,6,7,8,0,49,79,41,40,64,82,92,70,29,12,504,0,0,0,5,17,37,29,22,5,112,15,8,5,6,14,17,12,9,0,81,0,0,0,0,0,8,11,16,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,11,8,0,25,0,0,0,0,0,3,10,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,4,7,11,8,14,13,0,0,62,0,0,0,0,0,0,0,4,0,3,0,3,3,8,23,14,16,14,0,84,148,65,45,80,75,108,59,16,0,597
SAL51176,0,0,0,0,0,0,0,3,7,14,0,0,0,0,10,12,22,7,3,61,8,74,45,48,61,55,17,13,0,322,0,0,0,0,3,3,3,7,3,32,21,22,23,31,52,60,67,18,12,309,578,356,215,324,429,360,214,52,12,2539,39,34,29,25,39,49,18,13,3,244,680,506,323,479,664,639,487,191,76,4039,0,3,4,38,77,164,233,106,39,669,66,70,50,79,92,80,58,25,6,537,0,5,0,13,31,44,86,47,20,245,0,0,0,0,0,3,9,15,20,42,0,11,7,10,24,53,102,59,19,283,0,0,3,6,15,51,103,74,34,288,0,0,0,4,3,5,11,18,9,45,0,0,0,0,10,16,47,25,11,115,32,114,85,79,104,92,33,17,3,548,0,0,0,0,9,10,17,14,6,59,51,57,49,49,95,113,130,33,11,584,1210,825,417,641,861,715,411,88,23,5197
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,7,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,3,9,4,11,0,0,0,29
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,4,3,0,3,0,3,0,0,0,26,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,3,4,0,0,0,0,23
SAL51179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,21,6,5,8,17,16,14,0,0,80,0,0,0,5,0,0,0,0,0,3,21,15,7,15,28,25,23,9,3,150,0,0,0,3,5,7,8,0,0,27,3,4,3,3,6,3,0,0,0,26,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,4,0,15,0,0,0,0,3,3,3,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,5,6,9,7,3,0,0,0,30,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,10,0,0,0,18,31,14,10,8,33,29,25,11,0,162
SAL51180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,3,0,0,5,0,0,0,22,3,0,0,0,0,0,0,0,0,8,13,5,7,8,5,10,7,0,0,54,0,0,0,0,0,7,8,0,0,15,0,5,7,0,3,0,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,8,3,12,6,8,5,0,0,0,45
SAL51181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,7,3,6,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,6,0,0,20,83,4,56,38,22,18,5,0,0,224,28,5,26,21,14,9,6,0,0,98,105,14,90,67,57,39,24,7,4,413,0,0,0,0,9,13,9,7,4,42,8,0,8,9,10,8,8,0,0,44,0,0,0,0,0,11,3,0,0,19,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,17,11,0,0,36,0,0,0,4,8,3,10,0,0,26,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,4,0,13,6,6,10,6,4,6,3,0,0,36,0,0,0,0,0,0,0,0,0,4,8,0,3,10,6,7,3,0,0,40,146,20,108,87,52,35,10,0,0,456
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SAL51184,0,0,0,0,0,0,6,5,0,7,0,0,0,3,0,12,7,12,0,36,5,28,33,19,36,27,6,4,0,161,0,0,0,0,0,0,4,0,0,5,9,15,5,18,22,16,14,12,3,116,149,73,80,43,63,54,31,13,3,509,21,10,14,9,13,14,6,4,7,91,189,121,144,95,147,132,107,79,28,1046,0,0,6,3,41,51,70,50,22,243,41,28,36,28,30,24,14,13,0,217,0,0,0,5,11,18,21,22,4,87,0,0,0,0,0,0,0,6,0,11,0,0,9,10,20,25,42,29,10,147,0,0,6,6,0,21,27,36,6,101,0,0,0,0,4,3,6,7,5,19,0,0,0,3,3,18,17,21,5,70,7,49,55,36,48,51,15,14,0,270,0,0,0,0,6,3,3,9,0,17,30,26,20,27,30,34,21,25,8,218,274,165,160,111,114,98,48,20,11,1000
SAL51185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,7,9,6,6,0,0,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,8,3,5,0,17,24,20,27,16,21,43,8,10,0,164,4,3,5,3,5,4,8,0,0,30,31,33,38,22,47,82,38,15,0,310,0,0,3,8,12,31,18,14,3,85,9,7,3,6,15,16,8,4,0,68,0,0,0,0,7,10,11,5,0,31,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,23,17,4,0,51,0,0,0,5,8,8,7,3,4,36,0,0,0,0,0,0,3,0,4,11,0,0,0,0,5,3,8,0,0,19,0,5,7,14,17,14,11,0,0,70,0,0,0,0,0,0,0,0,0,9,4,7,0,0,11,8,10,0,0,47,65,46,52,44,50,79,26,17,0,382
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,4,4,0,0,25
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,17
SAL51188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,4,5,5,4,0,0,0,31,3,0,0,4,4,0,6,0,0,22,9,21,10,7,15,3,7,0,0,67,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,16,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,6,19,18,12,9,8,9,0,0,0,79
SAL51189,0,0,0,0,0,9,8,0,0,20,0,0,4,5,7,17,21,13,0,60,17,58,62,73,45,44,21,3,0,324,0,0,0,0,3,0,6,0,0,13,22,18,21,43,37,40,32,9,0,216,291,171,177,179,157,90,43,27,5,1143,42,29,37,26,31,24,12,7,0,215,406,285,318,340,322,256,201,99,24,2241,0,3,6,40,59,98,101,81,26,412,82,61,62,68,76,54,53,12,0,476,0,0,0,8,8,17,44,29,4,119,0,0,0,0,0,0,3,10,0,17,0,3,12,26,58,79,78,38,11,303,0,0,0,7,14,38,52,33,14,164,0,3,0,3,3,10,15,4,3,44,0,0,3,3,5,34,31,25,0,111,31,82,88,112,88,76,37,15,0,525,0,0,0,4,7,4,17,10,0,43,45,28,40,61,75,70,60,21,0,395,634,381,354,375,338,193,99,41,12,2417
SAL51190,0,0,0,0,0,5,6,4,3,14,0,0,3,0,6,3,14,11,0,40,0,42,73,42,41,23,23,6,6,251,0,0,0,0,0,0,0,5,0,9,0,9,33,23,22,29,26,15,13,179,233,153,518,272,104,90,42,19,5,1434,17,22,69,30,13,12,12,11,0,184,262,220,705,389,201,194,145,99,44,2260,0,5,7,18,28,42,69,61,20,254,14,25,65,45,34,26,21,11,8,248,0,3,8,13,11,13,29,22,5,106,0,0,0,0,0,0,4,9,16,26,0,3,7,18,26,35,29,23,11,157,0,4,0,4,10,20,45,27,10,126,0,0,0,0,4,7,8,10,4,38,0,0,3,4,9,12,21,16,5,79,0,52,114,69,64,48,49,24,13,427,0,0,0,0,4,6,3,9,4,30,13,19,59,45,39,49,54,32,25,319,431,301,1016,604,242,165,96,41,14,2909
SAL51191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,3,10,8,12,0,0,46,0,0,0,4,0,0,0,0,0,10,7,3,10,13,11,14,11,0,0,74,0,0,0,0,3,0,7,3,0,14,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7,24,8,11,17,12,21,8,0,0,97
SAL51192,0,0,0,0,0,3,14,0,3,24,0,0,0,0,5,9,21,13,3,55,18,51,89,75,61,67,41,15,11,437,0,0,0,0,5,0,11,0,3,24,20,19,53,65,41,68,64,26,7,370,743,254,392,462,312,255,184,47,8,2663,58,16,33,43,33,34,21,6,4,239,890,372,589,692,536,527,473,189,58,4333,0,9,14,44,72,157,202,135,40,671,116,66,105,137,89,61,77,31,8,686,0,0,0,20,28,55,83,71,16,279,0,0,0,0,0,4,4,12,14,36,4,6,8,12,46,74,93,76,21,338,5,0,0,7,24,57,112,94,23,319,0,3,0,0,6,8,21,20,6,65,0,5,0,5,7,24,38,30,7,110,39,79,129,128,107,100,78,27,10,694,0,0,0,0,4,3,25,14,10,60,72,41,73,101,83,101,119,47,11,637,1490,597,796,948,672,484,346,109,14,5470
