SAL_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Can_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
SAL51167,19,6,3,3,34,0,22,237,14,361,0,3,0,0,3,0,0,0,4,0,4,13,0,33,60,49,26,4,44,30,11,15,58,11,32,132,8,321,0,0,0,0,3,0,0,0,0,0,4,9,104,128,95,97,28,4,69,39,13,24,102,11,56,393,130,837,3,4,0,0,3,5,0,0,9,0,9,47,0,66,4,7,0,0,3,4,0,0,16,0,8,37,0,58,52,43,26,4,43,28,9,14,55,5,28,117,6,285,12,22,4,0,4,4,0,0,12,0,4,79,5,126,9,13,4,0,11,5,0,0,10,0,3,72,4,114,0,3,0,0,0,0,0,0,0,0,0,24,3,34,0,0,0,0,4,0,0,0,0,0,0,9,0,11,4,3,0,0,5,0,0,0,0,0,3,12,111,138,95,97,28,4,69,39,13,24,102,11,56,393,130,837,12,16,14,4,10,13,3,0
SAL51168,4,0,0,0,0,0,7,25,3,50,0,0,0,0,0,0,0,0,0,0,0,3,0,5,18,4,8,3,15,12,6,11,14,7,12,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,31,34,20,14,12,3,13,17,5,8,20,7,13,38,36,130,0,0,0,0,5,0,0,0,0,0,0,6,0,9,4,0,6,0,0,3,0,0,8,0,0,3,0,15,9,5,4,0,13,8,0,4,7,0,9,4,0,35,3,3,0,3,5,0,0,3,4,3,5,5,3,17,0,3,0,0,0,0,0,0,4,0,0,14,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,20,14,12,3,13,17,5,8,20,7,13,38,36,130,8,0,0,0,6,9,0,4
SAL51169,0,0,0,0,0,0,5,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,13,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,13,3,20,0,0,0,0,0,0,0,0
SAL51170,3,4,0,0,4,0,12,52,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,6,0,4,7,0,0,5,0,5,23,8,51,0,0,0,0,0,0,0,0,0,0,0,0,12,12,22,12,8,0,6,10,0,3,12,0,10,71,18,148,0,3,0,0,0,0,0,0,0,0,0,7,0,15,3,5,0,0,0,0,0,0,0,0,0,5,4,15,9,3,3,0,4,5,0,0,4,0,0,15,0,31,5,0,0,0,0,0,0,0,3,0,0,12,3,21,7,5,4,0,3,4,0,0,5,0,7,17,0,32,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,22,12,8,0,6,10,0,3,12,0,10,71,18,148,0,0,0,0,0,0,0,0
SAL51171,10,0,0,0,12,0,13,90,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,8,4,0,0,5,0,8,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,15,4,3,21,10,0,5,18,0,19,116,15,195,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,4,0,0,0,0,0,0,0,0,3,7,0,6,12,3,3,0,5,6,0,0,5,0,7,9,0,26,0,0,0,0,5,0,0,0,0,0,0,18,0,26,6,8,0,0,11,0,0,0,9,0,7,46,0,68,0,4,0,0,0,0,0,0,4,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,4,9,11,20,15,4,3,21,10,0,5,18,0,19,116,15,195,5,0,0,0,0,7,0,3
SAL51172,6,4,0,3,27,0,15,172,8,246,4,5,0,0,0,0,0,0,3,0,3,6,0,13,31,12,5,3,16,13,3,6,20,4,17,49,0,116,0,0,0,0,0,0,0,0,0,0,0,4,17,16,46,34,4,3,25,20,4,12,55,4,38,227,26,393,0,8,0,0,0,0,0,0,3,0,7,23,0,33,3,0,0,0,0,0,0,0,5,0,0,15,0,26,28,6,0,0,14,13,3,5,15,0,16,33,0,93,6,0,0,0,0,0,0,0,0,0,0,33,0,50,3,7,0,0,5,4,0,3,11,0,5,64,0,99,7,5,0,0,3,3,0,0,3,0,4,43,0,64,0,0,0,0,0,0,0,0,5,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,3,17,14,46,34,4,3,25,20,4,12,55,4,38,227,26,393,14,8,3,3,3,6,0,4
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,58,30,4,15,105,3,109,964,72,1499,0,0,0,0,0,0,0,0,9,0,4,30,0,51,118,58,43,8,59,52,3,37,71,19,79,281,10,636,0,4,0,0,0,0,0,0,0,0,0,5,72,79,234,195,88,10,122,83,11,57,193,21,198,1284,156,2258,23,17,5,0,19,4,3,6,28,0,37,143,12,248,27,21,9,0,8,6,0,5,25,3,27,113,12,207,73,39,25,12,33,32,3,29,49,8,39,218,14,438,33,25,8,0,17,4,0,0,14,5,25,188,11,283,39,41,23,0,29,18,0,7,39,0,35,262,11,437,23,27,12,0,11,6,0,5,24,0,26,230,12,350,8,13,3,0,12,5,0,0,9,0,8,111,3,163,5,5,3,0,3,0,0,6,4,0,0,26,79,118,234,195,88,10,122,83,11,57,193,21,198,1284,156,2258,40,19,18,7,10,17,8,23
SAL51175,8,9,0,4,37,0,41,308,21,470,0,0,0,0,0,0,0,0,0,0,0,10,0,13,66,27,33,4,20,21,0,12,25,4,39,134,16,297,0,0,0,0,0,0,0,0,0,0,0,3,55,60,112,68,42,4,25,27,0,14,61,3,81,451,93,835,7,4,7,0,3,5,0,0,6,0,6,37,0,64,12,12,3,0,3,5,0,4,13,0,10,44,5,86,38,20,12,4,13,10,0,10,19,0,22,106,10,201,22,9,11,0,6,5,0,3,14,0,4,88,8,147,19,11,4,0,4,6,0,3,12,0,22,104,7,165,10,9,3,0,0,0,0,0,7,0,9,51,0,83,4,0,0,0,0,0,0,0,0,0,5,19,0,26,0,0,0,0,0,0,0,0,0,0,0,13,56,69,112,68,42,4,25,27,0,14,61,3,81,451,93,835,5,0,4,4,0,3,0,5
SAL51176,104,83,16,33,305,12,261,2971,170,4308,10,17,4,0,3,0,0,4,32,3,13,108,4,178,399,132,151,37,169,207,33,72,177,43,249,878,51,1957,0,0,0,0,0,0,0,5,5,0,4,25,232,261,669,467,248,42,278,288,44,108,519,54,534,3987,456,6704,47,44,12,9,22,19,0,8,63,5,66,423,24,672,60,46,28,6,29,35,3,14,66,4,60,421,18,668,223,80,96,14,90,102,21,36,133,23,136,576,34,1213,93,70,34,6,39,42,5,22,65,10,59,507,32,854,118,100,39,0,47,51,3,17,101,14,96,903,50,1369,79,81,18,3,33,22,4,7,65,3,72,708,40,1058,34,35,22,0,14,13,0,3,23,0,30,396,17,556,15,9,3,3,3,5,0,0,8,3,6,43,237,311,669,467,248,42,278,288,44,108,519,54,534,3987,456,6704,82,36,31,30,35,51,14,20
SAL51177,0,0,0,0,4,0,3,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,4,0,3,21,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,4,0,3,21,8,42,0,0,0,0,0,0,0,0
SAL51178,0,0,0,0,0,0,5,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,0,5,19,9,39,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,0,5,19,9,39,0,0,0,0,0,0,0,0
SAL51179,13,12,0,0,13,0,12,84,10,164,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,3,8,0,4,9,0,0,6,0,8,38,5,69,0,0,0,0,0,0,0,0,0,0,0,3,23,22,27,23,11,0,15,19,0,5,28,6,23,133,24,262,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,5,0,0,14,0,12,10,0,9,0,10,9,0,5,10,0,6,29,0,64,3,4,4,0,0,3,0,0,0,0,4,21,3,36,7,4,0,0,3,6,0,0,5,0,7,31,3,53,4,7,0,0,0,0,0,0,9,0,5,20,0,36,0,5,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,3,21,27,27,23,11,0,15,19,0,5,28,6,23,133,24,262,0,0,0,0,0,3,0,0
SAL51180,7,0,0,0,7,0,3,27,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,0,4,0,0,5,6,0,3,4,3,31,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,12,3,0,5,0,0,4,14,0,10,34,21,96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,3,0,0,17,6,6,0,0,4,0,0,0,5,0,6,7,3,24,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,4,0,0,0,0,0,0,3,0,0,11,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,12,3,0,5,0,0,4,14,0,10,34,21,96,4,4,0,0,5,0,0,0
SAL51181,23,11,0,3,29,0,19,263,20,379,0,0,0,0,0,0,0,0,0,0,5,9,0,13,22,18,6,3,10,15,4,5,5,4,14,44,6,107,0,0,0,0,0,0,0,0,0,0,0,4,121,124,42,41,19,3,36,26,4,13,37,4,37,312,150,624,3,3,3,0,3,3,0,0,0,0,0,15,4,33,8,7,3,0,3,3,0,0,0,0,3,10,0,29,11,8,4,3,7,11,0,4,8,5,9,32,4,71,0,3,0,0,7,3,0,3,7,0,0,25,3,43,13,11,7,0,3,4,0,0,6,0,3,85,3,127,9,8,4,0,4,0,0,0,3,0,7,88,3,126,0,7,0,0,3,4,0,0,8,0,6,49,7,73,0,0,0,0,4,0,0,0,0,0,0,0,126,130,42,41,19,3,36,26,4,13,37,4,37,312,150,624,9,3,4,3,6,5,4,5
SAL51182,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,9,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,9,14,21,0,0,0,0,0,0,0,0
SAL51183,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0
SAL51184,41,25,0,11,102,3,63,520,29,841,5,9,3,0,0,0,0,0,15,0,3,14,4,52,167,83,64,4,93,80,13,63,140,19,122,183,19,646,5,3,4,0,0,0,0,0,4,0,0,10,97,114,243,178,84,11,144,101,16,70,265,17,188,727,154,1647,0,18,3,0,7,4,0,0,22,0,16,53,4,114,19,21,3,0,16,11,0,4,37,3,18,54,10,143,138,68,50,4,78,58,11,48,123,10,97,191,19,574,41,36,20,4,27,19,0,4,37,5,28,168,14,320,23,21,10,0,7,13,0,7,32,0,17,189,16,299,5,8,0,0,0,0,0,0,0,5,4,49,0,72,0,0,0,0,0,0,0,0,0,0,0,6,0,12,10,3,3,0,4,0,0,0,3,0,0,14,91,118,243,178,84,11,144,101,16,70,265,17,188,727,154,1647,55,32,23,5,28,28,4,28
SAL51185,18,18,0,5,34,3,23,217,16,360,0,0,0,0,0,0,0,0,0,0,0,13,0,16,36,28,18,4,32,17,6,8,34,5,20,84,9,208,0,0,0,0,0,0,0,0,0,0,0,0,51,49,85,68,31,4,51,36,11,19,70,9,40,313,70,644,3,4,6,0,6,6,0,0,8,0,9,36,0,61,0,4,0,0,0,0,0,0,0,0,5,34,0,47,35,28,7,5,16,15,0,11,30,0,14,52,11,150,10,7,5,0,13,6,0,3,8,0,9,51,0,95,21,17,9,0,14,3,0,0,15,0,6,72,10,139,6,5,0,0,3,9,0,0,0,0,3,38,3,66,0,0,0,0,0,0,0,0,7,0,0,12,0,20,5,0,0,0,0,0,0,0,0,0,0,11,52,67,85,68,31,4,51,36,11,19,70,9,40,313,70,644,10,5,3,8,12,9,4,4
SAL51186,0,0,0,0,4,0,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,30,0,0,0,0,0,0,0,0
SAL51187,0,0,0,0,4,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,17,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,5,17,4,27,0,0,0,0,0,0,0,0
SAL51188,8,0,0,0,0,0,3,43,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,4,18,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,27,8,4,3,0,16,7,3,7,7,4,8,58,29,122,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,5,4,0,0,0,0,6,11,0,29,0,0,0,0,3,0,0,0,3,0,0,9,0,18,0,3,0,0,5,0,0,0,0,0,0,11,3,26,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,29,8,4,3,0,16,7,3,7,7,4,8,58,29,122,0,0,0,0,0,0,0,0
SAL51189,101,39,5,29,188,7,165,1233,81,1922,8,39,0,0,13,5,5,6,58,3,11,118,6,220,280,171,86,18,182,116,35,80,251,28,178,418,45,1231,5,3,5,0,12,6,0,3,0,0,0,19,256,290,412,389,118,17,303,164,44,112,494,43,350,1784,385,3667,34,50,0,0,17,10,0,15,40,5,32,198,12,337,50,49,11,0,37,13,3,11,86,0,34,177,15,365,190,124,64,15,126,88,24,55,201,19,139,355,48,989,45,57,14,4,27,19,5,19,59,0,49,307,16,522,66,77,13,0,50,19,7,12,71,4,61,479,32,759,15,22,6,0,24,3,4,4,28,0,31,199,14,312,0,0,0,0,6,0,0,0,7,0,5,39,0,56,17,9,4,4,14,9,0,13,5,3,7,23,254,318,412,389,118,17,303,164,44,112,494,43,350,1784,385,3667,91,45,35,13,59,44,17,34
SAL51190,64,30,11,28,230,9,147,2025,59,2677,6,9,0,0,9,6,0,0,28,0,17,74,0,123,160,58,67,23,88,92,28,48,169,24,144,355,23,865,3,0,0,0,3,0,0,0,0,0,0,18,274,299,254,236,103,26,157,129,38,74,425,30,310,2481,354,3969,11,10,7,0,18,8,8,0,13,0,15,169,6,222,21,13,7,4,14,14,0,8,43,0,27,96,6,195,119,57,46,14,61,70,18,35,159,17,119,458,16,887,37,41,21,3,22,18,0,8,59,5,38,477,15,660,42,69,13,0,27,16,3,12,102,3,63,847,19,1121,10,44,12,0,10,4,4,0,36,0,30,338,12,465,3,0,0,0,7,0,0,6,7,0,3,66,6,86,12,0,0,4,6,0,4,0,17,0,12,32,272,337,254,236,103,26,157,129,38,74,425,30,310,2481,354,3969,61,23,15,29,41,28,17,17
SAL51191,0,0,0,0,7,0,6,48,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,9,0,3,20,0,41,0,0,0,0,0,0,0,0,0,0,0,0,12,10,14,8,5,0,0,0,0,0,14,0,7,74,16,132,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,11,6,0,5,0,0,0,0,0,6,0,7,21,0,44,0,0,0,0,0,0,0,0,5,0,0,17,0,26,4,0,0,0,0,0,0,0,3,0,0,12,4,25,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,12,15,14,8,5,0,0,0,0,0,14,0,7,74,16,132,0,0,0,0,0,0,0,0
