SAL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SAL50011,12,3,11,0,4,0,0,10,0,32,21,53,153,3,32,0,161,31,6,452,30,12,54,6,15,7,33,25,4,186,6,7,17,0,10,0,6,4,4,65,49,22,336,4,56,10,39,91,5,606,25,17,25,0,20,18,17,12,0,139,93,24,37,6,25,289,29,42,0,543,56,0,59,84,12,48,6,55,0,318,14,13,12,9,19,4,58,14,0,144,4,14,14,0,3,4,0,0,0,36,21,34,0,4,84,9,0,0,0,152,9,3,3,5,7,22,4,3,0,52,34,120,44,0,47,0,0,3,4,253,17,26,19,10,29,0,7,87,3,202,19,52,15,144,77,5,3,9,5,336,31,210,11,148,42,0,0,13,0,456,32,270,47,310,125,4,0,24,4,819,14,3,4,36,10,4,0,0,0,81,16,18,123,50,26,0,6,14,3,258,22,26,42,7,34,11,15,22,31,217
SAL50012,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,3,0,0,0,0,0,0,0,0,3,0,4,18,0,0,0,20,0,3,49,0,0,6,0,0,0,6,0,0,23,0,0,13,0,0,0,3,0,0,26,0,0,13,0,0,0,8,3,0,25,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,15,0,0,0,22,3,0,0,0,0,5,0,10,0,21,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,5,4,5,3,0,0,0,7,0,19,0,16,0,8,0,0,0,5,0,33,0,7,5,11,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,3,0,20,0,0,0,0,4,0,0,6,0,8
SAL50014,24,0,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,15,0,0,0,0,0,0,3,0,23,6,0,9,0,0,0,14,0,0,27,5,0,4,0,4,0,0,0,0,17,0,0,0,0,0,0,3,0,0,5,7,0,17,0,5,0,0,5,0,36,3,0,0,0,0,3,0,0,0,10,0,0,4,0,3,22,0,0,0,29,3,0,5,3,0,5,0,4,0,17,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,5,0,0,0,0,10,0,14,0,0,0,3,0,0,0,0,0,8,8,7,3,8,0,0,0,0,0,23,4,8,0,10,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,8,3,0,0,0,0,0,16,3,3,0,0,0,0,0,0,3,18
SAL50017,19,0,0,0,0,0,5,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
SAL50018,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,6,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,6,0,0,6,3,0,3,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3,4,0,10,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,4,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,0,4,0,0,0,3,0,0,10
SAL50020,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,13,0,0,0,0,0,0,0,0,19,90,117,22,0,28,0,14,0,11,271,37,35,20,0,18,4,10,9,0,129,15,10,5,0,14,0,0,3,0,44,91,39,52,0,30,13,3,15,3,253,36,15,5,0,7,14,4,3,0,92,48,32,5,0,18,138,11,19,5,284,38,0,22,76,3,22,3,31,5,197,21,19,4,8,22,3,16,4,0,99,3,12,5,0,0,7,0,0,0,34,22,58,0,0,37,4,0,0,4,127,30,21,0,0,20,46,3,0,0,125,81,285,24,0,60,3,7,3,0,466,15,18,6,0,14,5,0,23,4,77,34,55,11,19,34,0,0,0,0,162,33,174,3,34,16,0,0,0,0,266,42,390,6,64,81,0,0,5,0,596,11,19,4,21,7,4,0,4,0,67,20,19,29,26,15,3,0,10,0,118,48,39,8,6,24,9,9,8,26,173
SAL50023,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50024,6,7,0,0,0,0,0,0,0,7,43,63,18,0,21,0,5,0,0,144,29,25,20,0,6,4,4,3,0,90,3,7,3,0,3,0,0,0,0,26,37,31,49,0,11,4,3,9,0,145,16,13,5,0,3,11,4,0,0,48,45,32,10,0,6,101,0,13,0,209,28,3,12,46,3,25,3,30,4,149,17,14,9,0,15,0,21,3,0,71,4,10,0,0,0,0,0,0,0,15,8,35,0,0,16,0,0,0,0,59,11,11,4,0,10,23,0,0,0,57,42,197,29,0,32,11,0,0,4,311,13,5,3,9,7,0,0,22,0,56,26,52,8,20,37,0,0,3,0,143,15,143,13,33,24,0,0,4,0,234,24,214,9,42,49,0,3,7,3,355,5,10,0,17,0,0,0,0,0,38,4,11,11,13,5,0,0,3,0,55,14,18,6,6,18,7,3,3,12,95
SAL50025,9,0,5,0,0,0,0,0,0,9,3,0,18,0,0,0,4,0,0,32,0,0,6,0,3,0,7,3,0,25,0,0,3,0,0,0,0,0,0,3,4,0,22,0,5,0,8,6,0,33,0,0,0,0,3,0,0,0,0,4,4,0,0,0,5,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8,0,4,0,9,0,0,0,0,0,25,3,19,0,8,0,0,0,0,0,28,0,25,0,6,3,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,16,4,0,0,0,0,0,4,3,6,15
SAL50026,4,0,0,0,9,3,7,18,0,34,6,20,45,0,18,0,97,28,0,220,24,10,106,4,35,17,91,62,0,356,3,7,5,0,8,0,14,8,0,44,22,12,179,0,24,0,71,91,4,400,10,8,28,0,21,21,55,18,0,164,54,0,41,0,19,290,43,64,5,518,27,3,29,64,3,47,16,94,0,291,13,6,10,6,85,3,201,13,3,339,10,5,9,0,5,0,6,3,0,33,0,3,6,0,20,5,0,0,0,41,5,4,6,0,14,13,0,8,0,47,10,55,49,0,24,5,6,8,0,163,3,10,39,15,23,5,17,105,0,219,14,35,22,74,72,0,8,46,0,261,10,95,29,100,15,0,5,35,0,296,21,124,29,379,94,4,14,49,7,708,8,8,5,14,3,5,5,6,0,43,11,8,95,33,7,3,9,27,0,198,16,14,47,12,21,8,74,51,81,314
SAL50027,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,20,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,19,0,0,0,5,0,4,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,0,0,0,0,0,4,0,11,24,51,37,0,22,0,26,9,3,171,16,4,12,0,4,7,4,3,0,50,5,0,7,0,0,0,0,0,0,14,22,12,46,0,15,0,5,8,0,111,12,7,9,0,10,4,10,0,0,59,25,7,3,0,10,58,13,10,0,118,27,0,10,35,10,8,0,21,0,115,13,7,6,9,11,0,24,0,0,70,7,3,0,0,5,0,0,0,0,15,4,15,4,0,19,0,0,0,0,46,4,5,0,0,3,13,0,0,0,30,23,83,16,0,12,4,0,4,4,144,13,11,6,3,0,0,3,13,0,50,22,24,5,23,23,0,0,0,0,94,10,74,4,17,10,0,0,5,0,122,14,90,0,47,44,0,0,0,0,197,5,3,16,16,9,5,0,9,0,64,7,5,29,12,11,0,3,4,0,62,19,10,10,0,15,4,3,4,3,75
SAL50032,0,0,0,0,0,0,0,0,0,8,8,13,24,0,3,0,24,9,0,86,4,3,24,0,3,3,8,10,0,56,0,4,5,0,6,0,0,0,0,19,10,12,89,0,23,0,16,28,5,176,4,0,9,0,11,9,4,5,0,33,17,0,12,4,10,71,10,23,0,148,5,0,7,7,0,5,8,13,0,53,6,0,4,5,17,0,27,0,0,43,0,0,7,0,0,0,0,0,0,14,3,11,0,0,17,0,0,0,0,32,0,0,0,0,3,5,0,0,0,11,13,38,12,0,22,0,4,0,0,90,0,5,10,6,7,0,0,19,0,46,4,16,3,22,20,0,0,8,0,68,6,61,0,14,11,0,0,7,5,105,12,61,9,75,32,0,5,9,0,201,0,4,0,10,0,0,0,5,0,24,3,9,20,8,7,0,0,0,0,53,10,3,8,5,11,4,7,3,12,65
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,0,0,0,0,0,3,0,20,14,0,4,0,5,0,0,44,3,10,14,0,0,0,3,7,0,40,0,0,0,0,0,0,0,0,0,4,4,7,16,0,5,0,0,10,0,48,3,0,6,0,9,0,5,0,0,24,5,3,3,0,4,32,4,3,0,64,6,0,6,10,0,4,0,8,0,41,6,0,0,0,11,4,16,0,0,30,0,0,5,0,0,0,0,0,0,12,4,5,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,6,8,29,11,0,11,0,0,0,0,58,4,3,0,0,4,0,0,12,0,24,3,16,0,14,6,0,0,7,0,47,3,32,5,7,3,0,0,3,0,49,7,34,8,30,9,0,0,4,0,93,3,3,0,6,3,0,0,4,0,13,0,3,7,4,0,0,0,0,0,19,3,7,8,0,0,0,6,9,0,29
SAL50035,9,3,0,0,5,0,3,0,0,24,70,75,32,0,23,6,17,4,0,228,67,35,32,0,23,18,6,13,0,179,4,12,7,0,0,0,0,3,0,35,82,23,86,0,34,7,13,17,3,263,39,11,6,0,23,7,4,0,0,90,47,33,12,0,19,161,8,20,0,298,29,0,5,64,5,21,8,38,0,168,35,23,0,11,33,0,25,7,0,121,4,11,3,0,0,5,0,0,0,28,17,47,0,0,34,5,0,0,3,115,17,8,3,0,22,51,0,0,3,108,72,222,22,0,58,0,0,4,4,374,16,20,12,3,8,0,0,16,4,76,27,47,4,23,30,0,0,0,8,145,30,217,6,61,29,0,0,6,0,353,32,265,16,73,80,3,0,3,0,470,11,9,5,21,7,6,0,4,0,70,9,11,31,25,11,0,0,0,0,83,31,28,11,0,28,5,8,4,8,131
SAL50036,3,0,0,0,8,3,0,9,3,24,41,90,77,0,28,6,46,15,9,307,68,38,102,4,45,13,37,28,9,353,16,15,10,0,16,0,3,4,0,73,49,26,230,0,59,9,35,58,0,467,30,22,16,0,21,21,24,16,10,153,73,18,24,5,44,270,15,38,0,493,31,4,29,79,3,59,9,93,0,313,28,24,20,6,58,8,94,16,4,252,0,11,5,0,0,5,0,0,0,34,23,42,3,0,70,0,0,0,3,148,11,4,8,0,13,22,0,6,3,58,40,175,59,0,60,3,6,5,0,347,17,13,16,7,21,0,4,51,0,138,48,64,28,80,83,0,11,6,7,319,37,252,23,147,54,0,0,21,3,531,43,295,19,209,128,0,9,27,0,737,9,10,0,50,6,10,0,9,0,97,16,16,93,34,19,0,0,14,0,198,27,30,38,8,42,19,28,29,34,245
SAL50037,0,0,0,0,0,0,0,5,0,13,31,75,54,0,20,0,47,10,0,236,34,23,75,0,28,6,21,21,5,222,10,11,12,0,6,0,3,4,0,47,37,32,132,0,45,3,19,27,4,294,32,26,10,0,25,14,9,8,0,122,51,19,14,3,24,145,14,27,0,293,30,0,22,37,4,32,4,45,0,183,17,17,10,0,28,0,46,14,6,137,0,4,7,0,0,0,0,0,0,19,17,30,3,0,40,0,0,0,0,90,9,5,3,0,12,14,0,0,0,39,38,156,45,0,43,7,3,3,0,289,6,11,0,8,11,3,3,33,0,81,35,66,15,61,62,0,0,8,7,252,23,190,13,80,34,0,0,12,0,358,24,235,20,143,71,4,0,12,0,505,17,11,0,19,6,5,0,4,0,53,12,7,51,27,18,3,5,10,0,121,32,29,30,3,17,6,14,19,32,177
