SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL50011,15,190,16,93,21,11,0,3,0,360,16,133,0,91,22,10,0,0,0,267,56,64,10,36,146,51,6,16,9,407,13,79,9,147,46,22,3,8,0,344,10,19,0,11,10,12,0,4,0,66,23,8,56,46,36,25,4,4,3,202,0,0,0,0,0,0,0,0,0,3,0,3,0,9,10,9,0,0,0,27,0,3,0,12,10,4,0,6,11,42,145,540,134,462,323,140,28,64,26,1860,8,32,10,13,5,3,0,8,0,84,17,47,18,12,13,0,0,3,0,103,67,72,355,18,19,7,65,36,12,646,28,13,172,10,15,3,30,39,4,322,4,5,16,8,3,0,6,6,0,48,23,237,31,111,26,10,9,12,3,465,22,168,4,100,22,9,5,0,0,330,124,118,29,57,174,68,20,49,13,650,26,117,26,220,67,30,15,18,4,522,18,32,10,14,18,15,0,10,0,128
SAL50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,0,4,3,5,0,0,0,0,0,10,0,9,0,4,0,0,0,0,0,24,5,0,0,7,5,0,0,0,0,22,0,3,0,0,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,13,20,22,3,4,5,0,97,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,45,0,0,0,13,5,0,75,3,0,4,0,0,0,4,0,0,13,0,0,5,0,0,0,0,0,0,4,0,4,3,9,0,0,0,0,0,11,0,15,0,4,0,0,0,0,0,27,5,0,0,7,5,0,4,0,0,23,0,3,0,0,4,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0
SAL50014,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,3,9,0,5,0,0,0,0,0,16,7,6,0,4,0,0,0,0,0,19,4,0,0,0,18,0,0,0,0,29,0,0,0,5,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,9,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,13,16,23,12,3,5,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,19,0,0,0,8,5,0,42,0,0,7,0,0,3,5,0,0,14,6,3,0,4,0,0,0,0,0,17,3,6,6,5,0,0,0,0,0,23,6,6,0,4,0,0,0,0,0,20,12,5,0,0,18,6,0,0,0,38,5,0,4,3,3,5,0,0,0,22,0,0,3,0,0,0,0,0,0,5
SAL50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,7,14,0,0,5,0,29,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,3,0,26,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,15,240,4,25,29,13,0,3,4,325,12,79,6,17,20,3,0,5,0,135,85,122,8,19,100,34,0,4,5,376,35,102,4,28,37,7,3,3,0,216,11,21,6,10,7,4,0,3,0,66,9,3,13,16,4,8,0,4,0,50,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,20,0,0,0,3,0,6,0,0,3,16,206,658,51,118,235,81,5,19,12,1386,37,70,7,4,15,3,5,4,0,147,20,42,11,0,10,4,4,10,0,94,122,191,60,4,23,7,8,12,6,438,35,26,25,3,3,4,0,0,5,110,9,3,12,0,3,4,0,3,0,37,23,397,6,23,31,13,0,3,3,508,18,97,6,19,20,3,0,4,0,171,245,244,18,24,133,64,13,11,10,755,52,168,17,39,42,8,8,9,0,346,15,30,14,16,13,7,0,4,3,101
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50024,9,145,8,19,20,4,0,5,0,210,4,65,3,16,11,0,0,0,0,103,36,105,5,16,68,23,0,0,5,262,11,65,4,16,21,0,0,0,0,120,3,18,0,5,9,6,0,0,0,42,4,0,5,9,8,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,10,0,0,0,0,5,4,0,4,3,15,96,484,37,91,142,54,6,12,10,940,22,58,5,5,0,3,0,0,0,96,14,38,3,0,0,3,3,0,0,64,76,124,59,10,13,8,4,8,0,308,15,14,16,0,0,3,0,3,0,66,6,6,6,0,0,0,0,0,0,24,19,207,8,21,20,9,0,3,5,297,12,79,3,18,8,0,0,5,0,133,118,184,13,28,82,44,5,0,8,489,23,90,4,27,27,7,0,3,0,183,13,26,11,6,13,9,0,0,0,72
SAL50025,5,17,0,0,0,0,0,0,0,29,4,13,0,5,0,0,0,0,0,18,0,3,0,3,8,5,0,0,0,12,0,4,0,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,15,39,6,14,12,4,3,3,3,105,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,4,36,0,0,0,3,0,0,55,0,0,10,0,0,0,0,0,0,12,3,0,5,0,0,0,0,0,0,9,4,18,0,0,0,0,0,0,0,32,5,18,0,5,0,0,0,0,0,28,0,3,0,0,8,5,0,0,0,17,6,4,0,11,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8
SAL50026,3,80,12,77,21,12,9,6,3,211,3,55,4,58,12,9,0,4,0,150,18,35,11,36,106,28,7,35,0,282,12,37,14,169,36,23,4,33,0,322,10,12,3,16,8,9,4,4,0,60,9,0,20,34,13,18,3,18,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,9,0,0,4,11,8,8,3,4,14,60,55,242,92,415,220,115,49,120,28,1335,3,15,16,13,7,8,7,6,3,71,12,22,13,4,7,4,7,6,0,72,21,33,272,19,17,14,103,58,11,545,0,5,77,8,0,4,15,21,0,135,5,7,17,3,5,8,15,8,0,71,6,103,11,96,21,8,10,8,3,268,6,72,7,67,12,11,6,4,0,197,42,56,26,48,128,46,37,63,3,464,12,61,27,207,38,24,13,41,3,428,12,21,12,22,8,15,4,13,0,98
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,6,64,0,11,12,0,0,0,0,96,4,34,0,11,6,0,0,0,0,60,30,39,0,10,43,11,0,4,0,150,11,25,0,22,15,0,4,0,0,75,4,8,0,6,3,5,0,0,0,25,9,0,7,3,5,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,5,3,8,6,0,0,5,24,72,210,24,82,104,32,6,12,3,542,11,29,5,3,4,4,0,0,0,56,5,20,5,4,6,0,0,0,0,41,36,65,98,0,10,9,11,10,0,238,13,3,20,4,4,0,0,4,0,56,4,4,3,3,0,4,3,6,0,24,12,98,4,13,14,4,0,0,0,143,13,44,0,11,6,0,4,0,0,82,83,70,8,9,63,25,9,3,0,267,18,32,3,38,13,0,7,0,0,117,4,16,3,8,3,8,0,0,0,42
SAL50032,3,52,11,20,5,0,0,7,0,89,3,43,0,10,12,0,0,0,4,69,12,20,0,15,33,16,0,0,0,97,12,15,0,40,16,7,0,0,0,86,3,10,3,0,4,0,0,0,0,22,5,3,5,0,5,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,5,0,0,4,12,46,141,24,91,81,30,4,23,4,446,3,3,0,3,3,0,0,3,0,14,0,15,0,0,0,0,5,0,0,29,15,16,83,5,3,4,11,12,0,156,9,0,34,0,5,0,9,4,0,58,3,3,3,3,0,4,9,4,0,24,5,57,10,20,9,0,3,7,0,109,3,42,3,10,12,0,5,0,4,77,30,32,9,21,34,21,4,4,3,158,12,22,8,50,18,10,7,3,0,123,3,11,4,0,4,3,0,0,0,28
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,6,33,3,11,0,0,0,0,0,49,0,16,0,0,0,0,0,0,0,18,7,9,0,5,19,7,0,0,0,47,4,15,7,14,0,0,3,0,0,50,3,5,5,0,0,0,0,0,0,14,0,0,6,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,94,20,34,30,8,3,8,0,234,0,23,0,0,0,0,0,0,0,29,3,7,3,0,0,0,0,0,0,19,6,18,31,0,4,3,10,9,0,91,3,0,6,0,0,0,0,5,0,14,0,0,4,0,0,0,0,0,0,3,7,37,6,16,0,0,0,0,0,62,3,26,0,0,0,0,0,0,0,32,11,22,5,9,18,7,0,7,0,85,9,25,7,17,6,5,4,0,0,67,0,7,8,4,0,0,0,0,0,27
SAL50035,15,190,12,33,28,9,4,0,5,295,20,127,0,29,17,0,0,0,0,200,70,75,10,21,117,36,0,0,9,341,13,76,3,16,32,8,0,0,0,159,8,31,0,0,13,0,0,0,3,55,6,0,9,9,8,3,0,4,0,40,0,0,0,0,0,0,0,0,0,0,6,10,0,3,0,0,0,0,0,19,0,0,0,4,4,3,0,0,0,17,161,571,41,123,243,72,10,12,17,1244,31,52,6,11,13,3,3,4,0,114,15,21,4,0,0,0,0,4,0,45,126,130,102,8,20,16,14,12,6,424,33,26,46,0,9,0,3,5,0,132,21,10,0,0,8,3,4,4,0,48,28,273,12,35,32,15,9,0,5,409,27,144,0,29,17,0,3,4,0,232,199,194,17,28,146,75,9,12,13,686,28,125,9,35,44,16,4,0,4,263,14,37,6,7,14,3,0,4,3,85
SAL50036,16,212,11,46,21,11,0,5,3,340,23,139,7,93,16,8,0,5,0,290,57,86,12,36,179,36,5,14,6,427,27,60,8,93,48,20,5,9,0,268,6,25,0,10,15,12,0,4,3,71,17,5,35,30,35,15,0,9,0,140,0,3,0,0,0,0,0,0,0,0,4,6,0,9,0,0,4,3,0,17,3,0,4,5,0,6,0,6,4,29,180,609,104,335,338,112,21,54,22,1770,23,70,17,9,13,7,0,3,3,144,26,61,14,5,10,6,6,6,0,139,91,149,303,17,26,25,61,29,17,713,25,15,95,4,10,6,12,13,0,181,10,7,13,3,5,4,0,5,0,44,26,276,23,73,28,10,3,13,4,462,30,180,13,99,15,8,6,6,0,351,142,177,26,47,231,48,22,29,15,740,40,87,13,124,64,21,3,21,0,376,9,32,11,16,19,9,0,13,5,114
