SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50941,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,26,10,8,20,11,13,14,0,3,111,..,4,4,25,21,18,25,5,0,100,..,0,8,4,0,6,0,0,0,18,..,0,0,0,4,0,0,0,0,4,49,..,..,..,..,..,..,..,..,49,..,7,..,..,..,..,..,..,..,7,..,6,0,3,0,0,0,0,0,15,..,0,0,0,0,0,6,0,0,7,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,3,0,3,0,13,0,0,0,0,3,0,0,0,0,6,50,22,12,37,33,28,29,5,3,216
SAL50942,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,14,..,0,3,0,0,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,6,0,3,0,30
SAL50943,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11
SAL50944,..,7,10,6,0,6,0,3,0,30,..,4,16,10,18,35,40,26,5,144,3,4,4,0,4,0,3,3,0,25,236,143,190,162,161,184,143,80,15,1301,..,5,113,159,163,171,136,76,25,842,..,29,60,42,30,38,13,6,0,218,..,7,35,29,47,37,20,11,6,178,466,..,..,..,..,..,..,..,..,466,..,101,..,..,..,..,..,..,..,101,..,96,64,35,15,10,0,0,0,214,..,19,15,8,6,17,19,4,0,79,..,11,8,4,5,9,4,0,0,39,..,13,23,12,14,10,3,0,0,80,..,16,43,33,43,77,66,47,9,337,4,8,16,12,7,5,3,6,0,58,474,307,368,318,332,363,260,150,42,2613
SAL50945,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,4,0,0,9,16,4,5,9,8,28,15,5,4,99,..,0,5,11,8,33,20,0,0,83,..,0,8,4,3,4,3,0,0,27,..,0,0,0,0,0,0,0,0,5,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,8,0,0,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,5,5,5,8,4,4,25,0,0,0,0,0,0,4,0,0,8,31,11,17,19,22,50,36,9,5,199
SAL50946,..,5,0,0,0,0,0,0,0,7,..,0,5,5,4,5,22,18,24,82,0,0,0,0,0,0,0,5,3,14,45,34,27,32,41,56,57,36,35,363,..,0,13,23,32,72,63,37,16,270,..,4,12,12,9,9,3,0,0,51,..,0,0,10,12,3,3,0,0,28,90,..,..,..,..,..,..,..,..,90,..,28,..,..,..,..,..,..,..,28,..,11,9,0,0,0,0,0,0,25,..,4,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,3,4,0,0,19,..,3,9,6,8,14,35,16,30,120,0,0,0,3,3,6,8,3,4,26,89,60,39,55,71,117,107,60,52,660
SAL50947,..,49,32,20,22,15,15,0,0,160,..,52,89,78,103,103,114,88,57,688,12,17,15,7,9,8,3,0,5,75,374,383,511,363,356,301,254,157,90,2784,..,17,241,264,151,157,153,90,34,1113,..,173,206,75,71,65,26,0,0,616,..,16,73,97,105,70,27,16,10,413,700,..,..,..,..,..,..,..,..,700,..,134,..,..,..,..,..,..,..,134,..,137,71,40,23,12,4,0,0,285,..,46,42,9,25,24,24,12,7,185,..,19,24,11,9,0,8,0,0,70,..,92,115,45,49,41,32,5,3,374,..,79,225,200,236,226,211,142,72,1387,19,30,28,16,16,11,7,9,8,142,718,734,1029,762,681,595,480,275,128,5409
SAL50948,..,3,3,3,3,0,0,0,0,18,..,3,15,12,16,20,27,25,11,121,6,0,3,0,6,0,0,0,0,17,196,135,170,161,134,89,87,46,13,1036,..,13,109,141,126,78,68,34,16,574,..,35,82,47,32,23,13,7,0,243,..,7,17,42,38,14,13,5,0,131,399,..,..,..,..,..,..,..,..,399,..,89,..,..,..,..,..,..,..,89,..,99,52,13,7,4,0,0,0,175,..,20,17,0,4,15,16,11,0,83,..,15,14,4,0,3,0,0,0,36,..,11,16,7,10,10,4,0,0,60,..,10,30,32,45,43,52,28,12,257,8,4,6,9,4,3,0,0,0,38,408,303,331,299,276,189,169,85,33,2082
SAL50949,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5,4,6,5,11,3,7,7,0,35,..,0,6,4,15,11,11,0,0,42,..,0,0,3,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,4,0,3,6,0,3,0,15,0,0,0,0,0,0,0,0,0,5,15,4,5,11,18,14,14,10,0,81
SAL50950,..,10,6,0,8,4,6,0,0,23,..,12,24,12,7,7,7,0,0,65,6,3,4,3,3,0,4,0,0,26,239,86,184,178,104,48,22,0,0,873,..,6,131,210,113,72,17,6,0,560,..,42,138,80,31,15,7,0,0,307,..,0,9,20,14,6,0,0,0,55,484,..,..,..,..,..,..,..,..,484,..,41,..,..,..,..,..,..,..,41,..,41,13,3,0,0,0,0,0,56,..,4,0,3,0,4,5,0,0,20,..,6,8,0,0,0,0,0,0,18,..,7,6,0,7,7,5,0,0,35,..,9,43,31,18,28,13,0,0,136,13,4,9,8,6,3,4,0,0,49,499,178,361,352,195,137,50,6,0,1771
SAL50951,..,3,4,0,0,0,5,0,0,21,..,0,6,4,15,7,13,5,0,48,5,4,5,0,0,6,0,0,0,18,374,133,235,226,137,118,71,23,4,1325,..,7,218,324,180,159,107,41,0,1038,..,29,136,57,26,25,8,0,0,281,..,0,10,22,18,11,4,0,0,72,721,..,..,..,..,..,..,..,..,721,..,104,..,..,..,..,..,..,..,104,..,75,25,7,4,0,0,0,0,112,..,9,9,9,0,5,3,0,0,37,..,13,0,5,0,4,0,0,0,26,..,12,13,0,6,0,8,0,0,36,..,8,28,22,25,12,14,6,0,113,13,10,11,3,8,3,0,0,0,40,729,254,455,446,265,226,135,45,10,2573
SAL50952,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,4,28,6,12,12,16,14,19,7,0,120,..,0,6,16,28,27,20,11,5,112,..,0,5,6,9,4,0,0,0,17,..,0,0,0,0,0,0,0,0,3,61,..,..,..,..,..,..,..,..,61,..,9,..,..,..,..,..,..,..,9,..,10,7,0,0,0,0,0,0,17,..,0,0,0,0,0,4,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,8,0,15,0,0,0,0,0,0,0,4,0,8,62,21,22,23,33,34,31,15,4,258
SAL50953,..,5,0,0,0,3,0,0,0,3,..,0,0,0,5,5,6,0,3,22,0,0,0,0,0,0,0,0,0,7,37,21,18,24,45,41,41,20,4,253,..,0,12,28,59,49,56,20,0,227,..,4,4,3,7,4,0,0,0,25,..,0,0,4,3,5,3,6,0,19,68,..,..,..,..,..,..,..,..,68,..,23,..,..,..,..,..,..,..,23,..,23,8,4,12,0,0,0,0,45,..,0,0,3,0,0,5,8,0,14,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,3,0,0,0,9,..,0,0,0,4,5,8,3,3,29,0,0,0,0,0,0,0,0,0,8,69,52,33,42,84,68,77,34,3,464
SAL50954,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,..,0,0,0,3,6,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,7,0,0,0,27
SAL50955,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL50956,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,12,..,0,0,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,16
SAL50957,..,0,0,0,0,6,0,0,0,7,..,0,0,4,3,15,11,13,0,53,4,3,0,0,0,4,3,0,0,20,78,43,38,43,55,76,61,38,4,441,..,0,23,54,65,93,80,42,3,378,..,5,22,16,17,13,10,4,0,83,..,0,4,0,5,0,3,3,0,15,172,..,..,..,..,..,..,..,..,172,..,36,..,..,..,..,..,..,..,36,..,20,7,4,0,0,0,0,0,32,..,3,0,0,0,0,4,4,3,16,..,0,4,0,0,0,0,0,0,6,..,3,0,0,0,8,0,0,0,14,..,0,0,3,9,23,21,19,4,86,0,7,0,0,4,4,10,0,0,30,172,86,71,82,102,145,126,74,13,873
SAL50958,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,..,0,4,4,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,3,0,0,0,0,11
SAL50959,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,7,0,0,0,0,17,..,0,0,3,3,3,0,0,0,17,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12,0,3,4,6,10,4,0,0,42
SAL50960,..,0,0,4,0,0,0,0,0,7,..,6,8,4,21,35,43,63,17,202,4,16,0,0,3,9,4,0,0,44,600,609,245,403,760,573,324,215,47,3778,..,8,167,531,1113,926,481,278,39,3542,..,23,94,90,140,68,19,16,9,454,..,6,15,46,83,52,18,4,4,220,1216,..,..,..,..,..,..,..,..,1216,..,615,..,..,..,..,..,..,..,615,..,463,166,22,16,0,0,0,0,676,..,30,15,0,6,16,16,16,6,102,..,30,15,4,7,5,0,0,0,65,..,6,13,4,0,15,3,0,0,36,..,11,20,26,46,70,64,82,31,349,7,21,10,4,14,14,9,7,0,84,1226,1217,504,733,1423,1152,619,406,89,7358
SAL50961,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,..,0,0,3,3,4,4,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,4,3,0,27
SAL50962,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,..,0,0,3,0,0,3,0,0,11,..,0,0,0,0,5,0,0,0,11,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,5,8,3,4,3,0,0,28
SAL50963,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,5,0,3,20,5,3,16,10,17,11,14,0,93,..,0,4,15,13,19,15,15,0,80,..,0,9,5,5,6,4,0,0,33,..,0,0,0,0,0,0,0,0,4,37,..,..,..,..,..,..,..,..,37,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,14,15,5,0,32,0,0,0,0,0,0,0,5,4,4,37,11,16,24,24,35,29,25,4,202
SAL50964,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,3,4,6,0,0,37,..,0,4,11,10,10,12,4,0,38,..,4,0,0,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,19,10,4,9,13,6,13,7,0,78
SAL50965,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,18
SAL50966,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,..,0,4,6,7,0,4,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,6,5,0,4,0,0,36
SAL50967,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,5,0,0,0,22,..,0,0,0,0,0,4,0,0,10,..,0,5,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,13,0,5,9,3,0,0,38
SAL50968,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,4,5,0,8,0,36,..,0,0,3,0,0,0,3,0,17,..,0,10,3,3,6,0,0,0,19,..,0,0,0,0,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,4,0,3,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,11,6,11,11,3,12,5,8,0,67
SAL50969,..,0,4,0,6,0,0,0,0,22,..,4,8,12,21,38,42,35,17,187,0,3,6,5,3,3,7,6,0,34,133,97,100,102,122,132,116,88,26,915,..,0,39,94,89,117,97,95,11,537,..,36,57,34,25,26,12,8,0,192,..,5,9,22,37,14,8,3,6,99,266,..,..,..,..,..,..,..,..,266,..,72,..,..,..,..,..,..,..,72,..,41,17,8,9,3,0,0,0,76,..,9,9,0,0,4,4,3,0,25,..,3,9,0,0,0,0,0,0,15,..,13,19,0,6,0,0,3,0,45,..,9,32,21,37,74,63,50,27,312,4,8,5,7,3,10,13,3,0,60,269,191,192,182,205,245,201,166,46,1697
SAL50970,..,3,4,4,6,11,11,8,0,41,..,6,14,16,35,71,87,65,10,299,3,11,12,0,8,6,6,4,0,53,756,539,463,487,472,529,348,141,43,3774,..,27,318,559,555,630,400,105,19,2614,..,29,87,53,40,44,16,5,0,273,..,7,53,82,114,94,52,25,13,431,1592,..,..,..,..,..,..,..,..,1592,..,581,..,..,..,..,..,..,..,581,..,321,307,97,33,20,3,0,0,784,..,80,54,29,33,54,50,21,17,325,..,29,29,10,10,7,4,0,0,94,..,14,36,36,28,23,18,4,4,167,..,13,44,44,71,126,148,90,26,554,11,22,30,9,14,13,10,3,6,109,1601,1126,942,922,901,1006,698,259,77,7531
SAL50971,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,8,..,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,3,10,0,0,0,0,36
SAL50972,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,21,..,0,0,0,4,12,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,9,0,4,12,0,5,4,32
SAL50973,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,9,7,5,4,0,0,35,..,0,9,6,9,9,4,0,0,37,..,0,4,0,5,0,0,0,0,10,..,0,0,0,0,0,0,0,0,4,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,5,10,8,11,9,4,4,0,87
SAL50974,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,4,3,0,19,..,0,0,0,3,9,4,9,0,34,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,10,9,6,0,52
SAL50975,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,10,8,9,27,12,14,10,0,95,..,0,4,4,17,21,23,10,0,87,..,0,3,0,7,0,0,0,0,9,..,0,0,0,5,3,0,0,0,8,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,18,6,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,6,6,0,19,0,0,0,0,0,0,0,0,0,0,19,21,13,13,35,29,36,15,4,192
SAL50976,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,8,0,0,19,..,0,0,4,5,4,10,0,0,29,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,19,0,0,50
