SAL_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
SAL51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,9
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
SAL51319,7,25,22,25,18,0,3,105,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,19,53,51,43,42,10,11,213,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,9,0,6,6,0,0,0,0,13,20,63,52,40,42,7,11,232,37,37,18,15,14,0,0,123,0,0,0,0,0,0,0,3,54,93,70,56,60,11,11,354
SAL51320,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51321,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,5,8,6,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,5,8,6,3,39,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,5,7,6,4,9,8,8,43
SAL51322,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,5,0,0,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,3,0,0,0,0,0,3,5,6,7,0,3,0,0,22,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,6,7,10,8,3,0,0,32
SAL51323,0,3,7,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,10,0,0,30,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,3,8,5,10,0,0,30,9,3,4,0,3,0,0,20,0,0,0,0,0,0,0,0,14,9,11,8,11,5,0,49
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51328,3,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,9,0,0,26,0,4,6,0,3,0,0,7,0,0,0,0,0,0,0,0,3,8,7,0,5,0,0,32
SAL51329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51330,26,69,36,25,29,15,4,206,0,0,3,3,4,0,0,20,0,0,0,0,0,0,0,0,37,118,82,66,78,48,24,448,4,3,0,5,4,0,0,13,0,0,5,0,0,0,0,9,4,4,7,5,6,0,0,24,38,124,83,66,85,46,22,469,25,33,17,9,13,3,8,115,0,0,0,0,0,0,0,4,62,161,103,77,98,50,32,587
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL51335,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4
SAL51337,24,58,52,39,31,6,7,214,8,6,0,0,3,0,0,18,0,0,0,0,0,0,0,0,42,108,105,86,74,21,13,450,3,9,0,4,5,0,0,14,3,3,6,0,3,0,0,22,3,10,9,7,8,0,0,39,46,120,114,91,82,24,13,490,40,50,20,19,19,3,0,152,3,0,0,3,0,0,0,9,93,171,135,114,99,26,13,644
SAL51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SAL51339,0,4,0,0,6,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,12,5,0,10,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,9,4,13,0,0,50,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,13,17,12,6,13,0,0,54
SAL51340,27,53,33,28,22,9,6,175,3,4,0,3,0,0,0,10,4,0,0,4,6,0,0,17,52,96,70,62,64,12,11,367,0,5,8,5,4,0,0,28,8,8,5,4,0,0,0,20,9,15,7,12,5,0,0,45,59,110,78,69,76,8,11,420,77,93,54,28,19,0,0,280,3,3,5,0,0,0,0,13,143,209,133,103,94,12,12,709
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51342,0,5,5,0,0,0,0,7,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,22,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,5,5,9,3,0,0,27
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,0,11,12,8,8,3,6,45,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,25,24,15,27,14,12,119,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,24,24,15,32,14,11,126,5,7,5,11,10,11,3,45,0,0,0,0,0,0,0,0,10,27,26,25,41,25,12,171
SAL51346,3,8,10,14,16,6,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,18,22,29,11,22,136,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,5,0,3,0,0,0,13,11,32,20,24,34,11,22,149,3,0,11,0,6,0,0,18,0,0,0,0,0,0,0,0,8,33,24,24,34,13,19,165
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,7,9,9,9,18,0,5,51,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,23,14,12,22,0,3,93,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,15,23,19,17,23,4,3,106,10,15,9,5,6,0,0,50,0,5,0,0,0,0,0,0,27,39,34,25,32,4,3,161
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51351,7,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,6,4,0,0,39,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,7,0,8,0,0,5,0,0,12,8,15,8,6,11,0,0,54,3,9,5,0,0,0,0,24,0,0,0,0,0,0,0,0,14,26,9,11,11,8,0,74
SAL51352,8,16,16,3,11,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,31,16,17,0,0,106,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,7,17,29,35,15,17,3,8,117,13,16,3,6,0,0,0,40,0,0,0,0,0,0,0,0,27,41,39,23,19,9,8,155
SAL51353,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,6,8,4,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,10,4,8,0,0,34,10,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,12,11,9,7,8,0,0,45
SAL51354,12,26,14,11,10,3,0,72,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,40,29,27,27,5,8,153,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,38,25,27,27,5,8,157,11,22,14,10,4,0,0,61,0,0,0,0,0,0,0,0,40,57,37,33,36,7,8,215
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,8,9,7,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,4,9,23,6,11,12,0,0,69,12,10,10,7,0,0,0,40,0,4,0,0,0,0,0,3,22,37,18,15,11,0,0,112
SAL51360,10,4,8,7,6,0,0,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,18,23,19,26,12,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,17,18,23,18,26,11,7,121,0,10,4,4,7,3,0,28,0,0,0,0,0,0,0,0,18,29,29,25,28,13,9,151
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,8,4,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,4,15,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,8,9,4,13,0,0,45,11,9,0,3,0,0,0,21,0,3,0,0,0,0,0,9,22,19,9,6,15,0,0,75
SAL51363,13,46,26,24,21,3,0,138,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,26,81,49,47,57,0,6,264,0,0,0,0,0,0,0,6,0,10,0,0,3,0,0,16,5,10,3,0,3,0,0,18,32,88,51,48,57,0,6,285,30,30,16,13,12,0,0,105,0,0,0,0,0,0,0,0,68,121,66,64,67,0,6,385
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,0,5,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,7,0,9,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,8,8,0,9,0,0,30,10,4,4,0,3,0,0,22,0,0,0,0,0,0,0,0,12,13,17,4,8,0,0,58
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51368,0,7,0,0,0,0,0,13,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,13,3,0,12,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,14,4,0,12,3,0,50,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,11,13,13,4,13,3,0,63
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51371,4,16,10,4,4,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,20,12,15,7,5,101,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,7,16,30,18,12,14,7,5,111,13,14,5,4,0,0,0,34,0,0,0,0,0,0,0,0,24,46,27,18,15,7,5,143
SAL51372,14,26,12,18,9,0,0,81,0,0,0,0,0,0,0,0,9,7,0,0,3,0,0,18,55,98,50,46,39,5,0,286,8,4,0,8,0,0,0,17,0,3,0,0,0,0,0,11,6,10,7,10,0,0,0,28,58,107,52,48,42,5,0,317,50,51,38,14,15,4,0,169,5,3,0,0,0,0,0,17,119,158,93,62,59,12,0,498
SAL51373,3,10,10,6,4,0,0,34,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,18,39,35,30,22,4,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,35,30,24,4,0,145,35,25,5,0,0,0,0,78,9,4,4,0,0,0,0,17,65,65,47,33,20,4,0,235
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51375,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51377,4,20,16,9,10,6,5,72,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,5,10,40,24,20,31,8,6,147,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,7,3,0,0,0,4,0,0,14,16,44,26,24,34,11,6,161,34,31,18,9,12,3,0,110,0,0,0,0,0,0,0,0,52,76,47,33,43,16,9,266
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51381,7,19,18,5,10,12,8,86,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,15,40,52,25,27,24,19,204,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,4,0,0,7,21,40,52,25,30,29,19,216,10,10,7,4,16,4,4,64,0,0,0,0,0,0,0,0,32,54,60,33,47,31,25,281
SAL51382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11
