DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2012-Q4,316722,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2013-Q1,319574,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2013-Q2,322112,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2013-Q3,324217,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2013-Q4,326083,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2014-Q1,328345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2014-Q2,330355,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2014-Q3,331898,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2014-Q4,333334,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2015-Q1,335032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2015-Q2,336623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2015-Q3,337582,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2015-Q4,338605,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2016-Q1,340181,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2016-Q2,341659,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2016-Q3,343132,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2016-Q4,344283,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2017-Q1,345961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2017-Q2,347312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2017-Q3,347993,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2017-Q4,348589,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2018-Q1,349638,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2018-Q2,350626,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2018-Q3,351637,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2018-Q4,352524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2019-Q1,353747,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2019-Q2,354873,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2019-Q3,356373,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2019-Q4,358003,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2020-Q1,359450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2020-Q2,359932,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2020-Q3,360180,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2020-Q4,360994,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2021-Q1,361915,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2021-Q2,362921,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2021-Q3,363867,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2021-Q4,365608,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2022-Q1,368177,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2022-Q2,370797,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2022-Q3,373749,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2022-Q4,377468,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2023-Q1,381504,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,3: Queensland,Q: Quarterly,2023-Q2,385963,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2011-Q1,16776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2011-Q2,16917,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2011-Q3,16952,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2011-Q4,17020,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2012-Q1,17090,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2012-Q2,17168,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2012-Q3,17172,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2012-Q4,17249,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2013-Q1,17310,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2013-Q2,17392,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2013-Q3,17416,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2013-Q4,17487,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2014-Q1,17563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2014-Q2,17631,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2014-Q3,17719,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2014-Q4,17831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2015-Q1,17943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2015-Q2,18037,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2015-Q3,18089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2015-Q4,18215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2016-Q1,18372,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2016-Q2,18515,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2016-Q3,18700,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2016-Q4,18935,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2017-Q1,19208,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2017-Q2,19458,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2017-Q3,19690,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2017-Q4,19949,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2018-Q1,20277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2018-Q2,20570,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2018-Q3,20946,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2018-Q4,21294,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2019-Q1,21641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2019-Q2,21943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2019-Q3,22242,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2019-Q4,22592,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2020-Q1,22973,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2020-Q2,23301,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2020-Q3,23642,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2020-Q4,23944,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2021-Q1,24276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2021-Q2,24587,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2021-Q3,24926,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2021-Q4,25284,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2022-Q1,25687,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2022-Q2,26028,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2022-Q3,26278,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2022-Q4,26498,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2023-Q1,26751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,5: Western Australia,Q: Quarterly,2023-Q2,26991,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q1,709034,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q2,709587,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q3,714162,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q4,717764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q1,723113,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q2,727468,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q3,731864,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q4,735395,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q1,738771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q2,741535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q3,743858,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q4,745457,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q1,748224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q2,750223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q3,752673,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q4,753948,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q1,755151,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q2,755529,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q3,758357,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q4,759941,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q1,763070,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q2,765733,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q3,766921,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q4,766317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q1,766317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q2,765422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q3,764938,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q4,762426,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q1,761347,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q2,759639,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q3,758537,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q4,757030,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q1,755937,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q2,754377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q3,753455,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q4,751495,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q1,749256,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q2,745435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q3,740744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q4,735130,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2021-Q1,734129,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2021-Q2,733102,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2021-Q3,733753,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2021-Q4,734498,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2022-Q1,735491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2022-Q2,735823,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2022-Q3,736969,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2022-Q4,737861,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2023-Q1,738723,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2023-Q2,737707,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2011-Q1,309765,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2011-Q2,309313,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2011-Q3,309100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2011-Q4,309044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2012-Q1,309016,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2012-Q2,308980,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2012-Q3,309214,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2012-Q4,309215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2013-Q1,309280,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2013-Q2,309208,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2013-Q3,309748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2013-Q4,310223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2014-Q1,310693,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2014-Q2,311107,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2014-Q3,312464,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2014-Q4,313865,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2015-Q1,315258,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2015-Q2,316473,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2015-Q3,318851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2015-Q4,321533,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2016-Q1,324252,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2016-Q2,327004,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2016-Q3,329461,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2016-Q4,332027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2017-Q1,334543,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2017-Q2,336960,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2017-Q3,338772,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2017-Q4,340631,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2018-Q1,342656,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A45: 45-49,3: Queensland,Q: Quarterly,2018-Q2,344620,PSNS: Persons,,
