SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
504031058,10,0,7,9,0,3,0,0,0,36,198,104,84,162,220,179,94,40,6,1090,0,0,0,0,0,0,0,0,0,0,17,8,11,9,9,7,6,0,0,54,0,0,0,0,0,0,0,0,0,0,201,128,96,162,139,117,59,32,6,930,0,6,0,0,0,4,3,0,0,17,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,9,0,4,5,4,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,6,9,3,4,0,0,49,8,4,6,9,30,23,12,0,0,91,0,0,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,16,18,13,20,21,18,21,0,0,123,34,16,17,18,16,7,9,4,0,123,0,0,0,0,0,3,0,0,0,12
504031060,0,0,0,3,8,4,0,0,0,19,106,55,28,108,129,111,80,20,4,641,0,0,0,0,0,0,0,0,0,0,13,4,0,4,12,0,3,3,0,49,0,0,0,0,0,0,0,0,0,0,101,43,28,63,82,47,41,4,3,412,9,3,0,6,6,4,4,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,7,0,0,0,14,4,0,0,7,12,12,15,3,0,56,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,14,15,9,9,21,15,19,11,10,0,106,8,13,0,11,11,7,4,6,0,54,0,0,0,0,0,0,0,0,0,0
504031061,4,5,12,13,3,9,0,0,0,55,128,62,80,121,121,137,88,60,11,802,0,0,0,0,0,0,0,0,0,0,3,9,7,11,9,6,6,6,0,58,0,0,0,0,0,0,0,0,0,0,150,76,104,100,108,108,65,34,12,764,0,0,5,3,0,4,7,0,0,22,4,4,6,4,6,0,4,0,3,27,6,4,0,0,3,4,0,0,0,20,8,0,0,4,0,0,0,0,0,11,3,0,0,6,0,3,4,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,10,10,8,0,0,0,0,43,3,4,3,4,18,19,10,8,0,73,4,0,0,3,0,0,4,0,0,12,0,0,0,0,0,6,0,0,0,3,8,6,11,16,13,15,15,10,3,94,29,14,18,14,20,3,6,0,0,119,0,0,0,0,0,0,0,3,0,6
504031062,56,30,51,75,51,34,16,0,5,313,190,115,134,195,182,194,144,81,8,1249,0,0,0,0,0,0,0,0,0,0,33,17,29,10,18,7,13,6,0,138,0,0,0,0,0,0,0,0,0,0,472,322,280,342,344,247,142,86,14,2247,15,3,3,14,5,0,4,0,0,46,19,17,25,28,32,34,6,3,0,165,0,4,4,0,8,11,7,5,0,35,5,3,0,12,5,0,3,0,0,33,10,3,3,9,10,8,3,0,0,53,0,0,0,0,0,0,0,0,0,0,7,0,3,8,8,10,0,0,0,35,24,20,17,21,15,16,3,0,0,121,13,8,19,5,25,38,19,10,4,147,6,6,0,5,3,0,4,4,0,25,8,0,5,4,0,3,0,0,0,17,23,15,22,16,33,29,20,14,4,168,63,38,42,33,19,27,13,6,4,238,0,5,6,3,5,4,0,0,0,22
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,12,0,5,8,8,10,3,0,0,52,120,84,65,123,151,162,124,62,24,905,0,0,0,0,0,0,0,0,0,0,3,4,11,7,4,12,11,0,0,58,0,0,0,0,0,0,0,0,0,0,292,254,147,191,229,227,145,89,20,1594,5,3,0,3,4,4,5,0,0,29,8,7,5,3,3,3,7,0,0,33,9,4,5,3,0,4,3,0,0,30,0,0,0,5,0,3,7,3,0,15,3,3,3,4,3,6,5,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,7,9,12,14,10,4,3,5,3,0,64,7,10,7,3,14,16,17,4,0,79,4,0,0,0,0,3,0,3,0,18,0,3,0,0,0,5,0,3,0,9,20,18,8,13,24,25,21,4,7,141,35,21,12,17,17,21,7,5,0,138,0,0,0,6,0,0,3,0,0,6
504031066,22,21,18,27,22,10,0,0,0,113,180,145,140,236,259,288,201,122,62,1628,0,0,0,0,0,0,0,0,0,0,26,16,19,23,20,11,7,4,0,132,0,0,0,0,0,0,0,0,0,0,359,308,308,339,313,285,214,205,98,2432,7,0,9,8,3,9,4,0,0,44,16,6,10,12,16,14,9,13,3,87,6,12,12,7,5,12,8,4,0,57,5,10,8,4,9,3,0,0,0,44,6,0,3,14,5,10,0,6,0,37,0,0,0,0,0,0,0,0,0,3,12,0,7,11,9,0,4,0,0,49,29,22,28,24,24,10,0,0,0,145,7,7,8,11,36,47,12,14,6,159,3,4,3,4,10,11,0,5,5,45,12,3,8,6,11,3,5,0,0,50,19,19,18,22,39,43,25,17,17,217,45,57,47,36,35,20,11,8,0,260,3,0,5,0,5,3,4,0,0,19
504031067,3,6,11,12,11,8,0,0,0,51,262,152,122,268,220,171,95,50,6,1347,0,0,0,0,0,0,0,0,0,0,34,6,18,15,7,3,5,3,0,95,0,0,0,0,0,0,0,0,0,0,459,244,242,271,230,139,87,31,12,1707,8,7,7,7,0,0,5,0,0,36,3,4,11,10,0,7,3,0,0,33,12,5,3,10,6,4,8,5,0,47,0,9,0,7,4,8,0,0,0,28,6,0,0,3,9,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,5,0,0,15,26,15,17,27,12,14,0,3,0,112,20,13,12,21,38,24,13,4,0,145,0,8,3,4,15,0,0,5,0,26,4,0,0,3,0,3,3,0,0,22,17,9,14,18,30,22,18,6,0,133,63,45,37,39,32,17,3,3,0,242,0,0,4,0,0,3,0,0,0,12
504031068,3,0,6,5,8,11,8,0,0,42,282,148,71,236,303,283,142,40,20,1526,0,0,0,0,0,0,0,0,0,0,20,10,0,20,16,0,4,7,0,66,0,0,0,0,0,0,0,0,0,0,311,160,93,221,228,181,117,33,6,1354,0,0,0,0,0,0,0,0,0,5,8,0,11,6,3,8,9,0,0,38,3,4,0,3,3,0,0,0,0,24,4,10,0,3,11,0,0,0,0,31,5,4,0,4,7,4,6,0,0,31,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,4,6,0,0,21,18,16,0,8,11,5,0,0,0,61,7,8,4,16,25,24,16,8,4,114,6,0,7,0,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,7,25,16,9,15,39,33,23,10,0,168,51,12,7,29,26,19,13,3,0,164,0,0,0,0,0,0,0,0,0,5
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,19,11,19,18,8,6,0,0,0,83,332,97,174,281,153,100,68,19,7,1218,0,0,0,0,0,0,0,0,0,0,35,15,5,25,16,7,0,0,0,109,0,0,0,0,0,0,0,0,0,0,383,131,274,269,128,77,33,8,9,1318,6,0,5,0,0,0,0,5,0,16,20,0,12,9,4,0,3,0,0,48,20,8,6,11,0,6,0,0,0,60,0,0,0,0,3,5,0,0,0,18,5,4,4,8,8,4,0,0,0,34,0,0,0,0,0,0,0,0,0,5,10,0,3,4,3,0,0,0,0,15,51,9,17,27,5,8,0,0,0,123,4,3,10,16,20,11,9,3,0,74,12,0,9,4,4,0,0,5,0,35,0,0,6,0,0,0,0,0,0,14,23,9,14,14,12,17,7,0,0,91,90,35,56,42,25,11,0,0,0,257,3,3,0,3,5,0,0,0,0,10
504031299,0,0,0,9,4,3,0,0,0,19,138,78,37,124,109,90,56,18,4,656,0,0,0,0,0,0,0,0,0,0,12,12,9,6,5,3,5,0,0,59,0,0,0,0,0,0,0,0,0,0,167,77,53,133,96,83,33,15,4,657,0,0,0,3,0,0,0,0,0,11,9,0,0,3,4,0,0,0,0,21,0,0,0,0,0,0,3,0,0,8,8,4,4,5,3,0,0,0,0,26,3,0,0,6,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,20,10,11,14,4,0,0,0,0,53,0,0,0,4,6,9,10,0,0,32,4,4,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,16,9,8,11,16,8,11,0,3,79,29,9,11,5,16,10,3,0,0,79,0,0,0,0,0,0,0,0,0,3
504031300,36,16,58,36,18,19,10,6,0,202,611,297,376,537,387,260,205,139,50,2868,0,0,0,0,0,0,0,0,0,0,110,37,40,75,34,20,15,11,4,347,0,4,0,0,3,0,0,0,0,12,990,427,595,638,326,175,133,48,13,3349,3,0,4,3,0,4,0,4,0,26,49,17,38,26,5,9,3,0,0,152,28,11,8,14,9,0,5,0,0,74,30,14,22,16,10,0,4,3,0,96,22,13,13,17,3,6,4,0,0,80,3,0,0,0,0,0,0,0,0,7,9,8,8,10,15,8,0,0,4,56,106,38,48,58,30,13,6,0,0,297,46,22,27,57,70,43,29,20,5,332,19,9,11,15,5,3,12,3,0,86,5,3,9,3,4,0,3,0,0,23,72,38,38,67,46,36,31,23,5,352,205,98,110,96,61,24,10,3,5,600,15,11,6,11,10,4,0,0,0,54
505011070,17,19,32,25,32,15,8,0,0,143,236,166,224,253,327,287,183,89,32,1792,0,0,0,0,0,0,0,0,0,0,27,29,19,12,25,22,10,4,0,152,0,0,0,0,0,0,0,0,0,5,421,280,400,331,316,285,134,62,35,2268,8,4,8,6,3,5,12,0,0,53,18,10,8,20,14,14,0,4,4,79,0,0,8,3,4,8,0,6,0,27,14,9,10,4,10,10,0,0,0,52,23,5,19,12,5,10,4,4,0,79,3,10,7,0,5,0,0,0,0,24,7,0,6,4,3,4,0,0,0,21,23,27,32,14,17,12,9,0,0,123,20,19,17,27,54,48,36,22,5,239,0,0,0,5,0,5,0,0,0,12,4,0,10,0,0,4,0,0,0,19,27,29,39,37,37,53,24,14,4,271,48,30,55,29,24,24,8,5,0,230,0,0,3,0,0,0,0,5,0,13
505011071,23,19,27,28,26,17,7,0,0,144,610,471,180,624,730,312,194,132,32,3283,0,0,0,0,0,0,0,0,0,0,106,68,31,79,72,26,18,8,0,393,0,0,0,0,0,0,0,0,0,0,792,589,382,579,592,310,136,66,8,3444,13,6,3,10,8,4,0,0,0,52,21,14,9,19,20,18,4,6,0,109,19,11,12,9,13,5,4,3,0,74,9,14,10,6,11,4,5,0,0,57,0,12,0,6,8,6,0,0,0,34,18,15,6,3,14,0,0,0,0,59,6,3,3,3,9,4,0,0,0,38,48,47,30,32,50,11,4,3,0,230,82,36,35,80,72,60,31,12,0,412,0,9,0,0,8,4,0,0,0,20,5,0,3,3,0,7,0,0,0,22,82,52,25,78,86,39,27,15,3,405,113,55,48,82,49,33,11,0,0,398,3,4,0,4,0,0,0,0,0,10
505011072,14,17,23,26,35,33,5,0,0,154,529,297,192,486,521,624,390,198,111,3347,0,0,0,0,0,0,0,0,0,0,48,32,20,30,42,60,30,18,3,284,5,4,0,0,3,0,0,0,0,14,800,499,339,532,526,548,282,128,56,3709,20,6,9,13,9,27,24,3,0,117,41,31,23,38,41,38,20,4,3,242,9,7,8,8,10,13,7,4,0,68,4,12,4,4,6,4,5,0,0,40,20,9,0,16,16,18,18,0,3,105,0,0,0,0,3,0,3,0,0,7,3,0,5,5,4,0,5,3,0,29,41,37,11,22,35,35,11,0,0,197,62,30,20,55,68,101,63,29,16,442,5,0,4,0,6,0,5,0,0,16,5,3,0,8,3,0,0,0,0,14,161,123,57,115,140,169,75,53,28,904,80,75,39,61,48,69,33,10,3,411,3,5,3,0,7,8,0,0,0,20
505011073,31,17,31,50,30,23,14,7,0,192,351,207,253,406,359,558,350,163,84,2735,0,0,0,0,0,0,0,0,0,0,26,17,12,25,24,33,14,8,5,173,0,0,0,0,0,4,6,0,0,7,793,377,435,526,420,565,305,154,40,3609,23,11,3,12,8,18,18,13,7,113,28,23,29,27,25,37,14,13,0,201,10,5,6,7,8,4,5,0,0,41,6,7,3,3,4,13,0,0,0,36,15,5,8,11,6,17,9,8,4,71,0,0,0,0,0,0,0,4,0,3,0,8,3,4,7,7,0,0,0,32,40,36,18,18,28,16,15,4,0,171,30,12,24,42,51,66,34,19,10,282,0,6,3,0,4,12,5,3,0,34,0,3,7,0,4,0,0,5,0,23,70,54,53,55,75,174,88,23,19,623,72,33,40,54,34,50,34,3,3,325,6,0,3,3,6,8,0,0,0,21
505011074,19,25,19,29,15,17,8,0,0,126,359,281,222,343,491,387,196,89,24,2389,0,0,0,0,0,0,0,0,0,0,27,33,27,19,31,16,9,3,4,174,0,0,0,3,0,0,0,0,0,9,463,356,343,332,385,283,120,59,11,2349,9,7,5,0,15,6,0,3,0,54,15,16,13,20,13,6,5,3,3,91,3,0,7,8,4,9,6,0,0,33,15,13,13,10,7,3,0,0,0,63,11,4,9,10,9,10,0,5,0,60,0,9,0,0,0,0,0,0,0,11,4,3,3,7,4,4,3,3,0,26,31,24,17,9,16,28,17,0,0,137,24,24,13,44,45,58,27,14,10,267,8,7,0,10,6,10,3,3,0,41,0,0,0,0,3,0,0,0,0,11,46,38,26,29,54,51,19,19,5,291,52,45,35,39,27,32,10,5,0,256,15,5,5,5,0,4,0,4,0,27
505011075,24,10,16,22,25,18,15,3,0,125,545,346,156,413,529,474,221,113,28,2823,0,0,0,0,0,0,0,0,0,0,43,13,11,29,24,28,16,3,4,173,0,0,0,5,0,0,0,0,0,4,650,473,237,402,550,386,174,56,10,2947,0,0,0,3,0,10,3,0,0,18,52,34,9,47,48,25,17,5,0,226,5,6,0,9,3,3,5,0,0,34,5,9,0,0,5,0,0,0,0,18,14,6,3,9,10,14,6,0,0,67,5,6,4,0,5,6,0,0,0,25,0,0,3,0,0,5,3,0,0,15,21,31,15,11,29,13,7,0,0,121,27,29,14,25,62,79,27,27,3,288,5,0,0,4,6,3,0,0,0,23,0,0,0,0,0,4,0,0,0,11,54,48,25,51,70,81,35,36,3,398,53,33,16,35,37,31,13,5,0,231,0,0,0,3,0,0,0,0,0,6
505011076,3,5,9,9,14,7,3,0,0,55,339,269,87,327,434,183,101,38,3,1789,0,0,0,0,0,0,0,0,0,0,50,30,15,31,25,14,8,3,4,180,0,0,0,0,0,0,0,0,0,0,478,340,112,310,337,149,49,21,0,1802,0,0,0,0,5,0,0,0,0,14,11,12,0,9,9,8,0,4,0,56,3,0,0,3,3,0,0,0,0,14,5,0,0,0,0,3,0,0,0,14,0,5,0,4,3,0,0,0,0,21,9,16,4,4,7,5,0,0,0,53,3,6,9,3,6,0,0,0,0,24,10,15,10,9,14,14,0,0,0,74,16,14,5,24,52,24,12,4,0,155,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,8,56,24,7,30,67,24,14,9,5,230,49,31,12,38,40,9,8,0,0,179,3,0,0,3,0,0,0,0,0,11
505011077,19,53,41,34,34,20,4,0,0,205,382,339,225,393,547,455,255,205,83,2887,0,0,0,0,0,0,0,0,0,0,86,57,44,61,63,32,7,17,4,375,0,0,0,0,0,0,0,0,0,0,462,552,390,388,508,356,177,104,37,2966,9,3,4,8,8,3,3,7,0,46,9,28,21,20,24,9,14,5,3,129,10,11,17,3,17,10,3,7,5,75,9,13,10,3,10,0,6,0,0,47,18,15,6,15,9,10,11,4,0,80,6,7,8,3,0,0,0,0,0,26,10,14,4,6,12,5,0,0,0,54,52,56,57,36,38,22,12,0,0,273,29,29,32,29,75,77,38,23,12,334,0,3,0,6,7,3,0,0,0,23,0,11,4,4,0,0,0,3,0,25,49,57,35,41,64,66,40,28,18,397,76,72,66,45,51,50,11,6,0,378,3,3,0,0,4,5,3,0,0,25
505011078,16,16,23,27,28,19,5,0,0,127,377,290,180,380,547,622,275,252,140,3060,0,0,0,0,0,0,0,0,0,0,31,23,20,16,32,38,12,16,3,189,5,0,0,0,0,3,0,0,0,14,619,466,326,395,552,524,166,128,53,3248,18,14,9,13,18,15,20,16,6,125,21,13,10,17,26,11,10,0,0,114,7,3,0,0,4,6,0,4,0,34,39,10,13,18,0,11,6,0,0,93,3,5,3,5,20,14,9,7,0,71,0,0,0,0,0,0,0,0,0,3,0,3,4,0,11,3,3,6,0,34,50,36,15,21,52,36,10,4,4,222,22,30,19,26,72,77,52,46,15,359,9,3,4,0,9,5,0,4,3,31,9,0,4,3,0,3,0,0,0,22,112,63,40,69,102,140,56,60,29,674,69,61,46,53,51,42,17,10,3,355,0,0,0,0,0,8,0,0,0,11
505011079,9,10,15,20,21,22,7,4,0,106,498,385,139,383,576,509,249,142,62,2938,0,0,0,0,0,0,0,0,0,0,34,17,7,22,25,16,13,5,4,144,0,0,0,0,0,0,3,0,0,6,593,389,237,395,428,351,172,86,26,2673,3,3,0,0,11,14,7,4,0,42,26,11,5,15,14,16,7,3,3,93,0,0,3,4,5,0,0,0,0,23,5,5,3,0,4,8,0,0,0,26,14,0,0,13,8,14,7,3,0,66,5,4,4,0,9,7,4,0,0,18,3,5,3,4,0,0,0,0,0,18,38,17,14,25,17,22,5,0,0,146,25,18,10,24,66,63,38,22,8,270,0,3,0,0,0,4,4,0,0,10,0,3,0,4,3,0,0,0,0,10,69,29,20,41,64,58,32,15,14,342,55,51,30,36,43,32,12,4,3,262,0,6,0,3,0,4,0,0,0,20
505011080,16,3,9,18,21,25,12,0,0,115,353,242,90,303,409,340,138,80,30,1983,0,0,0,0,0,0,0,0,0,0,41,51,10,33,31,29,10,3,0,214,0,0,0,0,0,0,0,4,4,10,487,406,140,278,418,299,122,62,8,2212,0,0,0,0,7,9,4,0,4,21,18,25,17,25,30,16,8,4,0,145,0,3,7,0,3,7,0,0,0,27,0,3,0,0,7,0,4,0,0,20,10,3,5,4,12,8,3,0,0,49,3,9,7,5,3,9,6,0,0,35,6,5,4,5,0,10,5,0,0,28,10,15,12,7,19,8,7,0,0,79,23,30,14,22,54,51,26,16,3,238,6,3,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,38,36,13,29,49,37,23,14,0,240,36,38,11,26,32,22,10,3,0,181,10,0,0,9,0,0,0,0,0,13
505011081,12,9,6,17,17,11,3,0,0,77,219,152,176,234,248,298,169,83,36,1609,0,0,0,0,0,0,0,0,0,0,9,20,20,23,21,18,7,6,0,129,4,0,0,3,0,0,0,0,0,6,384,260,275,275,274,261,148,50,15,1940,7,6,3,3,8,4,8,3,0,38,17,3,12,15,21,5,4,0,0,83,4,10,6,0,12,6,6,4,0,47,4,5,6,6,0,5,0,0,0,21,5,10,0,14,8,4,10,4,0,61,0,0,0,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,16,45,13,22,28,21,16,0,0,0,145,17,12,19,27,33,37,15,17,6,181,0,3,3,0,5,3,0,4,0,21,0,0,0,0,0,0,0,0,0,10,38,27,25,39,44,59,32,14,0,285,39,34,36,26,26,30,13,5,0,205,0,4,0,3,3,0,0,0,0,11
