POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0
POA6076,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,7,9,0,17,0,3,0,6,0,0,0,5,15,0,26,3,10,0,14,0,0,0,14,16,0,28,4,23,0,24,0,0,6,30,15,0,38,13,22,0,36,0,0,6,39,10,0,50,19,27,0,42,3,0,3,46,27,0,76,10,23,0,37,0,0,0,37,21,0,63,25,19,3,43,0,0,0,46,17,0,62,21,6,0,27,0,0,0,27,16,0,44,59,16,5,78,0,0,0,78,21,0,98,20,9,0,29,0,0,5,31,8,0,36,15,4,0,25,0,0,0,25,0,0,29,6,4,4,14,0,0,0,14,6,0,13,26,3,0,32,0,0,0,32,4,0,34,21,11,4,40,0,4,5,42,17,0,62,0,0
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,3,0,4,0,0,0,7,0,0,7,0,0
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3,4,0,10,0,0,0,4,0,0,3,3,5,0,14,0,4,0,0,0,0,0,0,3,0,4,3,7,0,12,0,0,0,12,9,0,21,3,3,0,15,0,0,0,15,4,0,18,8,0,0,4,0,0,0,4,0,0,5,3,0,0,8,0,0,0,8,3,0,7,12,3,0,7,0,0,0,7,4,0,11,3,4,0,5,0,0,0,5,0,0,10,3,0,0,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,0,0,8,0,0,10,11,0,0,12,0,0,0,12,3,0,20,0,0
POA6082,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,8,0,7,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,4,3,0,8,3,3,0,4,0,0,0,6,6,0,12,8,6,0,10,0,0,0,10,0,0,15,0,3,0,6,0,0,0,6,3,0,12,5,0,0,6,0,0,0,6,3,0,5,11,0,0,11,0,0,0,11,3,0,11,7,5,0,12,0,0,0,12,0,0,16,3,0,0,8,0,0,0,8,0,0,8,0,0,0,6,0,0,0,6,0,0,4,6,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,9,0,0,13,0,0,0,13,3,0,13,0,0
POA6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,4,3,0,5,0,5,0,10,0,0,0,10,0,0,4,0,6,0,6,0,0,0,6,6,0,12,3,0,0,3,0,0,0,3,0,0,3,4,0,0,5,0,0,0,3,9,0,10,6,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,5,0,0,8,0,0,0,8,4,0,13,0,0
POA6084,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,3,0,9,7,4,0,12,0,0,0,11,15,0,29,0,12,0,13,3,0,3,15,4,0,22,10,12,0,23,0,0,0,25,13,0,32,15,9,0,24,0,0,0,24,3,0,30,19,11,0,24,0,0,0,24,3,0,30,16,7,0,21,0,0,0,21,4,0,29,17,6,0,22,0,0,0,25,3,0,27,16,7,0,23,0,0,0,23,4,0,29,10,0,0,13,0,0,0,13,5,0,19,3,0,0,9,0,0,0,9,0,0,9,4,0,0,4,0,0,0,4,0,0,4,6,0,0,4,0,0,3,3,0,0,9,13,3,0,24,0,0,0,24,11,0,32,0,0
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,6,5,8,3,0,9,0,5,0,8,0,0,0,9,0,0,10,0,9,0,9,0,6,6,10,7,0,19,4,14,0,15,0,0,0,17,13,0,29,7,16,0,23,0,0,0,30,15,0,43,12,16,0,29,0,0,0,29,12,0,41,12,11,0,22,0,0,0,22,7,0,38,21,5,3,29,0,0,0,29,9,0,34,14,9,4,22,0,0,0,20,4,0,27,48,10,0,52,0,0,0,52,8,0,62,16,10,0,22,0,0,0,22,0,0,22,12,5,0,17,0,0,0,17,3,0,20,3,0,0,10,0,0,0,10,0,0,5,32,3,0,38,0,0,0,38,0,0,38,20,5,0,24,0,0,0,24,6,0,32,0,0
POA6101,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,8,5,0,8,0,0,0,0,0,0,0,3,10,0,10,0,6,0,6,0,0,4,6,17,0,24,0,14,0,16,4,0,4,21,23,0,37,4,12,3,23,3,3,4,23,24,0,49,4,19,0,24,0,5,6,31,25,0,53,12,11,0,28,0,0,0,25,24,0,52,25,13,0,37,0,0,0,40,19,0,58,21,12,0,29,0,0,0,29,10,0,39,11,11,0,29,0,0,0,34,9,0,37,38,4,0,41,0,0,0,45,16,0,58,15,7,0,21,0,0,0,23,4,0,28,14,3,0,20,0,0,0,20,6,0,25,5,0,0,9,0,0,0,9,0,0,8,17,4,0,19,0,0,0,23,4,0,22,11,8,0,23,0,0,0,23,23,0,46,0,0
POA6102,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,9,0,3,0,5,0,3,3,8,12,0,17,0,3,3,8,0,5,5,12,11,0,25,0,5,6,9,0,3,0,11,18,0,30,0,3,0,10,3,0,3,9,17,0,25,13,6,0,21,0,3,5,26,30,0,52,3,8,0,14,0,0,0,14,13,0,30,28,7,4,40,3,0,3,42,5,0,49,12,6,0,17,0,0,0,19,6,0,23,11,6,0,21,0,0,0,20,5,0,22,23,3,0,25,0,0,0,27,9,0,35,9,4,0,12,0,0,0,12,3,0,19,9,7,0,12,0,0,0,12,0,0,13,3,0,0,3,0,0,0,3,0,0,4,9,0,0,6,0,0,0,6,5,0,14,5,12,0,18,0,0,0,14,18,3,35,0,0
POA6103,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,3,0,5,0,4,0,3,0,7,3,7,3,0,14,0,5,0,5,0,0,0,3,14,0,12,3,4,0,7,3,3,5,17,12,0,27,3,11,0,11,0,5,3,18,14,0,28,8,8,0,14,0,0,0,16,26,0,41,12,12,0,23,0,0,0,21,10,0,30,10,9,0,23,0,0,0,27,17,0,47,15,0,0,15,0,0,0,15,8,0,24,11,3,0,13,4,0,4,16,4,0,23,24,3,0,27,0,0,0,27,12,0,34,9,6,0,13,0,0,0,13,8,0,19,11,4,0,15,0,0,0,15,0,0,18,3,0,0,5,0,0,0,5,0,0,5,10,0,0,8,0,0,0,12,0,0,12,5,0,0,12,0,0,0,13,8,0,19,0,0
POA6104,0,0,0,0,3,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,10,0,0,0,3,3,0,3,7,15,0,23,0,10,0,10,0,5,7,12,14,0,31,0,9,0,11,0,4,9,16,25,0,48,0,15,0,23,0,5,0,25,24,0,47,8,18,0,26,0,7,4,25,37,0,63,16,13,3,30,0,0,0,31,20,0,54,22,7,3,36,0,0,5,35,9,0,45,12,9,0,20,0,0,0,27,14,0,39,20,4,0,27,0,3,5,28,15,0,38,34,11,0,48,0,0,0,49,14,0,66,10,0,0,18,0,0,0,18,11,0,28,18,0,0,25,0,0,0,25,4,0,26,5,0,0,4,0,0,0,4,0,0,10,16,5,0,14,0,0,0,14,5,0,20,14,0,5,18,0,5,5,26,12,0,36,0,0
POA6105,0,0,0,0,0,0,0,0,24,0,24,0,3,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,5,3,8,0,10,3,0,0,3,5,4,9,15,15,0,25,0,4,0,3,8,0,8,12,20,0,35,5,10,0,11,0,5,8,20,26,0,49,7,19,3,29,12,0,11,37,31,0,70,14,15,0,27,0,7,4,34,33,0,70,17,18,0,38,0,0,0,39,36,0,76,27,26,3,57,4,0,6,60,25,0,78,19,15,4,40,0,0,0,39,18,0,59,17,3,0,25,0,0,0,25,15,0,35,48,8,0,53,0,0,0,54,22,0,71,18,4,0,22,0,0,0,22,10,0,29,15,0,0,19,0,0,0,20,3,0,21,3,0,0,3,0,0,0,3,0,0,6,5,0,0,8,0,0,0,8,5,0,13,13,9,0,33,0,0,0,30,12,3,49,0,0
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,6,6,4,3,4,7,22,0,32,0,0,0,0,0,3,0,3,8,0,9,0,0,0,0,4,0,8,8,12,0,15,0,4,0,12,0,6,9,17,22,0,35,0,12,0,11,6,7,11,22,47,0,73,0,36,0,41,10,7,9,53,56,0,106,15,30,4,52,10,4,14,64,72,0,135,25,43,3,75,3,3,6,86,71,0,159,62,49,0,109,3,0,3,123,60,0,182,68,38,0,104,0,5,6,109,44,0,161,38,25,0,61,8,3,6,72,36,0,107,53,14,0,74,5,3,3,76,33,0,112,108,34,12,151,4,0,0,151,32,0,187,45,13,0,61,0,0,3,60,18,0,82,42,6,0,39,0,0,0,39,8,0,46,9,3,0,16,0,0,0,16,8,0,23,30,0,0,36,0,0,0,36,10,0,45,36,27,10,69,3,3,7,82,69,5,153,0,0
POA6108,0,0,0,0,0,4,3,7,28,0,28,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,3,11,0,19,0,5,0,4,0,3,10,15,13,0,31,0,7,0,14,8,5,4,17,29,0,44,4,18,0,29,6,7,12,38,36,0,76,9,24,4,41,4,0,7,44,35,0,81,26,23,5,52,3,8,9,64,54,0,112,28,26,0,58,0,0,3,61,43,0,109,48,33,0,82,3,0,9,84,36,0,121,25,12,0,45,0,0,0,47,25,0,72,29,15,5,41,0,0,0,43,20,0,68,70,21,0,94,0,4,4,98,28,0,119,30,5,0,40,0,0,0,40,11,0,51,28,4,0,28,0,0,0,29,9,0,42,11,0,0,9,0,0,0,9,0,0,7,10,0,0,12,0,0,0,12,3,0,20,27,4,5,42,4,4,5,48,18,4,65,3,0
POA6109,0,0,0,3,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,4,0,7,0,5,0,5,0,4,0,9,10,0,16,0,4,0,5,0,4,6,14,13,0,24,0,10,0,10,0,0,0,9,33,0,40,0,8,0,6,9,0,9,17,31,0,46,0,13,0,16,3,0,3,21,23,0,50,18,16,4,39,0,3,3,42,41,0,82,23,9,0,34,0,0,0,37,35,0,68,18,17,0,39,4,0,5,44,17,0,58,21,11,0,27,0,0,0,27,7,0,38,8,4,0,13,0,0,0,13,9,0,23,19,8,0,30,0,0,0,32,11,0,48,13,4,0,16,0,0,0,16,6,0,26,7,0,0,9,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,10,3,0,9,15,10,3,18,0,0,3,28,17,0,46,4,0
POA6110,0,0,0,0,5,4,9,9,31,0,37,0,0,0,0,0,0,0,0,10,0,9,0,0,0,3,6,3,6,15,22,0,30,0,8,0,10,12,3,12,26,39,0,60,5,24,4,34,4,9,11,44,75,0,123,9,47,5,60,4,10,13,73,91,0,164,13,61,7,84,9,12,23,102,98,0,204,42,52,6,98,6,4,10,106,83,0,189,74,64,3,141,7,6,10,149,71,0,219,87,47,5,142,7,0,9,143,64,6,213,58,30,3,96,0,0,0,102,31,0,129,61,27,3,89,0,0,0,94,30,0,125,95,43,10,143,3,0,0,151,42,0,194,45,14,0,66,0,0,0,67,21,0,88,39,8,0,43,0,0,4,47,8,0,57,19,8,0,25,0,0,0,25,7,0,24,22,5,0,18,0,0,0,23,10,0,25,49,31,8,91,6,6,7,106,42,3,149,0,5
POA6111,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,5,7,3,0,9,0,4,0,4,4,3,4,7,7,0,17,0,7,0,6,10,3,8,17,18,0,33,0,6,0,6,4,6,9,13,40,0,53,0,23,0,27,7,5,14,42,55,0,97,13,37,3,45,3,0,3,51,40,0,96,17,39,3,63,4,0,9,68,66,0,132,51,27,0,83,0,3,3,84,54,0,140,37,33,3,70,3,6,11,84,32,0,115,42,19,0,60,3,0,9,64,16,0,87,36,8,4,51,3,0,3,49,14,0,67,60,18,7,81,0,0,0,86,28,0,113,32,6,0,39,0,0,0,39,16,0,55,22,0,0,26,0,0,0,23,3,0,27,0,4,0,3,0,0,0,3,6,0,9,17,0,0,17,0,0,0,17,9,0,28,36,18,0,57,0,0,0,64,29,0,90,4,3
POA6112,0,0,0,4,3,3,6,9,44,0,54,0,4,0,3,0,0,3,10,11,0,13,0,4,0,5,0,9,6,17,27,0,38,0,17,0,19,5,3,11,27,40,0,72,3,19,3,25,11,13,27,52,92,0,145,4,54,5,64,16,24,44,105,156,0,258,24,82,8,113,17,10,29,141,138,0,273,68,100,7,172,9,4,12,185,141,3,326,136,100,10,250,9,7,16,264,117,0,386,117,94,7,218,8,7,19,240,86,0,325,117,33,8,160,3,0,11,170,48,4,225,107,38,7,154,0,0,8,162,42,0,200,161,47,7,211,5,4,5,219,64,0,284,55,21,3,75,5,3,6,82,27,0,115,47,15,5,67,0,0,0,68,8,0,75,17,8,0,22,0,0,0,26,3,0,30,35,9,0,46,0,0,0,50,10,0,60,60,26,12,100,9,4,17,112,71,7,192,0,0
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,4,0,4,0,9,0,0,0,9,4,0,6,0,3,0,3,0,0,0,3,0,0,8,4,0,0,6,0,0,0,6,3,0,10,0,0,0,8,0,0,0,8,0,0,6,0,0,0,3,0,0,0,3,0,0,3,3,0,0,5,0,0,0,5,0,0,5,6,0,0,6,0,0,0,6,0,0,6,0,0,0,4,0,0,0,4,0,0,4,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,5,4,0,9,0,0
POA6122,0,0,0,5,0,3,3,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,14,5,8,0,8,0,0,0,13,8,0,21,0,8,0,10,0,4,0,16,25,0,42,0,23,0,23,4,9,9,34,33,0,66,6,30,8,37,3,3,3,45,31,0,78,15,39,5,61,0,4,4,62,27,0,91,43,41,7,83,6,3,8,88,23,0,113,45,13,0,64,0,4,4,65,16,0,81,30,15,3,52,0,0,4,54,12,0,67,25,6,3,38,4,0,0,41,6,0,46,50,11,0,65,0,0,0,62,11,0,80,21,13,9,36,0,0,0,36,4,0,38,15,4,0,18,0,0,0,22,0,0,21,8,0,0,8,0,0,0,8,5,0,4,15,3,0,14,0,0,0,12,5,0,23,26,11,4,37,0,0,0,34,13,4,53,6,0
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,7,3,0,15,3,3,0,8,0,0,0,8,8,0,10,9,3,0,7,0,0,0,7,6,0,9,6,0,0,10,0,0,0,10,0,0,14,4,0,0,4,0,0,0,4,0,0,4,5,0,0,5,0,0,0,5,0,0,5,6,3,0,8,0,0,0,8,5,0,17,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,6,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,3,0,9,6,4,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0
