POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA6070,21,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,121,11,0,0,139,4,0,4,138,3,0,148,20,3,0,0,22,0,0,0,22,0,0,25,42,5,0,0,48,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,4,0,73,0,0,0,73,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,66,4,4,0,75,0,0,0,75,0,0,81,12,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,76,9,4,0,93,0,0,0,93,0,0,89,26,10,0,0,33,0,0,0,38,0,0,38,39,11,0,0,47,0,0,0,50,0,0,51
POA6071,22,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,86,3,0,4,95,0,0,3,100,7,0,108,17,4,0,0,21,3,0,3,22,0,0,22,32,0,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,4,0,61,3,0,3,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,4,0,61,3,0,3,62,0,0,62,12,0,0,0,6,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,59,5,4,0,70,3,0,3,73,0,0,73,32,4,0,0,33,0,0,0,35,0,0,35,40,3,0,0,43,0,0,0,43,0,0,43
POA6072,7,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,29,0,0,0,29,0,0,33,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,12,0,0,12,7,0,0,0,11,0,0,0,11,0,0,11,5,0,0,0,10,0,0,0,10,0,0,10
POA6073,12,0,0,0,12,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,68,8,0,3,83,0,0,0,83,3,0,89,21,5,0,3,27,0,0,0,27,0,0,27,15,4,3,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,3,3,43,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,3,3,46,0,0,0,46,0,0,46,3,0,0,0,6,0,0,0,6,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,41,8,3,3,51,0,0,0,51,5,0,59,14,7,0,0,24,0,0,0,29,0,0,27,21,3,0,0,23,0,0,0,23,0,0,23
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,0,0,0,21,3,0,20,4,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,16,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,15,0,3,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,21,0,0,0,21,6,0,24,7,0,0,0,10,0,0,0,10,0,0,10,9,0,0,0,9,0,0,0,9,0,0,14
POA6076,91,3,0,4,93,12,0,104,0,0,0,0,0,0,0,0,0,0,3,4,601,72,20,8,698,4,9,12,708,30,6,744,147,20,0,0,170,0,0,0,175,13,0,186,206,11,9,0,228,0,0,0,228,0,0,230,8,0,0,0,8,0,0,0,8,0,0,14,0,0,0,0,5,0,0,0,5,0,0,5,363,35,8,3,411,0,0,0,414,10,0,429,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,6,6,0,0,0,6,0,0,0,6,0,0,8,369,35,8,7,414,0,0,0,423,13,0,432,62,0,5,0,64,0,0,0,64,10,0,76,0,0,0,0,0,0,0,0,0,0,0,0,425,37,12,7,485,0,0,0,483,19,3,510,182,13,3,5,209,4,0,9,209,13,0,221,248,25,7,0,282,0,0,0,276,3,0,286
POA6077,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,29,0,0,0,29,0,0,30,7,0,0,0,7,0,0,0,7,0,0,7,15,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,26,0,0,5,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,5,25,0,0,0,25,0,0,25,3,0,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5,32,0,0,0,32,3,0,35,14,0,0,0,14,0,0,0,14,0,0,14,14,4,0,0,21,0,0,0,21,0,0,21
POA6078,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,29,0,0,0,29,0,0,32,3,0,0,0,3,0,0,0,3,0,0,3,8,4,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,18,0,0,0,18,0,0,18,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,15,0,0,0,15,0,0,21,7,0,0,0,7,0,0,0,10,3,0,17,10,3,0,0,12,0,0,0,14,0,0,14
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,35,0,0,0,37,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,129,16,3,0,147,0,0,0,151,5,0,158,36,4,5,0,45,0,0,0,45,0,0,45,39,0,0,0,36,0,0,0,44,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,4,0,85,0,0,0,87,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,79,8,4,0,86,0,0,0,89,3,0,93,22,0,0,0,24,0,0,0,21,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,94,11,4,5,108,3,0,3,113,3,0,115,53,10,0,0,68,0,0,0,68,0,0,65,59,6,0,0,65,0,0,0,66,0,0,66
POA6082,16,0,0,0,16,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,53,14,10,4,76,0,0,0,76,5,0,81,14,6,4,0,20,0,0,0,20,0,0,21,21,0,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,51,0,0,0,51,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,0,51,0,0,0,51,0,0,54,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,62,0,0,0,62,0,0,60,23,3,4,0,30,0,0,0,30,3,0,29,31,8,0,0,37,0,0,0,37,0,0,40
POA6083,19,0,0,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,101,0,0,0,102,7,0,111,15,8,0,0,20,0,0,0,20,4,0,20,29,11,0,0,39,0,0,0,41,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,53,0,0,0,56,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,53,0,0,0,56,3,0,59,9,0,0,0,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0,0,65,0,0,0,67,6,0,68,34,6,0,0,40,0,0,0,40,0,0,40,39,8,6,0,56,0,0,0,51,0,0,51
POA6084,40,0,0,0,40,3,0,48,0,0,0,0,0,0,0,0,0,0,0,3,211,23,17,3,255,0,0,0,259,9,6,272,61,3,0,0,67,0,0,0,70,6,0,73,42,6,3,0,59,0,0,0,59,0,0,56,4,0,3,0,5,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,109,12,4,4,130,0,0,0,132,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,3,113,17,4,4,137,0,0,0,134,3,0,143,24,4,4,0,31,0,0,0,31,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,133,18,9,4,162,0,0,0,161,10,0,176,70,3,3,0,84,0,0,0,84,0,0,83,67,12,8,0,82,4,0,4,84,0,0,85
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,32,0,0,0,30,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,193,35,5,0,237,5,5,12,244,8,0,252,38,3,0,0,45,0,0,0,41,0,0,42,59,6,0,0,66,0,0,0,66,0,0,61,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,3,0,0,0,3,0,0,3,94,13,0,4,113,0,0,0,113,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,6,0,0,6,5,0,0,0,5,8,0,8,8,0,0,8,100,13,0,4,116,3,0,3,120,3,0,121,15,0,0,0,14,0,0,0,14,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,116,16,0,4,132,3,0,3,137,8,0,143,60,8,0,0,64,0,0,0,64,0,0,65,57,9,0,0,68,0,0,0,68,0,0,71
POA6101,49,0,0,0,50,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,241,45,9,0,294,0,0,4,295,13,0,311,58,10,0,0,61,0,0,0,66,3,0,68,76,16,0,0,93,0,0,0,93,0,0,97,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,131,24,0,0,160,0,0,0,161,9,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,138,27,0,0,162,0,0,3,165,9,0,169,13,5,0,0,24,0,0,3,26,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,148,32,0,0,185,0,4,5,188,15,0,202,68,9,0,0,81,5,0,5,82,3,0,85,69,15,3,0,86,0,0,0,86,5,0,95
POA6102,27,7,0,8,36,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,119,26,0,4,150,6,3,10,165,13,0,180,31,7,0,0,37,5,0,5,36,0,0,43,32,11,0,0,39,0,0,0,43,0,0,44,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,4,0,0,4,64,15,0,3,83,0,0,0,86,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15,0,3,83,0,0,0,90,4,0,94,10,3,0,0,17,0,0,0,13,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,75,19,0,4,98,6,0,6,103,6,0,109,39,5,0,3,46,0,0,0,44,0,0,47,29,12,0,0,38,0,0,0,39,3,0,42
POA6103,29,0,0,3,33,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,119,13,3,9,142,6,0,5,148,9,0,158,32,0,4,0,33,0,0,0,34,0,0,35,33,0,0,0,29,0,0,0,29,0,0,29,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,3,5,0,63,0,0,0,64,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,62,3,5,0,69,0,0,0,72,4,0,74,16,0,0,0,18,0,0,0,23,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,78,3,5,0,86,0,3,3,92,9,0,98,24,0,0,0,24,0,0,0,24,0,0,29,28,4,0,0,33,0,0,0,32,0,0,32
POA6104,49,3,0,7,55,17,0,67,0,0,0,0,0,0,0,0,0,0,0,0,201,29,10,3,249,11,5,13,257,16,0,278,44,7,0,0,55,0,0,0,55,8,0,53,52,7,4,0,57,7,0,7,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,96,10,0,0,119,7,0,7,119,8,0,125,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,99,10,0,0,119,7,0,5,124,8,0,128,25,0,0,0,26,3,0,3,28,9,0,38,0,0,0,0,0,0,0,0,0,0,0,5,117,14,5,0,141,6,0,10,150,12,0,167,66,12,0,0,80,0,0,0,80,6,0,88,55,6,4,0,68,0,0,5,68,0,0,70
POA6105,94,0,6,0,99,21,0,122,0,0,0,0,3,0,0,0,3,0,0,0,255,51,5,7,312,7,5,17,327,45,3,377,51,6,0,0,61,5,0,5,66,3,0,65,44,6,4,0,53,0,0,0,57,0,0,57,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,96,18,4,4,119,3,0,3,120,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,96,15,5,4,121,3,0,3,124,6,0,132,37,12,0,0,50,0,0,0,51,13,0,62,0,0,0,0,0,0,0,0,0,0,0,0,135,25,8,4,171,3,0,4,177,14,0,193,88,12,0,0,98,5,3,4,102,7,0,108,72,13,0,0,84,0,0,3,86,0,0,86
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,289,19,3,22,316,52,0,368,3,0,0,0,4,0,0,0,4,0,0,11,893,164,20,20,1100,31,10,35,1136,87,8,1228,170,14,0,0,191,4,0,4,190,12,0,209,184,45,6,0,226,0,0,0,232,5,0,238,9,7,3,0,12,0,0,0,12,0,0,12,0,0,0,5,7,0,0,0,7,4,0,13,360,62,8,6,433,4,0,3,437,26,6,467,3,4,0,0,7,0,0,0,6,0,0,9,13,3,0,0,13,0,0,0,13,4,0,17,14,3,0,0,22,0,0,0,23,0,0,22,381,65,8,6,454,4,0,6,463,30,6,490,122,28,4,0,162,17,4,20,177,44,0,223,4,0,0,4,4,0,0,0,4,0,3,4,507,91,9,6,620,21,4,25,647,69,6,719,234,41,0,0,278,4,0,4,278,14,0,296,225,44,0,0,270,0,6,4,276,16,0,292
POA6108,161,8,5,6,168,38,0,207,0,0,0,0,5,0,0,0,5,0,3,4,460,89,11,15,573,17,8,17,592,67,8,659,92,18,0,0,109,3,0,3,115,10,0,121,130,16,3,0,151,3,0,3,151,13,0,164,4,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,4,0,0,0,4,0,0,11,231,32,4,4,275,5,0,3,281,24,0,301,0,0,0,0,4,3,0,3,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,5,6,0,0,0,8,3,0,3,10,0,0,12,243,34,4,4,283,3,0,6,291,19,0,314,66,25,0,0,89,3,0,3,94,14,0,108,0,0,0,0,0,0,0,0,0,0,4,8,308,56,4,6,375,4,0,10,388,38,3,428,122,15,3,6,140,0,0,0,144,10,0,154,145,16,3,5,173,0,0,0,174,13,0,184
POA6109,98,8,0,7,105,27,0,126,0,0,0,4,4,0,0,0,4,0,0,0,230,43,4,8,285,15,4,20,303,45,0,342,46,3,0,0,50,0,0,0,54,3,0,54,50,16,0,0,65,0,0,0,69,8,0,74,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,102,18,0,0,126,4,0,0,123,7,0,140,0,0,0,0,0,3,0,3,6,0,0,4,3,5,0,0,5,0,0,0,11,0,0,11,4,5,0,0,9,3,0,3,15,0,0,16,103,25,0,0,132,7,0,7,144,9,0,150,46,13,0,0,61,3,0,3,65,19,0,81,0,0,0,0,0,0,0,0,0,0,0,0,154,36,0,3,195,11,0,8,209,23,0,235,55,15,0,0,72,0,0,0,71,0,0,74,55,8,3,0,64,0,0,0,69,11,0,81
POA6110,372,9,5,13,387,55,0,449,0,5,0,0,8,0,0,0,8,0,4,7,1046,183,23,24,1276,32,11,43,1316,97,11,1417,194,17,4,0,217,14,0,14,231,9,0,242,203,30,3,7,239,5,0,6,240,10,0,254,5,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,3,0,0,0,3,0,0,9,402,47,14,7,467,15,0,18,481,24,0,509,5,3,0,0,3,0,0,0,9,0,0,9,17,4,0,0,17,0,0,0,18,0,0,18,19,3,0,0,24,0,3,3,29,0,0,29,423,53,14,7,492,17,3,21,507,24,0,535,146,34,7,3,188,15,7,19,211,44,0,251,0,0,0,0,0,0,0,0,0,0,6,3,565,86,18,9,683,31,8,41,719,77,5,795,260,27,8,4,293,5,0,5,299,18,0,317,282,50,11,9,346,7,0,7,354,17,0,366
